id	2c298a08-f047-49c0-8e69-cec2187caddf	8e08141b-7a0a-4a93-b9f1-0479b423c4b0
106481345	0.0	0.0
85459	1121.0	1500.0
106481346	0.0	0.0
85456	17578.0	18395.0
442910	0.0	0.0
106481343	0.0	0.0
85457	5615.0	5377.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	95.0	182.0
442913	0.0	0.0
85452	2.0	8.0
442914	0.0	0.0
50	7721.0	8431.0
85453	3180.0	2974.0
442915	0.0	0.0
85450	2220.0	2516.0
51	12855.0	12029.0
442916	0.0	0.0
85451	2472.0	2729.0
52	6449.0	5302.0
442917	0.0	0.0
53	6523.0	4980.0
442918	0.0	0.0
54	2920.0	882.0
442919	0.0	0.0
55	2191051.0	193528.0
442909	1.0	0.0
56	10.0	60.0
58	54.0	62.0
59	32779.0	67370.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	97.0	713.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	6.0
106481354	2.0	3.0
85446	161.0	605.0
442900	0.0	0.0
106481355	0.0	0.0
85443	3.0	3.0
442901	0.0	0.0
85444	1859.0	1077.0
442902	0.0	0.0
60	142584.0	199238.0
85441	1915.0	4620.0
442903	2.0	2.0
85442	65.0	142.0
442904	0.0	0.0
442905	0.0	0.0
62	21.0	34.0
85440	4385.0	5337.0
442907	0.0	3.0
442908	0.0	0.0
66	1.0	3.0
67	6.0	4.0
68	4.0	1.0
344595	1040.0	195.0
69	4.0	7.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	76.0	73.0
106481321	0.0	0.0
85479	7.0	7.0
106481322	0.0	0.0
85476	4057.0	4252.0
85477	1082.0	813.0
70	704.0	898.0
85474	1.0	6.0
71	146969.0	192738.0
72	35492.0	58609.0
73	28.0	33.0
74	0.0	0.0
75	22.0	40.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4639.0	3864.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	0.0	2.0
85465	4628.0	5351.0
81	26826.0	36144.0
85463	903.0	975.0
82	8.0	5.0
85464	889.0	2013.0
83	9.0	3.0
85461	4253.0	7815.0
85462	3308.0	2710.0
86	3484.0	3444.0
87	13923.0	31992.0
85460	3048.0	4248.0
88	6.0	21.0
89	12.0	10.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2397.0	3112.0
106481300	0.0	0.0
91	5477.0	6100.0
92	2252.0	2195.0
93	811.0	2145.0
94	644.0	799.0
95	349.0	397.0
97	152.0	138.0
98	1172.0	940.0
344561	0.0	1.0
728661	2851.0	5960.0
728664	5.0	3.0
106481305	0.0	0.0
261734	568.0	1358.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	39.0	32.0
106481309	12.0	3.0
246119	4.0	11.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	0.0
3805	4.0	21.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	23.0	19.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	227.0	1835.0
3800	20742.0	16437.0
3801	487.0	1008.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	3254.0	2859.0
728698	12.0	14.0
3814	3.0	3.0
3815	664.0	790.0
3816	735.0	103.0
261729	81055.0	44154.0
3817	461384.0	225520.0
3818	5.0	5.0
222166	4678.0	4679.0
3811	1.0	2.0
3812	2.0	8.0
285740	0.0	2.0
285741	90.0	38.0
728689	22.0	30.0
3827	0.0	0.0
246100	0.0	0.0
3820	67.0	85.0
3821	7.0	7.0
3822	1.0	6.0
3823	0.0	0.0
3824	51.0	18.0
645402	0.0	0.0
403313	5737.0	2795.0
403314	0.0	0.0
728637	0.0	1.0
728638	213.0	164.0
728633	0.0	0.0
728632	44.0	23.0
728635	52.0	45.0
3836	3760.0	4041.0
222183	100.0	168.0
3837	15664.0	21287.0
3838	751.0	1591.0
3839	2265.0	3008.0
728629	0.0	3.0
403304	0.0	0.0
403305	0.0	0.0
3831	1115.0	1744.0
3832	409.0	756.0
3833	263.0	592.0
3834	3.0	34.0
3835	4715.0	5238.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	310.0	283.0
3848	6.0	5.0
3849	7.0	15.0
222171	115.0	243.0
728619	3.0	12.0
3840	7318.0	7527.0
3841	1386.0	1364.0
3842	11448.0	15590.0
3843	10465.0	13036.0
3844	0.0	0.0
3845	3180.0	3642.0
3846	3.0	4.0
645423	0.0	0.0
3860	276.0	512.0
246126	3293.0	5051.0
728658	1362.0	1131.0
728655	0.0	1.0
728657	2.0	0.0
728656	3.0	1.0
3858	1355.0	986.0
3859	0.0	0.0
246135	4.0	3.0
3850	1.0	2.0
3851	75.0	250.0
3852	14817.0	7373.0
645414	0.0	0.0
3853	62.0	74.0
3854	4.0	2.0
3855	664.0	2074.0
3856	58969.0	41655.0
3857	11.0	0.0
728640	6.0	4.0
645431	20.0	13.0
728642	142.0	184.0
728641	0.0	1.0
645434	3.0	0.0
645432	2.0	2.0
285704	1934.0	1996.0
728643	21.0	50.0
222194	2444.0	2461.0
285708	0.0	0.0
1204	0.0	2.0
1203	2224.0	1163.0
1201	1658.0	1477.0
1200	11497.0	15018.0
3861	9302.0	1032.0
645426	23.0	9.0
645425	0.0	0.0
1209	14001.0	11563.0
3866	16335.0	3544.0
1208	0.0	0.0
1207	4553.0	5294.0
3868	57.0	261.0
285311	0.0	0.0
3880	3514.0	9544.0
3881	0.0	0.0
285313	18.0	58.0
100128537	204.0	413.0
3882	0.0	0.0
100128536	2.0	2.0
285314	3.0	1.0
285315	625.0	412.0
1215	4.0	6.0
100141515	2.0	18.0
1213	44257.0	57139.0
1212	2504.0	2903.0
1211	8340.0	7277.0
3872	2489.0	4161.0
3875	43025.0	37996.0
3876	14.0	20.0
3879	3.0	5.0
3890	1.0	2.0
3891	0.0	1.0
3892	33.0	21.0
100128525	18.0	7.0
285326	0.0	0.0
1230	84.0	290.0
285329	19.0	14.0
440097	6.0	3.0
440093	26.0	25.0
3883	0.0	2.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	6.0	5.0
3888	1.0	0.0
100631239	0.0	0.0
3889	4.0	10.0
100128516	75.0	129.0
285331	893.0	783.0
100128512	0.0	0.0
285335	16.0	23.0
100128514	11.0	0.0
1241	516.0	209.0
1240	259.0	1085.0
1238	69.0	61.0
1237	1.0	11.0
1236	45.0	84.0
1235	4.0	9.0
1234	179.0	410.0
1233	42.0	70.0
1232	2.0	3.0
3895	18606.0	18855.0
100128511	79.0	53.0
100631247	2.0	2.0
3897	44.0	149.0
100631248	41.0	23.0
3898	2650.0	3285.0
100631249	0.0	0.0
3899	20854.0	2092.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	2638.0	1936.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	245.0	342.0
100631254	1.0	2.0
100128503	0.0	0.0
285349	388.0	259.0
574501	0.0	0.0
574502	0.0	0.0
1244	23.0	27.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	13885.0	25748.0
1263	115.0	306.0
1262	11.0	13.0
116966	166.0	241.0
100887755	0.0	0.0
1261	0.0	6.0
100887754	0.0	1.0
1260	0.0	0.0
116969	26.0	28.0
1259	587.0	345.0
1258	8.0	7.0
440061	0.0	0.0
100887750	61.0	337.0
100887746	1.0	0.0
100887744	0.0	0.0
1272	3467.0	5650.0
1271	366.0	136.0
100887749	13.0	64.0
1270	6.0	14.0
100887748	0.0	0.0
440044	22.0	40.0
1269	11.0	3.0
440051	0.0	0.0
1268	34.0	75.0
440050	0.0	0.0
1267	13082.0	16612.0
1266	8639.0	9638.0
100887740	0.0	0.0
1265	8157.0	5902.0
1286	253.0	1885.0
1285	108.0	587.0
1284	6450.0	36520.0
1282	4160.0	20615.0
1281	7267.0	78038.0
1280	134.0	65664.0
440078	219.0	190.0
440077	0.0	1.0
440087	239.0	85.0
1278	11889.0	96927.0
1277	4840.0	86747.0
440081	49.0	97.0
116938	0.0	0.0
1297	127.0	668.0
116931	358.0	235.0
1296	452.0	2058.0
1295	562.0	7850.0
116933	1.0	3.0
1294	1543.0	1873.0
1293	3818.0	27832.0
116935	152.0	102.0
1292	17531.0	33378.0
440068	1.0	0.0
1291	6302.0	16018.0
116937	0.0	4.0
440067	14.0	7.0
1290	744.0	4038.0
440073	79.0	254.0
440072	8.0	10.0
1289	1764.0	11387.0
1288	1910.0	1050.0
1287	4053.0	6066.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	807.0	1311.0
440021	0.0	0.0
442673	1.0	3.0
10018	3519.0	3344.0
126328	3081.0	2497.0
442676	1.0	2.0
126326	280.0	238.0
1299	39.0	107.0
1298	3751.0	27320.0
10011	3300.0	1889.0
10010	2159.0	1750.0
10013	4026.0	4905.0
128989	1489.0	1089.0
10015	14587.0	14884.0
10014	4733.0	5932.0
10017	32.0	102.0
10016	5123.0	5391.0
10020	13450.0	10053.0
114335	0.0	0.0
114336	0.0	0.0
126321	1640.0	2115.0
10029	0.0	0.0
442668	1.0	0.0
10022	3.0	4.0
10021	10.0	39.0
10024	40.0	243.0
128977	2487.0	2206.0
103021165	1.0	3.0
10023	656.0	656.0
103021164	10.0	10.0
10026	4030.0	2788.0
10025	5464.0	6267.0
116986	97.0	199.0
116985	4294.0	7451.0
116988	4533.0	5857.0
116987	2128.0	4281.0
114327	947.0	950.0
440043	0.0	0.0
126308	5465.0	4497.0
440041	0.0	0.0
126306	7.0	27.0
151306	17.0	56.0
100128590	2.0	7.0
100128596	4.0	0.0
151300	1.0	2.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	38.0	32.0
440026	6671.0	2464.0
440023	0.0	1.0
10008	353.0	190.0
10007	3875.0	2205.0
10009	2882.0	3577.0
116984	663.0	880.0
116983	606.0	1369.0
151313	333.0	427.0
10000	4860.0	8401.0
128954	0.0	0.0
10002	27.0	16.0
10001	1117.0	1085.0
10004	121.0	198.0
10003	201.0	251.0
10006	5061.0	4982.0
10005	1545.0	1550.0
126370	0.0	0.0
285352	109.0	211.0
100128579	0.0	0.0
285359	38.0	46.0
126375	749.0	1566.0
126374	772.0	945.0
153918	0.0	0.0
100128574	0.0	0.0
285362	5317.0	4935.0
285367	1454.0	1544.0
285368	990.0	1487.0
100128569	72.0	149.0
126364	81.0	214.0
100128560	9.0	6.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	3.0	4.0
344191	91.0	71.0
126353	242.0	567.0
751071	317.0	436.0
442660	3.0	1.0
442661	1.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	2.0
106481282	0.0	0.0
285381	1756.0	1204.0
106481283	0.0	0.0
285382	725.0	1174.0
106481280	0.0	0.0
165918	1408.0	1726.0
106481281	4.0	0.0
165904	3.0	10.0
285386	125.0	64.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	1.0
100128541	0.0	1.0
138311	420.0	694.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	3.0
126299	2143.0	1947.0
106481259	0.0	0.0
728716	2.0	3.0
126298	2012.0	2789.0
728710	0.0	0.0
126295	329.0	304.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	317.0	534.0
645318	0.0	0.0
645317	75.0	36.0
151242	42.0	6.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26115.0	32714.0
100287908	0.0	0.0
645332	328.0	348.0
126282	247.0	293.0
100287902	18.0	65.0
163227	688.0	777.0
100287900	0.0	0.0
163223	14.0	13.0
106481275	0.0	0.0
106481276	2.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	553.0	10169.0
106481278	0.0	0.0
645328	0.0	0.0
151254	33.0	16.0
645326	7.0	24.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	12.0	17.0
163259	473.0	411.0
645345	245.0	132.0
200403	0.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	249.0	198.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	2.0	3.0
728732	2.0	4.0
728734	1.0	3.0
126272	173.0	132.0
106481242	0.0	0.0
107133511	0.0	2.0
114294	1185.0	1020.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	13.0	49.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	7.0	8.0
728723	120.0	202.0
106481253	0.0	0.0
107133522	2.0	1.0
106481254	0.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	7.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	6.0
645348	2.0	0.0
106481250	0.0	0.0
645369	28.0	14.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	2658.0	3709.0
106481218	2.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	41.0
645360	0.0	0.0
106481219	4.0	6.0
106481220	7.0	10.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1448.0	1156.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	471.0	515.0
645382	0.0	0.0
645381	61.0	116.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	2.0	3.0
106481207	1.0	2.0
106481204	0.0	0.0
106481205	0.0	2.0
106481208	1.0	7.0
106481209	0.0	0.0
3902	85.0	167.0
3903	330.0	917.0
106481210	0.0	0.0
3904	3.0	13.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	876.0	3669.0
106481211	0.0	0.0
3909	2768.0	2651.0
106481212	0.0	0.0
684959	0.0	0.0
151234	13.0	94.0
151230	3402.0	4275.0
728798	22.0	6.0
3913	24703.0	33571.0
3914	8941.0	2913.0
3915	6264.0	24935.0
3916	26307.0	23774.0
3918	1462.0	8111.0
3910	1273.0	4155.0
3911	5646.0	11918.0
3912	3158.0	7280.0
728782	6.0	9.0
728780	216.0	17.0
3924	9.0	24.0
3925	3523.0	4123.0
3927	9190.0	8777.0
3929	1.0	1.0
3920	33519.0	17328.0
3921	29022.0	35967.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	39746.0	29813.0
3937	492.0	983.0
3938	1.0	10.0
3939	9665.0	17842.0
3930	2271.0	6838.0
100873179	0.0	0.0
3931	213.0	284.0
3932	233.0	505.0
3933	0.0	0.0
3934	441.0	361.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	1.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	13.0	9.0
3947	2.0	1.0
3948	0.0	0.0
3949	8515.0	5930.0
100873169	0.0	1.0
3940	1.0	0.0
100873168	0.0	0.0
3945	12439.0	12558.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	31.0	51.0
3958	12186.0	6122.0
3959	21783.0	10875.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	1.0
199223	177.0	266.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	153.0	182.0
3952	1.0	0.0
3953	666.0	1157.0
3954	2317.0	4060.0
3955	5229.0	11594.0
3956	3721.0	6543.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	3.0
100873183	1.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	2.0
728747	12.0	3.0
728746	0.0	0.0
728748	6.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	370.0	297.0
1303	3481.0	8534.0
107133502	0.0	0.0
1302	28.0	42.0
1301	4.0	367.0
1300	32.0	2980.0
3960	10.0	43.0
3963	0.0	0.0
3964	4449.0	5804.0
1308	9519.0	2720.0
3965	487.0	959.0
1307	1583.0	8445.0
151295	18.0	60.0
1306	1665.0	10451.0
100189589	2.0	1.0
728774	0.0	0.0
728773	2.0	2.0
3980	4404.0	5610.0
100287932	3379.0	2693.0
3981	1017.0	757.0
728776	26.0	14.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	2656.0	5810.0
1315	18727.0	20435.0
1314	26628.0	40127.0
1312	11514.0	7412.0
1311	106.0	9552.0
100329135	2.0	0.0
1310	30.0	5.0
574537	0.0	0.0
3972	1.0	1.0
3973	0.0	2.0
3975	1.0	0.0
3976	47.0	237.0
3977	26672.0	4312.0
1318	76.0	74.0
3978	1270.0	2049.0
1317	14659.0	7517.0
728763	3.0	3.0
3990	18.0	12.0
645313	17.0	6.0
3991	310.0	182.0
645312	1.0	0.0
3992	4996.0	2122.0
645311	3.0	1.0
728769	1324.0	772.0
1330	0.0	0.0
1327	17605.0	11822.0
1326	49.0	190.0
1325	14.0	14.0
3982	0.0	0.0
3983	4521.0	10761.0
3984	1462.0	2401.0
3985	5769.0	3485.0
3987	3659.0	8341.0
3988	6594.0	3872.0
1329	4301.0	3163.0
116809	0.0	0.0
100128416	15.0	24.0
1340	8852.0	6385.0
1337	6704.0	4329.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3869.0	6246.0
100128410	2.0	2.0
3995	475.0	553.0
100128412	0.0	0.0
3996	1732.0	3185.0
3998	26340.0	24218.0
1339	0.0	0.0
285440	1792.0	1107.0
285441	3.0	252.0
1352	905.0	941.0
1351	9764.0	6871.0
1350	12466.0	9077.0
1349	4813.0	2874.0
1348	3.0	1.0
1347	7161.0	4413.0
1346	360.0	376.0
1345	4307.0	3386.0
1343	0.0	0.0
1342	5.0	8.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	33.0	22.0
1363	91022.0	33646.0
1362	14962.0	25299.0
1361	2.0	4.0
1360	55.0	264.0
1359	823.0	668.0
1358	4.0	2.0
1357	63.0	11.0
1356	469.0	1410.0
1355	4165.0	4367.0
1353	3002.0	2960.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	122.0	198.0
285464	285.0	593.0
100873200	0.0	0.0
777774	0.0	0.0
1374	10680.0	8722.0
1373	89.0	120.0
1371	987.0	1123.0
1370	0.0	1.0
1369	0.0	0.0
1368	4042.0	2759.0
100873209	1.0	0.0
1366	1602.0	4915.0
1365	2141.0	9146.0
1364	10034.0	20367.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	5.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4953.0	5377.0
116843	959.0	676.0
1384	4754.0	8753.0
116842	25.0	67.0
1382	1177.0	905.0
116844	167.0	292.0
1381	8.0	28.0
1380	13.0	2.0
440176	4.0	8.0
440184	0.0	3.0
1379	0.0	3.0
1378	48.0	116.0
1376	3011.0	3330.0
1375	38.0	109.0
128821	0.0	0.0
100873237	2.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	3.0
102800310	2.0	12.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	4.0
100873220	0.0	0.0
128820	0.0	0.0
116832	272.0	110.0
1396	15.0	36.0
1395	0.0	7.0
1394	16.0	24.0
1393	84.0	32.0
1392	0.0	0.0
285407	18.0	24.0
116835	166.0	252.0
1390	757.0	728.0
1389	8209.0	7247.0
1388	13683.0	11383.0
1387	8266.0	16073.0
116841	2456.0	2886.0
1386	5565.0	3487.0
116840	2684.0	3047.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	66.0	94.0
100873255	0.0	0.0
100873254	4.0	7.0
100873253	0.0	0.0
285412	3.0	2.0
100873252	0.0	0.0
100287898	32.0	86.0
100287895	0.0	0.0
285419	43.0	69.0
1399	5950.0	7187.0
1398	6067.0	5563.0
1397	3061.0	4567.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	301.0	266.0
285429	4.0	8.0
100287880	0.0	0.0
440193	4804.0	8224.0
100873248	0.0	0.0
100873247	3.0	6.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	22422.0	18842.0
153830	6118.0	5244.0
645280	1.0	0.0
440138	1302.0	1223.0
440132	0.0	0.0
440142	7.0	2.0
10139	1935.0	2224.0
126208	1303.0	1564.0
126206	0.0	0.0
126205	18.0	9.0
107133497	22.0	17.0
126204	1.0	1.0
107133499	0.0	0.0
128866	10704.0	8472.0
10131	3460.0	4630.0
10134	20818.0	12905.0
107133494	1.0	1.0
10133	2707.0	3208.0
128869	2001.0	1742.0
10136	0.0	0.0
10135	10082.0	5146.0
100128493	0.0	0.0
103021294	22.0	49.0
10138	870.0	914.0
100128496	0.0	2.0
10137	7418.0	9076.0
128861	1.0	0.0
128862	0.0	0.0
10141	4.0	3.0
10140	7210.0	7202.0
128864	26.0	23.0
440125	0.0	1.0
440131	1.0	1.0
10143	0.0	3.0
128854	1282.0	1660.0
10142	5494.0	8057.0
10144	3371.0	3913.0
10147	4482.0	5603.0
100128483	1.0	1.0
10146	10057.0	12027.0
128859	1.0	3.0
10149	1201.0	235.0
10148	30.0	92.0
128853	60.0	63.0
440159	0.0	0.0
10117	1.0	4.0
440163	0.0	1.0
10110	19.0	50.0
10112	84.0	556.0
10111	5233.0	7958.0
10114	8589.0	8499.0
10113	6461.0	4786.0
128848	0.0	0.0
10116	6711.0	6922.0
165829	79.0	43.0
100128469	19.0	18.0
153842	9.0	1.0
440145	1386.0	1298.0
10129	687.0	2945.0
440153	0.0	0.0
10128	9705.0	15484.0
100033799	0.0	0.0
107133486	1.0	1.0
10121	8365.0	8800.0
100128465	0.0	0.0
10120	6788.0	6405.0
10123	1989.0	1585.0
138234	2.0	3.0
10125	99.0	254.0
10124	765.0	793.0
10127	2213.0	2603.0
10126	2660.0	2131.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	105.0	131.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	5.0	0.0
106481184	0.0	0.0
106481181	1.0	1.0
106481182	0.0	0.0
285489	88.0	163.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	2.0	3.0
10107	0.0	0.0
10106	12688.0	21213.0
106481199	0.0	0.0
10109	12366.0	10259.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4416.0	3779.0
10100	705.0	1348.0
10103	75324.0	57560.0
106481194	0.0	0.0
10102	1210.0	1199.0
106481195	0.0	0.0
10105	2494.0	1980.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	157.0	115.0
440119	561.0	965.0
126235	2.0	1.0
126231	224.0	272.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	106.0	110.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	106.0	26.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	2.0	4.0
440107	10.0	24.0
440104	2093.0	1616.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	1.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	71.0	11.0
100128420	4.0	13.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	13.0
10090	1142.0	932.0
10093	6731.0	6039.0
10092	9789.0	7433.0
10095	2847.0	4082.0
645204	1.0	0.0
10094	10471.0	10362.0
645203	9.0	4.0
10097	16980.0	17851.0
10096	9072.0	11200.0
645201	2.0	3.0
163115	92.0	58.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	15.0
106481143	0.0	0.0
114194	1.0	0.0
138162	147.0	188.0
106481144	0.0	0.0
114195	1.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	8.0
106481145	0.0	0.0
151126	297.0	5886.0
106481146	0.0	0.0
10099	9246.0	8601.0
10098	1333.0	2364.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	898.0	877.0
106481149	0.0	0.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	78.0	59.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	248.0	634.0
415116	3276.0	6615.0
645207	1.0	0.0
