id	c2b1046e-0aaf-4bfb-8d29-58f963d4484b	0d1c74b2-4b01-43d8-8283-987c16c5e3a5
6469	46.0	1494.0
6468	6486.0	6222.0
6483	884.0	963.0
6482	1507.0	2037.0
100421652	0.0	0.0
6484	1102.0	1692.0
6487	1334.0	1370.0
196294	415.0	563.0
6489	693.0	718.0
497661	380.0	785.0
100421657	1.0	0.0
6480	12912.0	31149.0
102724386	4.0	1.0
6494	1209.0	2785.0
6493	691.0	5622.0
6496	0.0	1.0
6495	2874.0	3323.0
6498	2237.0	3878.0
101928223	0.0	11.0
6497	5396.0	8659.0
6499	2866.0	4717.0
6490	92.0	105.0
6492	0.0	3.0
6491	98.0	593.0
101928232	0.0	0.0
100124700	1.0	3.0
102724368	4.0	9.0
196264	1852.0	2834.0
54700	2327.0	4810.0
54707	1309.0	2504.0
497634	0.0	0.0
54704	1048.0	3739.0
54708	2969.0	5223.0
160287	5.0	8.0
54714	1.0	1.0
54718	150.0	136.0
100421681	1.0	0.0
54716	12.0	6.0
54715	37.0	27.0
100421695	3.0	0.0
100421697	0.0	0.0
100421698	0.0	1.0
100421699	1.0	2.0
102724349	0.0	9.0
102724341	1.0	0.0
159296	2.0	136.0
54729	0.0	0.0
54726	1671.0	4426.0
100421694	0.0	0.0
255480	80.0	48.0
54732	13174.0	18567.0
54734	10.0	22.0
54733	4771.0	7465.0
54739	110.0	242.0
54738	638.0	846.0
54737	3750.0	5688.0
160298	2.0	6.0
102724321	0.0	0.0
255488	4257.0	6247.0
54742	100.0	42.0
54741	5672.0	8270.0
54749	5842.0	6630.0
137902	15.0	29.0
27128	96.0	319.0
27129	2480.0	1001.0
29789	2934.0	6060.0
27127	14.0	38.0
27120	18.0	15.0
27121	4.0	1.0
29781	2141.0	1981.0
29780	1505.0	1709.0
27124	380.0	593.0
27125	7620.0	16765.0
27122	8451.0	7286.0
29785	242.0	144.0
27123	120.0	95.0
125919	247.0	633.0
29799	106.0	300.0
390800	0.0	0.0
27131	2657.0	5298.0
654790	185.0	144.0
27132	20.0	64.0
27130	484.0	816.0
29798	44.0	47.0
27136	11.0	16.0
29797	0.0	0.0
27133	0.0	1.0
29796	4319.0	4173.0
27134	405.0	937.0
27106	1287.0	1655.0
27107	1266.0	3169.0
29768	5.0	5.0
29767	705.0	882.0
29766	2372.0	5744.0
27109	1754.0	2186.0
29761	2119.0	3180.0
29760	496.0	1043.0
389813	166.0	290.0
389812	4.0	1.0
27102	9231.0	19191.0
29765	0.0	0.0
29763	3762.0	4191.0
27101	3318.0	2188.0
389816	312.0	1149.0
27115	470.0	372.0
29778	1.0	2.0
29777	1066.0	1719.0
27113	81.0	252.0
29775	1203.0	1598.0
27111	106.0	311.0
29774	6.0	18.0
27112	300.0	676.0
390831	0.0	0.0
390834	4.0	3.0
390836	0.0	0.0
100313938	0.0	0.0
125950	696.0	2390.0
125958	0.0	0.0
377841	25.0	17.0
390843	0.0	0.0
390844	2.0	4.0
389827	1.0	0.0
652170	0.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	0.0	1.0
389856	317.0	400.0
125931	43.0	5377.0
389852	0.0	2.0
100313914	0.0	0.0
389844	1.0	0.0
389840	16.0	24.0
100313923	0.0	0.0
100313921	0.0	1.0
389849	43.0	10.0
91893	78.0	232.0
91894	5.0	6.0
147670	9.0	16.0
147664	13.0	8.0
642721	0.0	0.0
64285	2457.0	3726.0
64284	533.0	2772.0
64288	489.0	701.0
147685	34.0	51.0
121026	0.0	0.0
123688	314.0	354.0
341568	0.0	0.0
341567	2.0	2.0
642737	2.0	7.0
64283	654.0	851.0
64282	1589.0	2593.0
389541	4612.0	3486.0
147694	487.0	1215.0
389537	146.0	203.0
147686	197.0	461.0
147687	278.0	571.0
121014	0.0	0.0
642741	99.0	24.0
159686	33.0	32.0
642746	3.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	0.0	1.0
121006	22.0	10.0
389524	361.0	424.0
147699	29.0	12.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	40.0	36.0
27286	70.0	187.0
27283	0.0	0.0
27284	45.0	46.0
389558	16.0	31.0
27289	1716.0	1128.0
27287	13.0	13.0
27288	5.0	1.0
135656	3.0	4.0
390561	3.0	10.0
27296	24.0	69.0
389549	1.0	1.0
27297	2367.0	4168.0
27294	421.0	371.0
27295	9167.0	5942.0
27299	4.0	82.0
642776	1.0	2.0
27292	1273.0	2149.0
27293	576.0	2062.0
27290	0.0	0.0
642778	10.0	6.0
27291	887.0	1323.0
160622	938.0	924.0
390531	0.0	1.0
147650	237.0	287.0
390530	0.0	0.0
390535	0.0	0.0
390539	0.0	0.0
147646	1.0	2.0
390538	0.0	0.0
654783	0.0	0.0
147645	499.0	765.0
341511	0.0	0.0
6500	14455.0	20254.0
133015	444.0	707.0
400410	187.0	114.0
147660	28.0	28.0
121054	4.0	2.0
121053	207.0	387.0
147657	637.0	1554.0
147658	8.0	11.0
400406	0.0	3.0
642799	0.0	0.0
642796	0.0	0.0
133022	268.0	391.0
642797	98.0	206.0
101928165	0.0	0.0
6511	65.0	34.0
390595	92.0	82.0
6510	19390.0	21470.0
390594	3.0	3.0
100421803	0.0	0.0
100421804	2.0	1.0
390598	18.0	29.0
100421805	1.0	13.0
100421806	7.0	4.0
100421807	2.0	0.0
6509	3116.0	4037.0
54870	3589.0	6756.0
54875	502.0	1408.0
54874	3195.0	10350.0
54873	3023.0	3202.0
389599	0.0	0.0
54872	1715.0	3842.0
102724430	1.0	0.0
54879	503.0	777.0
6502	318.0	643.0
54878	2012.0	4583.0
6504	27.0	87.0
54877	1398.0	1854.0
91801	462.0	778.0
6503	143.0	749.0
54876	2036.0	4554.0
6506	88.0	118.0
6505	1148.0	2452.0
91807	50.0	51.0
6508	1678.0	932.0
6507	547.0	458.0
101928176	19.0	13.0
6520	11095.0	11199.0
6522	4273.0	7062.0
221717	0.0	0.0
6521	1.0	1.0
221718	0.0	1.0
100421813	4.0	0.0
64207	3784.0	6566.0
100421816	0.0	3.0
221711	21.0	19.0
64208	34.0	40.0
221710	631.0	1039.0
54882	203.0	423.0
54881	1241.0	1396.0
54880	3315.0	8661.0
54886	38.0	21.0
54885	779.0	1983.0
54884	7706.0	8718.0
54883	962.0	1220.0
6513	2808.0	3865.0
6512	75.0	60.0
54888	2468.0	5358.0
6515	3916.0	6149.0
54887	888.0	2905.0
6514	0.0	2.0
6517	2313.0	808.0
6519	6.0	68.0
6518	4994.0	5056.0
221749	2803.0	2986.0
64210	2649.0	4923.0
6531	9.0	8.0
100421820	5.0	0.0
64211	0.0	0.0
6530	18.0	15.0
6533	888.0	962.0
6532	3.0	8.0
100421823	0.0	1.0
390572	6.0	8.0
64216	436.0	1723.0
64215	2067.0	2733.0
100421825	0.0	0.0
64218	3682.0	5521.0
100421827	0.0	0.0
100421828	5.0	4.0
64219	1894.0	2151.0
100421829	64.0	28.0
54893	2049.0	2777.0
54892	341.0	897.0
54891	925.0	2082.0
54890	8040.0	8707.0
54897	2056.0	5216.0
54896	943.0	1141.0
54894	1948.0	2633.0
6524	10.0	20.0
6523	107.0	1517.0
170062	0.0	0.0
101928190	0.0	0.0
54899	649.0	1106.0
6526	1473.0	1532.0
6525	24972.0	9659.0
54898	1573.0	2133.0
6528	1.0	1.0
91828	21.0	29.0
170067	1.0	4.0
6527	12.0	19.0
6529	24.0	54.0
6540	13.0	13.0
64221	1080.0	478.0
64220	101.0	117.0
6542	4209.0	8548.0
64223	2650.0	4234.0
6541	3882.0	11503.0
64222	2327.0	3329.0
390581	1.0	0.0
64225	2965.0	4082.0
6543	244.0	126.0
64224	1313.0	2463.0
105376261	1.0	2.0
6535	3959.0	5171.0
6534	0.0	2.0
6536	236.0	332.0
6539	6.0	9.0
6538	224.0	650.0
64232	0.0	0.0
6551	0.0	3.0
6550	12.0	20.0
64231	223.0	727.0
6553	33.0	60.0
91851	15048.0	7553.0
64236	797.0	693.0
6555	0.0	0.0
101928122	0.0	0.0
6554	2.0	0.0
6546	3124.0	2540.0
6545	913.0	1008.0
6548	3419.0	4904.0
6547	10.0	46.0
6549	1582.0	3316.0
6560	4823.0	3951.0
64241	0.0	9.0
64240	10.0	6.0
6561	2.0	2.0
6564	532.0	581.0
6563	6220.0	6006.0
100421854	99.0	69.0
101928136	1.0	0.0
6566	2499.0	5004.0
6565	5081.0	5213.0
100421859	1.0	3.0
101928138	0.0	0.0
221756	29.0	38.0
6557	17.0	20.0
6556	213.0	210.0
6559	3.0	6.0
91833	995.0	2128.0
6558	6486.0	43914.0
133083	1.0	1.0
6571	290.0	653.0
101928142	0.0	0.0
100421860	0.0	4.0
6570	25.0	31.0
100421861	0.0	4.0
6573	1182.0	2534.0
6572	0.0	118.0
101928141	0.0	0.0
91875	767.0	1525.0
6575	2845.0	4600.0
6574	1297.0	2544.0
101928147	0.0	0.0
100421865	35.0	22.0
6576	6601.0	6226.0
221785	888.0	1822.0
245711	5.0	20.0
169044	107.0	897.0
221786	617.0	943.0
6568	0.0	0.0
6567	1762.0	2141.0
91869	1104.0	2113.0
6569	6.0	5.0
6582	39.0	26.0
91860	195.0	545.0
101928153	273.0	445.0
6581	9387.0	11132.0
101928154	0.0	0.0
6584	2256.0	3904.0
101928151	0.0	0.0
6583	509.0	538.0
6586	1810.0	2360.0
6585	77.0	2318.0
101928158	16.0	8.0
91862	995.0	997.0
6588	166.0	0.0
6580	84.0	35.0
169026	1.0	1.0
6579	8.0	7.0
6578	4786.0	8097.0
6595	8517.0	13341.0
6594	4898.0	8069.0
30817	76.0	275.0
6597	7478.0	13227.0
6596	2316.0	6390.0
30816	2.0	12.0
30819	21.0	27.0
6599	8223.0	16507.0
100421767	0.0	0.0
6598	4286.0	5565.0
30818	557.0	274.0
100421768	0.0	0.0
100421769	0.0	1.0
6591	1072.0	971.0
6590	207.0	1870.0
30820	62.0	97.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	0.0	4.0
282706	0.0	0.0
255104	3725.0	5838.0
255101	48.0	122.0
54802	1135.0	2162.0
30813	7.0	6.0
30812	42.0	194.0
54801	550.0	985.0
54800	2280.0	5153.0
30815	3013.0	2742.0
30814	0.0	1.0
54806	865.0	1532.0
54805	761.0	2587.0
30811	225.0	167.0
100421771	0.0	0.0
54809	226.0	572.0
100421784	8.0	17.0
54808	4210.0	5403.0
54807	483.0	655.0
29802	3.0	21.0
29801	1123.0	2010.0
29800	1295.0	967.0
101928104	0.0	0.0
29803	4121.0	8061.0
54813	672.0	1996.0
54812	3742.0	5988.0
54811	1109.0	2804.0
54810	186.0	128.0
54816	1135.0	2708.0
54815	2013.0	3841.0
54814	856.0	1788.0
100421794	1.0	2.0
54819	628.0	986.0
100421796	245.0	261.0
100421797	1.0	0.0
101928113	2.0	14.0
100421799	0.0	0.0
54820	1389.0	1496.0
54823	395.0	747.0
54822	1459.0	4094.0
54821	16.0	73.0
54828	2401.0	3043.0
54827	8.0	22.0
54826	289.0	402.0
54825	9.0	3.0
54829	284.0	1299.0
282756	0.0	0.0
54831	0.0	0.0
54830	53.0	56.0
282754	0.0	0.0
102724473	2.0	1.0
54834	688.0	1446.0
54832	3447.0	7592.0
54839	570.0	991.0
54838	5887.0	8701.0
54836	651.0	917.0
54842	3523.0	6990.0
54841	623.0	1453.0
54840	1387.0	1613.0
54845	3479.0	7907.0
54843	790.0	1588.0
54849	1961.0	1614.0
54848	463.0	4419.0
54847	1129.0	1117.0
100359394	0.0	1.0
100359397	0.0	0.0
100359396	2.0	7.0
255119	9.0	6.0
54853	1032.0	2370.0
54852	44.0	86.0
54851	395.0	631.0
54850	834.0	1186.0
54857	3.0	5.0
54856	1811.0	3219.0
54855	2598.0	5190.0
54854	230.0	501.0
54859	1702.0	1799.0
54858	3061.0	4519.0
255130	5.0	6.0
54860	1.0	0.0
100134015	7.0	9.0
54863	70.0	190.0
54862	2414.0	2672.0
54861	1572.0	5087.0
54868	1009.0	1323.0
54867	10440.0	13220.0
54866	9.0	15.0
54865	1608.0	2209.0
54869	1408.0	2240.0
255180	0.0	0.0
27249	4070.0	6664.0
27247	1205.0	1440.0
27248	6321.0	10457.0
100431168	4.0	0.0
400360	1.0	0.0
107161163	0.0	0.0
27241	756.0	1042.0
27242	995.0	6145.0
27240	23.0	92.0
27245	1503.0	1832.0
400359	0.0	0.0
27246	3032.0	4698.0
27243	6635.0	7449.0
27244	1514.0	2784.0
678655	1195.0	683.0
642687	8.0	2.0
282791	7.0	12.0
282790	0.0	1.0
107161154	0.0	0.0
27258	1867.0	2324.0
100431177	0.0	0.0
255193	0.0	2.0
27252	1264.0	2855.0
27253	494.0	1414.0
27250	6110.0	10584.0
100431173	0.0	0.0
27257	1036.0	1057.0
100431172	0.0	0.0
255189	2547.0	2656.0
27254	368.0	266.0
282786	0.0	0.0
27255	8.0	3.0
123606	1019.0	3699.0
107161144	46.0	57.0
29889	2056.0	3960.0
29888	5205.0	9913.0
103344929	0.0	0.0
29887	236.0	330.0
103344928	4.0	0.0
107161145	0.0	0.0
27229	747.0	1147.0
353500	35.0	130.0
29882	2201.0	2825.0
29881	11.0	10.0
29880	1794.0	3028.0
103344932	14.0	5.0
29886	910.0	1761.0
282776	0.0	0.0
282775	0.0	0.0
29883	3659.0	4634.0
282770	0.0	0.0
103344930	0.0	9.0
353515	0.0	0.0
27238	1406.0	1680.0
27239	83.0	86.0
29899	392.0	476.0
27236	2366.0	4323.0
27237	1269.0	1685.0
353513	0.0	0.0
353514	19.0	30.0
353511	122.0	287.0
27230	13639.0	27709.0
29893	123.0	140.0
27231	71.0	13.0
282769	0.0	0.0
29890	3838.0	7834.0
29896	2291.0	4087.0
27235	501.0	819.0
27232	2368.0	1171.0
29895	41.0	5.0
255167	366.0	402.0
29894	3259.0	5092.0
27233	152.0	278.0
282763	0.0	0.0
27201	0.0	12.0
27202	10.0	17.0
27200	0.0	0.0
30849	1936.0	2761.0
30851	1188.0	1054.0
30850	804.0	2628.0
400389	10.0	18.0
29844	1366.0	1601.0
29843	796.0	1389.0
400385	10.0	10.0
29842	1970.0	2340.0
29841	733.0	1044.0
30846	10386.0	5923.0
30845	1063.0	1642.0
30848	0.0	1.0
30847	0.0	0.0
30844	2499.0	4463.0
30827	2156.0	2466.0
29855	2757.0	5701.0
123624	0.0	6.0
29851	9.0	69.0
29850	10.0	6.0
30835	24.0	277.0
30834	629.0	778.0
30837	1350.0	3001.0
30836	3386.0	4303.0
30833	1286.0	1120.0
30832	241.0	756.0
64395	1475.0	3446.0
64397	6364.0	10467.0
64396	1.0	0.0
64399	1505.0	2023.0
64398	3327.0	6336.0
390634	0.0	1.0
390637	334.0	511.0
389634	7.0	11.0
389633	3.0	5.0
400511	0.0	2.0
389631	2.0	0.0
64393	1401.0	2057.0
389630	0.0	0.0
390643	0.0	0.0
400506	337.0	874.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	2.0
400500	1.0	1.0
642612	0.0	0.0
160518	514.0	1347.0
341689	0.0	0.0
400508	4.0	7.0
642614	0.0	0.0
389662	16.0	7.0
390610	4.0	0.0
377677	120.0	194.0
390612	8.0	1.0
390616	0.0	0.0
389658	6.0	8.0
389655	53.0	11.0
341674	0.0	0.0
642623	0.0	0.0
642627	2.0	0.0
341676	79.0	778.0
642641	30.0	25.0
389652	3.0	1.0
389649	3.0	3.0
390627	305.0	569.0
389644	13.0	4.0
389643	3.0	14.0
642633	0.0	1.0
642631	0.0	0.0
642636	0.0	0.0
101928085	87.0	67.0
642652	0.0	0.0
375035	2824.0	4217.0
221806	52.0	77.0
338017	2.0	0.0
389677	613.0	1647.0
389676	0.0	0.0
101928099	8.0	284.0
642663	1.0	0.0
389674	11.0	13.0
389672	17.0	11.0
338002	4.0	3.0
400550	2257.0	1081.0
338004	0.0	0.0
390688	2.0	11.0
338005	0.0	0.0
389668	50.0	79.0
375033	264.0	553.0
341640	1077.0	1261.0
642659	98.0	183.0
642658	11.0	27.0
221823	0.0	0.0
6610	833.0	1069.0
375057	1361.0	1295.0
390650	0.0	0.0
375056	11465.0	30618.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	4230.0	5490.0
147525	77.0	136.0
6608	2689.0	3629.0
387039	0.0	0.0
387036	21.0	97.0
6601	4294.0	9457.0
6603	6882.0	11671.0
6602	2217.0	4451.0
6605	3454.0	5935.0
6604	1815.0	1016.0
375061	273.0	234.0
6607	169.0	263.0
6606	159.0	294.0
6621	600.0	1790.0
6620	3.0	1.0
642683	0.0	0.0
390660	0.0	2.0
390664	2.0	0.0
387032	137.0	384.0
389692	10.0	3.0
390667	2.0	21.0
123591	42.0	193.0
389690	6.0	1.0
6619	1600.0	2855.0
6612	5066.0	8228.0
6611	14027.0	12092.0
6614	38.0	143.0
6613	6493.0	10133.0
6616	157.0	90.0
6615	169.0	248.0
6618	2068.0	2050.0
6617	464.0	651.0
6632	1313.0	2239.0
6631	2545.0	3126.0
387066	4214.0	5085.0
387065	0.0	0.0
64319	4130.0	7713.0
64318	563.0	1522.0
387063	3.0	3.0
245812	500.0	496.0
54991	327.0	385.0
54996	1260.0	1504.0
54995	316.0	662.0
54994	3551.0	6402.0
54993	259.0	782.0
6623	814.0	334.0
6622	751.0	813.0
6625	4794.0	7480.0
54998	3255.0	3798.0
6624	430.0	1022.0
54997	812.0	1718.0
6627	593.0	1099.0
6626	3081.0	3690.0
6629	1567.0	2679.0
6628	5726.0	8320.0
64320	1201.0	1259.0
6641	733.0	1751.0
6640	3271.0	2474.0
64321	248.0	259.0
64324	3502.0	7779.0
6643	3740.0	4897.0
221838	838.0	916.0
6642	9276.0	12119.0
64326	1697.0	2528.0
387055	3.0	0.0
64328	1246.0	1791.0
64327	2162.0	5768.0
221833	585.0	894.0
221830	1389.0	2670.0
6634	3847.0	7039.0
6633	5297.0	7707.0
6636	976.0	1646.0
6635	1271.0	2270.0
6638	10470.0	11084.0
6637	925.0	1527.0
101928062	7.0	3.0
6650	393.0	1912.0
64333	75.0	166.0
6652	27559.0	33019.0
64332	451.0	1046.0
6651	13895.0	31626.0
6654	3732.0	6049.0
100421943	0.0	0.0
6653	13503.0	35583.0
387082	2.0	3.0
102724536	4.0	2.0
78987	4171.0	5438.0
78986	187.0	59.0
78989	27.0	105.0
6645	3856.0	4509.0
78988	2293.0	2755.0
6644	0.0	0.0
6647	10769.0	11115.0
6646	7581.0	15479.0
6649	4750.0	9077.0
91949	2279.0	2576.0
6648	17475.0	27091.0
91947	1453.0	2101.0
91948	2.0	2.0
64342	4063.0	3885.0
6661	0.0	0.0
6660	207.0	247.0
245806	6.0	0.0
6663	0.0	0.0
64344	603.0	301.0
4000	27960.0	23334.0
4001	215.0	669.0
6662	6520.0	10941.0
64343	1001.0	2070.0
91942	669.0	909.0
6665	302.0	167.0
6664	4.0	67.0
101928079	45.0	91.0
387074	1.0	0.0
387071	0.0	0.0
245802	0.0	1.0
196549	6.0	12.0
6656	1.0	38.0
6655	2602.0	4577.0
6658	2.0	2.0
6657	295.0	201.0
6659	3580.0	5981.0
196541	10.0	1.0
91937	39.0	32.0
6670	3825.0	7902.0
6672	2480.0	3302.0
6671	812.0	1539.0
4010	7.0	115.0
6674	277.0	605.0
4012	4232.0	8224.0
91975	219.0	259.0
6676	81.0	113.0
4013	1424.0	1398.0
101928001	0.0	0.0
6675	4671.0	10657.0
4014	0.0	0.0
64359	6161.0	4594.0
221883	3460.0	4299.0
100271927	1.0	2.0
102724515	126.0	350.0
196513	1004.0	965.0
4004	2.0	1.0
6667	5629.0	11418.0
4005	437.0	498.0
6666	1140.0	1852.0
4007	368.0	553.0
6668	1970.0	3292.0
91966	586.0	812.0
4008	4298.0	7792.0
4009	0.0	1.0
6683	927.0	2130.0
4023	101.0	449.0
100421975	0.0	0.0
6687	3617.0	2872.0
4025	4.0	12.0
100271918	0.0	1.0
101928017	203.0	67.0
78990	99.0	354.0
78992	2442.0	4702.0
78991	698.0	1562.0
78994	1489.0	1934.0
78996	1041.0	1471.0
78995	56.0	71.0
196527	5440.0	4886.0
78998	47.0	103.0
78997	5.0	3.0
196528	1614.0	3925.0
4015	282.0	1585.0
6678	22177.0	33632.0
6677	1.0	0.0
4016	1138.0	802.0
78999	189.0	524.0
4017	1791.0	1163.0
4018	40.0	47.0
6692	13020.0	19082.0
6691	1.0	8.0
101928022	0.0	0.0
6694	0.0	0.0
64375	1168.0	1143.0
64374	5463.0	6868.0
6693	121.0	418.0
4033	78.0	162.0
6696	49.0	264.0
64377	117.0	99.0
4034	624.0	1028.0
64376	1310.0	2687.0
6695	18120.0	78325.0
4035	12180.0	53544.0
6698	1.0	0.0
4036	64.0	38.0
6697	3532.0	3445.0
6690	2.0	15.0
4026	31303.0	29454.0
6689	11.0	163.0
6688	174.0	442.0
4040	2141.0	5339.0
4041	5004.0	12899.0
64386	146.0	151.0
4043	9413.0	12800.0
64388	923.0	2254.0
4045	9590.0	8446.0
4046	442.0	1154.0
4047	9006.0	7286.0
221895	2770.0	1666.0
4037	3006.0	3911.0
91978	11.0	59.0
4038	912.0	969.0
6699	2.0	0.0
91977	175.0	151.0
196500	542.0	231.0
101928040	0.0	0.0
4051	19.0	29.0
54908	135.0	404.0
4052	10346.0	24786.0
4053	4736.0	4624.0
54906	1782.0	5792.0
4054	8832.0	14594.0
4055	8287.0	11147.0
4056	0.0	1.0
4057	390.0	806.0
4058	9.0	3.0
29945	856.0	1167.0
255220	0.0	0.0
29944	39.0	58.0
29943	3.0	1.0
29942	4.0	13.0
29949	0.0	1.0
29948	761.0	686.0
29947	1.0	1.0
29946	2845.0	3477.0
4050	26.0	268.0
29941	293.0	383.0
29940	840.0	1233.0
4048	3738.0	6508.0
4049	19.0	25.0
54910	3640.0	4651.0
54916	998.0	1607.0
54915	3171.0	5945.0
54914	2572.0	5593.0
54913	298.0	553.0
4062	9.0	18.0
4063	22.0	75.0
54919	1125.0	2791.0
54918	6096.0	12670.0
4064	12.0	100.0
4065	79.0	137.0
4066	79.0	103.0
4067	805.0	2192.0
4068	28.0	95.0
4069	162.0	1613.0
29956	5696.0	13500.0
255231	7.0	578.0
29954	799.0	1645.0
29953	101.0	106.0
29959	5899.0	6574.0
29958	114.0	124.0
4060	2279.0	7666.0
29957	1264.0	1991.0
4061	3322.0	3043.0
29952	10111.0	13949.0
29951	1954.0	1002.0
29950	3876.0	3060.0
4059	45621.0	104824.0
54923	40.0	42.0
54922	675.0	707.0
54921	7078.0	7341.0
54920	404.0	447.0
54927	1879.0	2750.0
54926	5096.0	7423.0
54925	49.0	150.0
4074	3103.0	4535.0
54929	1864.0	2767.0
29929	522.0	1084.0
54928	8555.0	17585.0
4076	9025.0	22097.0
29928	1565.0	1821.0
4077	12771.0	22330.0
29923	648.0	628.0
29922	485.0	668.0
29920	2910.0	3948.0
29927	29961.0	29536.0
29926	3724.0	3930.0
4070	17806.0	34199.0
4071	7124.0	7920.0
29925	3636.0	5552.0
29924	8849.0	12053.0
4072	5120.0	20920.0
54930	984.0	975.0
54934	852.0	1572.0
54933	115.0	110.0
54932	602.0	798.0
54931	758.0	1589.0
54938	322.0	405.0
54937	83.0	97.0
54936	1892.0	2299.0
54935	544.0	720.0
4084	804.0	1479.0
4085	210.0	588.0
4086	639.0	1207.0
54939	2989.0	2363.0
4087	3889.0	6717.0
4088	3384.0	4319.0
4089	7014.0	9874.0
29934	3623.0	4582.0
29933	37.0	92.0
282809	512.0	978.0
282808	1.0	0.0
29937	4143.0	3693.0
4081	23.0	29.0
4082	8757.0	12218.0
29935	0.0	1.0
282801	0.0	0.0
54941	375.0	1034.0
29930	1.0	3.0
54940	6568.0	10781.0
54944	52.0	122.0
54943	40.0	76.0
54942	688.0	1157.0
54949	1218.0	906.0
54948	1264.0	1807.0
54947	1170.0	1519.0
255208	0.0	0.0
54946	2199.0	2598.0
29909	12.0	46.0
29907	27.0	32.0
4097	1850.0	2682.0
29906	5.0	2.0
4099	19.0	14.0
29901	245.0	398.0
4090	3137.0	7295.0
4091	287.0	720.0
4092	1847.0	2521.0
29904	6558.0	9218.0
4093	2656.0	5417.0
29903	1175.0	1345.0
4094	5708.0	6512.0
29902	208.0	393.0
54952	570.0	616.0
54951	500.0	626.0
102724594	2.0	3.0
54956	770.0	1117.0
54955	748.0	1742.0
54954	583.0	1090.0
100271893	1.0	0.0
54953	2111.0	4287.0
196472	0.0	0.0
196477	0.0	0.0
54959	34.0	37.0
54958	72.0	134.0
196475	140.0	97.0
54957	785.0	660.0
29919	850.0	1278.0
255275	12.0	8.0
29911	1530.0	2981.0
29916	1315.0	1439.0
29915	1139.0	2084.0
29914	1326.0	3517.0
54963	1128.0	1904.0
100271884	1.0	1.0
54962	228.0	638.0
54961	4043.0	3604.0
54960	586.0	1073.0
54967	1.0	1.0
54965	1859.0	2863.0
196483	501.0	801.0
54964	762.0	1003.0
54969	769.0	1046.0
54968	1241.0	1369.0
54970	1769.0	2120.0
255239	71.0	43.0
54974	698.0	1323.0
100271873	0.0	0.0
54973	5950.0	7003.0
54972	295.0	4012.0
54971	326.0	590.0
100271874	4.0	22.0
54978	4681.0	7334.0
54977	2766.0	4104.0
54976	730.0	1059.0
100271871	25.0	0.0
100271870	0.0	0.0
54979	5.0	3.0
255252	938.0	1232.0
54981	1322.0	1396.0
54980	537.0	871.0
54985	3180.0	1843.0
54984	290.0	287.0
102724560	0.0	0.0
54982	1571.0	2716.0
54989	1013.0	3833.0
196463	7048.0	11038.0
54988	18.0	11.0
54987	1983.0	2008.0
54986	282.0	431.0
642569	0.0	0.0
642580	0.0	0.0
642585	6.0	6.0
642592	11.0	5.0
642597	4.0	0.0
27348	1592.0	2503.0
27349	984.0	1509.0
27346	1751.0	2642.0
27347	3365.0	10622.0
27340	1145.0	2636.0
27341	3258.0	3741.0
27344	193.0	629.0
27345	365.0	257.0
27342	243.0	436.0
400456	39.0	49.0
27343	1961.0	2241.0
642587	2875.0	1490.0
282890	145.0	260.0
100124541	0.0	0.0
400451	8312.0	8368.0
27351	2194.0	3224.0
27352	6543.0	7666.0
27350	3950.0	2348.0
100124540	0.0	0.0
338091	0.0	0.0
338094	11.0	17.0
100124537	1.0	1.0
100124536	0.0	0.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	1.0	1.0
338099	33.0	50.0
27327	2112.0	3984.0
29988	1201.0	1462.0
27324	35.0	478.0
100124539	0.0	0.0
29986	44.0	38.0
100124538	1.0	0.0
27328	1.0	5.0
27329	2.0	10.0
29980	215.0	270.0
29985	887.0	1317.0
29984	769.0	1163.0
27320	0.0	2.0
29982	617.0	1216.0
29999	13.0	8.0
27338	390.0	523.0
29998	760.0	1359.0
27335	8847.0	9054.0
27336	4129.0	4987.0
29997	19326.0	35457.0
390601	1.0	3.0
27339	10360.0	16868.0
29992	71.0	127.0
27330	613.0	2245.0
29991	1.0	10.0
29990	74.0	171.0
27333	2020.0	7405.0
29995	1661.0	1715.0
27334	17.0	83.0
29994	1577.0	3786.0
27332	3732.0	7183.0
29993	112.0	168.0
27304	365.0	846.0
29967	624.0	1457.0
377630	1.0	1.0
29966	2079.0	3508.0
29965	2721.0	2080.0
27302	0.0	0.0
27303	1564.0	1086.0
100124516	0.0	0.0
27309	1602.0	2084.0
29969	1746.0	2002.0
27306	92.0	82.0
29968	1477.0	2476.0
102388891	0.0	0.0
389616	0.0	0.0
27300	1057.0	2268.0
27301	1464.0	1807.0
389611	0.0	0.0
389610	57.0	96.0
29960	1209.0	1777.0
30968	3798.0	5796.0
389618	0.0	0.0
27315	1810.0	2053.0
29978	3966.0	6692.0
27316	6846.0	11298.0
27314	1343.0	1368.0
338069	3.0	3.0
27319	9.0	16.0
29979	7579.0	13691.0
29970	73.0	71.0
