id	456b4981-9f37-42ff-b056-883a19ebc7a9	363209a4-9d1d-450e-b9f4-e35400fd76f6
106481346	0.0	0.0
85456	14011.0	9732.0
442910	0.0	0.0
106481343	0.0	0.0
85457	5559.0	3066.0
442911	0.0	0.0
106481344	1.0	0.0
442912	0.0	0.0
85455	31.0	76.0
442913	0.0	2.0
85452	27.0	25.0
442914	0.0	0.0
50	6836.0	7430.0
85453	4379.0	261.0
442915	0.0	3.0
85450	2748.0	429.0
51	9061.0	5133.0
442916	0.0	0.0
85451	2496.0	1443.0
52	6221.0	6076.0
442917	0.0	0.0
53	5133.0	1468.0
442918	0.0	0.0
54	6191.0	914.0
442919	0.0	1.0
55	1352271.0	68903.0
442909	0.0	0.0
56	10.0	25.0
58	118.0	211.0
59	81507.0	7857.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	37.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	292.0	69.0
106481350	0.0	0.0
106481351	1.0	2.0
106481356	0.0	0.0
106481357	0.0	2.0
85445	22.0	3.0
106481354	2.0	4.0
85446	147.0	308.0
442900	1.0	0.0
106481355	1.0	0.0
85443	2.0	22.0
442901	0.0	2.0
85444	1701.0	1230.0
442902	0.0	0.0
60	186099.0	89006.0
85441	2805.0	1889.0
442903	8.0	4.0
85442	226.0	15.0
442904	0.0	0.0
442905	0.0	1.0
62	13.0	5.0
85440	3144.0	4348.0
442907	3.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	5.0	8.0
68	1.0	2.0
344595	896.0	592.0
69	1.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	6.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	1.0
106481324	0.0	0.0
85478	63.0	86.0
106481321	0.0	0.0
85479	11.0	20.0
106481322	0.0	0.0
85476	4334.0	2971.0
85477	531.0	567.0
70	1065.0	249.0
85474	4.0	10.0
71	123704.0	120993.0
72	87362.0	2713.0
73	35.0	52.0
74	0.0	1.0
75	15.0	14.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4810.0	3872.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	2.0	0.0
85465	4598.0	5513.0
81	29815.0	17230.0
85463	1137.0	225.0
82	4.0	0.0
85464	805.0	1118.0
83	11.0	4.0
85461	3401.0	3160.0
85462	11052.0	5646.0
86	2671.0	2281.0
87	22309.0	8778.0
85460	2736.0	2607.0
88	45.0	122.0
89	7.0	29.0
728675	0.0	2.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2432.0	1089.0
106481300	0.0	0.0
91	4281.0	2917.0
92	2148.0	1744.0
93	741.0	1887.0
94	2042.0	672.0
95	399.0	400.0
97	199.0	278.0
98	1306.0	1063.0
344561	0.0	5.0
728661	4158.0	4831.0
728664	6.0	1.0
106481305	0.0	0.0
261734	536.0	912.0
106481306	2.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	37.0	31.0
106481309	17.0	2.0
246119	13.0	12.0
106481307	0.0	2.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	3.0
3805	5.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	11.0	14.0
3809	2.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	618.0	228.0
3800	13883.0	7095.0
3801	1703.0	279.0
3802	1.0	0.0
728695	0.0	1.0
285735	1.0	2.0
261726	3271.0	2370.0
728698	5.0	7.0
3814	11.0	17.0
3815	1334.0	713.0
3816	558.0	67.0
261729	60691.0	62817.0
3817	424450.0	469306.0
3818	20.0	31.0
222166	4991.0	1434.0
3811	1.0	0.0
3812	2.0	0.0
285740	0.0	6.0
285741	32.0	114.0
728689	8.0	16.0
3827	0.0	15.0
246100	0.0	0.0
3820	154.0	34.0
3821	38.0	0.0
3822	2.0	0.0
3823	0.0	0.0
3824	116.0	21.0
645402	0.0	0.0
403313	5042.0	3675.0
403314	0.0	2.0
728637	0.0	0.0
728638	28.0	27.0
728633	0.0	0.0
728632	35.0	38.0
728635	39.0	35.0
3836	3892.0	3362.0
222183	169.0	121.0
3837	11563.0	21192.0
3838	1125.0	2948.0
3839	2891.0	909.0
728629	0.0	10.0
403304	0.0	0.0
403305	0.0	0.0
3831	1479.0	1151.0
3832	252.0	1416.0
3833	165.0	994.0
3834	5.0	14.0
3835	3902.0	4573.0
728620	0.0	1.0
403300	0.0	4.0
645412	2.0	7.0
403301	0.0	0.0
403302	0.0	3.0
403303	0.0	0.0
728621	279.0	346.0
3848	15.0	4.0
3849	4.0	14.0
222171	630.0	22.0
728619	3.0	22.0
3840	6771.0	5644.0
3841	1041.0	569.0
3842	9758.0	6595.0
3843	11842.0	9271.0
3844	0.0	2.0
3845	2866.0	2064.0
3846	4.0	1.0
645423	1.0	3.0
3860	9449.0	6.0
246126	3191.0	2126.0
728658	691.0	558.0
728655	1.0	0.0
728657	1.0	2.0
728656	2.0	2.0
3858	1569.0	1108.0
3859	1.0	5.0
246135	0.0	1.0
3850	0.0	0.0
3851	3580.0	0.0
3852	20595.0	4.0
645414	0.0	7.0
3853	208.0	0.0
3854	22.0	8.0
3855	6965.0	65.0
3856	45479.0	25443.0
3857	8.0	2.0
728640	7.0	2.0
645431	26.0	48.0
728642	184.0	243.0
728641	2.0	500.0
645434	0.0	6.0
645432	11.0	15.0
285704	1358.0	1164.0
728643	24.0	3.0
222194	2305.0	2841.0
285708	0.0	54.0
1204	0.0	4.0
1203	2070.0	332.0
1201	1467.0	1105.0
1200	9671.0	6486.0
3861	5432.0	26.0
645426	9.0	15.0
645425	0.0	8.0
1209	11084.0	8884.0
3866	15554.0	7.0
1208	0.0	13.0
1207	4771.0	4390.0
3868	245.0	13.0
285311	0.0	0.0
3880	32216.0	37.0
3881	0.0	2.0
285313	9.0	19.0
100128537	668.0	159.0
3882	10.0	4.0
100128536	0.0	0.0
285314	2.0	6.0
285315	822.0	325.0
1215	138.0	23.0
100141515	5.0	1.0
1213	37605.0	36292.0
1212	3943.0	2699.0
1211	8651.0	8366.0
3872	10521.0	21.0
3875	29777.0	30339.0
3876	8.0	9.0
3879	1.0	8.0
3890	4.0	1.0
3891	1.0	0.0
3892	21.0	5.0
100128525	7.0	3.0
285326	0.0	0.0
1230	224.0	143.0
285329	7.0	3.0
440097	11.0	2.0
440093	16.0	19.0
3883	0.0	4.0
3884	0.0	5.0
3885	4.0	4.0
3886	0.0	4.0
100128521	0.0	0.0
3887	5.0	2.0
3888	0.0	0.0
100631239	1.0	11.0
3889	1.0	0.0
100128516	76.0	3.0
285331	1083.0	989.0
100128512	0.0	2.0
285335	13.0	13.0
100128514	0.0	0.0
1241	405.0	164.0
1240	552.0	307.0
1238	142.0	153.0
1237	10.0	6.0
1236	187.0	20.0
1235	14.0	0.0
1234	313.0	98.0
1233	141.0	65.0
1232	8.0	4.0
3895	17028.0	18711.0
100128511	160.0	141.0
100631247	1.0	3.0
3897	242.0	21.0
100631248	23.0	6.0
3898	2717.0	2942.0
100631249	0.0	0.0
3899	14245.0	1965.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	2601.0	1385.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	201.0	263.0
100631254	1.0	0.0
100128503	0.0	7.0
285349	282.0	210.0
574501	0.0	1.0
574502	0.0	0.0
1244	41.0	131.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	38989.0	1589.0
1263	400.0	166.0
1262	9.0	6.0
116966	102.0	120.0
100887755	0.0	0.0
1261	0.0	4.0
100887754	3.0	1.0
1260	0.0	0.0
116969	60.0	5.0
1259	488.0	652.0
1258	4.0	32.0
440061	0.0	0.0
100887750	50.0	40.0
100887746	1.0	0.0
100887744	1.0	0.0
1272	4622.0	395.0
1271	195.0	65.0
100887749	3975.0	19591.0
1270	6.0	19.0
100887748	1.0	0.0
440044	29.0	25.0
1269	7.0	6.0
440051	0.0	3.0
1268	134.0	14.0
440050	4.0	1.0
1267	9385.0	5086.0
1266	16876.0	1468.0
100887740	0.0	0.0
1265	6840.0	1047.0
1286	445.0	160.0
1285	206.0	51.0
1284	16254.0	14149.0
1282	8428.0	11718.0
1281	17359.0	20399.0
1280	131.0	5.0
440078	215.0	213.0
440077	0.0	1.0
440087	1057.0	10.0
1278	23154.0	25378.0
1277	9955.0	22544.0
440081	49.0	112.0
116938	0.0	0.0
1297	1548.0	21.0
116931	186.0	21.0
1296	1190.0	500.0
1295	1201.0	1866.0
116933	7.0	2.0
1294	2322.0	553.0
1293	7279.0	6443.0
116935	91.0	53.0
1292	17107.0	11485.0
440068	7.0	0.0
1291	9547.0	10691.0
116937	4.0	1.0
440067	6.0	1.0
1290	1337.0	2270.0
440073	148.0	17.0
440072	8.0	21.0
1289	3434.0	2978.0
1288	2675.0	106.0
1287	4338.0	289.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1809.0	835.0
440021	0.0	1.0
442673	1.0	25.0
10018	2454.0	1316.0
126328	3501.0	3003.0
442676	0.0	6.0
126326	300.0	141.0
1299	218.0	22.0
1298	3170.0	2345.0
10011	3327.0	3258.0
10010	2470.0	1408.0
10013	3137.0	3358.0
128989	2198.0	859.0
10015	12031.0	10082.0
10014	6111.0	2976.0
10017	138.0	5.0
10016	5636.0	6119.0
10020	7933.0	5425.0
114335	0.0	0.0
114336	0.0	0.0
126321	2104.0	3361.0
10029	0.0	0.0
442668	0.0	1.0
10022	2.0	1.0
10021	23.0	13.0
10024	24.0	358.0
128977	2768.0	2403.0
103021165	0.0	1.0
10023	1245.0	662.0
103021164	7.0	19.0
10026	3479.0	2755.0
10025	4766.0	3674.0
116986	136.0	95.0
116985	6405.0	2762.0
116988	5778.0	6307.0
116987	2758.0	2265.0
114327	871.0	1004.0
440043	0.0	0.0
126308	3775.0	2576.0
440041	0.0	0.0
126306	22.0	15.0
151306	28.0	17.0
100128590	2.0	30.0
100128596	0.0	11.0
151300	2.0	3.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	21.0	35.0
440026	4497.0	2681.0
440023	0.0	0.0
10008	349.0	185.0
10007	4414.0	3037.0
10009	2254.0	2914.0
116984	901.0	492.0
116983	1503.0	1103.0
151313	457.0	222.0
10000	6040.0	4406.0
128954	0.0	0.0
10002	46.0	36.0
10001	979.0	659.0
10004	442.0	68.0
10003	239.0	540.0
10006	4897.0	2731.0
10005	1786.0	1348.0
126370	0.0	2.0
285352	180.0	391.0
100128579	0.0	9.0
285359	48.0	77.0
126375	469.0	507.0
126374	913.0	309.0
153918	0.0	1.0
100128574	0.0	0.0
285362	4546.0	1504.0
285367	1576.0	1022.0
285368	844.0	618.0
100128569	93.0	123.0
126364	241.0	130.0
100128560	8.0	3.0
285370	0.0	4.0
285375	0.0	2.0
102682016	3.0	0.0
153932	3.0	3.0
344191	276.0	7.0
126353	1883.0	71.0
751071	322.0	700.0
442660	2.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	1.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	4.0	14.0
106481282	0.0	0.0
285381	2285.0	1080.0
106481283	0.0	0.0
285382	1099.0	184.0
106481280	0.0	1.0
165918	1068.0	999.0
106481281	0.0	1.0
165904	3.0	23.0
285386	141.0	37.0
138307	1.0	11.0
106481297	2.0	0.0
106481298	0.0	1.0
106481295	0.0	2.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	19.0
100128542	3.0	2.0
106481290	1.0	4.0
100128541	1.0	0.0
138311	730.0	2292.0
106481293	0.0	0.0
106481294	0.0	3.0
415056	0.0	0.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	10.0	0.0
126299	2024.0	1956.0
106481259	0.0	1.0
728716	6.0	6.0
126298	1922.0	2683.0
728710	0.0	1.0
126295	450.0	291.0
728712	0.0	0.0
106481264	1.0	0.0
106481265	0.0	0.0
106481262	0.0	1.0
106481263	0.0	0.0
106481268	0.0	1.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	246.0	953.0
645318	0.0	3.0
645317	44.0	34.0
151242	23.0	18.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	27174.0	27620.0
100287908	0.0	0.0
645332	336.0	535.0
126282	469.0	428.0
100287902	9.0	21.0
163227	666.0	685.0
100287900	0.0	0.0
163223	65.0	120.0
106481275	0.0	3.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	2.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	1336.0	396.0
106481278	0.0	0.0
645328	0.0	1.0
151254	25.0	13.0
645326	16.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	13.0
163259	540.0	78.0
645345	455.0	272.0
200403	3.0	24.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	284.0	155.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	8.0	15.0
728732	2.0	9.0
728734	0.0	0.0
126272	155.0	200.0
106481242	0.0	0.0
107133511	3.0	0.0
114294	1250.0	977.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	0.0	0.0
114299	25.0	34.0
106481245	0.0	1.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	2.0
107133519	0.0	0.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	38.0	28.0
728723	164.0	53.0
106481253	0.0	0.0
107133522	14.0	6.0
106481254	0.0	1.0
107133524	3.0	0.0
106481251	0.0	1.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	26.0	15.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	8.0	2.0
645348	2.0	5.0
106481250	0.0	1.0
645369	31.0	9.0
645368	0.0	3.0
645367	0.0	7.0
106481217	0.0	0.0
200424	1460.0	3038.0
106481218	0.0	1.0
106481215	0.0	1.0
106481216	0.0	0.0
200420	22.0	57.0
645360	0.0	3.0
106481219	2.0	11.0
106481220	8.0	6.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	3.0
138241	1068.0	1442.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	1.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	7.0
106481236	2.0	2.0
106481233	0.0	0.0
106481234	0.0	2.0
138255	5.0	2.0
645387	449.0	374.0
645382	0.0	1.0
645381	79.0	68.0
106481202	0.0	1.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	1.0	5.0
106481204	0.0	2.0
106481205	2.0	0.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	149.0	18.0
3903	664.0	471.0
106481210	0.0	0.0
3904	12.0	13.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1493.0	1176.0
106481211	0.0	0.0
3909	4750.0	2068.0
106481212	0.0	2.0
684959	0.0	0.0
151234	206.0	1.0
151230	1976.0	2718.0
728798	1.0	10.0
3913	15245.0	4834.0
3914	8239.0	58.0
3915	8503.0	5508.0
3916	20547.0	13351.0
3918	3063.0	16.0
3910	2757.0	1704.0
3911	7587.0	6041.0
3912	3771.0	2711.0
728782	9.0	5.0
728780	90.0	18.0
3924	10.0	8.0
3925	1924.0	6378.0
3927	8890.0	3514.0
3929	2.0	5.0
3920	28624.0	13807.0
3921	32913.0	46483.0
3923	1.0	1.0
100873174	0.0	7.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	2.0
100873177	0.0	4.0
100873176	0.0	1.0
100873175	0.0	5.0
100873170	0.0	3.0
3936	41998.0	13949.0
3937	863.0	450.0
3938	0.0	12.0
3939	18193.0	33323.0
3930	3447.0	5809.0
100873179	0.0	0.0
3931	346.0	110.0
3932	476.0	104.0
3933	3.0	2.0
3934	3068.0	12.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	3.0
100287964	0.0	4.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	6.0	0.0
3947	2.0	0.0
3948	2.0	6.0
3949	9809.0	1683.0
100873169	1.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	16133.0	709.0
100873196	0.0	9.0
100631260	0.0	9.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	5.0
3957	98.0	25.0
3958	23201.0	886.0
3959	27208.0	5837.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	4.0	0.0
199223	261.0	296.0
574517	0.0	0.0
100631269	0.0	11.0
574518	0.0	0.0
107074708	0.0	0.0
199221	218.0	46.0
3952	1.0	9.0
3953	1555.0	589.0
3954	2234.0	4677.0
3955	2732.0	340.0
3956	10624.0	1583.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	22.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	2.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	13.0	10.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	244.0	55.0
1303	4096.0	2950.0
107133502	0.0	1.0
1302	47.0	30.0
1301	355.0	115.0
1300	14.0	747.0
3960	431.0	38.0
3963	10.0	0.0
3964	4035.0	2553.0
1308	5952.0	18.0
3965	1063.0	376.0
1307	3985.0	1478.0
151295	31.0	17.0
1306	3365.0	1918.0
100189589	2.0	8.0
728774	0.0	0.0
728773	1.0	9.0
3980	3533.0	8644.0
100287932	3561.0	1329.0
3981	1340.0	1353.0
728776	27.0	13.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	8256.0	2280.0
1315	19507.0	13186.0
1314	21059.0	20209.0
1312	10868.0	5738.0
1311	1116.0	2031.0
100329135	1.0	3.0
1310	36.0	58.0
574537	0.0	0.0
3972	3.0	1.0
3973	2.0	0.0
3975	27.0	8.0
3976	269.0	69.0
3977	16960.0	10979.0
1318	104.0	63.0
3978	984.0	1692.0
1317	11551.0	6730.0
728763	7.0	14.0
3990	33.0	10.0
645313	1.0	5.0
3991	404.0	147.0
645312	0.0	4.0
3992	7653.0	10021.0
645311	1.0	0.0
728769	1116.0	277.0
1330	0.0	0.0
1327	19010.0	8048.0
1326	401.0	60.0
1325	10.0	35.0
3982	0.0	3.0
3983	4106.0	1765.0
3984	1347.0	3171.0
3985	7120.0	2216.0
3987	4257.0	1723.0
3988	5822.0	3057.0
1329	6177.0	3471.0
116809	0.0	2.0
100128416	23.0	14.0
1340	8697.0	8703.0
1337	6918.0	6746.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	5379.0	2702.0
100128410	2.0	2.0
3995	679.0	2029.0
100128412	0.0	1.0
3996	2414.0	1624.0
3998	18353.0	15480.0
1339	5.0	9.0
285440	1932.0	2775.0
285441	14.0	6.0
1352	794.0	569.0
1351	10626.0	9150.0
1350	13848.0	18345.0
1349	6572.0	5592.0
1348	0.0	5.0
1347	7567.0	7058.0
1346	952.0	111.0
1345	4512.0	10556.0
1343	0.0	2.0
1342	2.0	3.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	20.0	46.0
1363	55014.0	5207.0
1362	13780.0	9080.0
1361	2.0	4.0
1360	263.0	73.0
1359	1840.0	1054.0
1358	3.0	4.0
1357	7.0	6.0
1356	2910.0	52.0
1355	3438.0	3702.0
1353	2945.0	2306.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	275.0	941.0
285464	1012.0	1415.0
100873200	0.0	2.0
777774	0.0	2.0
1374	10428.0	2007.0
1373	72.0	44.0
1371	1014.0	1121.0
1370	0.0	0.0
1369	0.0	2.0
1368	33843.0	699.0
100873209	0.0	7.0
1366	6936.0	4570.0
1365	12653.0	11749.0
1364	37409.0	12536.0
100873204	0.0	4.0
100873203	0.0	0.0
100873202	4.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	9.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3747.0	3281.0
116843	910.0	566.0
1384	6990.0	6797.0
116842	64.0	191.0
1382	3750.0	213.0
116844	743.0	3622.0
1381	296.0	2.0
1380	3.0	5.0
440176	4.0	8.0
440184	0.0	5.0
1379	5.0	3.0
1378	88.0	79.0
1376	2943.0	3143.0
1375	26.0	115.0
128821	0.0	17.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	1.0
100873235	0.0	13.0
100873234	0.0	1.0
128826	1.0	7.0
102800310	6.0	4.0
100873239	0.0	0.0
100873222	0.0	2.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	1.0
116832	471.0	10.0
1396	54.0	17.0
1395	55.0	15.0
1394	21.0	21.0
1393	391.0	13.0
1392	1.0	1.0
285407	13.0	32.0
116835	619.0	217.0
1390	1727.0	1122.0
1389	7749.0	2889.0
1388	8079.0	5634.0
1387	6619.0	6648.0
116841	2195.0	2077.0
1386	4533.0	3041.0
116840	1878.0	2479.0
100873226	0.0	3.0
100873225	0.0	0.0
100873224	0.0	3.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	0.0	13.0
100873227	0.0	1.0
100873251	0.0	1.0
100873250	0.0	1.0
116828	66.0	176.0
100873255	0.0	1.0
100873254	42.0	130.0
100873253	1.0	2.0
285412	6.0	12.0
100873252	0.0	0.0
100287898	68.0	35.0
100287895	0.0	4.0
285419	62.0	3.0
1399	5803.0	4550.0
1398	6275.0	4296.0
1397	4320.0	1875.0
100873259	0.0	2.0
100873258	1.0	0.0
100873257	1.0	4.0
100873256	0.0	0.0
100873240	1.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	302.0	369.0
285429	8.0	8.0
100287880	0.0	1.0
440193	4040.0	2984.0
100873248	0.0	0.0
100873247	1.0	2.0
100873246	0.0	0.0
100873245	1.0	11.0
100873249	0.0	0.0
128872	0.0	0.0
10130	19674.0	16690.0
153830	4722.0	3760.0
645280	8.0	20.0
440138	964.0	330.0
440132	0.0	0.0
440142	2.0	1.0
10139	1972.0	1794.0
126208	1287.0	1599.0
126206	0.0	8.0
126205	26.0	39.0
107133497	35.0	1.0
126204	1.0	27.0
107133499	0.0	0.0
128866	11191.0	4794.0
10131	2864.0	3595.0
10134	19981.0	12348.0
107133494	1.0	3.0
10133	5367.0	561.0
128869	2001.0	2045.0
10136	0.0	24.0
10135	11938.0	7222.0
100128493	0.0	0.0
103021294	32.0	14.0
10138	927.0	422.0
100128496	1.0	0.0
10137	6389.0	5642.0
128861	0.0	3.0
128862	0.0	1.0
10141	7.0	47.0
10140	16045.0	10555.0
128864	24.0	42.0
440125	1.0	6.0
440131	0.0	0.0
10143	163.0	3.0
128854	1089.0	90.0
10142	7846.0	18838.0
10144	2700.0	1057.0
10147	4782.0	5389.0
100128483	0.0	0.0
10146	8527.0	6188.0
128859	0.0	2.0
10149	1536.0	1105.0
10148	102.0	59.0
128853	154.0	12.0
440159	0.0	0.0
10117	12.0	10.0
440163	2.0	0.0
10110	84.0	74.0
10112	53.0	1199.0
10111	3548.0	6459.0
10114	8010.0	5741.0
10113	5381.0	4837.0
128848	0.0	5.0
10116	7443.0	4307.0
165829	58.0	12.0
100128469	36.0	29.0
153842	8.0	3.0
440145	1131.0	790.0
10129	2440.0	3432.0
440153	0.0	0.0
10128	9783.0	20153.0
100033799	0.0	0.0
107133486	7.0	7.0
10121	9018.0	7230.0
100128465	0.0	1.0
10120	7400.0	2116.0
10123	2616.0	599.0
138234	2.0	3.0
10125	192.0	74.0
10124	1123.0	702.0
10127	2362.0	2513.0
10126	1921.0	2381.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	3.0
106481185	0.0	1.0
106481186	0.0	0.0
126248	94.0	96.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	3.0	1.0
106481182	0.0	0.0
285489	215.0	23.0
100128448	1.0	2.0
126242	1.0	0.0
106481198	1.0	0.0
10107	1.0	6.0
10106	14568.0	8274.0
106481199	0.0	0.0
10109	13814.0	4964.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	5.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3722.0	3102.0
10100	1932.0	190.0
10103	49929.0	57429.0
106481194	0.0	0.0
10102	1500.0	1600.0
106481195	0.0	0.0
10105	2335.0	2794.0
285492	0.0	2.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	147.0	17.0
440119	639.0	50.0
126235	0.0	0.0
126231	211.0	222.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	140.0	76.0
106481164	0.0	1.0
106481169	0.0	1.0
442777	64.0	35.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	1.0
106481160	1.0	1.0
100128427	8.0	17.0
440107	48.0	149.0
440104	2090.0	970.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	3.0
106481175	0.0	0.0
106481178	0.0	3.0
106481179	0.0	1.0
128876	47.0	4.0
100128420	19.0	8.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	14.0	235.0
10090	1507.0	264.0
10093	6802.0	4546.0
10092	9787.0	2488.0
10095	6334.0	2704.0
645204	3.0	8.0
10094	11695.0	7644.0
645203	7.0	2.0
10097	15938.0	12304.0
10096	11376.0	5852.0
645201	0.0	2.0
163115	170.0	63.0
200504	2.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	11.0
106481143	0.0	0.0
114194	0.0	0.0
138162	141.0	403.0
106481144	0.0	0.0
114195	3.0	18.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	4.0	4.0
106481145	0.0	0.0
151126	1361.0	6061.0
106481146	0.0	1.0
10099	10708.0	8552.0
10098	1076.0	814.0
114190	0.0	1.0
106481140	0.0	1.0
114192	0.0	7.0
645212	1068.0	612.0
106481149	0.0	1.0
106481154	2.0	3.0
106481155	0.0	1.0
114184	0.0	1.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	10.0
114187	0.0	4.0
106481159	0.0	0.0
114188	1.0	6.0
728819	56.0	58.0
106481156	0.0	2.0
114189	0.0	6.0
106481157	0.0	0.0
415117	197.0	453.0
415116	12162.0	4021.0
645207	0.0	0.0
645206	201.0	26.0
442707	0.0	0.0
