id	0a4df4cc-74dd-4858-864b-b483e75b30f8	5d7766c6-e42f-4f85-9065-d8bcc54d7db9
85459	388.0	419.0
106481346	0.0	0.0
85456	17950.0	17496.0
442910	0.0	1.0
106481343	0.0	0.0
85457	4417.0	4170.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	229.0	231.0
442913	0.0	0.0
85452	21.0	15.0
442914	0.0	0.0
50	6550.0	6989.0
85453	3331.0	3060.0
442915	0.0	0.0
85450	1897.0	1327.0
51	7809.0	10613.0
442916	0.0	0.0
85451	1830.0	1988.0
52	4676.0	5679.0
442917	0.0	0.0
53	6492.0	7779.0
442918	0.0	0.0
54	4726.0	6996.0
442919	0.0	0.0
55	744313.0	817197.0
442909	0.0	1.0
56	8.0	38.0
58	2014.0	226.0
59	162362.0	70176.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	19.0	15.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	493.0	305.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	1.0	0.0
85446	406.0	288.0
442900	0.0	0.0
106481355	0.0	0.0
85443	2.0	4.0
442901	0.0	0.0
85444	650.0	550.0
442902	0.0	0.0
60	333399.0	227492.0
85441	1644.0	2148.0
442903	6.0	0.0
85442	261.0	120.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	13.0
85440	1634.0	1725.0
442907	3.0	1.0
442908	0.0	0.0
66	1.0	0.0
67	3.0	3.0
68	2.0	1.0
344595	427.0	371.0
69	7.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	82.0	90.0
106481321	0.0	0.0
85479	5.0	2.0
106481322	0.0	0.0
85476	2576.0	3210.0
85477	381.0	1470.0
70	6678.0	1446.0
85474	5.0	2.0
71	151730.0	173050.0
72	257191.0	93898.0
73	16.0	8.0
74	1.0	1.0
75	22.0	9.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3846.0	3791.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2639.0	2900.0
81	28697.0	25025.0
85463	963.0	899.0
82	1.0	5.0
85464	560.0	720.0
83	7.0	21.0
85461	1544.0	2135.0
85462	1062.0	1031.0
86	1748.0	2466.0
87	29877.0	21651.0
85460	2816.0	2756.0
88	1.0	12.0
89	19.0	3.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1993.0	2546.0
106481300	0.0	0.0
91	4615.0	6079.0
92	1215.0	1361.0
93	839.0	1099.0
94	734.0	538.0
95	251.0	483.0
97	139.0	179.0
98	1114.0	1260.0
344561	0.0	1.0
728661	2998.0	4073.0
728664	5.0	3.0
106481305	0.0	0.0
261734	503.0	536.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	17.0
106481309	4.0	5.0
246119	1.0	8.0
106481307	0.0	0.0
261735	2.0	2.0
106481308	0.0	0.0
3804	1.0	0.0
3805	7.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	7.0	8.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	912.0	838.0
3800	12054.0	11383.0
3801	931.0	559.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2333.0	2312.0
728698	2.0	8.0
3814	3.0	2.0
3815	297.0	313.0
3816	670.0	322.0
261729	50798.0	62723.0
3817	313177.0	452175.0
3818	8.0	9.0
222166	3743.0	2738.0
3811	0.0	0.0
3812	0.0	4.0
285740	0.0	3.0
285741	26.0	45.0
728689	10.0	11.0
3827	0.0	0.0
246100	0.0	0.0
3820	126.0	113.0
3821	13.0	3.0
3822	5.0	6.0
3823	1.0	0.0
3824	122.0	66.0
645402	0.0	0.0
403313	3747.0	4228.0
403314	0.0	4.0
728637	0.0	0.0
728638	110.0	107.0
728633	0.0	0.0
728632	68.0	97.0
728635	51.0	43.0
3836	2914.0	2925.0
222183	224.0	150.0
3837	10879.0	14694.0
3838	875.0	1117.0
3839	2513.0	2117.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1587.0	1204.0
3832	208.0	241.0
3833	89.0	111.0
3834	3.0	17.0
3835	3434.0	4234.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	180.0	162.0
3848	13.0	7.0
3849	0.0	4.0
222171	174.0	208.0
728619	0.0	2.0
3840	6191.0	5873.0
3841	675.0	854.0
3842	5791.0	7157.0
3843	7984.0	7871.0
3844	0.0	0.0
3845	1716.0	2333.0
3846	1.0	2.0
645423	0.0	0.0
3860	260.0	391.0
246126	2012.0	3306.0
728658	655.0	871.0
728655	1.0	1.0
728657	1.0	1.0
728656	4.0	4.0
3858	1323.0	1497.0
3859	0.0	1.0
246135	0.0	0.0
3850	0.0	0.0
3851	72.0	44.0
3852	50164.0	26120.0
645414	0.0	0.0
3853	151.0	135.0
3854	0.0	4.0
3855	5420.0	7965.0
3856	55795.0	59340.0
3857	12.0	5.0
728640	2.0	7.0
645431	18.0	26.0
728642	346.0	424.0
728641	6.0	4.0
645434	1.0	0.0
645432	5.0	3.0
285704	2215.0	2364.0
728643	58.0	94.0
222194	1840.0	1793.0
285708	0.0	0.0
1204	0.0	0.0
1203	1215.0	1295.0
1201	1576.0	2072.0
1200	11278.0	13422.0
3861	18855.0	6126.0
645426	3.0	2.0
645425	0.0	0.0
1209	14483.0	16527.0
3866	32021.0	15188.0
1208	0.0	0.0
1207	3003.0	3658.0
3868	182.0	153.0
285311	1.0	0.0
3880	12236.0	11570.0
3881	0.0	0.0
285313	16.0	8.0
100128537	134.0	155.0
3882	1.0	7.0
100128536	1.0	0.0
285314	0.0	0.0
285315	531.0	669.0
1215	10.0	3.0
100141515	3.0	1.0
1213	23509.0	28756.0
1212	4945.0	4056.0
1211	8000.0	8001.0
3872	12608.0	5333.0
3875	39861.0	49103.0
3876	43.0	37.0
3879	0.0	2.0
3890	3.0	0.0
3891	0.0	1.0
3892	19.0	27.0
100128525	1.0	5.0
285326	0.0	0.0
1230	36.0	54.0
285329	6.0	2.0
440097	1.0	4.0
440093	17.0	12.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	1.0	5.0
3888	0.0	0.0
100631239	0.0	0.0
3889	2.0	2.0
100128516	41.0	37.0
285331	427.0	534.0
100128512	0.0	0.0
285335	5.0	14.0
100128514	3.0	0.0
1241	182.0	184.0
1240	202.0	265.0
1238	84.0	37.0
1237	0.0	1.0
1236	45.0	25.0
1235	6.0	5.0
1234	91.0	83.0
1233	5.0	21.0
1232	0.0	0.0
3895	9567.0	12255.0
100128511	93.0	55.0
100631247	2.0	2.0
3897	836.0	310.0
100631248	51.0	46.0
3898	2459.0	3043.0
100631249	0.0	0.0
3899	7282.0	6276.0
100128505	0.0	4.0
100631250	0.0	0.0
285343	1593.0	1767.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	138.0	154.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	246.0	191.0
574501	4.0	0.0
574502	0.0	0.0
1244	24.0	23.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	96438.0	39905.0
1263	241.0	207.0
1262	19.0	11.0
116966	27.0	35.0
100887755	0.0	0.0
1261	1.0	1.0
100887754	0.0	0.0
1260	1.0	0.0
116969	98.0	42.0
1259	326.0	346.0
1258	0.0	4.0
440061	0.0	0.0
100887750	19.0	80.0
100887746	0.0	1.0
100887744	0.0	1.0
1272	2454.0	1632.0
1271	669.0	364.0
100887749	40.0	28.0
1270	4.0	5.0
100887748	0.0	0.0
440044	44.0	29.0
1269	4.0	2.0
440051	0.0	1.0
1268	72.0	57.0
440050	0.0	0.0
1267	9822.0	11487.0
1266	8372.0	7261.0
100887740	0.0	0.0
1265	10608.0	7405.0
1286	768.0	438.0
1285	213.0	169.0
1284	29679.0	15419.0
1282	14799.0	9673.0
1281	21277.0	10940.0
1280	517.0	3689.0
440078	132.0	133.0
440077	0.0	0.0
440087	62.0	100.0
1278	25220.0	15104.0
1277	12953.0	8649.0
440081	34.0	41.0
116938	0.0	0.0
1297	1132.0	183.0
116931	121.0	158.0
1296	1179.0	531.0
1295	631.0	827.0
116933	0.0	1.0
1294	3155.0	2255.0
1293	18586.0	10920.0
116935	55.0	58.0
1292	39245.0	18676.0
440068	0.0	1.0
1291	14399.0	7895.0
116937	0.0	1.0
440067	8.0	9.0
1290	938.0	734.0
440073	136.0	37.0
440072	8.0	15.0
1289	3068.0	1886.0
1288	2840.0	1245.0
1287	4147.0	4084.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	729.0	627.0
440021	0.0	0.0
442673	0.0	2.0
10018	1634.0	1926.0
126328	3747.0	4299.0
442676	0.0	0.0
126326	380.0	131.0
1299	163.0	82.0
1298	8781.0	22701.0
10011	2432.0	3099.0
10010	1633.0	1828.0
10013	2568.0	3172.0
128989	1416.0	1337.0
10015	8579.0	10408.0
10014	5392.0	4736.0
10017	61.0	95.0
10016	4318.0	5859.0
10020	5978.0	11849.0
114335	0.0	0.0
114336	0.0	0.0
126321	2626.0	3280.0
10029	0.0	0.0
442668	0.0	1.0
10022	2.0	2.0
10021	23.0	24.0
10024	28.0	55.0
128977	2617.0	2381.0
103021165	0.0	0.0
10023	762.0	780.0
103021164	4.0	9.0
10026	2835.0	2751.0
10025	4827.0	4824.0
116986	85.0	104.0
116985	4475.0	4100.0
116988	4645.0	4915.0
116987	1957.0	2597.0
114327	408.0	501.0
440043	0.0	0.0
126308	5906.0	4767.0
440041	0.0	0.0
126306	2.0	6.0
151306	21.0	40.0
100128590	0.0	1.0
100128596	1.0	2.0
151300	3.0	1.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	12.0	27.0
440026	3247.0	3683.0
440023	3.0	0.0
10008	88.0	147.0
10007	2999.0	2825.0
10009	1590.0	1991.0
116984	398.0	611.0
116983	1134.0	845.0
151313	394.0	301.0
10000	4708.0	4756.0
128954	0.0	0.0
10002	22.0	26.0
10001	887.0	1019.0
10004	371.0	158.0
10003	75.0	44.0
10006	2825.0	3204.0
10005	1761.0	2151.0
126370	0.0	0.0
285352	122.0	202.0
100128579	0.0	0.0
285359	37.0	43.0
126375	241.0	435.0
126374	908.0	725.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3305.0	3752.0
285367	1578.0	1203.0
285368	830.0	918.0
100128569	64.0	86.0
126364	103.0	96.0
100128560	1.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	5.0
344191	68.0	27.0
126353	781.0	649.0
751071	262.0	411.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	14.0	17.0
106481282	0.0	0.0
285381	1803.0	1462.0
106481283	0.0	0.0
285382	2227.0	1112.0
106481280	0.0	0.0
165918	965.0	867.0
106481281	1.0	1.0
165904	0.0	4.0
285386	104.0	98.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	0.0	2.0
106481290	0.0	0.0
100128541	0.0	2.0
138311	658.0	751.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	11.0	6.0
126299	2035.0	1928.0
106481259	0.0	0.0
728716	16.0	6.0
126298	2554.0	2623.0
728710	0.0	0.0
126295	225.0	266.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	110.0	137.0
645318	0.0	0.0
645317	60.0	77.0
151242	2.0	17.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	19030.0	17541.0
100287908	0.0	0.0
645332	318.0	318.0
126282	517.0	311.0
100287902	9.0	22.0
163227	387.0	538.0
100287900	0.0	0.0
163223	24.0	11.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	910.0	1769.0
106481278	0.0	0.0
645328	0.0	1.0
151254	8.0	7.0
645326	6.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	9.0
163259	216.0	266.0
645345	172.0	222.0
200403	5.0	5.0
107133508	0.0	1.0
106481239	0.0	0.0
163255	193.0	195.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	4.0	8.0
728732	0.0	1.0
728734	0.0	1.0
126272	163.0	138.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	831.0	1031.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	10.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	1.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	6.0
728723	163.0	174.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	0.0	0.0
107133524	4.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	16.0	15.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	2.0
645348	7.0	1.0
106481250	0.0	0.0
645369	20.0	12.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	1157.0	2087.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	6.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	7.0	8.0
106481221	0.0	0.0
106481224	0.0	2.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	714.0	880.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	1.0
645387	583.0	722.0
645382	0.0	0.0
645381	43.0	42.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	0.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	2.0	2.0
106481209	0.0	0.0
3902	465.0	155.0
3903	295.0	201.0
106481210	0.0	0.0
3904	2.0	0.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	655.0	509.0
106481211	0.0	0.0
3909	3010.0	2006.0
106481212	0.0	0.0
684959	0.0	0.0
151234	92.0	64.0
151230	2094.0	3382.0
728798	8.0	8.0
3913	27285.0	24844.0
3914	7605.0	4649.0
3915	8452.0	10458.0
3916	26363.0	30028.0
3918	1417.0	3247.0
3910	3364.0	1605.0
3911	8164.0	7516.0
3912	3736.0	2032.0
728782	4.0	3.0
728780	40.0	31.0
3924	8.0	3.0
3925	2224.0	1973.0
3927	5539.0	5185.0
3929	0.0	0.0
3920	18409.0	24406.0
3921	29517.0	33472.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	19380.0	26856.0
3937	355.0	321.0
3938	0.0	4.0
3939	9938.0	15440.0
3930	2763.0	3094.0
100873179	0.0	0.0
3931	427.0	307.0
3932	308.0	262.0
3933	0.0	0.0
3934	2332.0	914.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	1.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	6.0	4.0
3947	3.0	1.0
3948	1.0	4.0
3949	5472.0	8394.0
100873169	1.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	16242.0	8376.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	6.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	31.0	35.0
3958	9377.0	7772.0
3959	37760.0	23822.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	173.0	176.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	121.0	54.0
3952	3.0	0.0
3953	1742.0	803.0
3954	2631.0	2789.0
3955	2769.0	5808.0
3956	9226.0	4447.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	7.0	7.0
728746	0.0	0.0
728748	4.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	230.0	182.0
1303	6097.0	3682.0
107133502	0.0	0.0
1302	39.0	25.0
1301	0.0	3.0
1300	1.0	37.0
3960	14.0	14.0
3963	0.0	1.0
3964	2244.0	2213.0
1308	4090.0	1466.0
3965	430.0	389.0
1307	4611.0	2908.0
151295	9.0	20.0
1306	3834.0	2576.0
100189589	3.0	2.0
728774	0.0	0.0
728773	1.0	1.0
3980	2428.0	3841.0
100287932	3187.0	3754.0
3981	656.0	689.0
728776	14.0	23.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	6920.0	4276.0
1315	7949.0	10506.0
1314	15366.0	22190.0
1312	12117.0	12575.0
1311	48.0	274.0
100329135	0.0	0.0
1310	1.0	0.0
574537	0.0	0.0
3972	1.0	0.0
3973	1.0	2.0
3975	0.0	0.0
3976	46.0	69.0
3977	18881.0	14325.0
1318	48.0	63.0
3978	783.0	813.0
1317	6517.0	6806.0
728763	0.0	3.0
3990	11.0	12.0
645313	0.0	1.0
3991	395.0	198.0
645312	0.0	1.0
3992	3387.0	4052.0
645311	1.0	2.0
728769	679.0	838.0
1330	0.0	0.0
1327	20834.0	19793.0
1326	71.0	100.0
1325	18.0	8.0
3982	0.0	0.0
3983	2476.0	2712.0
3984	1350.0	1906.0
3985	5175.0	4105.0
3987	3397.0	3958.0
3988	3155.0	4001.0
1329	5098.0	4820.0
116809	0.0	0.0
100128416	7.0	9.0
1340	9180.0	10150.0
1337	7693.0	8795.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2545.0	3744.0
100128410	2.0	1.0
3995	370.0	493.0
100128412	0.0	0.0
3996	1898.0	1810.0
3998	13392.0	19343.0
1339	2.0	4.0
285440	968.0	885.0
285441	4.0	0.0
1352	791.0	780.0
1351	11150.0	10711.0
1350	11589.0	11533.0
1349	3928.0	4078.0
1348	0.0	4.0
1347	5336.0	5229.0
1346	1176.0	507.0
1345	4501.0	4069.0
1343	0.0	0.0
1342	0.0	4.0
100873211	1.0	0.0
100873210	0.0	0.0
285456	11.0	16.0
1363	60159.0	73887.0
1362	9805.0	12049.0
1361	3.0	1.0
1360	27.0	61.0
1359	231.0	251.0
1358	2.0	4.0
1357	29.0	14.0
1356	96.0	520.0
1355	3156.0	3494.0
1353	2660.0	2682.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	59.0	102.0
285464	569.0	439.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7243.0	7848.0
1373	107.0	45.0
1371	743.0	883.0
1370	1.0	0.0
1369	0.0	0.0
1368	12012.0	9588.0
100873209	1.0	2.0
1366	2255.0	6043.0
1365	9564.0	12544.0
1364	8106.0	15909.0
100873204	0.0	3.0
100873203	0.0	0.0
100873202	23.0	19.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	5.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2305.0	2677.0
116843	690.0	575.0
1384	6500.0	6401.0
116842	43.0	52.0
1382	704.0	655.0
116844	284.0	339.0
1381	9.0	21.0
1380	2.0	2.0
440176	1.0	9.0
440184	0.0	0.0
1379	1.0	1.0
1378	23.0	12.0
1376	2146.0	2158.0
1375	40.0	62.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	4.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	11.0	0.0
102800310	13.0	39.0
100873239	0.0	1.0
100873222	1.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	468.0	228.0
1396	23.0	20.0
1395	36.0	9.0
1394	83.0	81.0
1393	38.0	24.0
1392	0.0	0.0
285407	13.0	21.0
116835	205.0	114.0
1390	849.0	999.0
1389	5210.0	6102.0
1388	6815.0	8510.0
1387	6656.0	5770.0
116841	1741.0	1960.0
1386	3195.0	3596.0
116840	2032.0	2123.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	50.0	38.0
100873255	0.0	0.0
100873254	5.0	5.0
100873253	0.0	0.0
285412	2.0	2.0
100873252	0.0	0.0
100287898	27.0	27.0
100287895	0.0	0.0
285419	37.0	38.0
1399	4579.0	4718.0
1398	5598.0	5554.0
1397	2949.0	2927.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	347.0	401.0
285429	1.0	5.0
100287880	0.0	0.0
440193	2626.0	4103.0
100873248	0.0	0.0
100873247	3.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	11608.0	18160.0
153830	3973.0	3361.0
645280	6.0	0.0
440138	339.0	434.0
440132	0.0	0.0
440142	0.0	7.0
10139	2695.0	2586.0
126208	1928.0	1871.0
126206	0.0	0.0
126205	25.0	96.0
107133497	10.0	13.0
126204	0.0	2.0
107133499	0.0	0.0
128866	9719.0	9944.0
10131	2456.0	3007.0
10134	25228.0	25779.0
107133494	0.0	0.0
10133	2430.0	1564.0
128869	1925.0	2171.0
10136	0.0	0.0
10135	7729.0	7116.0
100128493	1.0	2.0
103021294	29.0	20.0
10138	889.0	887.0
100128496	0.0	0.0
10137	4195.0	5238.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	1.0
10140	9834.0	12787.0
128864	12.0	28.0
440125	5.0	3.0
440131	0.0	0.0
10143	21.0	155.0
128854	1412.0	1261.0
10142	2806.0	3955.0
10144	1974.0	2355.0
10147	3277.0	3667.0
100128483	0.0	1.0
10146	7845.0	9337.0
128859	0.0	4.0
10149	420.0	532.0
10148	67.0	59.0
128853	521.0	195.0
440159	0.0	0.0
10117	0.0	2.0
440163	1.0	2.0
10110	15.0	12.0
10112	71.0	91.0
10111	3067.0	3089.0
10114	6792.0	6762.0
10113	4298.0	4566.0
128848	0.0	0.0
10116	5124.0	4561.0
165829	44.0	22.0
100128469	12.0	19.0
153842	3.0	9.0
440145	1199.0	1530.0
10129	1459.0	906.0
440153	0.0	0.0
10128	5450.0	6038.0
100033799	0.0	0.0
107133486	1.0	1.0
10121	9591.0	10147.0
100128465	0.0	0.0
10120	5180.0	5775.0
10123	2639.0	1714.0
138234	0.0	1.0
10125	51.0	62.0
10124	1491.0	1257.0
10127	1625.0	1834.0
10126	1880.0	2135.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	35.0	81.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	1.0
285489	84.0	91.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	2.0	1.0
10106	9857.0	9524.0
106481199	0.0	0.0
10109	8571.0	8552.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4425.0	5129.0
10100	1848.0	963.0
10103	36762.0	102133.0
106481194	0.0	0.0
10102	1346.0	1638.0
106481195	0.0	0.0
10105	2850.0	2334.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	180.0	122.0
440119	1394.0	840.0
126235	1.0	1.0
126231	56.0	107.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	114.0	123.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	135.0	105.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	7.0
440107	2.0	4.0
440104	1390.0	1708.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	2.0	0.0
128876	40.0	14.0
100128420	3.0	8.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	24.0	33.0
10090	865.0	1103.0
10093	7662.0	7257.0
10092	6515.0	6838.0
10095	3396.0	3732.0
645204	0.0	3.0
10094	7402.0	11204.0
645203	3.0	4.0
10097	11753.0	14267.0
10096	8705.0	9766.0
645201	1.0	0.0
163115	122.0	77.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	112.0	168.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	1.0	0.0
106481145	0.0	0.0
151126	722.0	1061.0
106481146	0.0	0.0
10099	7926.0	7390.0
10098	783.0	797.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	831.0	957.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	56.0	79.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	362.0	824.0
415116	4927.0	6054.0
645207	0.0	0.0
645206	254.0	280.0
442707	0.0	0.0
106481150	0.0	0.0
