id	d84aecda-2187-40e3-b2b5-2bb18e735ef2	20c34cc9-31cd-44f9-9288-a059ffafebb8
81390	0.0	0.0
81392	0.0	0.0
643376	7.0	2.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	0.0	1.0
106481848	0.0	0.0
106481849	0.0	0.0
106481846	0.0	0.0
100307126	11.0	4.0
106481847	0.0	0.0
100271349	0.0	0.0
283417	115.0	46.0
283416	23.0	8.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	29.0	17.0
106481850	4.0	0.0
81382	0.0	0.0
81383	0.0	0.0
100271343	3.0	3.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	2217.0	539.0
283487	115.0	45.0
283486	1.0	0.0
283483	1.0	3.0
283481	95.0	51.0
283480	0.0	0.0
106481828	1.0	0.0
106481829	0.0	0.0
728143	0.0	1.0
106481822	0.0	0.0
106481823	1.0	0.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	2.0	0.0
106481827	3.0	0.0
106481824	0.0	0.0
106481825	0.0	1.0
56547	4.0	15.0
106481830	0.0	0.0
56548	153.0	69.0
283471	2.0	0.0
731789	0.0	0.0
728170	5.0	2.0
283464	1909.0	659.0
283463	0.0	0.0
283461	0.0	0.0
283460	28.0	4.0
106481808	0.0	0.0
728167	4.0	1.0
106481809	1.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	0.0	1.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	1.0	0.0
106481805	0.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	7.0	6.0
81502	15037.0	5532.0
283459	1672.0	644.0
283458	64.0	15.0
283455	229.0	38.0
645900	0.0	0.0
283450	6827.0	1137.0
780776	162.0	46.0
728113	230.0	104.0
126410	49.0	0.0
728116	21.0	3.0
728115	7.0	3.0
728118	34.0	5.0
81533	4711.0	2116.0
126402	0.0	0.0
81532	2752.0	762.0
645930	3.0	2.0
731779	0.0	0.0
728106	2.0	0.0
645922	0.0	0.0
645927	1.0	0.0
728134	16.0	10.0
474170	202.0	45.0
728130	74.0	4.0
645940	1.0	0.0
728132	0.0	0.0
728137	0.0	0.0
81555	5031.0	2138.0
81556	4176.0	1499.0
81557	0.0	0.0
81558	1657.0	446.0
645939	2.0	1.0
81551	2.0	0.0
101055625	1.0	1.0
81552	2673.0	678.0
81553	1443.0	442.0
344905	0.0	1.0
81554	5108.0	1221.0
474167	25.0	8.0
81550	1461.0	475.0
344901	11.0	33.0
645931	0.0	0.0
645950	2.0	0.0
728121	30.0	2.0
81537	1640.0	812.0
81539	10814.0	2199.0
728128	5.0	2.0
81544	1357.0	306.0
81545	3084.0	1185.0
81542	3453.0	1498.0
81543	218.0	41.0
93517	815.0	341.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	673.0	196.0
126432	220.0	104.0
163404	5.0	1.0
138474	1.0	3.0
391365	1.0	1.0
391367	0.0	2.0
728192	1.0	1.0
728194	1.0	0.0
728190	413.0	170.0
391378	1.0	0.0
138412	5.0	2.0
138428	3.0	3.0
138429	50.0	5.0
391356	3032.0	1433.0
391358	7.0	10.0
56521	325.0	247.0
391282	3.0	0.0
643263	0.0	0.0
643264	0.0	0.0
100271209	13.0	1.0
222537	9.0	1.0
163351	14.0	6.0
100271217	1.0	0.0
100271216	0.0	0.0
100271218	4.0	1.0
401164	20.0	21.0
100271206	0.0	0.0
100271207	3.0	1.0
100271201	0.0	0.0
100271204	2.0	1.0
391266	0.0	0.0
440799	2.0	1.0
391267	7.0	2.0
222553	93.0	12.0
391269	0.0	0.0
440795	0.0	0.0
401152	11724.0	4422.0
126393	7404.0	653.0
8200	28.0	6.0
8204	3132.0	1249.0
8202	3589.0	887.0
391276	0.0	0.0
391279	0.0	0.0
401145	339.0	147.0
222545	9.0	1.0
126382	1177.0	451.0
222546	48.0	86.0
606293	152.0	36.0
401138	17.0	1.0
401137	1.0	0.0
151393	405.0	150.0
692231	0.0	0.0
440738	2.0	3.0
692233	1.0	0.0
440737	78.0	67.0
8216	2628.0	605.0
8214	367.0	131.0
440732	16.0	9.0
440730	8.0	3.0
222584	109.0	5.0
151325	0.0	0.0
8208	632.0	164.0
8209	11.0	6.0
8220	1501.0	396.0
8226	728.0	208.0
692223	0.0	0.0
8227	3967.0	693.0
8224	9.0	1.0
692225	6.0	1.0
8225	4767.0	1375.0
692226	0.0	0.0
100381178	3.0	1.0
692227	3.0	7.0
692229	0.0	0.0
100310839	1.0	1.0
100310838	0.0	0.0
8218	618.0	153.0
8233	598.0	172.0
692210	0.0	0.0
8237	6679.0	886.0
401190	370.0	84.0
692212	0.0	2.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	2112.0	1020.0
8242	7520.0	1446.0
8243	6153.0	1154.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	13.0	0.0
692206	0.0	0.0
692207	1.0	0.0
692208	1.0	0.0
692209	2.0	0.0
8241	5822.0	1201.0
100310812	1.0	0.0
8239	9959.0	2389.0
151354	1801.0	456.0
100271291	0.0	0.0
93432	41.0	7.0
100271290	1.0	0.0
645841	0.0	1.0
93436	3852.0	1209.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	3.0	1.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	1.0	0.0
106481785	0.0	0.0
106481786	0.0	0.0
106481783	1.0	1.0
283523	2.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	7.0	0.0
100271296	0.0	0.0
645834	0.0	1.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	0.0	1.0
645836	0.0	0.0
100271294	0.0	0.0
8266	3217.0	1050.0
93426	5.0	0.0
8269	957.0	356.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	0.0
8263	264.0	89.0
8260	2252.0	1134.0
283518	32.0	8.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	27.0	2.0
106481796	6.0	3.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	4.0	0.0
645846	4.0	4.0
100271288	0.0	0.0
645843	0.0	0.0
81440	0.0	0.0
100271284	1.0	0.0
8277	16.0	5.0
645864	6.0	2.0
342374	1.0	2.0
440714	0.0	1.0
342372	2.0	3.0
342371	2943.0	631.0
440712	34.0	13.0
106481756	0.0	0.0
8270	1358.0	581.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	2045.0	470.0
728215	1058.0	333.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	50.0	24.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	9.0	3.0
106481763	0.0	1.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	0.0	1.0
100310841	3.0	0.0
81472	4.0	0.0
81473	0.0	0.0
100310840	99.0	30.0
100271273	0.0	0.0
645859	0.0	1.0
8288	17.0	6.0
8289	9696.0	1455.0
8287	2766.0	989.0
643210	2.0	0.0
106481767	0.0	0.0
728207	0.0	2.0
106481768	5.0	2.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	4367.0	953.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	0.0	0.0
100310853	1.0	0.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	5.0	0.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	0.0	0.0
342357	530.0	121.0
100310850	0.0	0.0
100271261	0.0	1.0
643220	18.0	10.0
643224	424.0	83.0
645884	0.0	0.0
8291	973.0	133.0
401136	0.0	0.0
106481734	6.0	0.0
8292	242.0	27.0
401135	0.0	0.0
106481735	10.0	4.0
106481732	0.0	0.0
8290	0.0	0.0
106481733	0.0	0.0
8295	6186.0	827.0
106481738	0.0	0.0
93474	176.0	83.0
106481739	0.0	0.0
8293	1.0	3.0
106481736	1.0	1.0
106481737	0.0	1.0
8294	575.0	369.0
106481741	0.0	0.0
106481742	1.0	1.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	1.0	0.0
100271253	0.0	0.0
645879	0.0	0.0
81493	321.0	67.0
81494	0.0	0.0
100271254	1.0	0.0
283562	1.0	0.0
81490	2126.0	558.0
81491	203.0	71.0
342346	33.0	5.0
100271250	1.0	2.0
100873064	0.0	0.0
643232	1.0	0.0
100873065	5.0	5.0
106481745	0.0	0.0
401124	7.0	0.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	17.0	16.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	1.0	0.0
106481753	0.0	2.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	0.0
106481751	0.0	0.0
401115	90.0	68.0
81488	4084.0	1446.0
283554	100.0	36.0
283553	5.0	0.0
100271244	0.0	0.0
643226	8.0	0.0
283551	140.0	53.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	60.0	27.0
93492	4.0	1.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	0.0	0.0
401109	183.0	17.0
100271235	0.0	0.0
283547	62.0	115.0
401106	13.0	5.0
100271234	0.0	0.0
106481720	0.0	0.0
100271230	0.0	0.0
643236	0.0	0.0
100271233	0.0	0.0
100271232	2.0	3.0
643253	188.0	47.0
93487	5152.0	1656.0
106481729	2.0	2.0
643255	0.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	0.0	0.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	1.0
283537	1084.0	344.0
100271229	0.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	1.0	0.0
106481731	1.0	1.0
100271226	2.0	0.0
100271225	0.0	0.0
100271220	0.0	0.0
100271222	1.0	0.0
344978	3.0	1.0
100271221	0.0	1.0
138716	2082.0	1023.0
780852	0.0	0.0
728276	3.0	3.0
780853	0.0	0.0
728279	1.0	0.0
138715	8.0	0.0
780851	0.0	0.0
100126356	0.0	0.0
285796	32.0	7.0
81607	1862.0	515.0
81608	1768.0	669.0
81609	3070.0	751.0
81603	6806.0	1008.0
81605	4608.0	1644.0
81606	5850.0	1129.0
81610	818.0	214.0
56654	25091.0	4965.0
56655	1804.0	994.0
81611	1929.0	489.0
56650	4046.0	1778.0
29028	1626.0	538.0
283129	22.0	10.0
56651	0.0	0.0
56652	790.0	162.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	1104.0	273.0
283120	316.0	46.0
56659	20.0	41.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	1.0	0.0
100126345	0.0	0.0
728262	10.0	2.0
138724	3.0	0.0
100126346	0.0	0.0
100126347	0.0	0.0
728264	475.0	74.0
100126348	0.0	0.0
728263	4.0	2.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	13.0	4.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	4797.0	1658.0
100190924	0.0	0.0
56666	752.0	102.0
30012	0.0	0.0
29034	0.0	0.0
56667	136.0	39.0
106865375	0.0	0.0
81602	609.0	262.0
30014	0.0	0.0
106865374	0.0	0.0
56662	0.0	0.0
30011	1368.0	354.0
283116	0.0	0.0
56663	0.0	0.0
30010	3.0	4.0
56664	0.0	1.0
100190923	1.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	1847.0	349.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	1613.0	518.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	8.0	3.0
100381202	2.0	0.0
56670	10.0	7.0
81626	1.0	0.0
81627	1450.0	602.0
81628	5980.0	1237.0
56676	0.0	0.0
30001	2592.0	646.0
54012	0.0	0.0
56677	0.0	0.0
246175	4514.0	1222.0
56672	1034.0	377.0
246176	1.0	2.0
56673	3.0	0.0
54016	0.0	0.0
283106	12.0	6.0
30000	6859.0	1325.0
56674	3569.0	1540.0
54015	0.0	0.0
81631	4346.0	1751.0
56675	309.0	161.0
54014	2740.0	776.0
283104	196.0	73.0
100126330	0.0	0.0
30009	19.0	7.0
283102	43.0	27.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	0.0
30008	4308.0	573.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	253.0	24.0
100126327	0.0	0.0
100126328	0.0	0.0
66000	137.0	20.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	0.0
66004	1238.0	184.0
100126325	0.0	0.0
66005	8188.0	2960.0
100126326	0.0	0.0
81618	15479.0	1869.0
81619	8509.0	2205.0
56681	9140.0	4247.0
66008	3885.0	1388.0
29018	0.0	0.0
81614	2438.0	675.0
54020	5318.0	2206.0
81615	67.0	55.0
81616	5.0	0.0
81617	9430.0	4547.0
767846	3.0	1.0
81621	1183.0	128.0
81622	2122.0	316.0
246184	434.0	162.0
767851	0.0	0.0
81623	3.0	1.0
54022	4.0	1.0
81624	178.0	80.0
767853	0.0	0.0
54021	74.0	18.0
56683	1324.0	502.0
54028	13.0	9.0
54027	0.0	0.0
29015	512.0	109.0
54026	0.0	0.0
767850	0.0	0.0
81620	371.0	79.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	8.0	6.0
246182	4.0	0.0
100126316	0.0	0.0
728233	40.0	12.0
283171	0.0	0.0
100126317	0.0	0.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	1.0
100126313	4.0	0.0
285753	380.0	228.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	1.0	0.0
114785	5917.0	1091.0
285755	207.0	73.0
114786	21.0	2.0
114787	135.0	24.0
114788	9.0	20.0
285758	7.0	2.0
114789	2504.0	530.0
54031	6.0	3.0
728239	0.0	1.0
54035	0.0	0.0
54034	0.0	0.0
114790	1551.0	343.0
54033	62.0	36.0
54032	0.0	0.0
114791	1592.0	475.0
54039	81.0	27.0
114792	59.0	21.0
126767	0.0	0.0
114793	1421.0	753.0
54038	0.0	1.0
100190954	0.0	1.0
114794	591.0	128.0
114795	84.0	17.0
54036	0.0	0.0
93627	1685.0	660.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	29058.0	9223.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	755.0	355.0
100126308	0.0	0.0
100126301	0.0	0.0
93624	3168.0	959.0
100126302	0.0	0.0
100128963	14.0	9.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	1.0	0.0
100126309	0.0	0.0
728226	0.0	0.0
54041	0.0	0.0
728228	2.0	2.0
54045	1.0	2.0
645809	0.0	0.0
54044	0.0	1.0
645808	0.0	1.0
114780	5.0	4.0
54043	1.0	1.0
645807	1.0	0.0
114781	2310.0	407.0
126755	1.0	0.0
54049	0.0	1.0
114783	330.0	31.0
54048	0.0	0.0
114784	67.0	9.0
283159	1.0	0.0
54047	0.0	2.0
100128961	2.0	0.0
645805	114.0	45.0
283152	53.0	29.0
66035	675.0	193.0
283150	0.0	0.0
728255	0.0	0.0
93654	0.0	0.0
66036	915.0	217.0
93653	100.0	36.0
100271192	0.0	1.0
100271191	0.0	0.0
66037	5.0	1.0
93650	78.0	24.0
81669	2583.0	908.0
54053	15.0	4.0
54052	1.0	0.0
114769	86.0	31.0
54051	0.0	0.0
54050	0.0	1.0
54055	16.0	1.0
100190938	60.0	22.0
54054	28.0	47.0
114770	4.0	3.0
114771	4.0	0.0
54059	1231.0	529.0
283149	2751.0	362.0
54058	393.0	93.0
93649	1872.0	227.0
645811	366.0	77.0
81671	7151.0	4179.0
100271199	0.0	2.0
100190939	487.0	102.0
283143	69.0	16.0
100271196	0.0	0.0
93643	1898.0	382.0
100128946	8.0	0.0
285780	3.0	2.0
285782	11.0	3.0
100271180	1.0	0.0
285785	308.0	323.0
100190952	2.0	0.0
54064	17.0	5.0
728248	0.0	0.0
114757	891.0	203.0
114758	0.0	0.0
54067	90.0	27.0
100190947	0.0	0.0
100190949	2.0	1.0
54065	1.0	0.0
114760	0.0	0.0
114761	0.0	0.0
126731	713.0	255.0
54069	884.0	286.0
283131	11868.0	4567.0
283130	614.0	259.0
692157	0.0	0.0
692158	0.0	0.0
138799	0.0	0.0
440498	816.0	456.0
124152	637.0	168.0
199704	546.0	142.0
124149	1.0	0.0
163747	4.0	0.0
692146	0.0	0.0
692147	8.0	3.0
692148	0.0	0.0
692149	0.0	0.0
163742	0.0	0.0
199713	10.0	0.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	0.0
148145	0.0	0.0
126792	1713.0	466.0
378008	0.0	0.0
378009	0.0	0.0
29089	309.0	186.0
29088	1692.0	1028.0
29087	3094.0	1761.0
378010	0.0	0.0
148137	380.0	48.0
126789	648.0	162.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	182.0	75.0
29081	1817.0	899.0
29080	1182.0	668.0
283189	0.0	0.0
29086	3211.0	1372.0
29085	7587.0	3347.0
29083	897.0	428.0
100381270	132.0	30.0
200810	797.0	133.0
114796	373.0	94.0
148156	749.0	203.0
114798	0.0	0.0
114799	1800.0	790.0
29099	2002.0	813.0
29098	811.0	320.0
378001	0.0	0.0
29093	1131.0	842.0
29092	774.0	289.0
29091	807.0	139.0
29090	1064.0	566.0
56603	101.0	37.0
29097	1753.0	893.0
56604	7.0	1.0
56605	809.0	584.0
29095	1659.0	1039.0
151790	9.0	0.0
283174	387.0	57.0
56606	339.0	69.0
29094	2369.0	966.0
692199	0.0	0.0
391002	1.0	0.0
440459	4.0	0.0
391004	0.0	0.0
780816	0.0	0.0
124199	59.0	61.0
391003	0.0	0.0
30062	1.0	0.0
440456	317.0	103.0
780814	13.0	3.0
30061	5553.0	2032.0
780815	0.0	0.0
780812	0.0	0.0
780813	12.0	3.0
440452	0.0	1.0
780810	0.0	0.0
780811	0.0	0.0
29068	4305.0	1124.0
29066	3775.0	1131.0
29063	648.0	262.0
29062	1016.0	217.0
56616	603.0	279.0
163702	693.0	99.0
391013	0.0	4.0
391012	0.0	0.0
100381215	0.0	0.0
29079	2916.0	1214.0
29078	984.0	468.0
56623	745.0	107.0
56624	90.0	27.0
29071	1989.0	1199.0
29070	971.0	224.0
29075	1.0	0.0
29074	4075.0	2471.0
29072	6055.0	1392.0
163732	1013.0	203.0
200845	467.0	178.0
148103	615.0	268.0
200844	70.0	37.0
440482	7.0	1.0
151742	2039.0	407.0
163720	16.0	19.0
148113	696.0	53.0
440465	1808.0	318.0
29057	14.0	1.0
148109	1.0	0.0
29058	11084.0	4980.0
56647	4248.0	2143.0
56648	454.0	255.0
56649	1001.0	80.0
440419	0.0	0.0
440416	199.0	75.0
8303	3048.0	1036.0
643157	1.0	0.0
200879	1666.0	328.0
440406	2.0	2.0
8301	12935.0	5745.0
643155	4044.0	1850.0
8302	0.0	0.0
440400	550.0	170.0
199675	4.0	1.0
8310	1729.0	434.0
124093	47.0	15.0
8314	5315.0	1482.0
8315	2034.0	636.0
8312	2409.0	460.0
342096	0.0	0.0
8313	1616.0	226.0
440435	9.0	1.0
643160	0.0	0.0
643161	0.0	0.0
643159	16.0	10.0
8309	1591.0	375.0
8321	4929.0	603.0
8322	5853.0	1837.0
8320	17.0	9.0
8325	1960.0	607.0
8326	171.0	40.0
8323	2965.0	1116.0
8324	4321.0	910.0
440423	161.0	68.0
200894	1436.0	725.0
643171	103.0	23.0
200895	1204.0	421.0
8318	195.0	112.0
8317	214.0	91.0
8332	2.0	1.0
692110	0.0	0.0
8333	0.0	0.0
692111	0.0	0.0
8330	0.0	0.0
8331	0.0	0.0
8336	21.0	19.0
8337	0.0	1.0
8334	6923.0	3946.0
8335	1.0	0.0
148046	96.0	27.0
106481699	0.0	0.0
643182	0.0	1.0
643180	135.0	39.0
643181	1.0	0.0
8329	16.0	14.0
8328	16.0	0.0
8343	40.0	3.0
643198	0.0	0.0
8344	19.0	2.0
8341	170.0	84.0
8342	1.0	0.0
8347	568.0	432.0
8348	3.0	0.0
643199	0.0	0.0
8345	18.0	9.0
8346	1.0	0.0
692106	0.0	0.0
692107	0.0	0.0
161003	7.0	4.0
692108	1.0	0.0
692109	7.0	1.0
643193	0.0	2.0
8340	15.0	2.0
8338	57.0	16.0
8339	464.0	166.0
8354	2.0	0.0
8355	3.0	4.0
8352	1.0	0.0
8353	75.0	37.0
8358	1.0	1.0
8359	0.0	0.0
8356	1.0	3.0
8357	188.0	132.0
222235	36.0	16.0
106481679	0.0	0.0
222236	2101.0	820.0
106481677	0.0	0.0
222234	446.0	214.0
106481678	2.0	0.0
8350	8.0	0.0
8351	246.0	61.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	0.0	1.0
106481686	0.0	0.0
106481687	0.0	0.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	9357.0	2512.0
8365	252.0	108.0
8366	2.0	3.0
8363	34.0	18.0
8364	5.0	3.0
8369	0.0	0.0
163688	3.0	4.0
8367	57.0	6.0
8368	0.0	0.0
106481688	0.0	0.0
222223	1227.0	385.0
106481689	0.0	0.0
8361	0.0	0.0
222229	1126.0	293.0
8362	5.0	4.0
8360	25.0	4.0
106481693	23.0	18.0
106481694	0.0	0.0
106481691	0.0	0.0
106481692	2.0	0.0
106481697	2.0	0.0
106481698	0.0	0.0
106481695	0.0	0.0
106481696	0.0	0.0
342035	49.0	8.0
344697	7.0	7.0
106481690	4.0	2.0
728310	1.0	2.0
285830	129.0	27.0
8379	2060.0	375.0
93556	1.0	1.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	601.0	146.0
106481655	0.0	0.0
285834	1.0	1.0
222256	136.0	36.0
106481656	0.0	0.0
8372	721.0	191.0
93550	748.0	284.0
8373	2.0	0.0
106481659	0.0	0.0
8370	9.0	4.0
728315	4.0	4.0
81577	2652.0	1045.0
106481660	0.0	0.0
81578	226.0	37.0
106481661	0.0	0.0
81579	5117.0	2255.0
81573	1900.0	722.0
106481664	0.0	0.0
100271179	0.0	0.0
106481665	0.0	0.0
81575	846.0	604.0
106481662	0.0	0.0
81576	1311.0	391.0
106481663	6.0	2.0
81570	806.0	265.0
100271178	3.0	1.0
81571	385.0	56.0
81572	1665.0	726.0
645715	56.0	59.0
8387	1.0	0.0
8388	0.0	0.0
728300	5.0	3.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	0.0	0.0
106481666	0.0	0.0
106481667	0.0	0.0
81559	2423.0	587.0
8383	0.0	0.0
285848	6.0	2.0
8384	0.0	0.0
285849	80.0	42.0
8382	405.0	236.0
81566	2515.0	638.0
106481671	0.0	0.0
106481672	1.0	0.0
81567	974.0	208.0
81569	6.0	3.0
106481670	0.0	0.0
81562	2429.0	940.0
106481675	0.0	0.0
81563	10024.0	3865.0
246243	684.0	262.0
100271168	3.0	0.0
106481676	0.0	0.0
106481673	0.0	0.0
81565	2886.0	886.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	0.0	0.0
100271163	0.0	0.0
100271162	2.0	1.0
8398	1371.0	288.0
8399	10.0	1.0
8396	7071.0	1191.0
285852	0.0	0.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	9942.0	3831.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	3068.0	1345.0
106481639	0.0	0.0
8395	162.0	43.0
8392	0.0	0.0
106481637	1.0	0.0
106481638	0.0	0.0
100271158	1.0	0.0
106481642	26.0	16.0
106481643	0.0	0.0
246210	1.0	0.0
106481640	0.0	0.0
100271159	1.0	1.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	0.0	0.0
246213	15.0	0.0
106481646	0.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	224.0	49.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	0.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	0.0	0.0
106481651	0.0	0.0
100271149	0.0	1.0
100271148	1.0	0.0
106481652	0.0	0.0
344657	114.0	27.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	0.0	0.0
645745	1.0	1.0
344653	0.0	0.0
100271141	1.0	1.0
100271140	0.0	0.0
106481619	0.0	0.0
106481613	0.0	0.0
246269	425.0	162.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	290.0	129.0
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	0.0
283209	1010.0	288.0
283208	279.0	77.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	0.0
100271132	0.0	1.0
100271131	0.0	0.0
100271133	1.0	0.0
100271130	0.0	0.0
93587	743.0	420.0
645771	7.0	1.0
93589	89.0	19.0
106481624	5.0	8.0
285800	34.0	5.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	1.0	0.0
106481628	0.0	0.0
106481629	0.0	0.0
106481626	0.0	0.0
106481627	0.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	6.0	1.0
106481631	0.0	0.0
100271125	0.0	0.0
106481632	0.0	0.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	1519.0	899.0
645784	4.0	2.0
100271118	1.0	2.0
100271117	0.0	0.0
100271119	0.0	0.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	12.0	0.0
643115	22.0	10.0
100271111	0.0	0.0
106481608	0.0	0.0
106481609	0.0	0.0
645798	6.0	6.0
643136	9.0	1.0
106481602	2.0	0.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	0.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	0.0
285829	11.0	8.0
100271106	11.0	5.0
106481610	0.0	0.0
100271105	0.0	0.0
643126	0.0	0.0
199699	1.0	0.0
728393	0.0	0.0
100128899	2.0	2.0
728395	0.0	0.0
114625	1885.0	576.0
54112	199.0	77.0
56776	242.0	37.0
283248	77.0	22.0
344729	0.0	0.0
100128894	0.0	0.0
100128893	14.0	7.0
100128890	40.0	6.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	0.0
