id	f927688f-646f-466e-aeab-1d6eceda8d56	2cf39fef-9135-401a-a08e-ae5a7bf48ada
85459	1065.0	620.0
106481346	0.0	0.0
85456	18162.0	15491.0
442910	0.0	0.0
106481343	0.0	0.0
85457	5520.0	4335.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	49.0	63.0
442913	0.0	0.0
85452	38.0	16.0
442914	0.0	0.0
50	7689.0	6674.0
85453	5423.0	3860.0
442915	0.0	0.0
85450	4492.0	1641.0
51	8420.0	8817.0
442916	0.0	0.0
85451	2094.0	1647.0
52	5521.0	4685.0
442917	0.0	0.0
53	4872.0	6171.0
442918	0.0	0.0
54	3862.0	2742.0
442919	0.0	0.0
55	1033159.0	681881.0
442909	0.0	0.0
56	3.0	23.0
58	587.0	435.0
59	167961.0	66873.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	17.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	512.0	194.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	37.0	1.0
106481354	1.0	1.0
85446	240.0	179.0
442900	1.0	0.0
106481355	0.0	0.0
85443	9.0	1.0
442901	0.0	0.0
85444	1872.0	843.0
442902	0.0	0.0
60	250349.0	146358.0
85441	2181.0	1712.0
442903	4.0	1.0
85442	297.0	152.0
442904	0.0	0.0
442905	1.0	0.0
62	5.0	4.0
85440	3437.0	2564.0
442907	2.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	2.0
68	0.0	2.0
344595	1204.0	489.0
69	3.0	1.0
106481316	1.0	0.0
106481317	0.0	1.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	85.0	54.0
106481321	0.0	1.0
85479	14.0	2.0
106481322	0.0	0.0
85476	3949.0	2606.0
85477	582.0	661.0
70	3381.0	746.0
85474	1.0	4.0
71	108214.0	103238.0
72	184556.0	106774.0
73	30.0	22.0
74	0.0	0.0
75	8.0	11.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5441.0	3599.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	3109.0	2904.0
81	41205.0	21923.0
85463	1652.0	744.0
82	0.0	2.0
85464	1896.0	909.0
83	8.0	4.0
85461	4576.0	3324.0
85462	1927.0	984.0
86	2547.0	1890.0
87	32485.0	19187.0
85460	3739.0	2885.0
88	477.0	58.0
89	13.0	4.0
728675	0.0	2.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2299.0	1515.0
106481300	0.0	0.0
91	4939.0	4183.0
92	1335.0	1096.0
93	782.0	835.0
94	1713.0	413.0
95	230.0	251.0
97	249.0	80.0
98	1050.0	960.0
344561	0.0	0.0
728661	2120.0	2516.0
728664	3.0	3.0
106481305	0.0	0.0
261734	585.0	525.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	12.0
106481309	4.0	6.0
246119	9.0	1.0
106481307	0.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	2.0	1.0
3805	11.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	5.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1210.0	659.0
3800	15975.0	16586.0
3801	1492.0	536.0
3802	2.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	3293.0	1997.0
728698	2.0	0.0
3814	7.0	3.0
3815	1674.0	219.0
3816	740.0	441.0
261729	33105.0	40179.0
3817	316420.0	428237.0
3818	27.0	8.0
222166	4463.0	2142.0
3811	4.0	0.0
3812	4.0	0.0
285740	1.0	0.0
285741	20.0	25.0
728689	31.0	3.0
3827	4.0	0.0
246100	0.0	0.0
3820	261.0	82.0
3821	47.0	23.0
3822	7.0	6.0
3823	1.0	0.0
3824	145.0	83.0
645402	0.0	0.0
403313	3948.0	4173.0
403314	1.0	3.0
728637	0.0	0.0
728638	18.0	13.0
728633	0.0	0.0
728632	24.0	20.0
728635	52.0	38.0
3836	4130.0	2701.0
222183	278.0	108.0
3837	14734.0	13262.0
3838	1339.0	673.0
3839	2916.0	1829.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1332.0	1051.0
3832	284.0	404.0
3833	136.0	199.0
3834	15.0	27.0
3835	3224.0	3346.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	323.0	196.0
3848	4.0	0.0
3849	6.0	10.0
222171	251.0	210.0
728619	1.0	1.0
3840	7090.0	4550.0
3841	1165.0	799.0
3842	8524.0	6982.0
3843	10475.0	8140.0
3844	0.0	0.0
3845	2222.0	1674.0
3846	6.0	4.0
645423	0.0	0.0
3860	715.0	115.0
246126	2150.0	2165.0
728658	479.0	417.0
728655	0.0	0.0
728657	0.0	0.0
728656	1.0	2.0
3858	1400.0	1038.0
3859	0.0	1.0
246135	0.0	0.0
3850	1.0	0.0
3851	328.0	49.0
3852	38252.0	17121.0
645414	0.0	0.0
3853	52.0	16.0
3854	5.0	1.0
3855	2788.0	718.0
3856	40452.0	45021.0
3857	14.0	4.0
728640	5.0	4.0
645431	17.0	32.0
728642	311.0	239.0
728641	1.0	1.0
645434	0.0	2.0
645432	3.0	6.0
285704	2666.0	1954.0
728643	21.0	33.0
222194	2344.0	1354.0
285708	0.0	0.0
1204	0.0	0.0
1203	1751.0	1348.0
1201	1274.0	1528.0
1200	12569.0	9635.0
3861	6961.0	3079.0
645426	33.0	7.0
645425	0.0	0.0
1209	9387.0	11324.0
3866	38438.0	14187.0
1208	0.0	0.0
1207	4553.0	3685.0
3868	73.0	53.0
285311	0.0	0.0
3880	15108.0	7228.0
3881	1.0	0.0
285313	53.0	5.0
100128537	183.0	77.0
3882	6.0	5.0
100128536	1.0	0.0
285314	1.0	0.0
285315	597.0	439.0
1215	18.0	4.0
100141515	0.0	8.0
1213	35505.0	33329.0
1212	4098.0	2868.0
1211	7402.0	7091.0
3872	6038.0	2578.0
3875	24890.0	36517.0
3876	7.0	13.0
3879	1.0	1.0
3890	1.0	0.0
3891	0.0	0.0
3892	42.0	16.0
100128525	6.0	3.0
285326	0.0	0.0
1230	121.0	32.0
285329	4.0	1.0
440097	1.0	0.0
440093	14.0	4.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	1.0	0.0
100128521	1.0	0.0
3887	16.0	7.0
3888	0.0	0.0
100631239	0.0	0.0
3889	1.0	2.0
100128516	58.0	51.0
285331	1064.0	419.0
100128512	0.0	0.0
285335	13.0	1.0
100128514	0.0	0.0
1241	502.0	101.0
1240	364.0	146.0
1238	98.0	44.0
1237	7.0	3.0
1236	156.0	30.0
1235	12.0	0.0
1234	121.0	42.0
1233	136.0	7.0
1232	5.0	0.0
3895	18678.0	13936.0
100128511	120.0	114.0
100631247	15.0	1.0
3897	658.0	424.0
100631248	15.0	76.0
3898	2008.0	1802.0
100631249	0.0	0.0
3899	10079.0	7828.0
100128505	2.0	2.0
100631250	0.0	0.0
285343	1779.0	1460.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	191.0	150.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	339.0	177.0
574501	2.0	0.0
574502	0.0	0.0
1244	26.0	21.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	69170.0	34787.0
1263	457.0	64.0
1262	17.0	8.0
116966	199.0	39.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	1.0	0.0
1260	0.0	0.0
116969	121.0	56.0
1259	353.0	378.0
1258	4.0	0.0
440061	0.0	0.0
100887750	54.0	68.0
100887746	2.0	0.0
100887744	0.0	0.0
1272	4632.0	1294.0
1271	378.0	126.0
100887749	13.0	22.0
1270	13.0	6.0
100887748	1.0	0.0
440044	47.0	14.0
1269	14.0	2.0
440051	0.0	0.0
1268	240.0	31.0
440050	0.0	1.0
1267	8667.0	11575.0
1266	15881.0	7379.0
100887740	0.0	0.0
1265	7237.0	3519.0
1286	1133.0	384.0
1285	412.0	119.0
1284	38020.0	15513.0
1282	23120.0	8425.0
1281	23964.0	12639.0
1280	40.0	20677.0
440078	211.0	91.0
440077	0.0	0.0
440087	222.0	295.0
1278	36344.0	13694.0
1277	16216.0	6236.0
440081	56.0	14.0
116938	0.0	0.0
1297	693.0	104.0
116931	180.0	95.0
1296	1520.0	538.0
1295	2381.0	868.0
116933	3.0	5.0
1294	5142.0	1068.0
1293	33241.0	10962.0
116935	39.0	21.0
1292	38008.0	19077.0
440068	1.0	3.0
1291	22877.0	6411.0
116937	1.0	1.0
440067	4.0	3.0
1290	3681.0	580.0
440073	192.0	37.0
440072	9.0	14.0
1289	5937.0	1675.0
1288	5566.0	1620.0
1287	7180.0	2994.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1815.0	481.0
440021	0.0	0.0
442673	2.0	0.0
10018	2715.0	1884.0
126328	2888.0	2738.0
442676	0.0	0.0
126326	363.0	110.0
1299	111.0	76.0
1298	2122.0	9901.0
10011	2489.0	2093.0
10010	1912.0	1059.0
10013	3598.0	3026.0
128989	1645.0	1022.0
10015	12763.0	10604.0
10014	5597.0	3720.0
10017	50.0	91.0
10016	4506.0	3941.0
10020	7804.0	8032.0
114335	0.0	0.0
114336	0.0	0.0
126321	1671.0	1723.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	5.0
10021	108.0	23.0
10024	31.0	59.0
128977	3054.0	2050.0
103021165	1.0	1.0
10023	668.0	511.0
103021164	12.0	12.0
10026	2963.0	2352.0
10025	3737.0	4250.0
116986	105.0	66.0
116985	6661.0	3817.0
116988	4772.0	3728.0
116987	2130.0	1961.0
114327	771.0	460.0
440043	0.0	0.0
126308	5034.0	3966.0
440041	0.0	0.0
126306	6.0	2.0
151306	32.0	9.0
100128590	1.0	1.0
100128596	1.0	0.0
151300	1.0	3.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	18.0	10.0
440026	3597.0	2820.0
440023	0.0	0.0
10008	734.0	86.0
10007	4162.0	2650.0
10009	2307.0	2219.0
116984	675.0	384.0
116983	1423.0	804.0
151313	440.0	201.0
10000	7723.0	4831.0
128954	0.0	0.0
10002	21.0	22.0
10001	1127.0	802.0
10004	556.0	166.0
10003	237.0	29.0
10006	4330.0	3169.0
10005	1501.0	1588.0
126370	0.0	1.0
285352	80.0	97.0
100128579	0.0	0.0
285359	19.0	18.0
126375	376.0	668.0
126374	1014.0	506.0
153918	0.0	0.0
100128574	3.0	0.0
285362	4638.0	4884.0
285367	1227.0	1107.0
285368	543.0	940.0
100128569	74.0	54.0
126364	304.0	65.0
100128560	12.0	3.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	0.0
153932	3.0	2.0
344191	288.0	33.0
126353	1718.0	915.0
751071	243.0	384.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	11.0	11.0
106481282	0.0	0.0
285381	2197.0	1126.0
106481283	0.0	0.0
285382	1707.0	1214.0
106481280	0.0	0.0
165918	1236.0	1011.0
106481281	0.0	0.0
165904	2.0	1.0
285386	114.0	53.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	0.0
106481290	0.0	1.0
100128541	1.0	0.0
138311	542.0	588.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	11.0	22.0
126299	2027.0	1621.0
106481259	0.0	0.0
728716	3.0	7.0
126298	2032.0	1470.0
728710	0.0	0.0
126295	492.0	287.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	213.0	163.0
645318	0.0	0.0
645317	46.0	43.0
151242	71.0	3.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	23603.0	18252.0
100287908	0.0	0.0
645332	381.0	395.0
126282	735.0	221.0
100287902	12.0	39.0
163227	448.0	379.0
100287900	0.0	0.0
163223	25.0	4.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	1042.0	1607.0
106481278	1.0	0.0
645328	0.0	1.0
151254	29.0	12.0
645326	0.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	7.0
163259	463.0	276.0
645345	105.0	110.0
200403	3.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	313.0	135.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	1.0
728732	5.0	3.0
728734	0.0	0.0
126272	196.0	143.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1233.0	771.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	9.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	8.0
728723	267.0	225.0
106481253	0.0	0.0
107133522	5.0	4.0
106481254	0.0	0.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	31.0	21.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	1.0
645348	0.0	2.0
106481250	0.0	0.0
645369	154.0	9.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1392.0	1595.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	18.0	23.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	7.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	985.0	822.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	776.0	868.0
645382	0.0	0.0
645381	48.0	42.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	2.0
106481207	4.0	0.0
106481204	0.0	1.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	172.0	119.0
3903	779.0	243.0
106481210	0.0	0.0
3904	13.0	6.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3603.0	658.0
106481211	0.0	0.0
3909	6214.0	3323.0
106481212	0.0	0.0
684959	0.0	0.0
151234	190.0	43.0
151230	1971.0	2385.0
728798	6.0	6.0
3913	30522.0	24969.0
3914	11061.0	3937.0
3915	14766.0	11447.0
3916	25223.0	22116.0
3918	2647.0	3330.0
3910	5947.0	2182.0
3911	10191.0	8160.0
3912	11032.0	3451.0
728782	7.0	10.0
728780	71.0	31.0
3924	6.0	6.0
3925	2847.0	1859.0
3927	7528.0	6371.0
3929	1.0	1.0
3920	26552.0	21720.0
3921	33650.0	36982.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	43729.0	38584.0
3937	911.0	209.0
3938	0.0	0.0
3939	17039.0	13431.0
3930	4213.0	2086.0
100873179	0.0	0.0
3931	403.0	219.0
3932	289.0	343.0
3933	0.0	0.0
3934	25703.0	356.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	2.0
3947	1.0	0.0
3948	118.0	97.0
3949	14215.0	7428.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	23350.0	13835.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	108.0	11.0
3958	15658.0	7966.0
3959	30839.0	17314.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	3.0	2.0
199223	278.0	134.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	239.0	68.0
3952	5.0	0.0
3953	1976.0	946.0
3954	1952.0	1924.0
3955	989.0	2192.0
3956	12427.0	4321.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	9.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	21.0	7.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1016.0	112.0
1303	4098.0	7318.0
107133502	2.0	0.0
1302	52.0	6.0
1301	11.0	4.0
1300	10.0	27.0
3960	9.0	8.0
3963	0.0	0.0
3964	4608.0	4049.0
1308	12002.0	1798.0
3965	821.0	272.0
1307	8091.0	1816.0
151295	12.0	10.0
1306	5401.0	2004.0
100189589	3.0	0.0
728774	0.0	0.0
728773	1.0	0.0
3980	3189.0	3296.0
100287932	3519.0	2628.0
3981	968.0	539.0
728776	32.0	14.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	4257.0	1994.0
1315	14978.0	13006.0
1314	20770.0	22766.0
1312	10471.0	9732.0
1311	69.0	309.0
100329135	0.0	1.0
1310	25.0	2.0
574537	0.0	0.0
3972	0.0	2.0
3973	3.0	1.0
3975	0.0	1.0
3976	466.0	21.0
3977	25607.0	19337.0
1318	68.0	52.0
3978	1362.0	974.0
1317	8725.0	6783.0
728763	4.0	4.0
3990	34.0	10.0
645313	2.0	5.0
3991	394.0	180.0
645312	0.0	0.0
3992	8913.0	5703.0
645311	0.0	0.0
728769	984.0	721.0
1330	0.0	0.0
1327	18918.0	14710.0
1326	314.0	67.0
1325	10.0	14.0
3982	0.0	0.0
3983	4408.0	2938.0
3984	1555.0	883.0
3985	6152.0	4491.0
3987	4771.0	3791.0
3988	5545.0	3450.0
1329	4321.0	3824.0
116809	0.0	0.0
100128416	27.0	13.0
1340	9132.0	7755.0
1337	6334.0	5208.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2733.0	2988.0
100128410	0.0	0.0
3995	704.0	408.0
100128412	0.0	0.0
3996	2328.0	1797.0
3998	16858.0	17633.0
1339	0.0	0.0
285440	2995.0	1924.0
285441	2.0	3.0
1352	1039.0	751.0
1351	7503.0	7911.0
1350	13199.0	10555.0
1349	5112.0	3520.0
1348	1.0	1.0
1347	6193.0	5352.0
1346	1485.0	514.0
1345	6179.0	4403.0
1343	0.0	0.0
1342	3.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	26.0	17.0
1363	65197.0	67019.0
1362	11811.0	11868.0
1361	3.0	0.0
1360	1824.0	207.0
1359	2202.0	178.0
1358	2.0	1.0
1357	36.0	13.0
1356	3064.0	313.0
1355	3359.0	3101.0
1353	2564.0	2191.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	67.0	99.0
285464	333.0	285.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6452.0	6771.0
1373	169.0	71.0
1371	948.0	580.0
1370	1.0	0.0
1369	0.0	0.0
1368	7568.0	5429.0
100873209	0.0	0.0
1366	2424.0	3232.0
1365	4292.0	8504.0
1364	11796.0	10577.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2968.0	2667.0
116843	936.0	416.0
1384	6002.0	7917.0
116842	25.0	32.0
1382	1464.0	253.0
116844	719.0	199.0
1381	14.0	6.0
1380	19.0	5.0
440176	1.0	3.0
440184	2.0	2.0
1379	3.0	3.0
1378	135.0	11.0
1376	2521.0	2759.0
1375	32.0	22.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	3.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	2.0
102800310	2.0	28.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	555.0	193.0
1396	30.0	16.0
1395	30.0	37.0
1394	15.0	37.0
1393	51.0	52.0
1392	0.0	0.0
285407	14.0	11.0
116835	239.0	201.0
1390	5871.0	603.0
1389	7171.0	5914.0
1388	10091.0	8465.0
1387	8445.0	6731.0
116841	2004.0	1959.0
1386	4472.0	3620.0
116840	2851.0	2313.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	52.0	42.0
100873255	0.0	0.0
100873254	6.0	2.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	53.0	37.0
100287895	0.0	1.0
285419	59.0	18.0
1399	6888.0	4709.0
1398	6420.0	4038.0
1397	3595.0	2414.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	290.0	362.0
285429	7.0	1.0
100287880	0.0	0.0
440193	3704.0	3421.0
100873248	0.0	0.0
100873247	1.0	0.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	14737.0	14977.0
153830	10049.0	4420.0
645280	5.0	0.0
440138	893.0	630.0
440132	2.0	1.0
440142	1.0	1.0
10139	2354.0	1979.0
126208	1328.0	1480.0
126206	2.0	0.0
126205	38.0	28.0
107133497	38.0	11.0
126204	0.0	0.0
107133499	0.0	0.0
128866	11581.0	7983.0
10131	3104.0	2887.0
10134	18644.0	17377.0
107133494	0.0	2.0
10133	5700.0	2016.0
128869	1637.0	1631.0
10136	0.0	0.0
10135	13120.0	6175.0
100128493	0.0	0.0
103021294	29.0	30.0
10138	1092.0	599.0
100128496	2.0	0.0
10137	8570.0	5062.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	0.0
10140	7499.0	4501.0
128864	18.0	22.0
440125	1.0	0.0
440131	0.0	1.0
10143	10.0	7.0
128854	1191.0	1035.0
10142	6652.0	6581.0
10144	3079.0	2583.0
10147	4380.0	3101.0
100128483	0.0	0.0
10146	9079.0	7463.0
128859	1.0	1.0
10149	904.0	625.0
10148	157.0	30.0
128853	162.0	236.0
440159	0.0	0.0
10117	2.0	0.0
440163	1.0	1.0
10110	16.0	20.0
10112	85.0	161.0
10111	5491.0	4326.0
10114	8238.0	5387.0
10113	4380.0	3616.0
128848	0.0	0.0
10116	6349.0	4273.0
165829	89.0	19.0
100128469	29.0	18.0
153842	1.0	0.0
440145	932.0	833.0
10129	2212.0	1056.0
440153	0.0	0.0
10128	10407.0	8793.0
100033799	0.0	0.0
107133486	3.0	2.0
10121	9789.0	6914.0
100128465	0.0	0.0
10120	5951.0	5154.0
10123	3565.0	1552.0
138234	2.0	0.0
10125	123.0	63.0
10124	1408.0	795.0
10127	2767.0	1841.0
10126	2191.0	2001.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	58.0	67.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	113.0	100.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	0.0
10107	6.0	1.0
10106	14388.0	11150.0
106481199	0.0	1.0
10109	13811.0	8440.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3259.0	3364.0
10100	1677.0	1143.0
10103	29217.0	59944.0
106481194	0.0	0.0
10102	1499.0	1207.0
106481195	0.0	0.0
10105	3108.0	2142.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	183.0	121.0
440119	670.0	783.0
126235	0.0	0.0
126231	171.0	97.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	61.0	67.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	53.0	55.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	7.0
440107	23.0	5.0
440104	1586.0	969.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	16.0	2.0
100128420	9.0	1.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	12.0	14.0
10090	1492.0	724.0
10093	6021.0	5415.0
10092	8275.0	5031.0
10095	3678.0	2521.0
645204	0.0	0.0
10094	11044.0	9122.0
645203	6.0	5.0
10097	14296.0	10472.0
10096	10382.0	6900.0
645201	0.0	0.0
163115	102.0	39.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	102.0	119.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	1.0	3.0
106481145	0.0	0.0
151126	915.0	889.0
106481146	0.0	0.0
10099	10529.0	7638.0
10098	1229.0	875.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1155.0	979.0
106481149	1.0	0.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	1.0
728819	103.0	59.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	243.0	434.0
415116	7002.0	4253.0
645207	0.0	0.0
645206	248.0	148.0
442707	0.0	0.0
