id	5e480597-1410-4c25-bc82-6712d2743187	ff052832-df71-405d-9cc9-8e1f55f65610
106481345	3.0	0.0
85459	1315.0	571.0
106481346	0.0	0.0
85456	25001.0	16883.0
442910	0.0	0.0
106481343	0.0	0.0
85457	5990.0	4343.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	54.0	31.0
442913	0.0	0.0
85452	26.0	6.0
442914	0.0	0.0
50	8779.0	6758.0
85453	5047.0	5700.0
442915	0.0	0.0
85450	7346.0	1073.0
51	10339.0	12732.0
442916	0.0	0.0
85451	3347.0	1368.0
52	5269.0	5671.0
442917	0.0	0.0
53	6486.0	12004.0
442918	0.0	0.0
54	2583.0	8444.0
442919	0.0	0.0
55	796635.0	858420.0
442909	1.0	0.0
56	8.0	15.0
58	262.0	33.0
59	123414.0	33767.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	18.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	684.0	181.0
106481350	3.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	1.0	9.0
85446	295.0	181.0
442900	0.0	1.0
106481355	0.0	0.0
85443	8.0	2.0
442901	0.0	0.0
85444	1952.0	1097.0
442902	0.0	0.0
60	376394.0	182647.0
85441	5143.0	2306.0
442903	7.0	1.0
85442	166.0	33.0
442904	0.0	0.0
442905	0.0	0.0
62	21.0	48.0
85440	3916.0	4329.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	1.0
67	7.0	17.0
68	2.0	15.0
344595	1064.0	677.0
69	7.0	20.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	181.0	102.0
106481321	2.0	1.0
85479	20.0	14.0
106481322	0.0	0.0
85476	4437.0	3757.0
85477	2794.0	2460.0
70	5134.0	1063.0
85474	6.0	3.0
71	237202.0	160962.0
72	192790.0	59558.0
73	39.0	37.0
74	0.0	1.0
75	24.0	20.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6607.0	2782.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	12.0
106481333	0.0	0.0
85465	4281.0	5511.0
81	34237.0	15084.0
85463	2027.0	1425.0
82	10.0	14.0
85464	1554.0	1071.0
83	13.0	12.0
85461	5704.0	3881.0
85462	4262.0	654.0
86	2907.0	1796.0
87	38959.0	16733.0
85460	3620.0	2190.0
88	73.0	11.0
89	20.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2835.0	1615.0
106481300	0.0	0.0
91	6728.0	3307.0
92	2116.0	1622.0
93	1377.0	977.0
94	1314.0	411.0
95	496.0	508.0
97	428.0	189.0
98	878.0	804.0
344561	1.0	1.0
728661	6676.0	4789.0
728664	2.0	14.0
106481305	0.0	0.0
261734	1116.0	691.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	24.0	21.0
106481309	29.0	17.0
246119	25.0	1.0
106481307	0.0	0.0
261735	3.0	1.0
106481308	0.0	0.0
3804	1.0	0.0
3805	3.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	1.0
106481310	37.0	8.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	855.0	248.0
3800	10635.0	16942.0
3801	2110.0	270.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	3525.0	2846.0
728698	10.0	37.0
3814	4.0	4.0
3815	1109.0	312.0
3816	1049.0	35.0
261729	48399.0	77044.0
3817	264186.0	342642.0
3818	65.0	2.0
222166	7859.0	1556.0
3811	0.0	0.0
3812	1.0	0.0
285740	1.0	4.0
285741	54.0	138.0
728689	7.0	7.0
3827	5.0	2.0
246100	0.0	0.0
3820	249.0	31.0
3821	79.0	2.0
3822	22.0	0.0
3823	5.0	0.0
3824	163.0	12.0
645402	0.0	0.0
403313	4173.0	13121.0
403314	7.0	1.0
728637	0.0	0.0
728638	151.0	152.0
728633	0.0	0.0
728632	84.0	28.0
728635	21.0	9.0
3836	3999.0	3256.0
222183	832.0	51.0
3837	16004.0	14940.0
3838	1591.0	1492.0
3839	3434.0	2211.0
728629	1.0	5.0
403304	0.0	0.0
403305	0.0	0.0
3831	2552.0	1047.0
3832	378.0	329.0
3833	294.0	274.0
3834	10.0	0.0
3835	3387.0	4499.0
728620	0.0	1.0
403300	0.0	0.0
645412	1.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	363.0	171.0
3848	66.0	5.0
3849	13.0	5.0
222171	322.0	157.0
728619	4.0	39.0
3840	7350.0	4503.0
3841	2236.0	907.0
3842	10300.0	8843.0
3843	14039.0	10087.0
3844	0.0	1.0
3845	3694.0	2502.0
3846	22.0	6.0
645423	0.0	0.0
3860	92357.0	5.0
246126	6169.0	2663.0
728658	624.0	1207.0
728655	2.0	1.0
728657	0.0	0.0
728656	2.0	3.0
3858	2073.0	1233.0
3859	4.0	1.0
246135	5.0	5.0
3850	5.0	0.0
3851	13223.0	8.0
3852	125004.0	680.0
645414	0.0	0.0
3853	5562.0	3.0
3854	112.0	0.0
3855	28765.0	111.0
3856	59431.0	48450.0
3857	13.0	0.0
728640	3.0	3.0
645431	18.0	15.0
728642	573.0	172.0
728641	5.0	33.0
645434	1.0	1.0
645432	6.0	5.0
285704	1945.0	2128.0
728643	13.0	42.0
222194	3106.0	720.0
285708	0.0	0.0
1204	0.0	2.0
1203	1610.0	1250.0
1201	2490.0	2250.0
1200	12536.0	8861.0
3861	7768.0	309.0
645426	14.0	5.0
645425	0.0	0.0
1209	11779.0	14506.0
3866	115719.0	474.0
1208	1.0	0.0
1207	5668.0	3617.0
3868	9256.0	5.0
285311	0.0	1.0
3880	81151.0	10023.0
3881	1.0	0.0
285313	14.0	7.0
100128537	3556.0	1224.0
3882	24.0	0.0
100128536	0.0	3.0
285314	2.0	2.0
285315	787.0	535.0
1215	17.0	2.0
100141515	34.0	1.0
1213	36020.0	39661.0
1212	4166.0	2552.0
1211	7832.0	6033.0
3872	71269.0	998.0
3875	44885.0	58892.0
3876	13.0	41.0
3879	1.0	13.0
3890	0.0	1.0
3891	1.0	0.0
3892	182.0	18.0
100128525	8.0	14.0
285326	0.0	0.0
1230	427.0	128.0
285329	10.0	15.0
440097	3.0	8.0
440093	43.0	23.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	2.0	0.0
100128521	1.0	9.0
3887	49.0	3.0
3888	0.0	0.0
100631239	1.0	3.0
3889	0.0	0.0
100128516	107.0	26.0
285331	1282.0	533.0
100128512	0.0	0.0
285335	53.0	24.0
100128514	1.0	0.0
1241	1368.0	154.0
1240	667.0	370.0
1238	211.0	110.0
1237	11.0	7.0
1236	242.0	49.0
1235	10.0	1.0
1234	502.0	79.0
1233	139.0	72.0
1232	5.0	1.0
3895	22382.0	12824.0
100128511	65.0	39.0
100631247	13.0	5.0
3897	730.0	458.0
100631248	83.0	93.0
3898	6066.0	2524.0
100631249	0.0	16.0
3899	5398.0	13658.0
100128505	1.0	11.0
100631250	0.0	0.0
285343	2339.0	3061.0
100631251	0.0	31.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	289.0	193.0
100631254	2.0	1.0
100128503	1.0	0.0
285349	379.0	118.0
574501	4.0	0.0
574502	0.0	0.0
1244	132.0	30.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	70435.0	18291.0
1263	4168.0	406.0
1262	16.0	12.0
116966	187.0	12.0
100887755	0.0	0.0
1261	2.0	2.0
100887754	0.0	2.0
1260	2.0	0.0
116969	57.0	6.0
1259	697.0	265.0
1258	2.0	1.0
440061	0.0	0.0
100887750	80.0	61.0
100887746	2.0	0.0
100887744	4.0	0.0
1272	2910.0	426.0
1271	199.0	56.0
100887749	98.0	127.0
1270	39.0	11.0
100887748	0.0	1.0
440044	102.0	7.0
1269	2.0	6.0
440051	1.0	0.0
1268	223.0	30.0
440050	5.0	4.0
1267	11175.0	7218.0
1266	15896.0	8272.0
100887740	0.0	0.0
1265	15981.0	3272.0
1286	1142.0	505.0
1285	815.0	222.0
1284	28656.0	8708.0
1282	14729.0	5218.0
1281	24977.0	9010.0
1280	29.0	5.0
440078	271.0	216.0
440077	1.0	0.0
440087	230.0	1675.0
1278	36549.0	13862.0
1277	21116.0	7080.0
440081	166.0	25.0
116938	0.0	0.0
1297	1529.0	133.0
116931	157.0	438.0
1296	932.0	182.0
1295	1646.0	613.0
116933	1.0	13.0
1294	10308.0	521.0
1293	16210.0	7516.0
116935	88.0	188.0
1292	26182.0	11637.0
440068	19.0	0.0
1291	17552.0	5683.0
116937	20.0	2.0
440067	19.0	0.0
1290	1364.0	751.0
440073	438.0	329.0
440072	2.0	16.0
1289	4943.0	1275.0
1288	3880.0	446.0
1287	7887.0	2701.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2133.0	808.0
440021	0.0	0.0
442673	1.0	7.0
10018	3107.0	1296.0
126328	3648.0	2417.0
442676	0.0	1.0
126326	587.0	160.0
1299	125.0	42.0
1298	3343.0	1823.0
10011	3091.0	2560.0
10010	2936.0	1637.0
10013	5541.0	2399.0
128989	1648.0	1020.0
10015	14398.0	12329.0
10014	7450.0	3942.0
10017	103.0	13.0
10016	6074.0	5138.0
10020	6493.0	11305.0
114335	0.0	0.0
114336	0.0	0.0
126321	2431.0	6254.0
10029	3.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	12.0	2.0
10024	93.0	54.0
128977	2138.0	1587.0
103021165	2.0	2.0
10023	1252.0	1283.0
103021164	17.0	22.0
10026	2883.0	7718.0
10025	5387.0	4543.0
116986	240.0	106.0
116985	12182.0	3331.0
116988	6875.0	4924.0
116987	3914.0	6791.0
114327	1975.0	944.0
440043	0.0	0.0
126308	5488.0	4808.0
440041	0.0	0.0
126306	13.0	4.0
151306	55.0	21.0
100128590	9.0	4.0
100128596	0.0	11.0
151300	2.0	3.0
100128595	0.0	0.0
100128589	2.0	4.0
440027	25.0	43.0
440026	4584.0	3869.0
440023	0.0	0.0
10008	762.0	48.0
10007	4370.0	1570.0
10009	2324.0	1882.0
116984	1721.0	1226.0
116983	2413.0	1239.0
151313	660.0	77.0
10000	6790.0	5101.0
128954	0.0	0.0
10002	114.0	23.0
10001	1617.0	856.0
10004	490.0	81.0
10003	201.0	54.0
10006	6634.0	4533.0
10005	1528.0	1980.0
126370	0.0	0.0
285352	194.0	165.0
100128579	0.0	0.0
285359	133.0	20.0
126375	367.0	280.0
126374	1534.0	1117.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3303.0	3743.0
285367	1881.0	1335.0
285368	543.0	691.0
100128569	147.0	289.0
126364	149.0	64.0
100128560	13.0	0.0
285370	0.0	0.0
285375	1.0	3.0
102682016	0.0	0.0
153932	3.0	17.0
344191	98.0	0.0
126353	6482.0	369.0
751071	281.0	729.0
442660	0.0	9.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	3.0
106481289	0.0	0.0
100128553	21.0	14.0
106481282	0.0	0.0
285381	2253.0	1335.0
106481283	0.0	0.0
285382	2191.0	986.0
106481280	0.0	0.0
165918	3578.0	1291.0
106481281	2.0	0.0
165904	12.0	6.0
285386	421.0	41.0
138307	5.0	1.0
106481297	1.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	1.0	2.0
138311	534.0	739.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	29.0	12.0
126299	1724.0	977.0
106481259	0.0	0.0
728716	4.0	2.0
126298	3930.0	3518.0
728710	0.0	0.0
126295	361.0	272.0
728712	0.0	0.0
106481264	0.0	1.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	239.0	148.0
645318	0.0	0.0
645317	35.0	32.0
151242	18.0	6.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	32106.0	28255.0
100287908	0.0	0.0
645332	529.0	325.0
126282	716.0	171.0
100287902	18.0	24.0
163227	678.0	330.0
100287900	0.0	0.0
163223	27.0	2.0
106481275	1.0	0.0
106481276	7.0	0.0
106481273	0.0	1.0
106481274	1.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	2860.0	196.0
106481278	2.0	1.0
645328	1.0	1.0
151254	45.0	9.0
645326	14.0	13.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	15.0	3.0
163259	1576.0	128.0
645345	100.0	134.0
200403	23.0	15.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	363.0	252.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	6.0	5.0
728732	6.0	4.0
728734	0.0	0.0
126272	127.0	114.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	992.0	943.0
106481243	0.0	2.0
107133513	2.0	8.0
106481240	0.0	0.0
106481241	2.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	11.0	25.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	4.0
728723	153.0	54.0
106481253	0.0	1.0
107133522	1.0	0.0
106481254	1.0	0.0
107133524	3.0	11.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	12.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	8.0	12.0
645348	3.0	1.0
106481250	0.0	0.0
645369	34.0	7.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	2994.0	2079.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	18.0	12.0
645360	1.0	0.0
106481219	4.0	3.0
106481220	16.0	8.0
106481221	1.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1086.0	687.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	263.0	429.0
645382	0.0	0.0
645381	42.0	10.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	1.0
106481207	0.0	1.0
106481204	1.0	1.0
106481205	6.0	0.0
106481208	7.0	1.0
106481209	0.0	0.0
3902	451.0	179.0
3903	873.0	175.0
106481210	0.0	0.0
3904	7.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	999.0	689.0
106481211	0.0	0.0
3909	5030.0	276.0
106481212	0.0	0.0
684959	0.0	0.0
151234	41.0	21.0
151230	2236.0	2266.0
728798	22.0	11.0
3913	26874.0	6166.0
3914	26589.0	174.0
3915	13220.0	7067.0
3916	27077.0	26505.0
3918	5399.0	581.0
3910	5322.0	1609.0
3911	19882.0	9337.0
3912	3083.0	1492.0
728782	18.0	14.0
728780	179.0	22.0
3924	5.0	7.0
3925	3578.0	1045.0
3927	13273.0	4464.0
3929	1.0	1.0
3920	20245.0	24216.0
3921	51276.0	39675.0
3923	1.0	1.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	0.0	3.0
100873175	0.0	1.0
100873170	1.0	0.0
3936	34956.0	20150.0
3937	1031.0	316.0
3938	1.0	0.0
3939	28788.0	21638.0
3930	5157.0	2306.0
100873179	0.0	0.0
3931	1050.0	112.0
3932	515.0	175.0
3933	0.0	0.0
3934	8846.0	1965.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	9.0	9.0
3947	1.0	4.0
3948	130.0	133.0
3949	23539.0	16854.0
100873169	2.0	10.0
3940	0.0	7.0
100873168	0.0	0.0
3945	18724.0	2000.0
100873196	0.0	1.0
100631260	1.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	1.0
100873199	0.0	4.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	5.0
100873192	0.0	2.0
100873191	0.0	2.0
728753	0.0	0.0
100873190	0.0	0.0
3957	139.0	57.0
3958	28853.0	2126.0
3959	30724.0	2649.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	3.0	1.0
199223	503.0	175.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	274.0	50.0
3952	2.0	1.0
3953	2647.0	534.0
3954	4222.0	4031.0
3955	3974.0	3213.0
3956	13551.0	3825.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	10.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	11.0	13.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	744.0	120.0
1303	6817.0	94943.0
107133502	1.0	0.0
1302	135.0	19.0
1301	9.0	6.0
1300	23.0	54.0
3960	258.0	14.0
3963	0.0	0.0
3964	10120.0	3070.0
1308	5518.0	277.0
3965	1909.0	241.0
1307	6084.0	1006.0
151295	104.0	17.0
1306	5378.0	3362.0
100189589	5.0	0.0
728774	0.0	4.0
728773	0.0	17.0
3980	4244.0	5068.0
100287932	3276.0	3050.0
3981	1202.0	996.0
728776	29.0	15.0
85508	1.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	57077.0	19188.0
1315	14956.0	15357.0
1314	22219.0	22758.0
1312	11652.0	5574.0
1311	73.0	54.0
100329135	0.0	0.0
1310	3.0	0.0
574537	0.0	0.0
3972	4.0	1.0
3973	3.0	0.0
3975	0.0	1.0
3976	1741.0	649.0
3977	15672.0	16104.0
1318	127.0	47.0
3978	2524.0	630.0
1317	8071.0	8098.0
728763	8.0	0.0
3990	18.0	185.0
645313	1.0	8.0
3991	809.0	115.0
645312	0.0	0.0
3992	3827.0	1076.0
645311	0.0	5.0
728769	599.0	526.0
1330	0.0	0.0
1327	22112.0	12720.0
1326	2596.0	248.0
1325	16.0	12.0
3982	0.0	0.0
3983	12668.0	2234.0
3984	2240.0	1525.0
3985	10528.0	7294.0
3987	5509.0	6132.0
3988	6908.0	3781.0
1329	5165.0	4440.0
116809	0.0	1.0
100128416	21.0	13.0
1340	8596.0	6993.0
1337	6978.0	6258.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6544.0	3209.0
100128410	0.0	6.0
3995	952.0	882.0
100128412	0.0	0.0
3996	3537.0	1409.0
3998	20258.0	26757.0
1339	0.0	0.0
285440	2646.0	1169.0
285441	5.0	0.0
1352	1419.0	888.0
1351	7417.0	8576.0
1350	15553.0	13314.0
1349	6147.0	5541.0
1348	0.0	2.0
1347	6933.0	4182.0
1346	1388.0	252.0
1345	6750.0	7615.0
1343	1.0	0.0
1342	2.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	26.0	8.0
1363	35631.0	83221.0
1362	16296.0	10762.0
1361	4.0	6.0
1360	387.0	11.0
1359	1380.0	397.0
1358	3.0	0.0
1357	19.0	7.0
1356	1829.0	128.0
1355	4006.0	3540.0
1353	3780.0	2775.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	4.0	5.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	266.0	694.0
285464	2087.0	1691.0
100873200	0.0	1.0
777774	0.0	1.0
1374	9239.0	6357.0
1373	246.0	25.0
1371	1164.0	927.0
1370	1.0	0.0
1369	0.0	0.0
1368	4371.0	486.0
100873209	0.0	4.0
1366	9945.0	6601.0
1365	11878.0	18347.0
1364	164692.0	44792.0
100873204	0.0	3.0
100873203	0.0	0.0
100873202	25.0	19.0
100873201	0.0	0.0
100873208	0.0	2.0
100873207	0.0	7.0
100873206	12.0	4.0
100873205	2.0	11.0
102800316	0.0	0.0
102800314	2.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	5.0
1385	4231.0	2939.0
116843	1991.0	800.0
1384	12877.0	6736.0
116842	169.0	46.0
1382	11716.0	188.0
116844	7944.0	7101.0
1381	34.0	2.0
1380	4.0	2.0
440176	5.0	9.0
440184	6.0	2.0
1379	7.0	0.0
1378	43.0	35.0
1376	2644.0	3736.0
1375	157.0	66.0
128821	0.0	0.0
100873237	0.0	1.0
128822	14.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	8.0	0.0
102800310	8.0	2.0
100873239	3.0	0.0
100873222	0.0	1.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	555.0	46.0
1396	180.0	19.0
1395	17.0	1.0
1394	84.0	28.0
1393	40.0	9.0
1392	0.0	0.0
285407	22.0	23.0
116835	403.0	138.0
1390	3353.0	1552.0
1389	7479.0	6555.0
1388	11412.0	9079.0
1387	11541.0	6173.0
116841	2711.0	1692.0
1386	4738.0	3106.0
116840	3635.0	1462.0
100873226	0.0	3.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	1.0	0.0
128817	5.0	0.0
100873227	0.0	0.0
100873251	1.0	5.0
100873250	0.0	0.0
116828	134.0	37.0
100873255	0.0	1.0
100873254	21.0	44.0
100873253	0.0	0.0
285412	4.0	4.0
100873252	0.0	0.0
100287898	100.0	6.0
100287895	0.0	0.0
285419	64.0	4.0
1399	7065.0	4047.0
1398	6947.0	5353.0
1397	4620.0	1055.0
100873259	2.0	0.0
100873258	1.0	6.0
100873257	3.0	22.0
100873256	0.0	0.0
100873240	5.0	4.0
100873244	1.0	2.0
100873243	22.0	21.0
100873242	0.0	0.0
100873241	0.0	3.0
100287887	238.0	335.0
285429	18.0	17.0
100287880	0.0	0.0
440193	5291.0	2474.0
100873248	6.0	1.0
100873247	2.0	3.0
100873246	0.0	0.0
100873245	3.0	4.0
100873249	0.0	0.0
128872	0.0	0.0
10130	14607.0	18413.0
153830	8992.0	3952.0
645280	3.0	1.0
440138	905.0	806.0
440132	0.0	1.0
440142	4.0	2.0
10139	2518.0	1417.0
126208	1627.0	1479.0
126206	1.0	1.0
126205	39.0	286.0
107133497	29.0	24.0
126204	16.0	24.0
107133499	0.0	0.0
128866	11614.0	7778.0
10131	4794.0	4009.0
10134	21550.0	18274.0
107133494	3.0	6.0
10133	5701.0	911.0
128869	2192.0	1882.0
10136	0.0	1.0
10135	29027.0	46007.0
100128493	0.0	0.0
103021294	21.0	18.0
10138	1368.0	871.0
100128496	0.0	0.0
10137	10749.0	6917.0
128861	0.0	0.0
128862	0.0	0.0
10141	49.0	1.0
10140	30963.0	14039.0
128864	26.0	45.0
440125	2.0	1.0
440131	0.0	0.0
10143	149.0	118.0
128854	1162.0	126.0
10142	11840.0	9096.0
10144	4010.0	1425.0
10147	6679.0	3126.0
100128483	1.0	11.0
10146	15475.0	10382.0
128859	0.0	0.0
10149	713.0	206.0
10148	137.0	27.0
128853	520.0	164.0
440159	1.0	0.0
10117	6.0	0.0
440163	4.0	0.0
10110	110.0	25.0
10112	120.0	117.0
10111	7037.0	4394.0
10114	10527.0	7387.0
10113	5643.0	7119.0
128848	0.0	1.0
10116	9793.0	4355.0
165829	80.0	12.0
100128469	34.0	20.0
153842	1.0	2.0
440145	1432.0	1784.0
10129	3124.0	586.0
440153	0.0	0.0
10128	13082.0	10759.0
100033799	0.0	0.0
107133486	2.0	0.0
10121	9323.0	8076.0
100128465	0.0	0.0
10120	7540.0	5216.0
10123	5515.0	685.0
138234	3.0	8.0
10125	245.0	97.0
10124	3187.0	623.0
10127	3125.0	1763.0
10126	2382.0	1502.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	106.0	48.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	1.0	0.0
285489	402.0	137.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	1.0
10107	28.0	0.0
10106	26235.0	12641.0
106481199	1.0	0.0
10109	19935.0	8061.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3422.0	3209.0
10100	3217.0	503.0
10103	48854.0	177610.0
106481194	2.0	1.0
10102	1428.0	1166.0
106481195	0.0	0.0
10105	3833.0	2793.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	263.0	20.0
440119	2132.0	200.0
126235	0.0	7.0
126231	203.0	152.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	56.0	68.0
106481164	0.0	0.0
106481169	1.0	0.0
442777	55.0	64.0
106481167	0.0	8.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	1.0	0.0
106481160	0.0	1.0
100128427	12.0	6.0
440107	64.0	24.0
440104	2668.0	1161.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	1.0	0.0
128876	245.0	1.0
100128420	13.0	1.0
100128423	1.0	1.0
128879	1.0	0.0
106481172	5.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	16.0	20.0
10090	2246.0	390.0
10093	8642.0	6103.0
10092	8891.0	4474.0
10095	6444.0	2427.0
645204	1.0	2.0
10094	11239.0	9040.0
645203	4.0	3.0
10097	17520.0	15579.0
10096	12507.0	4840.0
645201	2.0	0.0
163115	141.0	34.0
200504	3.0	1.0
106481138	0.0	0.0
106481139	0.0	3.0
728833	6.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	175.0	161.0
106481144	0.0	0.0
114195	5.0	0.0
106481141	0.0	0.0
106481142	0.0	2.0
106481147	0.0	2.0
106481148	26.0	2.0
106481145	0.0	0.0
151126	371.0	101.0
106481146	0.0	0.0
10099	12448.0	6112.0
10098	1339.0	502.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	920.0	780.0
106481149	0.0	4.0
106481154	1.0	0.0
106481155	1.0	1.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	1.0
106481158	1.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	136.0	30.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	814.0	647.0
415116	19653.0	7802.0
