id	b50ac187-7079-4b52-b872-f815521fc164	f676c6d1-b263-467c-ae4f-547628572df8
442910	0.0	0.0
106481343	0.0	0.0
85457	3301.0	4072.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	165.0	396.0
442913	0.0	0.0
85452	6.0	7.0
442914	0.0	0.0
50	5542.0	5915.0
85453	2662.0	2500.0
442915	0.0	0.0
85450	2149.0	2091.0
51	6467.0	7491.0
442916	0.0	0.0
85451	1945.0	1839.0
52	3430.0	4511.0
442917	0.0	0.0
53	3718.0	5211.0
442918	0.0	0.0
54	1005.0	10886.0
442919	0.0	0.0
55	237519.0	590763.0
442909	1.0	0.0
56	22.0	5.0
58	557.0	443.0
59	176008.0	59511.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	20.0	36.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	395.0	319.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	14.0	0.0
106481354	0.0	3.0
85446	230.0	353.0
442900	0.0	0.0
106481355	1.0	0.0
85443	5.0	2.0
442901	0.0	0.0
85444	676.0	561.0
442902	0.0	0.0
60	379722.0	274375.0
85441	1109.0	3207.0
442903	4.0	2.0
85442	194.0	185.0
442904	0.0	0.0
442905	0.0	0.0
62	17.0	19.0
85440	1581.0	2328.0
442907	1.0	3.0
442908	0.0	1.0
66	1.0	0.0
67	16.0	3.0
68	7.0	3.0
344595	485.0	331.0
69	6.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	63.0	90.0
106481321	0.0	0.0
85479	6.0	11.0
106481322	0.0	0.0
85476	2565.0	3276.0
85477	161.0	1036.0
70	13141.0	2610.0
85474	0.0	1.0
71	152708.0	227122.0
72	222325.0	88009.0
73	12.0	12.0
74	0.0	0.0
75	7.0	10.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5592.0	3205.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1894.0	2668.0
81	36367.0	22136.0
85463	486.0	648.0
82	4.0	4.0
85464	891.0	581.0
83	5.0	10.0
85461	1636.0	2417.0
85462	2418.0	826.0
86	1875.0	2265.0
87	29120.0	20500.0
85460	1973.0	2095.0
88	123.0	174.0
89	8.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1916.0	1652.0
106481300	0.0	0.0
91	4858.0	3585.0
92	1390.0	1032.0
93	931.0	628.0
94	647.0	519.0
95	189.0	344.0
97	207.0	176.0
98	882.0	941.0
344561	0.0	0.0
728661	1678.0	2851.0
728664	2.0	7.0
106481305	0.0	0.0
261734	408.0	569.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	31.0
106481309	4.0	3.0
246119	9.0	3.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	0.0	0.0
3805	8.0	11.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	8.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1031.0	463.0
3800	3938.0	11928.0
3801	1937.0	869.0
3802	3.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2069.0	2371.0
728698	8.0	9.0
3814	24.0	11.0
3815	1635.0	258.0
3816	175.0	226.0
261729	13922.0	45730.0
3817	92908.0	496287.0
3818	42.0	45.0
222166	4518.0	1598.0
3811	0.0	0.0
3812	1.0	0.0
285740	0.0	0.0
285741	26.0	35.0
728689	18.0	5.0
3827	0.0	1.0
246100	0.0	0.0
3820	140.0	64.0
3821	18.0	7.0
3822	1.0	5.0
3823	0.0	0.0
3824	63.0	52.0
645402	0.0	0.0
403313	1377.0	6891.0
403314	0.0	20.0
728637	0.0	0.0
728638	94.0	209.0
728633	0.0	0.0
728632	20.0	93.0
728635	20.0	15.0
3836	2727.0	3301.0
222183	527.0	200.0
3837	11998.0	14884.0
3838	865.0	1738.0
3839	2508.0	1644.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1641.0	1893.0
3832	121.0	286.0
3833	69.0	246.0
3834	6.0	6.0
3835	5375.0	4882.0
728620	1.0	1.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	207.0	213.0
3848	44.0	11.0
3849	7.0	23.0
222171	290.0	290.0
728619	1.0	0.0
3840	6795.0	6174.0
3841	776.0	482.0
3842	4917.0	5893.0
3843	8397.0	5915.0
3844	0.0	0.0
3845	2084.0	2411.0
3846	35.0	4.0
645423	0.0	0.0
3860	17258.0	987.0
246126	2030.0	2369.0
728658	981.0	802.0
728655	0.0	2.0
728657	0.0	0.0
728656	3.0	2.0
3858	1811.0	1629.0
3859	1.0	0.0
246135	0.0	1.0
3850	2.0	0.0
3851	2380.0	37.0
3852	37191.0	13228.0
645414	0.0	0.0
3853	78.0	34.0
3854	8.0	9.0
3855	17110.0	908.0
3856	31443.0	78404.0
3857	9.0	1.0
728640	5.0	2.0
645431	19.0	25.0
728642	273.0	311.0
728641	7.0	45.0
645434	0.0	0.0
645432	2.0	1.0
285704	1733.0	2036.0
728643	3.0	130.0
222194	1814.0	1305.0
285708	0.0	0.0
1204	0.0	0.0
1203	1112.0	737.0
1201	1223.0	1544.0
1200	10366.0	8714.0
3861	2044.0	7638.0
645426	22.0	30.0
645425	0.0	0.0
1209	8529.0	13298.0
3866	55031.0	9607.0
1208	0.0	0.0
1207	3893.0	3327.0
3868	1236.0	129.0
285311	0.0	0.0
3880	41933.0	15902.0
3881	0.0	0.0
285313	8.0	2.0
100128537	146.0	204.0
3882	3.0	0.0
100128536	1.0	1.0
285314	1.0	0.0
285315	441.0	828.0
1215	40.0	3.0
100141515	11.0	2.0
1213	19337.0	23190.0
1212	5808.0	5071.0
1211	8405.0	8423.0
3872	14495.0	12621.0
3875	26573.0	65007.0
3876	8.0	45.0
3879	3.0	3.0
3890	16.0	0.0
3891	1.0	0.0
3892	58.0	15.0
100128525	4.0	3.0
285326	0.0	0.0
1230	108.0	341.0
285329	8.0	2.0
440097	6.0	1.0
440093	12.0	11.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	2.0
3886	0.0	0.0
100128521	0.0	0.0
3887	5.0	8.0
3888	0.0	0.0
100631239	0.0	1.0
3889	18.0	1.0
100128516	23.0	30.0
285331	632.0	608.0
100128512	1.0	0.0
285335	6.0	4.0
100128514	2.0	1.0
1241	625.0	256.0
1240	255.0	441.0
1238	59.0	120.0
1237	0.0	2.0
1236	813.0	127.0
1235	0.0	3.0
1234	120.0	199.0
1233	7.0	40.0
1232	1.0	0.0
3895	10922.0	10322.0
100128511	118.0	127.0
100631247	0.0	1.0
3897	238.0	376.0
100631248	23.0	78.0
3898	4540.0	2924.0
100631249	0.0	0.0
3899	692.0	10972.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1833.0	2536.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	86.0	138.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	240.0	104.0
574501	0.0	0.0
574502	0.0	0.0
1244	19.0	21.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	91831.0	34677.0
1263	567.0	633.0
1262	13.0	14.0
116966	57.0	17.0
100887755	0.0	0.0
1261	3.0	0.0
100887754	0.0	0.0
1260	1.0	1.0
116969	46.0	17.0
1259	454.0	206.0
1258	4.0	5.0
440061	0.0	0.0
100887750	10.0	30.0
100887746	12.0	0.0
100887744	0.0	0.0
1272	2818.0	1000.0
1271	459.0	224.0
100887749	70.0	38.0
1270	4.0	5.0
100887748	0.0	1.0
440044	61.0	41.0
1269	7.0	6.0
440051	0.0	0.0
1268	136.0	20.0
440050	0.0	4.0
1267	8299.0	11026.0
1266	8610.0	7172.0
100887740	0.0	0.0
1265	11662.0	10656.0
1286	436.0	535.0
1285	129.0	331.0
1284	30486.0	14783.0
1282	14681.0	8914.0
1281	21246.0	16233.0
1280	28.0	1.0
440078	91.0	117.0
440077	6.0	6.0
440087	57.0	514.0
1278	31907.0	22020.0
1277	21154.0	19289.0
440081	32.0	43.0
116938	0.0	0.0
1297	44.0	128.0
116931	50.0	268.0
1296	2550.0	609.0
1295	1300.0	1273.0
116933	9.0	1.0
1294	2338.0	3799.0
1293	10326.0	10056.0
116935	75.0	53.0
1292	32028.0	27469.0
440068	6.0	4.0
1291	18942.0	12292.0
116937	0.0	3.0
440067	8.0	5.0
1290	936.0	1078.0
440073	870.0	142.0
440072	10.0	15.0
1289	4448.0	3552.0
1288	3686.0	1138.0
1287	4146.0	3373.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	764.0	1042.0
440021	1.0	0.0
442673	6.0	0.0
10018	1698.0	1662.0
126328	3049.0	3695.0
442676	0.0	0.0
126326	318.0	297.0
1299	167.0	101.0
1298	2677.0	4922.0
10011	2643.0	2966.0
10010	1445.0	1813.0
10013	2153.0	2089.0
128989	1241.0	1275.0
10015	7418.0	8381.0
10014	4819.0	5079.0
10017	61.0	38.0
10016	4362.0	5203.0
10020	1456.0	6747.0
114335	0.0	0.0
114336	0.0	1.0
126321	1325.0	3880.0
10029	0.0	0.0
442668	0.0	0.0
10022	233.0	3.0
10021	14.0	16.0
10024	38.0	86.0
128977	2282.0	1598.0
103021165	0.0	0.0
10023	422.0	1098.0
103021164	3.0	7.0
10026	1549.0	3741.0
10025	5320.0	6051.0
116986	62.0	95.0
116985	5486.0	4621.0
116988	6386.0	6896.0
116987	1104.0	3296.0
114327	443.0	817.0
440043	0.0	0.0
126308	4755.0	5406.0
440041	0.0	0.0
126306	8.0	10.0
151306	23.0	27.0
100128590	3.0	7.0
100128596	1.0	3.0
151300	0.0	3.0
100128595	0.0	0.0
100128589	1.0	2.0
440027	26.0	21.0
440026	1812.0	3553.0
440023	0.0	0.0
10008	347.0	93.0
10007	3663.0	1763.0
10009	1709.0	1535.0
116984	456.0	1028.0
116983	1594.0	1599.0
151313	516.0	239.0
10000	4030.0	5769.0
128954	0.0	0.0
10002	25.0	26.0
10001	952.0	1010.0
10004	459.0	231.0
10003	106.0	70.0
10006	3045.0	3192.0
10005	1485.0	2118.0
126370	0.0	0.0
285352	75.0	160.0
100128579	0.0	0.0
285359	55.0	55.0
126375	350.0	201.0
126374	1070.0	776.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2804.0	3990.0
285367	1415.0	1597.0
285368	610.0	1022.0
100128569	48.0	100.0
126364	108.0	177.0
100128560	11.0	4.0
285370	0.0	0.0
285375	1.0	0.0
102682016	19.0	0.0
153932	2.0	13.0
344191	265.0	18.0
126353	844.0	584.0
751071	307.0	369.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	2.0
106481282	0.0	0.0
285381	1360.0	1411.0
106481283	0.0	0.0
285382	1261.0	939.0
106481280	0.0	0.0
165918	1420.0	1065.0
106481281	1.0	0.0
165904	2.0	64.0
285386	304.0	76.0
138307	10.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	1.0	0.0
106481290	0.0	0.0
100128541	1.0	1.0
138311	310.0	1261.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	8.0	13.0
126299	2556.0	2469.0
106481259	0.0	0.0
728716	5.0	0.0
126298	2081.0	3518.0
728710	0.0	0.0
126295	379.0	236.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	234.0	206.0
645318	0.0	0.0
645317	42.0	49.0
151242	42.0	15.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	19820.0	21240.0
100287908	0.0	0.0
645332	283.0	181.0
126282	422.0	330.0
100287902	9.0	35.0
163227	359.0	489.0
100287900	0.0	0.0
163223	28.0	7.0
106481275	0.0	0.0
106481276	1.0	3.0
106481273	0.0	0.0
106481274	1.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	190.0	367.0
106481278	3.0	1.0
645328	0.0	1.0
151254	14.0	5.0
645326	10.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	9.0
163259	575.0	179.0
645345	76.0	64.0
200403	7.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	429.0	283.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	5.0
728732	2.0	1.0
728734	0.0	0.0
126272	170.0	158.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	649.0	916.0
106481243	0.0	1.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	4.0	9.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	14.0
728723	98.0	86.0
106481253	1.0	1.0
107133522	0.0	0.0
106481254	2.0	1.0
107133524	2.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	8.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	27.0	12.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	589.0	1329.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	16.0
645360	0.0	1.0
106481219	0.0	1.0
106481220	13.0	4.0
106481221	0.0	0.0
106481224	1.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	704.0	627.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	4.0
645387	444.0	623.0
645382	0.0	0.0
645381	32.0	17.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	1.0	0.0
106481204	0.0	2.0
106481205	3.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	461.0	426.0
3903	305.0	607.0
106481210	0.0	0.0
3904	1.0	3.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1336.0	946.0
106481211	0.0	0.0
3909	2531.0	1030.0
106481212	0.0	0.0
684959	0.0	0.0
151234	37.0	59.0
151230	1170.0	1433.0
728798	0.0	1.0
3913	16121.0	19656.0
3914	17324.0	2739.0
3915	10743.0	5489.0
3916	23750.0	24626.0
3918	1866.0	921.0
3910	3546.0	1943.0
3911	7280.0	10250.0
3912	5123.0	1664.0
728782	23.0	0.0
728780	41.0	34.0
3924	9.0	10.0
3925	2863.0	1975.0
3927	7400.0	6147.0
3929	0.0	2.0
3920	10633.0	15228.0
3921	41829.0	25117.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	11931.0	47295.0
3937	469.0	688.0
3938	2.0	1.0
3939	13566.0	16611.0
3930	2547.0	2119.0
100873179	0.0	0.0
3931	644.0	462.0
3932	189.0	279.0
3933	112.0	0.0
3934	1588.0	216.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	5.0
3947	3.0	0.0
3948	0.0	1.0
3949	3876.0	6221.0
100873169	3.0	0.0
3940	1.0	0.0
100873168	1.0	0.0
3945	15599.0	6267.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	30.0	25.0
3958	12257.0	4083.0
3959	35197.0	11609.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	170.0	254.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	114.0	113.0
3952	1.0	7.0
3953	582.0	877.0
3954	1948.0	3143.0
3955	1787.0	3867.0
3956	13031.0	6696.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	1.0
728746	0.0	0.0
728748	4.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	310.0	429.0
1303	5580.0	32898.0
107133502	1.0	0.0
1302	14.0	48.0
1301	54.0	2.0
1300	2.0	166.0
3960	458.0	22.0
3963	1.0	0.0
3964	3616.0	4143.0
1308	4548.0	1019.0
3965	1429.0	806.0
1307	4789.0	4975.0
151295	25.0	30.0
1306	2377.0	3613.0
100189589	8.0	0.0
728774	1.0	0.0
728773	0.0	0.0
3980	2100.0	4243.0
100287932	2623.0	3018.0
3981	285.0	618.0
728776	40.0	20.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	3532.0	9471.0
1315	6956.0	9890.0
1314	13851.0	15029.0
1312	10092.0	9907.0
1311	1156.0	5445.0
100329135	1.0	0.0
1310	4.0	0.0
574537	0.0	0.0
3972	5.0	2.0
3973	1.0	0.0
3975	33.0	0.0
3976	100.0	1246.0
3977	2121.0	10886.0
1318	95.0	47.0
3978	1298.0	991.0
1317	5179.0	6001.0
728763	4.0	2.0
3990	33.0	19.0
645313	0.0	1.0
3991	636.0	224.0
645312	0.0	0.0
3992	2843.0	2964.0
645311	0.0	1.0
728769	526.0	575.0
1330	0.0	0.0
1327	24520.0	18632.0
1326	176.0	187.0
1325	18.0	13.0
3982	0.0	1.0
3983	4858.0	1935.0
3984	1947.0	2272.0
3985	4296.0	4153.0
3987	2538.0	2440.0
3988	3492.0	2704.0
1329	5594.0	6077.0
116809	0.0	0.0
100128416	14.0	7.0
1340	9682.0	9339.0
1337	5637.0	9029.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	3701.0	3452.0
100128410	0.0	3.0
3995	643.0	708.0
100128412	0.0	0.0
3996	2043.0	1576.0
3998	7266.0	12153.0
1339	3.0	2.0
285440	2993.0	2669.0
285441	292.0	0.0
1352	698.0	632.0
1351	9630.0	12001.0
1350	16068.0	11074.0
1349	4254.0	6677.0
1348	1.0	1.0
1347	4867.0	7268.0
1346	1403.0	607.0
1345	5446.0	4204.0
1343	0.0	0.0
1342	0.0	5.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	17.0	27.0
1363	10433.0	76929.0
1362	7548.0	5746.0
1361	3.0	1.0
1360	16.0	327.0
1359	331.0	412.0
1358	5.0	0.0
1357	12.0	14.0
1356	281.0	183.0
1355	2873.0	2821.0
1353	1932.0	2568.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	44.0	732.0
285464	457.0	746.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3950.0	4154.0
1373	130.0	46.0
1371	758.0	762.0
1370	0.0	0.0
1369	0.0	0.0
1368	639.0	3255.0
100873209	0.0	1.0
1366	6401.0	9015.0
1365	17325.0	27696.0
1364	26546.0	29348.0
100873204	1.0	3.0
100873203	0.0	0.0
100873202	18.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	4.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	2142.0	2424.0
116843	797.0	466.0
1384	9414.0	16376.0
116842	98.0	74.0
1382	10681.0	706.0
116844	1787.0	4046.0
1381	215.0	11.0
1380	10.0	7.0
440176	4.0	1.0
440184	2.0	0.0
1379	2.0	4.0
1378	13.0	28.0
1376	1380.0	1976.0
1375	43.0	86.0
128821	0.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	1.0
102800310	9.0	20.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	11.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	402.0	118.0
1396	45.0	35.0
1395	6.0	3.0
1394	70.0	41.0
1393	71.0	58.0
1392	2.0	0.0
285407	8.0	16.0
116835	178.0	126.0
1390	1877.0	1500.0
1389	5302.0	3598.0
1388	5579.0	7170.0
1387	5843.0	5388.0
116841	1843.0	2007.0
1386	3035.0	3295.0
116840	2214.0	2000.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	79.0	63.0
100873255	0.0	1.0
100873254	10.0	7.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	31.0	18.0
100287895	0.0	0.0
285419	53.0	13.0
1399	5215.0	4321.0
1398	4432.0	4197.0
1397	4873.0	3454.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	625.0	434.0
285429	3.0	17.0
100287880	0.0	0.0
440193	2503.0	2582.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6938.0	9155.0
153830	4267.0	2188.0
645280	4.0	0.0
440138	206.0	299.0
440132	1.0	0.0
440142	5.0	3.0
10139	3480.0	2642.0
126208	2354.0	2270.0
126206	0.0	0.0
126205	4.0	297.0
107133497	9.0	64.0
126204	0.0	3.0
107133499	0.0	0.0
128866	12581.0	12326.0
10131	2670.0	2712.0
10134	20286.0	22913.0
107133494	0.0	5.0
10133	4420.0	1952.0
128869	1623.0	2169.0
10136	0.0	0.0
10135	3393.0	10420.0
100128493	0.0	0.0
103021294	15.0	19.0
10138	965.0	760.0
100128496	0.0	1.0
10137	4210.0	5379.0
128861	0.0	0.0
128862	0.0	0.0
10141	18.0	1.0
10140	8928.0	16998.0
128864	12.0	19.0
440125	0.0	3.0
440131	0.0	0.0
10143	462.0	20.0
128854	1106.0	348.0
10142	3189.0	3902.0
10144	1983.0	1322.0
10147	2340.0	2950.0
100128483	0.0	1.0
10146	8567.0	8035.0
128859	0.0	0.0
10149	49.0	302.0
10148	69.0	141.0
128853	198.0	254.0
440159	0.0	0.0
10117	5.0	7.0
440163	2.0	0.0
10110	23.0	26.0
10112	22.0	127.0
10111	3198.0	2507.0
10114	5244.0	6896.0
10113	3702.0	5535.0
128848	0.0	0.0
10116	5317.0	3782.0
165829	38.0	10.0
100128469	28.0	13.0
153842	1.0	5.0
440145	759.0	1040.0
10129	1792.0	807.0
440153	0.0	1.0
10128	6248.0	5245.0
100033799	0.0	0.0
107133486	3.0	0.0
10121	8686.0	9599.0
100128465	0.0	0.0
10120	4359.0	5242.0
10123	2762.0	1386.0
138234	2.0	0.0
10125	71.0	89.0
10124	1559.0	594.0
10127	2642.0	1884.0
10126	1519.0	1907.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	23.0	64.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	212.0	71.0
100128448	0.0	2.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	9805.0	7327.0
106481199	0.0	0.0
10109	13079.0	9017.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4042.0	4286.0
10100	1683.0	1131.0
10103	18483.0	85729.0
106481194	0.0	0.0
10102	1380.0	1392.0
106481195	0.0	0.0
10105	2745.0	2477.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	164.0	54.0
440119	680.0	695.0
126235	1.0	0.0
126231	67.0	66.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	65.0	110.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	104.0	99.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	2.0
100128427	3.0	5.0
440107	26.0	25.0
440104	1797.0	1333.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	214.0	7.0
100128420	5.0	4.0
100128423	1.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	49.0
10090	1145.0	524.0
10093	8207.0	8573.0
10092	5990.0	6129.0
10095	3876.0	3631.0
645204	2.0	2.0
10094	8125.0	9485.0
645203	2.0	1.0
10097	9027.0	12787.0
10096	7136.0	8883.0
645201	0.0	0.0
163115	101.0	56.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	8.0
106481143	0.0	0.0
114194	0.0	0.0
138162	153.0	285.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	7.0
106481145	0.0	1.0
151126	991.0	1594.0
106481146	0.0	0.0
10099	11792.0	8488.0
10098	1450.0	549.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	845.0	569.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	54.0	24.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	293.0	677.0
415116	8183.0	9667.0
645207	0.0	0.0
645206	49.0	34.0
442707	1.0	0.0
106481150	0.0	0.0
106481151	1.0	0.0
442709	4.0	1.0
114182	0.0	0.0
