id	0622c348-1f05-4f21-8486-d5bb9399f7be	443da90b-2658-4864-aede-3dcea543cf74
106481344	0.0	0.0
442912	0.0	0.0
85455	112.0	112.0
442913	0.0	0.0
85452	20.0	8.0
442914	0.0	0.0
50	5580.0	1477.0
85453	3484.0	767.0
442915	0.0	0.0
85450	3331.0	1328.0
51	7619.0	3600.0
442916	0.0	0.0
85451	1768.0	896.0
52	4011.0	2553.0
442917	0.0	0.0
53	4033.0	2757.0
442918	0.0	0.0
54	1930.0	268.0
442919	0.0	0.0
55	368446.0	106860.0
442909	1.0	3.0
56	8.0	5.0
58	960.0	28.0
59	281080.0	26941.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	22.0	9.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	729.0	143.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	0.0
106481354	1.0	1.0
85446	422.0	212.0
442900	0.0	0.0
106481355	0.0	0.0
85443	4.0	17.0
442901	0.0	0.0
85444	648.0	240.0
442902	0.0	0.0
60	486695.0	119040.0
85441	1543.0	753.0
442903	1.0	0.0
85442	250.0	18.0
442904	0.0	0.0
442905	0.0	0.0
62	35.0	10.0
85440	1781.0	611.0
442907	3.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	5.0
68	6.0	3.0
344595	457.0	108.0
69	15.0	0.0
106481316	0.0	1.0
106481317	1.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	121.0	51.0
106481321	0.0	0.0
85479	1.0	7.0
106481322	0.0	0.0
85476	2335.0	990.0
85477	346.0	196.0
70	16636.0	127.0
85474	3.0	6.0
71	125609.0	104883.0
72	555255.0	32302.0
73	15.0	3.0
74	2.0	1.0
75	13.0	0.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3925.0	1380.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2015.0	1716.0
81	41933.0	18067.0
85463	507.0	320.0
82	6.0	1.0
85464	777.0	276.0
83	7.0	4.0
85461	1638.0	1501.0
85462	1587.0	478.0
86	1786.0	1199.0
87	52736.0	7129.0
85460	2017.0	855.0
88	194.0	37.0
89	8.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1944.0	912.0
106481300	0.0	0.0
91	4030.0	2714.0
92	970.0	398.0
93	593.0	331.0
94	919.0	785.0
95	230.0	521.0
97	274.0	144.0
98	1254.0	727.0
344561	0.0	0.0
728661	1178.0	781.0
728664	5.0	2.0
106481305	0.0	0.0
261734	376.0	193.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	50.0	74.0
106481309	7.0	4.0
246119	13.0	4.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	4.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	9.0	1.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1115.0	187.0
3800	6522.0	2635.0
3801	1429.0	379.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2291.0	1361.0
728698	5.0	15.0
3814	27.0	4.0
3815	821.0	62.0
3816	425.0	67.0
261729	30916.0	25908.0
3817	157919.0	166298.0
3818	49.0	72.0
222166	3806.0	4175.0
3811	0.0	0.0
3812	3.0	0.0
285740	1.0	0.0
285741	26.0	51.0
728689	14.0	10.0
3827	2.0	3.0
246100	0.0	0.0
3820	68.0	18.0
3821	11.0	1.0
3822	4.0	2.0
3823	0.0	0.0
3824	77.0	31.0
645402	0.0	0.0
403313	1901.0	2031.0
403314	3.0	1.0
728637	0.0	0.0
728638	151.0	148.0
728633	0.0	0.0
728632	28.0	13.0
728635	29.0	29.0
3836	2667.0	1693.0
222183	413.0	86.0
3837	12673.0	8857.0
3838	961.0	1344.0
3839	2196.0	781.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1817.0	1030.0
3832	123.0	391.0
3833	74.0	818.0
3834	2.0	5.0
3835	7135.0	3908.0
728620	0.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	170.0	122.0
3848	62.0	7.0
3849	3.0	13.0
222171	665.0	236.0
728619	1.0	2.0
3840	5522.0	2445.0
3841	724.0	190.0
3842	4631.0	4002.0
3843	7184.0	3388.0
3844	0.0	0.0
3845	1910.0	1163.0
3846	15.0	4.0
645423	0.0	0.0
3860	8740.0	64.0
246126	2579.0	970.0
728658	1098.0	912.0
728655	2.0	3.0
728657	0.0	0.0
728656	2.0	7.0
3858	1937.0	1109.0
3859	0.0	0.0
246135	1.0	0.0
3850	0.0	0.0
3851	414.0	53.0
3852	26807.0	1944.0
645414	0.0	0.0
3853	51.0	23.0
3854	5.0	6.0
3855	9479.0	1331.0
3856	45649.0	71741.0
3857	38.0	0.0
728640	4.0	3.0
645431	13.0	7.0
728642	626.0	294.0
728641	5.0	2.0
645434	0.0	0.0
645432	7.0	2.0
285704	1380.0	1532.0
728643	12.0	78.0
222194	1595.0	709.0
285708	0.0	0.0
1204	2.0	0.0
1203	1073.0	437.0
1201	1229.0	1303.0
1200	10345.0	4278.0
3861	3612.0	168.0
645426	8.0	5.0
645425	0.0	0.0
1209	11195.0	8312.0
3866	17163.0	627.0
1208	1.0	0.0
1207	3540.0	2093.0
3868	1140.0	20.0
285311	0.0	0.0
3880	17433.0	11011.0
3881	0.0	0.0
285313	6.0	2.0
100128537	163.0	79.0
3882	6.0	0.0
100128536	1.0	1.0
285314	1.0	0.0
285315	339.0	241.0
1215	77.0	4.0
100141515	5.0	5.0
1213	19018.0	9178.0
1212	7016.0	5119.0
1211	8168.0	5933.0
3872	18550.0	3659.0
3875	39933.0	90242.0
3876	40.0	51.0
3879	3.0	10.0
3890	3.0	0.0
3891	4.0	0.0
3892	63.0	9.0
100128525	9.0	1.0
285326	0.0	0.0
1230	108.0	51.0
285329	15.0	2.0
440097	6.0	2.0
440093	24.0	14.0
3883	1.0	0.0
3884	0.0	1.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	0.0
3887	140.0	22.0
3888	1.0	0.0
100631239	0.0	1.0
3889	13.0	2.0
100128516	27.0	1.0
285331	585.0	281.0
100128512	0.0	0.0
285335	10.0	8.0
100128514	0.0	0.0
1241	301.0	172.0
1240	245.0	191.0
1238	49.0	68.0
1237	0.0	1.0
1236	313.0	24.0
1235	1.0	0.0
1234	86.0	40.0
1233	16.0	6.0
1232	2.0	0.0
3895	11399.0	4153.0
100128511	72.0	23.0
100631247	0.0	0.0
3897	772.0	37.0
100631248	18.0	40.0
3898	2215.0	4298.0
100631249	0.0	0.0
3899	1635.0	2805.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	1998.0	844.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	111.0	55.0
100631254	2.0	0.0
100128503	0.0	0.0
285349	256.0	64.0
574501	1.0	0.0
574502	0.0	0.0
1244	23.0	9.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	194375.0	14149.0
1263	612.0	271.0
1262	34.0	5.0
116966	52.0	31.0
100887755	0.0	0.0
1261	3.0	1.0
100887754	0.0	0.0
1260	1.0	0.0
116969	83.0	20.0
1259	198.0	260.0
1258	3.0	0.0
440061	0.0	0.0
100887750	9.0	4.0
100887746	0.0	0.0
100887744	0.0	2.0
1272	1786.0	258.0
1271	464.0	17.0
100887749	179.0	319.0
1270	4.0	4.0
100887748	1.0	0.0
440044	55.0	7.0
1269	21.0	1.0
440051	0.0	0.0
1268	122.0	17.0
440050	1.0	1.0
1267	9000.0	4695.0
1266	9495.0	5056.0
100887740	0.0	0.0
1265	9684.0	4498.0
1286	652.0	158.0
1285	317.0	62.0
1284	54678.0	15246.0
1282	21883.0	10347.0
1281	17796.0	11749.0
1280	1120.0	18.0
440078	92.0	48.0
440077	0.0	0.0
440087	96.0	731.0
1278	39632.0	20502.0
1277	22150.0	28133.0
440081	38.0	33.0
116938	0.0	0.0
1297	1233.0	34.0
116931	55.0	25.0
1296	2130.0	588.0
1295	1151.0	1659.0
116933	11.0	0.0
1294	2877.0	390.0
1293	23701.0	3307.0
116935	139.0	67.0
1292	61923.0	10001.0
440068	3.0	0.0
1291	30934.0	5245.0
116937	1.0	0.0
440067	2.0	2.0
1290	1314.0	1204.0
440073	524.0	25.0
440072	11.0	14.0
1289	5141.0	2771.0
1288	2132.0	118.0
1287	3292.0	880.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	696.0	408.0
440021	0.0	0.0
442673	1.0	2.0
10018	1207.0	619.0
126328	3775.0	4497.0
442676	0.0	0.0
126326	603.0	199.0
1299	153.0	32.0
1298	3970.0	11204.0
10011	2974.0	1815.0
10010	1822.0	1074.0
10013	2241.0	1102.0
128989	1281.0	813.0
10015	8561.0	5389.0
10014	4964.0	2511.0
10017	46.0	15.0
10016	4845.0	3995.0
10020	2563.0	1445.0
114335	0.0	0.0
114336	0.0	0.0
126321	2499.0	3741.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	2.0
10021	80.0	1.0
10024	25.0	249.0
128977	2406.0	1008.0
103021165	0.0	1.0
10023	743.0	569.0
103021164	7.0	2.0
10026	2207.0	1806.0
10025	5092.0	3234.0
116986	93.0	126.0
116985	4525.0	1899.0
116988	5644.0	2686.0
116987	1851.0	2054.0
114327	454.0	447.0
440043	0.0	0.0
126308	4792.0	2249.0
440041	0.0	0.0
126306	19.0	32.0
151306	38.0	36.0
100128590	5.0	0.0
100128596	1.0	1.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	49.0	38.0
440026	2501.0	2373.0
440023	0.0	0.0
10008	420.0	378.0
10007	2795.0	1395.0
10009	1115.0	628.0
116984	262.0	223.0
116983	1757.0	1120.0
151313	474.0	41.0
10000	4552.0	1911.0
128954	0.0	0.0
10002	43.0	10.0
10001	896.0	456.0
10004	707.0	105.0
10003	157.0	11.0
10006	2496.0	1345.0
10005	1660.0	1926.0
126370	0.0	0.0
285352	95.0	153.0
100128579	0.0	0.0
285359	46.0	70.0
126375	150.0	122.0
126374	956.0	385.0
153918	1.0	0.0
100128574	1.0	0.0
285362	3229.0	1939.0
285367	1783.0	1234.0
285368	805.0	1106.0
100128569	41.0	29.0
126364	83.0	68.0
100128560	6.0	1.0
285370	0.0	0.0
285375	1.0	1.0
102682016	0.0	0.0
153932	4.0	3.0
344191	252.0	5.0
126353	2024.0	1847.0
751071	264.0	358.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	18.0	46.0
106481282	0.0	0.0
285381	1608.0	526.0
106481283	0.0	0.0
285382	2235.0	310.0
106481280	0.0	0.0
165918	950.0	485.0
106481281	0.0	1.0
165904	2.0	6.0
285386	177.0	30.0
138307	0.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	2.0	0.0
106481290	0.0	1.0
100128541	3.0	0.0
138311	708.0	728.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	12.0	1.0
126299	2566.0	1944.0
106481259	0.0	0.0
728716	17.0	1.0
126298	2346.0	1689.0
728710	0.0	0.0
126295	239.0	122.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	164.0	177.0
645318	0.0	0.0
645317	38.0	14.0
151242	8.0	9.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	19313.0	11668.0
100287908	0.0	0.0
645332	252.0	175.0
126282	545.0	302.0
100287902	4.0	7.0
163227	257.0	208.0
100287900	0.0	0.0
163223	17.0	3.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	484.0	287.0
106481278	0.0	0.0
645328	3.0	1.0
151254	10.0	3.0
645326	8.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	2.0
163259	200.0	43.0
645345	80.0	19.0
200403	13.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	255.0	86.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	4.0	1.0
728732	4.0	2.0
728734	1.0	0.0
126272	152.0	42.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	563.0	693.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	2.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	2.0
728723	81.0	34.0
106481253	1.0	3.0
107133522	1.0	0.0
106481254	0.0	0.0
107133524	1.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	10.0	5.0
645348	0.0	0.0
106481250	0.0	0.0
645369	75.0	10.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	622.0	801.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	11.0	8.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	3.0	0.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	631.0	356.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	0.0
645387	565.0	570.0
645382	0.0	0.0
645381	33.0	9.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	13.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	936.0	79.0
3903	472.0	246.0
106481210	0.0	0.0
3904	2.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	801.0	253.0
106481211	0.0	0.0
3909	2439.0	346.0
106481212	0.0	0.0
684959	0.0	0.0
151234	43.0	36.0
151230	2311.0	1690.0
728798	1.0	4.0
3913	21529.0	8155.0
3914	6755.0	691.0
3915	13985.0	4357.0
3916	25475.0	11180.0
3918	1399.0	468.0
3910	5092.0	1070.0
3911	7681.0	3180.0
3912	5002.0	1132.0
728782	4.0	2.0
728780	44.0	19.0
3924	12.0	15.0
3925	2374.0	2950.0
3927	6729.0	3333.0
3929	0.0	0.0
3920	11015.0	5113.0
3921	31750.0	36319.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	19250.0	19225.0
3937	523.0	239.0
3938	0.0	0.0
3939	17884.0	8537.0
3930	2493.0	1315.0
100873179	0.0	0.0
3931	695.0	221.0
3932	157.0	43.0
3933	0.0	0.0
3934	945.0	1111.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	26.0	6.0
3947	3.0	0.0
3948	2.0	0.0
3949	4516.0	2907.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	14719.0	2127.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	1.0	1.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	14.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	65.0	22.0
3958	14698.0	8928.0
3959	38734.0	3442.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	203.0	233.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	258.0	60.0
3952	3.0	0.0
3953	889.0	271.0
3954	1915.0	3334.0
3955	2542.0	1929.0
3956	27672.0	5582.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	9.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	3.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	574.0	109.0
1303	5775.0	13674.0
107133502	0.0	0.0
1302	43.0	16.0
1301	5.0	124.0
1300	37.0	393.0
3960	856.0	18.0
3963	50.0	3.0
3964	2877.0	1452.0
1308	2621.0	178.0
3965	1069.0	575.0
1307	7105.0	1745.0
151295	18.0	21.0
1306	3903.0	2223.0
100189589	3.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	2276.0	2263.0
100287932	3064.0	2451.0
3981	440.0	323.0
728776	19.0	8.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	4976.0	1345.0
1315	7765.0	5324.0
1314	18515.0	10452.0
1312	11855.0	8471.0
1311	1551.0	7627.0
100329135	1.0	0.0
1310	4.0	0.0
574537	0.0	0.0
3972	2.0	4.0
3973	4.0	1.0
3975	0.0	0.0
3976	276.0	74.0
3977	4519.0	4390.0
1318	38.0	11.0
3978	1020.0	751.0
1317	6023.0	1954.0
728763	7.0	2.0
3990	16.0	3.0
645313	2.0	0.0
3991	475.0	106.0
645312	0.0	0.0
3992	3420.0	775.0
645311	0.0	1.0
728769	420.0	240.0
1330	0.0	0.0
1327	27341.0	11605.0
1326	162.0	47.0
1325	13.0	11.0
3982	0.0	0.0
3983	4202.0	463.0
3984	1773.0	1984.0
3985	3434.0	2093.0
3987	3734.0	1597.0
3988	2151.0	954.0
1329	7242.0	8400.0
116809	0.0	0.0
100128416	15.0	3.0
1340	12212.0	12265.0
1337	9505.0	7987.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4017.0	2953.0
100128410	0.0	0.0
3995	802.0	553.0
100128412	0.0	0.0
3996	1542.0	558.0
3998	8875.0	6613.0
1339	1.0	1.0
285440	1950.0	1602.0
285441	81.0	1.0
1352	774.0	451.0
1351	10797.0	6092.0
1350	15576.0	8535.0
1349	5554.0	4725.0
1348	2.0	0.0
1347	6827.0	3762.0
1346	2506.0	472.0
1345	7548.0	5038.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	4.0	8.0
1363	39291.0	18978.0
1362	6807.0	3888.0
1361	1.0	1.0
1360	55.0	195.0
1359	547.0	126.0
1358	10.0	0.0
1357	23.0	3.0
1356	519.0	416.0
1355	2848.0	1472.0
1353	2111.0	1121.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	44.0	340.0
285464	459.0	436.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4835.0	2616.0
1373	614.0	7.0
1371	700.0	357.0
1370	0.0	0.0
1369	0.0	0.0
1368	4430.0	877.0
100873209	0.0	0.0
1366	7024.0	6016.0
1365	22767.0	27687.0
1364	27392.0	16617.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	15.0	32.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1804.0	979.0
116843	608.0	232.0
1384	8084.0	4751.0
116842	77.0	39.0
1382	8213.0	6103.0
116844	646.0	2741.0
1381	1406.0	2.0
1380	250.0	2.0
440176	5.0	8.0
440184	2.0	0.0
1379	5.0	2.0
1378	29.0	6.0
1376	1670.0	880.0
1375	42.0	71.0
128821	0.0	0.0
100873237	0.0	0.0
128822	2.0	0.0
100873236	2.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	14.0	0.0
102800310	5.0	151.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	248.0	140.0
1396	36.0	30.0
1395	195.0	4.0
1394	123.0	23.0
1393	15.0	10.0
1392	0.0	0.0
285407	16.0	27.0
116835	225.0	199.0
1390	2830.0	778.0
1389	4698.0	2783.0
1388	8111.0	4471.0
1387	4809.0	2565.0
116841	1477.0	817.0
1386	2413.0	1521.0
116840	1966.0	1587.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	49.0	18.0
100873255	0.0	3.0
100873254	14.0	16.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	35.0	6.0
100287895	0.0	0.0
285419	22.0	6.0
1399	4291.0	2398.0
1398	5016.0	3555.0
1397	3920.0	4137.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	270.0	221.0
285429	12.0	9.0
100287880	0.0	0.0
440193	2440.0	3012.0
100873248	0.0	0.0
100873247	2.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7417.0	2336.0
153830	3008.0	1047.0
645280	2.0	1.0
440138	252.0	148.0
440132	5.0	0.0
440142	1.0	3.0
10139	2878.0	1624.0
126208	1864.0	1974.0
126206	5.0	0.0
126205	3.0	12.0
107133497	40.0	17.0
126204	1.0	0.0
107133499	0.0	0.0
128866	12705.0	7153.0
10131	2397.0	1191.0
10134	22470.0	16231.0
107133494	2.0	1.0
10133	3080.0	1152.0
128869	1905.0	1041.0
10136	0.0	0.0
10135	6005.0	4458.0
100128493	0.0	0.0
103021294	15.0	4.0
10138	871.0	349.0
100128496	0.0	0.0
10137	4163.0	1660.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	0.0
10140	13066.0	4821.0
128864	16.0	34.0
440125	2.0	2.0
440131	0.0	0.0
10143	3.0	9.0
128854	1125.0	79.0
10142	2715.0	2382.0
10144	1813.0	803.0
10147	2601.0	1258.0
100128483	0.0	0.0
10146	6988.0	5385.0
128859	0.0	1.0
10149	123.0	68.0
10148	88.0	42.0
128853	450.0	32.0
440159	0.0	0.0
10117	1.0	5.0
440163	1.0	0.0
10110	96.0	9.0
10112	37.0	408.0
10111	1898.0	1149.0
10114	5346.0	3315.0
10113	4514.0	3488.0
128848	0.0	0.0
10116	4560.0	1647.0
165829	57.0	8.0
100128469	39.0	11.0
153842	4.0	21.0
440145	1059.0	1108.0
10129	1900.0	1069.0
440153	0.0	0.0
10128	4829.0	2752.0
100033799	0.0	0.0
107133486	1.0	0.0
10121	11430.0	7360.0
100128465	0.0	0.0
10120	5023.0	2227.0
10123	2051.0	344.0
138234	6.0	3.0
10125	54.0	25.0
10124	832.0	447.0
10127	1685.0	888.0
10126	1635.0	1339.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	28.0	25.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	2.0	0.0
285489	152.0	14.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	1.0	0.0
10106	7129.0	4781.0
106481199	0.0	1.0
10109	8421.0	3062.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4231.0	3595.0
10100	2248.0	319.0
10103	28922.0	45515.0
106481194	0.0	0.0
10102	1430.0	1038.0
106481195	0.0	0.0
10105	2545.0	1603.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	208.0	81.0
440119	1054.0	140.0
126235	1.0	1.0
126231	45.0	42.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	72.0	39.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	161.0	144.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	5.0	12.0
440107	9.0	5.0
440104	1720.0	518.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	4.0
128876	82.0	0.0
100128420	13.0	4.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	2.0
106481170	0.0	0.0
106481171	14.0	49.0
10090	1132.0	231.0
10093	8586.0	6933.0
10092	6227.0	3360.0
10095	4511.0	6983.0
645204	1.0	0.0
10094	10527.0	9284.0
645203	3.0	1.0
10097	11474.0	5879.0
10096	9738.0	2962.0
645201	1.0	1.0
163115	173.0	19.0
200504	6.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	21.0
106481143	0.0	0.0
114194	0.0	0.0
138162	198.0	324.0
106481144	0.0	0.0
114195	2.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	1.0
106481145	0.0	0.0
151126	2603.0	71.0
106481146	0.0	0.0
10099	9192.0	4077.0
10098	743.0	315.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	593.0	319.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	55.0	6.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	434.0	1455.0
415116	15610.0	7077.0
645207	0.0	0.0
645206	132.0	11.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	9.0	4.0
114182	1.0	0.0
10071	4538.0	162.0
645220	0.0	0.0
728851	17.0	6.0
10073	1024.0	521.0
405754	26.0	5.0
405753	38.0	2.0
10072	2586.0	1187.0
10075	12701.0	5048.0
