id	8c36062e-bf1d-4d6c-be76-37d9fd4805bc	640827e7-e319-4b34-a59b-485ef92cdc66
106481345	0.0	0.0
85459	647.0	1297.0
106481346	0.0	0.0
85456	8223.0	30716.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4099.0	6047.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	41.0	524.0
442913	0.0	0.0
85452	10.0	17.0
442914	0.0	0.0
50	4326.0	8881.0
85453	3880.0	6574.0
442915	0.0	0.0
85450	1405.0	2323.0
51	7437.0	11435.0
442916	0.0	0.0
85451	2235.0	2916.0
52	6325.0	5048.0
442917	0.0	0.0
53	3715.0	6664.0
442918	0.0	0.0
54	4341.0	1167.0
442919	0.0	0.0
55	1554433.0	619561.0
442909	0.0	1.0
56	1.0	5.0
58	33.0	26.0
59	51518.0	35284.0
106481349	1.0	0.0
106481347	0.0	0.0
106481348	4.0	12.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	207.0	356.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	28.0	460.0
106481354	1.0	1.0
85446	79.0	449.0
442900	0.0	0.0
106481355	0.0	0.0
85443	8.0	43.0
442901	0.0	0.0
85444	1343.0	774.0
442902	0.0	0.0
60	145644.0	157882.0
85441	1301.0	3667.0
442903	2.0	2.0
85442	141.0	56.0
442904	0.0	0.0
442905	0.0	0.0
62	8.0	25.0
85440	2402.0	6616.0
442907	2.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	7.0
68	1.0	2.0
344595	1632.0	7474.0
69	3.0	9.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	5.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	2.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	76.0	311.0
106481321	0.0	0.0
85479	41.0	27.0
106481322	0.0	0.0
85476	3066.0	3719.0
85477	415.0	204.0
70	678.0	129.0
85474	8.0	3.0
71	98876.0	173803.0
72	45808.0	19605.0
73	31.0	218.0
74	0.0	0.0
75	10.0	28.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4458.0	3545.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	0.0	1.0
85465	3377.0	4995.0
81	16475.0	32892.0
85463	1434.0	1848.0
82	4.0	12.0
85464	745.0	906.0
83	6.0	8.0
85461	2303.0	4571.0
85462	3526.0	1373.0
86	2703.0	3391.0
87	11565.0	15697.0
85460	2213.0	1830.0
88	15.0	30.0
89	7.0	9.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1835.0	2049.0
106481300	0.0	0.0
91	3147.0	5537.0
92	1442.0	834.0
93	494.0	1693.0
94	1381.0	1498.0
95	358.0	600.0
97	256.0	377.0
98	1305.0	1210.0
344561	0.0	0.0
728661	2356.0	6983.0
728664	1.0	0.0
106481305	0.0	0.0
261734	347.0	1527.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	21.0	36.0
106481309	20.0	14.0
246119	17.0	7.0
106481307	0.0	0.0
261735	1.0	3.0
106481308	0.0	0.0
3804	0.0	0.0
3805	9.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	13.0	41.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	404.0	804.0
3800	8867.0	31462.0
3801	859.0	892.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	4122.0	3012.0
728698	3.0	10.0
3814	8.0	1.0
3815	636.0	521.0
3816	451.0	50.0
261729	44268.0	61128.0
3817	282016.0	182924.0
3818	28.0	22.0
222166	4913.0	6581.0
3811	0.0	0.0
3812	2.0	2.0
285740	0.0	1.0
285741	37.0	91.0
728689	10.0	14.0
3827	0.0	4.0
246100	0.0	2.0
3820	410.0	94.0
3821	85.0	10.0
3822	2.0	2.0
3823	3.0	0.0
3824	105.0	33.0
645402	0.0	0.0
403313	3543.0	5180.0
403314	3.0	0.0
728637	0.0	2.0
728638	178.0	243.0
728633	0.0	0.0
728632	63.0	53.0
728635	35.0	37.0
3836	2757.0	4832.0
222183	128.0	83.0
3837	8460.0	22975.0
3838	967.0	1770.0
3839	2461.0	1587.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	1.0
3831	1227.0	2260.0
3832	283.0	1200.0
3833	199.0	792.0
3834	6.0	27.0
3835	2267.0	2250.0
728620	2.0	1.0
403300	0.0	0.0
645412	2.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	246.0	611.0
3848	605.0	180.0
3849	19.0	31.0
222171	432.0	204.0
728619	3.0	13.0
3840	6661.0	5927.0
3841	1612.0	556.0
3842	8286.0	12009.0
3843	9027.0	6055.0
3844	0.0	0.0
3845	2788.0	2800.0
3846	5.0	2.0
645423	0.0	0.0
3860	6572.0	126.0
246126	3051.0	3116.0
728658	730.0	767.0
728655	1.0	0.0
728657	1.0	0.0
728656	4.0	0.0
3858	2571.0	1213.0
3859	4.0	1.0
246135	1.0	1.0
3850	0.0	0.0
3851	1871.0	199.0
3852	16244.0	3468.0
645414	0.0	2.0
3853	1585.0	148.0
3854	122.0	38.0
3855	3456.0	1320.0
3856	28000.0	36375.0
3857	6.0	2.0
728640	0.0	4.0
645431	30.0	38.0
728642	137.0	258.0
728641	1.0	8.0
645434	2.0	0.0
645432	16.0	9.0
285704	1042.0	281.0
728643	16.0	83.0
222194	2032.0	2493.0
285708	0.0	0.0
1204	0.0	1.0
1203	2097.0	683.0
1201	896.0	1625.0
1200	6682.0	8163.0
3861	2229.0	297.0
645426	25.0	19.0
645425	0.0	1.0
1209	7042.0	13407.0
3866	15297.0	1258.0
1208	1.0	4.0
1207	4875.0	4647.0
3868	467.0	124.0
285311	0.0	0.0
3880	28516.0	13823.0
3881	3.0	1.0
285313	13.0	26.0
100128537	424.0	288.0
3882	1.0	0.0
100128536	0.0	2.0
285314	5.0	10.0
285315	1113.0	600.0
1215	78.0	17.0
100141515	16.0	11.0
1213	23466.0	42737.0
1212	2935.0	2740.0
1211	8827.0	8311.0
3872	15068.0	3859.0
3875	24837.0	49305.0
3876	9.0	28.0
3879	1.0	6.0
3890	14.0	5.0
3891	0.0	0.0
3892	40.0	31.0
100128525	15.0	7.0
285326	0.0	0.0
1230	255.0	209.0
285329	9.0	27.0
440097	4.0	1.0
440093	23.0	22.0
3883	0.0	0.0
3884	0.0	1.0
3885	0.0	1.0
3886	0.0	2.0
100128521	0.0	0.0
3887	11.0	6.0
3888	0.0	0.0
100631239	0.0	1.0
3889	3.0	4.0
100128516	71.0	16.0
285331	753.0	847.0
100128512	1.0	0.0
285335	24.0	31.0
100128514	0.0	1.0
1241	289.0	168.0
1240	462.0	621.0
1238	95.0	52.0
1237	60.0	16.0
1236	576.0	136.0
1235	50.0	10.0
1234	403.0	273.0
1233	517.0	109.0
1232	14.0	3.0
3895	12440.0	24333.0
100128511	247.0	197.0
100631247	4.0	0.0
3897	151.0	80.0
100631248	39.0	3.0
3898	1976.0	2380.0
100631249	0.0	0.0
3899	7017.0	9801.0
100128505	4.0	2.0
100631250	0.0	0.0
285343	2117.0	1364.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	231.0	321.0
100631254	1.0	1.0
100128503	0.0	2.0
285349	268.0	115.0
574501	0.0	3.0
574502	0.0	0.0
1244	26.0	81.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	25980.0	12034.0
1263	772.0	270.0
1262	6.0	24.0
116966	100.0	14.0
100887755	0.0	0.0
1261	3.0	4.0
100887754	1.0	1.0
1260	0.0	0.0
116969	49.0	8.0
1259	402.0	538.0
1258	5.0	6.0
440061	0.0	0.0
100887750	50.0	46.0
100887746	0.0	0.0
100887744	1.0	2.0
1272	2757.0	2507.0
1271	298.0	80.0
100887749	23.0	45.0
1270	10.0	28.0
100887748	0.0	0.0
440044	22.0	39.0
1269	80.0	13.0
440051	0.0	1.0
1268	112.0	57.0
440050	0.0	2.0
1267	6744.0	12390.0
1266	10876.0	8043.0
100887740	0.0	0.0
1265	6176.0	4125.0
1286	197.0	425.0
1285	137.0	197.0
1284	6024.0	40138.0
1282	4402.0	33476.0
1281	10874.0	42360.0
1280	23.0	3.0
440078	170.0	221.0
440077	1.0	1.0
440087	482.0	88.0
1278	11399.0	54814.0
1277	5942.0	55976.0
440081	42.0	91.0
116938	0.0	0.0
1297	5921.0	414.0
116931	165.0	79.0
1296	702.0	1712.0
1295	647.0	6051.0
116933	2.0	0.0
1294	1685.0	1550.0
1293	4431.0	13567.0
116935	41.0	92.0
1292	11277.0	16942.0
440068	13.0	9.0
1291	6488.0	8704.0
116937	2.0	4.0
440067	18.0	12.0
1290	916.0	4470.0
440073	162.0	115.0
440072	18.0	54.0
1289	2211.0	9278.0
1288	1266.0	468.0
1287	2149.0	2528.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1479.0	1901.0
440021	3.0	0.0
442673	1.0	6.0
10018	2170.0	2841.0
126328	3752.0	2331.0
442676	0.0	1.0
126326	135.0	449.0
1299	261.0	150.0
1298	1357.0	3561.0
10011	3019.0	1911.0
10010	2788.0	1286.0
10013	1856.0	4288.0
128989	1698.0	1063.0
10015	8959.0	12967.0
10014	3580.0	8369.0
10017	81.0	64.0
10016	5110.0	5103.0
10020	5830.0	12650.0
114335	0.0	0.0
114336	0.0	0.0
126321	1297.0	5212.0
10029	0.0	0.0
442668	1.0	0.0
10022	13.0	1.0
10021	8.0	17.0
10024	64.0	278.0
128977	2540.0	2064.0
103021165	0.0	1.0
10023	697.0	709.0
103021164	12.0	19.0
10026	3171.0	3272.0
10025	2940.0	5430.0
116986	153.0	213.0
116985	3904.0	6579.0
116988	3491.0	7404.0
116987	1831.0	6180.0
114327	868.0	1501.0
440043	0.0	0.0
126308	2667.0	8789.0
440041	0.0	0.0
126306	30.0	25.0
151306	34.0	30.0
100128590	5.0	13.0
100128596	0.0	3.0
151300	0.0	4.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	17.0	33.0
440026	3717.0	3575.0
440023	5.0	3.0
10008	477.0	455.0
10007	3784.0	2428.0
10009	1780.0	2709.0
116984	793.0	832.0
116983	829.0	1657.0
151313	533.0	85.0
10000	4942.0	12944.0
128954	0.0	0.0
10002	28.0	48.0
10001	1192.0	867.0
10004	396.0	129.0
10003	203.0	68.0
10006	4746.0	3912.0
10005	1650.0	2001.0
126370	0.0	1.0
285352	135.0	396.0
100128579	0.0	0.0
285359	52.0	126.0
126375	427.0	1115.0
126374	648.0	754.0
153918	0.0	1.0
100128574	1.0	0.0
285362	4780.0	5323.0
285367	1237.0	1612.0
285368	537.0	2481.0
100128569	66.0	282.0
126364	218.0	166.0
100128560	5.0	2.0
285370	0.0	0.0
285375	0.0	2.0
102682016	0.0	1.0
153932	2.0	11.0
344191	353.0	33.0
126353	3254.0	550.0
751071	271.0	758.0
442660	1.0	2.0
442661	0.0	0.0
106481286	0.0	1.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	5.0	11.0
106481282	0.0	0.0
285381	2596.0	1221.0
106481283	0.0	0.0
285382	703.0	709.0
106481280	0.0	0.0
165918	953.0	2083.0
106481281	1.0	0.0
165904	8.0	11.0
285386	171.0	43.0
138307	0.0	3.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	4.0
100128542	0.0	5.0
106481290	0.0	0.0
100128541	1.0	1.0
138311	470.0	1480.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	17.0	1.0
126299	1569.0	2096.0
106481259	0.0	0.0
728716	11.0	5.0
126298	1142.0	3583.0
728710	0.0	0.0
126295	393.0	428.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	1.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	266.0	486.0
645318	0.0	2.0
645317	74.0	37.0
151242	10.0	4.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	22792.0	33803.0
100287908	0.0	0.0
645332	265.0	451.0
126282	330.0	670.0
100287902	18.0	68.0
163227	906.0	798.0
100287900	0.0	0.0
163223	63.0	51.0
106481275	0.0	2.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	979.0	829.0
106481278	1.0	0.0
645328	0.0	2.0
151254	31.0	28.0
645326	8.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	12.0	13.0
163259	728.0	189.0
645345	425.0	172.0
200403	10.0	27.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	274.0	208.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	8.0	12.0
728732	3.0	4.0
728734	0.0	1.0
126272	153.0	392.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1069.0	1348.0
106481243	0.0	0.0
107133513	1.0	4.0
106481240	0.0	0.0
106481241	2.0	13.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	1.0	16.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	3.0	0.0
106481249	0.0	0.0
107133516	9.0	27.0
728723	260.0	392.0
106481253	0.0	2.0
107133522	0.0	0.0
106481254	0.0	1.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	29.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	4.0	6.0
645348	0.0	2.0
106481250	0.0	0.0
645369	48.0	32.0
645368	0.0	1.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1055.0	2236.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	47.0
645360	0.0	0.0
106481219	2.0	6.0
106481220	12.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	2.0
138241	898.0	1150.0
106481228	0.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	1.0
138255	5.0	0.0
645387	358.0	429.0
645382	0.0	0.0
645381	55.0	187.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	6.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	1.0	0.0
106481207	1.0	3.0
106481204	0.0	0.0
106481205	2.0	0.0
106481208	4.0	4.0
106481209	0.0	0.0
3902	133.0	82.0
3903	725.0	614.0
106481210	0.0	0.0
3904	25.0	8.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	811.0	1458.0
106481211	0.0	0.0
3909	1948.0	1411.0
106481212	0.0	0.0
684959	0.0	0.0
151234	43.0	15.0
151230	2081.0	382.0
728798	13.0	15.0
3913	7069.0	18194.0
3914	5129.0	1796.0
3915	4251.0	14753.0
3916	14044.0	22928.0
3918	3505.0	1363.0
3910	1944.0	4947.0
3911	4056.0	13842.0
3912	2291.0	3864.0
728782	12.0	5.0
728780	114.0	39.0
3924	9.0	6.0
3925	2583.0	4209.0
3927	6124.0	12781.0
3929	1.0	4.0
3920	25134.0	23111.0
3921	39345.0	25402.0
3923	0.0	0.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	2.0
100873170	0.0	0.0
3936	37340.0	47589.0
3937	1058.0	878.0
3938	1.0	3.0
3939	13560.0	14756.0
3930	2516.0	3812.0
100873179	0.0	0.0
3931	273.0	309.0
3932	778.0	317.0
3933	0.0	0.0
3934	8422.0	1161.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	12.0
3947	0.0	0.0
3948	4.0	0.0
3949	7022.0	14967.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	15593.0	3074.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	12.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	374.0	97.0
3958	28157.0	10031.0
3959	17369.0	11758.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	166.0	696.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	146.0	156.0
3952	7.0	4.0
3953	1279.0	533.0
3954	1430.0	5606.0
3955	2262.0	1982.0
3956	10604.0	4208.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	14.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	2.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	4.0
728746	0.0	0.0
728748	1.0	15.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	266.0	332.0
1303	1886.0	12158.0
107133502	0.0	0.0
1302	24.0	64.0
1301	74.0	185.0
1300	13.0	1658.0
3960	461.0	55.0
3963	14.0	1.0
3964	2734.0	3864.0
1308	2786.0	826.0
3965	962.0	660.0
1307	2198.0	6050.0
151295	17.0	70.0
1306	1811.0	7335.0
100189589	5.0	1.0
728774	1.0	0.0
728773	0.0	3.0
3980	2142.0	5754.0
100287932	3470.0	2787.0
3981	1209.0	709.0
728776	25.0	10.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	5662.0	7735.0
1315	16571.0	20139.0
1314	14102.0	28883.0
1312	8448.0	8079.0
1311	312.0	7924.0
100329135	1.0	1.0
1310	29.0	20.0
574537	0.0	0.0
3972	0.0	2.0
3973	2.0	1.0
3975	1.0	0.0
3976	637.0	264.0
3977	16283.0	29030.0
1318	99.0	73.0
3978	835.0	1826.0
1317	8153.0	3934.0
728763	5.0	6.0
3990	37.0	15.0
645313	0.0	13.0
3991	281.0	198.0
645312	0.0	0.0
3992	3628.0	12115.0
645311	0.0	1.0
728769	1245.0	1072.0
1330	0.0	0.0
1327	19411.0	12099.0
1326	675.0	194.0
1325	9.0	18.0
3982	0.0	0.0
3983	3422.0	1608.0
3984	1029.0	1951.0
3985	4653.0	5158.0
3987	3849.0	3141.0
3988	5955.0	4072.0
1329	6316.0	5112.0
116809	0.0	0.0
100128416	16.0	11.0
1340	8730.0	6769.0
1337	7669.0	7003.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	3785.0	6914.0
100128410	1.0	3.0
3995	558.0	1167.0
100128412	0.0	0.0
3996	1719.0	4229.0
3998	15269.0	18098.0
1339	1.0	0.0
285440	3168.0	4448.0
285441	5.0	0.0
1352	751.0	1155.0
1351	10522.0	8000.0
1350	15189.0	9360.0
1349	7287.0	4810.0
1348	1.0	0.0
1347	8347.0	3631.0
1346	1108.0	238.0
1345	4811.0	3551.0
1343	0.0	0.0
1342	1.0	2.0
100873211	0.0	0.0
100873210	0.0	1.0
285456	25.0	76.0
1363	42140.0	8288.0
1362	8230.0	22919.0
1361	5.0	7.0
1360	165.0	1280.0
1359	1627.0	910.0
1358	6.0	1.0
1357	10.0	2.0
1356	1834.0	2209.0
1355	2961.0	4388.0
1353	3557.0	2880.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	23.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	116.0	1104.0
285464	292.0	1037.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7536.0	11928.0
1373	58.0	64.0
1371	768.0	1137.0
1370	0.0	0.0
1369	0.0	1.0
1368	9247.0	3522.0
100873209	2.0	3.0
1366	5542.0	12815.0
1365	4965.0	6683.0
1364	30105.0	27229.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	6.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3338.0	3924.0
116843	1020.0	462.0
1384	4020.0	21079.0
116842	47.0	50.0
1382	3824.0	719.0
116844	918.0	887.0
1381	41.0	0.0
1380	132.0	7.0
440176	3.0	7.0
440184	3.0	5.0
1379	14.0	13.0
1378	132.0	93.0
1376	2290.0	5190.0
1375	23.0	92.0
128821	1.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	5.0
100873234	0.0	0.0
128826	3.0	1.0
102800310	11.0	15.0
100873239	0.0	2.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	1.0
128820	0.0	0.0
116832	552.0	230.0
1396	150.0	32.0
1395	8.0	4.0
1394	19.0	19.0
1393	227.0	47.0
1392	0.0	0.0
285407	11.0	8.0
116835	292.0	338.0
1390	3705.0	813.0
1389	6979.0	7707.0
1388	5899.0	9330.0
1387	4093.0	10480.0
116841	1792.0	2731.0
1386	4584.0	3491.0
116840	1402.0	4069.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	1.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	6.0
100873227	0.0	0.0
100873251	0.0	2.0
100873250	0.0	0.0
116828	60.0	101.0
100873255	0.0	2.0
100873254	43.0	131.0
100873253	1.0	1.0
285412	5.0	3.0
100873252	0.0	0.0
100287898	84.0	21.0
100287895	0.0	0.0
285419	50.0	21.0
1399	4214.0	6214.0
1398	5398.0	6513.0
1397	4064.0	4465.0
100873259	1.0	1.0
100873258	2.0	14.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	334.0	176.0
285429	5.0	16.0
100287880	0.0	0.0
440193	2477.0	8198.0
100873248	0.0	0.0
100873247	1.0	3.0
100873246	0.0	0.0
100873245	0.0	3.0
100873249	0.0	0.0
128872	0.0	0.0
10130	15417.0	16123.0
153830	5043.0	6715.0
645280	0.0	5.0
440138	962.0	665.0
440132	1.0	0.0
440142	3.0	2.0
10139	1378.0	2205.0
126208	1061.0	2121.0
126206	1.0	8.0
126205	37.0	185.0
107133497	27.0	4.0
126204	2.0	16.0
107133499	0.0	0.0
128866	10034.0	15230.0
10131	2387.0	4503.0
10134	15415.0	16569.0
107133494	2.0	0.0
10133	5084.0	4562.0
128869	1587.0	2429.0
10136	0.0	6.0
10135	13427.0	7841.0
100128493	0.0	0.0
103021294	30.0	58.0
10138	1070.0	791.0
100128496	0.0	0.0
10137	6017.0	8185.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	1.0
10140	10251.0	8471.0
128864	40.0	269.0
440125	2.0	1.0
440131	2.0	0.0
10143	1381.0	524.0
128854	800.0	264.0
10142	5213.0	9622.0
10144	2239.0	1646.0
10147	2716.0	5311.0
100128483	0.0	1.0
10146	7388.0	11701.0
128859	0.0	0.0
10149	1415.0	553.0
10148	130.0	64.0
128853	187.0	44.0
440159	0.0	0.0
10117	14.0	18.0
440163	1.0	1.0
10110	99.0	49.0
10112	74.0	431.0
10111	3026.0	4641.0
10114	8187.0	10436.0
10113	4825.0	6141.0
128848	0.0	0.0
10116	7135.0	6424.0
165829	22.0	29.0
100128469	26.0	30.0
153842	1.0	1.0
440145	1631.0	544.0
10129	1417.0	5698.0
440153	0.0	1.0
10128	7639.0	14010.0
100033799	0.0	0.0
107133486	2.0	1.0
10121	5886.0	8861.0
100128465	0.0	0.0
10120	6596.0	5818.0
10123	2348.0	1122.0
138234	7.0	3.0
10125	372.0	195.0
10124	1080.0	384.0
10127	2109.0	2367.0
10126	1718.0	3121.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	72.0	212.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	10.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	0.0	0.0
285489	276.0	129.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	3.0	2.0
10107	2.0	0.0
10106	10548.0	20314.0
106481199	0.0	0.0
10109	14284.0	11075.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	3.0	14.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3556.0	3542.0
10100	1803.0	644.0
10103	43306.0	47097.0
106481194	0.0	0.0
10102	1481.0	1710.0
106481195	0.0	0.0
10105	2472.0	2304.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	1.0
285498	217.0	204.0
440119	614.0	244.0
126235	0.0	1.0
126231	212.0	304.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	93.0	192.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	32.0	37.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	5.0	12.0
440107	56.0	38.0
440104	1359.0	1220.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	2.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	53.0	2.0
100128420	44.0	13.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	14.0	14.0
10090	1422.0	1020.0
10093	6896.0	5877.0
10092	11077.0	5299.0
10095	5124.0	3684.0
645204	2.0	0.0
10094	14043.0	11600.0
645203	4.0	2.0
10097	14564.0	10119.0
10096	11606.0	8953.0
645201	0.0	2.0
163115	197.0	48.0
200504	4.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	154.0	410.0
106481144	0.0	0.0
114195	4.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	10.0	9.0
106481145	0.0	0.0
151126	466.0	107.0
106481146	0.0	0.0
10099	11659.0	10717.0
10098	806.0	482.0
114190	0.0	0.0
106481140	0.0	1.0
114192	1.0	4.0
645212	1217.0	1565.0
106481149	0.0	0.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	1.0
728819	117.0	34.0
106481156	0.0	0.0
114189	1.0	0.0
106481157	0.0	0.0
415117	209.0	730.0
415116	7617.0	7861.0
