id	af3e7155-9f1b-4c80-b397-3724dfc25d62	d903e92f-677f-4292-b2f7-66e0fcea767f
724029	1.0	13.0
200159	3.0	9.0
724028	0.0	0.0
724027	0.0	0.0
58488	3004.0	1560.0
58487	1916.0	3790.0
200162	17.0	9.0
58489	541.0	1913.0
58495	339.0	465.0
724059	0.0	0.0
58494	2312.0	1475.0
58497	1956.0	1649.0
58496	64.0	92.0
58491	683.0	464.0
58490	1925.0	2195.0
58493	926.0	1081.0
58492	133.0	157.0
58499	1964.0	2506.0
58498	3.0	11.0
200172	18.0	16.0
83451	1446.0	3651.0
83450	380.0	307.0
83452	507.0	643.0
153364	496.0	699.0
83448	884.0	1113.0
200186	2378.0	2229.0
83447	0.0	2.0
200185	1014.0	773.0
83449	8.0	52.0
83444	142.0	152.0
83443	3234.0	3888.0
83446	0.0	0.0
83445	2.0	4.0
83440	1232.0	3256.0
83442	3331.0	4948.0
114984	1289.0	1910.0
114987	513.0	407.0
391603	0.0	1.0
10657	6153.0	7449.0
126969	637.0	854.0
10656	363.0	589.0
10659	2924.0	1960.0
10658	4907.0	5337.0
114990	2095.0	1422.0
114991	965.0	1417.0
10651	1267.0	1737.0
10650	62.0	191.0
10653	16764.0	20868.0
10652	4416.0	3617.0
342667	6710.0	157.0
10655	154.0	17.0
643812	0.0	0.0
342666	4.0	15.0
10654	1575.0	2469.0
136306	33.0	33.0
126961	1.0	1.0
10668	780.0	715.0
10667	740.0	720.0
643827	9.0	12.0
10669	68.0	1537.0
10660	0.0	1.0
10661	0.0	2.0
731220	6.0	5.0
138971	0.0	11.0
10664	2726.0	3098.0
10663	68.0	167.0
10666	36.0	113.0
731223	6.0	3.0
10665	2.0	4.0
136319	6678.0	6500.0
163933	30.0	62.0
317691	0.0	0.0
339005	128.0	130.0
10635	55.0	108.0
10634	7535.0	1954.0
10637	21.0	19.0
10636	632.0	996.0
10638	0.0	0.0
114971	852.0	1123.0
10631	5176.0	3869.0
643836	1098.0	1585.0
10630	1598.0	1388.0
643837	462.0	918.0
10633	21.0	82.0
643834	0.0	4.0
10632	5480.0	4955.0
100124394	0.0	0.0
10645	4168.0	5628.0
10648	0.0	1.0
10647	36.0	138.0
148304	119.0	325.0
114960	1.0	6.0
10640	2283.0	2400.0
136332	13.0	32.0
10642	3.0	18.0
643847	0.0	0.0
10641	826.0	1530.0
10644	80.0	73.0
10643	1.0	14.0
317671	54.0	139.0
643862	0.0	2.0
391642	0.0	0.0
10609	1403.0	1885.0
391647	4.0	13.0
10613	1735.0	2290.0
10612	845.0	1022.0
10615	65.0	178.0
10614	4181.0	3662.0
10617	1645.0	2161.0
401525	0.0	1.0
10616	4523.0	4679.0
10618	15512.0	17372.0
643854	5.0	3.0
643853	86.0	101.0
643859	0.0	1.0
10611	8116.0	36079.0
10610	399.0	788.0
643872	0.0	3.0
643873	189.0	313.0
643870	5.0	16.0
317684	0.0	0.0
391655	0.0	0.0
391657	0.0	1.0
391656	2.0	13.0
317687	0.0	2.0
10623	916.0	940.0
10626	617.0	225.0
10625	10226.0	4819.0
10628	74557.0	32881.0
10627	5336.0	6710.0
10629	703.0	747.0
342618	0.0	3.0
643865	0.0	0.0
643866	187.0	187.0
10620	204.0	294.0
10622	42.0	173.0
10621	437.0	449.0
101954275	0.0	0.0
101954276	0.0	3.0
643880	0.0	0.0
101954273	4.0	2.0
643884	0.0	0.0
101954277	1.0	7.0
101954278	9.0	10.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	42.0	35.0
83606	3888.0	7176.0
101954271	0.0	1.0
83605	1957.0	1544.0
101954272	1.0	3.0
83608	499.0	500.0
83607	1137.0	1319.0
151903	1831.0	1646.0
401507	0.0	0.0
317649	2353.0	1660.0
391627	0.0	0.0
401505	531.0	710.0
388007	0.0	2.0
317648	735.0	677.0
100419709	6.0	3.0
100419705	0.0	0.0
643875	0.0	0.0
401509	53.0	79.0
401508	0.0	0.0
101954264	2.0	2.0
138948	56.0	123.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	0.0	2.0
102464827	0.0	0.0
391630	98.0	2.0
102464828	0.0	0.0
317662	980.0	1453.0
100419711	2.0	4.0
102464825	0.0	1.0
56000	12.0	6.0
391632	1.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	23.0	51.0
102464824	0.0	0.0
56005	4081.0	5691.0
10602	14671.0	6807.0
56006	1339.0	1724.0
83604	5029.0	2881.0
10603	116.0	213.0
10606	3305.0	6529.0
100419717	0.0	0.0
56001	0.0	0.0
10605	2070.0	2518.0
10608	9205.0	4538.0
10607	2298.0	2740.0
10600	2350.0	2302.0
101929254	3.0	2.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	1.0
100419724	0.0	1.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	1.0
102464835	0.0	0.0
148362	2303.0	2372.0
102464832	0.0	0.0
100271849	17.0	15.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	5.0
102464829	0.0	0.0
100419727	0.0	1.0
101929265	0.0	0.0
112399	2052.0	536.0
112398	1061.0	979.0
100419735	0.0	0.0
391697	0.0	5.0
391696	0.0	5.0
100419733	0.0	3.0
388021	30.0	18.0
100419734	1.0	0.0
391698	0.0	2.0
100419731	0.0	0.0
100271836	70.0	115.0
100419732	0.0	2.0
100419730	0.0	0.0
100271846	0.0	2.0
388015	2.0	1.0
101954204	0.0	0.0
199953	799.0	917.0
161357	4.0	4.0
100420734	0.0	4.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	1.0	0.0
731275	19.0	28.0
199920	133.0	300.0
222826	3.0	4.0
101929286	2.0	4.0
391670	1.0	3.0
391672	1.0	2.0
161342	2.0	5.0
148398	2191.0	900.0
100419758	121.0	65.0
100419751	0.0	4.0
124359	2067.0	3113.0
101929293	10.0	17.0
100420752	0.0	1.0
100420754	0.0	0.0
10691	636.0	751.0
10690	160.0	24.0
101929212	53.0	128.0
101929218	0.0	7.0
388076	0.0	0.0
388077	0.0	0.0
100419764	0.0	2.0
199900	0.0	2.0
151963	202.0	159.0
10693	137.0	190.0
10692	10.0	13.0
10695	2581.0	5130.0
10694	6356.0	8400.0
10699	1154.0	672.0
101929221	24.0	2.0
100420763	0.0	0.0
101929225	0.0	0.0
101929222	0.0	2.0
100419777	0.0	0.0
100419776	0.0	1.0
148327	833.0	11259.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	7.0	24.0
101929238	0.0	0.0
220213	781.0	885.0
10678	453.0	730.0
151987	1876.0	2848.0
10671	1014.0	889.0
10670	5865.0	4085.0
10673	48.0	318.0
10672	3107.0	3064.0
10675	8.0	99.0
10677	193.0	150.0
100419793	0.0	0.0
100420784	0.0	0.0
100420786	0.0	0.0
101929247	0.0	2.0
100420787	1.0	0.0
101929244	0.0	5.0
220202	2.0	17.0
222865	470.0	307.0
10682	1495.0	3210.0
10681	2390.0	1449.0
10683	0.0	20.0
10686	140.0	43.0
136371	3.0	0.0
643803	0.0	0.0
10687	41.0	9.0
100419682	0.0	0.0
100420678	38.0	14.0
222894	0.0	0.0
100419687	0.0	1.0
283807	1611.0	453.0
653194	0.0	0.0
83598	0.0	0.0
83597	0.0	0.0
653199	49.0	86.0
83594	718.0	991.0
83593	1769.0	1259.0
83596	384.0	681.0
83595	416.0	796.0
83590	1930.0	1913.0
653190	17.0	54.0
653192	0.0	0.0
83592	50.0	28.0
83591	252.0	321.0
1909	15603.0	3585.0
100420689	3.0	2.0
1908	38.0	77.0
161291	3048.0	5190.0
653188	0.0	0.0
653189	38.0	35.0
1907	37.0	387.0
1906	206.0	830.0
197258	1454.0	1592.0
1903	1591.0	1578.0
197259	214.0	361.0
1902	1962.0	1252.0
1901	659.0	1416.0
100420681	0.0	0.0
197257	812.0	1384.0
449491	0.0	0.0
100420695	0.0	1.0
449493	0.0	0.0
449492	0.0	0.0
1910	520.0	883.0
1917	508.0	1965.0
1915	285759.0	304285.0
1912	6336.0	5071.0
1911	746.0	658.0
101929202	25.0	42.0
101929203	0.0	1.0
199899	1.0	0.0
148281	16.0	196.0
219287	38.0	6.0
161253	13.0	30.0
219285	432.0	794.0
283849	180.0	236.0
283848	206.0	284.0
1932	0.0	5.0
283847	2.0	5.0
256227	5.0	14.0
256223	2.0	0.0
1939	2830.0	4310.0
1938	155783.0	173865.0
1937	45.0	50.0
1936	7605.0	9799.0
1934	3.0	8.0
1933	8383.0	11101.0
161247	22.0	23.0
219293	378.0	253.0
1943	2.0	15.0
1942	2398.0	6812.0
256236	178.0	673.0
1949	52.0	387.0
199870	589.0	688.0
1948	5113.0	2765.0
1947	4999.0	1686.0
1946	1484.0	892.0
1945	268.0	624.0
1944	63.0	120.0
161271	0.0	0.0
1954	5797.0	3801.0
1953	1200.0	3220.0
1952	4962.0	1958.0
1951	121.0	135.0
1950	60.0	432.0
283820	899.0	626.0
1959	113.0	2199.0
1958	16327.0	69363.0
1956	7622.0	9487.0
1955	1280.0	2055.0
1965	2417.0	2495.0
1964	2695.0	3509.0
199857	428.0	470.0
1962	315.0	888.0
1961	1.0	3.0
1960	98.0	940.0
220296	6.0	6.0
1969	1114.0	996.0
1968	5559.0	9172.0
1967	1956.0	2690.0
114904	521.0	547.0
114905	188.0	332.0
114907	19945.0	9221.0
114908	7504.0	19548.0
340094	0.0	0.0
643783	168.0	124.0
114900	62.0	64.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	18476.0	24121.0
1974	17925.0	22834.0
1973	197.0	360.0
283888	2.0	23.0
401447	0.0	0.0
653113	159.0	129.0
1979	13474.0	6222.0
1978	1882.0	728.0
1977	1092.0	1167.0
643790	0.0	8.0
1990	0.0	1.0
256281	474.0	1558.0
1987	0.0	0.0
1986	2.0	7.0
1984	10374.0	13040.0
1983	12338.0	7859.0
1982	43609.0	33208.0
283876	74.0	116.0
1981	17466.0	20038.0
1980	15.0	5.0
283871	1019.0	458.0
283870	210.0	100.0
105375616	0.0	3.0
340075	109.0	70.0
340073	0.0	3.0
653125	3.0	3.0
401431	102.0	141.0
83528	1.0	0.0
1998	1575.0	2397.0
1997	2669.0	3643.0
283869	34.0	41.0
1996	6.0	21.0
401428	15.0	16.0
83538	102.0	82.0
1995	16.0	29.0
401427	20.0	34.0
283867	0.0	9.0
1994	3725.0	4349.0
1993	6.0	38.0
1992	1885.0	1321.0
1991	6.0	13.0
283860	15.0	12.0
83530	1.0	2.0
340069	7.0	6.0
1999	1857.0	6488.0
105375606	0.0	11.0
340061	3685.0	3144.0
653115	27.0	35.0
653121	620.0	525.0
653122	63.0	66.0
283854	0.0	0.0
653123	0.0	0.0
401491	10.0	13.0
100124412	1.0	0.0
653147	9.0	6.0
401498	3.0	1.0
653149	0.0	1.0
401497	0.0	0.0
401494	478.0	540.0
401492	0.0	26.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	2597.0	4023.0
83539	292.0	749.0
83547	557.0	383.0
83546	1.0	11.0
653140	22.0	9.0
83549	2530.0	1876.0
83548	1779.0	3170.0
83543	9410.0	731.0
653145	59.0	148.0
83544	1045.0	1014.0
83541	883.0	1110.0
83540	14.0	17.0
126917	1554.0	1794.0
340037	3.0	12.0
114926	928.0	1212.0
114928	1328.0	1378.0
339044	2.0	3.0
256297	1.0	0.0
401474	1835.0	413.0
653174	0.0	0.0
653175	2.0	0.0
340024	0.0	7.0
114915	904.0	1390.0
401466	688.0	1362.0
653162	14.0	42.0
653163	0.0	0.0
283899	1845.0	2242.0
653166	0.0	0.0
283897	36.0	155.0
339145	13.0	4.0
391723	0.0	1.0
391722	5.0	27.0
10778	1325.0	1418.0
10777	1.0	29.0
10772	3038.0	3842.0
340120	2.0	11.0
10771	6928.0	6208.0
10773	482.0	617.0
10776	7225.0	5653.0
10775	1205.0	1140.0
10788	6233.0	4948.0
391739	0.0	3.0
10781	969.0	1957.0
10780	306.0	418.0
10783	1628.0	3252.0
10782	995.0	1260.0
10785	300.0	428.0
10787	10792.0	8804.0
10786	18.0	3.0
102606463	27.0	3.0
731308	0.0	3.0
339122	126.0	171.0
339123	3395.0	2546.0
102606462	0.0	1.0
391701	0.0	1.0
391703	0.0	2.0
151827	140.0	61.0
126826	3.0	5.0
643719	36.0	33.0
10755	4686.0	3439.0
151825	0.0	0.0
10758	4006.0	2337.0
126823	687.0	533.0
126820	29.0	14.0
10750	88.0	43.0
10752	244.0	515.0
10751	0.0	0.0
10753	10.0	112.0
643714	0.0	4.0
138864	0.0	0.0
391712	33.0	6.0
391714	0.0	8.0
114836	32.0	160.0
10767	1745.0	1877.0
10766	3935.0	5041.0
151835	4.0	9.0
10769	874.0	1217.0
391718	0.0	0.0
10768	11059.0	6016.0
126811	0.0	11.0
643723	38.0	7.0
10761	0.0	4.0
10763	9968.0	3988.0
10762	3301.0	2850.0
10765	2772.0	3546.0
101929179	0.0	0.0
388112	3.0	2.0
339105	42.0	46.0
83707	2018.0	1652.0
83706	586.0	791.0
10734	88.0	138.0
10733	80.0	125.0
83714	336.0	351.0
10736	55.0	131.0
401648	1.0	2.0
643739	0.0	1.0
10735	5627.0	6171.0
401647	248.0	57.0
10738	0.0	2.0
401646	0.0	7.0
10737	9.0	20.0
10739	3.0	575.0
376132	0.0	0.0
10730	7031.0	7498.0
101929184	2.0	2.0
10732	582.0	574.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	6.0	12.0
124221	21.0	46.0
124222	86.0	903.0
114897	7468.0	1503.0
114898	114.0	117.0
124220	875.0	6257.0
114899	168.0	174.0
391777	4.0	18.0
10745	501.0	446.0
56104	53.0	79.0
83700	6590.0	2954.0
401638	1.0	4.0
10744	4.0	2.0
56105	69.0	69.0
10747	40.0	85.0
401637	7.0	2.0
56106	246.0	233.0
10746	2824.0	2993.0
56107	181.0	130.0
10749	12625.0	9859.0
56100	219.0	175.0
401634	0.0	0.0
10748	60.0	99.0
56101	523.0	451.0
56102	53.0	83.0
56103	103.0	182.0
643744	2.0	9.0
10741	1416.0	1060.0
56108	94.0	239.0
10740	27.0	232.0
643749	117.0	125.0
56109	229.0	252.0
10743	3534.0	2895.0
342732	4.0	1.0
10742	2979.0	1520.0
101929198	0.0	0.0
101929196	0.0	2.0
100420811	0.0	14.0
114884	3351.0	1809.0
317774	0.0	4.0
114885	1211.0	772.0
401630	0.0	0.0
317772	1.0	1.0
100419821	1.0	1.0
56110	78.0	230.0
317778	0.0	0.0
83729	4.0	43.0
317775	2.0	3.0
83734	250.0	287.0
10712	2061.0	1497.0
83733	132.0	357.0
10714	884.0	761.0
126868	71.0	112.0
317769	0.0	0.0
100419829	0.0	0.0
10713	2153.0	2261.0
317768	0.0	3.0
10716	7.0	3.0
100419827	0.0	0.0
56111	115.0	93.0
10715	6.0	132.0
56112	71.0	108.0
56113	163.0	295.0
83732	550.0	830.0
10718	21.0	4.0
10717	438.0	499.0
56114	30.0	77.0
388125	41.0	50.0
401629	1.0	4.0
317781	1200.0	1380.0
388122	1.0	3.0
83719	2538.0	2755.0
56120	12.0	4.0
56121	214.0	190.0
114876	2260.0	2330.0
388121	104.0	249.0
83716	4147.0	9867.0
83715	313.0	245.0
114879	3022.0	2291.0
100420829	0.0	0.0
10723	2614.0	3996.0
56126	101.0	99.0
83723	4.0	14.0
126859	8.0	20.0
56127	63.0	41.0
10725	3202.0	3099.0
56128	18.0	10.0
56129	135.0	108.0
10724	7775.0	8083.0
114880	163.0	599.0
56122	378.0	523.0
388115	3104.0	877.0
401613	9350.0	1819.0
114881	1245.0	1257.0
10726	5994.0	5773.0
56123	176.0	276.0
401612	164.0	155.0
114882	2396.0	3145.0
56124	93.0	50.0
10728	10094.0	10948.0
114883	3472.0	5365.0
56125	99.0	89.0
643766	0.0	0.0
10721	4.0	47.0
10720	0.0	2.0
100420830	1.0	0.0
136259	9.0	5.0
100420834	0.0	0.0
317751	19.0	27.0
124274	0.0	0.0
388152	44.0	121.0
317754	0.0	0.0
317753	0.0	1.0
317749	590.0	679.0
342705	0.0	1.0
151888	1.0	34.0
151887	5954.0	4274.0
136263	0.0	4.0
100420841	0.0	0.0
101929145	223.0	445.0
100420843	0.0	0.0
100293090	3491.0	7095.0
148254	303.0	307.0
317762	2543.0	1752.0
317761	15.0	60.0
100419854	0.0	1.0
317760	9.0	18.0
317767	4.0	3.0
100271715	46.0	37.0
148252	98.0	504.0
100271722	396.0	296.0
199834	0.0	0.0
388135	2146.0	549.0
101929152	6.0	28.0
100420854	0.0	6.0
222950	132.0	68.0
100419867	0.0	0.0
148266	285.0	279.0
100419868	8.0	11.0
148268	360.0	395.0
100419866	10.0	5.0
100420859	0.0	0.0
124245	2090.0	2292.0
317729	0.0	0.0
136288	2.0	14.0
199800	26.0	83.0
101930150	0.0	1.0
163882	1198.0	1405.0
388165	39.0	85.0
100419873	0.0	2.0
100271700	29.0	40.0
100271703	0.0	0.0
100271702	0.0	49.0
100420875	1.0	4.0
100420877	0.0	2.0
388199	0.0	4.0
22794	7653.0	6000.0
22795	842.0	455.0
22796	1398.0	1538.0
22797	33.0	209.0
22798	13.0	21.0
317705	0.0	0.0
317703	0.0	1.0
317702	0.0	0.0
138882	0.0	2.0
138883	0.0	0.0
138881	5.0	8.0
100420881	0.0	0.0
388181	1.0	1.0
100419893	0.0	0.0
222967	2.0	2.0
219333	1394.0	1310.0
136227	29.0	578.0
222962	152.0	546.0
148213	140.0	300.0
388182	34.0	48.0
100419895	0.0	0.0
317716	0.0	3.0
148203	146.0	302.0
317719	27.0	13.0
148206	104.0	141.0
163859	1037.0	1243.0
101929110	8.0	7.0
101929111	0.0	0.0
219348	203.0	113.0
219347	112.0	237.0
100420898	2.0	1.0
148223	1142.0	1315.0
10799	152.0	200.0
136242	2.0	5.0
10791	1175.0	1084.0
10794	62.0	110.0
10793	217.0	377.0
10795	1280.0	1502.0
10798	0.0	0.0
10797	1172.0	1163.0
101929121	0.0	0.0
101929120	2.0	23.0
101929127	1.0	7.0
317701	0.0	2.0
220323	1168.0	1413.0
148231	0.0	2.0
148229	23.0	68.0
151877	13.0	23.0
151871	0.0	4.0
93035	12.0	12.0
161176	477.0	294.0
56097	59.0	22.0
56098	5.0	21.0
56099	457.0	257.0
93034	11.0	19.0
283927	146.0	112.0
220359	11.0	14.0
653073	1.0	2.0
653075	1.0	4.0
256302	2172.0	1094.0
105373144	0.0	2.0
81050	0.0	0.0
199786	6.0	60.0
256309	69.0	157.0
100420792	1.0	0.0
95681	775.0	590.0
283914	0.0	0.0
81047	0.0	0.0
197131	2215.0	1884.0
197135	11.0	93.0
653061	7.0	3.0
93058	458.0	385.0
161198	892.0	1045.0
283902	0.0	2.0
220382	319.0	81.0
81078	0.0	3.0
81079	0.0	0.0
81075	0.0	0.0
81076	0.0	0.0
100114903	0.0	0.0
199777	1037.0	872.0
81061	0.0	0.0
653082	210.0	221.0
81090	0.0	1.0
100271649	0.0	0.0
199746	408.0	441.0
100271655	4.0	6.0
81099	0.0	0.0
100271650	0.0	2.0
199745	440.0	342.0
148170	345.0	1863.0
256364	2284.0	2793.0
163786	233.0	258.0
220388	74.0	35.0
100271639	0.0	1.0
163782	34.0	250.0
100271646	14.0	16.0
283953	5864.0	1.0
256355	40.0	22.0
100271644	1.0	0.0
283951	336.0	426.0
256356	1317.0	3409.0
100271643	0.0	4.0
100271640	0.0	0.0
81081	0.0	0.0
161159	7.0	10.0
148189	300.0	938.0
93099	1444.0	1301.0
100271627	3.0	2.0
283948	331.0	75.0
256329	121.0	193.0
100271634	0.0	0.0
100271636	0.0	1.0
100271630	2.0	1.0
100271633	0.0	3.0
100271632	1.0	2.0
199720	26.0	43.0
93082	460.0	301.0
161145	2532.0	461.0
100271617	0.0	4.0
100271616	0.0	1.0
161142	3.0	9.0
100271619	0.0	2.0
148198	16.0	21.0
100271618	0.0	1.0
100271624	0.0	2.0
100271623	0.0	2.0
283933	82.0	129.0
100271625	0.0	2.0
93081	391.0	143.0
100271620	0.0	2.0
283932	71.0	290.0
100271622	0.0	1.0
100271621	0.0	0.0
199731	1167.0	3294.0
100124332	0.0	0.0
643664	1.0	7.0
256394	2.0	152.0
83637	5495.0	5771.0
83636	1411.0	1260.0
401565	2.0	9.0
401563	25.0	48.0
401562	139.0	35.0
401561	59.0	45.0
283999	0.0	15.0
283994	1.0	2.0
643668	4.0	2.0
283991	1329.0	1928.0
340198	1.0	3.0
643669	8.0	29.0
340192	0.0	2.0
643680	22.0	31.0
197196	1.0	2.0
56033	3.0	6.0
401551	31.0	10.0
83657	53.0	53.0
83656	23.0	3.0
83659	36.0	5.0
283989	1306.0	1972.0
83658	4074.0	5437.0
401548	884.0	950.0
56034	1819.0	2100.0
283987	6259.0	11437.0
256369	0.0	0.0
401546	502.0	2858.0
83655	0.0	0.0
283985	2.0	4.0
283982	0.0	0.0
283981	27.0	23.0
643677	14.0	9.0
83650	7.0	8.0
197187	128.0	192.0
449520	11.0	9.0
401541	163.0	194.0
401540	0.0	1.0
83639	0.0	15.0
83638	2754.0	2911.0
256380	15.0	67.0
449518	0.0	0.0
83648	5023.0	266.0
401537	2.0	3.0
83647	0.0	0.0
83641	25117.0	2992.0
401535	38.0	18.0
83643	1286.0	1043.0
401533	0.0	1.0
643689	3.0	5.0
283971	1.0	4.0
83640	376.0	548.0
283970	3.0	17.0
114826	1101.0	840.0
114827	78.0	134.0
378706	3.0	2.0
378707	0.0	0.0
378708	139.0	154.0
339184	15.0	7.0
339186	1.0	1.0
56052	1199.0	1187.0
114821	1086.0	349.0
114822	886.0	1390.0
114823	6054.0	8353.0
114824	2.0	2.0
114825	775.0	1062.0
643699	37.0	74.0
340168	0.0	0.0
114815	110.0	117.0
114817	0.0	0.0
114818	1063.0	1091.0
114819	237.0	274.0
339175	549.0	808.0
56063	618.0	636.0
653017	0.0	0.0
56061	3002.0	3146.0
56062	280.0	37.0
114814	129.0	121.0
83667	697.0	445.0
83666	1026.0	2707.0
83660	964.0	746.0
340156	100.0	80.0
83661	1082.0	110.0
114804	200.0	424.0
114805	169.0	21.0
340152	72.0	48.0
339168	0.0	4.0
114800	185.0	33.0
114801	65.0	271.0
93010	138.0	231.0
114803	905.0	1861.0
83697	9.0	43.0
81034	696.0	1046.0
81035	189.0	2493.0
83696	2382.0	2396.0
83699	1788.0	5851.0
81037	4549.0	5112.0
83698	342.0	21.0
401588	94.0	254.0
83693	1270.0	1330.0
81030	14.0	49.0
83692	5190.0	2414.0
81031	1377.0	4382.0
83695	1181.0	1620.0
81033	3.0	857.0
83694	343.0	125.0
340146	0.0	4.0
83690	250.0	1993.0
81027	6.0	7.0
81029	2495.0	2552.0
653042	0.0	0.0
653045	1.0	1.0
81025	1.0	2.0
401577	147.0	275.0
22877	7321.0	4519.0
22878	2217.0	2028.0
22879	2818.0	3433.0
22870	4860.0	3529.0
22871	254.0	161.0
22872	11829.0	11498.0
22873	1773.0	641.0
22874	3746.0	3756.0
22875	5524.0	2493.0
22876	1084.0	1140.0
10899	6141.0	7008.0
10898	935.0	1274.0
10891	526.0	399.0
136540	0.0	0.0
10890	5885.0	6632.0
10893	755.0	157.0
10892	1315.0	3264.0
136541	0.0	1.0
10895	0.0	0.0
342426	0.0	1.0
10894	443.0	56.0
10897	2336.0	3655.0
10896	3.0	15.0
22888	975.0	832.0
22889	1206.0	2025.0
22880	1966.0	2698.0
124540	6467.0	6851.0
22881	289.0	561.0
22882	2077.0	3983.0
22883	14336.0	23847.0
22884	882.0	1179.0
22885	1935.0	597.0
22887	2446.0	3314.0
342419	0.0	0.0
124538	0.0	0.0
124535	4.0	9.0
148523	256.0	95.0
283598	0.0	2.0
283596	110.0	290.0
283592	0.0	1.0
22856	2155.0	3087.0
161514	0.0	2.0
731424	0.0	9.0
22858	1588.0	2424.0
22859	3319.0	1772.0
22850	1161.0	1211.0
22852	422.0	486.0
22853	1645.0	2112.0
22854	644.0	391.0
10877	0.0	0.0
10876	1857.0	0.0
100419909	0.0	0.0
10879	11.0	0.0
10878	3.0	1.0
148534	486.0	914.0
104169670	18.0	7.0
104169671	8.0	11.0
100419903	4.0	7.0
283587	1.0	528.0
10871	20.0	27.0
10870	63.0	175.0
10873	628.0	1671.0
10875	1280.0	1990.0
10874	91.0	3.0
22866	69.0	232.0
22868	1064.0	1279.0
22869	740.0	764.0
100309464	0.0	5.0
161502	6.0	6.0
100420901	0.0	0.0
22861	3136.0	1617.0
22862	5983.0	4176.0
22863	1417.0	1454.0
22864	1672.0	3033.0
22865	1232.0	237.0
10888	6.0	10.0
56203	19.0	11.0
643609	0.0	0.0
56204	2711.0	2836.0
10887	6.0	2.0
124512	778.0	1262.0
148545	0.0	2.0
283579	0.0	1.0
283578	1706.0	1556.0
10880	0.0	2.0
283576	0.0	3.0
10882	7.0	8.0
10881	0.0	0.0
10884	1397.0	1705.0
283571	17.0	13.0
10886	270.0	4.0
10885	1168.0	1660.0
22834	2603.0	3339.0
22835	463.0	496.0
22836	4972.0	4709.0
22837	4750.0	8864.0
101929059	7.0	8.0
22838	2424.0	2926.0
22839	5801.0	4723.0
100420910	3.0	7.0
100420916	0.0	3.0
22832	490.0	503.0
124590	12.0	6.0
10855	66.0	136.0
10857	16154.0	10031.0
10856	3229.0	4118.0
10859	109.0	334.0
10858	84.0	101.0
100126793	20.0	45.0
10850	0.0	0.0
643617	2.0	4.0
643615	0.0	5.0
100126791	3.0	29.0
22844	19.0	16.0
22845	1172.0	1435.0
22846	552.0	702.0
22847	1058.0	1436.0
22848	3737.0	2732.0
22849	702.0	922.0
112597	245.0	174.0
100420920	0.0	0.0
100420921	0.0	0.0
100420924	0.0	5.0
124583	8316.0	14414.0
100420926	0.0	0.0
22841	5411.0	1114.0
100420927	1.0	0.0
100419930	3.0	0.0
22843	19.0	1112.0
10866	254.0	1544.0
100420919	0.0	3.0
10865	560.0	1893.0
10868	3327.0	3423.0
10867	6347.0	6213.0
10869	5031.0	4500.0
10861	84.0	181.0
101929074	44.0	147.0
10864	26.0	9.0
101929071	12.0	3.0
10863	776.0	629.0
22813	0.0	11.0
22814	1.0	7.0
643641	980.0	1122.0
22815	0.0	0.0
22816	0.0	0.0
22818	6399.0	7909.0
10829	2.0	4.0
100419945	0.0	0.0
83849	23.0	28.0
83855	412.0	637.0
10833	2.0	2.0
83854	10.0	24.0
83857	1792.0	1425.0
10835	0.0	2.0
83856	430.0	161.0
10834	0.0	0.0
83851	20.0	659.0
10837	0.0	1.0
100419948	0.0	0.0
83850	29.0	101.0
10836	0.0	2.0
100419949	0.0	0.0
83853	16.0	18.0
10838	4380.0	1886.0
83852	793.0	1079.0
124565	10225.0	11910.0
100419947	0.0	0.0
22808	1990.0	1053.0
22809	1315.0	6793.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	1.0	100.0
22822	2394.0	2076.0
22823	495.0	669.0
22824	690.0	910.0
101929086	6.0	4.0
22826	3897.0	4051.0
22827	5671.0	7421.0
643653	0.0	0.0
22828	2154.0	2345.0
22829	1480.0	937.0
112574	2626.0	1549.0
100419955	0.0	0.0
56241	1108.0	496.0
100420946	0.0	1.0
56242	487.0	651.0
22820	11864.0	16545.0
22821	1197.0	1032.0
100419950	0.0	0.0
10844	3477.0	3608.0
83844	3.0	1.0
10846	349.0	307.0
10845	1898.0	2647.0
10848	1509.0	3027.0
56243	9922.0	7921.0
10847	8102.0	7710.0
56244	22.0	3.0
56245	16.0	9.0
10849	128.0	263.0
56246	3.0	2.0
643646	52.0	52.0
10840	1833.0	1402.0
10842	1.0	0.0
101929093	0.0	0.0
10841	84.0	86.0
643648	0.0	0.0
101929010	0.0	3.0
100420950	0.0	21.0
100420952	0.0	0.0
