id	f3cf307e-8d8d-4477-9531-ccd7a877e829	0eb37323-6070-4be3-9b1f-11b49a7ab6f2
106481346	0.0	0.0
85456	20526.0	13917.0
442910	0.0	1.0
106481343	0.0	0.0
85457	4687.0	4153.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	57.0	85.0
442913	0.0	0.0
85452	22.0	10.0
442914	0.0	0.0
50	6820.0	6895.0
85453	3885.0	2293.0
442915	0.0	0.0
85450	2150.0	1139.0
51	9951.0	8400.0
442916	0.0	0.0
85451	2460.0	1640.0
52	4428.0	5274.0
442917	0.0	0.0
53	6472.0	5999.0
442918	0.0	0.0
54	5864.0	501.0
442919	0.0	0.0
55	1208136.0	357159.0
442909	0.0	0.0
56	4.0	18.0
58	62.0	8.0
59	82670.0	14644.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	16.0	9.0
106481352	2.0	1.0
106481353	0.0	0.0
85449	260.0	113.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	51.0	1.0
106481354	1.0	2.0
85446	234.0	193.0
442900	0.0	0.0
106481355	0.0	0.0
85443	0.0	3.0
442901	0.0	0.0
85444	1583.0	506.0
442902	0.0	0.0
60	217395.0	118410.0
85441	2328.0	2949.0
442903	3.0	1.0
85442	150.0	75.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	8.0
85440	3487.0	3293.0
442907	1.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	3.0
68	2.0	1.0
344595	992.0	563.0
69	7.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	78.0	74.0
106481321	1.0	0.0
85479	3.0	5.0
106481322	0.0	0.0
85476	3346.0	3607.0
85477	713.0	416.0
70	1144.0	105.0
85474	1.0	1.0
71	126098.0	100854.0
72	94151.0	15276.0
73	18.0	16.0
74	0.0	0.0
75	22.0	18.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4410.0	3390.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	0.0	0.0
85465	3312.0	4135.0
81	37397.0	17153.0
85463	875.0	852.0
82	3.0	1.0
85464	880.0	1162.0
83	11.0	8.0
85461	4831.0	6568.0
85462	3409.0	831.0
86	2034.0	3983.0
87	28682.0	12479.0
85460	3430.0	2478.0
88	718.0	14.0
89	4.0	3.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2221.0	1790.0
106481300	0.0	0.0
91	4779.0	3984.0
92	2227.0	1156.0
93	1185.0	1325.0
94	496.0	358.0
95	268.0	470.0
97	128.0	213.0
98	1068.0	1321.0
344561	1.0	3.0
728661	3399.0	5010.0
728664	6.0	0.0
106481305	0.0	0.0
261734	579.0	877.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	18.0
106481309	3.0	13.0
246119	7.0	4.0
106481307	0.0	0.0
261735	0.0	3.0
106481308	0.0	0.0
3804	0.0	2.0
3805	5.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	25.0	15.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	641.0	844.0
3800	19579.0	17950.0
3801	1286.0	362.0
3802	0.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	2480.0	2534.0
728698	5.0	15.0
3814	8.0	2.0
3815	579.0	196.0
3816	413.0	34.0
261729	62514.0	78056.0
3817	424225.0	541702.0
3818	13.0	10.0
222166	4116.0	1240.0
3811	1.0	1.0
3812	2.0	2.0
285740	0.0	0.0
285741	17.0	16.0
728689	27.0	14.0
3827	0.0	2.0
246100	0.0	0.0
3820	125.0	66.0
3821	11.0	4.0
3822	1.0	0.0
3823	0.0	0.0
3824	87.0	34.0
645402	0.0	0.0
403313	4298.0	3908.0
403314	0.0	1.0
728637	0.0	0.0
728638	249.0	239.0
728633	0.0	0.0
728632	33.0	27.0
728635	26.0	23.0
3836	3120.0	3180.0
222183	173.0	41.0
3837	14565.0	16290.0
3838	590.0	1625.0
3839	2668.0	1231.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1340.0	1300.0
3832	321.0	458.0
3833	130.0	220.0
3834	7.0	19.0
3835	3180.0	4125.0
728620	2.0	0.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	250.0	221.0
3848	0.0	1.0
3849	10.0	22.0
222171	184.0	56.0
728619	2.0	5.0
3840	7043.0	5575.0
3841	1459.0	1191.0
3842	8923.0	8846.0
3843	10102.0	9852.0
3844	0.0	0.0
3845	2351.0	2278.0
3846	5.0	5.0
645423	0.0	0.0
3860	299.0	14.0
246126	2111.0	6126.0
728658	720.0	849.0
728655	1.0	0.0
728657	1.0	0.0
728656	3.0	3.0
3858	1350.0	1211.0
3859	0.0	0.0
246135	0.0	0.0
3850	0.0	0.0
3851	540.0	24.0
3852	47340.0	3134.0
645414	0.0	1.0
3853	54.0	7.0
3854	5.0	2.0
3855	3700.0	279.0
3856	39833.0	45149.0
3857	6.0	0.0
728640	3.0	1.0
645431	28.0	38.0
728642	296.0	328.0
728641	1.0	5.0
645434	2.0	1.0
645432	1.0	1.0
285704	2307.0	2345.0
728643	13.0	83.0
222194	2170.0	1816.0
285708	1.0	0.0
1204	0.0	1.0
1203	1629.0	644.0
1201	1623.0	1417.0
1200	10467.0	8702.0
3861	12663.0	279.0
645426	15.0	10.0
645425	0.0	0.0
1209	12502.0	12084.0
3866	17404.0	1556.0
1208	0.0	2.0
1207	3588.0	4183.0
3868	107.0	18.0
285311	0.0	0.0
3880	10177.0	2535.0
3881	0.0	0.0
285313	9.0	8.0
100128537	194.0	247.0
3882	1.0	0.0
100128536	2.0	1.0
285314	3.0	1.0
285315	654.0	710.0
1215	2.0	12.0
100141515	6.0	14.0
1213	34249.0	37140.0
1212	3352.0	2826.0
1211	7116.0	5864.0
3872	13182.0	1920.0
3875	31493.0	48066.0
3876	14.0	27.0
3879	1.0	5.0
3890	5.0	0.0
3891	0.0	0.0
3892	72.0	9.0
100128525	5.0	7.0
285326	0.0	0.0
1230	86.0	81.0
285329	4.0	10.0
440097	4.0	6.0
440093	13.0	12.0
3883	0.0	0.0
3884	0.0	0.0
3885	2.0	2.0
3886	2.0	0.0
100128521	0.0	0.0
3887	72.0	8.0
3888	0.0	0.0
100631239	0.0	0.0
3889	9.0	0.0
100128516	55.0	49.0
285331	712.0	822.0
100128512	0.0	0.0
285335	5.0	9.0
100128514	1.0	0.0
1241	496.0	254.0
1240	289.0	190.0
1238	137.0	41.0
1237	1.0	4.0
1236	45.0	60.0
1235	3.0	2.0
1234	170.0	78.0
1233	20.0	21.0
1232	1.0	2.0
3895	17504.0	15999.0
100128511	128.0	107.0
100631247	5.0	0.0
3897	234.0	203.0
100631248	77.0	13.0
3898	2884.0	3776.0
100631249	0.0	0.0
3899	16367.0	5077.0
100128505	3.0	1.0
100631250	0.0	0.0
285343	1985.0	1432.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	188.0	197.0
100631254	2.0	1.0
100128503	0.0	1.0
285349	361.0	117.0
574501	0.0	1.0
574502	0.0	0.0
1244	24.0	60.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	35771.0	6507.0
1263	228.0	282.0
1262	15.0	6.0
116966	106.0	228.0
100887755	0.0	0.0
1261	2.0	0.0
100887754	1.0	1.0
1260	0.0	0.0
116969	83.0	5.0
1259	354.0	247.0
1258	4.0	1.0
440061	0.0	0.0
100887750	53.0	79.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	4014.0	532.0
1271	273.0	56.0
100887749	82.0	60.0
1270	7.0	9.0
100887748	0.0	0.0
440044	46.0	16.0
1269	3.0	4.0
440051	0.0	1.0
1268	31.0	28.0
440050	1.0	2.0
1267	11361.0	9159.0
1266	7791.0	5705.0
100887740	0.0	0.0
1265	9062.0	2415.0
1286	728.0	259.0
1285	260.0	146.0
1284	25913.0	5341.0
1282	14772.0	3722.0
1281	17088.0	6946.0
1280	98.0	7545.0
440078	193.0	151.0
440077	3.0	1.0
440087	368.0	922.0
1278	25039.0	7775.0
1277	14050.0	6010.0
440081	68.0	78.0
116938	0.0	0.0
1297	3750.0	262.0
116931	169.0	421.0
1296	2114.0	205.0
1295	1096.0	401.0
116933	0.0	1.0
1294	3809.0	1443.0
1293	12755.0	4018.0
116935	75.0	65.0
1292	27644.0	11207.0
440068	1.0	2.0
1291	13921.0	3527.0
116937	0.0	8.0
440067	12.0	2.0
1290	963.0	600.0
440073	238.0	44.0
440072	4.0	12.0
1289	3835.0	1186.0
1288	3770.0	348.0
1287	6187.0	3631.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	951.0	819.0
440021	0.0	0.0
442673	1.0	4.0
10018	2338.0	2102.0
126328	2898.0	2577.0
442676	0.0	0.0
126326	330.0	112.0
1299	81.0	65.0
1298	2629.0	26864.0
10011	2697.0	2493.0
10010	1555.0	1633.0
10013	3713.0	3602.0
128989	1344.0	808.0
10015	12025.0	11505.0
10014	5847.0	3688.0
10017	26.0	77.0
10016	3575.0	5355.0
10020	7295.0	8369.0
114335	0.0	0.0
114336	0.0	0.0
126321	1722.0	3053.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	92.0	26.0
10024	25.0	117.0
128977	2632.0	1861.0
103021165	0.0	0.0
10023	645.0	663.0
103021164	18.0	29.0
10026	2910.0	4110.0
10025	5641.0	4351.0
116986	76.0	86.0
116985	5790.0	3244.0
116988	5399.0	4871.0
116987	1826.0	2990.0
114327	687.0	692.0
440043	0.0	0.0
126308	5953.0	2799.0
440041	0.0	0.0
126306	3.0	12.0
151306	19.0	3.0
100128590	1.0	4.0
100128596	2.0	1.0
151300	2.0	5.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	28.0	20.0
440026	4418.0	3710.0
440023	0.0	0.0
10008	350.0	66.0
10007	3343.0	2253.0
10009	2286.0	2085.0
116984	803.0	852.0
116983	1185.0	1210.0
151313	406.0	105.0
10000	6090.0	6196.0
128954	0.0	0.0
10002	21.0	9.0
10001	836.0	750.0
10004	277.0	77.0
10003	96.0	34.0
10006	3682.0	3588.0
10005	1485.0	1487.0
126370	0.0	0.0
285352	111.0	145.0
100128579	0.0	1.0
285359	46.0	86.0
126375	460.0	526.0
126374	945.0	467.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3602.0	4672.0
285367	1289.0	1034.0
285368	924.0	1963.0
100128569	80.0	121.0
126364	82.0	44.0
100128560	22.0	1.0
285370	0.0	1.0
285375	1.0	0.0
102682016	0.0	0.0
153932	4.0	6.0
344191	201.0	6.0
126353	1218.0	145.0
751071	271.0	373.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	4.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	10.0	7.0
106481282	0.0	0.0
285381	1405.0	808.0
106481283	0.0	0.0
285382	1336.0	264.0
106481280	0.0	0.0
165918	1683.0	833.0
106481281	2.0	0.0
165904	1.0	0.0
285386	201.0	30.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	2.0
106481290	0.0	2.0
100128541	2.0	2.0
138311	525.0	856.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	1.0
645323	10.0	9.0
126299	2159.0	1939.0
106481259	0.0	0.0
728716	2.0	1.0
126298	2031.0	2493.0
728710	0.0	0.0
126295	350.0	295.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	141.0	244.0
645318	0.0	0.0
645317	71.0	41.0
151242	50.0	2.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	28161.0	24088.0
100287908	0.0	0.0
645332	397.0	429.0
126282	329.0	172.0
100287902	9.0	42.0
163227	473.0	495.0
100287900	1.0	0.0
163223	27.0	3.0
106481275	1.0	0.0
106481276	1.0	3.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	1211.0	5675.0
106481278	0.0	0.0
645328	0.0	1.0
151254	32.0	5.0
645326	5.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	20.0
163259	407.0	308.0
645345	253.0	221.0
200403	2.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	246.0	324.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	11.0
728732	5.0	0.0
728734	1.0	0.0
126272	152.0	129.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	814.0	1232.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	15.0	17.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	2.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	5.0
728723	159.0	184.0
106481253	1.0	0.0
107133522	0.0	0.0
106481254	0.0	0.0
107133524	1.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	5.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	12.0	10.0
645348	0.0	1.0
106481250	0.0	0.0
645369	26.0	8.0
645368	0.0	2.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1904.0	2852.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	30.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	7.0	4.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	898.0	926.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	314.0	636.0
645382	0.0	0.0
645381	38.0	101.0
106481202	0.0	0.0
106481203	1.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	0.0	2.0
106481204	1.0	0.0
106481205	1.0	0.0
106481208	0.0	3.0
106481209	0.0	0.0
3902	153.0	76.0
3903	301.0	171.0
106481210	0.0	0.0
3904	1.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1797.0	541.0
106481211	0.0	0.0
3909	4764.0	8464.0
106481212	0.0	0.0
684959	0.0	0.0
151234	18.0	8.0
151230	2082.0	4297.0
728798	26.0	4.0
3913	33100.0	31418.0
3914	16132.0	785.0
3915	10375.0	24717.0
3916	27828.0	23119.0
3918	2771.0	12260.0
3910	2912.0	731.0
3911	12106.0	10272.0
3912	5244.0	2295.0
728782	10.0	1.0
728780	114.0	14.0
3924	12.0	13.0
3925	2907.0	1943.0
3927	8406.0	3818.0
3929	0.0	1.0
3920	22490.0	16891.0
3921	26595.0	35020.0
3923	0.0	0.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	2.0
3936	27793.0	23158.0
3937	423.0	325.0
3938	0.0	1.0
3939	8080.0	19892.0
3930	2739.0	3513.0
100873179	0.0	0.0
3931	426.0	140.0
3932	200.0	320.0
3933	0.0	0.0
3934	513.0	119.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	10.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	7.0
3947	2.0	4.0
3948	0.0	1.0
3949	7478.0	9168.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	1.0	0.0
3945	15086.0	12688.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	6.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	3.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	2.0	0.0
3957	24.0	27.0
3958	10184.0	1474.0
3959	39577.0	5032.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	1.0
199223	230.0	229.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	181.0	97.0
3952	0.0	0.0
3953	1543.0	727.0
3954	2128.0	3396.0
3955	3108.0	3382.0
3956	6158.0	1687.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	14.0	7.0
728746	0.0	0.0
728748	1.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	304.0	119.0
1303	6410.0	2562.0
107133502	0.0	1.0
1302	40.0	48.0
1301	16.0	4.0
1300	16.0	55.0
3960	21.0	16.0
3963	0.0	0.0
3964	4529.0	4627.0
1308	16501.0	469.0
3965	732.0	334.0
1307	4410.0	1221.0
151295	15.0	30.0
1306	2995.0	2136.0
100189589	3.0	3.0
728774	1.0	0.0
728773	0.0	2.0
3980	3546.0	5127.0
100287932	2537.0	3161.0
3981	845.0	931.0
728776	18.0	8.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	3248.0	4549.0
1315	11393.0	14255.0
1314	20035.0	25735.0
1312	12484.0	9154.0
1311	75.0	134.0
100329135	0.0	0.0
1310	15.0	4.0
574537	0.0	0.0
3972	2.0	0.0
3973	0.0	2.0
3975	1.0	1.0
3976	72.0	113.0
3977	15779.0	11986.0
1318	41.0	45.0
3978	1486.0	1265.0
1317	7463.0	6370.0
728763	3.0	2.0
3990	6.0	1.0
645313	7.0	10.0
3991	354.0	143.0
645312	0.0	0.0
3992	4522.0	3085.0
645311	2.0	2.0
728769	736.0	552.0
1330	0.0	0.0
1327	16090.0	14221.0
1326	79.0	118.0
1325	9.0	16.0
3982	0.0	0.0
3983	3698.0	1742.0
3984	1330.0	1747.0
3985	6430.0	3686.0
3987	3338.0	4001.0
3988	4334.0	4362.0
1329	4115.0	4128.0
116809	0.0	0.0
100128416	34.0	13.0
1340	7235.0	7523.0
1337	4666.0	5153.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3566.0	3156.0
100128410	0.0	1.0
3995	496.0	829.0
100128412	0.0	0.0
3996	1875.0	1583.0
3998	21471.0	29942.0
1339	0.0	0.0
285440	2665.0	954.0
285441	31.0	3.0
1352	859.0	812.0
1351	8697.0	6705.0
1350	10812.0	11993.0
1349	3464.0	4351.0
1348	0.0	3.0
1347	4656.0	5515.0
1346	671.0	146.0
1345	4386.0	4650.0
1343	0.0	1.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	29.0	17.0
1363	46183.0	45817.0
1362	12056.0	18659.0
1361	2.0	5.0
1360	24.0	79.0
1359	239.0	261.0
1358	5.0	0.0
1357	56.0	3.0
1356	1317.0	285.0
1355	3570.0	3242.0
1353	2614.0	3122.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	90.0	697.0
285464	376.0	708.0
100873200	0.0	0.0
777774	0.0	0.0
1374	11159.0	7167.0
1373	147.0	53.0
1371	918.0	857.0
1370	0.0	0.0
1369	0.0	0.0
1368	4793.0	677.0
100873209	1.0	0.0
1366	2041.0	5485.0
1365	6408.0	17150.0
1364	9705.0	14047.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	5.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3708.0	3123.0
116843	780.0	350.0
1384	7788.0	8395.0
116842	42.0	97.0
1382	1266.0	153.0
116844	242.0	351.0
1381	18.0	5.0
1380	3.0	7.0
440176	4.0	5.0
440184	1.0	7.0
1379	3.0	0.0
1378	8.0	21.0
1376	2358.0	2877.0
1375	21.0	116.0
128821	0.0	0.0
100873237	2.0	0.0
128822	1.0	3.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	0.0
102800310	3.0	51.0
100873239	1.0	0.0
100873222	0.0	2.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	305.0	58.0
1396	10.0	19.0
1395	5.0	2.0
1394	36.0	12.0
1393	71.0	33.0
1392	0.0	0.0
285407	16.0	18.0
116835	182.0	199.0
1390	785.0	1509.0
1389	6422.0	5260.0
1388	8360.0	7993.0
1387	10250.0	6979.0
116841	2446.0	1696.0
1386	4153.0	3964.0
116840	2763.0	2099.0
100873226	0.0	2.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	79.0	63.0
100873255	2.0	0.0
100873254	6.0	5.0
100873253	0.0	0.0
285412	4.0	4.0
100873252	0.0	0.0
100287898	76.0	90.0
100287895	0.0	0.0
285419	30.0	20.0
1399	6206.0	4481.0
1398	5466.0	4640.0
1397	2978.0	1327.0
100873259	0.0	0.0
100873258	2.0	0.0
100873257	3.0	1.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	345.0	422.0
285429	6.0	11.0
100287880	0.0	0.0
440193	5315.0	5899.0
100873248	0.0	0.0
100873247	5.0	2.0
100873246	0.0	0.0
100873245	2.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13400.0	21966.0
153830	4578.0	3343.0
645280	5.0	5.0
440138	830.0	469.0
440132	1.0	0.0
440142	1.0	4.0
10139	2369.0	1828.0
126208	1925.0	1730.0
126206	0.0	1.0
126205	20.0	48.0
107133497	58.0	35.0
126204	2.0	4.0
107133499	0.0	0.0
128866	9613.0	6509.0
10131	2893.0	3250.0
10134	19709.0	14989.0
107133494	2.0	0.0
10133	3855.0	769.0
128869	1672.0	1840.0
10136	0.0	4.0
10135	5990.0	4099.0
100128493	0.0	0.0
103021294	19.0	20.0
10138	864.0	840.0
100128496	0.0	0.0
10137	6307.0	7938.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	3.0
10140	6631.0	9612.0
128864	15.0	37.0
440125	1.0	0.0
440131	0.0	0.0
10143	63.0	0.0
128854	1412.0	668.0
10142	7369.0	8537.0
10144	2541.0	2569.0
10147	4754.0	4547.0
100128483	0.0	0.0
10146	9720.0	12043.0
128859	1.0	0.0
10149	849.0	379.0
10148	54.0	37.0
128853	144.0	63.0
440159	0.0	0.0
10117	0.0	18.0
440163	1.0	0.0
10110	40.0	24.0
10112	64.0	127.0
10111	5056.0	4328.0
10114	8531.0	6954.0
10113	4493.0	4851.0
128848	0.0	0.0
10116	7364.0	4239.0
165829	105.0	11.0
100128469	14.0	18.0
153842	4.0	2.0
440145	1057.0	958.0
10129	1873.0	491.0
440153	0.0	0.0
10128	8513.0	8045.0
100033799	0.0	0.0
107133486	5.0	0.0
10121	8249.0	6858.0
100128465	0.0	0.0
10120	5731.0	5518.0
10123	2788.0	580.0
138234	2.0	0.0
10125	86.0	166.0
10124	1224.0	515.0
10127	2589.0	2282.0
10126	2080.0	1704.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	74.0	69.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	2.0	6.0
106481184	0.0	0.0
106481181	3.0	1.0
106481182	0.0	0.0
285489	237.0	40.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	2.0
10107	3.0	1.0
10106	12935.0	10459.0
106481199	0.0	0.0
10109	10353.0	7078.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4080.0	3521.0
10100	1660.0	328.0
10103	44320.0	86148.0
106481194	0.0	0.0
10102	1176.0	1516.0
106481195	0.0	0.0
10105	2276.0	2372.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	238.0	86.0
440119	840.0	276.0
126235	0.0	0.0
126231	179.0	170.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	99.0	80.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	85.0	25.0
106481167	1.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	3.0	0.0
100128427	2.0	21.0
440107	14.0	4.0
440104	1383.0	1330.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	44.0	1.0
100128420	1.0	0.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	19.0	16.0
10090	1499.0	664.0
10093	5983.0	5337.0
10092	6888.0	5089.0
10095	2814.0	2124.0
645204	0.0	3.0
10094	6945.0	11056.0
645203	5.0	3.0
10097	13398.0	12141.0
10096	7781.0	8126.0
645201	0.0	1.0
163115	86.0	36.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	108.0	163.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	6.0	4.0
106481145	0.0	0.0
151126	312.0	1892.0
106481146	0.0	0.0
10099	8537.0	8284.0
10098	1287.0	688.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1032.0	849.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	48.0	21.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	87.0	846.0
415116	4272.0	6958.0
645207	0.0	0.0
645206	173.0	208.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	5.0	7.0
