id	46551ef6-d1de-43c3-8ea5-5ade8a5bffd7	d7f93268-df1e-4e93-9592-ac24335b9031
85456	12432.0	19725.0
442910	1.0	1.0
106481343	0.0	0.0
85457	3668.0	3505.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	219.0	208.0
442913	0.0	0.0
85452	10.0	17.0
442914	0.0	0.0
50	6791.0	6630.0
85453	3103.0	3664.0
442915	0.0	1.0
85450	2515.0	1806.0
51	4517.0	9278.0
442916	0.0	0.0
85451	2081.0	2183.0
52	2969.0	4701.0
442917	0.0	0.0
53	2226.0	6717.0
442918	0.0	0.0
54	1056.0	2881.0
442919	0.0	0.0
55	90051.0	738007.0
442909	0.0	0.0
56	7.0	18.0
58	1860.0	370.0
59	195603.0	56473.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	654.0	268.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	21.0	0.0
106481354	1.0	0.0
85446	159.0	146.0
442900	0.0	0.0
106481355	0.0	0.0
85443	26.0	4.0
442901	0.0	0.0
85444	946.0	829.0
442902	0.0	0.0
60	383437.0	139293.0
85441	2295.0	3381.0
442903	4.0	7.0
85442	253.0	96.0
442904	0.0	0.0
442905	0.0	0.0
62	17.0	10.0
85440	1964.0	2622.0
442907	6.0	1.0
442908	0.0	0.0
66	2.0	0.0
67	3.0	4.0
68	4.0	1.0
344595	480.0	389.0
69	9.0	2.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	2.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	53.0	74.0
106481321	0.0	0.0
85479	1.0	10.0
106481322	0.0	0.0
85476	2741.0	2900.0
85477	147.0	774.0
70	45890.0	1263.0
85474	3.0	6.0
71	92223.0	86006.0
72	329598.0	90602.0
73	13.0	19.0
74	0.0	0.0
75	9.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3985.0	3815.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	1480.0	2658.0
81	33732.0	22735.0
85463	666.0	758.0
82	5.0	6.0
85464	639.0	559.0
83	3.0	7.0
85461	2306.0	2784.0
85462	1055.0	1781.0
86	1367.0	2373.0
87	49000.0	20575.0
85460	1597.0	2283.0
88	1141.0	45.0
89	7.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1955.0	1820.0
106481300	0.0	0.0
91	3015.0	4167.0
92	805.0	888.0
93	447.0	598.0
94	1059.0	699.0
95	255.0	334.0
97	224.0	198.0
98	892.0	1087.0
344561	0.0	0.0
728661	2560.0	5565.0
728664	0.0	2.0
106481305	1.0	0.0
261734	437.0	752.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	12.0	22.0
106481309	14.0	7.0
246119	3.0	3.0
106481307	0.0	0.0
261735	0.0	3.0
106481308	0.0	0.0
3804	0.0	0.0
3805	1.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	18.0	24.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	941.0	663.0
3800	3365.0	15533.0
3801	2240.0	993.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2020.0	2237.0
728698	3.0	7.0
3814	9.0	1.0
3815	619.0	383.0
3816	138.0	481.0
261729	15007.0	49724.0
3817	88554.0	468034.0
3818	93.0	28.0
222166	5786.0	2551.0
3811	0.0	0.0
3812	0.0	2.0
285740	0.0	0.0
285741	19.0	28.0
728689	3.0	11.0
3827	0.0	2.0
246100	0.0	0.0
3820	48.0	54.0
3821	13.0	14.0
3822	2.0	1.0
3823	1.0	0.0
3824	58.0	55.0
645402	0.0	0.0
403313	1145.0	4235.0
403314	2.0	0.0
728637	0.0	0.0
728638	25.0	41.0
728633	0.0	0.0
728632	16.0	13.0
728635	34.0	20.0
3836	2338.0	2470.0
222183	366.0	105.0
3837	9104.0	13095.0
3838	834.0	781.0
3839	2331.0	1384.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2512.0	1866.0
3832	111.0	334.0
3833	99.0	326.0
3834	4.0	18.0
3835	5874.0	4203.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	196.0	239.0
3848	24.0	12.0
3849	1.0	6.0
222171	474.0	247.0
728619	0.0	1.0
3840	5074.0	4860.0
3841	780.0	879.0
3842	4342.0	6824.0
3843	8540.0	6652.0
3844	0.0	0.0
3845	1900.0	1610.0
3846	13.0	5.0
645423	0.0	0.0
3860	30849.0	341.0
246126	1904.0	3732.0
728658	592.0	649.0
728655	1.0	0.0
728657	1.0	1.0
728656	0.0	3.0
3858	1091.0	1417.0
3859	1.0	0.0
246135	0.0	1.0
3850	8.0	1.0
3851	1544.0	92.0
3852	35088.0	16547.0
645414	0.0	0.0
3853	251.0	116.0
3854	52.0	5.0
3855	11066.0	1234.0
3856	30485.0	53939.0
3857	16.0	7.0
728640	2.0	2.0
645431	15.0	21.0
728642	286.0	375.0
728641	3.0	2.0
645434	0.0	0.0
645432	2.0	6.0
285704	1191.0	1600.0
728643	3.0	45.0
222194	1852.0	1600.0
285708	1.0	1.0
1204	0.0	0.0
1203	809.0	1260.0
1201	698.0	1515.0
1200	4982.0	7273.0
3861	1679.0	1896.0
645426	9.0	9.0
645425	0.0	0.0
1209	6658.0	11896.0
3866	36690.0	15780.0
1208	1.0	0.0
1207	2713.0	3730.0
3868	5020.0	58.0
285311	1.0	0.0
3880	36094.0	9059.0
3881	1.0	0.0
285313	140.0	8.0
100128537	485.0	333.0
3882	4.0	2.0
100128536	0.0	1.0
285314	1.0	2.0
285315	380.0	497.0
1215	95.0	9.0
100141515	3.0	1.0
1213	18084.0	33133.0
1212	5341.0	3098.0
1211	5411.0	7528.0
3872	15716.0	3879.0
3875	18562.0	42122.0
3876	7.0	10.0
3879	1.0	1.0
3890	2.0	0.0
3891	1.0	0.0
3892	61.0	31.0
100128525	11.0	4.0
285326	0.0	0.0
1230	62.0	64.0
285329	6.0	5.0
440097	2.0	1.0
440093	15.0	6.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	24.0	14.0
3888	0.0	0.0
100631239	0.0	1.0
3889	9.0	5.0
100128516	30.0	53.0
285331	572.0	765.0
100128512	0.0	0.0
285335	10.0	13.0
100128514	4.0	1.0
1241	366.0	282.0
1240	546.0	377.0
1238	76.0	45.0
1237	0.0	4.0
1236	158.0	45.0
1235	2.0	5.0
1234	92.0	121.0
1233	9.0	19.0
1232	1.0	1.0
3895	10537.0	13471.0
100128511	102.0	153.0
100631247	2.0	4.0
3897	2479.0	412.0
100631248	20.0	114.0
3898	1975.0	2385.0
100631249	1.0	0.0
3899	1189.0	8815.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	1631.0	1485.0
100631251	0.0	8.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	167.0	191.0
100631254	7.0	1.0
100128503	0.0	1.0
285349	272.0	179.0
574501	1.0	1.0
574502	0.0	0.0
1244	37.0	26.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	153712.0	33297.0
1263	1072.0	171.0
1262	28.0	8.0
116966	108.0	124.0
100887755	0.0	0.0
1261	6.0	0.0
100887754	2.0	2.0
1260	1.0	0.0
116969	39.0	49.0
1259	202.0	167.0
1258	8.0	2.0
440061	0.0	0.0
100887750	26.0	88.0
100887746	3.0	0.0
100887744	2.0	0.0
1272	4157.0	1398.0
1271	843.0	118.0
100887749	65.0	29.0
1270	15.0	9.0
100887748	0.0	0.0
440044	88.0	32.0
1269	0.0	7.0
440051	0.0	0.0
1268	209.0	39.0
440050	0.0	1.0
1267	6707.0	11348.0
1266	11057.0	8121.0
100887740	0.0	0.0
1265	8061.0	4766.0
1286	664.0	593.0
1285	261.0	399.0
1284	33456.0	15692.0
1282	16454.0	10486.0
1281	28353.0	18028.0
1280	9.0	29748.0
440078	146.0	126.0
440077	0.0	0.0
440087	62.0	201.0
1278	61091.0	19563.0
1277	32315.0	13185.0
440081	56.0	84.0
116938	0.0	0.0
1297	434.0	179.0
116931	35.0	84.0
1296	1949.0	639.0
1295	1354.0	965.0
116933	3.0	1.0
1294	4120.0	4940.0
1293	24987.0	11362.0
116935	51.0	63.0
1292	72478.0	27970.0
440068	4.0	2.0
1291	42382.0	12772.0
116937	7.0	5.0
440067	10.0	14.0
1290	1924.0	942.0
440073	475.0	60.0
440072	4.0	23.0
1289	6686.0	2851.0
1288	6098.0	1561.0
1287	5479.0	4001.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	814.0	863.0
440021	0.0	0.0
442673	3.0	1.0
10018	864.0	2047.0
126328	2124.0	2744.0
442676	2.0	1.0
126326	293.0	235.0
1299	416.0	189.0
1298	918.0	14690.0
10011	1764.0	2453.0
10010	1463.0	1378.0
10013	2235.0	3659.0
128989	1025.0	1222.0
10015	6090.0	9493.0
10014	5319.0	5309.0
10017	33.0	102.0
10016	3404.0	5623.0
10020	1783.0	7898.0
114335	0.0	0.0
114336	0.0	0.0
126321	1604.0	2754.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	7.0
10021	60.0	19.0
10024	18.0	87.0
128977	2414.0	2243.0
103021165	0.0	1.0
10023	422.0	972.0
103021164	2.0	5.0
10026	1548.0	2764.0
10025	3750.0	5393.0
116986	103.0	148.0
116985	6575.0	5522.0
116988	4765.0	5509.0
116987	1999.0	2990.0
114327	710.0	847.0
440043	0.0	0.0
126308	3462.0	4014.0
440041	0.0	0.0
126306	10.0	13.0
151306	31.0	17.0
100128590	1.0	7.0
100128596	0.0	1.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	1.0	2.0
440027	18.0	10.0
440026	1202.0	3150.0
440023	1.0	0.0
10008	447.0	170.0
10007	2085.0	2301.0
10009	1041.0	1541.0
116984	486.0	755.0
116983	3020.0	1667.0
151313	565.0	377.0
10000	4341.0	4245.0
128954	0.0	0.0
10002	21.0	94.0
10001	691.0	778.0
10004	419.0	207.0
10003	145.0	61.0
10006	2730.0	3622.0
10005	882.0	1643.0
126370	0.0	0.0
285352	77.0	140.0
100128579	0.0	0.0
285359	68.0	47.0
126375	175.0	470.0
126374	1141.0	773.0
153918	0.0	0.0
100128574	0.0	1.0
285362	1974.0	4079.0
285367	1149.0	1171.0
285368	548.0	1253.0
100128569	143.0	129.0
126364	100.0	76.0
100128560	3.0	5.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	0.0
153932	3.0	7.0
344191	135.0	41.0
126353	425.0	1735.0
751071	170.0	381.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	15.0
106481282	0.0	0.0
285381	1548.0	1179.0
106481283	0.0	0.0
285382	2023.0	1131.0
106481280	0.0	0.0
165918	954.0	941.0
106481281	1.0	2.0
165904	70.0	3.0
285386	110.0	68.0
138307	1.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	1.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	412.0	860.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	30.0	10.0
126299	2071.0	2416.0
106481259	0.0	0.0
728716	42.0	2.0
126298	1935.0	2110.0
728710	0.0	0.0
126295	265.0	282.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	248.0	175.0
645318	0.0	0.0
645317	32.0	53.0
151242	17.0	10.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18557.0	25193.0
100287908	0.0	0.0
645332	250.0	275.0
126282	605.0	290.0
100287902	5.0	20.0
163227	269.0	473.0
100287900	0.0	0.0
163223	23.0	14.0
106481275	0.0	0.0
106481276	0.0	3.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	193.0	3461.0
106481278	0.0	1.0
645328	1.0	0.0
151254	12.0	43.0
645326	10.0	2.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	17.0	13.0
163259	423.0	242.0
645345	177.0	273.0
200403	11.0	11.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	255.0	201.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	2.0	4.0
728732	2.0	4.0
728734	2.0	0.0
126272	132.0	136.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	452.0	927.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	2.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	2.0	7.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	16.0	24.0
728723	57.0	133.0
106481253	0.0	1.0
107133522	3.0	8.0
106481254	0.0	0.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	11.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	45.0	10.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	601.0	1712.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	18.0	30.0
645360	0.0	1.0
106481219	1.0	1.0
106481220	5.0	6.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	565.0	723.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	337.0	347.0
645382	0.0	0.0
645381	48.0	95.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	2.0
106481207	2.0	1.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	377.0	122.0
3903	194.0	299.0
106481210	0.0	0.0
3904	0.0	3.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2144.0	926.0
106481211	0.0	0.0
3909	2604.0	2468.0
106481212	0.0	0.0
684959	0.0	0.0
151234	32.0	34.0
151230	1523.0	2388.0
728798	11.0	16.0
3913	18186.0	23822.0
3914	12900.0	4691.0
3915	15643.0	15203.0
3916	18080.0	24558.0
3918	1790.0	8168.0
3910	6734.0	2063.0
3911	14801.0	11698.0
3912	6647.0	3124.0
728782	19.0	10.0
728780	54.0	89.0
3924	9.0	6.0
3925	1977.0	1910.0
3927	5805.0	6508.0
3929	9.0	0.0
3920	8029.0	16646.0
3921	25650.0	30110.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	10307.0	23551.0
3937	307.0	348.0
3938	0.0	1.0
3939	15467.0	16381.0
3930	4216.0	2106.0
100873179	0.0	0.0
3931	596.0	370.0
3932	136.0	277.0
3933	0.0	0.0
3934	504.0	179.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	9.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	6.0
3947	4.0	0.0
3948	38.0	125.0
3949	6318.0	6635.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	16089.0	10814.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	5.0	4.0
100873192	0.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	22.0	58.0
3958	11032.0	9577.0
3959	19774.0	16456.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	182.0	198.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	238.0	171.0
3952	113.0	0.0
3953	751.0	955.0
3954	1686.0	2405.0
3955	969.0	3069.0
3956	21571.0	6298.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	7.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	529.0	390.0
1303	5244.0	3845.0
107133502	1.0	0.0
1302	92.0	86.0
1301	75.0	6.0
1300	31.0	24.0
3960	315.0	20.0
3963	5.0	0.0
3964	2099.0	3014.0
1308	2634.0	2106.0
3965	824.0	380.0
1307	7144.0	3765.0
151295	37.0	27.0
1306	2580.0	3348.0
100189589	4.0	2.0
728774	0.0	2.0
728773	0.0	0.0
3980	1961.0	3626.0
100287932	1810.0	2672.0
3981	600.0	821.0
728776	18.0	29.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	1.0
1316	14367.0	3563.0
1315	6979.0	13877.0
1314	11774.0	22078.0
1312	6501.0	9381.0
1311	297.0	172.0
100329135	0.0	0.0
1310	95.0	2.0
574537	0.0	0.0
3972	4.0	0.0
3973	10.0	1.0
3975	1.0	0.0
3976	421.0	95.0
3977	2745.0	13448.0
1318	59.0	50.0
3978	1322.0	1256.0
1317	3900.0	6705.0
728763	3.0	3.0
3990	26.0	10.0
645313	0.0	1.0
3991	591.0	327.0
645312	0.0	0.0
3992	2254.0	3689.0
645311	0.0	0.0
728769	391.0	776.0
1330	0.0	0.0
1327	16660.0	15445.0
1326	656.0	120.0
1325	6.0	9.0
3982	0.0	0.0
3983	4521.0	2036.0
3984	1336.0	1490.0
3985	3805.0	4423.0
3987	2770.0	2690.0
3988	2651.0	3812.0
1329	5684.0	6042.0
116809	0.0	0.0
100128416	16.0	12.0
1340	5859.0	7159.0
1337	4347.0	5943.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3099.0	4205.0
100128410	1.0	1.0
3995	719.0	494.0
100128412	0.0	0.0
3996	2419.0	1994.0
3998	6457.0	16819.0
1339	16.0	1.0
285440	2034.0	1973.0
285441	149.0	13.0
1352	744.0	798.0
1351	6340.0	8409.0
1350	12246.0	12027.0
1349	4623.0	4534.0
1348	2.0	1.0
1347	4519.0	6526.0
1346	2681.0	658.0
1345	5923.0	4934.0
1343	0.0	0.0
1342	0.0	3.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	19.0
1363	16219.0	94853.0
1362	4388.0	9134.0
1361	1.0	3.0
1360	20.0	263.0
1359	533.0	411.0
1358	1.0	3.0
1357	9.0	11.0
1356	158.0	241.0
1355	1973.0	2748.0
1353	2047.0	2718.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	68.0	195.0
285464	554.0	572.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2848.0	5668.0
1373	112.0	7353.0
1371	595.0	822.0
1370	0.0	0.0
1369	0.0	0.0
1368	821.0	3391.0
100873209	0.0	0.0
1366	4796.0	2205.0
1365	10795.0	16327.0
1364	28095.0	13092.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	7.0	7.0
100873201	2.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	3.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	1779.0	2617.0
116843	646.0	494.0
1384	7660.0	7717.0
116842	87.0	35.0
1382	5244.0	271.0
116844	1096.0	364.0
1381	117.0	26.0
1380	2.0	7.0
440176	3.0	0.0
440184	3.0	1.0
1379	1.0	0.0
1378	16.0	31.0
1376	1217.0	2381.0
1375	46.0	104.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	2.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	17.0	6.0
102800310	2.0	33.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	382.0	199.0
1396	58.0	21.0
1395	191.0	9.0
1394	23.0	44.0
1393	66.0	83.0
1392	0.0	0.0
285407	9.0	14.0
116835	654.0	366.0
1390	1384.0	1367.0
1389	3940.0	4599.0
1388	5733.0	9322.0
1387	5293.0	7143.0
116841	1458.0	1785.0
1386	1939.0	3206.0
116840	1828.0	1815.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	69.0	64.0
100873255	0.0	0.0
100873254	6.0	8.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	70.0	76.0
100287895	0.0	0.0
285419	26.0	30.0
1399	3825.0	4245.0
1398	3442.0	4563.0
1397	5951.0	2982.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	1.0
100873256	0.0	1.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	218.0	237.0
285429	7.0	5.0
100287880	0.0	0.0
440193	2390.0	3741.0
100873248	0.0	0.0
100873247	2.0	3.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8824.0	15828.0
153830	4445.0	3953.0
645280	7.0	0.0
440138	248.0	534.0
440132	1.0	1.0
440142	1.0	6.0
10139	2599.0	2489.0
126208	1621.0	1764.0
126206	0.0	0.0
126205	1.0	42.0
107133497	12.0	74.0
126204	0.0	1.0
107133499	0.0	0.0
128866	9702.0	8482.0
10131	2769.0	3018.0
10134	12255.0	16696.0
107133494	1.0	3.0
10133	5334.0	1988.0
128869	1114.0	1663.0
10136	4.0	8.0
10135	4958.0	5987.0
100128493	0.0	0.0
103021294	23.0	20.0
10138	686.0	634.0
100128496	0.0	0.0
10137	3539.0	6673.0
128861	0.0	0.0
128862	0.0	0.0
10141	16.0	2.0
10140	10586.0	7455.0
128864	24.0	20.0
440125	0.0	0.0
440131	0.0	0.0
10143	799.0	37.0
128854	845.0	991.0
10142	3736.0	5273.0
10144	1888.0	2218.0
10147	2706.0	4822.0
100128483	0.0	0.0
10146	5089.0	7394.0
128859	0.0	0.0
10149	58.0	439.0
10148	46.0	45.0
128853	163.0	334.0
440159	0.0	2.0
10117	7.0	3.0
440163	1.0	0.0
10110	54.0	34.0
10112	22.0	112.0
10111	2991.0	3535.0
10114	5544.0	5575.0
10113	2601.0	5564.0
128848	0.0	0.0
10116	5052.0	4036.0
165829	88.0	28.0
100128469	18.0	21.0
153842	1.0	0.0
440145	844.0	1010.0
10129	3264.0	998.0
440153	0.0	0.0
10128	6219.0	6769.0
100033799	0.0	0.0
107133486	2.0	2.0
10121	7827.0	7638.0
100128465	0.0	0.0
10120	5486.0	5937.0
10123	2543.0	1384.0
138234	0.0	0.0
10125	30.0	85.0
10124	1444.0	702.0
10127	1532.0	2006.0
10126	1010.0	1823.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	77.0	101.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	1.0	1.0
106481182	0.0	0.0
285489	163.0	110.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	1.0	1.0
10106	9183.0	11075.0
106481199	0.0	0.0
10109	11808.0	8765.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2738.0	3933.0
10100	3155.0	984.0
10103	11790.0	47062.0
106481194	0.0	0.0
10102	1011.0	1399.0
106481195	0.0	0.0
10105	1717.0	2027.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	63.0	165.0
440119	330.0	828.0
126235	0.0	0.0
126231	67.0	113.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	81.0	73.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	29.0	36.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	11.0	12.0
440107	10.0	2.0
440104	1629.0	2071.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	139.0	7.0
100128420	1.0	5.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	12.0
10090	892.0	879.0
10093	4662.0	5291.0
10092	4976.0	5624.0
10095	3847.0	3994.0
645204	0.0	1.0
10094	5931.0	9856.0
645203	6.0	4.0
10097	8298.0	11933.0
10096	7402.0	8481.0
645201	1.0	1.0
163115	131.0	79.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	131.0	167.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	7.0
106481145	0.0	0.0
151126	1060.0	912.0
106481146	0.0	0.0
10099	6443.0	8254.0
10098	1160.0	1102.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	572.0	974.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	86.0	51.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	187.0	672.0
415116	7658.0	8928.0
645207	0.0	0.0
645206	99.0	85.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	3.0	3.0
