id	f0b61979-b534-4fbb-863b-4a368818df92	5f8449ce-a11c-4641-a5a4-ea1524a6f94a
106481345	1.0	0.0
85459	766.0	740.0
106481346	0.0	0.0
85456	14230.0	11942.0
442910	0.0	0.0
106481343	0.0	0.0
85457	6013.0	2870.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	66.0	88.0
442913	0.0	0.0
85452	2.0	7.0
442914	0.0	0.0
50	7126.0	3749.0
85453	4071.0	2018.0
442915	0.0	0.0
85450	6739.0	1969.0
51	6782.0	5085.0
442916	0.0	0.0
85451	1962.0	1930.0
52	3036.0	4438.0
442917	0.0	0.0
53	3329.0	3725.0
442918	0.0	0.0
54	1073.0	1471.0
442919	0.0	0.0
55	280965.0	183140.0
442909	0.0	0.0
56	6.0	11.0
58	6342.0	45.0
59	289266.0	64227.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	18.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	977.0	425.0
106481350	0.0	0.0
106481351	0.0	3.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	97.0	2.0
106481354	0.0	3.0
85446	315.0	154.0
442900	0.0	0.0
106481355	0.0	0.0
85443	17.0	2.0
442901	0.0	0.0
85444	1281.0	896.0
442902	0.0	0.0
60	474536.0	205337.0
85441	1812.0	2067.0
442903	5.0	7.0
85442	335.0	189.0
442904	0.0	0.0
442905	0.0	0.0
62	78.0	17.0
85440	3533.0	1982.0
442907	3.0	2.0
442908	0.0	0.0
66	1.0	0.0
67	17.0	2.0
68	18.0	7.0
344595	992.0	393.0
69	31.0	4.0
106481316	0.0	0.0
106481317	0.0	2.0
106481314	2.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	64.0	97.0
106481321	0.0	0.0
85479	5.0	29.0
106481322	0.0	0.0
85476	3405.0	2222.0
85477	1025.0	578.0
70	11380.0	420.0
85474	0.0	7.0
71	118607.0	156008.0
72	355096.0	61307.0
73	28.0	24.0
74	0.0	0.0
75	8.0	21.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4283.0	3684.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1952.0	2185.0
81	46596.0	22229.0
85463	1538.0	858.0
82	15.0	5.0
85464	1227.0	1306.0
83	16.0	9.0
85461	5764.0	4638.0
85462	966.0	777.0
86	1890.0	2375.0
87	67971.0	19473.0
85460	3250.0	2892.0
88	3346.0	23.0
89	23.0	9.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2413.0	1750.0
106481300	0.0	0.0
91	3512.0	4058.0
92	1960.0	1052.0
93	782.0	1237.0
94	1858.0	1040.0
95	149.0	335.0
97	174.0	242.0
98	1075.0	978.0
344561	0.0	2.0
728661	2187.0	4049.0
728664	0.0	2.0
106481305	0.0	0.0
261734	436.0	622.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	28.0	30.0
106481309	10.0	7.0
246119	17.0	8.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	1.0	4.0
3805	11.0	14.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	7.0
3809	2.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1550.0	950.0
3800	5586.0	5852.0
3801	2598.0	1097.0
3802	1.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	3214.0	2206.0
728698	10.0	10.0
3814	8.0	14.0
3815	1490.0	604.0
3816	197.0	202.0
261729	17562.0	22213.0
3817	137865.0	174127.0
3818	8.0	30.0
222166	6338.0	3147.0
3811	4.0	4.0
3812	0.0	2.0
285740	0.0	0.0
285741	63.0	74.0
728689	13.0	17.0
3827	0.0	0.0
246100	0.0	0.0
3820	114.0	233.0
3821	8.0	17.0
3822	2.0	9.0
3823	1.0	3.0
3824	100.0	190.0
645402	0.0	0.0
403313	2020.0	1978.0
403314	2.0	0.0
728637	0.0	0.0
728638	111.0	93.0
728633	0.0	0.0
728632	35.0	31.0
728635	18.0	42.0
3836	3892.0	2337.0
222183	255.0	115.0
3837	14101.0	14080.0
3838	1019.0	964.0
3839	4581.0	2003.0
728629	2.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1687.0	1591.0
3832	208.0	267.0
3833	96.0	159.0
3834	13.0	63.0
3835	1999.0	4191.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	262.0	220.0
3848	6.0	1.0
3849	3.0	10.0
222171	171.0	186.0
728619	0.0	9.0
3840	9313.0	5388.0
3841	1329.0	1095.0
3842	10536.0	7438.0
3843	12455.0	9267.0
3844	0.0	0.0
3845	2143.0	1891.0
3846	9.0	8.0
645423	0.0	0.0
3860	1948.0	56.0
246126	1484.0	3403.0
728658	893.0	1083.0
728655	1.0	0.0
728657	0.0	0.0
728656	0.0	0.0
3858	1470.0	1250.0
3859	3.0	1.0
246135	0.0	0.0
3850	2.0	0.0
3851	1427.0	102.0
3852	29702.0	14978.0
645414	0.0	0.0
3853	549.0	142.0
3854	16.0	32.0
3855	4178.0	3811.0
3856	19426.0	26510.0
3857	20.0	4.0
728640	6.0	8.0
645431	21.0	11.0
728642	273.0	409.0
728641	1.0	2.0
645434	2.0	0.0
645432	3.0	13.0
285704	2811.0	1821.0
728643	11.0	81.0
222194	2678.0	2123.0
285708	1.0	0.0
1204	1.0	0.0
1203	1176.0	988.0
1201	933.0	1548.0
1200	10965.0	10312.0
3861	8968.0	1809.0
645426	8.0	11.0
645425	0.0	1.0
1209	9063.0	7551.0
3866	12870.0	9067.0
1208	0.0	0.0
1207	3312.0	4827.0
3868	373.0	52.0
285311	0.0	0.0
3880	16272.0	8587.0
3881	33.0	1.0
285313	241.0	14.0
100128537	99.0	207.0
3882	16.0	2.0
100128536	2.0	1.0
285314	1.0	2.0
285315	441.0	369.0
1215	32.0	13.0
100141515	4.0	5.0
1213	31078.0	23063.0
1212	5984.0	3779.0
1211	5730.0	8154.0
3872	12011.0	12853.0
3875	16588.0	35243.0
3876	6.0	7.0
3879	1.0	3.0
3890	3.0	0.0
3891	0.0	0.0
3892	53.0	66.0
100128525	9.0	4.0
285326	0.0	1.0
1230	231.0	343.0
285329	22.0	8.0
440097	15.0	2.0
440093	27.0	12.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	1.0
3886	0.0	0.0
100128521	0.0	2.0
3887	31.0	6.0
3888	0.0	0.0
100631239	2.0	1.0
3889	1.0	3.0
100128516	56.0	34.0
285331	671.0	893.0
100128512	0.0	0.0
285335	7.0	14.0
100128514	0.0	0.0
1241	234.0	419.0
1240	982.0	799.0
1238	75.0	68.0
1237	17.0	37.0
1236	93.0	341.0
1235	5.0	8.0
1234	225.0	398.0
1233	128.0	218.0
1232	8.0	7.0
3895	17766.0	9821.0
100128511	93.0	98.0
100631247	3.0	5.0
3897	929.0	295.0
100631248	27.0	23.0
3898	1603.0	3158.0
100631249	0.0	0.0
3899	4800.0	1954.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1632.0	1270.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	140.0	114.0
100631254	3.0	3.0
100128503	0.0	0.0
285349	442.0	307.0
574501	0.0	2.0
574502	0.0	0.0
1244	22.0	36.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	149760.0	27327.0
1263	714.0	372.0
1262	6.0	8.0
116966	196.0	239.0
100887755	1.0	0.0
1261	0.0	2.0
100887754	5.0	1.0
1260	1.0	0.0
116969	33.0	40.0
1259	126.0	174.0
1258	1.0	8.0
440061	0.0	0.0
100887750	30.0	107.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	8419.0	1683.0
1271	1741.0	86.0
100887749	30.0	35.0
1270	14.0	3.0
100887748	0.0	0.0
440044	20.0	30.0
1269	11.0	19.0
440051	1.0	1.0
1268	226.0	123.0
440050	0.0	4.0
1267	9001.0	7234.0
1266	15111.0	8272.0
100887740	0.0	0.0
1265	9087.0	6036.0
1286	2244.0	743.0
1285	634.0	455.0
1284	65128.0	21604.0
1282	37091.0	12526.0
1281	32924.0	23265.0
1280	8.0	10672.0
440078	248.0	114.0
440077	2.0	0.0
440087	53.0	72.0
1278	65961.0	24678.0
1277	31829.0	19620.0
440081	51.0	71.0
116938	0.0	0.0
1297	403.0	412.0
116931	110.0	70.0
1296	2268.0	1086.0
1295	2172.0	2292.0
116933	0.0	1.0
1294	2392.0	4113.0
1293	46622.0	11249.0
116935	118.0	94.0
1292	78650.0	19620.0
440068	3.0	5.0
1291	39427.0	10938.0
116937	0.0	1.0
440067	7.0	19.0
1290	3582.0	1300.0
440073	472.0	51.0
440072	8.0	14.0
1289	8971.0	3463.0
1288	5732.0	1020.0
1287	6431.0	3265.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1669.0	1311.0
440021	0.0	0.0
442673	1.0	2.0
10018	1422.0	1941.0
126328	2737.0	3170.0
442676	0.0	0.0
126326	1326.0	362.0
1299	151.0	95.0
1298	1378.0	4565.0
10011	1745.0	1723.0
10010	1708.0	1614.0
10013	2359.0	2810.0
128989	1416.0	754.0
10015	10179.0	9313.0
10014	6624.0	5295.0
10017	24.0	130.0
10016	3150.0	5301.0
10020	4598.0	2986.0
114335	0.0	0.0
114336	0.0	0.0
126321	1730.0	2048.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	94.0	6.0
10024	29.0	89.0
128977	3370.0	1933.0
103021165	0.0	3.0
10023	405.0	649.0
103021164	1.0	14.0
10026	2470.0	1951.0
10025	3703.0	3986.0
116986	79.0	267.0
116985	5142.0	6128.0
116988	4380.0	5665.0
116987	1987.0	2399.0
114327	548.0	866.0
440043	0.0	0.0
126308	4312.0	3006.0
440041	0.0	0.0
126306	83.0	22.0
151306	42.0	65.0
100128590	6.0	11.0
100128596	0.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	38.0	32.0
440026	1886.0	1959.0
440023	0.0	0.0
10008	1416.0	262.0
10007	2628.0	2676.0
10009	1730.0	1803.0
116984	639.0	1033.0
116983	1800.0	1526.0
151313	514.0	441.0
10000	7829.0	4842.0
128954	0.0	0.0
10002	13.0	42.0
10001	879.0	675.0
10004	627.0	248.0
10003	307.0	66.0
10006	3606.0	3494.0
10005	1121.0	1254.0
126370	0.0	0.0
285352	78.0	93.0
100128579	0.0	0.0
285359	14.0	62.0
126375	325.0	575.0
126374	1109.0	761.0
153918	0.0	0.0
100128574	2.0	0.0
285362	2339.0	2576.0
285367	1153.0	1224.0
285368	752.0	764.0
100128569	91.0	73.0
126364	209.0	338.0
100128560	11.0	6.0
285370	1.0	2.0
285375	0.0	0.0
102682016	0.0	1.0
153932	7.0	2.0
344191	456.0	40.0
126353	1414.0	804.0
751071	222.0	418.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	1.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	6.0
106481282	0.0	0.0
285381	2180.0	1064.0
106481283	0.0	0.0
285382	3387.0	873.0
106481280	0.0	0.0
165918	1266.0	1042.0
106481281	0.0	1.0
165904	1540.0	3.0
285386	150.0	184.0
138307	2.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	2.0
100128542	2.0	2.0
106481290	0.0	2.0
100128541	2.0	3.0
138311	876.0	1012.0
106481293	0.0	0.0
106481294	0.0	2.0
415056	2.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	14.0	13.0
126299	2039.0	2080.0
106481259	0.0	0.0
728716	10.0	1.0
126298	1746.0	1547.0
728710	1.0	0.0
126295	192.0	271.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	152.0	132.0
645318	0.0	0.0
645317	55.0	39.0
151242	209.0	21.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	25808.0	18491.0
100287908	0.0	0.0
645332	276.0	289.0
126282	632.0	497.0
100287902	9.0	29.0
163227	384.0	438.0
100287900	0.0	2.0
163223	33.0	35.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	262.0	1836.0
106481278	0.0	3.0
645328	0.0	1.0
151254	48.0	48.0
645326	5.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	13.0	3.0
163259	399.0	195.0
645345	281.0	245.0
200403	8.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	266.0	249.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	8.0	3.0
728732	1.0	3.0
728734	1.0	0.0
126272	223.0	128.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	773.0	797.0
106481243	0.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	21.0	6.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	18.0	13.0
728723	86.0	100.0
106481253	0.0	0.0
107133522	8.0	4.0
106481254	0.0	1.0
107133524	2.0	2.0
106481251	0.0	1.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	27.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	1.0
645348	0.0	3.0
106481250	0.0	0.0
645369	211.0	26.0
645368	0.0	1.0
645367	0.0	3.0
106481217	0.0	0.0
200424	875.0	2072.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	25.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	11.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	644.0	638.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	4.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	1.0
645387	412.0	1028.0
645382	0.0	0.0
645381	25.0	23.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	1.0	0.0
106481206	0.0	4.0
106481207	0.0	0.0
106481204	1.0	0.0
106481205	0.0	1.0
106481208	2.0	3.0
106481209	0.0	0.0
3902	377.0	282.0
3903	622.0	990.0
106481210	0.0	0.0
3904	6.0	28.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3820.0	1176.0
106481211	0.0	0.0
3909	4386.0	2656.0
106481212	0.0	0.0
684959	0.0	0.0
151234	3.0	7.0
151230	2134.0	2475.0
728798	3.0	5.0
3913	41637.0	16096.0
3914	7686.0	3852.0
3915	18832.0	8490.0
3916	20514.0	17587.0
3918	1727.0	2036.0
3910	10436.0	2817.0
3911	10501.0	10012.0
3912	9201.0	7321.0
728782	10.0	5.0
728780	50.0	33.0
3924	9.0	12.0
3925	1631.0	2461.0
3927	5540.0	5218.0
3929	14.0	2.0
3920	14163.0	11561.0
3921	27365.0	58386.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	16412.0	19380.0
3937	1319.0	1502.0
3938	1.0	7.0
3939	16869.0	16868.0
3930	5319.0	3626.0
100873179	0.0	0.0
3931	487.0	529.0
3932	231.0	575.0
3933	0.0	1.0
3934	2856.0	9953.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	1.0	3.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	6.0
3947	8.0	2.0
3948	0.0	2.0
3949	10807.0	1399.0
100873169	2.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	20155.0	12239.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	62.0	114.0
3958	9332.0	8953.0
3959	37037.0	16884.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	1.0
199223	143.0	297.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	340.0	155.0
3952	9.0	2.0
3953	3192.0	2414.0
3954	1642.0	2305.0
3955	1070.0	5263.0
3956	22944.0	6788.0
100873185	0.0	0.0
100873184	0.0	1.0
728741	0.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	2.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	5.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1403.0	260.0
1303	4133.0	4579.0
107133502	0.0	0.0
1302	57.0	114.0
1301	17.0	10.0
1300	15.0	600.0
3960	106.0	22.0
3963	7.0	6.0
3964	3810.0	5067.0
1308	6888.0	3311.0
3965	1279.0	1637.0
1307	10604.0	5091.0
151295	6.0	39.0
1306	9855.0	6234.0
100189589	5.0	6.0
728774	2.0	0.0
728773	2.0	3.0
3980	2838.0	2678.0
100287932	2300.0	2590.0
3981	707.0	663.0
728776	11.0	11.0
85508	1.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	8234.0	4155.0
1315	9418.0	9571.0
1314	16737.0	17578.0
1312	7295.0	5626.0
1311	180.0	4059.0
100329135	2.0	0.0
1310	64.0	3.0
574537	0.0	0.0
3972	1.0	10.0
3973	3.0	0.0
3975	0.0	0.0
3976	247.0	116.0
3977	17441.0	9877.0
1318	69.0	72.0
3978	1071.0	1231.0
1317	3852.0	2618.0
728763	2.0	4.0
3990	22.0	8.0
645313	1.0	0.0
3991	569.0	344.0
645312	0.0	0.0
3992	4636.0	1211.0
645311	1.0	2.0
728769	480.0	502.0
1330	0.0	0.0
1327	16020.0	14509.0
1326	305.0	324.0
1325	15.0	13.0
3982	0.0	2.0
3983	6107.0	5492.0
3984	1819.0	2204.0
3985	3442.0	3879.0
3987	3973.0	5671.0
3988	4168.0	4419.0
1329	4898.0	5599.0
116809	0.0	0.0
100128416	28.0	9.0
1340	7062.0	7152.0
1337	4406.0	5010.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	1969.0	3851.0
100128410	3.0	2.0
3995	671.0	820.0
100128412	0.0	0.0
3996	3305.0	1815.0
3998	10712.0	11625.0
1339	244.0	31.0
285440	2091.0	1804.0
285441	2.0	0.0
1352	970.0	719.0
1351	7800.0	6653.0
1350	11904.0	10885.0
1349	4118.0	3550.0
1348	2.0	2.0
1347	4275.0	4724.0
1346	2900.0	616.0
1345	5688.0	4513.0
1343	0.0	0.0
1342	0.0	2.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	15.0
1363	28407.0	21994.0
1362	8545.0	8452.0
1361	0.0	0.0
1360	49.0	357.0
1359	2135.0	780.0
1358	4.0	0.0
1357	32.0	13.0
1356	2564.0	6580.0
1355	3031.0	2567.0
1353	3019.0	2649.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	32.0	286.0
285464	297.0	798.0
100873200	1.0	0.0
777774	0.0	1.0
1374	5778.0	7624.0
1373	183.0	48.0
1371	829.0	951.0
1370	2.0	0.0
1369	0.0	0.0
1368	1901.0	1733.0
100873209	0.0	1.0
1366	1235.0	2449.0
1365	3779.0	13007.0
1364	14630.0	14737.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	8.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	8.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	1.0
1385	3724.0	2804.0
116843	673.0	819.0
1384	5133.0	4446.0
116842	21.0	82.0
1382	2246.0	826.0
116844	462.0	799.0
1381	30.0	33.0
1380	17.0	84.0
440176	4.0	13.0
440184	1.0	0.0
1379	6.0	10.0
1378	42.0	77.0
1376	1277.0	1285.0
1375	29.0	161.0
128821	0.0	2.0
100873237	0.0	1.0
128822	1.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	9.0	3.0
102800310	12.0	26.0
100873239	1.0	1.0
100873222	0.0	1.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	543.0	246.0
1396	43.0	81.0
1395	28.0	41.0
1394	38.0	71.0
1393	177.0	19.0
1392	0.0	0.0
285407	15.0	18.0
116835	527.0	368.0
1390	1415.0	777.0
1389	5638.0	5259.0
1388	6748.0	7979.0
1387	10032.0	7914.0
116841	1744.0	1637.0
1386	3827.0	3337.0
116840	1738.0	1852.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	2.0
100873227	0.0	1.0
100873251	1.0	1.0
100873250	0.0	0.0
116828	38.0	139.0
100873255	0.0	0.0
100873254	14.0	8.0
100873253	0.0	0.0
285412	3.0	1.0
100873252	0.0	0.0
100287898	24.0	56.0
100287895	0.0	0.0
285419	23.0	40.0
1399	6013.0	4749.0
1398	5541.0	4440.0
1397	5342.0	4173.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	1.0	1.0
100873256	0.0	1.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	278.0	494.0
285429	1.0	8.0
100287880	0.0	0.0
440193	2443.0	3356.0
100873248	0.0	0.0
100873247	2.0	6.0
100873246	0.0	0.0
100873245	1.0	5.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9362.0	7307.0
153830	6368.0	4336.0
645280	4.0	0.0
440138	598.0	355.0
440132	4.0	1.0
440142	0.0	0.0
10139	2683.0	2806.0
126208	1744.0	2351.0
126206	1.0	3.0
126205	0.0	10.0
107133497	14.0	35.0
126204	0.0	6.0
107133499	0.0	0.0
128866	10635.0	8361.0
10131	2885.0	3700.0
10134	14133.0	15782.0
107133494	0.0	0.0
10133	7101.0	3657.0
128869	1483.0	1302.0
10136	0.0	3.0
10135	7617.0	6321.0
100128493	0.0	0.0
103021294	30.0	18.0
10138	1354.0	918.0
100128496	0.0	0.0
10137	5834.0	5766.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	8.0
10140	6755.0	6703.0
128864	9.0	25.0
440125	1.0	3.0
440131	2.0	2.0
10143	166.0	402.0
128854	1260.0	785.0
10142	5593.0	5444.0
10144	2295.0	2234.0
10147	3380.0	3036.0
100128483	2.0	1.0
10146	8014.0	9140.0
128859	0.0	0.0
10149	205.0	173.0
10148	121.0	201.0
128853	207.0	141.0
440159	0.0	0.0
10117	19.0	3.0
440163	1.0	2.0
10110	22.0	33.0
10112	63.0	85.0
10111	5239.0	3724.0
10114	12001.0	6704.0
10113	3623.0	3303.0
128848	0.0	0.0
10116	8736.0	5117.0
165829	147.0	45.0
100128469	11.0	17.0
153842	1.0	8.0
440145	829.0	1351.0
10129	4442.0	2365.0
440153	0.0	0.0
10128	8816.0	8130.0
100033799	0.0	0.0
107133486	1.0	4.0
10121	10073.0	6131.0
100128465	0.0	0.0
10120	5685.0	5014.0
10123	2457.0	1886.0
138234	2.0	0.0
10125	130.0	241.0
10124	1894.0	1027.0
10127	1992.0	2271.0
10126	1303.0	1605.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	1.0
126248	51.0	61.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	3.0
106481182	0.0	1.0
285489	160.0	183.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	0.0	4.0
10107	1.0	2.0
10106	12285.0	13289.0
106481199	1.0	0.0
10109	11961.0	9041.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2926.0	4537.0
10100	2564.0	1262.0
10103	15707.0	19096.0
106481194	0.0	0.0
10102	1188.0	1535.0
106481195	0.0	0.0
10105	2638.0	2706.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	156.0	307.0
440119	773.0	928.0
126235	2.0	0.0
126231	149.0	92.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	100.0	129.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	63.0	63.0
106481167	0.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	1.0
440107	28.0	41.0
440104	1086.0	1161.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	3.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	1.0	0.0
128876	22.0	5.0
100128420	20.0	31.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	9.0	25.0
10090	1794.0	665.0
10093	5172.0	6622.0
10092	6996.0	6458.0
10095	3690.0	4885.0
645204	0.0	1.0
10094	6936.0	9806.0
645203	5.0	7.0
10097	14321.0	12489.0
10096	11402.0	9332.0
645201	1.0	0.0
163115	96.0	50.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	1.0
106481143	0.0	0.0
114194	0.0	0.0
138162	83.0	197.0
106481144	0.0	0.0
114195	4.0	1.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	1.0	10.0
106481145	0.0	1.0
151126	1301.0	793.0
106481146	0.0	1.0
10099	11964.0	9489.0
10098	1058.0	559.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	742.0	676.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	94.0	53.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	86.0	452.0
415116	7666.0	8616.0
