id	c2b14984-5f00-40a2-b977-990f30066906	a772773c-9c24-4eb0-bd27-70c8a72b2f51
442910	0.0	0.0
106481343	0.0	0.0
85457	5284.0	4633.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	48.0	116.0
442913	0.0	0.0
85452	12.0	1.0
442914	0.0	0.0
50	4932.0	6142.0
85453	1927.0	1249.0
442915	0.0	0.0
85450	1738.0	2976.0
51	9541.0	8292.0
442916	0.0	0.0
85451	2187.0	1638.0
52	7154.0	4425.0
442917	0.0	0.0
53	4653.0	4773.0
442918	0.0	0.0
54	4859.0	2242.0
442919	0.0	0.0
55	1875750.0	1328221.0
442909	1.0	0.0
56	4.0	3.0
58	330.0	54.0
59	137227.0	32981.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	9.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	251.0	236.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	14.0	2.0
106481354	0.0	0.0
85446	108.0	385.0
442900	0.0	0.0
106481355	0.0	0.0
85443	0.0	3.0
442901	0.0	0.0
85444	1357.0	412.0
442902	0.0	0.0
60	257788.0	200590.0
85441	562.0	4418.0
442903	2.0	2.0
85442	145.0	117.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	17.0
85440	1853.0	3654.0
442907	0.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	11.0	4.0
68	2.0	4.0
344595	1275.0	441.0
69	5.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	43.0	33.0
106481321	0.0	0.0
85479	24.0	37.0
106481322	0.0	0.0
85476	3329.0	2928.0
85477	428.0	1854.0
70	6555.0	1179.0
85474	1.0	1.0
71	134098.0	204796.0
72	201711.0	40243.0
73	26.0	38.0
74	0.0	0.0
75	1.0	8.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4908.0	2857.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2606.0	3077.0
81	14978.0	18023.0
85463	1057.0	1063.0
82	2.0	4.0
85464	411.0	693.0
83	2.0	1.0
85461	1967.0	2827.0
85462	2188.0	725.0
86	3600.0	2459.0
87	15792.0	12973.0
85460	2434.0	1713.0
88	279.0	128.0
89	3.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1914.0	1525.0
106481300	0.0	0.0
91	2974.0	4315.0
92	1939.0	1180.0
93	307.0	578.0
94	886.0	944.0
95	382.0	468.0
97	305.0	119.0
98	1741.0	853.0
344561	0.0	0.0
728661	1362.0	4703.0
728664	1.0	0.0
106481305	0.0	0.0
261734	171.0	349.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	27.0	18.0
106481309	11.0	7.0
246119	5.0	8.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	5.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	3.0	23.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	318.0	472.0
3800	5599.0	12514.0
3801	580.0	431.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	5313.0	1891.0
728698	10.0	12.0
3814	17.0	2.0
3815	790.0	873.0
3816	1268.0	5.0
261729	42410.0	78443.0
3817	574394.0	413080.0
3818	14.0	3.0
222166	3953.0	2837.0
3811	0.0	0.0
3812	0.0	0.0
285740	0.0	0.0
285741	66.0	31.0
728689	2.0	11.0
3827	0.0	0.0
246100	0.0	0.0
3820	220.0	57.0
3821	122.0	3.0
3822	2.0	0.0
3823	4.0	0.0
3824	117.0	22.0
645402	0.0	0.0
403313	3371.0	4963.0
403314	1.0	4.0
728637	1.0	0.0
728638	87.0	211.0
728633	0.0	0.0
728632	46.0	16.0
728635	39.0	9.0
3836	3022.0	3051.0
222183	280.0	85.0
3837	8280.0	16845.0
3838	879.0	1776.0
3839	3750.0	1805.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	993.0	1386.0
3832	233.0	599.0
3833	90.0	369.0
3834	8.0	6.0
3835	4934.0	4792.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	231.0	293.0
3848	47.0	26.0
3849	6.0	3.0
222171	223.0	21.0
728619	0.0	2.0
3840	7962.0	4917.0
3841	1597.0	655.0
3842	8694.0	8741.0
3843	13973.0	6280.0
3844	0.0	1.0
3845	2523.0	2559.0
3846	2.0	8.0
645423	0.0	0.0
3860	2513.0	22.0
246126	3491.0	1779.0
728658	1593.0	613.0
728655	0.0	0.0
728657	0.0	0.0
728656	2.0	1.0
3858	2829.0	985.0
3859	2.0	0.0
246135	0.0	0.0
3850	0.0	0.0
3851	687.0	1.0
3852	22073.0	175.0
645414	0.0	0.0
3853	298.0	35.0
3854	102.0	12.0
3855	1575.0	8.0
3856	40518.0	82581.0
3857	19.0	6.0
728640	2.0	4.0
645431	44.0	23.0
728642	149.0	177.0
728641	7.0	66.0
645434	0.0	1.0
645432	5.0	6.0
285704	1812.0	1818.0
728643	12.0	33.0
222194	2661.0	1612.0
285708	3.0	0.0
1204	0.0	0.0
1203	2851.0	1019.0
1201	1207.0	1728.0
1200	6928.0	13298.0
3861	17006.0	390.0
645426	20.0	7.0
645425	0.0	0.0
1209	8079.0	12869.0
3866	9737.0	235.0
1208	0.0	0.0
1207	6239.0	2939.0
3868	285.0	17.0
285311	0.0	0.0
3880	14617.0	261.0
3881	0.0	0.0
285313	9.0	22.0
100128537	100.0	642.0
3882	7.0	0.0
100128536	0.0	1.0
285314	1.0	3.0
285315	1125.0	452.0
1215	10.0	9.0
100141515	6.0	1.0
1213	31075.0	43174.0
1212	3887.0	2761.0
1211	15366.0	7675.0
3872	18268.0	249.0
3875	31581.0	52976.0
3876	9.0	11.0
3879	2.0	5.0
3890	1.0	0.0
3891	0.0	0.0
3892	44.0	7.0
100128525	8.0	2.0
285326	0.0	0.0
1230	206.0	153.0
285329	9.0	15.0
440097	9.0	3.0
440093	8.0	14.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	2.0	1.0
3887	10.0	40.0
3888	0.0	0.0
100631239	0.0	1.0
3889	0.0	1.0
100128516	44.0	8.0
285331	877.0	334.0
100128512	0.0	0.0
285335	6.0	0.0
100128514	1.0	0.0
1241	181.0	108.0
1240	226.0	562.0
1238	35.0	42.0
1237	12.0	12.0
1236	66.0	143.0
1235	6.0	4.0
1234	220.0	201.0
1233	60.0	77.0
1232	3.0	1.0
3895	11054.0	14171.0
100128511	201.0	8.0
100631247	1.0	0.0
3897	29.0	102.0
100631248	23.0	74.0
3898	1457.0	3348.0
100631249	0.0	0.0
3899	7448.0	20668.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	3165.0	1783.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	164.0	143.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	294.0	58.0
574501	0.0	0.0
574502	0.0	0.0
1244	7.0	9.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	75090.0	13762.0
1263	349.0	309.0
1262	7.0	2.0
116966	105.0	55.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	5.0	1.0
1260	0.0	0.0
116969	94.0	8.0
1259	409.0	123.0
1258	1.0	0.0
440061	0.0	0.0
100887750	29.0	106.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	2235.0	948.0
1271	319.0	322.0
100887749	22.0	17.0
1270	2.0	1.0
100887748	0.0	0.0
440044	25.0	14.0
1269	3.0	4.0
440051	0.0	0.0
1268	83.0	26.0
440050	0.0	0.0
1267	7699.0	6304.0
1266	16878.0	2955.0
100887740	0.0	0.0
1265	7901.0	2204.0
1286	363.0	571.0
1285	191.0	137.0
1284	5417.0	11300.0
1282	4505.0	8096.0
1281	15921.0	19408.0
1280	52.0	0.0
440078	160.0	153.0
440077	2.0	0.0
440087	128.0	11.0
1278	13156.0	27313.0
1277	5635.0	16883.0
440081	22.0	34.0
116938	0.0	0.0
1297	521.0	4.0
116931	98.0	267.0
1296	473.0	286.0
1295	486.0	1721.0
116933	2.0	2.0
1294	770.0	488.0
1293	5491.0	17351.0
116935	103.0	40.0
1292	12787.0	21903.0
440068	0.0	1.0
1291	5476.0	10205.0
116937	1.0	4.0
440067	11.0	0.0
1290	616.0	1907.0
440073	108.0	119.0
440072	15.0	6.0
1289	1090.0	3521.0
1288	1424.0	784.0
1287	2171.0	3309.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	538.0	812.0
440021	0.0	0.0
442673	3.0	1.0
10018	1545.0	1562.0
126328	6280.0	2146.0
442676	0.0	1.0
126326	168.0	214.0
1299	49.0	9.0
1298	1641.0	150.0
10011	4718.0	2224.0
10010	2863.0	1201.0
10013	1573.0	2293.0
128989	2027.0	964.0
10015	9360.0	14543.0
10014	2996.0	2747.0
10017	103.0	1.0
10016	7210.0	3996.0
10020	7155.0	3925.0
114335	0.0	0.0
114336	0.0	0.0
126321	917.0	3186.0
10029	0.0	0.0
442668	1.0	0.0
10022	1.0	0.0
10021	19.0	19.0
10024	34.0	109.0
128977	3464.0	2143.0
103021165	0.0	2.0
10023	248.0	604.0
103021164	7.0	10.0
10026	4037.0	3302.0
10025	2783.0	4329.0
116986	55.0	74.0
116985	2389.0	3973.0
116988	2716.0	5009.0
116987	823.0	6430.0
114327	707.0	567.0
440043	0.0	0.0
126308	2582.0	3385.0
440041	0.0	0.0
126306	12.0	9.0
151306	33.0	14.0
100128590	4.0	3.0
100128596	0.0	0.0
151300	4.0	2.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	37.0	25.0
440026	4049.0	3331.0
440023	0.0	0.0
10008	540.0	240.0
10007	5803.0	1453.0
10009	1652.0	1811.0
116984	422.0	756.0
116983	666.0	1076.0
151313	861.0	58.0
10000	3457.0	7295.0
128954	0.0	0.0
10002	8.0	6.0
10001	1185.0	562.0
10004	735.0	117.0
10003	229.0	72.0
10006	5473.0	3097.0
10005	2236.0	1458.0
126370	0.0	0.0
285352	72.0	153.0
100128579	0.0	0.0
285359	28.0	24.0
126375	499.0	382.0
126374	418.0	1368.0
153918	0.0	0.0
100128574	1.0	0.0
285362	5575.0	4327.0
285367	1966.0	971.0
285368	568.0	179.0
100128569	38.0	148.0
126364	159.0	154.0
100128560	15.0	2.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	5.0	5.0
344191	251.0	75.0
126353	924.0	2366.0
751071	375.0	388.0
442660	4.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	1.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	13.0
106481282	0.0	0.0
285381	3366.0	958.0
106481283	0.0	0.0
285382	896.0	1000.0
106481280	0.0	0.0
165918	553.0	946.0
106481281	0.0	0.0
165904	5.0	6.0
285386	274.0	18.0
138307	2.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	1.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	512.0	1160.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	5.0	3.0
126299	1852.0	1812.0
106481259	0.0	0.0
728716	15.0	0.0
126298	833.0	2527.0
728710	3.0	0.0
126295	453.0	186.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	254.0	342.0
645318	0.0	0.0
645317	75.0	20.0
151242	111.0	17.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18882.0	20073.0
100287908	0.0	0.0
645332	475.0	307.0
126282	229.0	278.0
100287902	27.0	10.0
163227	596.0	217.0
100287900	0.0	0.0
163223	26.0	4.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	3.0
106481277	0.0	0.0
151258	349.0	248.0
106481278	0.0	0.0
645328	0.0	0.0
151254	26.0	6.0
645326	12.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	7.0
163259	404.0	133.0
645345	197.0	119.0
200403	5.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	328.0	71.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	2.0	0.0
728734	0.0	0.0
126272	226.0	97.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	922.0	719.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	8.0	4.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	10.0	10.0
728723	281.0	37.0
106481253	0.0	0.0
107133522	7.0	0.0
106481254	0.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	19.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	4.0	0.0
645348	1.0	0.0
106481250	0.0	0.0
645369	30.0	60.0
645368	0.0	1.0
645367	1.0	0.0
106481217	0.0	0.0
200424	438.0	2042.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	25.0
645360	0.0	0.0
106481219	0.0	13.0
106481220	3.0	11.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1202.0	628.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	536.0	338.0
645382	0.0	0.0
645381	49.0	26.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	0.0	0.0
106481204	0.0	1.0
106481205	1.0	1.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	171.0	80.0
3903	635.0	575.0
106481210	0.0	0.0
3904	12.0	7.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	791.0	2244.0
106481211	0.0	0.0
3909	1355.0	330.0
106481212	0.0	0.0
684959	0.0	0.0
151234	131.0	4.0
151230	3474.0	3408.0
728798	6.0	5.0
3913	9154.0	6394.0
3914	3675.0	304.0
3915	3997.0	9035.0
3916	14638.0	28674.0
3918	1708.0	32.0
3910	1841.0	1967.0
3911	2020.0	5695.0
3912	3428.0	3764.0
728782	32.0	4.0
728780	202.0	4.0
3924	15.0	7.0
3925	4902.0	2261.0
3927	3372.0	5050.0
3929	2.0	1.0
3920	30784.0	22244.0
3921	90076.0	27276.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	36317.0	41585.0
3937	962.0	592.0
3938	2.0	0.0
3939	16634.0	25469.0
3930	2367.0	1498.0
100873179	0.0	0.0
3931	208.0	91.0
3932	560.0	173.0
3933	0.0	0.0
3934	2701.0	37.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	9.0	3.0
3947	0.0	0.0
3948	0.0	2.0
3949	3048.0	3979.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	26118.0	2320.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	61.0	31.0
3958	19884.0	1981.0
3959	23006.0	4497.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	132.0	128.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	156.0	60.0
3952	1.0	1.0
3953	1222.0	706.0
3954	855.0	2883.0
3955	1490.0	8809.0
3956	21536.0	3347.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	0.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	4.0
728746	0.0	0.0
728748	5.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	178.0	395.0
1303	1397.0	4228.0
107133502	0.0	0.0
1302	15.0	16.0
1301	1.0	2.0
1300	16.0	26.0
3960	36.0	4.0
3963	1.0	0.0
3964	3459.0	1417.0
1308	3871.0	27.0
3965	562.0	572.0
1307	1662.0	2438.0
151295	6.0	13.0
1306	1147.0	3279.0
100189589	1.0	1.0
728774	0.0	1.0
728773	0.0	0.0
3980	2108.0	3132.0
100287932	4887.0	2063.0
3981	1109.0	709.0
728776	29.0	10.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	5866.0	10432.0
1315	17824.0	11306.0
1314	16344.0	21807.0
1312	11082.0	7824.0
1311	58.0	295.0
100329135	0.0	1.0
1310	7.0	5.0
574537	0.0	0.0
3972	2.0	4.0
3973	0.0	1.0
3975	0.0	0.0
3976	92.0	454.0
3977	9506.0	24253.0
1318	91.0	51.0
3978	594.0	1195.0
1317	13677.0	8044.0
728763	5.0	4.0
3990	23.0	10.0
645313	0.0	0.0
3991	224.0	155.0
645312	0.0	0.0
3992	3009.0	447.0
645311	1.0	0.0
728769	1853.0	545.0
1330	0.0	0.0
1327	38762.0	12816.0
1326	248.0	167.0
1325	5.0	9.0
3982	0.0	1.0
3983	1270.0	1094.0
3984	794.0	1341.0
3985	4092.0	4182.0
3987	4042.0	4093.0
3988	6108.0	3390.0
1329	10950.0	4709.0
116809	0.0	0.0
100128416	13.0	4.0
1340	16491.0	6423.0
1337	12868.0	5721.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	2370.0	4219.0
100128410	1.0	0.0
3995	565.0	282.0
100128412	0.0	0.0
3996	1273.0	1795.0
3998	13125.0	13435.0
1339	0.0	1.0
285440	2851.0	2002.0
285441	7.0	0.0
1352	910.0	650.0
1351	15569.0	8787.0
1350	25963.0	9944.0
1349	11684.0	3296.0
1348	2.0	0.0
1347	14768.0	5674.0
1346	2849.0	283.0
1345	8460.0	4360.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	1.0
285456	42.0	28.0
1363	66613.0	54811.0
1362	6406.0	13435.0
1361	2.0	2.0
1360	557.0	48.0
1359	2404.0	1530.0
1358	6.0	1.0
1357	38.0	1.0
1356	669.0	53.0
1355	4061.0	3283.0
1353	4522.0	2057.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	54.0	817.0
285464	83.0	451.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6066.0	7755.0
1373	153.0	31.0
1371	878.0	772.0
1370	0.0	0.0
1369	0.0	1.0
1368	7032.0	777.0
100873209	0.0	0.0
1366	4390.0	1554.0
1365	5502.0	11612.0
1364	11821.0	31911.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	18.0	15.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	3.0
100873206	2.0	3.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	4.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3489.0	2521.0
116843	1028.0	666.0
1384	4103.0	6841.0
116842	49.0	18.0
1382	2114.0	39.0
116844	450.0	54.0
1381	26.0	0.0
1380	2.0	21.0
440176	4.0	3.0
440184	0.0	4.0
1379	7.0	0.0
1378	32.0	44.0
1376	2262.0	1956.0
1375	19.0	31.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	3.0	5.0
102800310	16.0	0.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	1072.0	100.0
1396	40.0	19.0
1395	5.0	5.0
1394	29.0	26.0
1393	274.0	283.0
1392	0.0	0.0
285407	5.0	23.0
116835	180.0	239.0
1390	1822.0	750.0
1389	7038.0	4659.0
1388	5686.0	5171.0
1387	2847.0	6083.0
116841	2265.0	1785.0
1386	5138.0	2806.0
116840	979.0	1684.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	23.0	21.0
100873255	0.0	0.0
100873254	2.0	4.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	14.0	31.0
100287895	0.0	0.0
285419	95.0	10.0
1399	3390.0	3903.0
1398	6349.0	4430.0
1397	3324.0	4103.0
100873259	0.0	1.0
100873258	0.0	1.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	807.0	312.0
285429	3.0	2.0
100287880	0.0	0.0
440193	1071.0	1680.0
100873248	0.0	0.0
100873247	1.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	16446.0	10912.0
153830	4103.0	2586.0
645280	0.0	0.0
440138	775.0	640.0
440132	6.0	0.0
440142	1.0	1.0
10139	1743.0	1452.0
126208	985.0	1481.0
126206	0.0	1.0
126205	7.0	57.0
107133497	22.0	32.0
126204	0.0	2.0
107133499	0.0	0.0
128866	11343.0	9084.0
10131	2476.0	3162.0
10134	22485.0	15222.0
107133494	0.0	0.0
10133	5204.0	891.0
128869	2213.0	1615.0
10136	0.0	0.0
10135	10440.0	5942.0
100128493	0.0	0.0
103021294	24.0	17.0
10138	1707.0	778.0
100128496	0.0	0.0
10137	5391.0	5182.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	0.0
10140	8751.0	15638.0
128864	20.0	14.0
440125	2.0	2.0
440131	0.0	0.0
10143	144.0	5.0
128854	1309.0	169.0
10142	2607.0	5808.0
10144	2153.0	1181.0
10147	2426.0	3077.0
100128483	1.0	1.0
10146	7315.0	8139.0
128859	0.0	0.0
10149	609.0	869.0
10148	142.0	59.0
128853	211.0	44.0
440159	0.0	0.0
10117	0.0	1.0
440163	0.0	0.0
10110	16.0	18.0
10112	47.0	314.0
10111	3155.0	4563.0
10114	6932.0	7652.0
10113	6852.0	4083.0
128848	0.0	0.0
10116	7554.0	3636.0
165829	42.0	18.0
100128469	22.0	12.0
153842	0.0	0.0
440145	2114.0	1298.0
10129	1125.0	665.0
440153	0.0	0.0
10128	9220.0	8622.0
100033799	0.0	0.0
107133486	3.0	0.0
10121	7704.0	8692.0
100128465	0.0	0.0
10120	6830.0	3738.0
10123	1360.0	1104.0
138234	0.0	0.0
10125	114.0	102.0
10124	1694.0	336.0
10127	1706.0	1455.0
10126	2435.0	1413.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	22.0	62.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	109.0	59.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	0.0	0.0
10107	0.0	0.0
10106	6765.0	7031.0
106481199	0.0	0.0
10109	17214.0	7312.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	5054.0	2743.0
10100	3089.0	304.0
10103	50990.0	67361.0
106481194	0.0	0.0
10102	1835.0	935.0
106481195	0.0	0.0
10105	2433.0	3248.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	299.0	23.0
440119	563.0	176.0
126235	0.0	0.0
126231	127.0	104.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	127.0	97.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	96.0	39.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	15.0
440107	26.0	2.0
440104	1634.0	624.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	3.0	0.0
100128420	17.0	2.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	6.0
10090	1164.0	1360.0
10093	10773.0	5789.0
10092	14823.0	5541.0
10095	3768.0	2443.0
645204	0.0	0.0
10094	15412.0	7726.0
645203	14.0	3.0
10097	13585.0	15085.0
10096	13486.0	9303.0
645201	0.0	0.0
163115	145.0	25.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	10.0
106481143	0.0	0.0
114194	0.0	0.0
138162	193.0	181.0
106481144	0.0	0.0
114195	2.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	6.0
106481145	0.0	0.0
151126	839.0	157.0
106481146	0.0	0.0
10099	12149.0	8436.0
10098	1011.0	476.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1436.0	462.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	176.0	14.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	136.0	313.0
415116	4163.0	13485.0
645207	0.0	0.0
645206	302.0	32.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	14.0	4.0
114182	0.0	0.0
10071	573.0	5.0
645220	0.0	0.0
