id	b7aa2312-9946-4dc5-a844-7e1cf249e284	edc8824b-e337-47be-8f6e-9a7516e69df0
106481344	0.0	0.0
442912	0.0	0.0
85455	250.0	122.0
442913	0.0	0.0
85452	41.0	11.0
442914	0.0	0.0
50	2471.0	680.0
85453	2069.0	900.0
442915	0.0	0.0
85450	2831.0	1369.0
51	4802.0	4070.0
442916	0.0	0.0
85451	1485.0	1040.0
52	7254.0	3833.0
442917	0.0	0.0
53	2207.0	2389.0
442918	0.0	0.0
54	120.0	193.0
442919	0.0	0.0
55	349468.0	473804.0
442909	1.0	1.0
56	55.0	5.0
58	521.0	63.0
59	66446.0	12723.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	155.0	48.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	9.0	2.0
106481354	6.0	2.0
85446	617.0	267.0
442900	0.0	0.0
106481355	0.0	0.0
85443	8.0	14.0
442901	0.0	0.0
85444	352.0	145.0
442902	0.0	0.0
60	244234.0	144469.0
85441	684.0	304.0
442903	7.0	2.0
85442	186.0	76.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	10.0
85440	1740.0	514.0
442907	11.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	4.0
68	3.0	0.0
344595	699.0	425.0
69	7.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	103.0	43.0
106481321	0.0	0.0
85479	3.0	2.0
106481322	0.0	0.0
85476	2638.0	1404.0
85477	543.0	534.0
70	2137.0	126.0
85474	13.0	6.0
71	183184.0	109865.0
72	86787.0	13628.0
73	11.0	2.0
74	0.0	0.0
75	4.0	2.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2188.0	1446.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2704.0	1493.0
81	16370.0	9420.0
85463	675.0	236.0
82	3.0	6.0
85464	547.0	284.0
83	5.0	1.0
85461	1961.0	1104.0
85462	792.0	571.0
86	2153.0	1480.0
87	11794.0	3662.0
85460	3147.0	1796.0
88	853.0	37.0
89	0.0	5.0
728675	0.0	0.0
106481301	0.0	1.0
106481302	0.0	0.0
90	1362.0	781.0
106481300	0.0	0.0
91	4088.0	4610.0
92	969.0	369.0
93	1515.0	694.0
94	374.0	638.0
95	121.0	99.0
97	470.0	222.0
98	1357.0	840.0
344561	0.0	0.0
728661	3505.0	1865.0
728664	1.0	3.0
106481305	4.0	0.0
261734	376.0	148.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	42.0	71.0
106481309	4.0	1.0
246119	2.0	0.0
106481307	1.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	0.0	0.0
3805	8.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	20.0	7.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	913.0	451.0
3800	13626.0	9469.0
3801	379.0	276.0
3802	0.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	4202.0	2681.0
728698	7.0	15.0
3814	4.0	5.0
3815	194.0	89.0
3816	31.0	23.0
261729	57563.0	37510.0
3817	281577.0	298332.0
3818	4.0	3.0
222166	7020.0	3738.0
3811	0.0	1.0
3812	0.0	0.0
285740	4.0	0.0
285741	68.0	85.0
728689	5.0	5.0
3827	26.0	67.0
246100	0.0	0.0
3820	72.0	52.0
3821	3.0	3.0
3822	3.0	2.0
3823	0.0	0.0
3824	27.0	17.0
645402	0.0	0.0
403313	1572.0	1299.0
403314	3.0	0.0
728637	0.0	0.0
728638	70.0	79.0
728633	0.0	0.0
728632	122.0	10.0
728635	13.0	11.0
3836	2164.0	1318.0
222183	123.0	33.0
3837	14333.0	9078.0
3838	1478.0	753.0
3839	2666.0	1475.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2334.0	1475.0
3832	543.0	135.0
3833	229.0	108.0
3834	183.0	378.0
3835	2840.0	4048.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	304.0	162.0
3848	0.0	1.0
3849	6.0	6.0
222171	46.0	39.0
728619	3.0	0.0
3840	5505.0	3376.0
3841	944.0	431.0
3842	7676.0	4619.0
3843	8074.0	5113.0
3844	0.0	0.0
3845	2876.0	1151.0
3846	4.0	3.0
645423	0.0	0.0
3860	30.0	2.0
246126	297.0	95.0
728658	1581.0	893.0
728655	0.0	0.0
728657	0.0	0.0
728656	1.0	2.0
3858	1576.0	2005.0
3859	0.0	0.0
246135	0.0	0.0
3850	0.0	0.0
3851	143.0	17.0
3852	39.0	110.0
645414	0.0	0.0
3853	10.0	0.0
3854	1.0	1.0
3855	258.0	125.0
3856	42841.0	41145.0
3857	9.0	0.0
728640	3.0	3.0
645431	10.0	3.0
728642	278.0	217.0
728641	7.0	0.0
645434	0.0	0.0
645432	4.0	0.0
285704	2033.0	2019.0
728643	41.0	129.0
222194	2240.0	1438.0
285708	0.0	0.0
1204	0.0	0.0
1203	762.0	593.0
1201	962.0	998.0
1200	7305.0	5211.0
3861	396.0	179.0
645426	12.0	0.0
645425	0.0	1.0
1209	6902.0	6000.0
3866	79.0	92.0
1208	2.0	0.0
1207	5341.0	3578.0
3868	37.0	2.0
285311	0.0	0.0
3880	6249.0	4355.0
3881	1.0	0.0
285313	4.0	0.0
100128537	594.0	169.0
3882	0.0	0.0
100128536	0.0	0.0
285314	0.0	1.0
285315	291.0	209.0
1215	7.0	5.0
100141515	5.0	2.0
1213	22751.0	14742.0
1212	4363.0	4277.0
1211	6537.0	7598.0
3872	930.0	320.0
3875	50151.0	60182.0
3876	46.0	20.0
3879	3.0	10.0
3890	0.0	0.0
3891	0.0	0.0
3892	7.0	3.0
100128525	2.0	0.0
285326	0.0	0.0
1230	25.0	65.0
285329	0.0	1.0
440097	0.0	0.0
440093	8.0	11.0
3883	0.0	0.0
3884	3.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	1.0
3887	2.0	0.0
3888	0.0	0.0
100631239	0.0	1.0
3889	1.0	0.0
100128516	20.0	14.0
285331	720.0	468.0
100128512	0.0	0.0
285335	18.0	2.0
100128514	0.0	0.0
1241	84.0	51.0
1240	104.0	114.0
1238	23.0	11.0
1237	2.0	3.0
1236	37.0	37.0
1235	2.0	0.0
1234	26.0	40.0
1233	10.0	3.0
1232	0.0	0.0
3895	15451.0	6085.0
100128511	44.0	47.0
100631247	0.0	0.0
3897	106.0	46.0
100631248	20.0	12.0
3898	2389.0	2184.0
100631249	0.0	0.0
3899	6836.0	5572.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1137.0	646.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	69.0	55.0
100631254	2.0	0.0
100128503	0.0	0.0
285349	336.0	117.0
574501	0.0	0.0
574502	0.0	0.0
1244	11.0	4.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	34963.0	8132.0
1263	296.0	188.0
1262	4.0	6.0
116966	130.0	31.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	0.0	0.0
1260	0.0	1.0
116969	11.0	17.0
1259	300.0	305.0
1258	0.0	0.0
440061	0.0	0.0
100887750	75.0	18.0
100887746	1.0	0.0
100887744	0.0	0.0
1272	975.0	219.0
1271	286.0	39.0
100887749	54.0	140.0
1270	14.0	4.0
100887748	0.0	0.0
440044	6.0	2.0
1269	6.0	1.0
440051	1.0	0.0
1268	73.0	125.0
440050	6.0	2.0
1267	7220.0	4616.0
1266	11244.0	6928.0
100887740	0.0	0.0
1265	2075.0	811.0
1286	429.0	144.0
1285	411.0	74.0
1284	13579.0	8609.0
1282	13432.0	9175.0
1281	21351.0	5539.0
1280	8824.0	4614.0
440078	46.0	31.0
440077	2.0	1.0
440087	231.0	86.0
1278	26298.0	8799.0
1277	23792.0	7168.0
440081	28.0	14.0
116938	0.0	0.0
1297	45.0	62.0
116931	107.0	29.0
1296	279.0	141.0
1295	1221.0	561.0
116933	3.0	0.0
1294	528.0	229.0
1293	9747.0	2690.0
116935	55.0	98.0
1292	16946.0	8638.0
440068	0.0	1.0
1291	10685.0	3982.0
116937	3.0	1.0
440067	4.0	2.0
1290	2121.0	845.0
440073	82.0	15.0
440072	5.0	20.0
1289	3115.0	1108.0
1288	407.0	51.0
1287	2455.0	1135.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	933.0	549.0
440021	0.0	0.0
442673	0.0	1.0
10018	785.0	556.0
126328	3810.0	5310.0
442676	0.0	0.0
126326	352.0	189.0
1299	133.0	54.0
1298	62924.0	41698.0
10011	2212.0	2176.0
10010	1751.0	1152.0
10013	2361.0	1328.0
128989	418.0	548.0
10015	10115.0	6575.0
10014	4421.0	2440.0
10017	145.0	145.0
10016	6126.0	5870.0
10020	3666.0	1758.0
114335	0.0	0.0
114336	0.0	0.0
126321	1765.0	1405.0
10029	0.0	0.0
442668	0.0	0.0
10022	79.0	1.0
10021	49.0	14.0
10024	236.0	81.0
128977	1249.0	1906.0
103021165	0.0	1.0
10023	322.0	295.0
103021164	6.0	2.0
10026	2236.0	1115.0
10025	2393.0	2209.0
116986	70.0	156.0
116985	2032.0	1152.0
116988	3345.0	2950.0
116987	2792.0	1538.0
114327	526.0	210.0
440043	0.0	0.0
126308	2739.0	1799.0
440041	0.0	0.0
126306	6.0	8.0
151306	78.0	46.0
100128590	88.0	35.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	23.0	21.0
440026	3325.0	2077.0
440023	0.0	0.0
10008	458.0	509.0
10007	1757.0	1622.0
10009	1032.0	581.0
116984	774.0	472.0
116983	951.0	613.0
151313	212.0	87.0
10000	9970.0	4507.0
128954	0.0	0.0
10002	29.0	10.0
10001	881.0	426.0
10004	120.0	58.0
10003	150.0	34.0
10006	4244.0	2513.0
10005	1408.0	1275.0
126370	0.0	0.0
285352	159.0	94.0
100128579	0.0	0.0
285359	40.0	46.0
126375	130.0	143.0
126374	643.0	748.0
153918	0.0	3.0
100128574	0.0	0.0
285362	2655.0	2363.0
285367	995.0	766.0
285368	995.0	707.0
100128569	30.0	14.0
126364	58.0	71.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	0.0
344191	58.0	7.0
126353	2410.0	1140.0
751071	436.0	469.0
442660	2.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	6.0
106481282	0.0	0.0
285381	1363.0	630.0
106481283	0.0	0.0
285382	662.0	287.0
106481280	0.0	0.0
165918	707.0	472.0
106481281	0.0	0.0
165904	3.0	3.0
285386	15.0	16.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	3.0	0.0
100128541	1.0	0.0
138311	1128.0	909.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	0.0
126299	2221.0	2013.0
106481259	0.0	0.0
728716	3.0	0.0
126298	1861.0	850.0
728710	0.0	0.0
126295	148.0	188.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	205.0	84.0
645318	0.0	0.0
645317	36.0	13.0
151242	35.0	0.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18286.0	13478.0
100287908	0.0	0.0
645332	267.0	156.0
126282	235.0	198.0
100287902	48.0	18.0
163227	561.0	324.0
100287900	0.0	0.0
163223	7.0	2.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	18798.0	11415.0
106481278	0.0	0.0
645328	3.0	0.0
151254	19.0	12.0
645326	5.0	11.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	4.0
163259	48.0	48.0
645345	102.0	69.0
200403	12.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	138.0	120.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	7.0
728732	1.0	3.0
728734	0.0	0.0
126272	170.0	87.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1415.0	1007.0
106481243	0.0	0.0
107133513	1.0	2.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	10.0	2.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	8.0	0.0
728723	59.0	61.0
106481253	0.0	0.0
107133522	1.0	0.0
106481254	0.0	0.0
107133524	2.0	5.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	0.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	2.0	0.0
151276	0.0	8.0
645348	0.0	0.0
106481250	0.0	0.0
645369	26.0	9.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1769.0	794.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	40.0	13.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	14.0	6.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	574.0	298.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	1266.0	791.0
645382	0.0	0.0
645381	16.0	3.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	12.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	116.0	72.0
3903	155.0	189.0
106481210	0.0	0.0
3904	2.0	7.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	564.0	216.0
106481211	0.0	0.0
3909	4164.0	2558.0
106481212	0.0	0.0
684959	0.0	0.0
151234	14.0	10.0
151230	3691.0	2798.0
728798	3.0	0.0
3913	7118.0	7391.0
3914	30.0	46.0
3915	12828.0	8775.0
3916	11910.0	8921.0
3918	3188.0	2076.0
3910	1297.0	693.0
3911	2773.0	2335.0
3912	3130.0	1345.0
728782	4.0	7.0
728780	12.0	14.0
3924	11.0	7.0
3925	4725.0	1445.0
3927	3427.0	1772.0
3929	7.0	2.0
3920	8391.0	6367.0
3921	39718.0	53471.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	21977.0	27130.0
3937	512.0	361.0
3938	2.0	1.0
3939	17419.0	14087.0
3930	4592.0	2805.0
100873179	0.0	0.0
3931	287.0	226.0
3932	100.0	92.0
3933	0.0	0.0
3934	565.0	127.0
100189512	0.0	0.0
105371027	2.0	0.0
100873166	0.0	0.0
100873165	7.0	4.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	4.0
3947	1.0	2.0
3948	0.0	1.0
3949	2677.0	831.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	9357.0	4529.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	5.0	16.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	20.0	19.0
3958	4049.0	2917.0
3959	8194.0	5206.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	10.0	0.0
199223	262.0	210.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	115.0	43.0
3952	1.0	1.0
3953	1668.0	2091.0
3954	1978.0	1890.0
3955	727.0	1215.0
3956	7482.0	4472.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	0.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	167.0	36.0
1303	3436.0	1227.0
107133502	0.0	0.0
1302	36.0	23.0
1301	1.0	27.0
1300	6.0	91.0
3960	28.0	17.0
3963	0.0	0.0
3964	7305.0	4808.0
1308	9.0	40.0
3965	258.0	330.0
1307	3029.0	1050.0
151295	20.0	36.0
1306	2458.0	1755.0
100189589	11.0	2.0
728774	1.0	0.0
728773	0.0	1.0
3980	1837.0	1179.0
100287932	3746.0	3141.0
3981	744.0	361.0
728776	20.0	9.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	6458.0	1174.0
1315	8777.0	8297.0
1314	20467.0	15827.0
1312	3822.0	4733.0
1311	63.0	409.0
100329135	1.0	0.0
1310	1.0	0.0
574537	0.0	0.0
3972	0.0	6.0
3973	0.0	0.0
3975	0.0	0.0
3976	133.0	23.0
3977	6860.0	5184.0
1318	27.0	4.0
3978	1028.0	421.0
1317	2175.0	1084.0
728763	0.0	2.0
3990	1.0	2.0
645313	0.0	0.0
3991	109.0	76.0
645312	1.0	0.0
3992	2626.0	2631.0
645311	0.0	2.0
728769	329.0	176.0
1330	0.0	0.0
1327	13991.0	14713.0
1326	223.0	74.0
1325	28.0	11.0
3982	0.0	0.0
3983	849.0	494.0
3984	1602.0	1268.0
3985	1056.0	825.0
3987	14467.0	3549.0
3988	1424.0	1043.0
1329	6640.0	10559.0
116809	0.0	0.0
100128416	10.0	2.0
1340	12496.0	17073.0
1337	8581.0	7981.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2229.0	1872.0
100128410	0.0	1.0
3995	653.0	562.0
100128412	0.0	0.0
3996	936.0	427.0
3998	12915.0	10214.0
1339	6.0	22.0
285440	440.0	359.0
285441	6.0	0.0
1352	684.0	456.0
1351	7968.0	7493.0
1350	14660.0	15552.0
1349	6146.0	7419.0
1348	2.0	1.0
1347	7722.0	9358.0
1346	776.0	521.0
1345	7093.0	8612.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	3.0	4.0
1363	83612.0	46439.0
1362	9688.0	6466.0
1361	0.0	8.0
1360	33.0	9.0
1359	173.0	45.0
1358	0.0	1.0
1357	4.0	0.0
1356	40.0	32.0
1355	1912.0	1410.0
1353	2495.0	1355.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	359.0	256.0
285464	405.0	350.0
100873200	0.0	1.0
777774	0.0	0.0
1374	2600.0	2178.0
1373	159.0	251.0
1371	1061.0	384.0
1370	0.0	0.0
1369	0.0	0.0
1368	1797.0	2688.0
100873209	0.0	0.0
1366	3810.0	4596.0
1365	18574.0	24222.0
1364	7739.0	4094.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	29.0	24.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	0.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	2892.0	1427.0
116843	248.0	115.0
1384	3951.0	2482.0
116842	75.0	48.0
1382	206.0	83.0
116844	137.0	62.0
1381	9.0	5.0
1380	4.0	0.0
440176	3.0	7.0
440184	3.0	0.0
1379	0.0	6.0
1378	2.0	4.0
1376	1044.0	661.0
1375	108.0	57.0
128821	0.0	1.0
100873237	1.0	1.0
128822	0.0	2.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	6.0	0.0
102800310	39.0	26.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	217.0	77.0
1396	30.0	20.0
1395	2.0	3.0
1394	7.0	10.0
1393	20.0	11.0
1392	0.0	0.0
285407	23.0	12.0
116835	31.0	175.0
1390	2972.0	1183.0
1389	3446.0	2256.0
1388	5811.0	4366.0
1387	4535.0	3396.0
116841	1227.0	1091.0
1386	6103.0	3851.0
116840	1442.0	877.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	1.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	85.0	38.0
100873255	0.0	0.0
100873254	18.0	13.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	14.0	8.0
100287895	0.0	0.0
285419	14.0	0.0
1399	2404.0	2182.0
1398	5570.0	4868.0
1397	3201.0	2883.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	1.0	4.0
100873256	0.0	1.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	703.0	596.0
285429	17.0	6.0
100287880	0.0	0.0
440193	3130.0	1144.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6828.0	1445.0
153830	2729.0	1239.0
645280	0.0	0.0
440138	151.0	84.0
440132	2.0	3.0
440142	0.0	0.0
10139	1298.0	961.0
126208	1968.0	1925.0
126206	0.0	2.0
126205	31.0	19.0
107133497	0.0	2.0
126204	0.0	6.0
107133499	0.0	0.0
128866	8648.0	6446.0
10131	1897.0	496.0
10134	13053.0	12226.0
107133494	1.0	4.0
10133	2350.0	1141.0
128869	1371.0	1232.0
10136	9.0	1.0
10135	15728.0	5566.0
100128493	0.0	0.0
103021294	7.0	3.0
10138	1249.0	651.0
100128496	0.0	0.0
10137	3952.0	2663.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	1.0
10140	22103.0	6304.0
128864	49.0	18.0
440125	6.0	5.0
440131	0.0	0.0
10143	1.0	0.0
128854	1159.0	777.0
10142	2583.0	954.0
10144	1117.0	328.0
10147	2211.0	1150.0
100128483	0.0	0.0
10146	9105.0	5765.0
128859	3.0	1.0
10149	116.0	59.0
10148	48.0	62.0
128853	35.0	23.0
440159	0.0	0.0
10117	14.0	3.0
440163	0.0	0.0
10110	31.0	14.0
10112	420.0	163.0
10111	2418.0	1150.0
10114	7177.0	5223.0
10113	2805.0	2726.0
128848	0.0	0.0
10116	3646.0	2137.0
165829	20.0	2.0
100128469	25.0	4.0
153842	13.0	3.0
440145	2253.0	1608.0
10129	2078.0	764.0
440153	0.0	0.0
10128	6831.0	3423.0
100033799	0.0	0.0
107133486	0.0	0.0
10121	6482.0	5447.0
100128465	0.0	0.0
10120	2559.0	2025.0
10123	565.0	185.0
138234	2.0	4.0
10125	27.0	25.0
10124	642.0	511.0
10127	1248.0	917.0
10126	1641.0	1540.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	38.0	14.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	32.0	15.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	7553.0	4564.0
106481199	0.0	2.0
10109	6514.0	2789.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3089.0	2914.0
10100	567.0	204.0
10103	16878.0	8986.0
106481194	0.0	0.0
10102	1163.0	1065.0
106481195	0.0	0.0
10105	1858.0	911.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	743.0	537.0
440119	302.0	314.0
126235	0.0	2.0
126231	59.0	21.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	93.0	19.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	55.0	75.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	19.0	43.0
440107	3.0	3.0
440104	491.0	205.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	5.0	3.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	2.0	7.0
106481173	0.0	3.0
106481170	0.0	0.0
106481171	41.0	45.0
10090	1128.0	459.0
10093	5667.0	7164.0
10092	5952.0	4972.0
10095	2017.0	2015.0
645204	0.0	0.0
10094	11940.0	13287.0
645203	1.0	0.0
10097	17336.0	9207.0
10096	12432.0	7032.0
645201	0.0	0.0
163115	58.0	32.0
200504	0.0	3.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	25.0	13.0
106481143	0.0	0.0
114194	0.0	1.0
138162	119.0	70.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	0.0	2.0
106481145	1.0	0.0
151126	2437.0	499.0
106481146	0.0	0.0
10099	13030.0	9107.0
10098	414.0	175.0
114190	0.0	0.0
106481140	1.0	0.0
114192	0.0	0.0
645212	1094.0	480.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	19.0	2.0
106481156	0.0	0.0
114189	0.0	2.0
106481157	0.0	0.0
415117	1897.0	1791.0
415116	9257.0	5880.0
645207	1.0	0.0
645206	133.0	42.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	1.0	8.0
114182	1.0	1.0
10071	7683.0	5484.0
645220	0.0	0.0
728851	13.0	7.0
10073	428.0	299.0
405754	6.0	4.0
405753	2.0	1.0
10072	1414.0	1243.0
10075	8942.0	4153.0
106481118	0.0	1.0
200523	1.0	1.0
