id	7985247f-9162-420b-b09c-55c977985b1e	aa09a5af-44cc-4f04-9ad9-d3b0a8b6aafc
106481346	0.0	0.0
85456	18899.0	18515.0
442910	1.0	3.0
106481343	0.0	0.0
85457	3193.0	3847.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	94.0	301.0
442913	0.0	0.0
85452	27.0	36.0
442914	0.0	0.0
50	4913.0	5028.0
85453	2368.0	1191.0
442915	0.0	0.0
85450	4881.0	1748.0
51	4543.0	7816.0
442916	0.0	0.0
85451	2290.0	2001.0
52	2775.0	4356.0
442917	0.0	0.0
53	4018.0	2827.0
442918	0.0	0.0
54	3267.0	1826.0
442919	0.0	0.0
55	362083.0	400987.0
442909	1.0	0.0
56	6.0	22.0
58	121.0	15.0
59	62354.0	11557.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	1.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	729.0	119.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	67.0	49.0
106481354	0.0	3.0
85446	169.0	177.0
442900	0.0	0.0
106481355	0.0	1.0
85443	6.0	6.0
442901	0.0	0.0
85444	822.0	515.0
442902	0.0	0.0
60	222745.0	168942.0
85441	3748.0	2869.0
442903	4.0	4.0
85442	210.0	57.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	13.0
85440	2262.0	3193.0
442907	6.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	2.0
68	3.0	7.0
344595	460.0	964.0
69	6.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	61.0	144.0
106481321	0.0	2.0
85479	8.0	38.0
106481322	0.0	0.0
85476	2056.0	2719.0
85477	1122.0	3446.0
70	1044.0	104.0
85474	16.0	4.0
71	146399.0	174141.0
72	50651.0	9619.0
73	19.0	19.0
74	0.0	0.0
75	21.0	8.0
106481327	2.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3210.0	3208.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	2.0
106481333	0.0	1.0
85465	1683.0	2286.0
81	25497.0	19656.0
85463	1016.0	854.0
82	6.0	0.0
85464	804.0	474.0
83	12.0	3.0
85461	3355.0	3369.0
85462	1961.0	1077.0
86	1411.0	2155.0
87	20060.0	9446.0
85460	1507.0	1253.0
88	165.0	16.0
89	20.0	9.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1600.0	2087.0
106481300	0.0	0.0
91	3737.0	3066.0
92	1290.0	446.0
93	577.0	573.0
94	1134.0	536.0
95	349.0	529.0
97	292.0	441.0
98	767.0	878.0
344561	2.0	0.0
728661	3442.0	4038.0
728664	7.0	9.0
106481305	0.0	0.0
261734	854.0	739.0
106481306	1.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	10.0	26.0
106481309	15.0	8.0
246119	18.0	5.0
106481307	1.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	7.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	62.0	26.0
3809	2.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	607.0	313.0
3800	8061.0	6337.0
3801	2035.0	617.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1514.0	2052.0
728698	9.0	7.0
3814	3.0	2.0
3815	783.0	547.0
3816	302.0	244.0
261729	25029.0	38605.0
3817	337437.0	330831.0
3818	30.0	7.0
222166	2868.0	1173.0
3811	1.0	1.0
3812	1.0	1.0
285740	1.0	2.0
285741	21.0	21.0
728689	14.0	19.0
3827	2.0	2.0
246100	0.0	0.0
3820	247.0	240.0
3821	28.0	7.0
3822	6.0	6.0
3823	2.0	0.0
3824	109.0	67.0
645402	0.0	0.0
403313	3166.0	5399.0
403314	1.0	35.0
728637	1.0	1.0
728638	33.0	134.0
728633	0.0	0.0
728632	25.0	23.0
728635	29.0	23.0
3836	1994.0	2270.0
222183	374.0	148.0
3837	8792.0	12706.0
3838	564.0	1876.0
3839	1533.0	954.0
728629	4.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2830.0	1463.0
3832	176.0	219.0
3833	248.0	444.0
3834	8.0	6.0
3835	3922.0	3518.0
728620	1.0	2.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	255.0	291.0
3848	46.0	36.0
3849	9.0	23.0
222171	102.0	116.0
728619	3.0	3.0
3840	3903.0	3366.0
3841	849.0	407.0
3842	4771.0	4491.0
3843	5828.0	3968.0
3844	0.0	0.0
3845	1560.0	1835.0
3846	23.0	8.0
645423	0.0	0.0
3860	14526.0	247.0
246126	2958.0	4033.0
728658	629.0	498.0
728655	7.0	4.0
728657	1.0	1.0
728656	2.0	1.0
3858	1148.0	1353.0
3859	5.0	1.0
246135	0.0	0.0
3850	0.0	0.0
3851	3378.0	59.0
3852	58994.0	7413.0
645414	0.0	0.0
3853	842.0	171.0
3854	11.0	8.0
3855	11974.0	1346.0
3856	47318.0	141056.0
3857	10.0	1.0
728640	1.0	1.0
645431	17.0	54.0
728642	524.0	384.0
728641	2.0	80.0
645434	0.0	0.0
645432	16.0	6.0
285704	1320.0	1309.0
728643	16.0	47.0
222194	1451.0	739.0
285708	3.0	0.0
1204	1.0	0.0
1203	886.0	783.0
1201	1456.0	2385.0
1200	6773.0	10560.0
3861	14800.0	519.0
645426	18.0	19.0
645425	0.0	0.0
1209	8874.0	12206.0
3866	26955.0	4834.0
1208	0.0	0.0
1207	2819.0	3268.0
3868	2489.0	171.0
285311	0.0	0.0
3880	48230.0	6142.0
3881	1.0	0.0
285313	23.0	16.0
100128537	2698.0	947.0
3882	2.0	1.0
100128536	0.0	1.0
285314	5.0	0.0
285315	399.0	559.0
1215	21.0	28.0
100141515	13.0	5.0
1213	16027.0	24213.0
1212	3422.0	2572.0
1211	5311.0	6808.0
3872	73149.0	17330.0
3875	28999.0	89939.0
3876	8.0	20.0
3879	1.0	10.0
3890	1.0	0.0
3891	1.0	0.0
3892	92.0	31.0
100128525	5.0	6.0
285326	0.0	0.0
1230	119.0	195.0
285329	10.0	0.0
440097	12.0	3.0
440093	23.0	17.0
3883	0.0	0.0
3884	0.0	0.0
3885	2.0	1.0
3886	1.0	0.0
100128521	1.0	0.0
3887	29.0	11.0
3888	0.0	0.0
100631239	0.0	1.0
3889	2.0	3.0
100128516	40.0	10.0
285331	827.0	648.0
100128512	0.0	0.0
285335	22.0	12.0
100128514	1.0	0.0
1241	1186.0	236.0
1240	616.0	349.0
1238	73.0	189.0
1237	6.0	10.0
1236	132.0	117.0
1235	7.0	4.0
1234	344.0	207.0
1233	103.0	96.0
1232	3.0	3.0
3895	10954.0	12923.0
100128511	104.0	116.0
100631247	8.0	0.0
3897	471.0	118.0
100631248	189.0	29.0
3898	2966.0	3011.0
100631249	0.0	0.0
3899	3503.0	10452.0
100128505	1.0	3.0
100631250	0.0	0.0
285343	1149.0	2195.0
100631251	3.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	158.0	206.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	226.0	79.0
574501	8.0	2.0
574502	0.0	0.0
1244	45.0	25.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	1.0	0.0
574509	0.0	0.0
1264	27445.0	4333.0
1263	1603.0	607.0
1262	19.0	5.0
116966	115.0	62.0
100887755	0.0	0.0
1261	0.0	5.0
100887754	1.0	0.0
1260	0.0	0.0
116969	74.0	31.0
1259	171.0	287.0
1258	7.0	4.0
440061	0.0	0.0
100887750	68.0	47.0
100887746	0.0	0.0
100887744	1.0	2.0
1272	2169.0	325.0
1271	467.0	24.0
100887749	36.0	19.0
1270	10.0	14.0
100887748	0.0	0.0
440044	121.0	20.0
1269	4.0	7.0
440051	1.0	0.0
1268	113.0	30.0
440050	0.0	2.0
1267	6031.0	7491.0
1266	7809.0	7431.0
100887740	0.0	0.0
1265	9362.0	5195.0
1286	604.0	305.0
1285	371.0	223.0
1284	17640.0	5369.0
1282	7591.0	3264.0
1281	17111.0	11259.0
1280	22.0	1769.0
440078	187.0	53.0
440077	0.0	0.0
440087	129.0	76.0
1278	30476.0	11214.0
1277	23059.0	10582.0
440081	173.0	91.0
116938	0.0	0.0
1297	49.0	14.0
116931	228.0	274.0
1296	1242.0	225.0
1295	1044.0	505.0
116933	6.0	5.0
1294	15918.0	3264.0
1293	11808.0	6866.0
116935	50.0	42.0
1292	47142.0	12974.0
440068	10.0	7.0
1291	27470.0	6353.0
116937	10.0	14.0
440067	45.0	11.0
1290	1975.0	859.0
440073	133.0	26.0
440072	9.0	19.0
1289	6246.0	2050.0
1288	5530.0	348.0
1287	7463.0	2305.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1186.0	909.0
440021	0.0	0.0
442673	3.0	1.0
10018	1698.0	1709.0
126328	2732.0	2735.0
442676	0.0	0.0
126326	371.0	118.0
1299	226.0	50.0
1298	3490.0	7027.0
10011	1988.0	2908.0
10010	1384.0	1681.0
10013	3335.0	3016.0
128989	1216.0	1209.0
10015	6839.0	9651.0
10014	6390.0	3226.0
10017	49.0	37.0
10016	3393.0	4528.0
10020	3773.0	9567.0
114335	0.0	0.0
114336	0.0	0.0
126321	2327.0	3400.0
10029	0.0	1.0
442668	0.0	0.0
10022	0.0	49.0
10021	33.0	9.0
10024	65.0	192.0
128977	1749.0	1646.0
103021165	1.0	1.0
10023	831.0	743.0
103021164	5.0	20.0
10026	1557.0	3164.0
10025	5361.0	4405.0
116986	198.0	194.0
116985	8377.0	4774.0
116988	6602.0	5024.0
116987	2221.0	3377.0
114327	1271.0	1424.0
440043	0.0	0.0
126308	3622.0	3585.0
440041	0.0	0.0
126306	60.0	35.0
151306	86.0	16.0
100128590	0.0	5.0
100128596	1.0	0.0
151300	1.0	5.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	23.0	19.0
440026	2078.0	2946.0
440023	0.0	0.0
10008	447.0	133.0
10007	2148.0	2474.0
10009	1071.0	939.0
116984	1004.0	1060.0
116983	2810.0	1462.0
151313	474.0	126.0
10000	2917.0	2953.0
128954	0.0	0.0
10002	78.0	137.0
10001	818.0	826.0
10004	351.0	112.0
10003	194.0	116.0
10006	3075.0	2985.0
10005	1123.0	1533.0
126370	0.0	0.0
285352	133.0	165.0
100128579	0.0	0.0
285359	175.0	43.0
126375	214.0	256.0
126374	1606.0	1083.0
153918	0.0	0.0
100128574	0.0	1.0
285362	2694.0	4199.0
285367	1084.0	1120.0
285368	555.0	706.0
100128569	234.0	146.0
126364	157.0	151.0
100128560	15.0	0.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	0.0
153932	8.0	1.0
344191	200.0	7.0
126353	1798.0	368.0
751071	230.0	366.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	10.0	7.0
106481282	0.0	0.0
285381	975.0	874.0
106481283	0.0	0.0
285382	639.0	301.0
106481280	0.0	0.0
165918	1444.0	783.0
106481281	1.0	2.0
165904	36.0	46.0
285386	148.0	44.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	2.0	0.0
100128541	0.0	2.0
138311	584.0	659.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	3.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	9.0	1.0
126299	1716.0	2136.0
106481259	0.0	0.0
728716	3.0	1.0
126298	2766.0	2480.0
728710	0.0	0.0
126295	302.0	173.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	95.0	231.0
645318	0.0	0.0
645317	40.0	26.0
151242	259.0	4.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	17849.0	16549.0
100287908	0.0	0.0
645332	353.0	310.0
126282	415.0	199.0
100287902	6.0	35.0
163227	405.0	411.0
100287900	0.0	0.0
163223	34.0	20.0
106481275	2.0	0.0
106481276	0.0	3.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	358.0	624.0
106481278	0.0	0.0
645328	1.0	1.0
151254	36.0	6.0
645326	12.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	13.0
163259	542.0	234.0
645345	79.0	89.0
200403	5.0	35.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	294.0	167.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	3.0	3.0
728732	4.0	4.0
728734	1.0	0.0
126272	102.0	151.0
106481242	0.0	0.0
107133511	5.0	0.0
114294	625.0	939.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	8.0	3.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	10.0	10.0
728723	118.0	65.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	1.0	0.0
107133524	3.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	34.0	28.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	2.0	0.0
151276	0.0	6.0
645348	0.0	0.0
106481250	0.0	0.0
645369	83.0	5.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1661.0	1643.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	22.0	20.0
645360	0.0	0.0
106481219	2.0	4.0
106481220	7.0	3.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	1.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	733.0	539.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	201.0	243.0
645382	0.0	0.0
645381	23.0	44.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	1.0	0.0
645398	0.0	0.0
106481206	0.0	4.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	2.0	1.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	468.0	184.0
3903	614.0	595.0
106481210	0.0	0.0
3904	5.0	9.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1592.0	809.0
106481211	0.0	0.0
3909	3051.0	929.0
106481212	0.0	0.0
684959	0.0	0.0
151234	26.0	54.0
151230	1028.0	1886.0
728798	12.0	6.0
3913	20780.0	22251.0
3914	17224.0	1714.0
3915	8124.0	6343.0
3916	19431.0	26878.0
3918	2083.0	1417.0
3910	2460.0	752.0
3911	22937.0	14845.0
3912	4638.0	1826.0
728782	20.0	10.0
728780	137.0	23.0
3924	7.0	6.0
3925	1538.0	1915.0
3927	7453.0	6587.0
3929	0.0	17.0
3920	10697.0	23684.0
3921	21720.0	20616.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	16909.0	22694.0
3937	812.0	578.0
3938	2.0	0.0
3939	11502.0	13969.0
3930	2193.0	1970.0
100873179	0.0	0.0
3931	961.0	303.0
3932	526.0	361.0
3933	0.0	0.0
3934	10574.0	6762.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	3.0
3947	0.0	0.0
3948	2.0	0.0
3949	11603.0	6191.0
100873169	0.0	0.0
3940	1.0	1.0
100873168	0.0	0.0
3945	9419.0	3167.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	74.0	43.0
3958	11231.0	8606.0
3959	25654.0	18500.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	4.0	0.0
199223	369.0	392.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	252.0	151.0
3952	0.0	2.0
3953	802.0	249.0
3954	2328.0	3153.0
3955	2762.0	6490.0
3956	9787.0	3411.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	15.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	2.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	11.0	7.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	891.0	257.0
1303	1599.0	17562.0
107133502	1.0	0.0
1302	216.0	86.0
1301	43.0	6.0
1300	14.0	37.0
3960	200.0	39.0
3963	10.0	1.0
3964	2979.0	2567.0
1308	9510.0	933.0
3965	1234.0	531.0
1307	9081.0	2540.0
151295	73.0	53.0
1306	4635.0	3074.0
100189589	4.0	2.0
728774	0.0	0.0
728773	1.0	0.0
3980	2468.0	3672.0
100287932	1583.0	2901.0
3981	726.0	808.0
728776	15.0	28.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	31293.0	42872.0
1315	6463.0	12119.0
1314	10759.0	17029.0
1312	7151.0	8453.0
1311	942.0	93.0
100329135	1.0	1.0
1310	68.0	0.0
574537	0.0	0.0
3972	4.0	2.0
3973	3.0	2.0
3975	0.0	0.0
3976	1538.0	1159.0
3977	6959.0	12721.0
1318	58.0	52.0
3978	2074.0	1438.0
1317	5367.0	6486.0
728763	9.0	6.0
3990	26.0	17.0
645313	2.0	0.0
3991	492.0	174.0
645312	0.0	0.0
3992	1597.0	1425.0
645311	1.0	1.0
728769	516.0	494.0
1330	0.0	0.0
1327	13044.0	9409.0
1326	1089.0	325.0
1325	18.0	19.0
3982	0.0	0.0
3983	4373.0	1967.0
3984	1599.0	2060.0
3985	6519.0	4034.0
3987	2405.0	2386.0
3988	2970.0	2974.0
1329	3836.0	4501.0
116809	0.0	0.0
100128416	20.0	14.0
1340	5335.0	7449.0
1337	3774.0	6646.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4711.0	4393.0
100128410	0.0	0.0
3995	768.0	623.0
100128412	0.0	0.0
3996	2213.0	1631.0
3998	8426.0	11725.0
1339	7.0	0.0
285440	1134.0	986.0
285441	31.0	10.0
1352	673.0	680.0
1351	5842.0	7246.0
1350	9317.0	11536.0
1349	3217.0	4907.0
1348	0.0	0.0
1347	3974.0	4404.0
1346	1156.0	203.0
1345	3804.0	5656.0
1343	0.0	0.0
1342	0.0	6.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	10.0
1363	27749.0	59645.0
1362	5868.0	6833.0
1361	2.0	2.0
1360	43.0	1730.0
1359	1075.0	1131.0
1358	7.0	1.0
1357	31.0	2.0
1356	1483.0	860.0
1355	2061.0	1701.0
1353	1937.0	2175.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	413.0	1365.0
285464	855.0	576.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6619.0	4805.0
1373	141.0	1572.0
1371	857.0	818.0
1370	0.0	0.0
1369	0.0	0.0
1368	1432.0	4211.0
100873209	0.0	0.0
1366	4306.0	12331.0
1365	10814.0	35244.0
1364	83116.0	94109.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	3.0	1.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	2.0
100873206	6.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	5.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2008.0	2144.0
116843	787.0	746.0
1384	5413.0	10331.0
116842	149.0	119.0
1382	2911.0	537.0
116844	1296.0	5657.0
1381	21.0	13.0
1380	5.0	16.0
440176	7.0	1.0
440184	1.0	1.0
1379	2.0	6.0
1378	37.0	78.0
1376	1201.0	1768.0
1375	213.0	187.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	11.0	1.0
102800310	2.0	45.0
100873239	0.0	1.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	408.0	68.0
1396	150.0	44.0
1395	4.0	3.0
1394	21.0	21.0
1393	303.0	40.0
1392	0.0	0.0
285407	11.0	10.0
116835	453.0	161.0
1390	1116.0	1214.0
1389	3438.0	2636.0
1388	6281.0	7192.0
1387	8098.0	5535.0
116841	1701.0	1703.0
1386	2246.0	2657.0
116840	2835.0	2358.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	5.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	114.0	36.0
100873255	0.0	0.0
100873254	6.0	4.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	122.0	20.0
100287895	0.0	0.0
285419	47.0	10.0
1399	3965.0	3466.0
1398	3516.0	3739.0
1397	6297.0	2453.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	2.0	2.0
100873256	0.0	0.0
100873240	4.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	177.0	181.0
285429	25.0	11.0
100287880	0.0	0.0
440193	4289.0	4787.0
100873248	0.0	0.0
100873247	4.0	1.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7969.0	12034.0
153830	4352.0	4169.0
645280	7.0	1.0
440138	445.0	352.0
440132	0.0	0.0
440142	5.0	5.0
10139	2915.0	2123.0
126208	1832.0	2011.0
126206	0.0	1.0
126205	35.0	138.0
107133497	190.0	63.0
126204	18.0	17.0
107133499	0.0	0.0
128866	7743.0	11596.0
10131	2760.0	3135.0
10134	14102.0	17049.0
107133494	7.0	0.0
10133	3692.0	1359.0
128869	1283.0	1937.0
10136	0.0	1.0
10135	11776.0	12300.0
100128493	1.0	0.0
103021294	17.0	18.0
10138	690.0	688.0
100128496	0.0	0.0
10137	4139.0	5155.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	1.0
10140	20740.0	23939.0
128864	44.0	48.0
440125	0.0	2.0
440131	0.0	0.0
10143	31.0	9.0
128854	706.0	195.0
10142	5200.0	4746.0
10144	2066.0	1801.0
10147	4950.0	4146.0
100128483	1.0	0.0
10146	6200.0	7345.0
128859	0.0	1.0
10149	228.0	968.0
10148	95.0	101.0
128853	88.0	33.0
440159	0.0	0.0
10117	3.0	7.0
440163	0.0	0.0
10110	154.0	32.0
10112	62.0	262.0
10111	3303.0	2733.0
10114	4869.0	4801.0
10113	3347.0	3674.0
128848	0.0	0.0
10116	4090.0	3107.0
165829	69.0	10.0
100128469	21.0	20.0
153842	0.0	2.0
440145	672.0	650.0
10129	1905.0	503.0
440153	0.0	0.0
10128	5132.0	5917.0
100033799	0.0	0.0
107133486	1.0	0.0
10121	6089.0	4551.0
100128465	0.0	0.0
10120	4559.0	4543.0
10123	2507.0	1197.0
138234	0.0	4.0
10125	158.0	136.0
10124	1195.0	550.0
10127	2076.0	1868.0
10126	1355.0	1781.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	53.0	77.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	506.0	133.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	2.0
10107	0.0	2.0
10106	12190.0	8438.0
106481199	0.0	0.0
10109	9365.0	7639.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3477.0	2978.0
10100	855.0	182.0
10103	25753.0	91846.0
106481194	0.0	0.0
10102	696.0	950.0
106481195	0.0	0.0
10105	1950.0	2244.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	190.0	38.0
440119	652.0	338.0
126235	0.0	0.0
126231	96.0	116.0
106481165	0.0	0.0
106481166	0.0	1.0
106481163	0.0	0.0
442775	45.0	88.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	42.0	38.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	10.0
440107	75.0	37.0
440104	2813.0	1726.0
106481176	3.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	119.0	4.0
100128420	23.0	16.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	9.0	17.0
10090	1082.0	787.0
10093	4768.0	5626.0
10092	4872.0	5494.0
10095	4051.0	4379.0
645204	1.0	1.0
10094	5567.0	10697.0
645203	0.0	1.0
10097	7631.0	10481.0
10096	5763.0	6889.0
645201	1.0	0.0
163115	69.0	34.0
200504	0.0	6.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	9.0
106481143	0.0	0.0
114194	0.0	0.0
138162	83.0	220.0
106481144	1.0	0.0
114195	1.0	2.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	12.0	13.0
106481145	0.0	1.0
151126	427.0	1245.0
106481146	0.0	0.0
10099	7663.0	7056.0
10098	765.0	1581.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	681.0	690.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	41.0	7.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	250.0	1043.0
415116	23200.0	15984.0
645207	0.0	0.0
645206	110.0	157.0
442707	0.0	0.0
106481150	0.0	0.0
