id	8cbca0d4-0cbd-47b8-8643-331c67840817	2a178039-8f10-43d6-b6f5-fae66d92b6a5
6307	5853.0	2826.0
642924	7.0	14.0
8969	124.0	57.0
6309	12405.0	13378.0
91607	581.0	154.0
6320	579.0	467.0
6322	836.0	540.0
8985	2812.0	4149.0
8986	1356.0	2533.0
64002	6703.0	8275.0
101928378	245.0	507.0
6324	200.0	281.0
64005	233.0	2178.0
6323	35.0	0.0
101928376	1.0	3.0
54680	1421.0	1428.0
642938	93.0	20.0
54682	3772.0	8048.0
54681	3669.0	6798.0
196403	4057.0	2382.0
6315	0.0	0.0
6314	1437.0	1298.0
6317	30.0	2.0
8976	4956.0	4445.0
6319	16774.0	16306.0
6318	15.0	0.0
642935	53.0	51.0
8992	15248.0	11553.0
8993	0.0	4.0
6331	85.0	14.0
8991	5035.0	6834.0
6330	795.0	193.0
100421621	6.0	4.0
8996	3516.0	2632.0
101928388	4.0	8.0
6332	2337.0	626.0
8997	791.0	778.0
8994	3166.0	3162.0
6335	171.0	90.0
8995	6.0	1.0
6334	297.0	110.0
147495	5725.0	3132.0
100421629	0.0	1.0
8989	0.0	2.0
6326	115.0	169.0
8987	252.0	154.0
6328	18.0	54.0
91624	6509.0	1832.0
6327	294.0	28.0
8988	395.0	2.0
6329	48.0	44.0
642946	92.0	71.0
6340	341.0	46.0
6342	17511.0	14554.0
6341	2832.0	3148.0
6344	18.0	1.0
100421633	0.0	0.0
6343	10.0	0.0
100421634	0.0	0.0
6346	0.0	0.0
6345	459.0	102.0
100421638	0.0	1.0
642958	1.0	1.0
642959	4.0	0.0
6337	1800.0	1730.0
642952	1.0	0.0
6336	1.0	0.0
6339	280.0	255.0
91614	166.0	36.0
8999	87.0	26.0
6338	202.0	15.0
642954	26.0	28.0
6351	128.0	57.0
6352	929.0	350.0
6355	14.0	6.0
6354	0.0	0.0
6357	3.0	3.0
6356	10.0	17.0
100421528	0.0	4.0
6348	90.0	31.0
6347	776.0	189.0
196394	345.0	314.0
6362	34.0	460.0
6361	10.0	3.0
6364	48.0	28.0
6363	164.0	187.0
100421533	25.0	27.0
6366	774.0	94.0
100421535	0.0	0.0
6368	44.0	14.0
6367	50.0	58.0
101928337	2.0	0.0
6360	5.0	13.0
255349	7.0	6.0
6359	1.0	0.0
6358	225.0	121.0
6373	396.0	421.0
101928340	1.0	5.0
6372	88.0	24.0
100421542	0.0	0.0
6375	13.0	13.0
6374	2.0	3.0
100421545	38.0	34.0
6376	6365.0	1669.0
101928345	3.0	19.0
100421549	0.0	0.0
6370	3.0	7.0
255313	0.0	0.0
196374	0.0	0.0
6369	2.0	18.0
6383	6176.0	1739.0
6386	6651.0	8164.0
6385	8658.0	4025.0
6388	4233.0	4015.0
6387	3898.0	637.0
6389	4774.0	5408.0
255330	0.0	0.0
6382	6881.0	3166.0
102724246	6.0	3.0
255324	9.0	3.0
196385	36.0	59.0
196383	2783.0	1892.0
100421550	0.0	0.0
6397	4046.0	2923.0
100421565	0.0	0.0
6396	7360.0	5019.0
100421566	0.0	0.0
6399	1252.0	1001.0
6398	1839.0	508.0
6391	5892.0	5478.0
6390	3913.0	3926.0
6392	5283.0	3640.0
282997	147.0	203.0
282996	75.0	78.0
100134229	563.0	903.0
282991	2373.0	1440.0
100421560	0.0	0.0
100421577	17.0	32.0
100421579	2.0	4.0
255394	264.0	365.0
102724224	1.0	1.0
54600	0.0	0.0
54602	3399.0	3382.0
282980	0.0	0.0
54606	4601.0	5270.0
100421572	0.0	0.0
100421588	5.0	2.0
100421589	183.0	31.0
282974	387.0	771.0
282973	479.0	719.0
54619	595.0	872.0
100421581	0.0	2.0
196335	1.0	1.0
100421582	18.0	11.0
54617	3041.0	2776.0
100421598	0.0	1.0
100421599	0.0	0.0
255374	330.0	272.0
282969	414.0	218.0
102724201	0.0	0.0
282966	0.0	1.0
54622	1463.0	1842.0
100134259	30.0	13.0
54621	1447.0	1574.0
54620	828.0	1329.0
54626	451.0	131.0
54625	4312.0	3187.0
54623	6617.0	6222.0
54629	3169.0	2234.0
54627	149.0	187.0
27005	1951.0	2121.0
27006	8.0	10.0
27000	1724.0	1914.0
27004	18.0	7.0
27018	13959.0	8610.0
27019	16.0	0.0
400591	0.0	0.0
27010	383.0	269.0
27012	2.0	0.0
27013	8714.0	7912.0
400581	2.0	0.0
400578	52.0	1.0
400569	1139.0	1113.0
400566	479.0	631.0
389715	0.0	1.0
100313829	0.0	0.0
390729	1.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	58.0	50.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1259.0	645.0
390872	0.0	0.0
390874	4.0	0.0
654835	0.0	0.0
400759	182.0	37.0
400757	0.0	1.0
125997	0.0	0.0
389874	1.0	0.0
389873	0.0	0.0
400752	143.0	161.0
137994	134.0	76.0
642843	14.0	5.0
91768	607.0	239.0
64151	32.0	129.0
64150	391.0	183.0
64168	703.0	176.0
64167	3035.0	1876.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	3.0	0.0
125988	2716.0	2869.0
400746	1245.0	63.0
400745	27.0	14.0
389866	3.0	7.0
150962	485.0	603.0
64175	1669.0	2790.0
162968	134.0	212.0
64174	93.0	56.0
162966	679.0	474.0
162967	1361.0	1841.0
162962	483.0	506.0
162963	473.0	1027.0
125981	974.0	67.0
149992	0.0	0.0
390856	0.0	0.0
390858	345.0	113.0
27187	1.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	600.0	1218.0
149986	2510.0	3391.0
147323	0.0	0.0
326293	0.0	1.0
100313839	0.0	0.0
389898	2.0	0.0
100313837	0.0	0.0
326295	0.0	6.0
27189	1.0	4.0
100313838	0.0	0.0
326294	0.0	0.0
125972	0.0	2.0
642864	0.0	0.0
100313835	0.0	3.0
326296	0.0	0.0
326298	0.0	0.0
375260	559.0	398.0
27183	5181.0	4926.0
64170	145.0	76.0
642869	0.0	0.0
27180	35.0	25.0
27181	45.0	41.0
64172	524.0	592.0
100313830	0.0	0.0
375248	176.0	178.0
91782	3583.0	3246.0
27197	9.0	7.0
147339	1653.0	1465.0
27198	18.0	432.0
27195	0.0	0.0
125965	1.0	2.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	89.0	17.0
400720	633.0	846.0
149998	1.0	0.0
389884	3.0	0.0
326286	0.0	0.0
27190	45.0	48.0
64180	2.0	1.0
27193	0.0	0.0
100313842	5.0	1.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	18.0	34.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	4.0	11.0
387264	4.0	4.0
387263	1726.0	1904.0
206412	53.0	54.0
27164	115.0	319.0
27165	38.0	57.0
27163	12478.0	15004.0
400799	2.0	0.0
400798	53.0	23.0
27166	2227.0	2420.0
400797	0.0	0.0
326272	0.0	0.0
326275	1.0	1.0
326277	0.0	1.0
326279	9.0	10.0
27160	2.0	2.0
27161	1734.0	1977.0
326278	5.0	5.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	0.0	4.0
387254	0.0	0.0
400793	622.0	798.0
150928	34.0	72.0
27175	1331.0	665.0
149934	0.0	0.0
27173	8867.0	6811.0
150921	0.0	6.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	0.0
341883	48.0	15.0
341880	66.0	33.0
27170	0.0	0.0
326269	0.0	0.0
137964	4159.0	6057.0
390892	0.0	0.0
375298	139.0	34.0
149951	4923.0	3638.0
27148	1614.0	3733.0
390895	0.0	0.0
206426	0.0	0.0
27143	792.0	184.0
27141	45.0	37.0
27146	39.0	16.0
106029310	0.0	0.0
27147	1239.0	283.0
27145	696.0	210.0
123355	1102.0	950.0
137970	1265.0	3118.0
375287	1053.0	856.0
387276	0.0	0.0
27159	0.0	0.0
387273	3.0	2.0
150947	0.0	0.0
150946	266.0	152.0
27153	1346.0	1631.0
27154	3436.0	4911.0
400769	0.0	0.0
27151	7676.0	3719.0
27152	1091.0	886.0
123346	6.0	3.0
27158	703.0	844.0
400765	0.0	1.0
100293516	766.0	1068.0
387266	0.0	0.0
27156	36.0	12.0
149954	0.0	0.0
387267	0.0	0.0
375295	68.0	19.0
100313886	0.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	3.0	5.0
160365	6.0	6.0
160364	31.0	15.0
102724316	1240.0	539.0
54754	1.0	7.0
54753	1505.0	572.0
54752	2.0	6.0
54751	5962.0	4952.0
54758	1529.0	1877.0
54757	109.0	64.0
54756	1867.0	583.0
101928290	19.0	13.0
6401	2513.0	212.0
6400	11324.0	24714.0
102724307	6.0	3.0
54760	118.0	127.0
54765	6937.0	8228.0
54764	1520.0	1248.0
54763	1.0	3.0
54762	809.0	1006.0
54769	4.0	19.0
54768	73.0	47.0
54766	0.0	0.0
159371	224.0	138.0
100421700	0.0	0.0
100421701	3.0	11.0
100421702	2.0	0.0
100421704	14.0	13.0
100421705	0.0	0.0
100421706	1.0	0.0
100421707	5.0	3.0
100421708	7.0	11.0
100421709	0.0	0.0
54776	6777.0	5073.0
91703	8.0	0.0
6403	1157.0	555.0
6402	156.0	63.0
6405	3273.0	3351.0
54778	1722.0	1596.0
6404	402.0	168.0
54777	59.0	15.0
6407	494.0	39.0
6406	992.0	88.0
64100	1.0	0.0
64102	23.0	67.0
6421	16433.0	18212.0
100421710	0.0	0.0
64101	69.0	63.0
6423	1240.0	463.0
6422	4631.0	1933.0
64106	22.0	10.0
64105	40.0	66.0
64108	284.0	62.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	13.0	4.0
54780	3448.0	2951.0
54785	568.0	574.0
54784	917.0	986.0
6414	11572.0	3855.0
6416	3624.0	3640.0
54788	4611.0	4835.0
6415	23283.0	9811.0
6418	15408.0	17378.0
6419	2392.0	2709.0
6430	21724.0	22872.0
64111	0.0	0.0
162989	1999.0	1965.0
64110	3452.0	4026.0
6432	7846.0	8304.0
6431	14536.0	22116.0
64112	6385.0	6676.0
64115	2130.0	541.0
6434	8696.0	7588.0
101928243	47.0	176.0
6433	2089.0	2220.0
64114	13584.0	4906.0
101928244	0.0	0.0
100421724	6.0	23.0
64116	805.0	5724.0
64118	8560.0	16012.0
101928248	49.0	72.0
100421728	0.0	0.0
54790	1613.0	1791.0
100421729	0.0	0.0
104548973	2.0	1.0
104548972	0.0	0.0
54793	2664.0	1547.0
400713	1593.0	1590.0
104548971	8.0	9.0
104548970	0.0	0.0
54798	183.0	146.0
255411	0.0	0.0
54797	817.0	917.0
54796	964.0	460.0
54795	9847.0	41201.0
6425	112.0	119.0
6424	457.0	899.0
150992	0.0	0.0
6427	6625.0	6504.0
54799	1605.0	1938.0
6426	8264.0	9442.0
6429	5774.0	5060.0
6428	17226.0	15686.0
162979	35.0	29.0
6441	227.0	172.0
64122	1172.0	1577.0
64121	1407.0	946.0
6440	33.0	0.0
100421731	0.0	1.0
6443	4929.0	1333.0
101928256	0.0	0.0
6442	1581.0	558.0
64123	1270.0	339.0
100421733	0.0	0.0
6445	268.0	33.0
100421734	0.0	0.0
6444	2296.0	316.0
160313	1.0	0.0
100421736	0.0	0.0
64127	165.0	31.0
162972	1004.0	1662.0
64129	4359.0	1267.0
255426	40.0	46.0
642818	0.0	0.0
642819	310.0	237.0
400709	22.0	14.0
6439	17.0	1.0
642812	1.0	0.0
64131	1174.0	1262.0
654817	35.0	18.0
6450	3182.0	343.0
91750	972.0	732.0
64130	506.0	318.0
654816	11.0	8.0
6452	1121.0	1443.0
100421741	0.0	0.0
64132	3458.0	4302.0
6451	11869.0	7178.0
64135	1378.0	1631.0
91754	7986.0	7504.0
6453	2959.0	1782.0
6456	720.0	357.0
91752	109.0	22.0
64137	13.0	9.0
6455	5387.0	5298.0
147372	643.0	339.0
6447	1102.0	159.0
6446	2883.0	949.0
91748	2260.0	2584.0
6449	5292.0	6961.0
135398	59.0	19.0
91746	6072.0	5482.0
6448	4319.0	6993.0
91749	420.0	463.0
6461	1293.0	765.0
6462	22.0	35.0
6465	0.0	0.0
100421754	0.0	0.0
64146	45.0	154.0
64145	2775.0	2399.0
6464	5917.0	4882.0
162998	8.0	1.0
100421756	0.0	1.0
101928276	2.0	1.0
64147	385.0	699.0
160335	1879.0	3252.0
6466	0.0	2.0
162993	660.0	511.0
64149	1614.0	1629.0
147381	9.0	16.0
255403	471.0	485.0
6458	27.0	11.0
6457	54.0	4.0
91734	1.0	0.0
6459	14.0	9.0
6472	2927.0	4506.0
6471	0.0	0.0
6474	3.0	25.0
6473	0.0	0.0
6476	18.0	52.0
6478	3728.0	2791.0
6477	810.0	729.0
101928200	78.0	24.0
100421648	0.0	0.0
6470	1660.0	1187.0
6469	293.0	234.0
6468	7529.0	6122.0
6483	1328.0	891.0
6482	1510.0	848.0
100421652	2.0	0.0
6484	1318.0	1898.0
6487	1287.0	1632.0
196294	865.0	838.0
6489	1449.0	121.0
497661	738.0	748.0
100421657	1.0	1.0
6480	18047.0	18958.0
102724386	4.0	1.0
6494	1721.0	1639.0
6493	1205.0	10356.0
6496	0.0	0.0
6495	1089.0	2046.0
6498	2253.0	1500.0
101928223	0.0	7.0
6497	4922.0	5239.0
6499	3549.0	4502.0
6490	67.0	119.0
6492	0.0	0.0
6491	148.0	614.0
101928232	0.0	1.0
100124700	13.0	9.0
102724368	2.0	12.0
196264	1412.0	1733.0
54700	3669.0	3523.0
54707	2386.0	2299.0
497634	0.0	0.0
54704	1346.0	2296.0
54708	4487.0	4372.0
160287	9.0	5.0
54714	1.0	5.0
54718	205.0	100.0
100421681	0.0	1.0
54716	13.0	3.0
54715	146.0	7.0
100421695	5.0	10.0
100421697	0.0	0.0
100421698	1.0	7.0
100421699	2.0	2.0
102724349	13.0	70.0
102724341	0.0	0.0
159296	29.0	98.0
54729	0.0	0.0
54726	1877.0	1928.0
100421694	0.0	0.0
255480	812.0	19.0
54732	17483.0	20319.0
54734	35.0	26.0
54733	5898.0	3903.0
54739	290.0	108.0
54738	443.0	1658.0
54737	5958.0	5197.0
160298	1.0	8.0
102724321	0.0	0.0
255488	3301.0	3356.0
54742	39.0	0.0
54741	8532.0	5357.0
54749	8222.0	3507.0
137902	7.0	1.0
27128	366.0	154.0
27129	3229.0	918.0
29789	3504.0	5838.0
27127	24.0	41.0
27120	33.0	6.0
27121	3.0	1.0
29781	2473.0	1994.0
29780	1614.0	2023.0
27124	373.0	679.0
27125	8935.0	8304.0
27122	12813.0	1923.0
29785	123.0	25.0
27123	101.0	17.0
125919	470.0	458.0
29799	163.0	491.0
390800	0.0	0.0
27131	4373.0	4015.0
654790	265.0	68.0
27132	66.0	322.0
27130	871.0	1008.0
29798	94.0	86.0
27136	12.0	3.0
29797	0.0	0.0
27133	46.0	1.0
29796	8639.0	7033.0
27134	253.0	825.0
27106	1850.0	1023.0
27107	1610.0	1556.0
29768	15.0	8.0
29767	1096.0	575.0
29766	2984.0	3548.0
27109	2747.0	2729.0
29761	2677.0	2325.0
29760	690.0	1431.0
389813	232.0	479.0
389812	7.0	2.0
27102	11104.0	17468.0
29765	0.0	0.0
29763	5737.0	5610.0
27101	2710.0	2856.0
389816	125.0	3286.0
27115	889.0	355.0
29778	0.0	0.0
29777	1877.0	1985.0
27113	150.0	181.0
29775	1232.0	1872.0
27111	152.0	235.0
29774	39.0	10.0
27112	399.0	1227.0
390831	0.0	0.0
390834	0.0	1.0
390836	0.0	0.0
100313938	0.0	0.0
125950	755.0	1915.0
125958	0.0	0.0
377841	28.0	20.0
390843	0.0	0.0
390844	2.0	1.0
389827	1.0	0.0
652170	0.0	0.0
389860	0.0	1.0
390811	1.0	0.0
389857	0.0	0.0
390816	10.0	8.0
389856	430.0	260.0
125931	1460.0	98.0
389852	0.0	0.0
100313914	0.0	0.0
389844	0.0	0.0
389840	15.0	5.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	6.0	11.0
91893	112.0	210.0
91894	10.0	13.0
147670	13.0	14.0
147664	13.0	2.0
642721	0.0	0.0
64285	3430.0	3239.0
64284	537.0	2702.0
64288	811.0	507.0
147685	74.0	122.0
121026	0.0	0.0
123688	389.0	475.0
341568	1.0	0.0
341567	0.0	4.0
642737	4.0	2.0
64283	604.0	226.0
64282	1176.0	1049.0
389541	6406.0	5097.0
147694	769.0	729.0
389537	276.0	440.0
147686	377.0	447.0
147687	509.0	544.0
121014	0.0	0.0
642741	23.0	32.0
159686	64.0	33.0
642746	0.0	2.0
642762	0.0	0.0
390502	0.0	0.0
390501	1.0	2.0
390503	0.0	0.0
121006	42.0	54.0
389524	622.0	420.0
147699	40.0	11.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	61.0	22.0
27286	87.0	50.0
27283	0.0	0.0
27284	48.0	19.0
389558	10.0	11.0
27289	580.0	157.0
27287	28.0	11.0
27288	1.0	0.0
135656	13.0	1.0
390561	3.0	3.0
27296	34.0	33.0
389549	4.0	0.0
27297	2925.0	4298.0
27294	643.0	987.0
27295	8463.0	6479.0
27299	34.0	87.0
642776	7.0	12.0
27292	1827.0	2227.0
27293	372.0	3490.0
27290	0.0	0.0
642778	31.0	18.0
27291	1693.0	889.0
160622	2111.0	263.0
390531	0.0	0.0
147650	329.0	175.0
390530	0.0	0.0
390535	0.0	0.0
390539	0.0	0.0
147646	0.0	0.0
390538	0.0	0.0
654783	0.0	0.0
147645	992.0	715.0
341511	0.0	0.0
6500	24841.0	16988.0
133015	685.0	624.0
400410	337.0	240.0
147660	51.0	32.0
121054	1.0	1.0
121053	325.0	503.0
147657	871.0	1327.0
147658	16.0	16.0
400406	4.0	3.0
642799	0.0	0.0
642796	0.0	0.0
133022	663.0	551.0
642797	131.0	79.0
101928165	0.0	0.0
6511	40.0	2.0
390595	217.0	233.0
6510	18524.0	22287.0
390594	9.0	3.0
100421803	0.0	0.0
100421804	2.0	2.0
390598	24.0	40.0
100421805	10.0	6.0
100421806	6.0	11.0
100421807	1.0	0.0
6509	3701.0	4231.0
54870	4862.0	5116.0
54875	616.0	1193.0
54874	6299.0	6751.0
54873	3667.0	1450.0
389599	0.0	1.0
54872	2764.0	4067.0
102724430	1.0	0.0
54879	1072.0	1145.0
6502	620.0	595.0
54878	3302.0	2600.0
6504	75.0	29.0
54877	2230.0	2058.0
91801	744.0	460.0
6503	274.0	129.0
54876	2892.0	3467.0
6506	54.0	76.0
6505	1603.0	1232.0
91807	61.0	42.0
6508	1594.0	1109.0
6507	394.0	153.0
101928176	31.0	161.0
6520	11695.0	8293.0
6522	4415.0	4943.0
221717	1.0	0.0
6521	3.0	1.0
221718	0.0	0.0
100421813	1.0	4.0
64207	3047.0	3802.0
100421816	12.0	0.0
221711	112.0	241.0
64208	16.0	144.0
221710	702.0	784.0
54882	280.0	374.0
54881	1855.0	1648.0
54880	3742.0	5899.0
54886	40.0	153.0
54885	1455.0	1844.0
54884	5950.0	4741.0
54883	1354.0	1278.0
6513	2346.0	4226.0
6512	158.0	15.0
54888	4110.0	5104.0
6515	1540.0	472.0
54887	1720.0	2480.0
6514	0.0	0.0
6517	848.0	1130.0
6519	16.0	154.0
6518	6090.0	404.0
221749	1949.0	1389.0
64210	4009.0	4363.0
6531	22.0	71.0
100421820	1.0	1.0
64211	0.0	2.0
6530	41.0	3.0
6533	857.0	512.0
6532	36.0	8.0
100421823	0.0	1.0
390572	10.0	3.0
64216	966.0	1338.0
64215	3186.0	3834.0
100421825	0.0	0.0
64218	4139.0	6358.0
100421827	0.0	0.0
100421828	4.0	3.0
64219	2480.0	1693.0
100421829	10.0	18.0
54893	2657.0	2301.0
54892	602.0	719.0
54891	1617.0	1560.0
54890	7676.0	7366.0
54897	2708.0	4570.0
54896	1163.0	1035.0
54894	3456.0	5762.0
6524	15.0	18.0
6523	126.0	615.0
170062	0.0	1.0
101928190	0.0	0.0
54899	1150.0	875.0
6526	1362.0	879.0
6525	15863.0	9833.0
54898	1518.0	1241.0
6528	0.0	1.0
91828	53.0	19.0
170067	3.0	4.0
6527	62.0	103.0
6529	78.0	35.0
6540	3.0	42.0
64221	575.0	180.0
64220	388.0	71.0
6542	2398.0	4468.0
64223	2778.0	3880.0
6541	4167.0	12647.0
64222	2400.0	2398.0
390581	0.0	1.0
64225	3370.0	2462.0
6543	112.0	129.0
64224	1888.0	1710.0
105376261	4.0	2.0
6535	4279.0	4765.0
6534	0.0	2.0
6536	214.0	223.0
6539	12.0	20.0
6538	629.0	173.0
64232	0.0	0.0
6551	3.0	2.0
6550	35.0	595.0
64231	747.0	304.0
6553	88.0	98.0
91851	14772.0	4870.0
64236	877.0	503.0
6555	1.0	0.0
101928122	0.0	1.0
6554	4.0	5.0
6546	3726.0	1075.0
6545	1296.0	2250.0
6548	2726.0	2571.0
6547	44.0	27.0
6549	2029.0	1653.0
6560	5218.0	1889.0
64241	0.0	2.0
64240	13.0	12.0
6561	0.0	0.0
6564	298.0	106.0
6563	14129.0	325.0
100421854	22.0	39.0
101928136	2.0	0.0
6566	12133.0	2109.0
6565	10211.0	3604.0
100421859	6.0	3.0
101928138	0.0	0.0
221756	142.0	55.0
6557	2.0	5.0
6556	148.0	340.0
6559	49.0	41.0
91833	1293.0	1507.0
6558	6313.0	22586.0
133083	0.0	0.0
6571	729.0	33.0
101928142	0.0	0.0
100421860	1.0	1.0
6570	11.0	19.0
100421861	0.0	0.0
6573	951.0	4289.0
6572	0.0	2.0
101928141	0.0	0.0
91875	1434.0	1364.0
6575	3567.0	2346.0
6574	1264.0	1522.0
101928147	0.0	0.0
100421865	8.0	8.0
6576	7110.0	6759.0
221785	1320.0	1147.0
245711	17.0	58.0
169044	330.0	195.0
221786	1014.0	1006.0
6568	1.0	0.0
6567	2280.0	735.0
91869	1608.0	2257.0
6569	10.0	2.0
6582	7.0	15.0
91860	594.0	528.0
101928153	475.0	307.0
6581	22039.0	16415.0
101928154	0.0	0.0
6584	2242.0	3033.0
101928151	1.0	0.0
6583	303.0	760.0
6586	1920.0	1168.0
6585	77.0	2727.0
101928158	17.0	2.0
91862	1489.0	2401.0
6588	84.0	3.0
6580	72.0	63.0
169026	13.0	4.0
6579	3.0	66.0
6578	5238.0	4112.0
6595	11556.0	9582.0
6594	7405.0	12062.0
30817	123.0	47.0
6597	7300.0	14015.0
6596	3313.0	4561.0
30816	6.0	12.0
30819	58.0	45.0
6599	8725.0	15289.0
100421767	0.0	0.0
6598	5620.0	5748.0
30818	472.0	224.0
100421768	0.0	0.0
100421769	1.0	0.0
6591	2252.0	311.0
6590	396.0	89.0
30820	80.0	65.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	1.0	10.0
282706	0.0	1.0
255104	4534.0	4755.0
255101	61.0	245.0
54802	1792.0	2201.0
30813	4.0	2.0
30812	74.0	68.0
54801	1046.0	1057.0
54800	2607.0	2594.0
30815	3481.0	2205.0
30814	0.0	0.0
54806	2203.0	1908.0
54805	995.0	1220.0
30811	258.0	44.0
100421771	0.0	0.0
54809	366.0	207.0
100421784	10.0	5.0
54808	4648.0	3859.0
54807	744.0	698.0
29802	12.0	13.0
29801	1399.0	2042.0
29800	1280.0	1025.0
101928104	3.0	3.0
29803	5093.0	11282.0
54813	859.0	921.0
54812	4481.0	4723.0
54811	1916.0	3201.0
54810	338.0	42.0
54816	2510.0	2298.0
54815	2024.0	3419.0
54814	1080.0	2049.0
100421794	2.0	1.0
54819	711.0	586.0
100421796	159.0	197.0
100421797	1.0	0.0
101928113	10.0	1.0
100421799	0.0	0.0
54820	1638.0	1175.0
54823	912.0	875.0
54822	3074.0	3376.0
54821	28.0	79.0
54828	2588.0	3040.0
54827	2.0	6.0
54826	577.0	529.0
54825	3.0	3.0
54829	140.0	150.0
282756	0.0	0.0
54831	2.0	1.0
54830	44.0	75.0
282754	0.0	0.0
102724473	2.0	2.0
54834	1020.0	884.0
54832	3896.0	3828.0
54839	812.0	715.0
54838	6539.0	5427.0
54836	654.0	1386.0
54842	3834.0	4052.0
54841	1430.0	1926.0
54840	2025.0	2166.0
54845	4750.0	7388.0
54843	1272.0	1697.0
54849	3211.0	3107.0
54848	1201.0	4886.0
54847	782.0	2696.0
100359394	2.0	2.0
100359397	0.0	0.0
100359396	9.0	10.0
255119	26.0	6.0
54853	1819.0	3022.0
54852	95.0	17.0
54851	895.0	768.0
54850	1091.0	949.0
54857	2.0	3.0
54856	2422.0	2519.0
54855	2244.0	971.0
54854	82.0	980.0
54859	3249.0	2760.0
54858	3044.0	3568.0
255130	8.0	5.0
54860	0.0	0.0
100134015	9.0	19.0
54863	132.0	49.0
54862	2947.0	2731.0
54861	2713.0	2042.0
54868	1032.0	1222.0
54867	10718.0	12784.0
54866	16.0	23.0
54865	2127.0	2494.0
54869	2836.0	3977.0
255180	1.0	0.0
27249	5289.0	7872.0
27247	1847.0	2591.0
27248	12487.0	9347.0
100431168	0.0	0.0
400360	1.0	0.0
107161163	0.0	0.0
27241	859.0	803.0
27242	1686.0	3204.0
27240	40.0	23.0
27245	1655.0	1669.0
400359	0.0	1.0
27246	4671.0	3436.0
27243	9940.0	9027.0
27244	3853.0	5137.0
678655	2097.0	1862.0
642687	0.0	5.0
282791	6.0	4.0
282790	1.0	2.0
107161154	0.0	0.0
27258	3444.0	2939.0
100431177	0.0	0.0
255193	1.0	4.0
27252	2043.0	1261.0
27253	349.0	60.0
27250	10908.0	14488.0
100431173	0.0	0.0
27257	1868.0	1337.0
100431172	1.0	0.0
255189	3189.0	6585.0
27254	562.0	210.0
282786	0.0	0.0
27255	2.0	0.0
123606	1822.0	2146.0
107161144	56.0	82.0
29889	2771.0	4402.0
29888	5424.0	8913.0
103344929	0.0	0.0
29887	217.0	312.0
103344928	3.0	1.0
107161145	0.0	0.0
27229	990.0	962.0
353500	68.0	95.0
29882	3465.0	4356.0
29881	11.0	9.0
29880	3165.0	3653.0
103344932	14.0	5.0
29886	956.0	1177.0
282776	0.0	0.0
282775	0.0	0.0
29883	5335.0	4645.0
282770	0.0	0.0
103344930	3.0	4.0
353515	0.0	0.0
27238	1646.0	1616.0
27239	222.0	100.0
29899	795.0	311.0
27236	3726.0	3353.0
27237	1671.0	2370.0
353513	0.0	0.0
353514	30.0	20.0
353511	196.0	224.0
27230	21355.0	25045.0
29893	227.0	174.0
27231	51.0	20.0
282769	0.0	0.0
29890	4425.0	6871.0
29896	3855.0	4303.0
27235	905.0	869.0
27232	4697.0	1322.0
29895	28.0	13.0
255167	303.0	40.0
29894	3957.0	4935.0
27233	313.0	811.0
282763	2.0	2.0
27201	1.0	4.0
27202	23.0	5.0
27200	1.0	1.0
30849	2660.0	2540.0
30851	1178.0	483.0
30850	652.0	1762.0
400389	7.0	13.0
29844	3848.0	3090.0
29843	1098.0	1064.0
400385	5.0	6.0
29842	1851.0	328.0
29841	1693.0	975.0
30846	6022.0	2721.0
30845	1007.0	899.0
30848	0.0	0.0
30847	1.0	0.0
30844	3343.0	2177.0
30827	3309.0	4122.0
29855	3114.0	4063.0
123624	2.0	6.0
29851	19.0	9.0
29850	2.0	0.0
30835	45.0	46.0
30834	1153.0	1043.0
30837	1320.0	1564.0
30836	4043.0	3455.0
30833	1883.0	715.0
30832	596.0	382.0
64395	1860.0	2555.0
64397	7386.0	6752.0
64396	0.0	0.0
64399	439.0	155.0
64398	5842.0	4200.0
390634	0.0	0.0
390637	458.0	765.0
389634	30.0	4.0
389633	7.0	3.0
400511	0.0	0.0
389631	0.0	0.0
64393	1960.0	1082.0
389630	0.0	0.0
390643	1.0	0.0
400506	698.0	1111.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	1.0
400500	0.0	1.0
642612	0.0	0.0
160518	520.0	604.0
341689	0.0	2.0
400508	7.0	13.0
642614	0.0	0.0
389662	7.0	4.0
