id	e3ed758e-6842-45dd-9048-82cf7a7be5b2	f8032464-fd4f-4927-8f28-d0fc90e35669
6327	240.0	55.0
8988	229.0	0.0
6329	26.0	1.0
642946	143.0	205.0
6340	865.0	2992.0
6342	11079.0	11709.0
6341	2043.0	2389.0
6344	17.0	0.0
100421633	0.0	0.0
6343	3.0	0.0
100421634	1.0	0.0
6346	0.0	0.0
6345	385.0	43.0
100421638	0.0	7.0
642958	1.0	12.0
642959	0.0	0.0
6337	3863.0	8827.0
642952	0.0	0.0
6336	0.0	1.0
6339	49.0	91.0
91614	63.0	37.0
8999	47.0	35.0
6338	354.0	752.0
642954	16.0	43.0
6351	439.0	222.0
6352	538.0	680.0
6355	38.0	12.0
6354	3.0	1.0
6357	11.0	22.0
6356	13.0	23.0
100421528	0.0	5.0
6348	282.0	181.0
6347	5460.0	2899.0
196394	277.0	323.0
6362	119.0	20.0
6361	3.0	4.0
6364	33.0	18.0
6363	515.0	149.0
100421533	19.0	113.0
6366	783.0	419.0
100421535	0.0	0.0
6368	68.0	71.0
6367	88.0	117.0
101928337	3.0	1.0
6360	11.0	6.0
255349	1.0	1.0
6359	0.0	0.0
6358	243.0	121.0
6373	101.0	324.0
101928340	8.0	6.0
6372	222.0	46.0
100421542	0.0	0.0
6375	10.0	10.0
6374	30.0	2.0
100421545	7.0	12.0
6376	8439.0	8483.0
101928345	1.0	9.0
100421549	0.0	0.0
6370	1.0	1.0
255313	0.0	0.0
196374	0.0	0.0
6369	4.0	1.0
6383	4834.0	2656.0
6386	6133.0	9183.0
6385	7784.0	5398.0
6388	1925.0	3115.0
6387	2514.0	827.0
6389	4804.0	5506.0
255330	0.0	0.0
6382	8984.0	6593.0
102724246	4.0	0.0
255324	11.0	39.0
196385	46.0	45.0
196383	1907.0	2175.0
100421550	0.0	0.0
6397	4603.0	3807.0
100421565	0.0	0.0
6396	4531.0	7765.0
100421566	0.0	1.0
6399	595.0	652.0
6398	734.0	953.0
6391	4728.0	5389.0
6390	2522.0	3721.0
6392	3305.0	3309.0
282997	76.0	68.0
282996	54.0	24.0
100134229	268.0	429.0
282991	1086.0	1677.0
100421560	0.0	0.0
100421577	16.0	72.0
100421579	1.0	6.0
255394	395.0	465.0
102724224	3.0	0.0
54600	0.0	0.0
54602	2821.0	3487.0
282980	0.0	0.0
54606	2139.0	5894.0
100421572	0.0	1.0
100421588	2.0	5.0
100421589	151.0	67.0
282974	316.0	830.0
282973	181.0	197.0
54619	474.0	846.0
100421581	0.0	0.0
196335	2.0	1.0
100421582	4.0	6.0
54617	1911.0	2318.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	121.0	240.0
282969	130.0	154.0
102724201	0.0	0.0
282966	0.0	0.0
54622	1498.0	2071.0
100134259	11.0	7.0
54621	1197.0	2581.0
54620	1016.0	1714.0
54626	246.0	730.0
54625	3073.0	3401.0
54623	3892.0	6668.0
54629	3362.0	2210.0
54627	76.0	35.0
27005	1225.0	1778.0
27006	4.0	6.0
27000	871.0	1815.0
27004	7.0	13.0
27018	4698.0	6134.0
27019	3.0	1.0
400591	3.0	2.0
27010	192.0	151.0
27012	0.0	0.0
27013	4550.0	8100.0
400581	1.0	1.0
400578	8.0	0.0
400569	637.0	914.0
400566	163.0	131.0
389715	1.0	1.0
100313829	0.0	0.0
390729	0.0	3.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	4.0	28.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	1.0
91775	1501.0	1033.0
390872	0.0	0.0
390874	0.0	0.0
654835	0.0	0.0
400759	192.0	46.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	0.0	4.0
400752	61.0	99.0
137994	78.0	80.0
642843	2.0	6.0
91768	355.0	747.0
64151	57.0	134.0
64150	158.0	55.0
64168	648.0	119.0
64167	214.0	202.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1472.0	2616.0
400746	192.0	225.0
400745	35.0	17.0
389866	3.0	23.0
150962	389.0	529.0
64175	1143.0	2941.0
162968	93.0	147.0
64174	60.0	21.0
162966	313.0	401.0
162967	1291.0	2266.0
162962	345.0	661.0
162963	269.0	1238.0
125981	56.0	24.0
149992	0.0	1.0
390856	0.0	0.0
390858	221.0	331.0
27187	0.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	170.0	385.0
149986	2036.0	3212.0
147323	1.0	0.0
326293	0.0	0.0
100313839	0.0	0.0
389898	0.0	1.0
100313837	0.0	0.0
326295	0.0	1.0
27189	2.0	0.0
100313838	0.0	0.0
326294	0.0	2.0
125972	0.0	1.0
642864	0.0	0.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	142.0	164.0
27183	2904.0	5397.0
64170	101.0	66.0
642869	1.0	4.0
27180	46.0	24.0
27181	57.0	40.0
64172	337.0	485.0
100313830	0.0	0.0
375248	69.0	79.0
91782	2823.0	2660.0
27197	47.0	15.0
147339	1712.0	1631.0
27198	96.0	123.0
27195	0.0	0.0
125965	0.0	9.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	1.0
27199	31.0	27.0
400720	492.0	991.0
149998	3.0	2.0
389884	0.0	1.0
326286	0.0	1.0
27190	35.0	14.0
64180	8.0	3.0
27193	0.0	0.0
100313842	3.0	1.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	14.0	30.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	5.0	0.0
387264	1.0	6.0
387263	1440.0	1893.0
206412	18.0	25.0
27164	644.0	641.0
27165	45.0	70.0
27163	5857.0	8517.0
400799	0.0	0.0
400798	12.0	2.0
27166	1241.0	2719.0
400797	0.0	0.0
326272	0.0	0.0
326275	2.0	0.0
326277	4.0	0.0
326279	7.0	21.0
27160	0.0	0.0
27161	2149.0	2508.0
326278	3.0	28.0
100313895	0.0	0.0
642888	1.0	0.0
100313896	0.0	0.0
387254	0.0	0.0
400793	755.0	641.0
150928	51.0	161.0
27175	850.0	760.0
149934	0.0	0.0
27173	5834.0	9159.0
150921	0.0	2.0
27179	0.0	0.0
27177	25.0	0.0
27178	2.0	0.0
341883	55.0	85.0
341880	27.0	17.0
27170	0.0	0.0
326269	0.0	0.0
137964	3180.0	6898.0
390892	0.0	0.0
375298	127.0	95.0
149951	2088.0	3606.0
27148	1051.0	1746.0
390895	0.0	0.0
206426	0.0	0.0
27143	937.0	297.0
27141	41.0	34.0
27146	15.0	26.0
106029310	0.0	0.0
27147	823.0	183.0
27145	883.0	41.0
123355	792.0	943.0
137970	480.0	989.0
375287	722.0	528.0
387276	0.0	0.0
27159	0.0	0.0
387273	5.0	0.0
150947	0.0	0.0
150946	188.0	226.0
27153	1284.0	2214.0
27154	3784.0	4637.0
400769	1.0	5.0
27151	4396.0	4563.0
27152	788.0	641.0
123346	1.0	5.0
27158	538.0	917.0
400765	0.0	1.0
100293516	509.0	1113.0
387266	0.0	0.0
27156	25.0	11.0
149954	0.0	0.0
387267	0.0	0.0
375295	30.0	11.0
100313886	1.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	2.0	0.0
160365	16.0	10.0
160364	30.0	6.0
102724316	867.0	943.0
54754	1.0	6.0
54753	1171.0	709.0
54752	2.0	11.0
54751	8203.0	5534.0
54758	864.0	974.0
54757	141.0	36.0
54756	1067.0	1186.0
101928290	45.0	11.0
6401	11932.0	2649.0
6400	15478.0	17799.0
102724307	0.0	1.0
54760	62.0	131.0
54765	6826.0	8822.0
54764	1412.0	1638.0
54763	1.0	1.0
54762	306.0	330.0
54769	5.0	25.0
54768	30.0	13.0
54766	0.0	0.0
159371	169.0	286.0
100421700	0.0	0.0
100421701	0.0	2.0
100421702	1.0	1.0
100421704	0.0	2.0
100421705	0.0	0.0
100421706	0.0	0.0
100421707	1.0	3.0
100421708	3.0	5.0
100421709	0.0	0.0
54776	4964.0	3120.0
91703	29.0	27.0
6403	1643.0	1015.0
6402	274.0	196.0
6405	2966.0	2840.0
54778	1793.0	1685.0
6404	383.0	237.0
54777	17.0	13.0
6407	7.0	355.0
6406	18.0	659.0
64100	0.0	0.0
64102	5.0	0.0
6421	10401.0	18160.0
100421710	0.0	0.0
64101	86.0	13.0
6423	2668.0	1397.0
6422	3012.0	6121.0
64106	17.0	13.0
64105	39.0	39.0
64108	218.0	321.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	7.0	3.0
54780	1389.0	1919.0
54785	413.0	515.0
54784	462.0	884.0
6414	9084.0	5868.0
6416	2678.0	3384.0
54788	3231.0	5648.0
6415	7983.0	8447.0
6418	11333.0	20939.0
6419	1297.0	2408.0
6430	8126.0	14231.0
64111	0.0	0.0
162989	907.0	1739.0
64110	2419.0	3115.0
6432	4711.0	6574.0
6431	7701.0	16912.0
64112	2943.0	4658.0
64115	2511.0	949.0
6434	5761.0	8520.0
101928243	39.0	131.0
6433	1410.0	1959.0
64114	10812.0	8930.0
101928244	2.0	0.0
100421724	4.0	3.0
64116	1859.0	1088.0
64118	3211.0	15044.0
101928248	9.0	10.0
100421728	0.0	0.0
54790	1770.0	1716.0
100421729	0.0	0.0
104548973	0.0	0.0
104548972	0.0	0.0
54793	2082.0	1255.0
400713	944.0	1712.0
104548971	19.0	14.0
104548970	0.0	0.0
54798	147.0	128.0
255411	0.0	0.0
54797	519.0	852.0
54796	939.0	243.0
54795	8142.0	22140.0
6425	29.0	13.0
6424	254.0	1445.0
150992	0.0	0.0
6427	3724.0	5870.0
54799	1108.0	1699.0
6426	6541.0	10803.0
6429	4013.0	4751.0
6428	10548.0	16643.0
162979	57.0	34.0
6441	64.0	126.0
64122	964.0	2741.0
64121	889.0	1303.0
6440	1.0	0.0
100421731	1.0	0.0
6443	4283.0	1733.0
101928256	0.0	0.0
6442	1264.0	156.0
64123	1900.0	514.0
100421733	0.0	0.0
6445	263.0	7.0
100421734	1.0	0.0
6444	1330.0	251.0
160313	0.0	2.0
100421736	0.0	0.0
64127	122.0	43.0
162972	529.0	984.0
64129	4429.0	1194.0
255426	27.0	2.0
642818	0.0	0.0
642819	182.0	208.0
400709	14.0	5.0
6439	0.0	18.0
642812	6.0	2.0
64131	1094.0	1127.0
654817	24.0	14.0
6450	607.0	197.0
91750	620.0	572.0
64130	275.0	257.0
654816	30.0	10.0
6452	1565.0	2210.0
100421741	0.0	0.0
64132	2773.0	3817.0
6451	9384.0	6388.0
64135	1205.0	1982.0
91754	7350.0	5630.0
6453	3695.0	2082.0
6456	74.0	262.0
91752	163.0	28.0
64137	23.0	2.0
6455	4002.0	6302.0
147372	333.0	50.0
6447	108.0	104.0
6446	23244.0	15561.0
91748	3760.0	3653.0
6449	3585.0	7003.0
135398	12.0	3.0
91746	4160.0	5453.0
6448	2458.0	6034.0
91749	261.0	382.0
6461	853.0	914.0
6462	14.0	13.0
6465	0.0	0.0
100421754	0.0	0.0
64146	75.0	180.0
64145	2595.0	2833.0
6464	6246.0	7556.0
162998	3.0	5.0
100421756	2.0	4.0
101928276	1.0	0.0
64147	242.0	553.0
160335	2304.0	3033.0
6466	3.0	0.0
162993	480.0	331.0
64149	937.0	1354.0
147381	17.0	14.0
255403	401.0	432.0
6458	11.0	10.0
6457	55.0	27.0
91734	1.0	0.0
6459	5.0	1.0
6472	2231.0	5752.0
6471	0.0	1.0
6474	5.0	25.0
6473	0.0	1.0
6476	538.0	596.0
6478	2240.0	2112.0
6477	540.0	871.0
101928200	20.0	2.0
100421648	0.0	0.0
6470	1349.0	1367.0
6469	111.0	676.0
6468	3374.0	6144.0
6483	1232.0	1881.0
6482	2075.0	1250.0
100421652	0.0	0.0
6484	1064.0	1602.0
6487	1054.0	1348.0
196294	364.0	607.0
6489	725.0	363.0
497661	448.0	505.0
100421657	1.0	0.0
6480	22076.0	25315.0
102724386	0.0	7.0
6494	1504.0	2350.0
6493	932.0	5049.0
6496	0.0	1.0
6495	1708.0	2688.0
6498	3002.0	3403.0
101928223	0.0	0.0
6497	5937.0	6886.0
6499	2468.0	4524.0
6490	57.0	72.0
6492	0.0	0.0
6491	253.0	509.0
101928232	1.0	0.0
100124700	1.0	8.0
102724368	4.0	7.0
196264	1035.0	3077.0
54700	3927.0	5226.0
54707	1381.0	1960.0
497634	0.0	0.0
54704	1399.0	2893.0
54708	3089.0	3606.0
160287	5.0	6.0
54714	0.0	0.0
54718	147.0	67.0
100421681	0.0	0.0
54716	2.0	15.0
54715	159.0	28.0
100421695	1.0	1.0
100421697	0.0	0.0
100421698	0.0	3.0
100421699	3.0	3.0
102724349	1.0	16.0
102724341	0.0	0.0
159296	4.0	118.0
54729	0.0	0.0
54726	2557.0	2365.0
100421694	0.0	0.0
255480	486.0	14.0
54732	8945.0	14335.0
54734	16.0	41.0
54733	3178.0	8722.0
54739	243.0	66.0
54738	126.0	3457.0
54737	4492.0	5053.0
160298	3.0	2.0
102724321	0.0	0.0
255488	3495.0	6376.0
54742	3.0	2.0
54741	6050.0	5553.0
54749	2566.0	2910.0
137902	5.0	7.0
27128	319.0	114.0
27129	2832.0	285.0
29789	3355.0	7435.0
27127	13.0	23.0
27120	10.0	16.0
27121	5.0	3.0
29781	1475.0	2140.0
29780	1354.0	2109.0
27124	374.0	778.0
27125	10774.0	10538.0
27122	8677.0	3462.0
29785	94.0	107.0
27123	107.0	42.0
125919	381.0	636.0
29799	87.0	510.0
390800	0.0	0.0
27131	3082.0	2920.0
654790	543.0	160.0
27132	17.0	83.0
27130	864.0	939.0
29798	49.0	78.0
27136	16.0	1.0
29797	0.0	0.0
27133	28.0	10.0
29796	2590.0	4482.0
27134	688.0	942.0
27106	1360.0	1710.0
27107	1511.0	1827.0
29768	0.0	0.0
29767	979.0	608.0
29766	3416.0	4034.0
27109	1640.0	1544.0
29761	2946.0	2107.0
29760	486.0	744.0
389813	354.0	514.0
389812	5.0	38.0
27102	7901.0	22872.0
29765	0.0	0.0
29763	2097.0	4007.0
27101	1913.0	2485.0
389816	1285.0	1266.0
27115	585.0	102.0
29778	2.0	2.0
29777	1081.0	1991.0
27113	141.0	213.0
29775	1020.0	2289.0
27111	186.0	356.0
29774	12.0	1.0
27112	285.0	1097.0
390831	0.0	1.0
390834	0.0	1.0
390836	0.0	0.0
100313938	0.0	0.0
125950	1605.0	2930.0
125958	0.0	0.0
377841	7.0	21.0
390843	0.0	0.0
390844	2.0	2.0
389827	0.0	5.0
652170	0.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	31.0	10.0
389856	305.0	309.0
125931	131.0	447.0
389852	0.0	0.0
100313914	0.0	0.0
389844	0.0	0.0
389840	18.0	12.0
100313923	0.0	0.0
100313921	0.0	1.0
389849	22.0	73.0
91893	93.0	190.0
91894	3.0	12.0
147670	12.0	17.0
147664	6.0	4.0
642721	0.0	0.0
64285	2030.0	3073.0
64284	455.0	2671.0
64288	529.0	565.0
147685	7.0	33.0
121026	0.0	0.0
123688	250.0	392.0
341568	0.0	0.0
341567	0.0	0.0
642737	0.0	2.0
64283	894.0	1121.0
64282	1442.0	1361.0
389541	2296.0	4740.0
147694	671.0	1177.0
389537	62.0	199.0
147686	181.0	230.0
147687	356.0	423.0
121014	0.0	0.0
642741	15.0	137.0
159686	32.0	36.0
642746	0.0	7.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	1.0
390503	0.0	2.0
121006	5.0	23.0
389524	322.0	484.0
147699	44.0	14.0
133060	1.0	0.0
100313962	0.0	0.0
135644	0.0	1.0
27285	14.0	21.0
27286	159.0	74.0
27283	0.0	0.0
27284	108.0	17.0
389558	13.0	8.0
27289	1163.0	492.0
27287	14.0	8.0
27288	0.0	1.0
135656	10.0	3.0
390561	10.0	15.0
27296	37.0	41.0
389549	2.0	0.0
27297	2063.0	3475.0
27294	196.0	355.0
27295	9306.0	2678.0
27299	115.0	8.0
642776	5.0	8.0
27292	1836.0	2153.0
27293	260.0	2539.0
27290	0.0	0.0
642778	16.0	6.0
27291	728.0	673.0
160622	910.0	822.0
390531	0.0	0.0
147650	171.0	181.0
390530	0.0	0.0
390535	0.0	0.0
390539	0.0	0.0
147646	0.0	2.0
390538	0.0	0.0
654783	0.0	0.0
147645	874.0	578.0
341511	1.0	0.0
6500	13440.0	15424.0
133015	529.0	507.0
400410	85.0	160.0
147660	51.0	16.0
121054	0.0	3.0
121053	211.0	530.0
147657	906.0	1846.0
147658	4.0	3.0
400406	0.0	0.0
642799	0.0	0.0
642796	0.0	0.0
133022	228.0	274.0
642797	110.0	73.0
101928165	0.0	0.0
6511	19.0	8.0
390595	94.0	79.0
6510	12602.0	20277.0
390594	14.0	0.0
100421803	0.0	0.0
100421804	1.0	2.0
390598	18.0	32.0
100421805	6.0	2.0
100421806	6.0	0.0
100421807	0.0	0.0
6509	3345.0	3299.0
54870	3886.0	4958.0
54875	578.0	610.0
54874	5034.0	10588.0
54873	1646.0	2152.0
389599	0.0	1.0
54872	2112.0	2774.0
102724430	2.0	0.0
54879	588.0	821.0
6502	526.0	807.0
54878	3383.0	2683.0
6504	28.0	27.0
54877	1358.0	2564.0
91801	536.0	496.0
6503	662.0	298.0
54876	2317.0	3323.0
6506	17.0	16.0
6505	1472.0	1293.0
91807	61.0	32.0
6508	943.0	1160.0
6507	592.0	458.0
101928176	15.0	73.0
6520	4753.0	8472.0
6522	4413.0	8616.0
221717	0.0	1.0
6521	0.0	0.0
221718	1.0	0.0
100421813	1.0	2.0
64207	4685.0	5601.0
100421816	2.0	0.0
221711	3.0	2.0
64208	28.0	342.0
221710	893.0	795.0
54882	255.0	295.0
54881	1340.0	1730.0
54880	3183.0	6907.0
54886	91.0	584.0
54885	1177.0	1323.0
54884	4746.0	6478.0
54883	858.0	1105.0
6513	2559.0	2887.0
6512	145.0	54.0
54888	2976.0	5330.0
6515	4997.0	2090.0
54887	1523.0	1925.0
6514	0.0	0.0
6517	908.0	132.0
6519	171.0	448.0
6518	2341.0	1448.0
221749	1503.0	2311.0
64210	2200.0	3925.0
6531	14.0	9.0
100421820	2.0	7.0
64211	1.0	7.0
6530	40.0	5.0
6533	1152.0	602.0
6532	21.0	44.0
100421823	0.0	0.0
390572	1.0	9.0
64216	701.0	1498.0
64215	2218.0	2046.0
100421825	0.0	0.0
64218	3060.0	4166.0
100421827	0.0	0.0
100421828	2.0	8.0
64219	1894.0	2265.0
100421829	25.0	119.0
54893	2459.0	2202.0
54892	577.0	935.0
54891	1275.0	1551.0
54890	6398.0	8038.0
54897	3104.0	4230.0
54896	566.0	999.0
54894	2433.0	3613.0
6524	9.0	23.0
6523	924.0	2571.0
170062	0.0	0.0
101928190	1.0	0.0
54899	1030.0	972.0
6526	1257.0	1178.0
6525	23534.0	5829.0
54898	1519.0	2617.0
6528	5.0	0.0
91828	30.0	8.0
170067	1.0	0.0
6527	19.0	11.0
6529	47.0	16.0
6540	5.0	0.0
64221	267.0	461.0
64220	444.0	199.0
6542	5046.0	4980.0
64223	1734.0	4815.0
6541	3701.0	8230.0
64222	1484.0	2088.0
390581	2.0	1.0
64225	4050.0	3480.0
6543	182.0	42.0
64224	1757.0	2205.0
105376261	0.0	5.0
6535	2999.0	5129.0
6534	3.0	0.0
6536	281.0	311.0
6539	7.0	8.0
6538	83.0	215.0
64232	0.0	0.0
6551	0.0	0.0
6550	30.0	169.0
64231	878.0	423.0
6553	36.0	52.0
91851	15447.0	1681.0
64236	498.0	406.0
6555	1.0	1.0
101928122	0.0	0.0
6554	1.0	1.0
6546	4972.0	1001.0
6545	547.0	301.0
6548	3550.0	3399.0
6547	30.0	77.0
6549	1752.0	1818.0
6560	4486.0	3150.0
64241	0.0	2.0
64240	1.0	2.0
6561	0.0	0.0
6564	51.0	90.0
6563	9889.0	5216.0
100421854	38.0	166.0
101928136	0.0	2.0
6566	2666.0	3012.0
6565	9869.0	5981.0
100421859	3.0	0.0
101928138	0.0	0.0
221756	35.0	9.0
6557	1.0	21.0
6556	96.0	101.0
6559	9.0	11.0
91833	1063.0	1353.0
6558	8672.0	16406.0
133083	0.0	1.0
6571	309.0	393.0
101928142	1.0	0.0
100421860	1.0	2.0
6570	14.0	41.0
100421861	0.0	0.0
6573	752.0	4014.0
6572	0.0	68.0
101928141	0.0	0.0
91875	996.0	1439.0
6575	2833.0	2935.0
6574	1483.0	2052.0
101928147	0.0	0.0
100421865	9.0	78.0
6576	4216.0	7923.0
221785	1147.0	1619.0
245711	14.0	14.0
169044	782.0	644.0
221786	552.0	1132.0
6568	0.0	0.0
6567	1498.0	894.0
91869	1124.0	2089.0
6569	7.0	3.0
6582	9.0	2.0
91860	100.0	92.0
101928153	258.0	312.0
6581	6754.0	6239.0
101928154	0.0	0.0
6584	2182.0	4403.0
101928151	0.0	0.0
6583	343.0	682.0
6586	5676.0	1724.0
6585	307.0	1606.0
101928158	7.0	6.0
91862	882.0	1555.0
6588	4.0	3.0
6580	18.0	22.0
169026	8.0	5.0
6579	1.0	33.0
6578	5607.0	3221.0
6595	9179.0	9214.0
6594	7358.0	7584.0
30817	157.0	93.0
6597	6530.0	14784.0
6596	3004.0	3819.0
30816	9.0	2.0
30819	27.0	18.0
6599	8809.0	17919.0
100421767	1.0	0.0
6598	3039.0	6586.0
30818	541.0	234.0
100421768	0.0	0.0
100421769	2.0	2.0
6591	2352.0	1441.0
6590	952.0	792.0
30820	7.0	28.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	3.0	1.0
282706	0.0	0.0
255104	2589.0	3855.0
255101	23.0	140.0
54802	844.0	1412.0
30813	6.0	0.0
30812	55.0	374.0
54801	788.0	1256.0
54800	3395.0	4234.0
30815	3065.0	2415.0
30814	0.0	0.0
54806	1164.0	859.0
54805	830.0	1334.0
30811	366.0	165.0
100421771	0.0	0.0
54809	596.0	564.0
100421784	5.0	16.0
54808	3750.0	4137.0
54807	525.0	1008.0
29802	29.0	12.0
29801	1519.0	2627.0
29800	801.0	531.0
101928104	1.0	0.0
29803	4105.0	9894.0
54813	1158.0	1351.0
54812	3212.0	4390.0
54811	1696.0	3055.0
54810	319.0	69.0
54816	1814.0	2174.0
54815	2481.0	3963.0
54814	660.0	1183.0
100421794	2.0	6.0
54819	567.0	685.0
100421796	125.0	569.0
100421797	0.0	1.0
101928113	13.0	6.0
100421799	0.0	0.0
54820	1993.0	1919.0
54823	479.0	746.0
54822	2831.0	2852.0
54821	50.0	89.0
54828	1880.0	2351.0
54827	97.0	198.0
54826	317.0	356.0
54825	1.0	7.0
54829	61.0	174.0
282756	0.0	0.0
54831	1.0	2.0
54830	38.0	35.0
282754	0.0	0.0
102724473	1.0	0.0
54834	1063.0	1227.0
54832	6024.0	5587.0
54839	718.0	800.0
54838	4750.0	6889.0
54836	747.0	1218.0
54842	4337.0	5529.0
54841	806.0	1612.0
54840	1096.0	1624.0
54845	3518.0	5957.0
54843	3532.0	2249.0
54849	1908.0	2587.0
54848	903.0	2022.0
54847	1339.0	1180.0
100359394	2.0	0.0
100359397	0.0	0.0
100359396	11.0	10.0
255119	2.0	3.0
54853	1281.0	2521.0
54852	132.0	61.0
54851	519.0	552.0
54850	742.0	1151.0
54857	5.0	2.0
54856	2024.0	2448.0
54855	4341.0	1868.0
54854	148.0	231.0
54859	1229.0	2117.0
54858	2305.0	3287.0
255130	4.0	1.0
54860	0.0	2.0
100134015	8.0	9.0
54863	208.0	153.0
54862	2315.0	2749.0
54861	2725.0	2932.0
54868	978.0	1477.0
54867	6379.0	11453.0
54866	5.0	22.0
54865	1332.0	2477.0
54869	1155.0	2690.0
255180	0.0	0.0
27249	4400.0	7155.0
27247	1258.0	2054.0
27248	6305.0	7888.0
100431168	3.0	1.0
400360	0.0	2.0
107161163	0.0	1.0
27241	711.0	913.0
27242	4573.0	3119.0
27240	24.0	22.0
27245	2329.0	1083.0
400359	1.0	0.0
27246	3110.0	3290.0
27243	4581.0	9743.0
27244	2957.0	1923.0
678655	840.0	740.0
642687	1.0	12.0
282791	13.0	6.0
282790	0.0	0.0
107161154	0.0	0.0
27258	1729.0	2743.0
100431177	0.0	0.0
255193	0.0	1.0
27252	1713.0	3133.0
27253	527.0	269.0
27250	8896.0	6828.0
100431173	0.0	0.0
27257	782.0	1159.0
100431172	0.0	0.0
255189	1819.0	1384.0
27254	606.0	198.0
282786	0.0	0.0
27255	3.0	2.0
123606	1413.0	2475.0
107161144	87.0	85.0
29889	1940.0	4407.0
29888	4716.0	8348.0
103344929	0.0	0.0
29887	231.0	422.0
103344928	3.0	0.0
107161145	0.0	1.0
27229	888.0	970.0
353500	21.0	50.0
29882	2115.0	3414.0
29881	9.0	10.0
29880	1480.0	2177.0
103344932	5.0	3.0
29886	784.0	1942.0
282776	0.0	0.0
282775	0.0	0.0
29883	3900.0	4517.0
282770	0.0	0.0
103344930	0.0	2.0
353515	0.0	0.0
27238	1198.0	1626.0
27239	148.0	87.0
29899	860.0	495.0
27236	2825.0	3899.0
27237	1035.0	2447.0
353513	0.0	0.0
353514	61.0	28.0
353511	429.0	366.0
27230	14243.0	19431.0
29893	148.0	137.0
27231	4.0	1.0
282769	0.0	0.0
29890	3577.0	10241.0
29896	2588.0	4274.0
27235	400.0	567.0
27232	1228.0	1145.0
29895	9.0	14.0
255167	103.0	53.0
29894	3107.0	5714.0
27233	160.0	109.0
282763	0.0	0.0
27201	1.0	3.0
27202	43.0	6.0
27200	0.0	0.0
30849	2449.0	2883.0
30851	1083.0	1054.0
30850	791.0	1841.0
400389	3.0	29.0
29844	791.0	2230.0
29843	1060.0	1233.0
400385	6.0	24.0
29842	2543.0	3420.0
29841	1211.0	1037.0
30846	9557.0	2592.0
30845	1262.0	986.0
30848	0.0	0.0
30847	0.0	0.0
30844	3648.0	2964.0
30827	1756.0	3446.0
29855	2999.0	4860.0
123624	3.0	4.0
29851	11.0	5.0
29850	13.0	10.0
30835	114.0	34.0
30834	483.0	1015.0
30837	1531.0	2504.0
30836	2780.0	4127.0
30833	662.0	481.0
30832	484.0	494.0
64395	1735.0	2574.0
64397	6935.0	7913.0
64396	1.0	1.0
64399	3256.0	597.0
64398	3844.0	5816.0
390634	2.0	1.0
390637	339.0	748.0
389634	10.0	12.0
389633	3.0	4.0
400511	1.0	0.0
389631	0.0	0.0
64393	2657.0	1289.0
389630	0.0	0.0
390643	0.0	2.0
400506	603.0	1134.0
390649	0.0	0.0
390648	0.0	0.0
389626	2.0	0.0
400500	1.0	0.0
642612	0.0	0.0
160518	829.0	755.0
341689	0.0	2.0
400508	11.0	5.0
642614	0.0	0.0
389662	9.0	3.0
390610	0.0	1.0
377677	139.0	249.0
390612	0.0	11.0
390616	3.0	0.0
389658	9.0	8.0
389655	24.0	9.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	136.0	417.0
642641	15.0	59.0
389652	0.0	3.0
389649	4.0	21.0
390627	94.0	198.0
389644	4.0	10.0
389643	8.0	4.0
642633	0.0	0.0
642631	0.0	0.0
642636	0.0	0.0
101928085	68.0	46.0
642652	0.0	0.0
375035	3430.0	4595.0
221806	213.0	399.0
338017	1.0	2.0
389677	882.0	1338.0
389676	0.0	0.0
101928099	9.0	187.0
642663	0.0	0.0
389674	6.0	36.0
389672	8.0	93.0
338002	1.0	0.0
400550	1981.0	368.0
338004	0.0	0.0
390688	4.0	0.0
338005	0.0	0.0
389668	34.0	92.0
375033	501.0	113.0
341640	830.0	311.0
642659	100.0	254.0
642658	15.0	29.0
221823	0.0	0.0
6610	553.0	1297.0
375057	1351.0	335.0
390650	0.0	0.0
375056	15234.0	21091.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	2.0
6609	3733.0	6025.0
147525	89.0	113.0
6608	2435.0	4328.0
387039	0.0	0.0
387036	22.0	17.0
