id	ec4a2c9d-1d81-4129-b2b9-ac500f39f7ca	0532b0ce-9326-49a6-a19b-f888bf7d000f
85458	5738.0	7283.0
106481345	0.0	0.0
85459	960.0	973.0
106481346	0.0	0.0
85456	13109.0	17230.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4633.0	5538.0
442911	2.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	117.0	213.0
442913	0.0	0.0
85452	7.0	1.0
442914	0.0	0.0
50	5144.0	7821.0
85453	2858.0	3408.0
442915	0.0	1.0
85450	3318.0	2600.0
51	6552.0	8985.0
442916	0.0	0.0
85451	1964.0	1856.0
52	3918.0	4739.0
442917	0.0	0.0
53	3744.0	7330.0
442918	0.0	0.0
54	2389.0	2342.0
442919	0.0	0.0
55	667466.0	347858.0
442909	0.0	0.0
56	4.0	67.0
58	63.0	15516.0
59	99110.0	128732.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	9.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	452.0	1181.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	10.0	114.0
106481354	1.0	0.0
85446	219.0	381.0
442900	0.0	0.0
106481355	0.0	0.0
85443	8.0	7.0
442901	0.0	0.0
85444	1372.0	897.0
442902	0.0	0.0
60	183645.0	250770.0
85441	1763.0	2903.0
442903	3.0	3.0
85442	306.0	313.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	39.0
85440	2731.0	3544.0
442907	4.0	2.0
442908	0.0	0.0
66	1.0	0.0
67	0.0	6.0
68	1.0	13.0
344595	616.0	549.0
69	1.0	4.0
106481316	0.0	0.0
106481317	1.0	0.0
106481314	1.0	0.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	78.0	73.0
106481321	0.0	0.0
85479	13.0	28.0
106481322	0.0	0.0
85476	2724.0	5766.0
85477	477.0	3943.0
70	750.0	9161.0
85474	1.0	2.0
71	86619.0	135866.0
72	87207.0	112824.0
73	22.0	19.0
74	1.0	0.0
75	6.0	18.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3986.0	4176.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	1.0	0.0
85465	2081.0	2870.0
81	29640.0	32038.0
85463	1092.0	1481.0
82	3.0	7.0
85464	750.0	1237.0
83	13.0	11.0
85461	3253.0	4798.0
85462	2549.0	553.0
86	2166.0	2505.0
87	25646.0	41607.0
85460	2753.0	2776.0
88	98.0	8386.0
89	9.0	20.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2424.0	2518.0
106481300	0.0	0.0
91	3714.0	3852.0
92	1429.0	1762.0
93	647.0	880.0
94	1684.0	1588.0
95	221.0	318.0
97	192.0	189.0
98	870.0	1027.0
344561	1.0	1.0
728661	1622.0	1953.0
728664	4.0	4.0
106481305	0.0	0.0
261734	718.0	803.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	32.0	25.0
106481309	8.0	6.0
246119	13.0	8.0
106481307	0.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	0.0	3.0
3805	8.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	9.0	13.0
3809	7.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1016.0	1235.0
3800	10977.0	7325.0
3801	1931.0	1458.0
3802	5.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	2510.0	2768.0
728698	3.0	12.0
3814	2.0	1.0
3815	2189.0	2355.0
3816	340.0	83.0
261729	25016.0	25834.0
3817	248346.0	379553.0
3818	28.0	10.0
222166	4323.0	4522.0
3811	0.0	1.0
3812	2.0	5.0
285740	2.0	0.0
285741	7.0	56.0
728689	7.0	18.0
3827	4.0	1.0
246100	0.0	0.0
3820	201.0	402.0
3821	16.0	11.0
3822	0.0	2.0
3823	3.0	0.0
3824	156.0	61.0
645402	0.0	0.0
403313	2763.0	4105.0
403314	1.0	1.0
728637	0.0	1.0
728638	52.0	140.0
728633	0.0	0.0
728632	15.0	31.0
728635	33.0	13.0
3836	2823.0	3880.0
222183	214.0	207.0
3837	10932.0	15941.0
3838	848.0	1250.0
3839	2779.0	2963.0
728629	0.0	1.0
403304	0.0	1.0
403305	0.0	0.0
3831	1154.0	1440.0
3832	250.0	354.0
3833	144.0	220.0
3834	9.0	3.0
3835	3167.0	2887.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	267.0	230.0
3848	83.0	129.0
3849	8.0	16.0
222171	225.0	278.0
728619	6.0	1.0
3840	6279.0	11000.0
3841	1140.0	1229.0
3842	7770.0	11768.0
3843	9508.0	10442.0
3844	0.0	0.0
3845	2248.0	2791.0
3846	6.0	7.0
645423	0.0	1.0
3860	1381.0	15.0
246126	1813.0	3119.0
728658	613.0	1005.0
728655	1.0	3.0
728657	0.0	0.0
728656	3.0	0.0
3858	1192.0	1240.0
3859	0.0	4.0
246135	0.0	2.0
3850	1.0	0.0
3851	654.0	19.0
3852	15090.0	3291.0
645414	0.0	0.0
3853	139.0	17.0
3854	10.0	7.0
3855	4808.0	255.0
3856	23651.0	44351.0
3857	1.0	5.0
728640	3.0	2.0
645431	32.0	32.0
728642	283.0	392.0
728641	0.0	15.0
645434	2.0	1.0
645432	8.0	6.0
285704	1556.0	1595.0
728643	16.0	18.0
222194	2424.0	2124.0
285708	0.0	0.0
1204	0.0	0.0
1203	1356.0	1199.0
1201	1186.0	2601.0
1200	8954.0	20862.0
3861	2095.0	2157.0
645426	13.0	7.0
645425	0.0	0.0
1209	7696.0	10815.0
3866	10362.0	3003.0
1208	0.0	1.0
1207	3361.0	3921.0
3868	78.0	23.0
285311	0.0	0.0
3880	17883.0	4659.0
3881	1.0	41.0
285313	14.0	39.0
100128537	187.0	280.0
3882	3.0	4.0
100128536	0.0	1.0
285314	1.0	0.0
285315	496.0	543.0
1215	30.0	21.0
100141515	1.0	1.0
1213	25588.0	37635.0
1212	3057.0	3670.0
1211	5938.0	6944.0
3872	8919.0	825.0
3875	16916.0	39204.0
3876	8.0	30.0
3879	0.0	3.0
3890	3.0	0.0
3891	0.0	0.0
3892	37.0	31.0
100128525	7.0	7.0
285326	0.0	0.0
1230	329.0	466.0
285329	6.0	9.0
440097	18.0	17.0
440093	9.0	15.0
3883	1.0	0.0
3884	0.0	0.0
3885	2.0	0.0
3886	0.0	0.0
100128521	0.0	3.0
3887	9.0	4.0
3888	0.0	0.0
100631239	0.0	0.0
3889	3.0	1.0
100128516	70.0	65.0
285331	974.0	865.0
100128512	0.0	0.0
285335	4.0	11.0
100128514	1.0	3.0
1241	448.0	168.0
1240	883.0	1300.0
1238	77.0	73.0
1237	30.0	40.0
1236	190.0	566.0
1235	17.0	34.0
1234	422.0	606.0
1233	184.0	356.0
1232	8.0	11.0
3895	15544.0	19061.0
100128511	73.0	62.0
100631247	2.0	2.0
3897	387.0	344.0
100631248	28.0	33.0
3898	1657.0	2654.0
100631249	0.0	0.0
3899	4791.0	6991.0
100128505	2.0	1.0
100631250	0.0	0.0
285343	1551.0	2023.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	192.0	237.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	348.0	282.0
574501	1.0	0.0
574502	0.0	0.0
1244	22.0	38.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	40889.0	47202.0
1263	433.0	441.0
1262	16.0	10.0
116966	143.0	203.0
100887755	0.0	0.0
1261	0.0	1.0
100887754	1.0	3.0
1260	0.0	0.0
116969	113.0	70.0
1259	242.0	111.0
1258	7.0	0.0
440061	0.0	0.0
100887750	47.0	207.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	6304.0	9246.0
1271	395.0	523.0
100887749	8.0	47.0
1270	3.0	32.0
100887748	0.0	0.0
440044	32.0	16.0
1269	25.0	36.0
440051	0.0	0.0
1268	165.0	170.0
440050	1.0	1.0
1267	6545.0	9235.0
1266	12391.0	13734.0
100887740	0.0	0.0
1265	7026.0	6634.0
1286	496.0	1349.0
1285	205.0	415.0
1284	21487.0	43359.0
1282	14441.0	27240.0
1281	24411.0	47740.0
1280	48.0	182.0
440078	206.0	148.0
440077	2.0	0.0
440087	335.0	59.0
1278	31625.0	84318.0
1277	15767.0	41321.0
440081	68.0	83.0
116938	0.0	0.0
1297	561.0	165.0
116931	210.0	264.0
1296	2096.0	2225.0
1295	2114.0	5561.0
116933	7.0	1.0
1294	3111.0	1776.0
1293	11096.0	41938.0
116935	51.0	123.0
1292	26268.0	59077.0
440068	10.0	2.0
1291	16349.0	30293.0
116937	1.0	3.0
440067	12.0	10.0
1290	2195.0	4414.0
440073	200.0	327.0
440072	10.0	6.0
1289	4640.0	9790.0
1288	2615.0	4002.0
1287	4280.0	6463.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1753.0	1969.0
440021	0.0	0.0
442673	3.0	3.0
10018	2081.0	1808.0
126328	2341.0	2495.0
442676	3.0	1.0
126326	401.0	623.0
1299	95.0	89.0
1298	2488.0	3325.0
10011	2226.0	1883.0
10010	1729.0	1717.0
10013	2542.0	2993.0
128989	1577.0	1262.0
10015	10390.0	12159.0
10014	5824.0	5807.0
10017	36.0	35.0
10016	3781.0	4549.0
10020	4303.0	17970.0
114335	0.0	0.0
114336	0.0	0.0
126321	1669.0	2578.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	5.0
10021	16.0	42.0
10024	37.0	55.0
128977	2236.0	2438.0
103021165	0.0	2.0
10023	696.0	780.0
103021164	10.0	31.0
10026	2263.0	2989.0
10025	3440.0	4309.0
116986	169.0	301.0
116985	6369.0	6226.0
116988	4637.0	4640.0
116987	1811.0	2919.0
114327	753.0	833.0
440043	0.0	0.0
126308	3443.0	4188.0
440041	0.0	0.0
126306	18.0	153.0
151306	59.0	104.0
100128590	0.0	0.0
100128596	1.0	2.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	22.0	55.0
440026	2422.0	2858.0
440023	0.0	0.0
10008	587.0	1390.0
10007	3607.0	3310.0
10009	1925.0	2185.0
116984	813.0	805.0
116983	1177.0	1628.0
151313	330.0	239.0
10000	5291.0	6774.0
128954	0.0	0.0
10002	30.0	12.0
10001	990.0	1056.0
10004	534.0	466.0
10003	162.0	202.0
10006	3947.0	3652.0
10005	1253.0	1515.0
126370	0.0	0.0
285352	92.0	120.0
100128579	0.0	0.0
285359	37.0	38.0
126375	357.0	501.0
126374	1016.0	1346.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3288.0	2817.0
285367	1128.0	969.0
285368	619.0	506.0
100128569	90.0	95.0
126364	306.0	350.0
100128560	10.0	1.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	0.0
153932	0.0	6.0
344191	293.0	328.0
126353	1086.0	1535.0
751071	249.0	367.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	4.0
106481282	0.0	0.0
285381	1674.0	1284.0
106481283	0.0	0.0
285382	1367.0	2349.0
106481280	0.0	0.0
165918	1111.0	1022.0
106481281	1.0	4.0
165904	5.0	1322.0
285386	171.0	62.0
138307	0.0	4.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	2.0
100128542	3.0	4.0
106481290	1.0	0.0
100128541	2.0	3.0
138311	493.0	646.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	10.0	8.0
126299	1490.0	1763.0
106481259	0.0	0.0
728716	10.0	28.0
126298	1465.0	1908.0
728710	0.0	1.0
126295	407.0	302.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	207.0	275.0
645318	0.0	2.0
645317	37.0	33.0
151242	13.0	163.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	24342.0	26430.0
100287908	0.0	0.0
645332	263.0	256.0
126282	501.0	589.0
100287902	21.0	22.0
163227	438.0	453.0
100287900	0.0	0.0
163223	39.0	37.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	626.0	2783.0
106481278	0.0	0.0
645328	0.0	1.0
151254	19.0	20.0
645326	3.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	12.0	17.0
163259	380.0	292.0
645345	7.0	11.0
200403	11.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	303.0	289.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	6.0
728732	2.0	1.0
728734	0.0	0.0
126272	149.0	150.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	774.0	1321.0
106481243	0.0	0.0
107133513	0.0	4.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	20.0	24.0
106481245	1.0	1.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	11.0
728723	119.0	94.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	2.0	1.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	18.0	19.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	1.0	4.0
645348	5.0	0.0
106481250	0.0	0.0
645369	66.0	102.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1184.0	2274.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	33.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	7.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	829.0	911.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	3.0
645387	329.0	537.0
645382	0.0	0.0
645381	62.0	50.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	3.0	0.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	199.0	182.0
3903	828.0	1207.0
106481210	0.0	0.0
3904	11.0	18.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2596.0	4966.0
106481211	0.0	0.0
3909	3747.0	3471.0
106481212	0.0	0.0
684959	0.0	0.0
151234	182.0	18.0
151230	1928.0	2396.0
728798	2.0	5.0
3913	17136.0	33314.0
3914	7528.0	1389.0
3915	10266.0	19570.0
3916	17054.0	24018.0
3918	1834.0	1720.0
3910	3826.0	6904.0
3911	8105.0	13176.0
3912	7175.0	5865.0
728782	6.0	17.0
728780	70.0	51.0
3924	7.0	9.0
3925	1978.0	2122.0
3927	7250.0	7927.0
3929	9.0	55.0
3920	14370.0	20011.0
3921	19000.0	22072.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	24790.0	35146.0
3937	1246.0	1660.0
3938	0.0	1.0
3939	12565.0	16316.0
3930	3185.0	3760.0
100873179	0.0	0.0
3931	411.0	346.0
3932	522.0	835.0
3933	0.0	0.0
3934	7515.0	13582.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	2.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	8.0
3947	2.0	1.0
3948	80.0	94.0
3949	3785.0	3218.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	13954.0	9568.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	10.0
100873192	0.0	1.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	170.0	218.0
3958	15490.0	9039.0
3959	21906.0	17476.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	5.0
199223	174.0	186.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	241.0	278.0
3952	5.0	1.0
3953	2726.0	2520.0
3954	1743.0	2759.0
3955	1909.0	6894.0
3956	10561.0	11489.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	9.0	12.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	587.0	980.0
1303	5704.0	7326.0
107133502	0.0	0.0
1302	58.0	55.0
1301	66.0	48.0
1300	65.0	504.0
3960	68.0	15.0
3963	0.0	0.0
3964	3858.0	4092.0
1308	7492.0	1348.0
3965	1032.0	1069.0
1307	6154.0	9356.0
151295	27.0	15.0
1306	6567.0	13379.0
100189589	0.0	1.0
728774	2.0	0.0
728773	1.0	1.0
3980	2062.0	3537.0
100287932	2213.0	2660.0
3981	807.0	910.0
728776	15.0	14.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	6611.0	6734.0
1315	11117.0	13289.0
1314	15701.0	25424.0
1312	7866.0	9096.0
1311	648.0	1232.0
100329135	0.0	0.0
1310	63.0	234.0
574537	0.0	0.0
3972	3.0	0.0
3973	0.0	2.0
3975	0.0	0.0
3976	220.0	386.0
3977	12670.0	11260.0
1318	90.0	85.0
3978	999.0	951.0
1317	5297.0	6947.0
728763	1.0	6.0
3990	25.0	25.0
645313	1.0	1.0
3991	414.0	338.0
645312	0.0	0.0
3992	2520.0	1794.0
645311	0.0	0.0
728769	825.0	694.0
1330	0.0	0.0
1327	13367.0	14731.0
1326	437.0	366.0
1325	16.0	7.0
3982	1.0	0.0
3983	4646.0	12041.0
3984	1412.0	2084.0
3985	5324.0	4619.0
3987	3430.0	8416.0
3988	4251.0	4944.0
1329	3456.0	4868.0
116809	0.0	0.0
100128416	21.0	19.0
1340	6243.0	7868.0
1337	3954.0	5405.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3316.0	3743.0
100128410	2.0	3.0
3995	646.0	775.0
100128412	0.0	0.0
3996	2329.0	2588.0
3998	15222.0	23808.0
1339	0.0	643.0
285440	1667.0	1424.0
285441	10.0	4.0
1352	824.0	1043.0
1351	5948.0	8538.0
1350	9034.0	12315.0
1349	3690.0	4295.0
1348	0.0	4.0
1347	4209.0	6135.0
1346	1138.0	1290.0
1345	3227.0	4535.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	16.0	17.0
1363	25858.0	42429.0
1362	10812.0	19691.0
1361	4.0	2.0
1360	119.0	30.0
1359	2553.0	3269.0
1358	5.0	3.0
1357	11.0	7.0
1356	9862.0	701.0
1355	2789.0	3673.0
1353	2281.0	2536.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	81.0	153.0
285464	297.0	364.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8874.0	5063.0
1373	105.0	128.0
1371	823.0	949.0
1370	0.0	0.0
1369	0.0	0.0
1368	6400.0	1301.0
100873209	0.0	0.0
1366	2068.0	4942.0
1365	4193.0	7714.0
1364	13278.0	15623.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	3.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3447.0	3529.0
116843	774.0	1071.0
1384	5188.0	16955.0
116842	36.0	41.0
1382	2444.0	355.0
116844	695.0	3552.0
1381	24.0	34.0
1380	30.0	201.0
440176	5.0	2.0
440184	1.0	0.0
1379	12.0	8.0
1378	100.0	204.0
1376	1846.0	2907.0
1375	37.0	50.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	2.0	43.0
102800310	6.0	9.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	403.0	181.0
1396	54.0	58.0
1395	13.0	33.0
1394	52.0	44.0
1393	124.0	86.0
1392	0.0	0.0
285407	11.0	17.0
116835	551.0	590.0
1390	1117.0	1073.0
1389	5553.0	6498.0
1388	7048.0	9443.0
1387	7933.0	9513.0
116841	1930.0	2060.0
1386	3505.0	3653.0
116840	2023.0	2261.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	45.0	64.0
100873255	0.0	1.0
100873254	0.0	11.0
100873253	1.0	2.0
285412	1.0	4.0
100873252	0.0	0.0
100287898	37.0	15.0
100287895	0.0	1.0
285419	62.0	45.0
1399	4773.0	5150.0
1398	4913.0	5156.0
1397	3466.0	3758.0
100873259	2.0	1.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	2.0	0.0
100287887	195.0	304.0
285429	6.0	8.0
100287880	0.0	0.0
440193	3708.0	4109.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10844.0	24851.0
153830	5188.0	4726.0
645280	1.0	1.0
440138	666.0	854.0
440132	0.0	3.0
440142	0.0	2.0
10139	1887.0	2232.0
126208	1148.0	1703.0
126206	0.0	2.0
126205	5.0	22.0
107133497	34.0	17.0
126204	0.0	8.0
107133499	0.0	0.0
128866	9088.0	9209.0
10131	2491.0	3550.0
10134	13115.0	13512.0
107133494	0.0	2.0
10133	5445.0	5534.0
128869	1339.0	1857.0
10136	0.0	0.0
10135	7104.0	5104.0
100128493	0.0	0.0
103021294	23.0	24.0
10138	954.0	1003.0
100128496	0.0	1.0
10137	5113.0	6376.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	3.0
10140	5744.0	8203.0
128864	16.0	9.0
440125	1.0	0.0
440131	0.0	0.0
10143	6301.0	56.0
128854	1103.0	985.0
10142	4806.0	7165.0
10144	2100.0	2415.0
10147	3398.0	3486.0
100128483	1.0	0.0
10146	7560.0	10690.0
128859	0.0	0.0
10149	521.0	395.0
10148	139.0	221.0
128853	213.0	127.0
440159	0.0	0.0
10117	11.0	19.0
440163	2.0	1.0
10110	17.0	12.0
10112	75.0	129.0
10111	4113.0	5854.0
10114	7485.0	9228.0
10113	3880.0	5532.0
128848	0.0	0.0
10116	6164.0	5769.0
165829	58.0	45.0
100128469	27.0	13.0
153842	1.0	2.0
440145	823.0	997.0
10129	3181.0	4131.0
440153	0.0	0.0
10128	8050.0	10816.0
100033799	0.0	0.0
107133486	6.0	2.0
10121	7271.0	8582.0
100128465	0.0	0.0
10120	5286.0	4909.0
10123	2407.0	1945.0
138234	1.0	1.0
10125	272.0	400.0
10124	1540.0	1873.0
10127	2033.0	1965.0
10126	1619.0	1419.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	47.0	54.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	4.0	0.0
106481182	0.0	0.0
285489	122.0	126.0
100128448	1.0	0.0
126242	1.0	1.0
106481198	0.0	0.0
10107	0.0	0.0
10106	13296.0	13204.0
106481199	0.0	0.0
10109	10858.0	10682.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3224.0	3417.0
10100	1267.0	1185.0
10103	20804.0	60235.0
106481194	0.0	0.0
10102	1284.0	1549.0
106481195	0.0	0.0
10105	1828.0	3331.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	213.0	108.0
440119	668.0	485.0
126235	0.0	2.0
126231	182.0	151.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	82.0	131.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	37.0	58.0
106481167	3.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	2.0	1.0
440107	69.0	16.0
440104	1631.0	1071.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	29.0	1.0
100128420	24.0	29.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	8.0	7.0
10090	1469.0	1940.0
10093	5438.0	4594.0
10092	7007.0	7151.0
10095	4334.0	4664.0
645204	0.0	0.0
10094	7561.0	9755.0
645203	3.0	4.0
10097	12815.0	15329.0
10096	9124.0	12257.0
645201	0.0	1.0
163115	151.0	96.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	1.0
106481143	0.0	0.0
114194	0.0	0.0
138162	84.0	164.0
106481144	0.0	0.0
114195	5.0	8.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	2.0
106481145	0.0	0.0
151126	614.0	551.0
106481146	0.0	0.0
10099	9324.0	8283.0
10098	810.0	1541.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	1.0
645212	904.0	753.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	2.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	77.0	78.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
