id	03ba09dd-2589-42ab-afe1-cf0493ba15a1	39952ce1-cb34-48c6-ad20-7aca8286f4ef
85456	15396.0	18187.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3667.0	4652.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	92.0	111.0
442913	0.0	0.0
85452	12.0	45.0
442914	0.0	0.0
50	5739.0	7306.0
85453	4868.0	8058.0
442915	0.0	0.0
85450	1232.0	1566.0
51	8691.0	7448.0
442916	0.0	0.0
85451	1607.0	1828.0
52	3776.0	5356.0
442917	0.0	0.0
53	5292.0	5017.0
442918	0.0	0.0
54	3289.0	2709.0
442919	0.0	0.0
55	640961.0	198353.0
442909	0.0	2.0
56	8.0	12.0
58	95.0	63.0
59	73096.0	88925.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	277.0	574.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	2.0
106481354	1.0	3.0
85446	182.0	360.0
442900	0.0	1.0
106481355	0.0	0.0
85443	6.0	4.0
442901	0.0	0.0
85444	709.0	1234.0
442902	0.0	0.0
60	182556.0	245032.0
85441	1895.0	2053.0
442903	2.0	0.0
85442	92.0	76.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	16.0
85440	2816.0	3450.0
442907	2.0	6.0
442908	0.0	0.0
66	2.0	0.0
67	3.0	4.0
68	1.0	4.0
344595	396.0	527.0
69	1.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	48.0	81.0
106481321	0.0	2.0
85479	11.0	30.0
106481322	0.0	0.0
85476	2880.0	3354.0
85477	2549.0	906.0
70	2316.0	1526.0
85474	0.0	5.0
71	91895.0	111993.0
72	150531.0	160874.0
73	19.0	17.0
74	1.0	0.0
75	8.0	15.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3599.0	3507.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2669.0	3552.0
81	25431.0	27444.0
85463	931.0	801.0
82	3.0	3.0
85464	744.0	537.0
83	2.0	6.0
85461	2141.0	4812.0
85462	2037.0	728.0
86	1736.0	2581.0
87	30887.0	26720.0
85460	2560.0	4311.0
88	20.0	4.0
89	6.0	14.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1820.0	2108.0
106481300	0.0	0.0
91	3454.0	3825.0
92	1326.0	1367.0
93	688.0	783.0
94	599.0	674.0
95	241.0	390.0
97	94.0	133.0
98	836.0	817.0
344561	0.0	1.0
728661	2178.0	3113.0
728664	4.0	1.0
106481305	0.0	0.0
261734	378.0	836.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	25.0	39.0
106481309	11.0	3.0
246119	3.0	7.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	3.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	4.0
3809	0.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	575.0	653.0
3800	9892.0	10658.0
3801	812.0	808.0
3802	1.0	0.0
728695	0.0	0.0
285735	2.0	0.0
261726	1966.0	2798.0
728698	9.0	7.0
3814	9.0	1.0
3815	387.0	219.0
3816	1411.0	1095.0
261729	37535.0	38609.0
3817	302512.0	284269.0
3818	4.0	19.0
222166	2889.0	4718.0
3811	1.0	0.0
3812	0.0	0.0
285740	0.0	0.0
285741	19.0	30.0
728689	20.0	12.0
3827	6.0	7.0
246100	1.0	0.0
3820	73.0	41.0
3821	14.0	7.0
3822	1.0	2.0
3823	0.0	3.0
3824	80.0	52.0
645402	0.0	0.0
403313	3179.0	2351.0
403314	1.0	2.0
728637	0.0	0.0
728638	79.0	161.0
728633	0.0	0.0
728632	16.0	39.0
728635	21.0	45.0
3836	2978.0	3807.0
222183	108.0	101.0
3837	11893.0	15514.0
3838	895.0	2924.0
3839	2198.0	2902.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	983.0	1160.0
3832	191.0	405.0
3833	91.0	551.0
3834	8.0	13.0
3835	4504.0	2977.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	176.0	226.0
3848	19.0	6.0
3849	5.0	48.0
222171	454.0	275.0
728619	2.0	10.0
3840	5334.0	6257.0
3841	529.0	488.0
3842	7051.0	8276.0
3843	8232.0	7982.0
3844	0.0	0.0
3845	2411.0	2833.0
3846	3.0	4.0
645423	0.0	0.0
3860	210.0	70.0
246126	2070.0	1814.0
728658	747.0	1336.0
728655	0.0	1.0
728657	0.0	0.0
728656	2.0	7.0
3858	1004.0	1659.0
3859	1.0	1.0
246135	1.0	0.0
3850	0.0	0.0
3851	67.0	33.0
3852	33245.0	4211.0
645414	0.0	0.0
3853	17.0	15.0
3854	21.0	3.0
3855	4144.0	1715.0
3856	37003.0	48412.0
3857	8.0	7.0
728640	3.0	2.0
645431	10.0	15.0
728642	111.0	167.0
728641	0.0	11.0
645434	1.0	1.0
645432	1.0	4.0
285704	1309.0	2231.0
728643	18.0	10.0
222194	1376.0	1750.0
285708	0.0	0.0
1204	0.0	0.0
1203	1126.0	1438.0
1201	1596.0	2464.0
1200	10542.0	11539.0
3861	3422.0	1044.0
645426	7.0	8.0
645425	0.0	0.0
1209	10434.0	14976.0
3866	24203.0	2258.0
1208	0.0	0.0
1207	2740.0	3418.0
3868	38.0	29.0
285311	0.0	0.0
3880	13260.0	9456.0
3881	0.0	0.0
285313	5.0	24.0
100128537	87.0	105.0
3882	7.0	5.0
100128536	0.0	0.0
285314	1.0	1.0
285315	447.0	393.0
1215	3.0	5.0
100141515	4.0	4.0
1213	32651.0	39549.0
1212	3323.0	3697.0
1211	6907.0	6915.0
3872	9818.0	2336.0
3875	30029.0	46353.0
3876	14.0	24.0
3879	1.0	3.0
3890	1.0	0.0
3891	0.0	0.0
3892	45.0	27.0
100128525	5.0	6.0
285326	0.0	0.0
1230	106.0	122.0
285329	6.0	11.0
440097	0.0	0.0
440093	7.0	12.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	254.0	14.0
3888	0.0	0.0
100631239	0.0	0.0
3889	3.0	6.0
100128516	49.0	32.0
285331	340.0	478.0
100128512	0.0	0.0
285335	5.0	7.0
100128514	0.0	0.0
1241	246.0	197.0
1240	246.0	536.0
1238	43.0	213.0
1237	1.0	2.0
1236	40.0	30.0
1235	6.0	0.0
1234	123.0	110.0
1233	12.0	9.0
1232	2.0	1.0
3895	11967.0	15397.0
100128511	66.0	85.0
100631247	0.0	1.0
3897	831.0	1944.0
100631248	29.0	58.0
3898	2247.0	1819.0
100631249	0.0	0.0
3899	5166.0	3401.0
100128505	1.0	2.0
100631250	0.0	0.0
285343	1333.0	1016.0
100631251	0.0	2.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	139.0	112.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	234.0	162.0
574501	1.0	1.0
574502	0.0	0.0
1244	28.0	24.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	49082.0	51277.0
1263	138.0	224.0
1262	16.0	8.0
116966	49.0	44.0
100887755	0.0	0.0
1261	0.0	1.0
100887754	0.0	0.0
1260	0.0	0.0
116969	42.0	20.0
1259	239.0	540.0
1258	12.0	13.0
440061	0.0	0.0
100887750	24.0	22.0
100887746	0.0	0.0
100887744	1.0	1.0
1272	1505.0	1090.0
1271	155.0	91.0
100887749	33.0	38.0
1270	12.0	17.0
100887748	1.0	2.0
440044	18.0	23.0
1269	2.0	4.0
440051	0.0	0.0
1268	76.0	47.0
440050	0.0	0.0
1267	8110.0	11929.0
1266	8112.0	9437.0
100887740	0.0	0.0
1265	5683.0	4893.0
1286	454.0	703.0
1285	119.0	209.0
1284	20617.0	35052.0
1282	12062.0	22331.0
1281	14556.0	38550.0
1280	373.0	37346.0
440078	84.0	43.0
440077	1.0	0.0
440087	113.0	582.0
1278	18265.0	47862.0
1277	10403.0	46343.0
440081	18.0	47.0
116938	0.0	0.0
1297	5666.0	227.0
116931	40.0	156.0
1296	1056.0	657.0
1295	986.0	2767.0
116933	0.0	0.0
1294	1114.0	813.0
1293	13010.0	22562.0
116935	43.0	80.0
1292	19574.0	30133.0
440068	6.0	0.0
1291	8763.0	17728.0
116937	2.0	1.0
440067	2.0	1.0
1290	766.0	2436.0
440073	337.0	189.0
440072	3.0	8.0
1289	2712.0	6027.0
1288	1733.0	816.0
1287	2641.0	2278.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	579.0	851.0
440021	0.0	0.0
442673	0.0	2.0
10018	1687.0	1365.0
126328	2460.0	3086.0
442676	0.0	0.0
126326	170.0	240.0
1299	156.0	384.0
1298	3571.0	7639.0
10011	2422.0	2986.0
10010	1157.0	1286.0
10013	2760.0	3193.0
128989	1107.0	1565.0
10015	10434.0	12433.0
10014	3152.0	2972.0
10017	36.0	25.0
10016	3877.0	5959.0
10020	4000.0	7160.0
114335	0.0	0.0
114336	0.0	0.0
126321	2088.0	3224.0
10029	0.0	0.0
442668	0.0	2.0
10022	2.0	16.0
10021	12.0	9.0
10024	27.0	189.0
128977	1918.0	1969.0
103021165	0.0	0.0
10023	635.0	510.0
103021164	16.0	9.0
10026	2404.0	4355.0
10025	4728.0	5136.0
116986	75.0	106.0
116985	4582.0	3449.0
116988	3946.0	5693.0
116987	1794.0	4083.0
114327	433.0	697.0
440043	0.0	0.0
126308	3493.0	4648.0
440041	0.0	0.0
126306	9.0	12.0
151306	16.0	39.0
100128590	1.0	3.0
100128596	0.0	3.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	26.0	31.0
440026	2369.0	3607.0
440023	0.0	1.0
10008	166.0	320.0
10007	3028.0	2826.0
10009	1710.0	1887.0
116984	475.0	269.0
116983	925.0	1569.0
151313	312.0	239.0
10000	4135.0	3763.0
128954	0.0	0.0
10002	11.0	25.0
10001	648.0	826.0
10004	204.0	207.0
10003	154.0	56.0
10006	2569.0	3277.0
10005	1386.0	2107.0
126370	0.0	0.0
285352	92.0	235.0
100128579	0.0	0.0
285359	19.0	46.0
126375	323.0	433.0
126374	516.0	984.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3132.0	3847.0
285367	1122.0	1294.0
285368	807.0	1800.0
100128569	65.0	118.0
126364	118.0	137.0
100128560	9.0	0.0
285370	0.0	0.0
285375	1.0	0.0
102682016	1.0	1.0
153932	2.0	5.0
344191	38.0	11.0
126353	2779.0	1740.0
751071	351.0	272.0
442660	0.0	0.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	9.0
106481282	0.0	0.0
285381	1393.0	1594.0
106481283	0.0	0.0
285382	1383.0	1384.0
106481280	0.0	0.0
165918	816.0	990.0
106481281	2.0	0.0
165904	0.0	10.0
285386	133.0	64.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	2.0
106481290	0.0	1.0
100128541	1.0	1.0
138311	475.0	658.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	20.0	39.0
126299	2058.0	2262.0
106481259	0.0	0.0
728716	11.0	6.0
126298	2026.0	2572.0
728710	0.0	0.0
126295	292.0	265.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	144.0	355.0
645318	1.0	0.0
645317	37.0	39.0
151242	4.0	13.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18246.0	25294.0
100287908	0.0	0.0
645332	282.0	369.0
126282	375.0	543.0
100287902	11.0	82.0
163227	417.0	427.0
100287900	0.0	0.0
163223	26.0	27.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	3815.0	918.0
106481278	0.0	0.0
645328	0.0	2.0
151254	5.0	9.0
645326	3.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	6.0
163259	223.0	152.0
645345	186.0	204.0
200403	9.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	125.0	104.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	0.0	3.0
728732	0.0	0.0
728734	0.0	0.0
126272	100.0	66.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	573.0	1264.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	8.0	20.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	7.0
728723	113.0	51.0
106481253	0.0	0.0
107133522	4.0	5.0
106481254	1.0	2.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	0.0	0.0
645348	1.0	1.0
106481250	0.0	0.0
645369	9.0	23.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	1192.0	2649.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	7.0	6.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	3.0	2.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	725.0	1061.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	405.0	309.0
645382	0.0	0.0
645381	47.0	60.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	2.0	3.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	2.0	0.0
106481209	0.0	0.0
3902	113.0	123.0
3903	309.0	322.0
106481210	0.0	0.0
3904	2.0	6.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	925.0	1021.0
106481211	0.0	0.0
3909	2228.0	962.0
106481212	0.0	0.0
684959	0.0	0.0
151234	73.0	8.0
151230	1840.0	1877.0
728798	7.0	7.0
3913	16675.0	16384.0
3914	5827.0	1090.0
3915	12257.0	12773.0
3916	22256.0	16296.0
3918	2059.0	940.0
3910	3215.0	4492.0
3911	9681.0	7728.0
3912	4946.0	3551.0
728782	6.0	4.0
728780	35.0	51.0
3924	13.0	11.0
3925	1698.0	4058.0
3927	7012.0	8381.0
3929	2.0	0.0
3920	15226.0	20306.0
3921	29913.0	25422.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	40399.0	14815.0
3937	394.0	371.0
3938	0.0	2.0
3939	13509.0	16382.0
3930	2220.0	3868.0
100873179	0.0	0.0
3931	210.0	222.0
3932	373.0	230.0
3933	1.0	0.0
3934	9060.0	3061.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	9.0
3947	2.0	1.0
3948	3.0	11.0
3949	6001.0	5119.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	15100.0	7463.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	16.0	11.0
3958	9677.0	8897.0
3959	21822.0	10439.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	134.0	281.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	93.0	104.0
3952	7.0	0.0
3953	1288.0	984.0
3954	2339.0	3017.0
3955	2417.0	5366.0
3956	7114.0	8929.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	2.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	129.0	168.0
1303	4827.0	9339.0
107133502	0.0	0.0
1302	16.0	29.0
1301	14.0	47.0
1300	58.0	551.0
3960	52.0	8.0
3963	0.0	0.0
3964	3078.0	4285.0
1308	7057.0	719.0
3965	513.0	533.0
1307	2171.0	3661.0
151295	16.0	11.0
1306	2473.0	6684.0
100189589	0.0	2.0
728774	0.0	0.0
728773	1.0	1.0
3980	3246.0	4575.0
100287932	2647.0	2765.0
3981	605.0	1087.0
728776	14.0	19.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	2575.0	3566.0
1315	10932.0	15341.0
1314	20449.0	28248.0
1312	8998.0	10912.0
1311	369.0	2149.0
100329135	0.0	0.0
1310	6.0	1.0
574537	0.0	0.0
3972	2.0	2.0
3973	4.0	1.0
3975	0.0	0.0
3976	70.0	87.0
3977	9846.0	5692.0
1318	57.0	35.0
3978	847.0	1226.0
1317	8748.0	6949.0
728763	1.0	0.0
3990	14.0	20.0
645313	1.0	4.0
3991	242.0	106.0
645312	0.0	0.0
3992	3179.0	1277.0
645311	0.0	0.0
728769	493.0	546.0
1330	0.0	0.0
1327	13934.0	10563.0
1326	94.0	113.0
1325	8.0	12.0
3982	0.0	1.0
3983	5560.0	1919.0
3984	1333.0	1884.0
3985	4914.0	3618.0
3987	2823.0	4471.0
3988	3382.0	2471.0
1329	3052.0	4034.0
116809	0.0	0.0
100128416	9.0	18.0
1340	6339.0	8895.0
1337	4378.0	4216.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4220.0	5595.0
100128410	2.0	0.0
3995	469.0	523.0
100128412	0.0	0.0
3996	1778.0	2085.0
3998	12682.0	10078.0
1339	1.0	1.0
285440	1621.0	1963.0
285441	65.0	1.0
1352	661.0	584.0
1351	8081.0	10932.0
1350	10130.0	11636.0
1349	3430.0	4737.0
1348	1.0	1.0
1347	4235.0	6455.0
1346	632.0	625.0
1345	3580.0	10322.0
1343	0.0	0.0
1342	2.0	2.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	6.0	13.0
1363	41799.0	18530.0
1362	11241.0	9483.0
1361	3.0	1.0
1360	2070.0	164.0
1359	577.0	338.0
1358	3.0	1.0
1357	19.0	5.0
1356	1451.0	1130.0
1355	2791.0	1736.0
1353	1910.0	1974.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	36.0	358.0
285464	360.0	577.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6050.0	8905.0
1373	166.0	37.0
1371	529.0	581.0
1370	0.0	0.0
1369	0.0	0.0
1368	15654.0	6207.0
100873209	0.0	0.0
1366	4777.0	5440.0
1365	20506.0	24109.0
1364	20471.0	33146.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	10.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	0.0
100873205	2.0	4.0
102800316	0.0	0.0
102800314	0.0	2.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2443.0	2574.0
116843	704.0	467.0
1384	11204.0	19729.0
116842	23.0	78.0
1382	2359.0	963.0
116844	1719.0	4847.0
1381	45.0	41.0
1380	22.0	1.0
440176	7.0	3.0
440184	3.0	0.0
1379	3.0	2.0
1378	37.0	23.0
1376	2260.0	2993.0
1375	20.0	65.0
128821	0.0	0.0
100873237	2.0	1.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	3.0
102800310	0.0	25.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	324.0	328.0
1396	20.0	53.0
1395	42.0	14.0
1394	36.0	31.0
1393	29.0	36.0
1392	0.0	0.0
285407	10.0	17.0
116835	150.0	261.0
1390	908.0	1243.0
1389	5283.0	4723.0
1388	8024.0	10323.0
1387	6393.0	7341.0
116841	1869.0	1867.0
1386	2740.0	3031.0
116840	1852.0	1584.0
100873226	0.0	2.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	26.0	51.0
100873255	0.0	0.0
100873254	12.0	6.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	16.0	70.0
100287895	0.0	0.0
285419	19.0	17.0
1399	4201.0	4512.0
1398	4575.0	3501.0
1397	2708.0	8996.0
100873259	0.0	0.0
100873258	2.0	0.0
100873257	1.0	2.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	239.0	215.0
285429	1.0	10.0
100287880	0.0	0.0
440193	2638.0	5818.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	12579.0	22484.0
153830	4201.0	3895.0
645280	0.0	1.0
440138	558.0	658.0
440132	1.0	2.0
440142	0.0	1.0
10139	1951.0	2378.0
126208	1498.0	1943.0
126206	2.0	2.0
126205	31.0	72.0
107133497	34.0	5.0
126204	0.0	17.0
107133499	0.0	0.0
128866	9547.0	10793.0
10131	2325.0	2444.0
10134	16993.0	22399.0
107133494	0.0	2.0
10133	2763.0	2952.0
128869	1520.0	2087.0
10136	0.0	0.0
10135	5447.0	7043.0
100128493	0.0	0.0
103021294	21.0	26.0
10138	592.0	642.0
100128496	0.0	1.0
10137	6099.0	5842.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	6.0
10140	6763.0	8847.0
128864	8.0	35.0
440125	0.0	2.0
440131	0.0	0.0
10143	991.0	8.0
128854	979.0	936.0
10142	5037.0	6350.0
10144	1652.0	1993.0
10147	2834.0	3763.0
100128483	0.0	0.0
10146	9039.0	10132.0
128859	0.0	0.0
10149	336.0	90.0
10148	40.0	45.0
128853	336.0	215.0
440159	0.0	0.0
10117	1.0	1.0
440163	1.0	0.0
10110	44.0	17.0
10112	53.0	508.0
10111	3821.0	4467.0
10114	6018.0	6166.0
10113	3872.0	4900.0
128848	0.0	0.0
10116	4815.0	4551.0
165829	45.0	28.0
100128469	19.0	39.0
153842	1.0	6.0
440145	733.0	1328.0
10129	1423.0	1960.0
440153	0.0	0.0
10128	7544.0	9477.0
100033799	0.0	0.0
107133486	3.0	1.0
10121	7423.0	6312.0
100128465	0.0	0.0
10120	3889.0	4812.0
10123	1832.0	1088.0
138234	3.0	2.0
10125	89.0	121.0
10124	714.0	697.0
10127	1696.0	2273.0
10126	1524.0	2594.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	45.0	59.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	132.0	55.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	9897.0	10480.0
106481199	0.0	0.0
10109	8598.0	9434.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3509.0	4619.0
10100	1233.0	1073.0
10103	31992.0	56993.0
106481194	0.0	0.0
10102	855.0	982.0
106481195	0.0	0.0
10105	2601.0	3957.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	121.0	77.0
440119	861.0	525.0
126235	0.0	1.0
126231	102.0	88.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	105.0	180.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	50.0	87.0
106481167	5.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	9.0
440107	13.0	25.0
440104	1481.0	1013.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	14.0	1.0
100128420	2.0	4.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	19.0
10090	959.0	954.0
10093	5787.0	6985.0
10092	4556.0	5587.0
10095	3459.0	7161.0
645204	0.0	1.0
10094	7255.0	6699.0
645203	3.0	8.0
10097	10689.0	15547.0
10096	7501.0	10228.0
645201	1.0	0.0
163115	86.0	51.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	7.0
106481143	0.0	0.0
114194	0.0	0.0
138162	159.0	269.0
106481144	0.0	0.0
114195	1.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	1.0	0.0
106481148	1.0	4.0
106481145	0.0	0.0
151126	1691.0	250.0
106481146	0.0	0.0
10099	5910.0	5722.0
10098	827.0	1644.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	512.0	538.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	43.0	53.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	325.0	691.0
415116	8678.0	8035.0
645207	0.0	0.0
645206	65.0	40.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	6.0	4.0
