id	5eb01b59-7181-491d-9c1e-9903473ad91e	725ae5e0-0325-4f5e-ba91-7694ac1166bb
106481345	1.0	0.0
85459	530.0	402.0
106481346	0.0	0.0
85456	13362.0	11211.0
442910	1.0	0.0
106481343	0.0	0.0
85457	3277.0	4575.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	63.0	70.0
442913	0.0	0.0
85452	37.0	10.0
442914	0.0	0.0
50	7350.0	5202.0
85453	3929.0	3655.0
442915	0.0	0.0
85450	1894.0	2889.0
51	8310.0	8040.0
442916	0.0	0.0
85451	2279.0	1709.0
52	4571.0	5834.0
442917	0.0	0.0
53	4837.0	3903.0
442918	1.0	0.0
54	2206.0	1146.0
442919	0.0	0.0
55	374680.0	87433.0
442909	0.0	0.0
56	11.0	24.0
58	466.0	85.0
59	123183.0	152488.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	19.0	14.0
106481352	2.0	0.0
106481353	0.0	0.0
85449	349.0	449.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	13.0
106481354	3.0	3.0
85446	239.0	341.0
442900	0.0	0.0
106481355	0.0	0.0
85443	5.0	6.0
442901	0.0	0.0
85444	888.0	801.0
442902	0.0	0.0
60	374012.0	331053.0
85441	2499.0	1471.0
442903	6.0	1.0
85442	240.0	261.0
442904	0.0	0.0
442905	1.0	0.0
62	21.0	15.0
85440	1997.0	2044.0
442907	5.0	6.0
442908	2.0	0.0
66	0.0	0.0
67	12.0	4.0
68	7.0	1.0
344595	514.0	396.0
69	7.0	7.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	91.0	72.0
106481321	0.0	1.0
85479	4.0	4.0
106481322	0.0	0.0
85476	3316.0	2732.0
85477	236.0	3279.0
70	5623.0	1014.0
85474	5.0	6.0
71	197355.0	206597.0
72	127252.0	137962.0
73	31.0	9.0
74	1.0	0.0
75	17.0	6.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5964.0	4890.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2299.0	2428.0
81	32108.0	37592.0
85463	671.0	686.0
82	2.0	3.0
85464	1071.0	682.0
83	6.0	4.0
85461	1932.0	2977.0
85462	4775.0	541.0
86	2213.0	2840.0
87	24243.0	36449.0
85460	2277.0	1878.0
88	76.0	105.0
89	54.0	20.0
728675	3.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	2245.0	2179.0
106481300	0.0	0.0
91	3622.0	3022.0
92	1472.0	1255.0
93	700.0	1141.0
94	323.0	1664.0
95	452.0	314.0
97	415.0	249.0
98	1252.0	1323.0
344561	3.0	0.0
728661	2698.0	2917.0
728664	1.0	0.0
106481305	0.0	0.0
261734	551.0	624.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	32.0
106481309	4.0	6.0
246119	16.0	5.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	5.0	0.0
3805	2.0	12.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	14.0	3.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	434.0	1519.0
3800	7264.0	7014.0
3801	1457.0	1516.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	1.0
261726	2430.0	3272.0
728698	10.0	8.0
3814	12.0	12.0
3815	472.0	435.0
3816	652.0	163.0
261729	43382.0	15057.0
3817	272341.0	236124.0
3818	52.0	8.0
222166	5286.0	3384.0
3811	0.0	3.0
3812	4.0	7.0
285740	0.0	1.0
285741	26.0	31.0
728689	22.0	20.0
3827	7.0	1.0
246100	0.0	0.0
3820	149.0	147.0
3821	42.0	17.0
3822	15.0	6.0
3823	0.0	0.0
3824	291.0	109.0
645402	0.0	0.0
403313	2350.0	2706.0
403314	0.0	0.0
728637	0.0	0.0
728638	130.0	86.0
728633	0.0	0.0
728632	74.0	40.0
728635	59.0	31.0
3836	3140.0	2949.0
222183	472.0	232.0
3837	12549.0	17809.0
3838	1103.0	1197.0
3839	2207.0	2405.0
728629	13.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2477.0	1916.0
3832	163.0	357.0
3833	112.0	191.0
3834	6.0	129.0
3835	10936.0	3030.0
728620	1.0	0.0
403300	3.0	0.0
645412	9.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	294.0	323.0
3848	37.0	28.0
3849	2.0	2.0
222171	968.0	237.0
728619	3.0	0.0
3840	6410.0	6582.0
3841	1121.0	1111.0
3842	5771.0	7886.0
3843	8378.0	10702.0
3844	0.0	0.0
3845	2713.0	2068.0
3846	30.0	3.0
645423	1.0	0.0
3860	23777.0	96.0
246126	6013.0	2641.0
728658	739.0	960.0
728655	7.0	0.0
728657	0.0	0.0
728656	0.0	1.0
3858	1978.0	1677.0
3859	5.0	0.0
246135	4.0	0.0
3850	4.0	6.0
3851	3781.0	1530.0
3852	62454.0	18665.0
645414	6.0	0.0
3853	83.0	137.0
3854	6.0	147.0
3855	27793.0	8496.0
3856	64885.0	42760.0
3857	18.0	25.0
728640	2.0	5.0
645431	13.0	20.0
728642	736.0	343.0
728641	9.0	2.0
645434	0.0	1.0
645432	19.0	6.0
285704	1609.0	1661.0
728643	8.0	39.0
222194	2117.0	1890.0
285708	0.0	0.0
1204	4.0	0.0
1203	1548.0	933.0
1201	1743.0	2397.0
1200	10794.0	12067.0
3861	11447.0	7363.0
645426	18.0	20.0
645425	0.0	0.0
1209	10445.0	9947.0
3866	54836.0	5437.0
1208	2.0	0.0
1207	4188.0	5598.0
3868	1254.0	154.0
285311	0.0	0.0
3880	65668.0	22892.0
3881	2.0	0.0
285313	3.0	8.0
100128537	1394.0	99.0
3882	5.0	2.0
100128536	1.0	1.0
285314	2.0	0.0
285315	470.0	330.0
1215	11.0	4.0
100141515	20.0	2.0
1213	23881.0	26425.0
1212	5506.0	5420.0
1211	9198.0	12062.0
3872	45634.0	21395.0
3875	55988.0	52487.0
3876	19.0	13.0
3879	5.0	2.0
3890	21.0	1.0
3891	4.0	0.0
3892	66.0	56.0
100128525	5.0	7.0
285326	3.0	0.0
1230	91.0	99.0
285329	3.0	3.0
440097	1.0	11.0
440093	19.0	13.0
3883	3.0	0.0
3884	4.0	0.0
3885	5.0	0.0
3886	3.0	0.0
100128521	2.0	0.0
3887	17.0	729.0
3888	0.0	0.0
100631239	4.0	0.0
3889	10.0	45.0
100128516	30.0	52.0
285331	1144.0	619.0
100128512	0.0	0.0
285335	49.0	11.0
100128514	0.0	0.0
1241	690.0	210.0
1240	114.0	394.0
1238	127.0	94.0
1237	0.0	0.0
1236	960.0	80.0
1235	2.0	1.0
1234	202.0	240.0
1233	6.0	24.0
1232	3.0	1.0
3895	12289.0	14372.0
100128511	91.0	35.0
100631247	4.0	1.0
3897	581.0	52.0
100631248	99.0	6.0
3898	4245.0	4257.0
100631249	0.0	0.0
3899	1039.0	1626.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	2647.0	1997.0
100631251	2.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	171.0	93.0
100631254	1.0	0.0
100128503	3.0	0.0
285349	415.0	242.0
574501	5.0	1.0
574502	0.0	0.0
1244	42.0	10.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	56319.0	56792.0
1263	1238.0	431.0
1262	30.0	15.0
116966	40.0	105.0
100887755	0.0	0.0
1261	4.0	3.0
100887754	0.0	0.0
1260	0.0	0.0
116969	25.0	30.0
1259	501.0	229.0
1258	12.0	5.0
440061	0.0	0.0
100887750	30.0	23.0
100887746	0.0	1.0
100887744	0.0	0.0
1272	1754.0	3204.0
1271	184.0	561.0
100887749	84.0	30.0
1270	12.0	8.0
100887748	0.0	0.0
440044	110.0	27.0
1269	3.0	3.0
440051	1.0	0.0
1268	44.0	73.0
440050	0.0	0.0
1267	8793.0	12229.0
1266	8197.0	9293.0
100887740	0.0	0.0
1265	13512.0	7697.0
1286	359.0	584.0
1285	206.0	131.0
1284	19336.0	40879.0
1282	8547.0	27847.0
1281	9152.0	43574.0
1280	22.0	88.0
440078	160.0	138.0
440077	2.0	0.0
440087	90.0	77.0
1278	10313.0	60373.0
1277	10993.0	38236.0
440081	90.0	45.0
116938	0.0	0.0
1297	743.0	73.0
116931	91.0	79.0
1296	1173.0	2003.0
1295	926.0	4890.0
116933	5.0	0.0
1294	6620.0	1948.0
1293	10132.0	25681.0
116935	71.0	84.0
1292	16977.0	39566.0
440068	3.0	2.0
1291	15017.0	20843.0
116937	12.0	2.0
440067	13.0	3.0
1290	402.0	3000.0
440073	74.0	69.0
440072	8.0	11.0
1289	3622.0	7092.0
1288	2628.0	1957.0
1287	5005.0	3884.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	529.0	1145.0
440021	0.0	0.0
442673	5.0	3.0
10018	1735.0	1368.0
126328	4306.0	4261.0
442676	1.0	1.0
126326	152.0	816.0
1299	152.0	88.0
1298	4222.0	9473.0
10011	3621.0	2177.0
10010	1979.0	2077.0
10013	3963.0	2379.0
128989	1403.0	1039.0
10015	10240.0	11382.0
10014	5784.0	5854.0
10017	62.0	205.0
10016	6103.0	6255.0
10020	1904.0	10516.0
114335	0.0	0.0
114336	0.0	0.0
126321	2024.0	3044.0
10029	0.0	0.0
442668	1.0	0.0
10022	2.0	0.0
10021	10.0	34.0
10024	44.0	59.0
128977	2264.0	2720.0
103021165	0.0	2.0
10023	1134.0	433.0
103021164	8.0	19.0
10026	2351.0	3078.0
10025	5886.0	4907.0
116986	117.0	148.0
116985	7017.0	4828.0
116988	7413.0	5990.0
116987	1216.0	3201.0
114327	1280.0	464.0
440043	0.0	0.0
126308	5153.0	4022.0
440041	0.0	0.0
126306	15.0	10.0
151306	17.0	25.0
100128590	12.0	5.0
100128596	7.0	1.0
151300	4.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	24.0	29.0
440026	3498.0	2470.0
440023	0.0	0.0
10008	722.0	687.0
10007	3179.0	3111.0
10009	1491.0	2062.0
116984	585.0	647.0
116983	2402.0	1337.0
151313	805.0	481.0
10000	3995.0	5378.0
128954	0.0	0.0
10002	66.0	16.0
10001	1238.0	926.0
10004	411.0	455.0
10003	154.0	101.0
10006	3478.0	3710.0
10005	2119.0	1692.0
126370	6.0	0.0
285352	131.0	130.0
100128579	0.0	0.0
285359	317.0	39.0
126375	191.0	356.0
126374	1098.0	1231.0
153918	0.0	0.0
100128574	2.0	0.0
285362	3835.0	4112.0
285367	1748.0	1721.0
285368	569.0	1058.0
100128569	121.0	58.0
126364	92.0	108.0
100128560	8.0	15.0
285370	3.0	0.0
285375	2.0	0.0
102682016	1.0	0.0
153932	1.0	3.0
344191	473.0	209.0
126353	3986.0	819.0
751071	369.0	438.0
442660	1.0	0.0
442661	2.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	14.0	4.0
106481282	0.0	0.0
285381	1594.0	1646.0
106481283	0.0	0.0
285382	924.0	1517.0
106481280	0.0	0.0
165918	1529.0	1175.0
106481281	1.0	0.0
165904	7.0	9.0
285386	237.0	81.0
138307	2.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	5.0	0.0
100128542	1.0	1.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	265.0	946.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	12.0	2.0
126299	2144.0	2506.0
106481259	0.0	0.0
728716	14.0	20.0
126298	4045.0	2245.0
728710	1.0	0.0
126295	394.0	221.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	530.0	205.0
645318	1.0	1.0
645317	64.0	54.0
151242	26.0	9.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	17333.0	23597.0
100287908	0.0	0.0
645332	378.0	484.0
126282	650.0	374.0
100287902	11.0	26.0
163227	546.0	455.0
100287900	3.0	0.0
163223	22.0	9.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	459.0	6128.0
106481278	4.0	0.0
645328	0.0	5.0
151254	32.0	87.0
645326	12.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	12.0
163259	496.0	176.0
645345	65.0	177.0
200403	23.0	9.0
107133508	1.0	0.0
106481239	3.0	0.0
163255	656.0	263.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	3.0
728732	6.0	3.0
728734	3.0	0.0
126272	171.0	241.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	680.0	1005.0
106481243	2.0	0.0
107133513	3.0	0.0
106481240	0.0	0.0
106481241	1.0	5.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	7.0	11.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	1.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	5.0	4.0
728723	151.0	122.0
106481253	0.0	3.0
107133522	1.0	0.0
106481254	0.0	0.0
107133524	7.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	19.0	16.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	9.0	14.0
645348	8.0	2.0
106481250	0.0	0.0
645369	9.0	103.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	3.0
200424	940.0	1652.0
106481218	3.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	15.0
645360	14.0	0.0
106481219	0.0	0.0
106481220	2.0	12.0
106481221	0.0	0.0
106481224	1.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	877.0	988.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	10.0	0.0
106481236	3.0	1.0
106481233	0.0	0.0
106481234	2.0	0.0
138255	0.0	6.0
645387	317.0	365.0
645382	0.0	0.0
645381	28.0	28.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	3.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	11.0	7.0
106481207	1.0	2.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	2.0	0.0
106481209	0.0	0.0
3902	641.0	272.0
3903	341.0	417.0
106481210	0.0	0.0
3904	14.0	2.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	365.0	1610.0
106481211	0.0	0.0
3909	3033.0	1848.0
106481212	0.0	0.0
684959	0.0	0.0
151234	67.0	10.0
151230	1752.0	3539.0
728798	12.0	2.0
3913	16211.0	19086.0
3914	12601.0	4297.0
3915	14452.0	11413.0
3916	25850.0	22683.0
3918	2261.0	3670.0
3910	2315.0	5444.0
3911	11506.0	5672.0
3912	2284.0	9905.0
728782	13.0	11.0
728780	123.0	10.0
3924	10.0	18.0
3925	2619.0	4426.0
3927	7111.0	7001.0
3929	1.0	0.0
3920	13354.0	12563.0
3921	38967.0	53548.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	1.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	2.0	0.0
100873170	0.0	0.0
3936	16828.0	18805.0
3937	387.0	832.0
3938	9.0	10.0
3939	18085.0	23211.0
3930	3323.0	3086.0
100873179	0.0	0.0
3931	996.0	404.0
3932	311.0	434.0
3933	0.0	0.0
3934	4126.0	1680.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	8.0
3947	1.0	1.0
3948	102.0	166.0
3949	6614.0	2496.0
100873169	2.0	0.0
3940	0.0	2.0
100873168	0.0	0.0
3945	14382.0	17022.0
100873196	6.0	0.0
100631260	3.0	0.0
100873195	0.0	0.0
100631261	2.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	1.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	14.0	12.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	1.0	0.0
3957	58.0	125.0
3958	15790.0	6340.0
3959	41043.0	21799.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	428.0	185.0
574517	0.0	0.0
100631269	7.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	159.0	191.0
3952	5.0	5.0
3953	1137.0	1426.0
3954	2757.0	2468.0
3955	4072.0	8220.0
3956	8354.0	12855.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	17.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	3.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	5.0
728746	0.0	0.0
728748	2.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	195.0	735.0
1303	4098.0	4686.0
107133502	0.0	0.0
1302	119.0	17.0
1301	14.0	28.0
1300	11.0	544.0
3960	1151.0	30.0
3963	0.0	0.0
3964	3615.0	3862.0
1308	4983.0	4858.0
3965	1678.0	1311.0
1307	5121.0	5942.0
151295	168.0	25.0
1306	1346.0	8810.0
100189589	6.0	4.0
728774	0.0	1.0
728773	2.0	0.0
3980	3478.0	2462.0
100287932	3428.0	3646.0
3981	824.0	549.0
728776	22.0	19.0
85508	0.0	0.0
105601840	7.0	0.0
85509	0.0	0.0
1316	25906.0	4364.0
1315	8838.0	7676.0
1314	18778.0	19055.0
1312	13285.0	12322.0
1311	184.0	2741.0
100329135	4.0	0.0
1310	8.0	3.0
574537	0.0	0.0
3972	1.0	2.0
3973	0.0	0.0
3975	0.0	1.0
3976	216.0	259.0
3977	2760.0	4556.0
1318	49.0	39.0
3978	2019.0	983.0
1317	7434.0	3745.0
728763	18.0	2.0
3990	13.0	18.0
645313	3.0	0.0
3991	478.0	368.0
645312	0.0	0.0
3992	2906.0	2024.0
645311	1.0	0.0
728769	613.0	730.0
1330	1.0	0.0
1327	28485.0	23379.0
1326	503.0	178.0
1325	15.0	17.0
3982	0.0	0.0
3983	5461.0	9233.0
3984	1821.0	2208.0
3985	6066.0	4107.0
3987	3367.0	7050.0
3988	3220.0	3846.0
1329	6766.0	7189.0
116809	0.0	0.0
100128416	16.0	10.0
1340	11149.0	12014.0
1337	8582.0	6639.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	8000.0	4115.0
100128410	5.0	1.0
3995	866.0	732.0
100128412	0.0	0.0
3996	1992.0	2190.0
3998	11004.0	12329.0
1339	2.0	0.0
285440	2358.0	967.0
285441	342.0	12.0
1352	722.0	959.0
1351	8797.0	9978.0
1350	16261.0	18997.0
1349	5363.0	4825.0
1348	1.0	0.0
1347	6735.0	6939.0
1346	982.0	1250.0
1345	5664.0	6693.0
1343	1.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	20.0	8.0
1363	29119.0	25216.0
1362	8032.0	10103.0
1361	6.0	0.0
1360	28.0	115.0
1359	138.0	397.0
1358	8.0	2.0
1357	32.0	11.0
1356	901.0	3259.0
1355	3447.0	3672.0
1353	2277.0	3116.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	2.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	139.0	40.0
285464	878.0	496.0
100873200	2.0	0.0
777774	2.0	0.0
1374	4882.0	5458.0
1373	150.0	79.0
1371	1063.0	1127.0
1370	1.0	0.0
1369	2.0	0.0
1368	1385.0	616.0
100873209	4.0	0.0
1366	11612.0	4860.0
1365	34577.0	13310.0
1364	166261.0	14619.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	36.0	51.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	0.0	2.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	3.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2347.0	3353.0
116843	1077.0	830.0
1384	10920.0	10058.0
116842	291.0	39.0
1382	16341.0	3130.0
116844	1976.0	929.0
1381	1286.0	176.0
1380	5.0	25.0
440176	6.0	10.0
440184	0.0	0.0
1379	2.0	0.0
1378	11.0	18.0
1376	1907.0	1953.0
1375	136.0	30.0
128821	20.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	4.0	0.0
100873234	2.0	0.0
128826	4.0	1.0
102800310	1.0	5.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	3.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	338.0	356.0
1396	73.0	46.0
1395	14.0	7.0
1394	129.0	65.0
1393	13.0	39.0
1392	0.0	0.0
285407	9.0	14.0
116835	95.0	361.0
1390	3635.0	1027.0
1389	6050.0	6393.0
1388	9174.0	5388.0
1387	5018.0	5059.0
116841	1846.0	1752.0
1386	3053.0	3741.0
116840	2851.0	2221.0
100873226	3.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	13.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	179.0	34.0
100873255	1.0	0.0
100873254	26.0	13.0
100873253	0.0	0.0
285412	5.0	3.0
100873252	0.0	0.0
100287898	92.0	25.0
100287895	0.0	0.0
285419	44.0	44.0
1399	4682.0	4567.0
1398	5303.0	5056.0
1397	3809.0	6319.0
100873259	2.0	0.0
100873258	0.0	0.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	4.0	0.0
100287887	237.0	329.0
285429	11.0	3.0
100287880	1.0	0.0
440193	2909.0	2685.0
100873248	0.0	0.0
100873247	2.0	1.0
100873246	0.0	0.0
100873245	8.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9822.0	9541.0
153830	4792.0	3680.0
645280	13.0	0.0
440138	403.0	175.0
440132	0.0	0.0
440142	5.0	3.0
10139	3674.0	3211.0
126208	1752.0	2612.0
126206	10.0	0.0
126205	11.0	63.0
107133497	147.0	19.0
126204	14.0	6.0
107133499	0.0	0.0
128866	13298.0	10079.0
10131	3156.0	3869.0
10134	25039.0	18542.0
107133494	0.0	0.0
10133	3106.0	3151.0
128869	2292.0	1743.0
10136	14.0	0.0
10135	6303.0	4348.0
100128493	0.0	0.0
103021294	4.0	24.0
10138	969.0	960.0
100128496	0.0	0.0
10137	8017.0	4582.0
128861	2.0	0.0
128862	0.0	0.0
10141	34.0	4.0
10140	36914.0	7723.0
128864	19.0	16.0
440125	3.0	1.0
440131	1.0	1.0
10143	3.0	1.0
128854	1246.0	1225.0
10142	4683.0	2345.0
10144	2199.0	2154.0
10147	3908.0	2921.0
100128483	0.0	2.0
10146	9897.0	10753.0
128859	1.0	1.0
10149	93.0	107.0
10148	74.0	98.0
128853	104.0	127.0
440159	1.0	0.0
10117	7.0	3.0
440163	8.0	1.0
10110	145.0	22.0
10112	63.0	144.0
10111	3491.0	4136.0
10114	5765.0	6867.0
10113	5594.0	4940.0
128848	2.0	1.0
10116	5197.0	5819.0
165829	59.0	58.0
100128469	43.0	14.0
153842	6.0	0.0
440145	1429.0	1250.0
10129	1229.0	2266.0
440153	1.0	0.0
10128	6307.0	9763.0
100033799	0.0	0.0
107133486	2.0	2.0
10121	10297.0	10228.0
100128465	0.0	1.0
10120	5810.0	5024.0
10123	2505.0	1718.0
138234	3.0	1.0
10125	83.0	153.0
10124	1475.0	1906.0
10127	2874.0	1699.0
10126	1869.0	2244.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	78.0	54.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	4.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	242.0	123.0
100128448	0.0	0.0
126242	4.0	0.0
106481198	1.0	0.0
10107	8.0	0.0
10106	8832.0	10676.0
106481199	1.0	0.0
10109	10985.0	9881.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	2.0	0.0
10101	4411.0	4549.0
10100	1368.0	1458.0
10103	42087.0	58812.0
106481194	0.0	0.0
10102	1393.0	1703.0
106481195	0.0	0.0
10105	2413.0	3212.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	294.0	171.0
440119	1097.0	1114.0
126235	1.0	0.0
126231	102.0	82.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	66.0	65.0
106481164	0.0	0.0
106481169	1.0	0.0
442777	115.0	37.0
106481167	6.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	3.0	0.0
100128427	5.0	0.0
440107	40.0	15.0
440104	5834.0	675.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	355.0	11.0
100128420	14.0	19.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	22.0	26.0
10090	875.0	1340.0
10093	9736.0	8672.0
10092	6795.0	7996.0
10095	3204.0	4255.0
645204	4.0	0.0
10094	10212.0	14388.0
645203	2.0	2.0
10097	11342.0	15607.0
10096	7765.0	11793.0
645201	0.0	0.0
163115	185.0	113.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	9.0
106481143	0.0	0.0
114194	2.0	0.0
138162	225.0	238.0
106481144	0.0	0.0
114195	2.0	1.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	14.0	1.0
106481145	2.0	0.0
151126	3418.0	2907.0
106481146	1.0	0.0
10099	8353.0	11756.0
10098	1173.0	1494.0
114190	0.0	0.0
106481140	0.0	0.0
114192	5.0	0.0
645212	944.0	982.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	1.0	0.0
114184	0.0	0.0
106481152	3.0	0.0
114185	0.0	0.0
114186	1.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	43.0	85.0
106481156	0.0	0.0
114189	1.0	0.0
106481157	0.0	0.0
415117	681.0	855.0
