id	23c08503-80f7-4a8e-94fb-4a51dcebd78b	46e9b99f-ca9d-4db6-a705-662343b5242a
106481342	2.0	2.0
106481340	0.0	0.0
85458	6798.0	8084.0
106481345	0.0	0.0
85459	918.0	1973.0
106481346	0.0	0.0
85456	10197.0	19773.0
442910	0.0	0.0
106481343	0.0	0.0
85457	6126.0	5813.0
442911	0.0	0.0
106481344	0.0	1.0
442912	0.0	0.0
85455	23.0	182.0
442913	0.0	0.0
85452	16.0	38.0
442914	0.0	0.0
50	5914.0	8486.0
85453	3383.0	4360.0
442915	0.0	0.0
85450	2604.0	3280.0
51	8271.0	12653.0
442916	0.0	0.0
85451	2517.0	2931.0
52	5352.0	5529.0
442917	0.0	0.0
53	3232.0	6792.0
442918	0.0	0.0
54	2630.0	4365.0
442919	0.0	0.0
55	799139.0	139933.0
442909	0.0	0.0
56	3.0	24.0
58	4789.0	169.0
59	143486.0	103611.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	13.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	778.0	748.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	90.0	77.0
106481354	0.0	2.0
85446	161.0	394.0
442900	0.0	0.0
106481355	0.0	0.0
85443	3.0	20.0
442901	0.0	0.0
85444	2257.0	1070.0
442902	0.0	0.0
60	263682.0	239414.0
85441	1442.0	4795.0
442903	1.0	7.0
85442	270.0	190.0
442904	0.0	0.0
442905	0.0	0.0
62	35.0	15.0
85440	3103.0	5926.0
442907	2.0	1.0
442908	0.0	0.0
66	2.0	1.0
67	4.0	6.0
68	7.0	2.0
344595	947.0	486.0
69	12.0	4.0
106481316	2.0	0.0
106481317	0.0	0.0
106481314	0.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	62.0	71.0
106481321	0.0	0.0
85479	8.0	14.0
106481322	0.0	0.0
85476	3308.0	4185.0
85477	639.0	648.0
70	6537.0	1891.0
85474	9.0	7.0
71	109604.0	129736.0
72	153339.0	105704.0
73	31.0	40.0
74	2.0	1.0
75	17.0	25.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4379.0	3951.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2750.0	7130.0
81	24311.0	28646.0
85463	1237.0	2030.0
82	8.0	2.0
85464	720.0	1535.0
83	12.0	20.0
85461	3703.0	14757.0
85462	1800.0	811.0
86	2603.0	2973.0
87	28828.0	37852.0
85460	2960.0	6126.0
88	2313.0	453.0
89	40.0	22.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2055.0	2862.0
106481300	0.0	0.0
91	3475.0	5827.0
92	2028.0	1616.0
93	573.0	2599.0
94	1785.0	1762.0
95	308.0	424.0
97	265.0	168.0
98	1143.0	834.0
344561	0.0	0.0
728661	3287.0	9354.0
728664	4.0	1.0
106481305	0.0	0.0
261734	544.0	1235.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	26.0	29.0
106481309	6.0	9.0
246119	9.0	12.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	1.0
3805	2.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	16.0	18.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	753.0	1536.0
3800	8651.0	11609.0
3801	1446.0	1641.0
3802	0.0	4.0
728695	0.0	0.0
285735	0.0	0.0
261726	3874.0	3111.0
728698	8.0	16.0
3814	3.0	5.0
3815	1144.0	1583.0
3816	200.0	291.0
261729	33602.0	49876.0
3817	280925.0	308416.0
3818	14.0	26.0
222166	6763.0	5188.0
3811	0.0	6.0
3812	0.0	8.0
285740	1.0	0.0
285741	62.0	26.0
728689	14.0	21.0
3827	3.0	2.0
246100	0.0	0.0
3820	108.0	165.0
3821	40.0	15.0
3822	2.0	7.0
3823	1.0	2.0
3824	103.0	142.0
645402	0.0	0.0
403313	3548.0	4033.0
403314	3.0	5.0
728637	0.0	0.0
728638	115.0	189.0
728633	0.0	0.0
728632	38.0	43.0
728635	45.0	24.0
3836	3098.0	4284.0
222183	260.0	167.0
3837	11214.0	21575.0
3838	757.0	1259.0
3839	3651.0	3852.0
728629	0.0	1.0
403304	2.0	0.0
403305	0.0	0.0
3831	1542.0	1803.0
3832	249.0	739.0
3833	116.0	365.0
3834	8.0	38.0
3835	4032.0	4658.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	367.0	350.0
3848	3.0	2.0
3849	4.0	7.0
222171	198.0	236.0
728619	1.0	4.0
3840	7865.0	7691.0
3841	1668.0	1527.0
3842	9588.0	15704.0
3843	12496.0	13481.0
3844	0.0	0.0
3845	2462.0	3352.0
3846	4.0	7.0
645423	0.0	0.0
3860	3282.0	681.0
246126	2828.0	5603.0
728658	1181.0	2158.0
728655	1.0	1.0
728657	0.0	3.0
728656	4.0	0.0
3858	1523.0	976.0
3859	1.0	2.0
246135	1.0	4.0
3850	0.0	0.0
3851	676.0	690.0
3852	17238.0	7905.0
645414	0.0	0.0
3853	189.0	48.0
3854	48.0	16.0
3855	4314.0	9461.0
3856	25201.0	34795.0
3857	11.0	2.0
728640	8.0	4.0
645431	21.0	22.0
728642	271.0	395.0
728641	4.0	15.0
645434	4.0	7.0
645432	10.0	11.0
285704	2002.0	2737.0
728643	37.0	63.0
222194	2710.0	3173.0
285708	1.0	0.0
1204	0.0	0.0
1203	1809.0	1513.0
1201	1001.0	1938.0
1200	6687.0	13075.0
3861	3990.0	296.0
645426	15.0	15.0
645425	0.0	0.0
1209	8193.0	13400.0
3866	12812.0	4575.0
1208	0.0	0.0
1207	4736.0	4291.0
3868	154.0	38.0
285311	0.0	0.0
3880	15945.0	25322.0
3881	16.0	0.0
285313	21.0	27.0
100128537	389.0	574.0
3882	1.0	0.0
100128536	1.0	10.0
285314	0.0	3.0
285315	865.0	453.0
1215	0.0	26.0
100141515	0.0	9.0
1213	27668.0	57876.0
1212	3880.0	3187.0
1211	7468.0	5721.0
3872	5029.0	6301.0
3875	19698.0	32024.0
3876	11.0	7.0
3879	3.0	1.0
3890	0.0	0.0
3891	0.0	0.0
3892	62.0	52.0
100128525	9.0	19.0
285326	0.0	0.0
1230	286.0	456.0
285329	7.0	41.0
440097	20.0	8.0
440093	35.0	19.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	2.0	1.0
3887	40.0	66.0
3888	0.0	0.0
100631239	1.0	1.0
3889	2.0	4.0
100128516	95.0	138.0
285331	1088.0	1020.0
100128512	0.0	0.0
285335	9.0	12.0
100128514	0.0	0.0
1241	427.0	278.0
1240	737.0	1147.0
1238	86.0	101.0
1237	3.0	9.0
1236	56.0	230.0
1235	7.0	15.0
1234	348.0	530.0
1233	124.0	155.0
1232	11.0	13.0
3895	17333.0	23505.0
100128511	125.0	105.0
100631247	4.0	5.0
3897	453.0	444.0
100631248	34.0	11.0
3898	1425.0	3294.0
100631249	0.0	0.0
3899	6861.0	5817.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	2354.0	2121.0
100631251	6.0	2.0
100631252	0.0	1.0
100631253	0.0	0.0
285346	196.0	335.0
100631254	6.0	10.0
100128503	0.0	0.0
285349	444.0	313.0
574501	1.0	2.0
574502	0.0	0.0
1244	19.0	50.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	73937.0	44522.0
1263	408.0	491.0
1262	10.0	14.0
116966	262.0	104.0
100887755	4.0	0.0
1261	0.0	1.0
100887754	4.0	0.0
1260	0.0	0.0
116969	110.0	89.0
1259	205.0	259.0
1258	3.0	3.0
440061	0.0	0.0
100887750	74.0	237.0
100887746	0.0	0.0
100887744	1.0	2.0
1272	8323.0	6599.0
1271	1361.0	268.0
100887749	10.0	42.0
1270	17.0	21.0
100887748	0.0	0.0
440044	35.0	32.0
1269	36.0	40.0
440051	0.0	1.0
1268	94.0	89.0
440050	0.0	2.0
1267	8944.0	12808.0
1266	13148.0	9686.0
100887740	0.0	0.0
1265	7377.0	7294.0
1286	923.0	1364.0
1285	598.0	619.0
1284	16326.0	39219.0
1282	9628.0	24650.0
1281	18217.0	30504.0
1280	83.0	1364.0
440078	282.0	203.0
440077	0.0	3.0
440087	108.0	334.0
1278	32425.0	46085.0
1277	14947.0	26708.0
440081	71.0	90.0
116938	0.0	0.0
1297	571.0	136.0
116931	198.0	666.0
1296	1011.0	1691.0
1295	1271.0	4149.0
116933	2.0	1.0
1294	2601.0	1963.0
1293	12802.0	26067.0
116935	113.0	90.0
1292	30729.0	35451.0
440068	3.0	2.0
1291	18305.0	18641.0
116937	0.0	7.0
440067	13.0	7.0
1290	1752.0	2644.0
440073	270.0	163.0
440072	10.0	7.0
1289	4566.0	7082.0
1288	3273.0	1947.0
1287	4681.0	6424.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1320.0	2252.0
440021	0.0	0.0
442673	4.0	1.0
10018	2050.0	3263.0
126328	3288.0	2122.0
442676	0.0	1.0
126326	457.0	475.0
1299	127.0	163.0
1298	2087.0	10779.0
10011	2161.0	1312.0
10010	2295.0	1975.0
10013	2520.0	3904.0
128989	2021.0	1339.0
10015	10547.0	16540.0
10014	5367.0	7192.0
10017	36.0	136.0
10016	4847.0	4754.0
10020	6212.0	23776.0
114335	0.0	0.0
114336	0.0	0.0
126321	1653.0	2788.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	105.0	73.0
10024	44.0	96.0
128977	3410.0	2677.0
103021165	0.0	3.0
10023	455.0	839.0
103021164	11.0	29.0
10026	3056.0	3519.0
10025	3295.0	4607.0
116986	107.0	403.0
116985	5357.0	8857.0
116988	4433.0	5989.0
116987	2094.0	6628.0
114327	956.0	1209.0
440043	0.0	0.0
126308	3806.0	5181.0
440041	0.0	0.0
126306	66.0	31.0
151306	25.0	59.0
100128590	2.0	8.0
100128596	1.0	0.0
151300	0.0	5.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	42.0	21.0
440026	3186.0	4043.0
440023	2.0	2.0
10008	1202.0	655.0
10007	4055.0	3171.0
10009	1924.0	3052.0
116984	643.0	2345.0
116983	1586.0	1799.0
151313	564.0	360.0
10000	5975.0	9943.0
128954	0.0	0.0
10002	32.0	52.0
10001	1053.0	1102.0
10004	734.0	375.0
10003	387.0	155.0
10006	5050.0	4798.0
10005	1478.0	1367.0
126370	0.0	0.0
285352	120.0	241.0
100128579	0.0	0.0
285359	32.0	31.0
126375	512.0	1360.0
126374	1010.0	1463.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3582.0	4305.0
285367	1313.0	930.0
285368	592.0	654.0
100128569	101.0	180.0
126364	207.0	347.0
100128560	7.0	0.0
285370	0.0	0.0
285375	3.0	0.0
102682016	0.0	0.0
153932	3.0	8.0
344191	521.0	161.0
126353	740.0	1058.0
751071	274.0	281.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	8.0
106481282	0.0	0.0
285381	2522.0	1564.0
106481283	0.0	0.0
285382	1855.0	2439.0
106481280	0.0	0.0
165918	1053.0	1884.0
106481281	0.0	1.0
165904	228.0	17.0
285386	164.0	73.0
138307	1.0	0.0
106481297	0.0	2.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	1.0
100128542	2.0	1.0
106481290	0.0	1.0
100128541	0.0	1.0
138311	609.0	755.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	6.0	1.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	22.0	11.0
126299	1731.0	1630.0
106481259	0.0	0.0
728716	10.0	8.0
126298	1349.0	3062.0
728710	2.0	0.0
126295	353.0	382.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	225.0	375.0
645318	0.0	0.0
645317	65.0	42.0
151242	159.0	11.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	21948.0	25781.0
100287908	0.0	0.0
645332	364.0	450.0
126282	424.0	630.0
100287902	17.0	13.0
163227	568.0	811.0
100287900	0.0	0.0
163223	40.0	37.0
106481275	0.0	2.0
106481276	0.0	2.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	683.0	3938.0
106481278	0.0	0.0
645328	0.0	2.0
151254	61.0	27.0
645326	11.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	12.0	3.0
163259	547.0	434.0
645345	188.0	158.0
200403	8.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	351.0	184.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	9.0	9.0
728732	3.0	2.0
728734	0.0	1.0
126272	242.0	147.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	923.0	1204.0
106481243	0.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	7.0	11.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	7.0	11.0
728723	151.0	188.0
106481253	0.0	0.0
107133522	2.0	0.0
106481254	2.0	1.0
107133524	1.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	14.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	5.0	7.0
645348	2.0	2.0
106481250	0.0	0.0
645369	147.0	85.0
645368	0.0	0.0
645367	1.0	2.0
106481217	0.0	0.0
200424	993.0	6006.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	44.0
645360	0.0	0.0
106481219	1.0	2.0
106481220	7.0	16.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1019.0	930.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	509.0	791.0
645382	0.0	0.0
645381	49.0	125.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	2.0	1.0
106481207	2.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	4.0	4.0
106481209	0.0	0.0
3902	178.0	143.0
3903	780.0	1134.0
106481210	0.0	0.0
3904	8.0	2.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1510.0	2716.0
106481211	0.0	0.0
3909	2057.0	13165.0
106481212	0.0	0.0
684959	0.0	0.0
151234	44.0	95.0
151230	3016.0	5234.0
728798	8.0	8.0
3913	14322.0	38284.0
3914	4773.0	4873.0
3915	7676.0	29145.0
3916	14473.0	23362.0
3918	1801.0	12509.0
3910	3547.0	4471.0
3911	5794.0	23459.0
3912	4912.0	8874.0
728782	24.0	8.0
728780	102.0	40.0
3924	10.0	11.0
3925	2568.0	2346.0
3927	5948.0	9323.0
3929	2.0	0.0
3920	19153.0	20014.0
3921	39084.0	31605.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	20372.0	35607.0
3937	1350.0	1327.0
3938	2.0	1.0
3939	14505.0	18894.0
3930	3792.0	7162.0
100873179	0.0	0.0
3931	407.0	425.0
3932	430.0	706.0
3933	0.0	0.0
3934	1473.0	3805.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	6.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	11.0	13.0
3947	5.0	4.0
3948	90.0	88.0
3949	5371.0	8785.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	20463.0	16439.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	0.0	2.0
100873199	0.0	2.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	53.0	122.0
3958	12610.0	6427.0
3959	23393.0	11701.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	30.0	0.0
199223	229.0	301.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	345.0	238.0
3952	2.0	0.0
3953	2119.0	2631.0
3954	1739.0	4333.0
3955	1947.0	2832.0
3956	15923.0	6867.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	15.0	17.0
728746	0.0	0.0
728748	3.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	834.0	526.0
1303	2222.0	13247.0
107133502	0.0	0.0
1302	54.0	91.0
1301	1.0	23.0
1300	79.0	385.0
3960	55.0	31.0
3963	4.0	4.0
3964	3510.0	4711.0
1308	3735.0	1389.0
3965	892.0	1181.0
1307	5445.0	6864.0
151295	24.0	20.0
1306	3816.0	8309.0
100189589	3.0	1.0
728774	1.0	0.0
728773	1.0	2.0
3980	2541.0	4583.0
100287932	3204.0	3314.0
3981	1075.0	1038.0
728776	22.0	10.0
85508	1.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	7690.0	10127.0
1315	14617.0	19319.0
1314	16869.0	34874.0
1312	8946.0	8910.0
1311	398.0	2311.0
100329135	2.0	1.0
1310	38.0	28.0
574537	0.0	0.0
3972	2.0	2.0
3973	4.0	5.0
3975	1.0	0.0
3976	329.0	617.0
3977	14951.0	45429.0
1318	81.0	77.0
3978	1087.0	1633.0
1317	7172.0	6251.0
728763	2.0	2.0
3990	30.0	24.0
645313	5.0	4.0
3991	361.0	393.0
645312	0.0	0.0
3992	3783.0	2577.0
645311	2.0	2.0
728769	1095.0	659.0
1330	0.0	0.0
1327	19063.0	8882.0
1326	327.0	523.0
1325	8.0	19.0
3982	1.0	1.0
3983	3896.0	5546.0
3984	1437.0	2020.0
3985	4708.0	6617.0
3987	3982.0	5782.0
3988	5150.0	5997.0
1329	4759.0	3972.0
116809	0.0	0.0
100128416	28.0	26.0
1340	8681.0	6214.0
1337	5796.0	4420.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	3267.0	4654.0
100128410	3.0	2.0
3995	621.0	758.0
100128412	0.0	0.0
3996	2367.0	2930.0
3998	13003.0	35197.0
1339	349.0	0.0
285440	1784.0	2346.0
285441	16.0	23.0
1352	936.0	1167.0
1351	8711.0	6937.0
1350	13894.0	9914.0
1349	5957.0	3253.0
1348	0.0	1.0
1347	6602.0	4847.0
1346	2513.0	711.0
1345	5389.0	3955.0
1343	0.0	0.0
1342	2.0	17.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	30.0	37.0
1363	50284.0	41575.0
1362	8319.0	23340.0
1361	2.0	2.0
1360	259.0	244.0
1359	2554.0	1984.0
1358	2.0	3.0
1357	18.0	10.0
1356	3076.0	9910.0
1355	3423.0	4008.0
1353	3825.0	3282.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	109.0	513.0
285464	402.0	1036.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7509.0	11656.0
1373	97.0	189.0
1371	899.0	1044.0
1370	0.0	2.0
1369	0.0	0.0
1368	3641.0	1130.0
100873209	0.0	0.0
1366	3019.0	7730.0
1365	3134.0	9270.0
1364	13798.0	20969.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	2.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	4.0	8.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3931.0	5471.0
116843	927.0	734.0
1384	6595.0	9069.0
116842	35.0	75.0
1382	2164.0	1967.0
116844	433.0	777.0
1381	68.0	57.0
1380	22.0	75.0
440176	4.0	2.0
440184	2.0	0.0
1379	2.0	5.0
1378	55.0	141.0
1376	1936.0	3168.0
1375	40.0	86.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	21.0	13.0
102800310	20.0	21.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	604.0	349.0
1396	52.0	58.0
1395	13.0	19.0
1394	27.0	86.0
1393	693.0	317.0
1392	0.0	0.0
285407	13.0	18.0
116835	481.0	564.0
1390	1300.0	872.0
1389	6297.0	8193.0
1388	8165.0	12231.0
1387	5813.0	15551.0
116841	2193.0	2696.0
1386	4338.0	4337.0
116840	1872.0	2780.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	5.0
100873227	0.0	1.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	57.0	76.0
100873255	0.0	1.0
100873254	5.0	0.0
100873253	0.0	0.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	49.0	69.0
100287895	0.0	0.0
285419	63.0	37.0
1399	4866.0	7235.0
1398	5540.0	6520.0
1397	4878.0	3068.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	321.0	205.0
285429	14.0	13.0
100287880	0.0	0.0
440193	2736.0	7572.0
100873248	0.0	0.0
100873247	1.0	2.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13835.0	22386.0
153830	5040.0	5614.0
645280	6.0	0.0
440138	835.0	1505.0
440132	1.0	0.0
440142	3.0	4.0
10139	2181.0	2191.0
126208	1199.0	1783.0
126206	0.0	4.0
126205	26.0	109.0
107133497	24.0	9.0
126204	0.0	36.0
107133499	0.0	0.0
128866	10244.0	6461.0
10131	2912.0	3413.0
10134	15008.0	16141.0
107133494	1.0	0.0
10133	5967.0	3895.0
128869	1499.0	1260.0
10136	0.0	0.0
10135	8350.0	9108.0
100128493	0.0	0.0
103021294	33.0	61.0
10138	1343.0	1068.0
100128496	0.0	0.0
10137	5561.0	7800.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	4.0
10140	10902.0	13178.0
128864	18.0	10.0
440125	1.0	0.0
440131	1.0	0.0
10143	11.0	2.0
128854	1220.0	1356.0
10142	5069.0	14588.0
10144	2366.0	2698.0
10147	3823.0	5754.0
100128483	3.0	0.0
10146	7232.0	13926.0
128859	0.0	1.0
10149	353.0	576.0
10148	133.0	127.0
128853	206.0	165.0
440159	0.0	0.0
10117	11.0	9.0
440163	4.0	0.0
10110	49.0	31.0
10112	70.0	252.0
10111	4537.0	8397.0
10114	8837.0	11467.0
10113	4775.0	4273.0
128848	0.0	0.0
10116	7648.0	9145.0
165829	87.0	34.0
100128469	18.0	20.0
153842	3.0	2.0
440145	1336.0	1579.0
10129	2562.0	5232.0
440153	0.0	0.0
10128	9594.0	14608.0
100033799	0.0	1.0
107133486	0.0	0.0
10121	8096.0	8948.0
100128465	0.0	0.0
10120	6459.0	5972.0
10123	2149.0	2055.0
138234	3.0	1.0
10125	138.0	320.0
10124	2020.0	1374.0
10127	2142.0	2628.0
10126	1801.0	1850.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	50.0	96.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	1.0	2.0
106481182	0.0	1.0
285489	184.0	139.0
100128448	0.0	2.0
126242	1.0	0.0
106481198	0.0	2.0
10107	0.0	0.0
10106	12434.0	24455.0
106481199	1.0	1.0
10109	13339.0	9438.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	3.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4084.0	3216.0
10100	2639.0	2092.0
10103	32415.0	44589.0
106481194	0.0	0.0
10102	1108.0	1271.0
106481195	0.0	0.0
10105	2221.0	3241.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	196.0	53.0
440119	808.0	1016.0
126235	1.0	0.0
126231	190.0	339.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	130.0	195.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	40.0	51.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	2.0
440107	33.0	76.0
440104	1689.0	1032.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	1.0	2.0
128876	62.0	14.0
100128420	13.0	16.0
100128423	0.0	2.0
128879	0.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	20.0
10090	1562.0	1480.0
10093	6483.0	4288.0
10092	9289.0	7160.0
10095	3718.0	4027.0
645204	0.0	0.0
10094	9998.0	9817.0
645203	10.0	4.0
10097	14300.0	19159.0
10096	11768.0	11136.0
645201	1.0	0.0
163115	192.0	66.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	128.0	160.0
106481144	0.0	0.0
114195	7.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	12.0	12.0
106481145	0.0	0.0
151126	1333.0	923.0
106481146	0.0	0.0
10099	9761.0	9262.0
10098	945.0	1220.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	1088.0	960.0
106481149	0.0	0.0
106481154	0.0	2.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
