id	d5e1f394-fa12-4197-ab85-2e738847527e	2205b107-3cb2-46dd-b1f2-b9342df83d4a
85456	13369.0	16189.0
442910	0.0	4.0
106481343	0.0	0.0
85457	4182.0	4947.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	145.0	387.0
442913	0.0	0.0
85452	10.0	21.0
442914	0.0	0.0
50	6235.0	7719.0
85453	3283.0	2073.0
442915	0.0	1.0
85450	1442.0	1842.0
51	7674.0	7884.0
442916	0.0	0.0
85451	1572.0	1894.0
52	5308.0	5590.0
442917	0.0	0.0
53	6215.0	4850.0
442918	0.0	0.0
54	3090.0	2780.0
442919	0.0	0.0
55	666471.0	481397.0
442909	0.0	0.0
56	6.0	7.0
58	11279.0	211.0
59	79598.0	57606.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	22.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	124.0	163.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	15.0	2.0
106481354	0.0	6.0
85446	144.0	208.0
442900	0.0	0.0
106481355	0.0	0.0
85443	2.0	5.0
442901	0.0	0.0
85444	754.0	409.0
442902	0.0	0.0
60	220948.0	199049.0
85441	1727.0	2239.0
442903	2.0	2.0
85442	57.0	97.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	9.0
85440	1922.0	2459.0
442907	2.0	2.0
442908	0.0	0.0
66	1.0	0.0
67	7.0	2.0
68	0.0	0.0
344595	502.0	185.0
69	1.0	1.0
106481316	0.0	0.0
106481317	0.0	2.0
106481314	0.0	1.0
106481315	0.0	2.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	1.0
106481324	0.0	0.0
85478	54.0	87.0
106481321	0.0	1.0
85479	6.0	5.0
106481322	0.0	0.0
85476	2847.0	2846.0
85477	1223.0	354.0
70	11498.0	1010.0
85474	1.0	2.0
71	143116.0	146274.0
72	110102.0	80182.0
73	6.0	14.0
74	0.0	0.0
75	0.0	19.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5029.0	4107.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	3020.0	3500.0
81	22780.0	27109.0
85463	507.0	1087.0
82	1.0	0.0
85464	592.0	653.0
83	5.0	11.0
85461	2003.0	5868.0
85462	1123.0	1145.0
86	2108.0	2490.0
87	16967.0	17099.0
85460	2197.0	2520.0
88	4593.0	7.0
89	4.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1713.0	2135.0
106481300	0.0	0.0
91	4280.0	3305.0
92	1780.0	1090.0
93	583.0	896.0
94	394.0	858.0
95	308.0	302.0
97	152.0	248.0
98	1245.0	1020.0
344561	0.0	0.0
728661	1889.0	3679.0
728664	2.0	0.0
106481305	0.0	0.0
261734	350.0	783.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	32.0	27.0
106481309	2.0	7.0
246119	8.0	11.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	0.0	9.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	12.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	364.0	982.0
3800	8168.0	18073.0
3801	620.0	1181.0
3802	1.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	2468.0	2630.0
728698	15.0	7.0
3814	6.0	5.0
3815	297.0	202.0
3816	347.0	145.0
261729	54793.0	53895.0
3817	378506.0	282952.0
3818	11.0	15.0
222166	3932.0	3069.0
3811	0.0	3.0
3812	1.0	10.0
285740	0.0	1.0
285741	27.0	23.0
728689	13.0	9.0
3827	2.0	9.0
246100	0.0	0.0
3820	144.0	73.0
3821	18.0	7.0
3822	14.0	4.0
3823	0.0	1.0
3824	120.0	60.0
645402	0.0	0.0
403313	4670.0	3348.0
403314	0.0	1.0
728637	0.0	1.0
728638	83.0	120.0
728633	0.0	0.0
728632	81.0	67.0
728635	34.0	38.0
3836	2817.0	2820.0
222183	250.0	127.0
3837	12193.0	14803.0
3838	873.0	1410.0
3839	2222.0	2005.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1306.0	1821.0
3832	218.0	230.0
3833	120.0	243.0
3834	20.0	114.0
3835	3959.0	2828.0
728620	0.0	1.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	154.0	171.0
3848	29.0	9.0
3849	9.0	42.0
222171	295.0	177.0
728619	2.0	3.0
3840	5847.0	5297.0
3841	685.0	531.0
3842	5918.0	7432.0
3843	7795.0	8220.0
3844	0.0	0.0
3845	2150.0	2522.0
3846	3.0	15.0
645423	0.0	0.0
3860	19782.0	1352.0
246126	1793.0	3437.0
728658	1311.0	785.0
728655	0.0	0.0
728657	1.0	0.0
728656	3.0	2.0
3858	1703.0	1068.0
3859	0.0	5.0
246135	1.0	1.0
3850	0.0	3.0
3851	4652.0	272.0
3852	35325.0	13514.0
645414	0.0	0.0
3853	111.0	210.0
3854	18.0	21.0
3855	12746.0	3121.0
3856	53288.0	60258.0
3857	8.0	3.0
728640	3.0	3.0
645431	22.0	17.0
728642	300.0	521.0
728641	61.0	1.0
645434	1.0	1.0
645432	2.0	5.0
285704	1414.0	3087.0
728643	23.0	73.0
222194	1593.0	1711.0
285708	0.0	1.0
1204	0.0	0.0
1203	1507.0	1399.0
1201	2027.0	1910.0
1200	10188.0	11602.0
3861	5695.0	959.0
645426	3.0	8.0
645425	0.0	0.0
1209	11905.0	13432.0
3866	19066.0	8007.0
1208	1.0	1.0
1207	3676.0	3951.0
3868	218.0	118.0
285311	0.0	0.0
3880	25433.0	12857.0
3881	53.0	0.0
285313	2.0	3.0
100128537	106.0	240.0
3882	0.0	4.0
100128536	0.0	2.0
285314	1.0	2.0
285315	698.0	628.0
1215	0.0	3.0
100141515	3.0	11.0
1213	27429.0	36117.0
1212	4590.0	4350.0
1211	7836.0	8045.0
3872	10268.0	8727.0
3875	47420.0	46999.0
3876	75.0	40.0
3879	3.0	2.0
3890	0.0	2.0
3891	0.0	0.0
3892	27.0	22.0
100128525	3.0	4.0
285326	0.0	1.0
1230	48.0	58.0
285329	12.0	14.0
440097	0.0	1.0
440093	10.0	8.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	35.0	12.0
3888	0.0	0.0
100631239	0.0	1.0
3889	0.0	1.0
100128516	31.0	53.0
285331	438.0	643.0
100128512	0.0	0.0
285335	18.0	6.0
100128514	0.0	0.0
1241	206.0	206.0
1240	192.0	238.0
1238	67.0	50.0
1237	0.0	8.0
1236	98.0	108.0
1235	0.0	0.0
1234	171.0	102.0
1233	12.0	53.0
1232	7.0	1.0
3895	9560.0	12954.0
100128511	66.0	88.0
100631247	1.0	2.0
3897	86.0	104.0
100631248	64.0	39.0
3898	3817.0	4769.0
100631249	0.0	0.0
3899	5748.0	1910.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	2049.0	1292.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	1.0	0.0
285346	122.0	118.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	126.0	111.0
574501	0.0	0.0
574502	0.0	0.0
1244	21.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	40354.0	27208.0
1263	279.0	293.0
1262	16.0	15.0
116966	56.0	126.0
100887755	0.0	0.0
1261	0.0	4.0
100887754	0.0	1.0
1260	0.0	0.0
116969	61.0	36.0
1259	377.0	275.0
1258	4.0	5.0
440061	0.0	0.0
100887750	21.0	88.0
100887746	1.0	1.0
100887744	0.0	1.0
1272	1362.0	937.0
1271	131.0	84.0
100887749	25.0	23.0
1270	10.0	11.0
100887748	0.0	0.0
440044	53.0	56.0
1269	6.0	3.0
440051	0.0	0.0
1268	50.0	41.0
440050	0.0	2.0
1267	9709.0	11122.0
1266	6450.0	6611.0
100887740	0.0	0.0
1265	6209.0	3097.0
1286	233.0	275.0
1285	79.0	162.0
1284	8211.0	17681.0
1282	4966.0	9973.0
1281	6129.0	9913.0
1280	85.0	2542.0
440078	107.0	79.0
440077	0.0	1.0
440087	93.0	268.0
1278	11608.0	13654.0
1277	3776.0	9434.0
440081	27.0	39.0
116938	0.0	0.0
1297	77.0	93.0
116931	145.0	145.0
1296	606.0	695.0
1295	500.0	756.0
116933	5.0	0.0
1294	1039.0	2936.0
1293	4956.0	6112.0
116935	81.0	62.0
1292	13314.0	18672.0
440068	6.0	3.0
1291	5372.0	8381.0
116937	0.0	4.0
440067	11.0	5.0
1290	332.0	628.0
440073	81.0	108.0
440072	7.0	9.0
1289	1370.0	2088.0
1288	1769.0	981.0
1287	2803.0	2945.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	550.0	994.0
440021	0.0	0.0
442673	0.0	4.0
10018	1890.0	2235.0
126328	4450.0	3532.0
442676	0.0	0.0
126326	65.0	196.0
1299	41.0	89.0
1298	3694.0	12262.0
10011	2912.0	2819.0
10010	1715.0	1590.0
10013	2308.0	2728.0
128989	1348.0	2044.0
10015	9560.0	9661.0
10014	4325.0	5526.0
10017	51.0	118.0
10016	4465.0	6359.0
10020	5095.0	4176.0
114335	0.0	0.0
114336	0.0	0.0
126321	2198.0	3313.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	56.0
10021	24.0	64.0
10024	21.0	66.0
128977	2431.0	2328.0
103021165	0.0	1.0
10023	728.0	597.0
103021164	4.0	8.0
10026	3147.0	3285.0
10025	4687.0	5598.0
116986	52.0	105.0
116985	3901.0	4849.0
116988	3980.0	6569.0
116987	1466.0	3253.0
114327	346.0	406.0
440043	0.0	0.0
126308	4442.0	3578.0
440041	0.0	0.0
126306	128.0	17.0
151306	11.0	28.0
100128590	1.0	9.0
100128596	5.0	1.0
151300	0.0	3.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	34.0	23.0
440026	3617.0	3843.0
440023	0.0	0.0
10008	366.0	348.0
10007	3052.0	4105.0
10009	1957.0	1937.0
116984	509.0	753.0
116983	610.0	1324.0
151313	360.0	377.0
10000	3705.0	4173.0
128954	0.0	0.0
10002	17.0	30.0
10001	1078.0	981.0
10004	236.0	234.0
10003	31.0	21.0
10006	3072.0	3535.0
10005	1935.0	2098.0
126370	0.0	0.0
285352	116.0	139.0
100128579	0.0	0.0
285359	23.0	51.0
126375	445.0	395.0
126374	749.0	817.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4875.0	4823.0
285367	1429.0	1295.0
285368	646.0	1885.0
100128569	42.0	131.0
126364	67.0	79.0
100128560	4.0	7.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	0.0	4.0
344191	125.0	83.0
126353	1609.0	361.0
751071	474.0	286.0
442660	4.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	0.0
106481282	0.0	0.0
285381	1521.0	1342.0
106481283	0.0	0.0
285382	783.0	541.0
106481280	0.0	0.0
165918	876.0	1088.0
106481281	0.0	0.0
165904	341.0	3.0
285386	209.0	79.0
138307	4.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	2.0	0.0
106481290	0.0	0.0
100128541	2.0	2.0
138311	730.0	1013.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	5.0
126299	1834.0	2480.0
106481259	0.0	0.0
728716	6.0	3.0
126298	1717.0	2287.0
728710	0.0	1.0
126295	247.0	252.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	130.0	181.0
645318	0.0	0.0
645317	64.0	43.0
151242	164.0	11.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	19482.0	21929.0
100287908	0.0	0.0
645332	453.0	373.0
126282	286.0	373.0
100287902	10.0	57.0
163227	688.0	686.0
100287900	0.0	0.0
163223	9.0	4.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	300.0	570.0
106481278	0.0	1.0
645328	0.0	2.0
151254	4.0	16.0
645326	5.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	9.0
163259	283.0	269.0
645345	165.0	165.0
200403	6.0	9.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	208.0	139.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	3.0	1.0
728734	0.0	0.0
126272	137.0	117.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	835.0	1293.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	5.0	15.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	1.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	14.0
728723	66.0	120.0
106481253	0.0	0.0
107133522	2.0	4.0
106481254	0.0	1.0
107133524	0.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	20.0	12.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	1.0
645348	0.0	4.0
106481250	0.0	0.0
645369	7.0	17.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1015.0	1858.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	4.0	32.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	14.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	801.0	1276.0
106481228	0.0	3.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	2.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	3.0
645387	956.0	694.0
645382	0.0	0.0
645381	20.0	29.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	1.0	1.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	94.0	158.0
3903	189.0	243.0
106481210	0.0	0.0
3904	0.0	4.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	478.0	536.0
106481211	0.0	0.0
3909	1665.0	4508.0
106481212	0.0	0.0
684959	0.0	0.0
151234	8.0	19.0
151230	1917.0	3461.0
728798	1.0	5.0
3913	15935.0	20831.0
3914	8414.0	3591.0
3915	5367.0	11520.0
3916	25569.0	32434.0
3918	1367.0	5243.0
3910	1417.0	1726.0
3911	4038.0	7934.0
3912	1563.0	3037.0
728782	7.0	1.0
728780	45.0	21.0
3924	19.0	9.0
3925	2339.0	2060.0
3927	6082.0	5937.0
3929	4.0	2.0
3920	20369.0	20889.0
3921	45414.0	29234.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	28162.0	26724.0
3937	336.0	306.0
3938	0.0	1.0
3939	14369.0	20040.0
3930	2431.0	3108.0
100873179	0.0	0.0
3931	219.0	310.0
3932	201.0	344.0
3933	0.0	0.0
3934	14463.0	11232.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	1.0	0.0
3948	1.0	2.0
3949	6055.0	5705.0
100873169	1.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	10667.0	7793.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	2.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	24.0	53.0
3958	13098.0	4064.0
3959	25686.0	11105.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	107.0	246.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	52.0	115.0
3952	0.0	1.0
3953	722.0	1074.0
3954	2438.0	3423.0
3955	3676.0	3843.0
3956	7599.0	4510.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	0.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	2.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	0.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	121.0	240.0
1303	3439.0	2491.0
107133502	0.0	0.0
1302	18.0	70.0
1301	0.0	3.0
1300	11.0	45.0
3960	210.0	48.0
3963	0.0	0.0
3964	2985.0	3819.0
1308	4939.0	2210.0
3965	898.0	567.0
1307	1641.0	3120.0
151295	3.0	36.0
1306	1480.0	3476.0
100189589	0.0	3.0
728774	1.0	0.0
728773	0.0	0.0
3980	3151.0	4018.0
100287932	3576.0	3536.0
3981	544.0	718.0
728776	13.0	6.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	2667.0	4839.0
1315	9661.0	12661.0
1314	17548.0	23222.0
1312	11647.0	10575.0
1311	64.0	405.0
100329135	0.0	0.0
1310	19.0	5.0
574537	0.0	0.0
3972	1.0	0.0
3973	0.0	1.0
3975	0.0	0.0
3976	63.0	171.0
3977	8665.0	6142.0
1318	36.0	37.0
3978	842.0	1264.0
1317	6337.0	4942.0
728763	0.0	4.0
3990	8.0	14.0
645313	0.0	1.0
3991	320.0	269.0
645312	0.0	3.0
3992	2695.0	3190.0
645311	1.0	0.0
728769	592.0	667.0
1330	0.0	0.0
1327	25831.0	12068.0
1326	91.0	239.0
1325	6.0	16.0
3982	0.0	0.0
3983	4552.0	1950.0
3984	1353.0	1631.0
3985	5120.0	3750.0
3987	3721.0	2653.0
3988	4279.0	2823.0
1329	5630.0	5130.0
116809	0.0	0.0
100128416	5.0	14.0
1340	11107.0	8718.0
1337	9094.0	6702.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2890.0	3700.0
100128410	0.0	1.0
3995	520.0	881.0
100128412	0.0	0.0
3996	1399.0	2166.0
3998	13640.0	11231.0
1339	835.0	1.0
285440	1885.0	1299.0
285441	10.0	9.0
1352	731.0	582.0
1351	11532.0	9811.0
1350	14847.0	10514.0
1349	5171.0	3634.0
1348	3.0	0.0
1347	7213.0	5617.0
1346	1544.0	428.0
1345	5080.0	3763.0
1343	1.0	0.0
1342	4.0	3.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	10.0	3.0
1363	50829.0	35924.0
1362	8983.0	10633.0
1361	7.0	4.0
1360	28.0	358.0
1359	85.0	187.0
1358	6.0	1.0
1357	48.0	5.0
1356	1061.0	1030.0
1355	3747.0	1866.0
1353	2606.0	2171.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	52.0	245.0
285464	285.0	1033.0
100873200	0.0	1.0
777774	0.0	0.0
1374	5106.0	8767.0
1373	120.0	8075.0
1371	709.0	848.0
1370	0.0	0.0
1369	0.0	1.0
1368	1785.0	2063.0
100873209	1.0	0.0
1366	5212.0	10178.0
1365	8670.0	23095.0
1364	20304.0	18200.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	13.0	7.0
100873201	0.0	1.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	2.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2685.0	3118.0
116843	1021.0	427.0
1384	6418.0	12248.0
116842	12.0	78.0
1382	4730.0	1005.0
116844	883.0	1141.0
1381	13.0	9.0
1380	27.0	16.0
440176	9.0	3.0
440184	0.0	2.0
1379	1.0	0.0
1378	14.0	8.0
1376	2288.0	3005.0
1375	32.0	119.0
128821	0.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	17.0	3.0
102800310	11.0	162.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	3.0
100873220	0.0	0.0
128820	0.0	0.0
116832	407.0	155.0
1396	36.0	47.0
1395	17.0	15.0
1394	62.0	73.0
1393	46.0	36.0
1392	0.0	0.0
285407	11.0	12.0
116835	155.0	314.0
1390	1477.0	1177.0
1389	6302.0	5646.0
1388	6333.0	7797.0
1387	4707.0	6253.0
116841	1990.0	2321.0
1386	3475.0	3311.0
116840	1701.0	1756.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	19.0	71.0
100873255	0.0	0.0
100873254	2.0	0.0
100873253	0.0	1.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	8.0	35.0
100287895	0.0	0.0
285419	29.0	13.0
1399	4846.0	4755.0
1398	4788.0	4939.0
1397	2784.0	4023.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	738.0	399.0
285429	1.0	14.0
100287880	0.0	0.0
440193	2825.0	5136.0
100873248	0.0	0.0
100873247	0.0	4.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	14021.0	16996.0
153830	3792.0	5014.0
645280	2.0	5.0
440138	384.0	480.0
440132	0.0	0.0
440142	3.0	2.0
10139	2561.0	3304.0
126208	1723.0	1983.0
126206	0.0	3.0
126205	43.0	33.0
107133497	12.0	19.0
126204	2.0	1.0
107133499	0.0	0.0
128866	10854.0	11030.0
10131	2922.0	3685.0
10134	26481.0	22655.0
107133494	0.0	0.0
10133	2319.0	2182.0
128869	2548.0	1948.0
10136	2.0	3.0
10135	7295.0	7749.0
100128493	0.0	0.0
103021294	10.0	23.0
10138	850.0	675.0
100128496	0.0	0.0
10137	5761.0	6307.0
128861	0.0	1.0
128862	0.0	0.0
10141	3.0	7.0
10140	13490.0	11503.0
128864	7.0	36.0
440125	1.0	0.0
440131	0.0	0.0
10143	40.0	32.0
128854	831.0	1146.0
10142	2915.0	4066.0
10144	2093.0	1895.0
10147	2524.0	4599.0
100128483	0.0	0.0
10146	9375.0	11710.0
128859	0.0	1.0
10149	368.0	194.0
10148	38.0	56.0
128853	77.0	120.0
440159	1.0	1.0
10117	7.0	10.0
440163	0.0	0.0
10110	11.0	31.0
10112	48.0	135.0
10111	3064.0	3425.0
10114	6860.0	5596.0
10113	5415.0	6188.0
128848	0.0	2.0
10116	5053.0	4819.0
165829	22.0	15.0
100128469	19.0	11.0
153842	7.0	3.0
440145	1546.0	1593.0
10129	1431.0	1151.0
440153	0.0	0.0
10128	6281.0	7805.0
100033799	0.0	1.0
107133486	1.0	1.0
10121	8755.0	5892.0
100128465	0.0	0.0
10120	4957.0	5464.0
10123	2295.0	1142.0
138234	1.0	1.0
10125	89.0	82.0
10124	1251.0	605.0
10127	1904.0	2338.0
10126	2174.0	2105.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	16.0	47.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	155.0	61.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	0.0	0.0
10106	8447.0	10267.0
106481199	0.0	0.0
10109	10923.0	9808.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4091.0	5095.0
10100	1173.0	654.0
10103	102351.0	78634.0
106481194	0.0	0.0
10102	1149.0	1093.0
106481195	0.0	0.0
10105	2766.0	3156.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	1.0
285498	203.0	81.0
440119	570.0	643.0
126235	1.0	0.0
126231	53.0	138.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	98.0	121.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	126.0	75.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	2.0	29.0
440107	31.0	20.0
440104	1022.0	1010.0
106481176	0.0	3.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	1.0
128876	104.0	16.0
100128420	3.0	0.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	26.0	16.0
10090	1123.0	473.0
10093	9455.0	8946.0
10092	7039.0	7547.0
10095	3394.0	4221.0
645204	0.0	7.0
10094	8173.0	9411.0
645203	2.0	3.0
10097	12864.0	13242.0
10096	8623.0	9827.0
645201	0.0	0.0
163115	59.0	79.0
200504	5.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	116.0	163.0
106481144	0.0	0.0
114195	0.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	4.0	3.0
106481145	0.0	0.0
151126	627.0	1623.0
106481146	0.0	0.0
10099	13128.0	10391.0
10098	1277.0	2076.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	2.0
645212	770.0	744.0
106481149	0.0	0.0
106481154	0.0	2.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	60.0	32.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	400.0	785.0
415116	8250.0	10505.0
645207	0.0	1.0
645206	94.0	144.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
