id	16d2659e-8bd4-4956-b6f7-6f8aba267527	6a2fc43b-131d-4bba-8e64-8a39243fcdc6
85456	13528.0	17143.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2524.0	4276.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	876.0	62.0
442913	0.0	0.0
85452	27.0	12.0
442914	0.0	0.0
50	7427.0	5438.0
85453	3278.0	2453.0
442915	0.0	0.0
85450	1468.0	3103.0
51	3726.0	11912.0
442916	0.0	0.0
85451	1488.0	3185.0
52	3272.0	5700.0
442917	0.0	0.0
53	2607.0	6282.0
442918	0.0	0.0
54	206.0	1983.0
442919	0.0	0.0
55	634.0	580325.0
442909	1.0	0.0
56	277.0	14.0
58	102.0	37.0
59	37284.0	18444.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	3.0	12.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	91.0	157.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	0.0
106481354	1.0	2.0
85446	236.0	494.0
442900	0.0	0.0
106481355	0.0	0.0
85443	1.0	9.0
442901	0.0	0.0
85444	271.0	694.0
442902	0.0	0.0
60	195687.0	210202.0
85441	732.0	6879.0
442903	8.0	5.0
85442	158.0	35.0
442904	0.0	0.0
442905	0.0	0.0
62	13.0	40.0
85440	624.0	5654.0
442907	6.0	2.0
442908	1.0	0.0
66	0.0	4.0
67	5.0	8.0
68	1.0	7.0
344595	371.0	440.0
69	1.0	18.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	98.0	98.0
106481321	0.0	0.0
85479	1.0	12.0
106481322	0.0	0.0
85476	2455.0	4503.0
85477	95.0	1007.0
70	9477.0	168.0
85474	13.0	2.0
71	109698.0	235871.0
72	62055.0	22621.0
73	4.0	49.0
74	1.0	2.0
75	11.0	15.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3138.0	4625.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	0.0	0.0
85465	2918.0	6558.0
81	19082.0	29347.0
85463	284.0	1580.0
82	2.0	19.0
85464	794.0	807.0
83	3.0	1.0
85461	892.0	5470.0
85462	638.0	6554.0
86	1310.0	3010.0
87	12805.0	18403.0
85460	551.0	4375.0
88	82.0	52.0
89	6.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	595.0	2553.0
106481300	0.0	0.0
91	5326.0	6752.0
92	594.0	2067.0
93	484.0	1636.0
94	3361.0	1007.0
95	230.0	276.0
97	395.0	198.0
98	742.0	843.0
344561	0.0	0.0
728661	2269.0	4976.0
728664	0.0	5.0
106481305	0.0	0.0
261734	449.0	603.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	13.0	23.0
106481309	6.0	16.0
246119	0.0	4.0
106481307	0.0	0.0
261735	0.0	3.0
106481308	0.0	0.0
3804	0.0	2.0
3805	3.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	8.0	28.0
3809	0.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	226.0	501.0
3800	884.0	28770.0
3801	636.0	714.0
3802	0.0	0.0
728695	0.0	0.0
285735	3.0	1.0
261726	1081.0	3282.0
728698	7.0	23.0
3814	5.0	5.0
3815	10824.0	1106.0
3816	50.0	898.0
261729	1010.0	209942.0
3817	2292.0	638847.0
3818	42.0	22.0
222166	5125.0	3802.0
3811	0.0	0.0
3812	0.0	2.0
285740	0.0	1.0
285741	20.0	89.0
728689	3.0	24.0
3827	0.0	3.0
246100	0.0	0.0
3820	9.0	86.0
3821	2.0	9.0
3822	0.0	1.0
3823	0.0	0.0
3824	30.0	44.0
645402	0.0	0.0
403313	637.0	7385.0
403314	9.0	2.0
728637	1.0	0.0
728638	76.0	301.0
728633	0.0	0.0
728632	27.0	43.0
728635	15.0	11.0
3836	2020.0	5115.0
222183	61.0	94.0
3837	7600.0	21192.0
3838	1013.0	2228.0
3839	1358.0	2042.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1312.0	1463.0
3832	54.0	514.0
3833	22.0	286.0
3834	10.0	5.0
3835	1429.0	2285.0
728620	1.0	5.0
403300	1.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	220.0	154.0
3848	2.0	4.0
3849	1.0	27.0
222171	221.0	173.0
728619	0.0	8.0
3840	3090.0	6137.0
3841	291.0	1270.0
3842	5612.0	7294.0
3843	4185.0	11756.0
3844	0.0	0.0
3845	1628.0	3558.0
3846	14.0	11.0
645423	0.0	0.0
3860	177.0	974.0
246126	1453.0	3668.0
728658	282.0	1070.0
728655	4.0	1.0
728657	0.0	2.0
728656	0.0	0.0
3858	1993.0	866.0
3859	0.0	0.0
246135	0.0	6.0
3850	0.0	0.0
3851	107.0	150.0
3852	13746.0	10984.0
645414	0.0	0.0
3853	70.0	1934.0
3854	5.0	146.0
3855	15774.0	2648.0
3856	17504.0	47205.0
3857	3.0	0.0
728640	3.0	5.0
645431	93.0	83.0
728642	308.0	303.0
728641	0.0	9.0
645434	2.0	0.0
645432	5.0	4.0
285704	619.0	2102.0
728643	0.0	11.0
222194	944.0	2128.0
285708	0.0	1.0
1204	0.0	0.0
1203	734.0	1727.0
1201	1824.0	1381.0
1200	6729.0	13699.0
3861	103.0	577.0
645426	2.0	6.0
645425	0.0	0.0
1209	9131.0	15073.0
3866	169.0	2405.0
1208	1.0	0.0
1207	2042.0	4508.0
3868	160.0	668.0
285311	0.0	0.0
3880	15607.0	7865.0
3881	0.0	0.0
285313	9.0	11.0
100128537	732.0	409.0
3882	0.0	1.0
100128536	0.0	1.0
285314	0.0	2.0
285315	282.0	624.0
1215	4.0	4.0
100141515	6.0	2.0
1213	19960.0	69181.0
1212	2729.0	2782.0
1211	3993.0	6253.0
3872	3721.0	14888.0
3875	24449.0	54607.0
3876	12.0	36.0
3879	1.0	9.0
3890	3.0	0.0
3891	2.0	0.0
3892	24.0	9.0
100128525	3.0	10.0
285326	0.0	0.0
1230	30.0	450.0
285329	1.0	24.0
440097	0.0	1.0
440093	13.0	38.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	1.0
3887	10.0	4.0
3888	0.0	0.0
100631239	1.0	1.0
3889	4.0	1.0
100128516	10.0	69.0
285331	599.0	790.0
100128512	0.0	0.0
285335	10.0	15.0
100128514	0.0	0.0
1241	322.0	348.0
1240	116.0	469.0
1238	26.0	223.0
1237	0.0	22.0
1236	29.0	250.0
1235	0.0	6.0
1234	27.0	225.0
1233	8.0	137.0
1232	1.0	7.0
3895	9190.0	20000.0
100128511	16.0	76.0
100631247	0.0	1.0
3897	567.0	119.0
100631248	1.0	790.0
3898	9502.0	3136.0
100631249	0.0	1.0
3899	203.0	14329.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1005.0	2140.0
100631251	0.0	3.0
100631252	0.0	1.0
100631253	0.0	0.0
285346	91.0	295.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	174.0	234.0
574501	0.0	1.0
574502	0.0	0.0
1244	47.0	44.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	18013.0	7462.0
1263	891.0	611.0
1262	13.0	7.0
116966	45.0	560.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	0.0	0.0
1260	0.0	1.0
116969	13.0	11.0
1259	40.0	407.0
1258	20.0	38.0
440061	0.0	0.0
100887750	11.0	99.0
100887746	78.0	0.0
100887744	0.0	1.0
1272	367.0	616.0
1271	468.0	14.0
100887749	188.0	50.0
1270	14.0	17.0
100887748	5.0	0.0
440044	39.0	22.0
1269	1.0	7.0
440051	0.0	1.0
1268	32.0	32.0
440050	0.0	0.0
1267	4403.0	7837.0
1266	2064.0	24232.0
100887740	0.0	0.0
1265	5668.0	7877.0
1286	1104.0	490.0
1285	515.0	238.0
1284	6147.0	17034.0
1282	3511.0	16404.0
1281	5473.0	16962.0
1280	6.0	403.0
440078	46.0	159.0
440077	0.0	0.0
440087	12.0	3022.0
1278	5373.0	17552.0
1277	5713.0	16879.0
440081	8.0	56.0
116938	0.0	0.0
1297	18.0	84.0
116931	30.0	189.0
1296	299.0	431.0
1295	1261.0	1779.0
116933	0.0	0.0
1294	1611.0	1671.0
1293	4529.0	12547.0
116935	36.0	110.0
1292	11719.0	13465.0
440068	0.0	4.0
1291	5136.0	6379.0
116937	1.0	3.0
440067	5.0	4.0
1290	186.0	1796.0
440073	106.0	33.0
440072	8.0	0.0
1289	590.0	2670.0
1288	1504.0	515.0
1287	3363.0	3397.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	319.0	1878.0
440021	36.0	0.0
442673	2.0	1.0
10018	2780.0	3408.0
126328	1933.0	2011.0
442676	0.0	0.0
126326	103.0	126.0
1299	115.0	48.0
1298	4807.0	3276.0
10011	2917.0	3338.0
10010	974.0	2561.0
10013	2859.0	3978.0
128989	707.0	1284.0
10015	4542.0	17791.0
10014	3482.0	4276.0
10017	11.0	39.0
10016	4221.0	5037.0
10020	672.0	16952.0
114335	0.0	0.0
114336	0.0	0.0
126321	2265.0	2934.0
10029	0.0	0.0
442668	1.0	3.0
10022	0.0	0.0
10021	18.0	8.0
10024	22.0	70.0
128977	1093.0	1197.0
103021165	0.0	1.0
10023	225.0	1076.0
103021164	9.0	33.0
10026	1443.0	2986.0
10025	2533.0	6407.0
116986	34.0	184.0
116985	3249.0	5459.0
116988	2796.0	5112.0
116987	2119.0	3980.0
114327	604.0	1006.0
440043	0.0	0.0
126308	2088.0	5023.0
440041	0.0	0.0
126306	13.0	15.0
151306	5.0	31.0
100128590	0.0	4.0
100128596	0.0	3.0
151300	1.0	5.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	9.0	32.0
440026	2013.0	4231.0
440023	0.0	0.0
10008	623.0	504.0
10007	1951.0	3103.0
10009	1124.0	2682.0
116984	139.0	1501.0
116983	1098.0	1061.0
151313	134.0	125.0
10000	4006.0	5892.0
128954	0.0	0.0
10002	9.0	19.0
10001	686.0	1003.0
10004	116.0	74.0
10003	48.0	101.0
10006	1691.0	5449.0
10005	843.0	1683.0
126370	0.0	0.0
285352	60.0	175.0
100128579	0.0	0.0
285359	31.0	25.0
126375	194.0	449.0
126374	802.0	393.0
153918	0.0	0.0
100128574	0.0	0.0
285362	1800.0	3965.0
285367	1033.0	1192.0
285368	314.0	1776.0
100128569	59.0	136.0
126364	41.0	234.0
100128560	2.0	0.0
285370	0.0	1.0
285375	1.0	0.0
102682016	244.0	0.0
153932	2.0	8.0
344191	12.0	49.0
126353	21.0	471.0
751071	142.0	365.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	13.0
106481282	0.0	0.0
285381	1092.0	1755.0
106481283	0.0	0.0
285382	1179.0	611.0
106481280	0.0	0.0
165918	834.0	1510.0
106481281	3.0	2.0
165904	5.0	8.0
285386	160.0	48.0
138307	199.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	2.0	1.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	139.0	501.0
106481293	0.0	0.0
106481294	0.0	1.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	12.0	4.0
126299	1451.0	1766.0
106481259	0.0	0.0
728716	4.0	1.0
126298	1620.0	4625.0
728710	1.0	0.0
126295	193.0	370.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	30.0	336.0
645318	0.0	0.0
645317	46.0	56.0
151242	2.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	16300.0	40522.0
100287908	0.0	0.0
645332	228.0	376.0
126282	141.0	307.0
100287902	9.0	262.0
163227	401.0	1145.0
100287900	0.0	0.0
163223	8.0	11.0
106481275	2.0	0.0
106481276	3.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	427.0	1937.0
106481278	0.0	1.0
645328	0.0	1.0
151254	21.0	4.0
645326	3.0	7.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	11.0
163259	121.0	296.0
645345	262.0	283.0
200403	16.0	3.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	317.0	321.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	2.0
728732	2.0	6.0
728734	0.0	0.0
126272	101.0	95.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	475.0	1257.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	4.0	9.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	1.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	3.0	9.0
728723	61.0	102.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	5.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	9.0	14.0
645368	0.0	0.0
645367	0.0	0.0
106481217	1.0	0.0
200424	645.0	3062.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	26.0
645360	0.0	0.0
106481219	0.0	6.0
106481220	8.0	11.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	323.0	1428.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	12.0	0.0
645387	279.0	549.0
645382	0.0	0.0
645381	31.0	115.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	1.0
106481207	2.0	1.0
106481204	0.0	0.0
106481205	1.0	2.0
106481208	2.0	9.0
106481209	0.0	0.0
3902	189.0	122.0
3903	119.0	652.0
106481210	0.0	0.0
3904	3.0	2.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	349.0	905.0
106481211	0.0	0.0
3909	1630.0	2376.0
106481212	0.0	0.0
684959	0.0	0.0
151234	208.0	89.0
151230	488.0	2247.0
728798	3.0	20.0
3913	19557.0	19309.0
3914	4778.0	3660.0
3915	4843.0	9281.0
3916	12754.0	22799.0
3918	721.0	3278.0
3910	946.0	2026.0
3911	9281.0	8973.0
3912	1668.0	2537.0
728782	6.0	10.0
728780	25.0	41.0
3924	9.0	14.0
3925	2548.0	3193.0
3927	8086.0	10148.0
3929	5.0	134.0
3920	17438.0	30300.0
3921	22142.0	26651.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	0.0	1.0
3936	1536.0	42738.0
3937	83.0	855.0
3938	1.0	0.0
3939	4119.0	19581.0
3930	2177.0	4724.0
100873179	0.0	0.0
3931	221.0	207.0
3932	25.0	321.0
3933	1805.0	2.0
3934	230.0	28243.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	1.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	4.0
3947	1.0	2.0
3948	28.0	92.0
3949	517.0	19984.0
100873169	1.0	0.0
3940	0.0	2.0
100873168	0.0	0.0
3945	3491.0	7831.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	10.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	27.0	94.0
3958	5933.0	1750.0
3959	31730.0	7955.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	311.0	268.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	45.0	94.0
3952	1.0	1.0
3953	525.0	632.0
3954	1881.0	4520.0
3955	338.0	696.0
3956	3299.0	2317.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	10.0	19.0
728746	0.0	0.0
728748	0.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	157.0	118.0
1303	1481.0	8473.0
107133502	0.0	0.0
1302	51.0	43.0
1301	8.0	10.0
1300	0.0	83.0
3960	67.0	11.0
3963	8.0	5.0
3964	1556.0	16426.0
1308	2989.0	993.0
3965	1202.0	701.0
1307	1321.0	1872.0
151295	22.0	23.0
1306	396.0	5737.0
100189589	67.0	6.0
728774	0.0	1.0
728773	0.0	5.0
3980	1287.0	9485.0
100287932	3048.0	3308.0
3981	845.0	1578.0
728776	7.0	28.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	3036.0	22987.0
1315	6394.0	29964.0
1314	14931.0	40434.0
1312	6229.0	9394.0
1311	40.0	476.0
100329135	1.0	2.0
1310	2.0	4.0
574537	0.0	0.0
3972	2.0	1.0
3973	0.0	0.0
3975	248.0	0.0
3976	28.0	3316.0
3977	4528.0	24929.0
1318	664.0	110.0
3978	784.0	1072.0
1317	5900.0	9229.0
728763	9.0	1.0
3990	95.0	6.0
645313	0.0	8.0
3991	371.0	141.0
645312	0.0	0.0
3992	4703.0	3404.0
645311	0.0	2.0
728769	256.0	480.0
1330	0.0	0.0
1327	16359.0	8441.0
1326	2059.0	672.0
1325	9.0	18.0
3982	0.0	0.0
3983	8475.0	1563.0
3984	1517.0	1835.0
3985	3606.0	7179.0
3987	4815.0	4641.0
3988	2182.0	4117.0
1329	6198.0	3419.0
116809	0.0	1.0
100128416	4.0	9.0
1340	7276.0	6533.0
1337	4534.0	5374.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	5845.0	5029.0
100128410	1.0	4.0
3995	1180.0	904.0
100128412	0.0	0.0
3996	1058.0	2342.0
3998	14546.0	19465.0
1339	1.0	0.0
285440	1481.0	3142.0
285441	1.0	2.0
1352	415.0	1176.0
1351	7050.0	7501.0
1350	10204.0	9258.0
1349	3457.0	4023.0
1348	2.0	4.0
1347	4626.0	4948.0
1346	290.0	157.0
1345	4307.0	2620.0
1343	0.0	0.0
1342	0.0	2.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	11.0	22.0
1363	1834.0	49029.0
1362	3586.0	21260.0
1361	57.0	2.0
1360	2.0	4898.0
1359	46.0	1767.0
1358	2.0	1.0
1357	2.0	0.0
1356	14.0	4121.0
1355	1612.0	4074.0
1353	1531.0	2593.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	60.0	700.0
285464	649.0	598.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6197.0	5825.0
1373	60.0	108.0
1371	563.0	719.0
1370	0.0	0.0
1369	0.0	0.0
1368	67.0	8191.0
100873209	2.0	0.0
1366	6626.0	8598.0
1365	4559.0	4957.0
1364	6568.0	35495.0
100873204	4.0	0.0
100873203	0.0	0.0
100873202	18.0	21.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	5.0
100873206	4.0	1.0
100873205	1.0	2.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1218.0	4100.0
116843	383.0	1009.0
1384	1841.0	23805.0
116842	82.0	49.0
1382	10785.0	497.0
116844	2721.0	4416.0
1381	81.0	5.0
1380	6.0	6.0
440176	3.0	6.0
440184	5.0	3.0
1379	4.0	10.0
1378	3.0	175.0
1376	1436.0	3176.0
1375	22.0	40.0
128821	1.0	0.0
100873237	0.0	2.0
128822	2.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	88.0	80.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	29.0	74.0
1396	481.0	30.0
1395	44.0	2.0
1394	28.0	20.0
1393	47.0	44.0
1392	0.0	0.0
285407	10.0	16.0
116835	117.0	167.0
1390	4401.0	1596.0
1389	3309.0	7610.0
1388	5029.0	12378.0
1387	3552.0	13787.0
116841	855.0	2772.0
1386	2425.0	5384.0
116840	1091.0	3163.0
100873226	1.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	10.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	94.0	37.0
100873255	2.0	0.0
100873254	12.0	10.0
100873253	0.0	0.0
285412	3.0	12.0
100873252	0.0	0.0
100287898	44.0	28.0
100287895	0.0	0.0
285419	20.0	10.0
1399	3273.0	7228.0
1398	4444.0	8037.0
1397	16440.0	1557.0
100873259	0.0	0.0
100873258	2.0	1.0
100873257	3.0	3.0
100873256	0.0	0.0
100873240	0.0	4.0
100873244	0.0	0.0
100873243	1.0	2.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	168.0	281.0
285429	21.0	17.0
100287880	0.0	0.0
440193	3840.0	5270.0
100873248	0.0	0.0
100873247	0.0	2.0
100873246	0.0	0.0
100873245	4.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13039.0	17933.0
153830	3163.0	6653.0
645280	1.0	1.0
440138	365.0	1528.0
440132	0.0	0.0
440142	1.0	4.0
10139	1765.0	1781.0
126208	2651.0	1461.0
126206	0.0	0.0
126205	1.0	166.0
107133497	10.0	23.0
126204	0.0	9.0
107133499	0.0	0.0
128866	8970.0	9864.0
10131	1608.0	3829.0
10134	15670.0	14152.0
107133494	0.0	11.0
10133	1797.0	2829.0
128869	856.0	1961.0
10136	4.0	0.0
10135	3110.0	32353.0
100128493	0.0	0.0
103021294	10.0	41.0
10138	573.0	587.0
100128496	0.0	0.0
10137	2819.0	14822.0
128861	1.0	0.0
128862	0.0	0.0
10141	10.0	9.0
10140	8773.0	17050.0
128864	7.0	32.0
440125	1.0	5.0
440131	0.0	0.0
10143	0.0	7.0
128854	290.0	1074.0
10142	3343.0	11635.0
10144	1007.0	4089.0
10147	2339.0	6075.0
100128483	0.0	4.0
10146	5947.0	14289.0
128859	0.0	0.0
10149	104.0	199.0
10148	22.0	99.0
128853	659.0	18.0
440159	0.0	3.0
10117	6.0	3.0
440163	5.0	0.0
10110	98.0	26.0
10112	8.0	136.0
10111	2494.0	6829.0
10114	4276.0	12811.0
10113	5071.0	7268.0
128848	0.0	0.0
10116	3636.0	5888.0
165829	16.0	21.0
100128469	14.0	12.0
153842	2.0	4.0
440145	741.0	1192.0
10129	592.0	1517.0
440153	0.0	0.0
10128	4462.0	12920.0
100033799	0.0	0.0
107133486	2.0	0.0
10121	5583.0	9936.0
100128465	0.0	1.0
10120	3822.0	5506.0
10123	312.0	1242.0
138234	1.0	2.0
10125	18.0	206.0
10124	394.0	502.0
10127	1257.0	3029.0
10126	949.0	1095.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	29.0	40.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	2.0
285489	199.0	28.0
100128448	0.0	3.0
126242	11.0	0.0
106481198	0.0	0.0
10107	0.0	2.0
10106	9881.0	16089.0
106481199	0.0	0.0
10109	5513.0	9861.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2815.0	3389.0
10100	462.0	389.0
10103	2635.0	112524.0
106481194	0.0	0.0
10102	1052.0	1384.0
106481195	0.0	0.0
10105	9065.0	2620.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	1.0
285498	118.0	51.0
440119	136.0	166.0
126235	0.0	3.0
126231	57.0	335.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	0.0
442775	53.0	141.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	107.0	44.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	43.0
440107	26.0	30.0
440104	1169.0	987.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	1.0	0.0
128876	0.0	9.0
100128420	0.0	1.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	2.0	0.0
106481170	0.0	0.0
106481171	5.0	18.0
10090	198.0	647.0
10093	4626.0	6239.0
10092	2880.0	6472.0
10095	4018.0	4076.0
645204	0.0	0.0
10094	6367.0	8835.0
645203	1.0	1.0
10097	7661.0	16828.0
10096	6225.0	12926.0
645201	0.0	1.0
163115	26.0	160.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	1176.0	186.0
106481144	0.0	0.0
114195	0.0	11.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	6.0	16.0
106481145	0.0	0.0
151126	40.0	5074.0
106481146	0.0	0.0
10099	31097.0	7973.0
10098	210.0	1304.0
114190	0.0	0.0
106481140	1.0	0.0
114192	0.0	0.0
645212	691.0	954.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	1.0
728819	28.0	53.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	15.0	1011.0
415116	6547.0	7713.0
645207	0.0	0.0
645206	26.0	114.0
442707	0.0	1.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	7.0	39.0
114182	0.0	1.0
