id	80d9227d-b41b-44eb-b230-cb1c14b5ee1a	30684606-b403-43ca-830f-05bc75ab7ac9
10427	3116.0	3064.0
100861573	0.0	0.0
100873545	0.0	0.0
100873544	0.0	0.0
10420	384.0	2085.0
100873543	0.0	2.0
100873542	0.0	0.0
10422	2530.0	1660.0
493856	1599.0	1721.0
100873549	0.0	0.0
10421	4574.0	3905.0
100873548	0.0	0.0
100131726	42.0	1.0
10424	8073.0	4494.0
100873547	0.0	0.0
10423	6195.0	6935.0
100873546	0.0	0.0
100873570	0.0	0.0
100873574	1.0	0.0
100873573	0.0	0.0
100873572	0.0	0.0
100873571	0.0	0.0
100287579	0.0	0.0
100287577	0.0	0.0
100287573	0.0	0.0
100873578	0.0	0.0
100873577	0.0	0.0
100131733	32.0	25.0
100873576	1.0	25.0
100873575	0.0	0.0
100873579	0.0	0.0
100873563	0.0	0.0
100873562	1.0	0.0
100287569	29.0	17.0
100873561	0.0	0.0
100873560	0.0	0.0
442290	0.0	0.0
442291	0.0	0.0
100287567	0.0	0.0
10404	3171.0	3077.0
10403	283.0	130.0
10406	124416.0	1980.0
10408	0.0	1.0
10407	179.0	0.0
100131740	0.0	3.0
10409	9000.0	9334.0
100873567	0.0	0.0
100131743	9.0	1.0
100873566	4.0	0.0
100873565	0.0	0.0
100873564	1.0	0.0
10400	4440.0	1471.0
10402	317.0	566.0
100873569	0.0	0.0
10401	1846.0	2441.0
100873568	0.0	0.0
100873592	0.0	0.0
100873591	0.0	0.0
100873590	5.0	0.0
100873596	0.0	0.0
100873595	0.0	0.0
493829	1.0	2.0
100873594	0.0	0.0
100873593	0.0	0.0
100287559	2.0	84.0
442240	4.0	10.0
442242	0.0	0.0
100287551	12.0	57.0
442233	1.0	0.0
442234	2.0	0.0
442236	0.0	0.0
442237	0.0	1.0
442239	0.0	0.0
100131755	2115.0	1071.0
100873599	0.0	0.0
100873598	0.0	0.0
493825	1.0	0.0
100873597	0.0	0.0
493821	0.0	3.0
100873581	0.0	0.0
100873580	0.0	0.0
100873585	0.0	0.0
100873584	0.0	0.0
100873583	0.0	0.0
100873582	0.0	0.0
100287542	0.0	0.0
442231	14.0	9.0
442232	1.0	0.0
100131760	1.0	0.0
442227	0.0	0.0
442229	0.0	0.0
100873589	0.0	1.0
100873588	0.0	0.0
100873587	0.0	0.0
100873586	1.0	0.0
493812	850.0	196.0
442260	0.0	0.0
442262	0.0	1.0
442255	1.0	0.0
442256	1.0	0.0
442257	0.0	0.0
442258	0.0	1.0
100131775	0.0	0.0
100131777	0.0	1.0
100287528	0.0	0.0
442252	1.0	1.0
100287520	0.0	16.0
442253	0.0	0.0
442245	3.0	0.0
442247	2.0	0.0
442249	1.0	2.0
100131784	0.0	0.0
100131789	0.0	0.0
647589	0.0	0.0
10491	13247.0	11269.0
100128139	1.0	0.0
10490	3821.0	4296.0
10493	7191.0	6534.0
10492	7872.0	7525.0
10495	1090.0	790.0
100128135	1.0	0.0
10494	4023.0	4560.0
10497	13001.0	8234.0
100128136	0.0	0.0
10499	7677.0	4853.0
128506	0.0	0.0
10498	2003.0	2586.0
100128132	0.0	0.0
100128127	0.0	0.0
128500	1.0	1.0
116512	0.0	3.0
116519	1.0	0.0
105419997	7.0	2.0
100128126	20.0	9.0
100861506	0.0	0.0
10471	1465.0	1008.0
100861507	0.0	0.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	0.0	0.0
444882	2.0	1.0
442221	0.0	0.0
442211	5.0	2.0
442213	214.0	96.0
442215	0.0	0.0
442216	0.0	2.0
116511	7.0	3.0
442217	0.0	0.0
442218	1.0	0.0
10473	3004.0	2034.0
10472	1657.0	1931.0
100533177	2.0	1.0
10475	3301.0	2430.0
100533178	0.0	0.0
100128115	0.0	0.0
10474	6175.0	9124.0
100533179	2.0	2.0
10477	2316.0	2622.0
10476	6308.0	4079.0
10479	755.0	585.0
10478	1089.0	1858.0
100128110	0.0	0.0
100128109	0.0	0.0
10480	6241.0	7524.0
100861516	2.0	0.0
100861517	6.0	6.0
10482	3219.0	5415.0
100861518	2.0	0.0
10481	54.0	27261.0
100861519	66.0	25.0
100861513	0.0	1.0
100861514	0.0	0.0
102466806	0.0	0.0
100861515	13.0	10.0
100861510	2.0	3.0
442210	0.0	1.0
100533181	0.0	0.0
100533182	51.0	51.0
442204	1.0	0.0
442205	1.0	0.0
10484	4009.0	2678.0
100128102	0.0	0.0
10483	10692.0	10704.0
10486	1305.0	1297.0
10485	7.0	1.0
100128103	0.0	0.0
10488	4752.0	6109.0
10487	14096.0	14073.0
100533184	0.0	5.0
10489	6782.0	8338.0
128553	4229.0	1003.0
100861523	0.0	0.0
102466816	0.0	0.0
102466815	0.0	0.0
100861520	0.0	0.0
102466814	0.0	0.0
100861522	1.0	0.0
102466812	0.0	0.0
10459	779.0	1225.0
10458	5619.0	15516.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	2656.0	198.0
100873512	0.0	0.0
10450	2441.0	1903.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	2101.0	2272.0
10455	3194.0	4684.0
100873516	0.0	0.0
10454	1834.0	2222.0
100873515	0.0	0.0
10457	1716.0	6542.0
100873514	0.0	0.0
10456	3790.0	3967.0
100873513	0.0	0.0
346389	2097.0	491.0
10460	909.0	491.0
100861530	1.0	0.0
100873509	0.0	0.0
10469	1680.0	1957.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	60.0	390.0
100873501	0.0	0.0
10461	2467.0	3069.0
100873500	0.0	0.0
10464	1118.0	947.0
10463	4837.0	6291.0
10466	2390.0	5714.0
100873505	0.0	0.0
10465	845.0	1057.0
100873504	0.0	0.0
10468	389.0	442.0
100873503	0.0	0.0
10467	4495.0	3315.0
100873502	0.0	0.0
100873530	0.0	0.0
100861549	8.0	8.0
100861545	1.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	592.0	429.0
100861541	97.0	62.0
100861542	0.0	0.0
100861543	1.0	0.0
100861544	0.0	0.0
10437	9.0	26.0
10436	867.0	967.0
10439	850.0	1937.0
10438	666.0	804.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	3086.0	2575.0
100873531	0.0	0.0
100873538	0.0	0.0
100873537	0.0	0.0
10432	2424.0	3077.0
10435	442.0	1790.0
100873536	25.0	8.0
10434	1737.0	7146.0
100873535	0.0	0.0
116535	1796.0	1541.0
100861556	1.0	0.0
116534	14.0	5.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	2.0	10.0
100861555	7.0	13.0
10447	1800.0	1371.0
100873529	0.0	0.0
116540	133.0	161.0
100861550	0.0	0.0
10449	3392.0	1383.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	1429.0	1963.0
10440	1859.0	2211.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	1.0
100873520	0.0	0.0
10444	5905.0	6707.0
100873527	0.0	0.0
100873526	1.0	0.0
10443	3815.0	3865.0
10446	130.0	134.0
100873525	0.0	0.0
10445	2402.0	2362.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	9659.0	19396.0
100533111	1.0	2.0
102466866	0.0	0.0
102466865	0.0	2.0
102466864	0.0	0.0
128467	2.0	1.0
647507	0.0	0.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	0.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	1.0	0.0
102466878	1.0	1.0
100128191	77.0	38.0
100128190	0.0	0.0
100533107	55.0	91.0
153443	531.0	524.0
100533105	5.0	1.0
647532	0.0	0.0
100533106	38.0	33.0
102466889	0.0	15.0
116461	1195.0	1535.0
100128181	0.0	0.0
100128183	5.0	2.0
102466880	0.0	0.0
128439	349.0	657.0
106182249	0.0	0.0
100128179	0.0	0.0
83394	1373.0	1173.0
100128177	0.0	0.0
100128176	0.0	2.0
100128162	0.0	1.0
10390	1251.0	1262.0
128497	13.0	15.0
647569	1.0	0.0
10392	446.0	534.0
10391	625.0	217.0
10394	0.0	0.0
10393	440.0	384.0
10396	3269.0	7815.0
10395	872.0	4213.0
1719	490.0	516.0
10398	108225.0	36898.0
1718	4774.0	55928.0
100128159	0.0	0.0
10397	16464.0	40214.0
1717	2208.0	4735.0
1716	1752.0	1844.0
10399	43889.0	66298.0
128486	974.0	2960.0
128488	297.0	123.0
128481	0.0	1.0
100508120	274.0	472.0
1723	413.0	747.0
100128140	2.0	2.0
100689073	0.0	0.0
100689074	0.0	0.0
100128145	0.0	0.0
1729	8733.0	7568.0
1728	1631.0	911.0
1727	26949.0	14956.0
1725	2313.0	3998.0
100287512	0.0	1.0
100287513	0.0	0.0
1734	1085.0	3217.0
1733	4.0	59.0
1731	446.0	482.0
1730	2808.0	1768.0
1739	4952.0	3387.0
1738	6432.0	4165.0
1737	2968.0	1945.0
1736	2293.0	3724.0
1735	99.0	89.0
100287505	2.0	0.0
751580	15.0	48.0
100287502	0.0	0.0
202658	0.0	2.0
1745	10.0	461.0
1743	5062.0	5352.0
1742	1241.0	674.0
1741	3975.0	3401.0
1740	1811.0	1448.0
1749	28.0	241.0
1748	29.0	11.0
1747	43.0	53.0
1746	2.0	105.0
200008	1.0	1.0
200010	574.0	21.0
1756	10492.0	1724.0
1755	9.0	7.0
1750	3.0	0.0
1759	740.0	529.0
1758	0.0	1.0
1757	815.0	1683.0
1770	613.0	275.0
200014	2032.0	2038.0
1767	80.0	2649.0
1763	37.0	111.0
1762	1331.0	1866.0
1761	0.0	0.0
1760	2510.0	1993.0
1769	13.0	168.0
1768	246.0	275.0
153478	31.0	399.0
1781	4170.0	4587.0
1780	487.0	355.0
200025	2.0	0.0
1778	25236.0	26787.0
1777	3183.0	2120.0
1776	25.0	68.0
1775	13.0	23.0
1774	1062.0	1171.0
1773	299.0	1085.0
200030	396.0	387.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	0.0	0.0
1791	5.0	0.0
442195	1.0	0.0
200035	62.0	88.0
442197	9.0	314.0
1789	215.0	71.0
442189	0.0	0.0
1788	1332.0	1330.0
1787	347.0	474.0
1786	1859.0	1941.0
1785	15794.0	8357.0
1783	5629.0	5952.0
1798	3707.0	3530.0
1797	651.0	885.0
1796	358.0	357.0
1795	263.0	130.0
1794	199.0	1000.0
1793	6096.0	5314.0
101180976	1.0	0.0
493753	1549.0	1122.0
550112	357.0	645.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	2.0	0.0
503635	0.0	0.0
503638	0.0	48.0
503637	0.0	0.0
10536	2321.0	1000.0
503643	0.0	0.0
10535	437.0	635.0
100287472	1.0	0.0
10538	405.0	141.0
503645	2.0	2.0
10537	19.0	432.0
100287470	0.0	0.0
10539	1641.0	1996.0
503641	1.0	0.0
503640	3.0	2.0
100873677	0.0	0.0
100873676	0.0	0.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	4096.0	7310.0
493987	7.0	0.0
10534	855.0	919.0
100873679	0.0	0.0
10533	1247.0	1703.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	0.0
442388	0.0	0.0
503631	0.0	0.0
100287461	1.0	3.0
10549	4080.0	10110.0
503634	0.0	0.0
10548	559.0	679.0
503633	0.0	0.0
503630	5.0	2.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	4945.0	4811.0
10541	6351.0	5825.0
100873664	0.0	0.0
10540	5398.0	5520.0
100873663	0.0	0.0
10542	2716.0	3133.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	834.0	444.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	1.0	3.0
100873690	0.0	0.0
100873695	1.0	1.0
100873694	0.0	3.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2738.0	3638.0
10513	3061.0	4079.0
10516	2584.0	3527.0
10518	543.0	921.0
10517	5.0	3.0
10519	5768.0	10061.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	1.0
100873696	0.0	0.0
100131614	20.0	10.0
100131616	0.0	0.0
10512	4294.0	17307.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	0.0	0.0
100287441	0.0	0.0
503648	0.0	0.0
10525	16008.0	17220.0
58503	107.0	0.0
10524	2278.0	1990.0
58505	4467.0	3852.0
10527	8790.0	7994.0
58504	244.0	129.0
10526	4086.0	3939.0
10529	2620.0	3672.0
10528	2500.0	5489.0
58500	572.0	340.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	2.0	0.0
100131624	0.0	0.0
100873686	0.0	0.0
100873685	0.0	0.0
10521	14571.0	34450.0
10520	668.0	416.0
58506	5413.0	5470.0
10523	2917.0	3309.0
58509	746.0	1108.0
58508	8054.0	7462.0
10522	1350.0	3595.0
100033398	0.0	4.0
100131629	0.0	0.0
100873689	0.0	2.0
442361	0.0	0.0
58513	2183.0	2065.0
58516	3734.0	2965.0
58510	0.0	1.0
58512	64.0	66.0
58511	7.0	766.0
58517	3957.0	4699.0
105371564	2.0	2.0
100131638	4.0	0.0
58525	3256.0	3534.0
58524	0.0	0.0
10505	481.0	694.0
58527	998.0	511.0
58526	3802.0	2481.0
10507	2345.0	2813.0
100131641	0.0	0.0
10509	5728.0	5653.0
58529	114.0	64.0
58528	2140.0	1372.0
10501	175.0	826.0
10500	197.0	711.0
58530	22.0	1.0
442384	0.0	0.0
58538	5.0	3.0
58531	0.0	0.0
58533	3325.0	2759.0
100131656	1.0	0.0
100287404	0.0	0.0
100131661	0.0	1.0
503694	0.0	0.0
503693	132.0	207.0
493913	0.0	0.0
493911	186.0	361.0
751599	0.0	1.0
285033	169.0	151.0
100128017	0.0	0.0
442320	0.0	0.0
116412	168.0	129.0
442317	0.0	0.0
442318	0.0	0.0
442319	18.0	12.0
493901	179.0	0.0
100128015	0.0	0.0
100128010	35.0	22.0
493900	75.0	92.0
100128012	5.0	1.0
100128011	1.0	0.0
285045	0.0	0.0
442304	1.0	1.0
442308	1.0	0.0
285051	5.0	2.0
10590	45.0	286.0
10592	1135.0	979.0
10591	817.0	1747.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	0.0
10594	24349.0	21788.0
100873611	0.0	0.0
10595	10.0	121.0
10598	4401.0	5672.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	1.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	4.0	2.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	1.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	9802.0	4115.0
10570	56.0	655.0
116447	1138.0	1377.0
116449	119.0	127.0
116448	11.0	7.0
10579	4008.0	8103.0
100873639	0.0	0.0
100873638	2.0	1.0
10572	2416.0	2111.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	10469.0	13895.0
100873631	0.0	0.0
10573	2268.0	2188.0
100873630	0.0	0.0
10576	4205.0	7772.0
100873637	0.0	0.0
10575	6189.0	8872.0
100873636	0.0	0.0
10578	65.0	78.0
100873635	0.0	0.0
10577	55620.0	9283.0
100873634	0.0	0.0
10581	3402.0	4207.0
10580	16352.0	7194.0
116437	8.0	0.0
100873629	0.0	0.0
116441	286.0	673.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	331.0	68.0
116442	326.0	199.0
116444	5.0	19.0
128414	14.0	8.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	1991.0	2640.0
100873620	0.0	0.0
10584	25.0	2.0
10587	1106.0	3647.0
100873626	0.0	0.0
10586	7.0	1.0
100873625	0.0	0.0
10589	3212.0	2683.0
100873624	0.0	0.0
10588	222.0	455.0
100873623	0.0	0.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	34.0	39.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	3473.0	2795.0
10557	540.0	635.0
10559	438.0	1144.0
10550	8518.0	17079.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	6561.0	5581.0
100873653	0.0	0.0
10551	36040.0	38939.0
100873652	0.0	2.0
10554	4399.0	4783.0
100873659	0.0	0.0
10553	1087.0	891.0
128408	0.0	0.0
100873658	0.0	0.0
10556	858.0	712.0
100873657	0.0	0.0
10555	2548.0	1524.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	0.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	54.0	145.0
100873640	0.0	1.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	2.0	0.0
102466725	0.0	0.0
102466724	2.0	3.0
10569	3687.0	2654.0
100287482	41.0	76.0
100287483	1.0	3.0
10568	13310.0	548.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	445.0	601.0
100873644	0.0	0.0
10560	558.0	3060.0
100873643	0.0	0.0
10563	62.0	134.0
100873642	0.0	0.0
10562	2131.0	3331.0
100873641	0.0	0.0
10565	5228.0	4272.0
100873648	2.0	2.0
10564	6210.0	6103.0
100873647	0.0	0.0
10567	5832.0	4463.0
100873646	0.0	1.0
10566	177.0	106.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	1.0	2.0
116369	31.0	10.0
574040	0.0	0.0
102466739	0.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	1.0	1.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	11.0	31.0
574036	226.0	98.0
574038	0.0	0.0
83479	649.0	1143.0
116379	0.0	5.0
100128092	0.0	4.0
83478	430.0	249.0
83473	154.0	236.0
83475	517.0	642.0
100128098	14.0	1473.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	777.0	836.0
102466741	0.0	0.0
102466740	0.0	0.0
128346	86.0	261.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	106.0	459.0
100128083	2.0	1.0
83468	353.0	705.0
100128081	49.0	19.0
83461	52.0	120.0
128338	1850.0	2692.0
83464	2039.0	2357.0
83463	64.0	104.0
83460	92.0	107.0
100189028	16.0	7.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	0.0
102466750	0.0	0.0
153339	4696.0	5938.0
116349	271.0	341.0
102466759	0.0	0.0
102466758	0.0	1.0
102466757	0.0	0.0
100128071	61.0	64.0
346562	1.0	0.0
647415	2.0	2.0
128322	0.0	0.0
1809	15221.0	13496.0
116337	0.0	4.0
153328	0.0	309.0
1800	135.0	2.0
100128061	0.0	0.0
100128060	18.0	18.0
100128062	0.0	0.0
1808	4383.0	2708.0
83483	1946.0	8120.0
1807	2.0	239.0
1806	1129.0	1079.0
1805	1586.0	312.0
83480	441.0	879.0
1804	1246.0	18.0
1803	11729.0	16048.0
1802	701.0	1162.0
83482	4.0	0.0
1801	1077.0	2748.0
83481	526.0	195.0
131965	462.0	568.0
1811	47897.0	218.0
1810	3292.0	3763.0
143941	14.0	16.0
1819	1567.0	2095.0
1818	0.0	0.0
1817	0.0	0.0
1816	3.0	2.0
1815	22.0	4.0
100128054	1.0	2.0
1814	0.0	0.0
285084	1.0	0.0
1813	27.0	22.0
1812	37.0	85.0
100128055	1.0	2.0
647436	9.0	7.0
128387	748.0	639.0
131973	0.0	1.0
1822	16992.0	16326.0
1821	99.0	326.0
1820	202.0	489.0
100128041	0.0	0.0
1829	2353.0	8272.0
1828	1.0	36.0
1827	1217.0	8123.0
285093	0.0	5.0
1826	23.0	2.0
100128043	0.0	0.0
1825	850.0	543.0
100128042	0.0	0.0
1824	429.0	7944.0
1823	1.0	32.0
100128044	1.0	0.0
407977	0.0	2.0
407975	17.0	83.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	1.0	0.0
1832	18568.0	23713.0
1831	16385.0	28976.0
1830	10.0	27.0
574016	0.0	0.0
100128036	0.0	1.0
1839	259.0	7728.0
1838	2650.0	2811.0
346528	1.0	0.0
1837	1098.0	459.0
1836	14963.0	4645.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	0.0
346524	0.0	1.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	2057.0	2448.0
1843	28419.0	52025.0
1842	470.0	863.0
1841	673.0	1065.0
1840	309.0	717.0
574028	0.0	0.0
574029	0.0	1.0
100128025	58.0	14.0
1849	848.0	1045.0
346517	0.0	0.0
1848	1408.0	2529.0
1847	1074.0	10839.0
100128020	0.0	0.0
1846	14408.0	3802.0
100128023	1.0	0.0
1845	6939.0	6543.0
153396	813.0	698.0
1855	2358.0	4612.0
1854	1994.0	2388.0
100131671	0.0	0.0
1852	99.0	6.0
1850	466.0	1299.0
100131678	0.0	0.0
1859	4695.0	3844.0
1857	5394.0	4694.0
1856	1929.0	2260.0
724068	0.0	0.0
724067	0.0	0.0
202781	536.0	514.0
1861	2021.0	2955.0
100131688	0.0	0.0
1869	90.0	137.0
724094	2.0	0.0
1880	194.0	1416.0
1877	1017.0	1913.0
100131691	103.0	106.0
1876	528.0	619.0
1875	242.0	595.0
83417	0.0	2.0
100131693	6.0	24.0
100327036	0.0	0.0
83416	44.0	112.0
200132	34.0	51.0
1874	2517.0	2761.0
1872	0.0	0.0
1871	306.0	634.0
1870	6.0	30.0
1879	590.0	711.0
724087	14.0	1.0
1891	7319.0	7388.0
1890	643.0	1323.0
83401	4.0	2.0
1889	9061.0	17524.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	997.0	1018.0
58472	1357.0	2325.0
200149	0.0	0.0
58475	284.0	985.0
724038	0.0	3.0
83439	3237.0	993.0
1896	635.0	721.0
58477	7426.0	5695.0
58476	3128.0	7024.0
1894	287.0	775.0
1893	5912.0	594.0
1892	23397.0	12442.0
58478	1645.0	2427.0
200150	128.0	2.0
724022	0.0	0.0
58484	27.0	79.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1161.0	1103.0
724024	0.0	0.0
58486	1547.0	1728.0
58485	4101.0	3347.0
724023	0.0	0.0
58480	5594.0	6463.0
724029	4.0	10.0
200159	1.0	2.0
724028	0.0	0.0
724027	0.0	0.0
58488	4575.0	1482.0
58487	1875.0	3200.0
200162	41.0	15.0
58489	278.0	3659.0
58495	429.0	478.0
724059	0.0	0.0
58494	1365.0	1630.0
58497	2294.0	1899.0
58496	28.0	75.0
58491	535.0	458.0
58490	2638.0	2370.0
58493	1429.0	1511.0
58492	225.0	201.0
58499	2389.0	2551.0
58498	0.0	0.0
200172	18.0	17.0
83451	1722.0	3289.0
83450	517.0	300.0
83452	716.0	718.0
153364	491.0	356.0
83448	1184.0	1179.0
200186	2613.0	2286.0
83447	1.0	0.0
200185	1262.0	819.0
83449	52.0	15.0
83444	115.0	209.0
83443	3614.0	4136.0
83446	0.0	0.0
83445	2.0	2.0
83440	1480.0	4414.0
83442	9979.0	5626.0
114984	1410.0	1868.0
114987	903.0	644.0
391603	0.0	0.0
10657	8275.0	8495.0
126969	819.0	885.0
10656	667.0	444.0
10659	2824.0	2707.0
10658	6339.0	5053.0
114990	2101.0	1404.0
114991	1112.0	1313.0
10651	1741.0	2538.0
10650	28.0	90.0
10653	25521.0	31119.0
10652	5302.0	5006.0
342667	34066.0	429.0
10655	302.0	1.0
643812	0.0	0.0
342666	27.0	6.0
10654	1673.0	1992.0
136306	41.0	31.0
126961	0.0	0.0
10668	1135.0	1068.0
10667	778.0	808.0
643827	7.0	16.0
10669	55.0	1777.0
10660	0.0	0.0
10661	2.0	0.0
731220	4.0	7.0
138971	0.0	0.0
10664	3407.0	3564.0
10663	42.0	284.0
10666	29.0	190.0
731223	25.0	10.0
10665	1.0	0.0
136319	7723.0	8959.0
163933	22.0	83.0
317691	0.0	0.0
339005	78.0	104.0
10635	68.0	138.0
10634	9057.0	2860.0
10637	335.0	27.0
10636	547.0	532.0
10638	0.0	0.0
114971	948.0	747.0
10631	1953.0	6558.0
643836	1537.0	1664.0
10630	1631.0	1010.0
643837	373.0	1818.0
10633	16.0	20.0
643834	0.0	0.0
10632	7178.0	5648.0
100124394	0.0	0.0
10645	2974.0	29390.0
10648	1.0	0.0
10647	489.0	71.0
148304	219.0	198.0
114960	2.0	3.0
10640	2453.0	3542.0
136332	17.0	42.0
10642	7.0	3.0
643847	0.0	0.0
10641	815.0	1046.0
10644	345.0	195.0
10643	3.0	2.0
317671	101.0	96.0
643862	1.0	0.0
391642	0.0	0.0
10609	1203.0	1561.0
391647	3.0	4.0
10613	2291.0	1830.0
10612	414.0	1671.0
10615	74.0	239.0
10614	4688.0	4073.0
10617	1888.0	2994.0
401525	0.0	0.0
10616	4865.0	5522.0
10618	17817.0	21802.0
643854	5.0	1.0
643853	144.0	95.0
643859	0.0	0.0
10611	10752.0	148947.0
10610	1029.0	345.0
643872	5.0	12.0
643873	197.0	313.0
643870	11.0	14.0
317684	1.0	1.0
391655	1.0	0.0
391657	0.0	1.0
391656	4.0	3.0
317687	1.0	0.0
10623	1205.0	1091.0
10626	424.0	500.0
10625	9004.0	8830.0
10628	93822.0	20358.0
10627	9291.0	10173.0
10629	668.0	764.0
342618	2.0	2.0
643865	0.0	1.0
643866	161.0	118.0
10620	193.0	519.0
10622	48.0	43.0
10621	561.0	587.0
101954275	0.0	0.0
101954276	0.0	1.0
643880	0.0	0.0
101954273	3.0	3.0
643884	0.0	0.0
101954277	0.0	0.0
101954278	3.0	4.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	68.0	33.0
83606	3481.0	7474.0
101954271	0.0	0.0
83605	1753.0	1699.0
101954272	0.0	2.0
83608	688.0	522.0
83607	1419.0	2161.0
151903	2314.0	1626.0
401507	0.0	0.0
317649	1582.0	2222.0
391627	0.0	0.0
401505	661.0	1137.0
388007	0.0	0.0
317648	898.0	784.0
100419709	1.0	3.0
100419705	0.0	0.0
643875	0.0	0.0
401509	126.0	83.0
401508	0.0	0.0
101954264	1.0	0.0
138948	415.0	162.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	0.0	1.0
102464827	0.0	0.0
391630	16.0	0.0
102464828	0.0	0.0
317662	1367.0	1183.0
100419711	5.0	2.0
102464825	0.0	0.0
56000	6.0	1.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	59.0	39.0
102464824	1.0	0.0
56005	5206.0	6405.0
10602	5044.0	4097.0
56006	1739.0	1752.0
83604	6317.0	3694.0
10603	90.0	221.0
10606	5019.0	8236.0
100419717	0.0	0.0
56001	0.0	0.0
10605	2073.0	2528.0
10608	9588.0	8332.0
10607	2545.0	2743.0
10600	3259.0	3000.0
101929254	2.0	0.0
102464831	0.0	0.0
391681	1.0	0.0
100420710	1.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	2.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	3586.0	1660.0
102464832	0.0	0.0
100271849	6.0	8.0
102464833	0.0	0.0
100419728	0.0	0.0
