id	497d8716-c8a0-4b3d-b0ec-b491f0f056cd	cf98581e-c0bf-4224-9862-6f4c5c18d7e8
106481342	4.0	4.0
106481340	0.0	1.0
85458	22234.0	3206.0
106481345	0.0	0.0
85459	1114.0	791.0
106481346	0.0	0.0
85456	18738.0	26283.0
442910	0.0	0.0
106481343	0.0	0.0
85457	14959.0	6092.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	47.0	119.0
442913	0.0	0.0
85452	4.0	5.0
442914	0.0	0.0
50	17065.0	9230.0
85453	10897.0	5206.0
442915	0.0	0.0
85450	6199.0	1720.0
51	11484.0	12096.0
442916	0.0	0.0
85451	3195.0	2259.0
52	5124.0	6092.0
442917	0.0	0.0
53	4227.0	9941.0
442918	0.0	2.0
54	1636.0	3674.0
442919	0.0	0.0
55	425182.0	825336.0
442909	0.0	0.0
56	11.0	7.0
58	91378.0	40.0
59	673642.0	31928.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	25.0	13.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	2104.0	218.0
106481350	2.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	575.0	0.0
106481354	0.0	0.0
85446	646.0	386.0
442900	0.0	0.0
106481355	0.0	0.0
85443	14.0	3.0
442901	0.0	0.0
85444	1908.0	856.0
442902	0.0	0.0
60	961202.0	164778.0
85441	2446.0	5470.0
442903	8.0	3.0
85442	453.0	88.0
442904	0.0	0.0
442905	0.0	0.0
62	262.0	8.0
85440	6488.0	4807.0
442907	2.0	0.0
442908	0.0	0.0
66	3.0	0.0
67	55.0	0.0
68	54.0	0.0
344595	1597.0	1204.0
69	57.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	112.0	109.0
106481321	0.0	0.0
85479	51.0	16.0
106481322	0.0	0.0
85476	6285.0	4295.0
85477	1445.0	3526.0
70	48602.0	710.0
85474	2.0	6.0
71	155238.0	226961.0
72	990257.0	37594.0
73	33.0	44.0
74	4.0	0.0
75	17.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6644.0	4003.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	2.0
106481333	4.0	3.0
85465	2802.0	6535.0
81	61002.0	23155.0
85463	3522.0	1371.0
82	28.0	4.0
85464	2168.0	872.0
83	19.0	7.0
85461	10133.0	4784.0
85462	1335.0	1225.0
86	2609.0	2603.0
87	135181.0	19397.0
85460	6468.0	3585.0
88	51996.0	4.0
89	309.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3918.0	2222.0
106481300	0.0	0.0
91	3236.0	4941.0
92	2770.0	1066.0
93	1496.0	1257.0
94	2226.0	908.0
95	187.0	815.0
97	242.0	175.0
98	1630.0	1067.0
344561	0.0	0.0
728661	3173.0	3511.0
728664	3.0	7.0
106481305	0.0	1.0
261734	783.0	901.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	60.0	23.0
106481309	15.0	8.0
246119	17.0	7.0
106481307	0.0	0.0
261735	3.0	0.0
106481308	0.0	0.0
3804	2.0	0.0
3805	7.0	7.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	6.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	2352.0	264.0
3800	7516.0	14421.0
3801	4567.0	560.0
3802	2.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	5728.0	3061.0
728698	24.0	13.0
3814	3.0	9.0
3815	3495.0	312.0
3816	777.0	111.0
261729	27211.0	65168.0
3817	140414.0	512188.0
3818	18.0	14.0
222166	22398.0	5415.0
3811	0.0	0.0
3812	1.0	2.0
285740	0.0	0.0
285741	137.0	23.0
728689	40.0	14.0
3827	0.0	32.0
246100	0.0	0.0
3820	108.0	44.0
3821	9.0	4.0
3822	0.0	7.0
3823	1.0	3.0
3824	80.0	38.0
645402	0.0	0.0
403313	2703.0	7242.0
403314	1.0	14.0
728637	1.0	1.0
728638	54.0	47.0
728633	2.0	0.0
728632	78.0	25.0
728635	16.0	33.0
3836	8156.0	4291.0
222183	150.0	115.0
3837	24076.0	23525.0
3838	1505.0	1879.0
3839	11715.0	1641.0
728629	1.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2596.0	1226.0
3832	310.0	679.0
3833	96.0	373.0
3834	2.0	8.0
3835	2220.0	3601.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	403.0	214.0
3848	36.0	3.0
3849	6.0	10.0
222171	162.0	229.0
728619	1.0	53.0
3840	19639.0	5962.0
3841	2386.0	506.0
3842	21538.0	11091.0
3843	24699.0	12822.0
3844	1.0	0.0
3845	4295.0	2368.0
3846	0.0	4.0
645423	0.0	0.0
3860	204.0	125.0
246126	1989.0	2782.0
728658	2025.0	865.0
728655	0.0	0.0
728657	1.0	1.0
728656	1.0	2.0
3858	1433.0	1336.0
3859	2.0	1.0
246135	3.0	0.0
3850	0.0	0.0
3851	149.0	102.0
3852	10749.0	2709.0
645414	0.0	0.0
3853	265.0	64.0
3854	27.0	10.0
3855	413.0	1365.0
3856	23564.0	74327.0
3857	22.0	1.0
728640	15.0	2.0
645431	31.0	32.0
728642	431.0	293.0
728641	11.0	35.0
645434	4.0	2.0
645432	8.0	5.0
285704	4696.0	1019.0
728643	10.0	70.0
222194	4651.0	1948.0
285708	0.0	0.0
1204	0.0	0.0
1203	1586.0	732.0
1201	1053.0	3924.0
1200	19568.0	16197.0
3861	3127.0	370.0
645426	9.0	16.0
645425	0.0	0.0
1209	13008.0	17998.0
3866	8232.0	2175.0
1208	0.0	0.0
1207	4682.0	4431.0
3868	326.0	39.0
285311	2.0	0.0
3880	4577.0	14171.0
3881	277.0	0.0
285313	136.0	4.0
100128537	397.0	280.0
3882	7.0	0.0
100128536	5.0	1.0
285314	5.0	5.0
285315	800.0	726.0
1215	264.0	6.0
100141515	13.0	0.0
1213	56615.0	52459.0
1212	8667.0	3451.0
1211	7071.0	9013.0
3872	5417.0	1651.0
3875	13199.0	68912.0
3876	13.0	17.0
3879	9.0	2.0
3890	2.0	1.0
3891	0.0	0.0
3892	115.0	16.0
100128525	47.0	7.0
285326	0.0	0.0
1230	526.0	215.0
285329	45.0	18.0
440097	3.0	2.0
440093	60.0	3.0
3883	1.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	3.0	0.0
3887	13.0	3.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	1.0
100128516	152.0	26.0
285331	739.0	497.0
100128512	0.0	0.0
285335	5.0	14.0
100128514	6.0	1.0
1241	266.0	138.0
1240	2511.0	529.0
1238	152.0	135.0
1237	4.0	13.0
1236	161.0	88.0
1235	2.0	1.0
1234	348.0	166.0
1233	130.0	72.0
1232	52.0	0.0
3895	30158.0	16953.0
100128511	165.0	75.0
100631247	8.0	1.0
3897	1213.0	156.0
100631248	62.0	226.0
3898	868.0	6231.0
100631249	0.0	0.0
3899	12599.0	10241.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	3820.0	2610.0
100631251	5.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	216.0	279.0
100631254	8.0	0.0
100128503	0.0	0.0
285349	675.0	158.0
574501	1.0	2.0
574502	0.0	0.0
1244	34.0	36.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	323326.0	13198.0
1263	802.0	141.0
1262	38.0	6.0
116966	332.0	74.0
100887755	0.0	0.0
1261	1.0	0.0
100887754	5.0	0.0
1260	0.0	0.0
116969	187.0	25.0
1259	131.0	540.0
1258	3.0	0.0
440061	0.0	0.0
100887750	27.0	33.0
100887746	3.0	0.0
100887744	1.0	0.0
1272	27349.0	1223.0
1271	2036.0	49.0
100887749	298.0	22.0
1270	101.0	14.0
100887748	1.0	0.0
440044	26.0	14.0
1269	14.0	3.0
440051	0.0	1.0
1268	244.0	32.0
440050	1.0	2.0
1267	13800.0	11012.0
1266	22732.0	11263.0
100887740	0.0	0.0
1265	13732.0	6821.0
1286	3636.0	468.0
1285	627.0	181.0
1284	162869.0	12163.0
1282	101070.0	8004.0
1281	92899.0	15355.0
1280	85.0	2.0
440078	332.0	87.0
440077	1.0	0.0
440087	153.0	1467.0
1278	226540.0	16717.0
1277	94692.0	12184.0
440081	32.0	43.0
116938	0.0	0.0
1297	548.0	42.0
116931	90.0	442.0
1296	3697.0	395.0
1295	7047.0	1624.0
116933	1.0	1.0
1294	1091.0	639.0
1293	98665.0	8510.0
116935	253.0	67.0
1292	171106.0	13695.0
440068	1.0	3.0
1291	86439.0	5719.0
116937	1.0	4.0
440067	3.0	0.0
1290	5154.0	1067.0
440073	1287.0	76.0
440072	3.0	13.0
1289	22041.0	2182.0
1288	9625.0	610.0
1287	12865.0	3337.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2921.0	1080.0
440021	0.0	0.0
442673	2.0	4.0
10018	2240.0	2404.0
126328	3487.0	2837.0
442676	0.0	0.0
126326	334.0	231.0
1299	169.0	43.0
1298	1237.0	4963.0
10011	2444.0	2768.0
10010	2696.0	1511.0
10013	2560.0	3803.0
128989	2612.0	1322.0
10015	15788.0	16663.0
10014	13945.0	5510.0
10017	12.0	86.0
10016	4119.0	5681.0
10020	7020.0	10699.0
114335	0.0	0.0
114336	0.0	0.0
126321	2726.0	7996.0
10029	1.0	0.0
442668	2.0	0.0
10022	1.0	15.0
10021	433.0	13.0
10024	19.0	127.0
128977	7227.0	1813.0
103021165	0.0	1.0
10023	690.0	1111.0
103021164	0.0	27.0
10026	4426.0	4668.0
10025	5840.0	6055.0
116986	148.0	94.0
116985	9566.0	4737.0
116988	6670.0	7401.0
116987	6308.0	7060.0
114327	906.0	863.0
440043	0.0	0.0
126308	8557.0	7382.0
440041	0.0	0.0
126306	695.0	10.0
151306	75.0	28.0
100128590	1.0	2.0
100128596	2.0	2.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	91.0	13.0
440026	2413.0	3534.0
440023	2.0	1.0
10008	1187.0	150.0
10007	4853.0	3529.0
10009	2227.0	3419.0
116984	559.0	1285.0
116983	3181.0	1480.0
151313	869.0	84.0
10000	16203.0	5414.0
128954	0.0	0.0
10002	9.0	44.0
10001	1283.0	922.0
10004	1313.0	136.0
10003	269.0	56.0
10006	5185.0	4582.0
10005	1624.0	2021.0
126370	0.0	0.0
285352	146.0	253.0
100128579	0.0	0.0
285359	42.0	32.0
126375	611.0	778.0
126374	2499.0	1228.0
153918	0.0	1.0
100128574	0.0	1.0
285362	2769.0	5059.0
285367	2042.0	1598.0
285368	873.0	1042.0
100128569	206.0	433.0
126364	562.0	221.0
100128560	17.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	14.0	0.0
344191	870.0	27.0
126353	1111.0	2241.0
751071	220.0	901.0
442660	3.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	2.0
106481282	0.0	0.0
285381	4426.0	1466.0
106481283	0.0	0.0
285382	8811.0	766.0
106481280	0.0	0.0
165918	2354.0	1282.0
106481281	0.0	0.0
165904	6325.0	6.0
285386	111.0	18.0
138307	25.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	3.0	0.0
100128542	3.0	0.0
106481290	0.0	0.0
100128541	1.0	3.0
138311	990.0	999.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	38.0	6.0
126299	2403.0	1980.0
106481259	0.0	0.0
728716	9.0	2.0
126298	4127.0	3776.0
728710	0.0	0.0
126295	240.0	452.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	212.0	203.0
645318	0.0	1.0
645317	96.0	17.0
151242	587.0	3.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	50974.0	31017.0
100287908	0.0	0.0
645332	386.0	508.0
126282	660.0	420.0
100287902	13.0	26.0
163227	673.0	542.0
100287900	0.0	0.0
163223	118.0	10.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	803.0	674.0
106481278	0.0	0.0
645328	6.0	4.0
151254	80.0	5.0
645326	10.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	3.0
163259	774.0	230.0
645345	316.0	274.0
200403	26.0	7.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	350.0	116.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	12.0	4.0
728732	5.0	1.0
728734	2.0	0.0
126272	409.0	93.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1387.0	1512.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	24.0	13.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	5.0	5.0
728723	108.0	107.0
106481253	0.0	0.0
107133522	1.0	0.0
106481254	1.0	0.0
107133524	3.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	6.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	5.0	0.0
151276	13.0	1.0
645348	0.0	5.0
106481250	0.0	0.0
645369	137.0	24.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	1201.0	3590.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	17.0
645360	0.0	0.0
106481219	0.0	4.0
106481220	14.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	2.0
138241	779.0	883.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	8.0	10.0
645387	934.0	531.0
645382	0.0	0.0
645381	80.0	46.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	296.0	137.0
3903	1153.0	512.0
106481210	0.0	0.0
3904	8.0	8.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	10377.0	1029.0
106481211	0.0	0.0
3909	9120.0	955.0
106481212	0.0	0.0
684959	0.0	0.0
151234	24.0	31.0
151230	4016.0	2867.0
728798	0.0	1.0
3913	82843.0	12863.0
3914	2418.0	990.0
3915	51872.0	11161.0
3916	32453.0	29585.0
3918	1559.0	1629.0
3910	22674.0	1467.0
3911	23921.0	13730.0
3912	12187.0	1437.0
728782	43.0	7.0
728780	33.0	28.0
3924	16.0	14.0
3925	2023.0	2189.0
3927	9791.0	6219.0
3929	38.0	5.0
3920	20003.0	28801.0
3921	29345.0	47238.0
3923	0.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	19544.0	37605.0
3937	1352.0	426.0
3938	1.0	0.0
3939	25268.0	20444.0
3930	12231.0	2079.0
100873179	0.0	0.0
3931	716.0	148.0
3932	309.0	181.0
3933	0.0	0.0
3934	1026.0	4371.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	8.0	0.0
100329109	0.0	0.0
100329108	32.0	3.0
3947	22.0	0.0
3948	4.0	0.0
3949	13982.0	7717.0
100873169	3.0	1.0
3940	2.0	0.0
100873168	0.0	0.0
3945	41024.0	5654.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	0.0	2.0
100873197	0.0	0.0
728758	14.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	111.0	45.0
3958	13164.0	7632.0
3959	40492.0	8094.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	25.0	0.0
199223	125.0	274.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	501.0	80.0
3952	3.0	0.0
3953	3665.0	1203.0
3954	3483.0	6515.0
3955	1856.0	8201.0
3956	40095.0	3258.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	8.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	1.0
728746	0.0	0.0
728748	5.0	1.0
100873181	3.0	0.0
100873180	0.0	0.0
1305	1152.0	184.0
1303	32037.0	79683.0
107133502	0.0	0.0
1302	64.0	16.0
1301	61.0	3.0
1300	30.0	222.0
3960	12.0	16.0
3963	5.0	2.0
3964	4249.0	2583.0
1308	3911.0	376.0
3965	1121.0	654.0
1307	12261.0	2111.0
151295	4.0	15.0
1306	15251.0	3533.0
100189589	5.0	1.0
728774	1.0	3.0
728773	1.0	0.0
3980	4227.0	6723.0
100287932	3857.0	3481.0
3981	1828.0	856.0
728776	25.0	15.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	15995.0	4626.0
1315	14331.0	15063.0
1314	27303.0	27439.0
1312	8707.0	9423.0
1311	85.0	1046.0
100329135	0.0	0.0
1310	1049.0	0.0
574537	0.0	0.0
3972	1.0	0.0
3973	23.0	0.0
3975	1.0	1.0
3976	1202.0	187.0
3977	20205.0	18289.0
1318	54.0	108.0
3978	847.0	1346.0
1317	4910.0	6729.0
728763	2.0	0.0
3990	36.0	39.0
645313	11.0	0.0
3991	759.0	205.0
645312	2.0	0.0
3992	5728.0	1606.0
645311	4.0	0.0
728769	636.0	689.0
1330	0.0	0.0
1327	23373.0	14856.0
1326	594.0	112.0
1325	13.0	12.0
3982	0.0	0.0
3983	28659.0	7343.0
3984	2892.0	2434.0
3985	3900.0	8459.0
3987	8654.0	4377.0
3988	6683.0	5484.0
1329	7168.0	5091.0
116809	0.0	0.0
100128416	49.0	11.0
1340	9194.0	8958.0
1337	5468.0	8679.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	1475.0	5198.0
100128410	6.0	1.0
3995	931.0	1034.0
100128412	0.0	0.0
3996	4664.0	2487.0
3998	17316.0	26547.0
1339	6220.0	1.0
285440	2412.0	2534.0
285441	1.0	0.0
1352	2298.0	1227.0
1351	10977.0	9776.0
1350	22392.0	14294.0
1349	7504.0	4683.0
1348	2.0	0.0
1347	5939.0	5495.0
1346	7549.0	259.0
1345	10310.0	8251.0
1343	0.0	0.0
1342	1.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	33.0	24.0
1363	23770.0	46137.0
1362	11638.0	19246.0
1361	3.0	0.0
1360	89.0	1053.0
1359	4493.0	588.0
1358	4.0	0.0
1357	13.0	1.0
1356	444.0	692.0
1355	5904.0	4345.0
1353	5635.0	2658.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	1.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	64.0	470.0
285464	637.0	634.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7203.0	6333.0
1373	306.0	36.0
1371	1301.0	861.0
1370	1.0	0.0
1369	0.0	0.0
1368	4251.0	3201.0
100873209	1.0	0.0
1366	1452.0	12786.0
1365	3918.0	21355.0
1364	8229.0	32045.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	45.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	3.0
100873205	7.0	1.0
102800316	0.0	0.0
102800314	0.0	4.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5941.0	3733.0
116843	900.0	934.0
1384	16679.0	21902.0
116842	15.0	21.0
1382	569.0	325.0
116844	297.0	7613.0
1381	19.0	6.0
1380	30.0	14.0
440176	6.0	2.0
440184	1.0	4.0
1379	3.0	3.0
1378	226.0	58.0
1376	2196.0	4541.0
1375	90.0	39.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	3.0
100873236	1.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	448.0	1.0
102800310	7.0	37.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	694.0	307.0
1396	49.0	13.0
1395	102.0	9.0
1394	102.0	20.0
1393	160.0	23.0
1392	0.0	0.0
285407	23.0	37.0
116835	1062.0	341.0
1390	3152.0	896.0
1389	9108.0	7033.0
1388	6987.0	10000.0
1387	16178.0	10609.0
116841	3049.0	2064.0
1386	5048.0	3906.0
116840	2258.0	2817.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	1.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	27.0	34.0
100873255	0.0	0.0
100873254	73.0	2.0
100873253	3.0	0.0
285412	9.0	1.0
100873252	0.0	0.0
100287898	34.0	13.0
100287895	0.0	0.0
285419	111.0	1.0
1399	10095.0	5407.0
1398	9261.0	6321.0
1397	6086.0	1695.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	10.0	1.0
100873256	1.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	416.0	551.0
285429	3.0	3.0
100287880	0.0	0.0
440193	2089.0	6772.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13561.0	21088.0
153830	8704.0	6198.0
645280	3.0	1.0
440138	974.0	465.0
440132	2.0	0.0
440142	3.0	1.0
10139	3338.0	2067.0
126208	2374.0	2617.0
126206	0.0	0.0
126205	9.0	68.0
107133497	9.0	8.0
126204	0.0	5.0
107133499	0.0	0.0
128866	17229.0	12220.0
10131	5396.0	6320.0
10134	18214.0	20505.0
107133494	0.0	5.0
10133	16401.0	2205.0
128869	2049.0	2364.0
10136	0.0	0.0
10135	8841.0	19795.0
100128493	0.0	0.0
103021294	58.0	18.0
10138	2280.0	601.0
100128496	1.0	0.0
10137	9971.0	7744.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	0.0
10140	20176.0	13375.0
128864	14.0	34.0
440125	3.0	2.0
440131	0.0	0.0
10143	68.0	1.0
128854	2624.0	333.0
10142	7088.0	9511.0
10144	2982.0	2287.0
10147	4051.0	3837.0
100128483	3.0	0.0
10146	13550.0	14083.0
128859	0.0	0.0
10149	363.0	2313.0
10148	165.0	84.0
128853	221.0	89.0
440159	0.0	0.0
10117	135.0	7.0
440163	5.0	0.0
10110	18.0	36.0
10112	50.0	342.0
10111	9066.0	4911.0
10114	27263.0	8620.0
10113	5509.0	7290.0
128848	0.0	0.0
10116	15539.0	5467.0
165829	167.0	27.0
100128469	18.0	26.0
153842	6.0	4.0
440145	1527.0	679.0
10129	12945.0	962.0
440153	0.0	0.0
10128	17683.0	14402.0
100033799	0.0	0.0
107133486	1.0	1.0
10121	18048.0	9472.0
100128465	0.0	0.0
10120	9383.0	6858.0
10123	3403.0	960.0
138234	10.0	6.0
10125	141.0	202.0
10124	4933.0	742.0
10127	2424.0	2311.0
10126	1441.0	2279.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	87.0	64.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	283.0	77.0
100128448	0.0	0.0
126242	7.0	0.0
106481198	1.0	0.0
10107	1.0	1.0
10106	28084.0	18156.0
106481199	0.0	1.0
10109	18287.0	9366.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3848.0	4370.0
10100	7335.0	625.0
10103	16401.0	124410.0
106481194	0.0	0.0
10102	1836.0	1730.0
106481195	0.0	0.0
10105	3997.0	4236.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	238.0	153.0
440119	793.0	358.0
126235	1.0	0.0
126231	265.0	214.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	248.0	123.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	87.0	49.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	16.0
440107	3.0	27.0
440104	744.0	989.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	10.0	0.0
100128420	13.0	2.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	17.0	33.0
10090	4602.0	999.0
10093	7584.0	6751.0
10092	8498.0	5584.0
10095	5419.0	3730.0
645204	3.0	0.0
10094	8160.0	10001.0
645203	16.0	1.0
10097	23885.0	15324.0
10096	20347.0	6435.0
645201	0.0	1.0
163115	318.0	71.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	127.0	213.0
106481144	0.0	0.0
114195	6.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	8.0
106481145	0.0	0.0
151126	1503.0	85.0
106481146	0.0	0.0
10099	15850.0	9416.0
10098	3166.0	1043.0
114190	0.0	0.0
106481140	1.0	0.0
114192	0.0	0.0
645212	1032.0	718.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	201.0	16.0
