id	f42ef7e5-39e3-4a91-b8bb-11a38d24c72b	e32272e5-a64e-482b-bb3e-b82542a643e3
85456	18665.0	17615.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4477.0	3204.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	63.0	69.0
442913	0.0	0.0
85452	18.0	1.0
442914	0.0	0.0
50	6324.0	7746.0
85453	4169.0	2454.0
442915	0.0	0.0
85450	2345.0	1712.0
51	9403.0	8898.0
442916	0.0	0.0
85451	2081.0	1790.0
52	4679.0	4219.0
442917	0.0	0.0
53	5500.0	7555.0
442918	0.0	0.0
54	2705.0	696.0
442919	0.0	0.0
55	1364063.0	783327.0
442909	0.0	0.0
56	4.0	5.0
58	60.0	11.0
59	84701.0	44015.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	19.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	264.0	191.0
106481350	0.0	0.0
106481351	2.0	0.0
106481356	0.0	2.0
106481357	0.0	0.0
85445	18.0	299.0
106481354	1.0	0.0
85446	189.0	269.0
442900	1.0	0.0
106481355	0.0	0.0
85443	0.0	1.0
442901	0.0	0.0
85444	1184.0	686.0
442902	0.0	0.0
60	185763.0	133567.0
85441	3442.0	2874.0
442903	2.0	3.0
85442	177.0	60.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	12.0
85440	3398.0	3606.0
442907	4.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	2.0
68	0.0	1.0
344595	568.0	238.0
69	4.0	0.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	68.0	66.0
106481321	0.0	0.0
85479	7.0	5.0
106481322	0.0	0.0
85476	3356.0	2734.0
85477	1131.0	547.0
70	301.0	162.0
85474	2.0	0.0
71	104316.0	140249.0
72	94228.0	31489.0
73	28.0	38.0
74	0.0	0.0
75	5.0	12.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4394.0	3766.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	3314.0	3893.0
81	26083.0	18096.0
85463	1122.0	690.0
82	4.0	7.0
85464	634.0	617.0
83	6.0	1.0
85461	3810.0	4052.0
85462	2608.0	808.0
86	2276.0	1897.0
87	24543.0	16718.0
85460	2760.0	1629.0
88	153.0	34.0
89	5.0	3.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2269.0	1480.0
106481300	0.0	0.0
91	4018.0	2668.0
92	1532.0	1253.0
93	736.0	664.0
94	1111.0	824.0
95	262.0	652.0
97	172.0	126.0
98	994.0	833.0
344561	0.0	0.0
728661	3120.0	2811.0
728664	3.0	2.0
106481305	0.0	0.0
261734	490.0	567.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	26.0	39.0
106481309	13.0	5.0
246119	8.0	1.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	3.0
3805	2.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	7.0	5.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	605.0	346.0
3800	17290.0	13915.0
3801	898.0	476.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2347.0	2075.0
728698	3.0	11.0
3814	1.0	3.0
3815	654.0	338.0
3816	404.0	51.0
261729	70059.0	64567.0
3817	387915.0	483816.0
3818	5.0	2.0
222166	4226.0	2371.0
3811	0.0	0.0
3812	0.0	1.0
285740	0.0	0.0
285741	22.0	20.0
728689	8.0	9.0
3827	2.0	0.0
246100	0.0	0.0
3820	84.0	41.0
3821	16.0	1.0
3822	1.0	1.0
3823	0.0	0.0
3824	69.0	12.0
645402	0.0	0.0
403313	5328.0	9161.0
403314	1.0	1.0
728637	0.0	0.0
728638	121.0	149.0
728633	0.0	0.0
728632	29.0	18.0
728635	29.0	21.0
3836	3596.0	2733.0
222183	132.0	101.0
3837	12746.0	14860.0
3838	644.0	1080.0
3839	2305.0	1197.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1175.0	1071.0
3832	230.0	441.0
3833	116.0	218.0
3834	11.0	0.0
3835	3069.0	6944.0
728620	1.0	1.0
403300	1.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	244.0	119.0
3848	15.0	8.0
3849	2.0	13.0
222171	342.0	126.0
728619	4.0	7.0
3840	6596.0	4567.0
3841	1035.0	548.0
3842	8572.0	5755.0
3843	9205.0	6052.0
3844	1.0	0.0
3845	2769.0	1848.0
3846	3.0	2.0
645423	0.0	0.0
3860	3028.0	90.0
246126	2028.0	1617.0
728658	801.0	922.0
728655	0.0	0.0
728657	0.0	1.0
728656	1.0	0.0
3858	1176.0	937.0
3859	1.0	2.0
246135	1.0	1.0
3850	0.0	0.0
3851	916.0	77.0
3852	28321.0	7218.0
645414	0.0	0.0
3853	33.0	13.0
3854	6.0	4.0
3855	2930.0	967.0
3856	43441.0	61996.0
3857	5.0	8.0
728640	3.0	4.0
645431	20.0	10.0
728642	257.0	281.0
728641	5.0	54.0
645434	1.0	0.0
645432	1.0	1.0
285704	1617.0	1445.0
728643	46.0	38.0
222194	1846.0	1222.0
285708	1.0	0.0
1204	0.0	0.0
1203	1828.0	1022.0
1201	1368.0	1726.0
1200	9054.0	8637.0
3861	6589.0	5605.0
645426	9.0	13.0
645425	0.0	0.0
1209	12168.0	15196.0
3866	13601.0	3837.0
1208	0.0	0.0
1207	3468.0	3022.0
3868	104.0	24.0
285311	0.0	0.0
3880	12539.0	2159.0
3881	0.0	0.0
285313	5.0	5.0
100128537	109.0	101.0
3882	1.0	0.0
100128536	1.0	2.0
285314	1.0	1.0
285315	648.0	646.0
1215	10.0	2.0
100141515	1.0	0.0
1213	40439.0	32571.0
1212	2992.0	3554.0
1211	6842.0	6707.0
3872	10384.0	3095.0
3875	33227.0	57988.0
3876	16.0	27.0
3879	1.0	1.0
3890	1.0	0.0
3891	0.0	0.0
3892	41.0	15.0
100128525	1.0	4.0
285326	0.0	0.0
1230	95.0	60.0
285329	13.0	7.0
440097	7.0	4.0
440093	21.0	5.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	26.0	118.0
3888	0.0	0.0
100631239	0.0	0.0
3889	3.0	8.0
100128516	97.0	33.0
285331	728.0	410.0
100128512	0.0	0.0
285335	13.0	8.0
100128514	9.0	1.0
1241	171.0	81.0
1240	543.0	436.0
1238	74.0	71.0
1237	1.0	0.0
1236	30.0	9.0
1235	3.0	7.0
1234	100.0	69.0
1233	27.0	5.0
1232	4.0	0.0
3895	15067.0	11181.0
100128511	120.0	43.0
100631247	4.0	9.0
3897	163.0	39.0
100631248	57.0	88.0
3898	2561.0	3778.0
100631249	0.0	0.0
3899	20353.0	19066.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1692.0	2530.0
100631251	1.0	75.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	140.0	162.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	225.0	93.0
574501	1.0	0.0
574502	0.0	0.0
1244	21.0	14.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	39507.0	14522.0
1263	144.0	115.0
1262	8.0	18.0
116966	103.0	88.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	3.0	0.0
1260	1.0	0.0
116969	45.0	20.0
1259	482.0	212.0
1258	3.0	0.0
440061	0.0	0.0
100887750	44.0	32.0
100887746	1.0	0.0
100887744	3.0	0.0
1272	4153.0	2440.0
1271	218.0	186.0
100887749	15.0	42.0
1270	6.0	4.0
100887748	0.0	0.0
440044	13.0	19.0
1269	1.0	2.0
440051	0.0	0.0
1268	71.0	19.0
440050	0.0	2.0
1267	8375.0	8763.0
1266	10603.0	6231.0
100887740	0.0	0.0
1265	7124.0	4451.0
1286	427.0	292.0
1285	136.0	75.0
1284	14865.0	12675.0
1282	7787.0	6897.0
1281	11805.0	13617.0
1280	27.0	2.0
440078	150.0	136.0
440077	0.0	0.0
440087	265.0	512.0
1278	18191.0	23796.0
1277	7053.0	13776.0
440081	37.0	16.0
116938	0.0	0.0
1297	166.0	6.0
116931	150.0	725.0
1296	1081.0	600.0
1295	1320.0	1155.0
116933	3.0	4.0
1294	1559.0	699.0
1293	6073.0	5044.0
116935	42.0	77.0
1292	23319.0	25928.0
440068	2.0	0.0
1291	9425.0	7821.0
116937	2.0	2.0
440067	6.0	2.0
1290	821.0	1038.0
440073	96.0	91.0
440072	5.0	13.0
1289	2837.0	2959.0
1288	2109.0	1278.0
1287	3428.0	2650.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1066.0	688.0
440021	0.0	0.0
442673	0.0	1.0
10018	2768.0	2281.0
126328	2312.0	3124.0
442676	1.0	0.0
126326	118.0	202.0
1299	48.0	12.0
1298	5337.0	3835.0
10011	2175.0	2538.0
10010	1402.0	1238.0
10013	3282.0	3241.0
128989	1762.0	1435.0
10015	13079.0	10704.0
10014	5941.0	4673.0
10017	41.0	16.0
10016	3731.0	4111.0
10020	7679.0	9229.0
114335	0.0	0.0
114336	0.0	0.0
126321	2215.0	4159.0
10029	0.0	0.0
442668	0.0	1.0
10022	3.0	2.0
10021	19.0	9.0
10024	20.0	47.0
128977	2435.0	1985.0
103021165	0.0	2.0
10023	1012.0	787.0
103021164	12.0	10.0
10026	3204.0	4019.0
10025	4204.0	5900.0
116986	73.0	113.0
116985	5472.0	4326.0
116988	4729.0	5631.0
116987	2906.0	4234.0
114327	660.0	640.0
440043	0.0	0.0
126308	4626.0	5372.0
440041	0.0	0.0
126306	2.0	4.0
151306	33.0	31.0
100128590	0.0	1.0
100128596	0.0	1.0
151300	3.0	4.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	21.0	15.0
440026	4863.0	3098.0
440023	2.0	0.0
10008	214.0	186.0
10007	3006.0	1994.0
10009	2144.0	1774.0
116984	727.0	634.0
116983	1057.0	939.0
151313	299.0	137.0
10000	5146.0	3999.0
128954	0.0	0.0
10002	11.0	11.0
10001	858.0	672.0
10004	240.0	152.0
10003	143.0	55.0
10006	3807.0	2905.0
10005	1390.0	2124.0
126370	0.0	0.0
285352	151.0	109.0
100128579	0.0	0.0
285359	25.0	23.0
126375	347.0	496.0
126374	676.0	559.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3763.0	4987.0
285367	1177.0	1483.0
285368	959.0	1073.0
100128569	118.0	150.0
126364	144.0	89.0
100128560	12.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	4.0	2.0
344191	103.0	34.0
126353	2503.0	120.0
751071	234.0	500.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	11.0	7.0
106481282	0.0	0.0
285381	1689.0	1040.0
106481283	0.0	0.0
285382	1570.0	774.0
106481280	0.0	0.0
165918	1268.0	968.0
106481281	0.0	0.0
165904	1.0	1.0
285386	113.0	22.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	1.0
100128541	1.0	0.0
138311	516.0	987.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	0.0
126299	1707.0	1882.0
106481259	0.0	0.0
728716	6.0	2.0
126298	2145.0	2575.0
728710	0.0	0.0
126295	362.0	246.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	169.0	190.0
645318	0.0	0.0
645317	82.0	49.0
151242	14.0	75.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26831.0	21174.0
100287908	0.0	0.0
645332	331.0	488.0
126282	308.0	238.0
100287902	6.0	12.0
163227	614.0	367.0
100287900	0.0	0.0
163223	47.0	39.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	912.0	512.0
106481278	0.0	0.0
645328	1.0	0.0
151254	9.0	13.0
645326	2.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	15.0	3.0
163259	283.0	126.0
645345	254.0	355.0
200403	8.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	203.0	111.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	1.0
728732	2.0	0.0
728734	0.0	0.0
126272	139.0	142.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	900.0	674.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	9.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	9.0	5.0
728723	163.0	43.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	2.0	0.0
107133524	2.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	0.0
645348	2.0	0.0
106481250	0.0	0.0
645369	31.0	28.0
645368	1.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1880.0	1731.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	22.0	9.0
645360	0.0	0.0
106481219	1.0	3.0
106481220	8.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	986.0	788.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	304.0	562.0
645382	0.0	0.0
645381	22.0	14.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	1.0	0.0
106481206	1.0	0.0
106481207	1.0	1.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	57.0	53.0
3903	304.0	239.0
106481210	0.0	0.0
3904	1.0	0.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1150.0	947.0
106481211	0.0	0.0
3909	4312.0	801.0
106481212	0.0	0.0
684959	0.0	0.0
151234	16.0	2.0
151230	2428.0	2629.0
728798	1.0	1.0
3913	22436.0	12620.0
3914	4971.0	2126.0
3915	7673.0	6904.0
3916	23578.0	25983.0
3918	1564.0	691.0
3910	2283.0	1276.0
3911	10297.0	8118.0
3912	2788.0	1735.0
728782	15.0	6.0
728780	127.0	20.0
3924	9.0	10.0
3925	1622.0	1820.0
3927	8167.0	5784.0
3929	0.0	0.0
3920	28285.0	20879.0
3921	22191.0	34421.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	37426.0	22067.0
3937	411.0	308.0
3938	2.0	0.0
3939	9460.0	7737.0
3930	2756.0	1378.0
100873179	0.0	0.0
3931	236.0	137.0
3932	168.0	141.0
3933	5.0	0.0
3934	1180.0	61.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	4.0
3947	5.0	1.0
3948	0.0	0.0
3949	15389.0	7987.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	14113.0	3460.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	9.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	26.0	23.0
3958	12190.0	3735.0
3959	23070.0	8985.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	140.0	127.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	188.0	65.0
3952	0.0	0.0
3953	1589.0	525.0
3954	2517.0	4033.0
3955	2624.0	5000.0
3956	6359.0	4016.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	1.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	4.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	1.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	377.0	371.0
1303	4964.0	4963.0
107133502	1.0	0.0
1302	24.0	12.0
1301	18.0	19.0
1300	24.0	35.0
3960	17.0	5.0
3963	1.0	0.0
3964	2911.0	1543.0
1308	6024.0	1285.0
3965	407.0	327.0
1307	2594.0	2202.0
151295	17.0	13.0
1306	2816.0	2510.0
100189589	2.0	1.0
728774	1.0	0.0
728773	0.0	0.0
3980	3327.0	3871.0
100287932	2582.0	3021.0
3981	943.0	517.0
728776	22.0	9.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	5724.0	3129.0
1315	13358.0	10300.0
1314	19518.0	21179.0
1312	7704.0	7652.0
1311	204.0	535.0
100329135	0.0	0.0
1310	24.0	16.0
574537	0.0	0.0
3972	0.0	0.0
3973	1.0	2.0
3975	0.0	0.0
3976	71.0	50.0
3977	23909.0	18425.0
1318	53.0	31.0
3978	957.0	1118.0
1317	11125.0	5312.0
728763	1.0	1.0
3990	11.0	77.0
645313	8.0	2.0
3991	313.0	200.0
645312	1.0	0.0
3992	7611.0	2235.0
645311	0.0	0.0
728769	712.0	722.0
1330	0.0	0.0
1327	12704.0	16490.0
1326	177.0	48.0
1325	12.0	19.0
3982	1.0	0.0
3983	2824.0	1248.0
3984	1174.0	1831.0
3985	5433.0	4273.0
3987	3203.0	2769.0
3988	4474.0	2519.0
1329	4159.0	4208.0
116809	0.0	0.0
100128416	9.0	11.0
1340	6650.0	8554.0
1337	5206.0	5707.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4032.0	3704.0
100128410	1.0	0.0
3995	577.0	633.0
100128412	0.0	0.0
3996	2000.0	1913.0
3998	17608.0	17429.0
1339	0.0	0.0
285440	1503.0	1023.0
285441	4.0	1.0
1352	915.0	771.0
1351	8316.0	6827.0
1350	10016.0	10775.0
1349	3695.0	3567.0
1348	0.0	0.0
1347	5362.0	3579.0
1346	903.0	379.0
1345	3642.0	3792.0
1343	0.0	0.0
1342	1.0	7.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	28.0	25.0
1363	89423.0	106892.0
1362	11603.0	8684.0
1361	3.0	0.0
1360	85.0	14.0
1359	579.0	619.0
1358	2.0	5.0
1357	18.0	16.0
1356	803.0	282.0
1355	2758.0	3103.0
1353	2588.0	2174.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	151.0	494.0
285464	916.0	1079.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8437.0	3686.0
1373	58.0	64.0
1371	823.0	606.0
1370	0.0	0.0
1369	0.0	0.0
1368	6576.0	1409.0
100873209	0.0	0.0
1366	2986.0	6398.0
1365	8377.0	10482.0
1364	14784.0	11955.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	2.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	2.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3491.0	2614.0
116843	780.0	738.0
1384	7572.0	15333.0
116842	26.0	22.0
1382	814.0	355.0
116844	225.0	390.0
1381	73.0	19.0
1380	2.0	3.0
440176	0.0	5.0
440184	3.0	3.0
1379	0.0	4.0
1378	24.0	3.0
1376	2189.0	2618.0
1375	25.0	34.0
128821	0.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	4.0	4.0
102800310	13.0	7.0
100873239	0.0	0.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	354.0	152.0
1396	7.0	9.0
1395	15.0	0.0
1394	59.0	21.0
1393	176.0	95.0
1392	0.0	0.0
285407	9.0	19.0
116835	351.0	298.0
1390	743.0	669.0
1389	6745.0	5401.0
1388	7540.0	6886.0
1387	8157.0	6253.0
116841	2056.0	2388.0
1386	3917.0	2828.0
116840	2039.0	2170.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	23.0	41.0
100873255	0.0	0.0
100873254	2.0	10.0
100873253	0.0	0.0
285412	3.0	2.0
100873252	0.0	0.0
100287898	56.0	13.0
100287895	0.0	0.0
285419	27.0	9.0
1399	4607.0	3721.0
1398	5311.0	4293.0
1397	3135.0	2132.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	212.0	406.0
285429	2.0	3.0
100287880	0.0	0.0
440193	4837.0	2947.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	16170.0	17236.0
153830	4053.0	3305.0
645280	1.0	1.0
440138	877.0	516.0
440132	0.0	0.0
440142	0.0	2.0
10139	1762.0	2107.0
126208	1219.0	1665.0
126206	1.0	0.0
126205	51.0	84.0
107133497	21.0	23.0
126204	0.0	1.0
107133499	0.0	0.0
128866	9272.0	8484.0
10131	2577.0	4192.0
10134	16888.0	22575.0
107133494	1.0	1.0
10133	2934.0	1414.0
128869	1650.0	2194.0
10136	0.0	0.0
10135	7429.0	5065.0
100128493	0.0	0.0
103021294	27.0	19.0
10138	791.0	544.0
100128496	0.0	0.0
10137	6537.0	4846.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	0.0
10140	7309.0	5890.0
128864	19.0	16.0
440125	0.0	0.0
440131	0.0	1.0
10143	190.0	12.0
128854	1154.0	342.0
10142	6108.0	4290.0
10144	2053.0	1733.0
10147	4208.0	3393.0
100128483	1.0	0.0
10146	9264.0	8688.0
128859	0.0	0.0
10149	719.0	536.0
10148	42.0	43.0
128853	113.0	43.0
440159	0.0	0.0
10117	1.0	2.0
440163	0.0	0.0
10110	14.0	38.0
10112	39.0	127.0
10111	4495.0	3975.0
10114	7160.0	3884.0
10113	4774.0	6480.0
128848	0.0	0.0
10116	5560.0	3669.0
165829	20.0	12.0
100128469	16.0	18.0
153842	1.0	2.0
440145	1124.0	901.0
10129	2838.0	1086.0
440153	0.0	0.0
10128	8340.0	7659.0
100033799	0.0	0.0
107133486	3.0	1.0
10121	8461.0	9435.0
100128465	0.0	0.0
10120	5873.0	5746.0
10123	1556.0	577.0
138234	0.0	0.0
10125	75.0	29.0
10124	1100.0	546.0
10127	1663.0	1765.0
10126	1659.0	1701.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	57.0	51.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	138.0	111.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	0.0
10106	13497.0	8278.0
106481199	0.0	0.0
10109	10380.0	7879.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	3.0	6.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3216.0	4567.0
10100	1245.0	394.0
10103	37326.0	137111.0
106481194	0.0	0.0
10102	1226.0	1300.0
106481195	0.0	0.0
10105	1818.0	2715.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	177.0	41.0
440119	653.0	288.0
126235	0.0	0.0
126231	155.0	83.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	126.0	65.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	58.0	84.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	4.0	5.0
440107	9.0	0.0
440104	1961.0	923.0
106481176	1.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	1.0	0.0
128876	21.0	2.0
100128420	3.0	3.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	12.0	11.0
10090	1172.0	542.0
10093	5714.0	6581.0
10092	6751.0	4905.0
10095	2970.0	2600.0
645204	0.0	1.0
10094	7788.0	7332.0
645203	4.0	6.0
10097	14135.0	9897.0
10096	8576.0	5651.0
645201	0.0	0.0
163115	70.0	44.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	7.0
106481143	0.0	0.0
114194	0.0	0.0
138162	80.0	211.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	1.0	1.0
106481145	0.0	0.0
151126	780.0	91.0
106481146	0.0	0.0
10099	7776.0	7548.0
10098	785.0	625.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	938.0	630.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	75.0	18.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	302.0	283.0
415116	8393.0	4802.0
645207	0.0	0.0
645206	92.0	35.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	1.0	0.0
442709	2.0	2.0
114182	0.0	0.0
