id	3977b684-3188-4d52-bcd7-39a1d5d6f48f	acb3e352-b255-4c41-b90f-5e5ed2273b06
85459	1202.0	1082.0
106481346	0.0	0.0
85456	25213.0	10783.0
442910	0.0	1.0
106481343	0.0	0.0
85457	5823.0	4225.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	51.0	42.0
442913	0.0	0.0
85452	33.0	4.0
442914	0.0	0.0
50	8372.0	6416.0
85453	5511.0	2190.0
442915	0.0	0.0
85450	4164.0	1549.0
51	8966.0	6251.0
442916	0.0	0.0
85451	3250.0	1611.0
52	5727.0	4491.0
442917	0.0	0.0
53	6369.0	3499.0
442918	0.0	0.0
54	4059.0	547.0
442919	0.0	0.0
55	1485921.0	91017.0
442909	0.0	0.0
56	5.0	22.0
58	500.0	29.0
59	124528.0	18746.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	13.0	12.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	582.0	154.0
106481350	0.0	2.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	28.0	0.0
106481354	0.0	1.0
85446	214.0	196.0
442900	0.0	0.0
106481355	0.0	0.0
85443	3.0	2.0
442901	0.0	0.0
85444	1570.0	610.0
442902	0.0	0.0
60	262805.0	118698.0
85441	6409.0	2788.0
442903	4.0	1.0
85442	445.0	34.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	6.0
85440	4520.0	3108.0
442907	7.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	1.0
68	1.0	1.0
344595	715.0	103.0
69	2.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	85.0	63.0
106481321	0.0	0.0
85479	3.0	16.0
106481322	0.0	0.0
85476	3455.0	2410.0
85477	899.0	341.0
70	2031.0	104.0
85474	12.0	3.0
71	130731.0	182645.0
72	115586.0	14352.0
73	32.0	31.0
74	1.0	0.0
75	15.0	11.0
106481327	1.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6090.0	3124.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	3062.0	3731.0
81	43785.0	15401.0
85463	1419.0	732.0
82	2.0	1.0
85464	1107.0	1231.0
83	8.0	3.0
85461	5173.0	5506.0
85462	7774.0	1391.0
86	2561.0	2514.0
87	35174.0	12590.0
85460	3046.0	2632.0
88	176.0	16.0
89	22.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3029.0	1527.0
106481300	0.0	0.0
91	6662.0	4369.0
92	1622.0	1449.0
93	861.0	1903.0
94	1862.0	454.0
95	436.0	335.0
97	285.0	182.0
98	1465.0	654.0
344561	1.0	0.0
728661	5116.0	4724.0
728664	3.0	1.0
106481305	0.0	0.0
261734	835.0	600.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	8.0
106481309	11.0	4.0
246119	7.0	8.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	3.0	1.0
3805	4.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	37.0	8.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	836.0	1044.0
3800	13890.0	5887.0
3801	1824.0	348.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2797.0	2300.0
728698	6.0	4.0
3814	11.0	0.0
3815	1522.0	238.0
3816	1338.0	50.0
261729	44129.0	37828.0
3817	496938.0	300675.0
3818	20.0	6.0
222166	5369.0	2601.0
3811	0.0	0.0
3812	0.0	4.0
285740	0.0	0.0
285741	30.0	29.0
728689	11.0	6.0
3827	1.0	0.0
246100	0.0	0.0
3820	384.0	139.0
3821	26.0	4.0
3822	1.0	3.0
3823	1.0	1.0
3824	129.0	36.0
645402	0.0	0.0
403313	3706.0	2181.0
403314	0.0	1.0
728637	0.0	0.0
728638	128.0	34.0
728633	0.0	0.0
728632	26.0	24.0
728635	58.0	16.0
3836	3641.0	2002.0
222183	292.0	51.0
3837	13667.0	15729.0
3838	1126.0	886.0
3839	2445.0	1400.0
728629	0.0	0.0
403304	0.0	3.0
403305	0.0	0.0
3831	2073.0	856.0
3832	282.0	395.0
3833	197.0	252.0
3834	10.0	30.0
3835	3471.0	2428.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	262.0	149.0
3848	57.0	10.0
3849	8.0	17.0
222171	739.0	47.0
728619	3.0	2.0
3840	5731.0	4065.0
3841	1172.0	1140.0
3842	8846.0	8241.0
3843	9632.0	10514.0
3844	0.0	0.0
3845	2435.0	1887.0
3846	8.0	4.0
645423	0.0	0.0
3860	7415.0	13.0
246126	2976.0	3632.0
728658	531.0	690.0
728655	0.0	0.0
728657	1.0	0.0
728656	1.0	0.0
3858	1720.0	823.0
3859	1.0	0.0
246135	1.0	0.0
3850	2.0	0.0
3851	2939.0	109.0
3852	36668.0	3669.0
645414	0.0	0.0
3853	248.0	36.0
3854	49.0	8.0
3855	7367.0	1543.0
3856	53648.0	25012.0
3857	3.0	0.0
728640	1.0	5.0
645431	20.0	5.0
728642	319.0	136.0
728641	1.0	0.0
645434	2.0	0.0
645432	8.0	9.0
285704	2307.0	1796.0
728643	11.0	14.0
222194	2167.0	1766.0
285708	3.0	0.0
1204	0.0	0.0
1203	1763.0	776.0
1201	1940.0	1236.0
1200	15073.0	11072.0
3861	3271.0	657.0
645426	28.0	16.0
645425	0.0	1.0
1209	14781.0	6369.0
3866	21135.0	1878.0
1208	0.0	0.0
1207	4611.0	5306.0
3868	340.0	13.0
285311	0.0	0.0
3880	30784.0	6058.0
3881	0.0	0.0
285313	74.0	5.0
100128537	843.0	364.0
3882	2.0	2.0
100128536	3.0	1.0
285314	1.0	0.0
285315	724.0	399.0
1215	21.0	3.0
100141515	1.0	5.0
1213	39012.0	30092.0
1212	4332.0	1918.0
1211	9897.0	6951.0
3872	24889.0	5931.0
3875	36741.0	28126.0
3876	11.0	9.0
3879	2.0	0.0
3890	8.0	1.0
3891	2.0	0.0
3892	55.0	11.0
100128525	2.0	1.0
285326	0.0	0.0
1230	314.0	191.0
285329	1.0	5.0
440097	10.0	6.0
440093	18.0	5.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	24.0	3.0
3888	2.0	0.0
100631239	0.0	0.0
3889	1.0	4.0
100128516	66.0	43.0
285331	1041.0	627.0
100128512	0.0	0.0
285335	17.0	5.0
100128514	0.0	0.0
1241	381.0	81.0
1240	649.0	327.0
1238	66.0	42.0
1237	21.0	24.0
1236	341.0	410.0
1235	26.0	10.0
1234	477.0	314.0
1233	226.0	247.0
1232	13.0	4.0
3895	17153.0	15057.0
100128511	223.0	58.0
100631247	4.0	0.0
3897	638.0	118.0
100631248	13.0	0.0
3898	3634.0	4553.0
100631249	0.0	0.0
3899	14133.0	1482.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1862.0	1448.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	290.0	174.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	340.0	116.0
574501	0.0	0.0
574502	0.0	0.0
1244	48.0	37.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	53098.0	6864.0
1263	781.0	206.0
1262	17.0	6.0
116966	120.0	215.0
100887755	0.0	0.0
1261	3.0	1.0
100887754	3.0	0.0
1260	0.0	0.0
116969	48.0	11.0
1259	504.0	340.0
1258	1.0	1.0
440061	0.0	0.0
100887750	53.0	62.0
100887746	1.0	0.0
100887744	1.0	0.0
1272	3828.0	688.0
1271	544.0	34.0
100887749	9444.0	11093.0
1270	13.0	6.0
100887748	1.0	0.0
440044	66.0	23.0
1269	13.0	21.0
440051	0.0	0.0
1268	104.0	26.0
440050	2.0	0.0
1267	11850.0	10973.0
1266	10978.0	6935.0
100887740	0.0	0.0
1265	9943.0	3148.0
1286	1105.0	442.0
1285	592.0	187.0
1284	25659.0	5796.0
1282	14933.0	3914.0
1281	33444.0	10770.0
1280	229.0	121.0
440078	204.0	70.0
440077	0.0	2.0
440087	254.0	249.0
1278	48026.0	13281.0
1277	31346.0	8122.0
440081	123.0	31.0
116938	0.0	0.0
1297	1888.0	99.0
116931	158.0	175.0
1296	2092.0	403.0
1295	2416.0	1175.0
116933	12.0	1.0
1294	7415.0	828.0
1293	15315.0	5083.0
116935	50.0	43.0
1292	51742.0	7332.0
440068	2.0	0.0
1291	24805.0	3374.0
116937	2.0	0.0
440067	7.0	6.0
1290	3362.0	804.0
440073	330.0	47.0
440072	10.0	4.0
1289	8158.0	1731.0
1288	3685.0	351.0
1287	5772.0	3155.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1666.0	648.0
440021	0.0	0.0
442673	3.0	4.0
10018	3212.0	2150.0
126328	3690.0	2287.0
442676	0.0	0.0
126326	373.0	72.0
1299	254.0	53.0
1298	3887.0	4269.0
10011	2533.0	1323.0
10010	2233.0	1325.0
10013	5030.0	2480.0
128989	2355.0	635.0
10015	13973.0	9467.0
10014	9139.0	4974.0
10017	64.0	137.0
10016	5585.0	4452.0
10020	8069.0	4867.0
114335	0.0	0.0
114336	0.0	0.0
126321	2460.0	1749.0
10029	0.0	0.0
442668	2.0	0.0
10022	2.0	2.0
10021	23.0	5.0
10024	51.0	100.0
128977	3022.0	1516.0
103021165	0.0	5.0
10023	1944.0	525.0
103021164	9.0	25.0
10026	2387.0	2058.0
10025	6688.0	3176.0
116986	244.0	132.0
116985	9964.0	4943.0
116988	8096.0	4586.0
116987	3480.0	4779.0
114327	1278.0	411.0
440043	0.0	0.0
126308	5814.0	2914.0
440041	0.0	0.0
126306	39.0	4.0
151306	34.0	11.0
100128590	1.0	4.0
100128596	0.0	0.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	13.0	15.0
440026	3943.0	2135.0
440023	1.0	0.0
10008	567.0	68.0
10007	4631.0	2710.0
10009	2136.0	2408.0
116984	971.0	751.0
116983	2087.0	711.0
151313	508.0	297.0
10000	6740.0	5738.0
128954	0.0	0.0
10002	69.0	12.0
10001	1151.0	697.0
10004	484.0	89.0
10003	115.0	22.0
10006	4741.0	3505.0
10005	1753.0	1103.0
126370	0.0	0.0
285352	143.0	113.0
100128579	0.0	0.0
285359	64.0	24.0
126375	397.0	674.0
126374	1134.0	596.0
153918	0.0	0.0
100128574	2.0	0.0
285362	4180.0	3051.0
285367	1845.0	1093.0
285368	1115.0	483.0
100128569	131.0	82.0
126364	250.0	96.0
100128560	10.0	5.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	3.0	3.0
344191	558.0	52.0
126353	4586.0	174.0
751071	244.0	477.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	3.0	2.0
106481282	0.0	0.0
285381	1670.0	739.0
106481283	0.0	0.0
285382	1190.0	291.0
106481280	0.0	0.0
165918	1256.0	937.0
106481281	1.0	0.0
165904	9.0	3.0
285386	137.0	54.0
138307	3.0	4.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	1.0
100128541	1.0	0.0
138311	891.0	613.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	16.0	13.0
126299	2830.0	1303.0
106481259	0.0	0.0
728716	3.0	0.0
126298	2656.0	1978.0
728710	1.0	0.0
126295	524.0	247.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	209.0	201.0
645318	0.0	0.0
645317	64.0	36.0
151242	20.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	27385.0	21546.0
100287908	0.0	0.0
645332	431.0	376.0
126282	546.0	207.0
100287902	20.0	21.0
163227	593.0	622.0
100287900	0.0	0.0
163223	96.0	6.0
106481275	0.0	0.0
106481276	2.0	2.0
106481273	0.0	1.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	1977.0	7812.0
106481278	1.0	1.0
645328	0.0	0.0
151254	19.0	6.0
645326	8.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	17.0	16.0
163259	452.0	150.0
645345	240.0	50.0
200403	13.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	325.0	118.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	8.0	3.0
728732	9.0	3.0
728734	0.0	0.0
126272	172.0	70.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	893.0	966.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	16.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	49.0	7.0
728723	174.0	92.0
106481253	0.0	0.0
107133522	16.0	8.0
106481254	0.0	1.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	78.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	114.0	20.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	2250.0	3038.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	38.0	30.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	8.0	21.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1211.0	945.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	413.0	488.0
645382	0.0	0.0
645381	88.0	50.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	4.0
106481201	2.0	1.0
645398	0.0	0.0
106481206	3.0	2.0
106481207	1.0	1.0
106481204	0.0	1.0
106481205	1.0	1.0
106481208	2.0	3.0
106481209	0.0	0.0
3902	318.0	119.0
3903	698.0	351.0
106481210	0.0	0.0
3904	11.0	9.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2648.0	734.0
106481211	0.0	0.0
3909	6139.0	698.0
106481212	0.0	0.0
684959	0.0	0.0
151234	821.0	18.0
151230	2217.0	3181.0
728798	9.0	7.0
3913	32581.0	11051.0
3914	12108.0	1376.0
3915	11291.0	11198.0
3916	28053.0	14649.0
3918	2597.0	5600.0
3910	3637.0	797.0
3911	16057.0	5432.0
3912	7046.0	5066.0
728782	10.0	6.0
728780	120.0	8.0
3924	7.0	13.0
3925	2087.0	2457.0
3927	13533.0	5130.0
3929	0.0	0.0
3920	29337.0	13226.0
3921	29378.0	53844.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	32578.0	27835.0
3937	1338.0	635.0
3938	1.0	1.0
3939	15278.0	15690.0
3930	2977.0	3618.0
100873179	0.0	0.0
3931	665.0	145.0
3932	695.0	549.0
3933	0.0	0.0
3934	3155.0	385.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	1.0
3947	1.0	1.0
3948	2.0	1.0
3949	13238.0	2265.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	19234.0	15920.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	2.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	5.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	148.0	113.0
3958	20741.0	3241.0
3959	52513.0	11372.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	289.0	177.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	265.0	38.0
3952	2.0	0.0
3953	1441.0	411.0
3954	2484.0	3263.0
3955	5189.0	3638.0
3956	11639.0	2081.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	9.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	15.0	3.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	989.0	125.0
1303	5726.0	5096.0
107133502	0.0	0.0
1302	103.0	35.0
1301	91.0	1.0
1300	45.0	293.0
3960	309.0	34.0
3963	0.0	0.0
3964	4265.0	3434.0
1308	5634.0	854.0
3965	1462.0	528.0
1307	9266.0	1774.0
151295	53.0	27.0
1306	4918.0	1858.0
100189589	7.0	1.0
728774	0.0	0.0
728773	0.0	0.0
3980	4179.0	3573.0
100287932	3075.0	1913.0
3981	1019.0	475.0
728776	15.0	8.0
85508	0.0	4.0
105601840	1.0	0.0
85509	0.0	0.0
1316	17647.0	9939.0
1315	16518.0	12842.0
1314	24995.0	21860.0
1312	12588.0	4308.0
1311	1132.0	1353.0
100329135	1.0	0.0
1310	46.0	3.0
574537	0.0	0.0
3972	1.0	3.0
3973	0.0	0.0
3975	3.0	0.0
3976	527.0	153.0
3977	18948.0	8581.0
1318	111.0	48.0
3978	1841.0	877.0
1317	10964.0	3920.0
728763	4.0	0.0
3990	21.0	8.0
645313	6.0	2.0
3991	459.0	166.0
645312	0.0	0.0
3992	9406.0	1190.0
645311	0.0	1.0
728769	1096.0	519.0
1330	0.0	0.0
1327	18556.0	12849.0
1326	634.0	180.0
1325	10.0	6.0
3982	0.0	1.0
3983	5972.0	2462.0
3984	1852.0	1372.0
3985	9156.0	3534.0
3987	3992.0	5351.0
3988	5239.0	2944.0
1329	6642.0	3665.0
116809	0.0	0.0
100128416	16.0	15.0
1340	9400.0	7236.0
1337	7349.0	4510.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	7063.0	3763.0
100128410	0.0	0.0
3995	923.0	648.0
100128412	0.0	0.0
3996	3531.0	1974.0
3998	16688.0	19589.0
1339	1.0	0.0
285440	1735.0	852.0
285441	30.0	12.0
1352	991.0	778.0
1351	11401.0	4635.0
1350	12373.0	11943.0
1349	5045.0	3521.0
1348	2.0	1.0
1347	6321.0	4860.0
1346	1087.0	137.0
1345	4403.0	3235.0
1343	0.0	0.0
1342	1.0	3.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	20.0	7.0
1363	60034.0	11218.0
1362	11894.0	14840.0
1361	3.0	5.0
1360	70.0	145.0
1359	2142.0	335.0
1358	3.0	2.0
1357	22.0	2.0
1356	2176.0	2793.0
1355	3103.0	3182.0
1353	2535.0	2366.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	148.0	209.0
285464	840.0	731.0
100873200	0.0	0.0
777774	0.0	1.0
1374	12246.0	7515.0
1373	78.0	19.0
1371	1133.0	966.0
1370	0.0	0.0
1369	0.0	0.0
1368	10044.0	846.0
100873209	0.0	0.0
1366	5052.0	6620.0
1365	12426.0	6386.0
1364	47438.0	27065.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	7.0	13.0
100873201	0.0	0.0
100873208	1.0	0.0
100873207	0.0	0.0
100873206	4.0	2.0
100873205	2.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3023.0	2702.0
116843	1111.0	658.0
1384	8407.0	2847.0
116842	70.0	44.0
1382	2540.0	268.0
116844	764.0	712.0
1381	75.0	1.0
1380	51.0	61.0
440176	1.0	9.0
440184	1.0	4.0
1379	4.0	5.0
1378	88.0	60.0
1376	2814.0	2694.0
1375	67.0	61.0
128821	0.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	7.0	1.0
102800310	11.0	56.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	495.0	144.0
1396	125.0	28.0
1395	24.0	4.0
1394	56.0	14.0
1393	291.0	48.0
1392	0.0	0.0
285407	19.0	15.0
116835	544.0	105.0
1390	1476.0	415.0
1389	7543.0	5800.0
1388	12616.0	6538.0
1387	12372.0	7622.0
116841	2660.0	1741.0
1386	4302.0	3238.0
116840	3376.0	1347.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	77.0	34.0
100873255	0.0	0.0
100873254	108.0	244.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	153.0	37.0
100287895	0.0	0.0
285419	55.0	20.0
1399	6919.0	4421.0
1398	5606.0	3589.0
1397	5266.0	711.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	359.0	535.0
285429	7.0	3.0
100287880	0.0	0.0
440193	6890.0	4462.0
100873248	0.0	0.0
100873247	4.0	4.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	17665.0	11013.0
153830	6438.0	3111.0
645280	8.0	0.0
440138	979.0	486.0
440132	1.0	0.0
440142	4.0	1.0
10139	2966.0	1642.0
126208	1867.0	1466.0
126206	0.0	0.0
126205	32.0	21.0
107133497	89.0	10.0
126204	2.0	1.0
107133499	0.0	0.0
128866	13696.0	5683.0
10131	3845.0	4986.0
10134	21617.0	10852.0
107133494	3.0	0.0
10133	5612.0	2082.0
128869	1901.0	1179.0
10136	0.0	0.0
10135	9113.0	4466.0
100128493	0.0	0.0
103021294	35.0	13.0
10138	698.0	575.0
100128496	0.0	0.0
10137	8869.0	6251.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	6.0
10140	14735.0	10090.0
128864	34.0	9.0
440125	0.0	1.0
440131	0.0	0.0
10143	1505.0	79.0
128854	1433.0	744.0
10142	8714.0	7712.0
10144	4488.0	2773.0
10147	5864.0	3407.0
100128483	0.0	0.0
10146	9117.0	9355.0
128859	1.0	1.0
10149	2276.0	221.0
10148	103.0	74.0
128853	175.0	15.0
440159	0.0	0.0
10117	6.0	7.0
440163	2.0	0.0
10110	61.0	43.0
10112	79.0	201.0
10111	5314.0	4335.0
10114	7056.0	4958.0
10113	5684.0	3393.0
128848	0.0	0.0
10116	6137.0	4322.0
165829	90.0	22.0
100128469	50.0	11.0
153842	2.0	1.0
440145	761.0	753.0
10129	2743.0	1056.0
440153	0.0	0.0
10128	9971.0	16500.0
100033799	0.0	0.0
107133486	3.0	4.0
10121	10178.0	5057.0
100128465	0.0	1.0
10120	8237.0	4885.0
10123	3238.0	864.0
138234	0.0	2.0
10125	230.0	240.0
10124	1150.0	361.0
10127	2891.0	1964.0
10126	2636.0	1720.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	127.0	58.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	3.0
106481184	0.0	0.0
106481181	3.0	2.0
106481182	0.0	0.0
285489	602.0	194.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	3.0
10106	20965.0	15882.0
106481199	0.0	0.0
10109	13640.0	6624.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	1.0
106481191	0.0	0.0
10101	4751.0	2693.0
10100	1429.0	321.0
10103	47855.0	45142.0
106481194	0.0	0.0
10102	1664.0	1566.0
106481195	0.0	0.0
10105	3073.0	2829.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	237.0	84.0
440119	1362.0	452.0
126235	0.0	0.0
126231	175.0	130.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	169.0	38.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	63.0	14.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	2.0
440107	85.0	22.0
440104	3506.0	588.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	2.0
128876	60.0	1.0
100128420	26.0	15.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	14.0	11.0
10090	1603.0	281.0
10093	6497.0	4593.0
10092	7354.0	4378.0
10095	5972.0	1818.0
645204	0.0	0.0
10094	10442.0	8886.0
645203	0.0	2.0
10097	12802.0	8318.0
10096	8950.0	6990.0
645201	0.0	0.0
163115	146.0	40.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	130.0	96.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	12.0	3.0
106481145	1.0	0.0
151126	1304.0	5648.0
106481146	0.0	0.0
10099	11800.0	6947.0
10098	973.0	562.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1183.0	799.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	119.0	69.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	308.0	457.0
415116	19245.0	7570.0
645207	0.0	0.0
645206	366.0	274.0
