id	2496e6ca-cfe1-4160-9a5d-d8d0c1853062	85f7e377-a186-40a2-951b-cb60fc835896
106481345	0.0	0.0
85459	1058.0	881.0
106481346	0.0	0.0
85456	18540.0	17563.0
442910	1.0	0.0
106481343	0.0	0.0
85457	6607.0	4436.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	57.0	116.0
442913	0.0	0.0
85452	6.0	1.0
442914	0.0	0.0
50	6275.0	7206.0
85453	3618.0	3717.0
442915	0.0	0.0
85450	6104.0	1690.0
51	8178.0	10335.0
442916	0.0	0.0
85451	2609.0	1979.0
52	3834.0	4987.0
442917	0.0	0.0
53	3414.0	7990.0
442918	0.0	0.0
54	1927.0	5011.0
442919	0.0	0.0
55	494332.0	750170.0
442909	0.0	1.0
56	9.0	11.0
58	76.0	6703.0
59	198276.0	49730.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	16.0	16.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	1158.0	518.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	51.0
106481354	0.0	3.0
85446	601.0	295.0
442900	0.0	0.0
106481355	0.0	0.0
85443	8.0	4.0
442901	0.0	0.0
85444	1178.0	941.0
442902	0.0	0.0
60	340982.0	136200.0
85441	2846.0	3176.0
442903	2.0	3.0
85442	549.0	108.0
442904	0.0	0.0
442905	0.0	0.0
62	36.0	16.0
85440	4163.0	3541.0
442907	4.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	5.0	7.0
68	7.0	5.0
344595	857.0	500.0
69	8.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	112.0	97.0
106481321	0.0	0.0
85479	24.0	13.0
106481322	0.0	0.0
85476	3370.0	3178.0
85477	419.0	3584.0
70	2728.0	4874.0
85474	6.0	1.0
71	122663.0	133405.0
72	233064.0	45638.0
73	26.0	26.0
74	0.0	0.0
75	12.0	16.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4265.0	3488.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	1.0
85465	2615.0	4954.0
81	45859.0	20939.0
85463	1532.0	1130.0
82	8.0	8.0
85464	1806.0	1143.0
83	7.0	7.0
85461	7821.0	3623.0
85462	1174.0	862.0
86	1971.0	2178.0
87	47260.0	22135.0
85460	3153.0	2414.0
88	404.0	3846.0
89	12.0	5.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3520.0	1652.0
106481300	0.0	0.0
91	4068.0	3700.0
92	1547.0	1774.0
93	700.0	1225.0
94	2599.0	759.0
95	229.0	488.0
97	226.0	196.0
98	997.0	1053.0
344561	0.0	0.0
728661	3615.0	3602.0
728664	2.0	3.0
106481305	1.0	0.0
261734	862.0	644.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	20.0
106481309	14.0	9.0
246119	13.0	10.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	2.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	21.0	21.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1868.0	583.0
3800	10600.0	17897.0
3801	2163.0	474.0
3802	2.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	3381.0	2295.0
728698	7.0	12.0
3814	3.0	0.0
3815	2308.0	875.0
3816	1062.0	224.0
261729	41094.0	112374.0
3817	189179.0	475600.0
3818	15.0	16.0
222166	5397.0	3727.0
3811	2.0	0.0
3812	2.0	1.0
285740	0.0	1.0
285741	33.0	44.0
728689	19.0	13.0
3827	3.0	0.0
246100	0.0	0.0
3820	250.0	69.0
3821	30.0	15.0
3822	4.0	4.0
3823	0.0	1.0
3824	259.0	114.0
645402	0.0	0.0
403313	3090.0	7179.0
403314	0.0	2.0
728637	0.0	0.0
728638	75.0	103.0
728633	1.0	0.0
728632	31.0	24.0
728635	20.0	38.0
3836	3726.0	3277.0
222183	272.0	57.0
3837	14839.0	15999.0
3838	1118.0	818.0
3839	3838.0	1507.0
728629	1.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1954.0	1193.0
3832	325.0	420.0
3833	101.0	152.0
3834	12.0	8.0
3835	2276.0	5726.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	414.0	245.0
3848	2.0	1.0
3849	4.0	3.0
222171	163.0	187.0
728619	1.0	7.0
3840	7498.0	5857.0
3841	1475.0	808.0
3842	10751.0	10737.0
3843	12077.0	6961.0
3844	0.0	0.0
3845	2623.0	2432.0
3846	2.0	1.0
645423	0.0	0.0
3860	431.0	23.0
246126	2333.0	3495.0
728658	775.0	1053.0
728655	2.0	0.0
728657	0.0	2.0
728656	1.0	1.0
3858	1233.0	1277.0
3859	5.0	1.0
246135	1.0	3.0
3850	0.0	0.0
3851	645.0	44.0
3852	18530.0	3392.0
645414	0.0	0.0
3853	110.0	29.0
3854	14.0	3.0
3855	783.0	879.0
3856	21436.0	39490.0
3857	37.0	0.0
728640	0.0	3.0
645431	12.0	19.0
728642	339.0	289.0
728641	1.0	6.0
645434	2.0	0.0
645432	9.0	7.0
285704	2208.0	1453.0
728643	8.0	43.0
222194	2710.0	2158.0
285708	0.0	1.0
1204	0.0	0.0
1203	1371.0	957.0
1201	968.0	2384.0
1200	13034.0	9938.0
3861	12329.0	1052.0
645426	5.0	6.0
645425	0.0	0.0
1209	9292.0	10993.0
3866	9644.0	4273.0
1208	0.0	0.0
1207	3475.0	3659.0
3868	265.0	31.0
285311	0.0	0.0
3880	15851.0	3649.0
3881	0.0	33.0
285313	29.0	4.0
100128537	379.0	368.0
3882	0.0	2.0
100128536	1.0	2.0
285314	4.0	3.0
285315	508.0	544.0
1215	33.0	19.0
100141515	3.0	0.0
1213	39029.0	35558.0
1212	4294.0	2965.0
1211	5756.0	6733.0
3872	15345.0	801.0
3875	18672.0	42022.0
3876	3.0	28.0
3879	0.0	2.0
3890	0.0	0.0
3891	2.0	0.0
3892	169.0	11.0
100128525	7.0	5.0
285326	0.0	0.0
1230	418.0	140.0
285329	7.0	6.0
440097	7.0	6.0
440093	36.0	11.0
3883	0.0	0.0
3884	0.0	0.0
3885	3.0	0.0
3886	0.0	1.0
100128521	2.0	0.0
3887	97.0	7.0
3888	0.0	0.0
100631239	1.0	2.0
3889	5.0	0.0
100128516	101.0	47.0
285331	783.0	736.0
100128512	0.0	0.0
285335	13.0	18.0
100128514	1.0	1.0
1241	558.0	228.0
1240	1081.0	705.0
1238	143.0	100.0
1237	13.0	6.0
1236	212.0	59.0
1235	19.0	2.0
1234	374.0	160.0
1233	219.0	48.0
1232	3.0	2.0
3895	18928.0	17952.0
100128511	122.0	62.0
100631247	1.0	0.0
3897	197.0	120.0
100631248	17.0	43.0
3898	1419.0	3440.0
100631249	0.0	0.0
3899	8771.0	20877.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	1775.0	2040.0
100631251	1.0	10.0
100631252	0.0	1.0
100631253	0.0	0.0
285346	217.0	298.0
100631254	3.0	3.0
100128503	0.0	0.0
285349	497.0	246.0
574501	0.0	0.0
574502	0.0	0.0
1244	29.0	30.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	75108.0	18238.0
1263	1057.0	173.0
1262	20.0	12.0
116966	182.0	202.0
100887755	1.0	1.0
1261	8.0	7.0
100887754	0.0	4.0
1260	0.0	0.0
116969	51.0	12.0
1259	526.0	438.0
1258	7.0	1.0
440061	0.0	0.0
100887750	46.0	73.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	7824.0	3082.0
1271	675.0	233.0
100887749	19.0	18.0
1270	15.0	6.0
100887748	1.0	0.0
440044	36.0	14.0
1269	26.0	16.0
440051	0.0	1.0
1268	468.0	142.0
440050	1.0	0.0
1267	8436.0	8370.0
1266	18349.0	8812.0
100887740	0.0	0.0
1265	10475.0	4924.0
1286	2582.0	941.0
1285	724.0	308.0
1284	55885.0	16056.0
1282	37368.0	11701.0
1281	83683.0	24085.0
1280	32.0	173.0
440078	260.0	210.0
440077	1.0	1.0
440087	204.0	350.0
1278	110377.0	36808.0
1277	69847.0	21867.0
440081	66.0	68.0
116938	0.0	0.0
1297	1556.0	25.0
116931	169.0	206.0
1296	2901.0	559.0
1295	9588.0	1947.0
116933	0.0	1.0
1294	4879.0	1187.0
1293	69952.0	17762.0
116935	78.0	103.0
1292	88210.0	24986.0
440068	2.0	1.0
1291	41153.0	12199.0
116937	4.0	3.0
440067	13.0	2.0
1290	8642.0	2404.0
440073	945.0	123.0
440072	4.0	18.0
1289	15758.0	4810.0
1288	3656.0	2246.0
1287	6504.0	4259.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2560.0	772.0
440021	0.0	0.0
442673	7.0	9.0
10018	2225.0	2179.0
126328	1891.0	2182.0
442676	3.0	2.0
126326	983.0	128.0
1299	71.0	27.0
1298	1507.0	5848.0
10011	1676.0	2335.0
10010	2116.0	1453.0
10013	3160.0	3220.0
128989	1431.0	966.0
10015	12936.0	12860.0
10014	6680.0	4532.0
10017	22.0	43.0
10016	3547.0	3736.0
10020	5284.0	11004.0
114335	0.0	0.0
114336	0.0	0.0
126321	2323.0	4273.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	103.0	39.0
10024	36.0	59.0
128977	2947.0	2131.0
103021165	2.0	1.0
10023	602.0	734.0
103021164	3.0	14.0
10026	3672.0	3531.0
10025	3876.0	4209.0
116986	194.0	139.0
116985	7784.0	4033.0
116988	4639.0	4052.0
116987	3480.0	3669.0
114327	937.0	865.0
440043	0.0	0.0
126308	4481.0	4295.0
440041	0.0	0.0
126306	10.0	71.0
151306	64.0	23.0
100128590	5.0	1.0
100128596	0.0	0.0
151300	0.0	3.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	27.0	32.0
440026	2696.0	3924.0
440023	0.0	0.0
10008	813.0	456.0
10007	2623.0	1730.0
10009	2044.0	2366.0
116984	1195.0	731.0
116983	1627.0	1115.0
151313	431.0	153.0
10000	7413.0	6593.0
128954	0.0	0.0
10002	34.0	30.0
10001	885.0	761.0
10004	531.0	181.0
10003	389.0	88.0
10006	4244.0	3789.0
10005	948.0	1515.0
126370	0.0	1.0
285352	117.0	157.0
100128579	0.0	0.0
285359	38.0	55.0
126375	374.0	542.0
126374	1005.0	786.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3271.0	3951.0
285367	1148.0	1307.0
285368	705.0	1286.0
100128569	162.0	199.0
126364	426.0	119.0
100128560	5.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	5.0
344191	316.0	119.0
126353	1411.0	318.0
751071	163.0	508.0
442660	0.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	1.0
106481282	0.0	0.0
285381	1979.0	1356.0
106481283	0.0	0.0
285382	2935.0	1206.0
106481280	0.0	0.0
165918	1297.0	1317.0
106481281	1.0	2.0
165904	33.0	727.0
285386	145.0	61.0
138307	0.0	4.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	0.0	0.0
106481290	0.0	2.0
100128541	3.0	0.0
138311	673.0	570.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	3.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	2.0
126299	2004.0	1564.0
106481259	0.0	0.0
728716	21.0	5.0
126298	2366.0	2441.0
728710	0.0	0.0
126295	266.0	224.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	193.0	201.0
645318	2.0	0.0
645317	37.0	54.0
151242	12.0	77.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	33862.0	27632.0
100287908	0.0	0.0
645332	218.0	371.0
126282	483.0	240.0
100287902	16.0	28.0
163227	637.0	582.0
100287900	0.0	0.0
163223	43.0	20.0
106481275	1.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	464.0	1686.0
106481278	0.0	0.0
645328	0.0	3.0
151254	54.0	18.0
645326	8.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	21.0	16.0
163259	360.0	194.0
645345	219.0	308.0
200403	5.0	16.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	268.0	264.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	5.0	4.0
728732	2.0	4.0
728734	0.0	0.0
126272	204.0	139.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	870.0	1036.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	17.0	27.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	0.0
106481248	0.0	0.0
106481249	2.0	0.0
107133516	24.0	10.0
728723	113.0	75.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	0.0	0.0
107133524	3.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	22.0	5.0
106481255	2.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	1.0	1.0
106481250	0.0	0.0
645369	221.0	51.0
645368	1.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1940.0	2469.0
106481218	1.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	21.0	26.0
645360	1.0	0.0
106481219	1.0	2.0
106481220	11.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	763.0	779.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	337.0	419.0
645382	0.0	0.0
645381	61.0	30.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	0.0	0.0
106481204	2.0	0.0
106481205	1.0	1.0
106481208	6.0	0.0
106481209	0.0	0.0
3902	207.0	71.0
3903	1273.0	442.0
106481210	0.0	0.0
3904	7.0	2.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8577.0	3392.0
106481211	0.0	0.0
3909	5547.0	2299.0
106481212	0.0	0.0
684959	0.0	0.0
151234	142.0	8.0
151230	2212.0	2898.0
728798	9.0	5.0
3913	37960.0	17453.0
3914	6872.0	1640.0
3915	24810.0	9065.0
3916	23909.0	16222.0
3918	3116.0	807.0
3910	11330.0	2632.0
3911	15201.0	10226.0
3912	16846.0	2311.0
728782	8.0	7.0
728780	58.0	51.0
3924	7.0	10.0
3925	2114.0	1378.0
3927	9557.0	5212.0
3929	1.0	13.0
3920	18510.0	18043.0
3921	18562.0	29179.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	27234.0	24311.0
3937	2340.0	616.0
3938	0.0	1.0
3939	15003.0	10554.0
3930	4798.0	2514.0
100873179	0.0	0.0
3931	504.0	203.0
3932	372.0	210.0
3933	0.0	0.0
3934	1389.0	670.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	1.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	11.0
3947	2.0	4.0
3948	0.0	1.0
3949	12961.0	7960.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	16044.0	7806.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	63.0	21.0
3958	9658.0	4744.0
3959	36001.0	9506.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	17.0	7.0
199223	275.0	187.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	346.0	109.0
3952	13.0	1.0
3953	2416.0	918.0
3954	2251.0	3474.0
3955	1510.0	7162.0
3956	14014.0	3728.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	18.0	23.0
728746	0.0	0.0
728748	2.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1492.0	456.0
1303	7683.0	17074.0
107133502	0.0	0.0
1302	72.0	32.0
1301	42.0	28.0
1300	327.0	71.0
3960	62.0	12.0
3963	0.0	0.0
3964	4758.0	3569.0
1308	5123.0	876.0
3965	1002.0	289.0
1307	12140.0	2804.0
151295	25.0	31.0
1306	13448.0	4380.0
100189589	0.0	1.0
728774	0.0	1.0
728773	1.0	1.0
3980	2784.0	5007.0
100287932	2457.0	2325.0
3981	941.0	599.0
728776	16.0	14.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	1.0
1316	13370.0	6126.0
1315	12293.0	12187.0
1314	21252.0	19580.0
1312	7418.0	7699.0
1311	4245.0	284.0
100329135	0.0	0.0
1310	33.0	160.0
574537	0.0	0.0
3972	0.0	0.0
3973	8.0	2.0
3975	1.0	0.0
3976	2044.0	127.0
3977	13651.0	16735.0
1318	113.0	90.0
3978	959.0	690.0
1317	5490.0	7984.0
728763	8.0	1.0
3990	61.0	18.0
645313	5.0	16.0
3991	453.0	233.0
645312	0.0	0.0
3992	5014.0	3877.0
645311	0.0	1.0
728769	549.0	670.0
1330	0.0	0.0
1327	11062.0	13662.0
1326	1185.0	214.0
1325	7.0	10.0
3982	0.0	0.0
3983	8632.0	8210.0
3984	1835.0	1619.0
3985	7651.0	6343.0
3987	5630.0	4282.0
3988	6773.0	4604.0
1329	3404.0	4408.0
116809	0.0	0.0
100128416	15.0	12.0
1340	5172.0	6552.0
1337	3307.0	5490.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2690.0	4339.0
100128410	4.0	0.0
3995	780.0	672.0
100128412	0.0	0.0
3996	2921.0	1554.0
3998	18599.0	23875.0
1339	1.0	309.0
285440	2322.0	2835.0
285441	1.0	0.0
1352	918.0	870.0
1351	5588.0	8193.0
1350	8539.0	10295.0
1349	3200.0	3602.0
1348	1.0	4.0
1347	3764.0	5055.0
1346	1310.0	553.0
1345	3711.0	3602.0
1343	0.0	0.0
1342	2.0	2.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	23.0	40.0
1363	26879.0	62889.0
1362	12801.0	13454.0
1361	2.0	4.0
1360	132.0	94.0
1359	2465.0	1022.0
1358	4.0	0.0
1357	14.0	9.0
1356	7343.0	324.0
1355	2983.0	3401.0
1353	2870.0	2477.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	115.0	449.0
285464	522.0	474.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6900.0	8683.0
1373	102.0	32.0
1371	942.0	977.0
1370	0.0	1.0
1369	0.0	0.0
1368	6005.0	1680.0
100873209	0.0	0.0
1366	1732.0	2187.0
1365	2610.0	14004.0
1364	23656.0	25206.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	5.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	6.0	5.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4090.0	3604.0
116843	922.0	810.0
1384	5990.0	13473.0
116842	38.0	54.0
1382	2008.0	267.0
116844	997.0	233.0
1381	0.0	8.0
1380	12.0	24.0
440176	6.0	5.0
440184	1.0	2.0
1379	4.0	0.0
1378	300.0	94.0
1376	1749.0	2846.0
1375	57.0	62.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	9.0	19.0
102800310	4.0	0.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	308.0	225.0
1396	48.0	14.0
1395	10.0	11.0
1394	68.0	38.0
1393	52.0	26.0
1392	0.0	1.0
285407	13.0	29.0
116835	370.0	281.0
1390	2111.0	831.0
1389	6933.0	7081.0
1388	7542.0	6632.0
1387	10863.0	7455.0
116841	1860.0	1930.0
1386	4120.0	3837.0
116840	2296.0	2187.0
100873226	0.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	68.0	58.0
100873255	0.0	1.0
100873254	4.0	7.0
100873253	0.0	0.0
285412	3.0	4.0
100873252	0.0	0.0
100287898	52.0	15.0
100287895	0.0	0.0
285419	32.0	42.0
1399	5904.0	4847.0
1398	5583.0	4676.0
1397	4039.0	1667.0
100873259	0.0	0.0
100873258	0.0	2.0
100873257	4.0	2.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	162.0	326.0
285429	4.0	10.0
100287880	0.0	0.0
440193	3670.0	4901.0
100873248	0.0	0.0
100873247	2.0	2.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13326.0	17787.0
153830	7506.0	4247.0
645280	4.0	1.0
440138	886.0	701.0
440132	2.0	0.0
440142	0.0	2.0
10139	2158.0	1862.0
126208	1451.0	1591.0
126206	0.0	0.0
126205	13.0	92.0
107133497	11.0	29.0
126204	0.0	3.0
107133499	0.0	0.0
128866	9550.0	7976.0
10131	2708.0	3534.0
10134	12125.0	13811.0
107133494	1.0	1.0
10133	5697.0	1904.0
128869	1219.0	1687.0
10136	0.0	0.0
10135	15579.0	6118.0
100128493	0.0	1.0
103021294	34.0	9.0
10138	1238.0	909.0
100128496	0.0	0.0
10137	7108.0	5633.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	0.0
10140	10895.0	11421.0
128864	19.0	32.0
440125	2.0	0.0
440131	1.0	0.0
10143	4887.0	39.0
128854	1157.0	653.0
10142	7839.0	9915.0
10144	2732.0	2285.0
10147	3960.0	3975.0
100128483	1.0	1.0
10146	9182.0	9567.0
128859	0.0	0.0
10149	1498.0	1146.0
10148	315.0	92.0
128853	159.0	41.0
440159	1.0	0.0
10117	2.0	8.0
440163	2.0	0.0
10110	37.0	27.0
10112	74.0	110.0
10111	5564.0	5054.0
10114	12367.0	7354.0
10113	3720.0	6773.0
128848	0.0	0.0
10116	8786.0	4920.0
165829	129.0	21.0
100128469	22.0	17.0
153842	0.0	2.0
440145	931.0	967.0
10129	4959.0	1538.0
440153	0.0	0.0
10128	10380.0	9934.0
100033799	0.0	0.0
107133486	6.0	2.0
10121	8540.0	7783.0
100128465	0.0	0.0
10120	4979.0	5510.0
10123	3930.0	901.0
138234	2.0	0.0
10125	224.0	114.0
10124	913.0	1000.0
10127	1852.0	1763.0
10126	1485.0	1694.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	81.0	57.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	5.0
106481184	0.0	0.0
106481181	5.0	5.0
106481182	3.0	1.0
285489	252.0	124.0
100128448	1.0	0.0
126242	0.0	1.0
106481198	3.0	2.0
10107	5.0	0.0
10106	16561.0	11149.0
106481199	0.0	0.0
10109	11859.0	7579.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2414.0	3646.0
10100	2490.0	636.0
10103	20309.0	83312.0
106481194	0.0	0.0
10102	1000.0	1158.0
106481195	0.0	0.0
10105	1734.0	1960.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	141.0	210.0
440119	827.0	295.0
126235	1.0	3.0
126231	217.0	251.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	173.0	102.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	31.0	53.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	1.0
100128427	1.0	1.0
440107	18.0	6.0
440104	1725.0	1443.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	1.0	2.0
100128420	13.0	5.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	9.0	16.0
10090	1598.0	1345.0
10093	5355.0	5130.0
10092	8203.0	5371.0
10095	3884.0	2259.0
645204	0.0	1.0
10094	7586.0	7114.0
645203	4.0	5.0
10097	17050.0	13466.0
10096	12164.0	7617.0
645201	0.0	0.0
163115	177.0	92.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	125.0	106.0
106481144	0.0	0.0
114195	16.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	15.0	7.0
106481145	1.0	0.0
151126	819.0	645.0
106481146	0.0	0.0
10099	11401.0	7224.0
10098	1414.0	639.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	762.0	865.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	135.0	49.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	78.0	473.0
415116	8069.0	5061.0
645207	0.0	0.0
