id	15e656ea-3229-42eb-be95-379527324b54	d0c8d150-3582-406e-af39-fd58f6e53290
85456	14459.0	14742.0
442910	0.0	2.0
106481343	0.0	0.0
85457	4846.0	3551.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	82.0	74.0
442913	0.0	0.0
85452	4.0	1.0
442914	0.0	0.0
50	4742.0	4813.0
85453	5374.0	4194.0
442915	0.0	0.0
85450	1986.0	1103.0
51	5576.0	10040.0
442916	0.0	0.0
85451	1305.0	1721.0
52	7922.0	6310.0
442917	0.0	0.0
53	5442.0	8233.0
442918	0.0	0.0
54	1479.0	10109.0
442919	0.0	0.0
55	53847.0	822750.0
442909	0.0	0.0
56	223.0	52.0
58	60.0	25.0
59	186304.0	49734.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	15.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	430.0	145.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	6.0	1.0
106481354	0.0	3.0
85446	254.0	136.0
442900	0.0	0.0
106481355	0.0	0.0
85443	0.0	4.0
442901	0.0	0.0
85444	1221.0	618.0
442902	0.0	0.0
60	390241.0	222157.0
85441	1988.0	2448.0
442903	3.0	5.0
85442	109.0	54.0
442904	0.0	0.0
442905	0.0	0.0
62	26.0	13.0
85440	1608.0	2235.0
442907	1.0	3.0
442908	0.0	0.0
66	0.0	0.0
67	8.0	11.0
68	4.0	2.0
344595	223.0	733.0
69	8.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	69.0	49.0
106481321	0.0	2.0
85479	16.0	10.0
106481322	0.0	0.0
85476	6125.0	3870.0
85477	903.0	3075.0
70	1444.0	783.0
85474	16.0	2.0
71	179962.0	230549.0
72	239376.0	73374.0
73	18.0	15.0
74	0.0	0.0
75	14.0	6.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4409.0	4434.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	2.0
106481333	0.0	0.0
85465	3059.0	3045.0
81	32065.0	17472.0
85463	933.0	824.0
82	0.0	6.0
85464	951.0	583.0
83	5.0	6.0
85461	2622.0	2575.0
85462	670.0	718.0
86	5258.0	2620.0
87	36130.0	18484.0
85460	3648.0	2069.0
88	90.0	474.0
89	7.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2148.0	1782.0
106481300	0.0	0.0
91	3311.0	3944.0
92	1203.0	1344.0
93	1956.0	659.0
94	430.0	294.0
95	464.0	701.0
97	176.0	232.0
98	740.0	1017.0
344561	0.0	0.0
728661	2514.0	1525.0
728664	1.0	1.0
106481305	0.0	0.0
261734	468.0	428.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	57.0	47.0
106481309	4.0	15.0
246119	2.0	2.0
106481307	0.0	0.0
261735	4.0	0.0
106481308	0.0	0.0
3804	0.0	3.0
3805	3.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	3.0	5.0
106481310	0.0	4.0
3809	1.0	6.0
246123	0.0	0.0
106481311	0.0	0.0
344558	867.0	317.0
3800	2384.0	8466.0
3801	1363.0	625.0
3802	8.0	5.0
728695	0.0	0.0
285735	0.0	0.0
261726	2652.0	2625.0
728698	13.0	15.0
3814	17.0	24.0
3815	289.0	159.0
3816	387.0	221.0
261729	17419.0	41241.0
3817	194076.0	328835.0
3818	10.0	13.0
222166	9861.0	1971.0
3811	0.0	1.0
3812	2.0	1.0
285740	0.0	3.0
285741	83.0	25.0
728689	12.0	15.0
3827	0.0	4.0
246100	0.0	0.0
3820	103.0	68.0
3821	20.0	33.0
3822	31.0	5.0
3823	6.0	1.0
3824	60.0	93.0
645402	0.0	0.0
403313	2686.0	5798.0
403314	1.0	3.0
728637	0.0	0.0
728638	41.0	60.0
728633	0.0	0.0
728632	86.0	114.0
728635	22.0	16.0
3836	3738.0	3472.0
222183	181.0	106.0
3837	12153.0	17706.0
3838	1415.0	2090.0
3839	3102.0	1812.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1585.0	1532.0
3832	401.0	204.0
3833	367.0	124.0
3834	19.0	17.0
3835	4314.0	7917.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	184.0	110.0
3848	13.0	10.0
3849	0.0	5.0
222171	460.0	184.0
728619	4.0	3.0
3840	11365.0	6867.0
3841	516.0	445.0
3842	6938.0	7319.0
3843	14437.0	8071.0
3844	0.0	0.0
3845	2781.0	2443.0
3846	14.0	4.0
645423	0.0	0.0
3860	2496.0	71.0
246126	1130.0	2643.0
728658	1461.0	1522.0
728655	0.0	2.0
728657	0.0	0.0
728656	1.0	1.0
3858	1713.0	2121.0
3859	0.0	0.0
246135	0.0	1.0
3850	0.0	0.0
3851	319.0	67.0
3852	8448.0	4883.0
645414	0.0	0.0
3853	173.0	82.0
3854	103.0	39.0
3855	19401.0	3606.0
3856	56335.0	79500.0
3857	10.0	1.0
728640	4.0	7.0
645431	18.0	11.0
728642	280.0	342.0
728641	117.0	67.0
645434	3.0	1.0
645432	2.0	2.0
285704	1593.0	1542.0
728643	2.0	48.0
222194	4061.0	1477.0
285708	0.0	0.0
1204	0.0	1.0
1203	1169.0	1159.0
1201	2615.0	1995.0
1200	19003.0	13502.0
3861	1213.0	2240.0
645426	1.0	11.0
645425	0.0	0.0
1209	9165.0	13719.0
3866	9805.0	7289.0
1208	1.0	0.0
1207	7594.0	3458.0
3868	215.0	79.0
285311	0.0	0.0
3880	29638.0	7637.0
3881	1.0	0.0
285313	10.0	3.0
100128537	145.0	131.0
3882	1.0	3.0
100128536	0.0	1.0
285314	2.0	2.0
285315	744.0	836.0
1215	32.0	17.0
100141515	2.0	3.0
1213	19653.0	30748.0
1212	6798.0	7044.0
1211	9011.0	10908.0
3872	18543.0	7893.0
3875	48649.0	79276.0
3876	34.0	80.0
3879	3.0	5.0
3890	0.0	0.0
3891	0.0	0.0
3892	89.0	40.0
100128525	4.0	4.0
285326	0.0	0.0
1230	161.0	204.0
285329	13.0	7.0
440097	2.0	0.0
440093	24.0	18.0
3883	0.0	0.0
3884	0.0	0.0
3885	2.0	1.0
3886	0.0	0.0
100128521	0.0	2.0
3887	139.0	75.0
3888	0.0	0.0
100631239	0.0	1.0
3889	10.0	6.0
100128516	26.0	22.0
285331	612.0	575.0
100128512	0.0	0.0
285335	2.0	9.0
100128514	0.0	0.0
1241	112.0	219.0
1240	394.0	255.0
1238	73.0	42.0
1237	3.0	2.0
1236	221.0	63.0
1235	6.0	2.0
1234	123.0	118.0
1233	65.0	64.0
1232	1.0	0.0
3895	15178.0	10940.0
100128511	100.0	77.0
100631247	0.0	7.0
3897	839.0	157.0
100631248	0.0	17.0
3898	1520.0	5673.0
100631249	0.0	0.0
3899	4565.0	10354.0
100128505	0.0	3.0
100631250	0.0	1.0
285343	1819.0	2434.0
100631251	0.0	14.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	138.0	100.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	222.0	162.0
574501	0.0	0.0
574502	0.0	0.0
1244	16.0	13.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	86927.0	28942.0
1263	420.0	371.0
1262	12.0	9.0
116966	48.0	131.0
100887755	0.0	0.0
1261	1.0	0.0
100887754	3.0	0.0
1260	0.0	0.0
116969	36.0	25.0
1259	408.0	119.0
1258	4.0	10.0
440061	0.0	0.0
100887750	28.0	37.0
100887746	2.0	0.0
100887744	1.0	0.0
1272	2483.0	728.0
1271	91.0	147.0
100887749	34.0	27.0
1270	7.0	4.0
100887748	0.0	0.0
440044	20.0	26.0
1269	38.0	12.0
440051	1.0	0.0
1268	66.0	22.0
440050	3.0	3.0
1267	6254.0	9880.0
1266	10107.0	7908.0
100887740	0.0	0.0
1265	11059.0	4965.0
1286	982.0	298.0
1285	269.0	142.0
1284	42617.0	9056.0
1282	25096.0	5986.0
1281	52516.0	6612.0
1280	2.0	8.0
440078	96.0	55.0
440077	2.0	0.0
440087	23.0	170.0
1278	59544.0	8335.0
1277	48225.0	4853.0
440081	41.0	39.0
116938	0.0	0.0
1297	307.0	43.0
116931	39.0	132.0
1296	1978.0	410.0
1295	4753.0	582.0
116933	6.0	3.0
1294	925.0	1389.0
1293	30046.0	5759.0
116935	79.0	83.0
1292	31273.0	10896.0
440068	0.0	1.0
1291	14567.0	5517.0
116937	1.0	1.0
440067	0.0	3.0
1290	2420.0	504.0
440073	467.0	87.0
440072	28.0	15.0
1289	5566.0	1251.0
1288	1063.0	501.0
1287	3053.0	2109.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	828.0	705.0
440021	0.0	0.0
442673	6.0	1.0
10018	2006.0	1503.0
126328	4080.0	5325.0
442676	0.0	0.0
126326	146.0	164.0
1299	1046.0	48.0
1298	421.0	4310.0
10011	2568.0	4196.0
10010	1525.0	1515.0
10013	1646.0	2238.0
128989	1443.0	1159.0
10015	11149.0	10645.0
10014	3720.0	3563.0
10017	17.0	148.0
10016	7323.0	6466.0
10020	2184.0	7117.0
114335	0.0	0.0
114336	0.0	0.0
126321	5862.0	5657.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	13.0
10021	57.0	18.0
10024	168.0	57.0
128977	2322.0	2072.0
103021165	0.0	0.0
10023	492.0	741.0
103021164	22.0	9.0
10026	5105.0	4101.0
10025	3481.0	5696.0
116986	68.0	93.0
116985	4634.0	3201.0
116988	5867.0	4830.0
116987	4829.0	1799.0
114327	521.0	694.0
440043	0.0	0.0
126308	4132.0	4299.0
440041	0.0	0.0
126306	27.0	34.0
151306	41.0	22.0
100128590	1.0	5.0
100128596	3.0	9.0
151300	0.0	6.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	34.0	26.0
440026	2977.0	3005.0
440023	0.0	0.0
10008	115.0	186.0
10007	2652.0	2238.0
10009	2606.0	2088.0
116984	764.0	1562.0
116983	1939.0	1256.0
151313	294.0	173.0
10000	4791.0	4403.0
128954	0.0	0.0
10002	21.0	22.0
10001	1023.0	890.0
10004	321.0	151.0
10003	72.0	53.0
10006	4814.0	3246.0
10005	2324.0	2363.0
126370	0.0	0.0
285352	340.0	118.0
100128579	0.0	0.0
285359	23.0	44.0
126375	430.0	261.0
126374	737.0	696.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3971.0	4309.0
285367	1587.0	1494.0
285368	668.0	494.0
100128569	91.0	57.0
126364	154.0	187.0
100128560	2.0	0.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	4.0	0.0
344191	20.0	20.0
126353	1150.0	2146.0
751071	679.0	720.0
442660	1.0	0.0
442661	1.0	0.0
106481286	0.0	0.0
106481287	2.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	19.0	18.0
106481282	0.0	0.0
285381	2163.0	1699.0
106481283	0.0	0.0
285382	1937.0	728.0
106481280	0.0	0.0
165918	1581.0	951.0
106481281	0.0	0.0
165904	1.0	22.0
285386	103.0	92.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	4.0	0.0
106481290	2.0	0.0
100128541	0.0	0.0
138311	1131.0	989.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	10.0	2.0
126299	1868.0	2611.0
106481259	0.0	0.0
728716	5.0	1.0
126298	2748.0	2770.0
728710	0.0	0.0
126295	473.0	211.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	2.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	427.0	102.0
645318	0.0	0.0
645317	56.0	54.0
151242	12.0	4.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	29725.0	19489.0
100287908	0.0	0.0
645332	437.0	285.0
126282	591.0	318.0
100287902	6.0	19.0
163227	482.0	521.0
100287900	0.0	0.0
163223	250.0	6.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	261.0	411.0
106481278	0.0	1.0
645328	0.0	1.0
151254	10.0	139.0
645326	8.0	5.0
106481271	2.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	6.0
163259	230.0	315.0
645345	238.0	185.0
200403	5.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	157.0	152.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	3.0	5.0
728734	0.0	0.0
126272	182.0	152.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	850.0	943.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	8.0	7.0
106481245	0.0	0.0
645339	1.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	14.0
728723	64.0	83.0
106481253	2.0	5.0
107133522	5.0	3.0
106481254	0.0	1.0
107133524	3.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	1.0	0.0
126259	5.0	11.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	5.0
645348	0.0	1.0
106481250	0.0	0.0
645369	4.0	9.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	1.0
200424	1814.0	1068.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	2.0	0.0
200420	7.0	14.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	13.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	992.0	752.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	2.0
645387	954.0	931.0
645382	0.0	0.0
645381	22.0	24.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	1.0	0.0
106481206	3.0	4.0
106481207	2.0	0.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	0.0	2.0
106481209	0.0	0.0
3902	168.0	97.0
3903	359.0	422.0
106481210	0.0	0.0
3904	2.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	992.0	270.0
106481211	0.0	0.0
3909	1124.0	605.0
106481212	0.0	0.0
684959	0.0	0.0
151234	15.0	10.0
151230	1784.0	2351.0
728798	0.0	3.0
3913	12649.0	11198.0
3914	3360.0	1816.0
3915	9756.0	5306.0
3916	29481.0	24666.0
3918	1755.0	1306.0
3910	3964.0	1076.0
3911	6436.0	7731.0
3912	3258.0	1671.0
728782	6.0	7.0
728780	5.0	10.0
3924	17.0	21.0
3925	4826.0	2592.0
3927	4803.0	4673.0
3929	1.0	8.0
3920	18932.0	21992.0
3921	61208.0	49080.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	44599.0	37703.0
3937	454.0	437.0
3938	3.0	2.0
3939	23069.0	35999.0
3930	3729.0	2069.0
100873179	0.0	0.0
3931	334.0	303.0
3932	156.0	248.0
3933	0.0	0.0
3934	2451.0	9610.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	5.0
3947	2.0	1.0
3948	1.0	0.0
3949	3895.0	3503.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	10109.0	11672.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	16.0	25.0
3958	14948.0	7360.0
3959	14903.0	8516.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	287.0	171.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	150.0	85.0
3952	0.0	0.0
3953	1441.0	750.0
3954	3762.0	3944.0
3955	12214.0	4024.0
3956	12396.0	5501.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	15.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	1.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	287.0	122.0
1303	7567.0	17824.0
107133502	0.0	0.0
1302	16.0	22.0
1301	80.0	10.0
1300	1400.0	85.0
3960	49.0	31.0
3963	4.0	2.0
3964	2717.0	3782.0
1308	1255.0	1077.0
3965	1077.0	621.0
1307	5554.0	2294.0
151295	30.0	24.0
1306	4413.0	1481.0
100189589	0.0	1.0
728774	1.0	0.0
728773	1.0	1.0
3980	2620.0	3310.0
100287932	2768.0	5192.0
3981	648.0	586.0
728776	22.0	9.0
85508	0.0	2.0
105601840	0.0	0.0
85509	0.0	0.0
1316	4615.0	3878.0
1315	9513.0	11656.0
1314	21711.0	20438.0
1312	9683.0	10035.0
1311	11223.0	404.0
100329135	1.0	0.0
1310	2.0	4.0
574537	0.0	0.0
3972	1.0	1.0
3973	1.0	0.0
3975	0.0	0.0
3976	250.0	312.0
3977	4278.0	7582.0
1318	75.0	53.0
3978	782.0	798.0
1317	3852.0	9115.0
728763	15.0	0.0
3990	18.0	3.0
645313	1.0	0.0
3991	301.0	213.0
645312	0.0	1.0
3992	1560.0	912.0
645311	1.0	0.0
728769	451.0	782.0
1330	0.0	0.0
1327	16783.0	24834.0
1326	297.0	220.0
1325	20.0	19.0
3982	0.0	0.0
3983	6437.0	2826.0
3984	2990.0	1966.0
3985	2970.0	3714.0
3987	4635.0	3046.0
3988	2499.0	3512.0
1329	8221.0	8093.0
116809	0.0	0.0
100128416	10.0	3.0
1340	13256.0	12985.0
1337	8060.0	10530.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4199.0	3805.0
100128410	0.0	1.0
3995	823.0	635.0
100128412	0.0	0.0
3996	1425.0	1105.0
3998	12253.0	14791.0
1339	0.0	0.0
285440	2556.0	1812.0
285441	2.0	0.0
1352	734.0	915.0
1351	9931.0	13630.0
1350	8601.0	16122.0
1349	5498.0	5703.0
1348	1.0	5.0
1347	3673.0	6437.0
1346	1166.0	656.0
1345	9312.0	5803.0
1343	1.0	0.0
1342	5.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	6.0	6.0
1363	13243.0	97337.0
1362	15210.0	9091.0
1361	5.0	3.0
1360	349.0	439.0
1359	353.0	194.0
1358	1.0	3.0
1357	4.0	4.0
1356	4381.0	2255.0
1355	2884.0	2796.0
1353	2835.0	3003.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	49.0	108.0
285464	375.0	273.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7712.0	4992.0
1373	78.0	145.0
1371	907.0	744.0
1370	0.0	0.0
1369	0.0	2.0
1368	2054.0	10062.0
100873209	0.0	0.0
1366	7997.0	13705.0
1365	33635.0	15862.0
1364	48441.0	22009.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	28.0	26.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3245.0	2431.0
116843	641.0	862.0
1384	11090.0	11394.0
116842	39.0	44.0
1382	2129.0	1013.0
116844	5717.0	6531.0
1381	38.0	5.0
1380	474.0	14.0
440176	4.0	7.0
440184	3.0	2.0
1379	1.0	0.0
1378	37.0	18.0
1376	1152.0	2525.0
1375	16.0	57.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	4.0
102800310	27.0	21.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	1.0
116832	782.0	156.0
1396	49.0	32.0
1395	6.0	7.0
1394	93.0	83.0
1393	10.0	11.0
1392	0.0	0.0
285407	18.0	17.0
116835	154.0	125.0
1390	2085.0	2644.0
1389	4489.0	5180.0
1388	5487.0	6119.0
1387	6144.0	4885.0
116841	1388.0	1926.0
1386	2925.0	3698.0
116840	1546.0	2204.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	56.0	53.0
100873255	0.0	0.0
100873254	13.0	8.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	1.0	0.0
100287898	6.0	13.0
100287895	0.0	0.0
285419	11.0	17.0
1399	5651.0	3771.0
1398	4448.0	4927.0
1397	10305.0	2888.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	1.0	2.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	718.0	782.0
285429	6.0	6.0
100287880	0.0	0.0
440193	1885.0	1868.0
100873248	0.0	0.0
100873247	6.0	1.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9864.0	11876.0
153830	5892.0	3707.0
645280	0.0	1.0
440138	278.0	342.0
440132	1.0	0.0
440142	8.0	7.0
10139	3186.0	3419.0
126208	2273.0	2918.0
126206	0.0	8.0
126205	64.0	227.0
107133497	9.0	55.0
126204	1.0	9.0
107133499	0.0	0.0
128866	16010.0	14693.0
10131	3939.0	3421.0
10134	15488.0	26099.0
107133494	0.0	1.0
10133	3409.0	1361.0
128869	2468.0	2681.0
10136	2.0	0.0
10135	28608.0	21213.0
100128493	0.0	0.0
103021294	22.0	16.0
10138	1381.0	965.0
100128496	0.0	0.0
10137	5051.0	8741.0
128861	0.0	0.0
128862	0.0	0.0
10141	6.0	0.0
10140	8302.0	9073.0
128864	23.0	10.0
440125	3.0	2.0
440131	0.0	0.0
10143	955.0	262.0
128854	708.0	312.0
10142	5243.0	2731.0
10144	1761.0	1236.0
10147	1846.0	2460.0
100128483	0.0	0.0
10146	14938.0	13174.0
128859	0.0	0.0
10149	46.0	535.0
10148	75.0	78.0
128853	277.0	180.0
440159	1.0	1.0
10117	0.0	1.0
440163	0.0	5.0
10110	18.0	27.0
10112	278.0	64.0
10111	3987.0	2790.0
10114	9350.0	8394.0
10113	3828.0	6533.0
128848	0.0	0.0
10116	5771.0	3899.0
165829	24.0	21.0
100128469	8.0	9.0
153842	21.0	10.0
440145	1895.0	1209.0
10129	2950.0	699.0
440153	0.0	0.0
10128	10260.0	6164.0
100033799	0.0	0.0
107133486	4.0	5.0
10121	8881.0	9958.0
100128465	0.0	1.0
10120	5838.0	4261.0
10123	1695.0	1053.0
138234	2.0	3.0
10125	160.0	105.0
10124	1633.0	850.0
10127	2091.0	2271.0
10126	2614.0	1369.0
100128462	0.0	0.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	72.0	43.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	4.0	1.0
106481182	0.0	0.0
285489	62.0	49.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	12675.0	7474.0
106481199	1.0	0.0
10109	12080.0	10171.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4542.0	5181.0
10100	2439.0	680.0
10103	40431.0	113469.0
106481194	0.0	0.0
10102	1464.0	1954.0
106481195	0.0	0.0
10105	1979.0	3982.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	45.0	81.0
440119	543.0	441.0
126235	1.0	0.0
126231	132.0	62.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	224.0	160.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	57.0	108.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	1.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	2.0
440107	50.0	28.0
440104	658.0	1046.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	1.0	0.0
128876	12.0	0.0
100128420	9.0	4.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	61.0	25.0
10090	1534.0	740.0
10093	9392.0	12238.0
10092	8136.0	6333.0
10095	8402.0	3562.0
645204	0.0	0.0
10094	13038.0	11243.0
645203	1.0	4.0
10097	17189.0	14717.0
10096	11630.0	8264.0
645201	0.0	0.0
163115	68.0	52.0
200504	1.0	13.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	10.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	483.0	203.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	1.0
106481145	0.0	0.0
151126	370.0	1531.0
106481146	0.0	0.0
10099	13669.0	10698.0
10098	1133.0	1043.0
114190	0.0	0.0
106481140	1.0	0.0
114192	0.0	0.0
645212	619.0	630.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	32.0	21.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	1072.0	828.0
415116	9958.0	5683.0
645207	1.0	0.0
645206	50.0	147.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	1.0	3.0
