id	76a194e5-ba36-4e81-b0b4-6c22a69fe9b5	26b9d14a-da14-4062-8494-fb87b04e9d7b
106481342	3.0	1.0
106481340	0.0	0.0
85458	6879.0	5316.0
106481345	0.0	0.0
85459	1176.0	1097.0
106481346	0.0	1.0
85456	18410.0	19337.0
442910	0.0	1.0
106481343	0.0	0.0
85457	4907.0	5695.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	78.0	106.0
442913	0.0	0.0
85452	13.0	92.0
442914	0.0	0.0
50	5859.0	8099.0
85453	3887.0	2950.0
442915	0.0	0.0
85450	3969.0	3147.0
51	6437.0	9253.0
442916	0.0	0.0
85451	2931.0	2339.0
52	3721.0	5034.0
442917	0.0	0.0
53	3072.0	6988.0
442918	0.0	0.0
54	1604.0	2007.0
442919	0.0	0.0
55	312460.0	365206.0
442909	3.0	0.0
56	8.0	10.0
58	164.0	131.0
59	101944.0	59753.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	15.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	796.0	494.0
106481350	1.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	16.0	2.0
106481354	1.0	1.0
85446	245.0	366.0
442900	0.0	2.0
106481355	0.0	0.0
85443	10.0	2.0
442901	0.0	0.0
85444	1212.0	930.0
442902	0.0	0.0
60	252095.0	183800.0
85441	3958.0	3330.0
442903	9.0	1.0
85442	383.0	197.0
442904	0.0	0.0
442905	0.0	0.0
62	30.0	11.0
85440	3899.0	4069.0
442907	3.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	1.0
68	6.0	1.0
344595	883.0	557.0
69	9.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	85.0	108.0
106481321	0.0	0.0
85479	19.0	87.0
106481322	0.0	0.0
85476	3566.0	3592.0
85477	932.0	3428.0
70	2032.0	1026.0
85474	10.0	2.0
71	141294.0	164789.0
72	80742.0	61605.0
73	26.0	38.0
74	1.0	0.0
75	13.0	16.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4751.0	3871.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	1.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	2.0
85465	2893.0	5439.0
81	35055.0	25660.0
85463	1772.0	1708.0
82	4.0	1.0
85464	1644.0	1235.0
83	16.0	8.0
85461	4547.0	4584.0
85462	1726.0	838.0
86	2385.0	2164.0
87	31507.0	28243.0
85460	3575.0	3185.0
88	47.0	49.0
89	4.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2770.0	2348.0
106481300	0.0	0.0
91	5963.0	4799.0
92	1659.0	1373.0
93	1115.0	1727.0
94	3157.0	1181.0
95	239.0	490.0
97	238.0	143.0
98	760.0	790.0
344561	0.0	0.0
728661	3189.0	4458.0
728664	4.0	5.0
106481305	0.0	0.0
261734	900.0	891.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	26.0	23.0
106481309	8.0	6.0
246119	13.0	6.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	0.0	1.0
3805	4.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	10.0	7.0
3809	2.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1327.0	739.0
3800	8930.0	11041.0
3801	2449.0	1043.0
3802	2.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2921.0	2733.0
728698	8.0	7.0
3814	11.0	3.0
3815	2292.0	1112.0
3816	413.0	332.0
261729	22157.0	37342.0
3817	114574.0	362908.0
3818	18.0	13.0
222166	4739.0	3302.0
3811	0.0	1.0
3812	4.0	1.0
285740	1.0	0.0
285741	45.0	18.0
728689	16.0	23.0
3827	1.0	3.0
246100	0.0	0.0
3820	213.0	111.0
3821	60.0	24.0
3822	3.0	3.0
3823	3.0	0.0
3824	206.0	86.0
645402	0.0	0.0
403313	2220.0	6118.0
403314	3.0	3.0
728637	1.0	0.0
728638	28.0	16.0
728633	0.0	0.0
728632	35.0	20.0
728635	26.0	31.0
3836	3242.0	3480.0
222183	316.0	156.0
3837	14297.0	16747.0
3838	1199.0	1383.0
3839	3205.0	1882.0
728629	0.0	0.0
403304	0.0	1.0
403305	0.0	0.0
3831	1728.0	1146.0
3832	431.0	840.0
3833	265.0	536.0
3834	6.0	3.0
3835	2432.0	2906.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	317.0	289.0
3848	59.0	24.0
3849	11.0	4.0
222171	514.0	466.0
728619	5.0	9.0
3840	7601.0	6209.0
3841	1471.0	882.0
3842	10032.0	11304.0
3843	11166.0	12229.0
3844	0.0	1.0
3845	3183.0	2488.0
3846	6.0	2.0
645423	0.0	0.0
3860	24615.0	1797.0
246126	2044.0	2671.0
728658	607.0	787.0
728655	0.0	0.0
728657	0.0	0.0
728656	4.0	3.0
3858	1356.0	914.0
3859	4.0	0.0
246135	0.0	1.0
3850	1.0	0.0
3851	4155.0	447.0
3852	39023.0	17669.0
645414	0.0	0.0
3853	349.0	171.0
3854	31.0	41.0
3855	11078.0	5000.0
3856	28572.0	35539.0
3857	6.0	1.0
728640	8.0	2.0
645431	27.0	21.0
728642	367.0	318.0
728641	1.0	1.0
645434	1.0	0.0
645432	18.0	7.0
285704	1723.0	1576.0
728643	4.0	29.0
222194	3136.0	2196.0
285708	1.0	1.0
1204	0.0	0.0
1203	1441.0	969.0
1201	1162.0	2519.0
1200	10194.0	16514.0
3861	721.0	629.0
645426	16.0	10.0
645425	0.0	0.0
1209	8851.0	11616.0
3866	20659.0	7516.0
1208	0.0	0.0
1207	3838.0	4166.0
3868	364.0	171.0
285311	0.0	1.0
3880	42842.0	12116.0
3881	1.0	0.0
285313	51.0	20.0
100128537	693.0	412.0
3882	6.0	9.0
100128536	0.0	3.0
285314	1.0	3.0
285315	525.0	527.0
1215	129.0	50.0
100141515	13.0	5.0
1213	33220.0	38807.0
1212	3588.0	2771.0
1211	6087.0	6374.0
3872	18603.0	9325.0
3875	22274.0	40016.0
3876	13.0	10.0
3879	2.0	4.0
3890	10.0	0.0
3891	3.0	0.0
3892	78.0	63.0
100128525	3.0	5.0
285326	0.0	0.0
1230	424.0	410.0
285329	12.0	10.0
440097	18.0	6.0
440093	33.0	13.0
3883	2.0	0.0
3884	0.0	0.0
3885	4.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	102.0	180.0
3888	0.0	2.0
100631239	0.0	0.0
3889	2.0	9.0
100128516	71.0	37.0
285331	862.0	586.0
100128512	0.0	0.0
285335	12.0	18.0
100128514	3.0	2.0
1241	458.0	240.0
1240	937.0	803.0
1238	167.0	136.0
1237	15.0	27.0
1236	273.0	105.0
1235	20.0	12.0
1234	594.0	363.0
1233	138.0	95.0
1232	20.0	4.0
3895	19812.0	19158.0
100128511	123.0	66.0
100631247	2.0	3.0
3897	582.0	297.0
100631248	33.0	138.0
3898	3748.0	3648.0
100631249	0.0	0.0
3899	4519.0	19681.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1693.0	2311.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	250.0	275.0
100631254	2.0	2.0
100128503	0.0	2.0
285349	343.0	260.0
574501	0.0	0.0
574502	0.0	0.0
1244	54.0	40.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	41958.0	24334.0
1263	1105.0	313.0
1262	20.0	12.0
116966	245.0	219.0
100887755	3.0	0.0
1261	3.0	2.0
100887754	1.0	3.0
1260	1.0	0.0
116969	76.0	28.0
1259	663.0	555.0
1258	7.0	2.0
440061	0.0	0.0
100887750	60.0	87.0
100887746	3.0	0.0
100887744	2.0	0.0
1272	6105.0	2773.0
1271	718.0	131.0
100887749	10.0	14.0
1270	15.0	12.0
100887748	0.0	0.0
440044	59.0	21.0
1269	16.0	11.0
440051	0.0	0.0
1268	272.0	43.0
440050	2.0	1.0
1267	6734.0	9061.0
1266	15420.0	14675.0
100887740	0.0	0.0
1265	9431.0	7976.0
1286	967.0	902.0
1285	445.0	354.0
1284	34374.0	20902.0
1282	18111.0	11686.0
1281	33175.0	18674.0
1280	252.0	853.0
440078	177.0	68.0
440077	3.0	0.0
440087	295.0	67.0
1278	45179.0	28195.0
1277	22576.0	16641.0
440081	75.0	51.0
116938	0.0	0.0
1297	234.0	75.0
116931	187.0	69.0
1296	2880.0	1406.0
1295	3474.0	3509.0
116933	7.0	3.0
1294	4949.0	1943.0
1293	24200.0	18871.0
116935	61.0	55.0
1292	43749.0	20140.0
440068	9.0	4.0
1291	26634.0	11512.0
116937	3.0	8.0
440067	16.0	7.0
1290	3223.0	2070.0
440073	322.0	188.0
440072	5.0	8.0
1289	8459.0	4614.0
1288	4297.0	1473.0
1287	6449.0	4138.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2622.0	1605.0
440021	0.0	1.0
442673	1.0	2.0
10018	2423.0	2676.0
126328	1903.0	2307.0
442676	1.0	5.0
126326	393.0	304.0
1299	239.0	34.0
1298	3235.0	3334.0
10011	1485.0	1340.0
10010	2420.0	1563.0
10013	3251.0	3515.0
128989	1459.0	1285.0
10015	12673.0	13204.0
10014	7159.0	6119.0
10017	47.0	31.0
10016	3906.0	3888.0
10020	4304.0	9454.0
114335	0.0	0.0
114336	0.0	0.0
126321	1984.0	4614.0
10029	0.0	0.0
442668	0.0	1.0
10022	4.0	1.0
10021	26.0	22.0
10024	58.0	157.0
128977	1607.0	1387.0
103021165	0.0	0.0
10023	699.0	596.0
103021164	7.0	20.0
10026	2856.0	4004.0
10025	4830.0	4788.0
116986	240.0	166.0
116985	9470.0	7294.0
116988	5118.0	4700.0
116987	3397.0	4950.0
114327	1207.0	1006.0
440043	0.0	0.0
126308	4244.0	4927.0
440041	0.0	0.0
126306	22.0	16.0
151306	87.0	39.0
100128590	4.0	4.0
100128596	0.0	0.0
151300	1.0	2.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	23.0	20.0
440026	2554.0	3509.0
440023	1.0	0.0
10008	593.0	596.0
10007	3334.0	2685.0
10009	2531.0	2561.0
116984	1409.0	1199.0
116983	2027.0	1428.0
151313	424.0	188.0
10000	6285.0	8626.0
128954	0.0	0.0
10002	35.0	13.0
10001	1067.0	1003.0
10004	499.0	272.0
10003	219.0	105.0
10006	4967.0	4574.0
10005	925.0	1496.0
126370	0.0	0.0
285352	107.0	205.0
100128579	0.0	0.0
285359	35.0	24.0
126375	442.0	630.0
126374	1073.0	746.0
153918	0.0	1.0
100128574	1.0	0.0
285362	2561.0	3338.0
285367	1095.0	1338.0
285368	634.0	670.0
100128569	156.0	251.0
126364	429.0	345.0
100128560	10.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	21.0	0.0
153932	1.0	2.0
344191	400.0	60.0
126353	3253.0	2333.0
751071	195.0	487.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	0.0	1.0
106481282	0.0	0.0
285381	1890.0	1367.0
106481283	0.0	0.0
285382	1579.0	1367.0
106481280	0.0	0.0
165918	2093.0	1590.0
106481281	0.0	0.0
165904	7.0	8.0
285386	176.0	81.0
138307	5.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	1.0	1.0
100128541	3.0	1.0
138311	446.0	599.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	22.0	5.0
126299	1672.0	1548.0
106481259	0.0	0.0
728716	6.0	9.0
126298	2321.0	2828.0
728710	0.0	0.0
126295	364.0	356.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	295.0	347.0
645318	0.0	0.0
645317	34.0	36.0
151242	31.0	4.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	34790.0	28115.0
100287908	0.0	0.0
645332	335.0	450.0
126282	693.0	537.0
100287902	14.0	17.0
163227	783.0	642.0
100287900	0.0	0.0
163223	119.0	35.0
106481275	1.0	0.0
106481276	2.0	0.0
106481273	0.0	0.0
106481274	2.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	895.0	4433.0
106481278	0.0	0.0
645328	1.0	0.0
151254	19.0	11.0
645326	9.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	3.0
163259	695.0	236.0
645345	115.0	147.0
200403	8.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	276.0	185.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	2.0	2.0
728732	6.0	0.0
728734	1.0	1.0
126272	161.0	111.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	733.0	1027.0
106481243	1.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	26.0	16.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	1.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	11.0	7.0
728723	137.0	75.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	2.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	22.0	9.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	1.0
645348	1.0	1.0
106481250	0.0	0.0
645369	95.0	42.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	1.0
200424	2090.0	3132.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	38.0	41.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	12.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	795.0	1037.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	2.0
645387	350.0	395.0
645382	0.0	0.0
645381	84.0	47.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	3.0
106481201	1.0	0.0
645398	0.0	0.0
106481206	0.0	2.0
106481207	1.0	0.0
106481204	0.0	1.0
106481205	2.0	1.0
106481208	2.0	3.0
106481209	0.0	0.0
3902	297.0	154.0
3903	1109.0	944.0
106481210	0.0	0.0
3904	16.0	7.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3439.0	1631.0
106481211	0.0	0.0
3909	5501.0	2071.0
106481212	0.0	0.0
684959	0.0	0.0
151234	130.0	68.0
151230	1546.0	2451.0
728798	10.0	14.0
3913	24767.0	25615.0
3914	13541.0	5402.0
3915	15351.0	11763.0
3916	21958.0	24355.0
3918	3957.0	2445.0
3910	5793.0	2869.0
3911	17341.0	13083.0
3912	9494.0	3985.0
728782	8.0	5.0
728780	52.0	38.0
3924	10.0	3.0
3925	2238.0	2423.0
3927	11247.0	8196.0
3929	0.0	1.0
3920	15318.0	24911.0
3921	26115.0	32463.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	1.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	24904.0	33520.0
3937	1591.0	1039.0
3938	0.0	1.0
3939	13782.0	15901.0
3930	4782.0	2889.0
100873179	0.0	0.0
3931	423.0	249.0
3932	577.0	336.0
3933	4.0	0.0
3934	11517.0	3468.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	2.0
3947	9.0	0.0
3948	4.0	2.0
3949	9557.0	6504.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	14794.0	6309.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	5.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	152.0	116.0
3958	15340.0	6784.0
3959	27850.0	13515.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	308.0	328.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	302.0	179.0
3952	5.0	13.0
3953	3399.0	1761.0
3954	2346.0	4229.0
3955	1847.0	2847.0
3956	12016.0	6127.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	494.0	422.0
1303	9911.0	18140.0
107133502	1.0	0.0
1302	60.0	33.0
1301	27.0	10.0
1300	124.0	252.0
3960	377.0	26.0
3963	40.0	3.0
3964	4883.0	4086.0
1308	6527.0	2157.0
3965	1830.0	1134.0
1307	8266.0	3549.0
151295	35.0	6.0
1306	8970.0	6313.0
100189589	2.0	1.0
728774	0.0	1.0
728773	0.0	0.0
3980	2732.0	4509.0
100287932	2061.0	2474.0
3981	948.0	820.0
728776	18.0	11.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	9783.0	6744.0
1315	11899.0	12346.0
1314	19212.0	21434.0
1312	7397.0	7677.0
1311	1260.0	669.0
100329135	8.0	1.0
1310	31.0	5.0
574537	0.0	0.0
3972	1.0	2.0
3973	0.0	0.0
3975	56.0	0.0
3976	1040.0	666.0
3977	13678.0	22364.0
1318	121.0	102.0
3978	1751.0	1347.0
1317	5314.0	9518.0
728763	12.0	6.0
3990	72.0	17.0
645313	0.0	1.0
3991	628.0	244.0
645312	0.0	0.0
3992	4070.0	2170.0
645311	1.0	0.0
728769	518.0	784.0
1330	1.0	0.0
1327	12623.0	14520.0
1326	1117.0	428.0
1325	12.0	11.0
3982	0.0	0.0
3983	10035.0	4867.0
3984	2055.0	2174.0
3985	7153.0	9653.0
3987	5176.0	6248.0
3988	6459.0	6032.0
1329	2952.0	2639.0
116809	0.0	0.0
100128416	21.0	11.0
1340	5303.0	6183.0
1337	3498.0	4953.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	4703.0	4469.0
100128410	3.0	1.0
3995	707.0	538.0
100128412	0.0	0.0
3996	3553.0	2455.0
3998	15687.0	13987.0
1339	2.0	3.0
285440	2524.0	2149.0
285441	22.0	29.0
1352	975.0	1182.0
1351	5727.0	6932.0
1350	8413.0	10395.0
1349	3311.0	3343.0
1348	0.0	0.0
1347	3622.0	3273.0
1346	906.0	402.0
1345	3424.0	3502.0
1343	0.0	0.0
1342	4.0	1.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	15.0	28.0
1363	22624.0	62258.0
1362	14613.0	15886.0
1361	12.0	2.0
1360	171.0	452.0
1359	2466.0	1331.0
1358	2.0	0.0
1357	13.0	10.0
1356	10328.0	5874.0
1355	3004.0	4293.0
1353	2329.0	2378.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	91.0	166.0
285464	539.0	540.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6629.0	8507.0
1373	79.0	44.0
1371	982.0	611.0
1370	0.0	1.0
1369	0.0	0.0
1368	4671.0	4191.0
100873209	0.0	0.0
1366	4623.0	4692.0
1365	5293.0	8991.0
1364	42674.0	27162.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	4.0	19.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	2.0
100873206	3.0	2.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4709.0	4062.0
116843	1190.0	1040.0
1384	6185.0	16405.0
116842	49.0	32.0
1382	6537.0	1824.0
116844	1330.0	3586.0
1381	625.0	18.0
1380	24.0	11.0
440176	6.0	4.0
440184	1.0	9.0
1379	6.0	6.0
1378	181.0	190.0
1376	1600.0	3164.0
1375	55.0	51.0
128821	0.0	0.0
100873237	0.0	0.0
128822	4.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	10.0	5.0
102800310	14.0	13.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	413.0	180.0
1396	93.0	23.0
1395	14.0	5.0
1394	65.0	40.0
1393	128.0	31.0
1392	0.0	0.0
285407	22.0	30.0
116835	738.0	285.0
1390	1469.0	812.0
1389	6456.0	7331.0
1388	8846.0	8955.0
1387	12785.0	12512.0
116841	2082.0	2227.0
1386	3957.0	4149.0
116840	2634.0	2622.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	58.0	43.0
100873255	0.0	0.0
100873254	3.0	4.0
100873253	0.0	0.0
285412	6.0	3.0
100873252	0.0	0.0
100287898	79.0	29.0
100287895	0.0	0.0
285419	55.0	18.0
1399	6772.0	6182.0
1398	6061.0	5378.0
1397	4747.0	1649.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	1.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	243.0	257.0
285429	4.0	10.0
100287880	0.0	0.0
440193	4807.0	6308.0
100873248	0.0	0.0
100873247	3.0	3.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13360.0	21031.0
153830	6685.0	4407.0
645280	3.0	0.0
440138	907.0	739.0
440132	0.0	1.0
440142	5.0	2.0
10139	2170.0	1627.0
126208	1688.0	1442.0
126206	1.0	0.0
126205	15.0	147.0
107133497	9.0	5.0
126204	0.0	2.0
107133499	0.0	0.0
128866	10139.0	9044.0
10131	3014.0	4579.0
10134	12894.0	15152.0
107133494	0.0	2.0
10133	6242.0	2959.0
128869	1516.0	1531.0
10136	0.0	0.0
10135	7994.0	7043.0
100128493	0.0	1.0
103021294	32.0	34.0
10138	1052.0	782.0
100128496	0.0	0.0
10137	7518.0	6120.0
128861	0.0	0.0
128862	0.0	0.0
10141	11.0	9.0
10140	10114.0	9612.0
128864	19.0	15.0
440125	5.0	2.0
440131	0.0	0.0
10143	597.0	102.0
128854	1104.0	648.0
10142	9396.0	9435.0
10144	3447.0	2526.0
10147	3786.0	3761.0
100128483	0.0	0.0
10146	11250.0	10929.0
128859	0.0	0.0
10149	268.0	406.0
10148	212.0	111.0
128853	229.0	87.0
440159	0.0	0.0
10117	13.0	4.0
440163	1.0	0.0
10110	124.0	24.0
10112	165.0	390.0
10111	5508.0	4394.0
10114	10989.0	8556.0
10113	3493.0	5380.0
128848	0.0	0.0
10116	8536.0	6132.0
165829	72.0	42.0
100128469	23.0	12.0
153842	1.0	2.0
440145	1091.0	596.0
10129	5541.0	2451.0
440153	0.0	0.0
10128	9706.0	12519.0
100033799	0.0	0.0
107133486	2.0	1.0
10121	7465.0	7677.0
100128465	0.0	0.0
10120	5464.0	5635.0
10123	3318.0	2574.0
138234	2.0	4.0
10125	321.0	235.0
10124	1327.0	1112.0
10127	2181.0	1916.0
10126	1543.0	1766.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	87.0	67.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	1.0
106481181	0.0	3.0
106481182	0.0	0.0
285489	291.0	90.0
100128448	0.0	0.0
126242	1.0	1.0
106481198	0.0	3.0
10107	1.0	2.0
10106	20275.0	20517.0
106481199	0.0	0.0
10109	12702.0	9179.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2747.0	3252.0
10100	2061.0	1153.0
10103	20334.0	60597.0
106481194	0.0	0.0
10102	1197.0	1530.0
106481195	0.0	0.0
10105	2116.0	3069.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	171.0	133.0
440119	1322.0	921.0
126235	2.0	0.0
126231	244.0	229.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	112.0	80.0
106481164	2.0	1.0
106481169	0.0	0.0
442777	34.0	30.0
106481167	1.0	3.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	4.0	0.0
440107	168.0	52.0
440104	1316.0	1394.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	168.0	19.0
100128420	11.0	4.0
100128423	1.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	2.0	1.0
106481170	0.0	0.0
106481171	6.0	18.0
10090	1874.0	1387.0
10093	5271.0	4723.0
10092	8387.0	6452.0
10095	5564.0	3851.0
645204	0.0	0.0
10094	7751.0	7328.0
645203	2.0	3.0
10097	16252.0	14004.0
10096	11369.0	8794.0
645201	1.0	0.0
163115	127.0	57.0
200504	0.0	5.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	1.0	7.0
106481143	0.0	0.0
114194	0.0	0.0
138162	122.0	185.0
106481144	0.0	0.0
114195	6.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	15.0	13.0
106481145	0.0	0.0
151126	1657.0	321.0
106481146	0.0	0.0
10099	13908.0	7223.0
10098	1097.0	998.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	974.0	838.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	78.0	61.0
