id	b6fd2d99-73d8-4881-a03c-fdc3c47cbd12	f950e572-3faa-4ee3-ba56-da53e1476fa7
124245	2258.0	2470.0
317729	2.0	0.0
136288	1.0	0.0
199800	24.0	44.0
101930150	0.0	5.0
163882	1381.0	3470.0
388165	51.0	36.0
100419873	0.0	0.0
100271700	35.0	41.0
100271703	0.0	0.0
100271702	6.0	46.0
100420875	0.0	3.0
100420877	0.0	3.0
388199	0.0	3.0
22794	5923.0	9256.0
22795	243.0	1518.0
22796	1777.0	2711.0
22797	58.0	232.0
22798	1.0	16.0
317705	0.0	0.0
317703	0.0	0.0
317702	0.0	0.0
138882	0.0	0.0
138883	0.0	0.0
138881	1.0	0.0
100420881	0.0	0.0
388181	0.0	4.0
100419893	0.0	0.0
222967	0.0	1.0
219333	1233.0	1712.0
136227	278.0	56.0
222962	965.0	177.0
148213	176.0	502.0
388182	61.0	27.0
100419895	0.0	1.0
317716	0.0	4.0
148203	227.0	907.0
317719	12.0	12.0
148206	423.0	1173.0
163859	1275.0	3159.0
101929110	1.0	22.0
101929111	0.0	0.0
219348	109.0	139.0
219347	144.0	735.0
100420898	5.0	6.0
148223	1659.0	1863.0
10799	120.0	437.0
136242	0.0	2.0
10791	538.0	440.0
10794	81.0	232.0
10793	199.0	518.0
10795	1320.0	3764.0
10798	0.0	0.0
10797	1729.0	4183.0
101929121	0.0	0.0
101929120	52.0	4.0
101929127	2.0	2.0
317701	0.0	0.0
220323	904.0	1436.0
148231	0.0	0.0
148229	27.0	78.0
151877	16.0	25.0
151871	0.0	5.0
93035	35.0	36.0
161176	357.0	455.0
56097	11.0	32.0
56098	4.0	31.0
56099	373.0	124.0
93034	23.0	24.0
283927	133.0	113.0
220359	45.0	73.0
653073	0.0	0.0
653075	2.0	1.0
256302	2629.0	1198.0
105373144	0.0	0.0
81050	0.0	0.0
199786	15.0	56.0
256309	154.0	327.0
100420792	0.0	0.0
95681	660.0	437.0
283914	0.0	3.0
81047	0.0	0.0
197131	1716.0	3323.0
197135	32.0	24.0
653061	2.0	1.0
93058	403.0	304.0
161198	375.0	1429.0
283902	0.0	3.0
220382	116.0	127.0
81078	1.0	1.0
81079	0.0	0.0
81075	0.0	0.0
81076	0.0	0.0
100114903	0.0	0.0
199777	595.0	2121.0
81061	0.0	0.0
653082	57.0	19.0
81090	0.0	0.0
100271649	0.0	0.0
199746	211.0	276.0
100271655	4.0	5.0
81099	0.0	0.0
100271650	1.0	17.0
199745	362.0	251.0
148170	3753.0	185.0
256364	2752.0	4096.0
163786	282.0	924.0
220388	31.0	19.0
100271639	0.0	0.0
163782	476.0	60.0
100271646	10.0	25.0
283953	1.0	2.0
256355	18.0	12.0
100271644	0.0	0.0
283951	501.0	876.0
256356	3926.0	5600.0
100271643	0.0	2.0
100271640	1.0	0.0
81081	0.0	0.0
161159	2.0	5.0
148189	683.0	2085.0
93099	1190.0	124.0
100271627	0.0	4.0
283948	86.0	55.0
256329	175.0	275.0
100271634	0.0	0.0
100271636	1.0	0.0
100271630	1.0	0.0
100271633	0.0	1.0
100271632	0.0	4.0
199720	57.0	72.0
93082	383.0	30.0
161145	690.0	619.0
100271617	0.0	0.0
100271616	2.0	1.0
161142	3.0	7.0
100271619	1.0	0.0
148198	3.0	28.0
100271618	0.0	3.0
100271624	0.0	0.0
100271623	1.0	1.0
283933	176.0	60.0
100271625	1.0	0.0
93081	159.0	377.0
100271620	2.0	2.0
283932	105.0	115.0
100271622	1.0	5.0
100271621	0.0	0.0
199731	3898.0	628.0
100124332	0.0	0.0
643664	2.0	2.0
256394	197.0	16.0
83637	5367.0	9176.0
83636	1095.0	1229.0
401565	3.0	4.0
401563	31.0	10.0
401562	24.0	3.0
401561	26.0	7.0
283999	0.0	0.0
283994	1.0	4.0
643668	1.0	3.0
283991	1865.0	2630.0
340198	8.0	0.0
643669	2.0	9.0
340192	0.0	0.0
643680	22.0	8.0
197196	0.0	0.0
56033	1.0	84.0
401551	13.0	11.0
83657	45.0	52.0
83656	0.0	0.0
83659	4.0	8.0
283989	1673.0	1447.0
83658	4875.0	7556.0
401548	850.0	2017.0
56034	1992.0	478.0
283987	11630.0	17842.0
256369	0.0	2.0
401546	3977.0	774.0
83655	0.0	0.0
283985	0.0	0.0
283982	0.0	0.0
283981	13.0	58.0
643677	2.0	3.0
83650	2.0	4.0
197187	141.0	77.0
449520	1.0	3.0
401541	115.0	326.0
401540	0.0	0.0
83639	25.0	2.0
83638	2925.0	2850.0
256380	23.0	6.0
449518	0.0	0.0
83648	528.0	159.0
401537	4.0	6.0
83647	0.0	0.0
83641	3660.0	2361.0
401535	7.0	3.0
83643	222.0	1501.0
401533	0.0	2.0
643689	1.0	16.0
283971	0.0	1.0
83640	467.0	1059.0
283970	8.0	17.0
114826	820.0	592.0
114827	44.0	59.0
378706	0.0	3.0
378707	0.0	0.0
378708	160.0	215.0
339184	1.0	3.0
339186	0.0	0.0
56052	1476.0	1762.0
114821	285.0	1897.0
114822	660.0	2349.0
114823	5941.0	6137.0
114824	0.0	6.0
114825	970.0	1032.0
643699	89.0	25.0
340168	0.0	0.0
114815	76.0	20.0
114817	0.0	0.0
114818	1665.0	354.0
114819	145.0	144.0
339175	692.0	1229.0
56063	410.0	802.0
653017	0.0	0.0
56061	3319.0	11410.0
56062	24.0	49.0
114814	83.0	119.0
83667	708.0	658.0
83666	2047.0	10458.0
83660	861.0	1923.0
340156	153.0	57.0
83661	623.0	462.0
114804	146.0	588.0
114805	16.0	33.0
340152	42.0	29.0
339168	0.0	0.0
114800	63.0	41.0
114801	59.0	221.0
93010	153.0	254.0
114803	1321.0	2940.0
83697	3.0	3.0
81034	820.0	1570.0
81035	1897.0	4199.0
83696	2420.0	3569.0
83699	5922.0	2560.0
81037	6335.0	5899.0
83698	8.0	45.0
401588	255.0	418.0
83693	1389.0	1000.0
81030	26.0	29.0
83692	2623.0	2459.0
81031	4752.0	4745.0
83695	1537.0	2365.0
81033	385.0	84.0
83694	102.0	396.0
340146	22.0	3.0
83690	3018.0	1480.0
81027	7.0	16.0
81029	5093.0	906.0
653042	0.0	0.0
653045	3.0	9.0
81025	3.0	4.0
401577	129.0	176.0
22877	4578.0	15878.0
22878	2286.0	2904.0
22879	5865.0	95274.0
22870	3837.0	5071.0
22871	124.0	222.0
22872	10759.0	17361.0
22873	404.0	480.0
22874	3980.0	1328.0
22875	2249.0	3939.0
22876	1084.0	657.0
10899	7141.0	7972.0
10898	1311.0	1761.0
10891	726.0	62.0
136540	0.0	0.0
10890	6297.0	18952.0
10893	248.0	253.0
10892	3163.0	1405.0
136541	0.0	0.0
10895	1.0	0.0
342426	0.0	0.0
10894	148.0	193.0
10897	3295.0	4857.0
10896	9.0	17.0
22888	959.0	1092.0
22889	1134.0	3166.0
22880	2374.0	4127.0
124540	5736.0	9246.0
22881	416.0	378.0
22882	3831.0	5548.0
22883	31074.0	24718.0
22884	1991.0	2162.0
22885	414.0	323.0
22887	3434.0	6560.0
342419	1.0	0.0
124538	0.0	0.0
124535	2.0	5.0
148523	155.0	134.0
283598	0.0	0.0
283596	157.0	334.0
283592	0.0	0.0
22856	2430.0	6440.0
161514	0.0	0.0
731424	2.0	1.0
22858	3321.0	4388.0
22859	2142.0	4079.0
22850	1513.0	2206.0
22852	384.0	799.0
22853	2820.0	5689.0
22854	353.0	42.0
10877	0.0	0.0
10876	0.0	0.0
100419909	0.0	0.0
10879	0.0	0.0
10878	4.0	10.0
148534	944.0	1779.0
104169670	4.0	0.0
104169671	15.0	1.0
100419903	4.0	4.0
283587	133.0	12.0
10871	30.0	56.0
10870	60.0	53.0
10873	712.0	592.0
10875	930.0	477.0
10874	6.0	168.0
22866	162.0	60.0
22868	1100.0	2595.0
22869	669.0	1241.0
100309464	0.0	1.0
161502	7.0	4.0
100420901	0.0	0.0
22861	493.0	586.0
22862	4159.0	6150.0
22863	1083.0	1714.0
22864	2574.0	7504.0
22865	52.0	55.0
10888	2.0	8.0
56203	4.0	6.0
643609	0.0	0.0
56204	2742.0	3059.0
10887	5.0	3.0
124512	947.0	1229.0
148545	1.0	0.0
283579	1.0	3.0
283578	1706.0	2354.0
10880	0.0	0.0
283576	4.0	3.0
10882	7.0	16.0
10881	1.0	1.0
10884	1688.0	2581.0
283571	11.0	25.0
10886	0.0	1.0
10885	1449.0	5321.0
22834	3795.0	6464.0
22835	391.0	1127.0
22836	3129.0	1498.0
22837	4979.0	5027.0
101929059	3.0	3.0
22838	2992.0	2846.0
22839	5125.0	6206.0
100420910	1.0	1.0
100420916	0.0	1.0
22832	418.0	214.0
124590	5.0	7.0
10855	157.0	273.0
10857	8209.0	8108.0
10856	3920.0	5791.0
10859	131.0	223.0
10858	56.0	149.0
100126793	29.0	17.0
10850	0.0	0.0
643617	4.0	10.0
643615	1.0	6.0
100126791	41.0	13.0
22844	7.0	8.0
22845	1657.0	2309.0
22846	620.0	1729.0
22847	1505.0	3167.0
22848	3147.0	4055.0
22849	1237.0	978.0
112597	64.0	211.0
100420920	0.0	1.0
100420921	0.0	0.0
100420924	0.0	1.0
124583	21791.0	18440.0
100420926	1.0	19.0
22841	1457.0	862.0
100420927	0.0	0.0
100419930	0.0	0.0
22843	216.0	1608.0
10866	1720.0	707.0
100420919	0.0	0.0
10865	907.0	899.0
10868	3242.0	2937.0
10867	7902.0	8087.0
10869	5175.0	11480.0
10861	263.0	617.0
101929074	89.0	18.0
10864	6.0	3.0
101929071	0.0	0.0
10863	1371.0	223.0
22813	2.0	0.0
22814	1.0	1.0
643641	1242.0	563.0
22815	3.0	1.0
22816	0.0	0.0
22818	9255.0	11998.0
10829	2.0	1.0
100419945	0.0	0.0
83849	29.0	21.0
83855	647.0	1291.0
10833	0.0	0.0
83854	6.0	21.0
83857	555.0	708.0
10835	0.0	0.0
83856	110.0	256.0
10834	0.0	0.0
83851	2079.0	1503.0
10837	0.0	0.0
100419948	0.0	0.0
83850	35.0	120.0
10836	0.0	0.0
100419949	0.0	0.0
83853	23.0	77.0
10838	1640.0	2299.0
83852	873.0	964.0
124565	12680.0	10889.0
100419947	0.0	0.0
22808	1068.0	1393.0
22809	2727.0	5977.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	100.0	5.0
22822	1481.0	4566.0
22823	836.0	1592.0
22824	742.0	880.0
101929086	0.0	1.0
22826	3584.0	6486.0
22827	6873.0	15174.0
643653	0.0	0.0
22828	2331.0	5572.0
22829	810.0	174.0
112574	1414.0	2663.0
100419955	0.0	0.0
56241	513.0	512.0
100420946	0.0	0.0
56242	543.0	1859.0
22820	19100.0	31337.0
22821	860.0	874.0
100419950	0.0	0.0
10844	4127.0	3135.0
83844	0.0	0.0
10846	307.0	1958.0
10845	2617.0	4991.0
10848	3537.0	2163.0
56243	8528.0	6710.0
10847	9938.0	12783.0
56244	7.0	51.0
56245	13.0	12.0
10849	215.0	576.0
56246	0.0	1.0
643646	68.0	42.0
10840	1643.0	338.0
10842	0.0	0.0
101929093	0.0	0.0
10841	39.0	22.0
643648	0.0	0.0
101929010	3.0	0.0
100420950	9.0	1.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	1.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	1.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	1.0
100271601	0.0	0.0
100419979	0.0	1.0
100420972	0.0	0.0
100420975	3.0	4.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	0.0	0.0
391436	0.0	1.0
161582	47.0	31.0
124599	35.0	48.0
101929052	0.0	1.0
391485	0.0	1.0
222611	1.0	0.0
100187716	0.0	0.0
391490	0.0	3.0
391496	0.0	0.0
22899	255.0	993.0
391462	0.0	0.0
22891	72.0	92.0
22893	2337.0	3270.0
22894	1977.0	2781.0
22895	2.0	3.0
148581	0.0	0.0
22897	1133.0	721.0
22898	1358.0	865.0
22890	1543.0	2737.0
391470	0.0	2.0
391472	0.0	0.0
391475	0.0	101.0
101929008	40.0	55.0
222659	14.0	11.0
440894	100.0	119.0
222658	3206.0	9035.0
102724035	0.0	0.0
100271575	0.0	0.0
100271577	0.0	4.0
100271571	0.0	0.0
81175	5.0	10.0
81176	5.0	18.0
100271570	0.0	0.0
93145	911.0	770.0
440888	0.0	0.0
222642	1.0	2.0
222643	64.0	38.0
401289	2.0	2.0
401288	36.0	25.0
401285	0.0	2.0
81166	0.0	0.0
100271564	5.0	20.0
81168	0.0	0.0
100271566	3.0	0.0
81169	0.0	0.0
81162	0.0	0.0
81163	0.0	6.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	2.0	1.0
102724018	1.0	1.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	2.0	2.0
100271551	0.0	0.0
81198	0.0	0.0
81191	4.0	0.0
81192	0.0	0.0
81193	4.0	0.0
81194	0.0	0.0
450232	2.0	1.0
401260	0.0	0.0
220001	80.0	28.0
222662	0.0	1.0
401265	47.0	110.0
222663	331.0	169.0
220002	2822.0	14277.0
93166	279.0	62.0
401264	376.0	378.0
220004	61.0	67.0
100271539	0.0	0.0
401262	88.0	10.0
93164	264.0	109.0
100271547	0.0	0.0
100271549	2.0	1.0
81188	0.0	0.0
100271543	0.0	2.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	9.0	6.0
81185	0.0	0.0
81187	1.0	0.0
81182	0.0	0.0
207063	1522.0	1339.0
440854	16.0	16.0
222698	43.0	17.0
222696	47.0	184.0
161497	4.0	19.0
100271529	5.0	8.0
222699	22.0	51.0
100271536	0.0	0.0
100271538	6.0	14.0
100271537	0.0	0.0
93190	0.0	3.0
283601	0.0	0.0
100271531	9.0	6.0
283600	1.0	2.0
220042	86.0	465.0
93183	1901.0	3565.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4275.0	3670.0
100271525	0.0	0.0
100271526	10.0	10.0
100271521	0.0	1.0
100271520	0.0	0.0
220032	0.0	9.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	0.0	1.0
100271516	0.0	0.0
100271510	0.0	0.0
220064	606.0	1186.0
220047	2.0	6.0
100271503	0.0	0.0
10808	2736.0	12811.0
56130	25.0	66.0
10807	1373.0	3316.0
56131	385.0	268.0
56132	73.0	97.0
10809	8414.0	5385.0
220081	12.0	25.0
83756	55.0	25.0
10811	529.0	499.0
56137	11.0	285.0
10810	1552.0	4836.0
83755	0.0	0.0
56138	7.0	219.0
83758	116.0	33.0
10813	818.0	1571.0
56139	32.0	1218.0
401207	142.0	197.0
220082	0.0	0.0
83757	0.0	0.0
83752	6899.0	12485.0
56133	186.0	1145.0
10815	146.0	570.0
10814	49.0	16.0
56134	9.0	47.0
10817	317.0	458.0
56135	3.0	32.0
10816	0.0	0.0
283643	336.0	488.0
56136	6.0	192.0
643535	2.0	1.0
643536	0.0	0.0
22800	1082.0	2334.0
22801	344.0	1777.0
643550	3.0	1.0
22802	315.0	10.0
22803	3641.0	4200.0
440804	1.0	0.0
22806	220.0	399.0
22807	1268.0	771.0
10819	77.0	174.0
56140	0.0	53.0
10818	1390.0	2824.0
56141	5.0	195.0
56142	13.0	385.0
56143	2.0	73.0
83737	2786.0	8942.0
220070	0.0	0.0
10822	1.0	0.0
283638	4214.0	4586.0
83744	208.0	392.0
10821	0.0	1.0
10824	0.0	4.0
83746	2226.0	3296.0
10823	0.0	0.0
83741	0.0	0.0
283635	4011.0	4686.0
10826	2034.0	359.0
220074	1093.0	1674.0
56144	48.0	324.0
10825	1309.0	10882.0
56145	27.0	485.0
83740	0.0	0.0
83743	2530.0	3301.0
56146	2.0	100.0
10828	3.0	4.0
10827	1077.0	951.0
83742	2789.0	2819.0
56147	11.0	408.0
283631	1.0	0.0
10820	1.0	1.0
440836	885.0	320.0
643563	0.0	1.0
56154	2.0	24.0
81109	1.0	0.0
283629	76.0	106.0
56159	2.0	3.0
81115	0.0	0.0
81116	0.0	0.0
56155	28.0	77.0
283624	313.0	324.0
102724097	103.0	62.0
256006	22.0	16.0
56156	0.0	1.0
81113	0.0	0.0
56157	0.0	0.0
56158	4.0	7.0
81114	0.0	1.0
81110	0.0	0.0
440829	10.0	6.0
440823	44.0	52.0
440822	0.0	8.0
56163	0.0	10.0
56164	18.0	6.0
256021	46.0	12.0
56165	18.0	508.0
83759	1108.0	904.0
56160	1211.0	1494.0
10800	245.0	167.0
283617	0.0	0.0
81104	0.0	0.0
10802	1991.0	2941.0
10801	14430.0	12809.0
10804	2.0	65.0
10803	1.0	1.0
56167	0.0	0.0
10806	1069.0	1972.0
56168	0.0	0.0
56169	9.0	31.0
643582	0.0	0.0
643586	1.0	8.0
256076	0.0	1.0
401253	0.0	0.0
56171	140.0	188.0
401251	16.0	15.0
56172	18819.0	47970.0
401250	1.0	0.0
81137	0.0	0.0
81138	1.0	1.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	8.0	4.0
283688	0.0	0.0
401247	5.0	21.0
81136	0.0	0.0
283687	543.0	559.0
283685	0.0	0.0
93109	510.0	306.0
283682	7.0	9.0
100126825	0.0	0.0
93107	0.0	1.0
643596	49.0	31.0
56180	499.0	927.0
93100	2637.0	2297.0
401242	2.0	3.0
256085	0.0	0.0
56181	3484.0	3524.0
81126	0.0	0.0
81127	0.0	0.0
83787	1377.0	2450.0
283677	1.0	1.0
401237	50.0	90.0
83786	2012.0	2578.0
401236	4.0	1.0
283673	2.0	8.0
93134	2101.0	3680.0
401233	0.0	0.0
401232	161.0	145.0
256051	506.0	960.0
81159	1.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	44.0	53.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1488.0	1579.0
283659	27.0	35.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	2895.0	3021.0
100271585	0.0	0.0
100271584	4.0	26.0
100271581	0.0	0.0
22998	7328.0	8766.0
22999	429.0	44.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	2467.0	6615.0
100151671	0.0	0.0
100151672	0.0	4.0
22992	6180.0	8150.0
22993	4416.0	5528.0
100151674	0.0	2.0
22994	682.0	943.0
83903	26.0	149.0
22995	137.0	151.0
83902	1.0	0.0
22996	4339.0	4873.0
22997	178.0	93.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	0.0	0.0
100151684	0.0	1.0
100151685	0.0	0.0
100151681	3.0	0.0
56302	15.0	19.0
83901	0.0	0.0
342538	5.0	4.0
83900	0.0	0.0
56300	0.0	14.0
56301	2.0	3.0
124411	712.0	1168.0
22976	923.0	2438.0
22977	28.0	31.0
22978	2221.0	2527.0
22979	49.0	111.0
22970	41.0	38.0
22971	1620.0	2253.0
22974	180.0	7544.0
83932	490.0	791.0
10998	384.0	364.0
83931	3233.0	3961.0
342527	8.0	8.0
148418	340.0	681.0
83933	346.0	391.0
124404	2.0	11.0
10999	1659.0	3321.0
124401	1022.0	1227.0
124402	1318.0	1999.0
83930	3584.0	4306.0
56311	3.0	0.0
10990	13.0	237.0
100126693	4.0	0.0
10992	11518.0	17304.0
606500	0.0	0.0
10991	372.0	29.0
10994	3392.0	2499.0
10993	27.0	908.0
22987	194.0	199.0
22989	54.0	285.0
22980	7655.0	5240.0
22981	1294.0	458.0
22982	2493.0	2698.0
22983	76.0	76.0
22984	2655.0	3922.0
22985	6814.0	10893.0
22986	6.0	0.0
58986	8095.0	9892.0
148423	559.0	1060.0
58985	39.0	63.0
342510	20.0	27.0
283694	0.0	0.0
283693	12.0	17.0
283692	1.0	8.0
22954	909.0	1547.0
22955	4162.0	3449.0
112487	812.0	1501.0
22950	1231.0	2029.0
391524	1.0	1.0
22952	2.0	2.0
22953	45.0	6.0
391526	0.0	0.0
10975	2732.0	4046.0
83953	20.0	0.0
10978	507.0	587.0
83955	24.0	32.0
10979	2432.0	3089.0
112495	3180.0	4360.0
10970	9205.0	17660.0
56339	1690.0	3516.0
10972	20184.0	25236.0
10971	11927.0	25835.0
10974	0.0	0.0
10973	2430.0	2678.0
401409	62.0	80.0
112479	723.0	2065.0
112476	130.0	184.0
391530	0.0	2.0
83939	3950.0	5587.0
56341	4.0	2.0
391533	0.0	1.0
124460	140.0	91.0
83935	140.0	159.0
83938	391.0	945.0
391538	0.0	1.0
83937	641.0	527.0
10987	2011.0	2194.0
83943	503.0	835.0
83942	0.0	0.0
10989	3145.0	5834.0
10988	3071.0	11039.0
56342	250.0	582.0
124454	1699.0	3985.0
56344	0.0	0.0
83941	1466.0	1604.0
83940	627.0	1014.0
643503	0.0	0.0
10981	455.0	1207.0
112483	2924.0	1498.0
10980	4224.0	6346.0
10983	22962.0	37004.0
10982	1600.0	1513.0
643507	3.0	16.0
10985	7500.0	26394.0
10984	179.0	266.0
22932	410.0	522.0
22933	2369.0	3645.0
22934	844.0	1617.0
22936	5192.0	5666.0
22937	6211.0	10937.0
22938	2375.0	4318.0
112464	268.0	448.0
22930	3972.0	5311.0
22931	5314.0	22020.0
81309	0.0	0.0
391504	1.0	0.0
10954	4280.0	3379.0
10953	1903.0	10451.0
10956	21814.0	15846.0
81315	0.0	0.0
10955	8134.0	31697.0
391508	0.0	0.0
81316	0.0	0.0
10957	4346.0	3413.0
124446	5534.0	4788.0
81310	0.0	0.0
10959	17785.0	55071.0
22929	2410.0	4950.0
10950	1564.0	583.0
10952	3858.0	5982.0
10951	2268.0	4157.0
22943	192.0	27.0
22944	456.0	928.0
22945	1.0	0.0
22947	0.0	0.0
22948	4608.0	21246.0
22949	2861.0	8392.0
83957	0.0	0.0
22941	2589.0	409.0
83959	648.0	207.0
10965	827.0	182.0
391518	0.0	0.0
10964	156.0	1683.0
81304	0.0	0.0
10966	1336.0	1422.0
10969	2294.0	3699.0
81300	0.0	0.0
10961	13406.0	9632.0
10960	9626.0	4920.0
643529	545.0	71.0
10963	5778.0	17242.0
10962	139.0	295.0
148479	1241.0	2152.0
197407	736.0	1017.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	1.0	0.0
124491	1825.0	5437.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	4.0
391552	0.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	2.0	1.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	4.0	5.0
207107	0.0	6.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	0.0	0.0
474344	556.0	1138.0
474343	167.0	204.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	3.0	37.0
161406	12.0	44.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	1.0
100151640	4.0	0.0
100151641	0.0	0.0
246715	0.0	0.0
767557	10.0	53.0
606553	0.0	0.0
606551	36.0	63.0
474354	8.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	299.0	670.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	26.0	37.0
100151652	0.0	0.0
100151668	0.0	1.0
391592	0.0	7.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2596.0	3942.0
100151667	1.0	0.0
391598	1.0	2.0
100151661	2.0	0.0
100151663	0.0	0.0
474338	13.0	18.0
474337	1.0	0.0
197370	3498.0	4379.0
220112	0.0	5.0
246744	0.0	0.0
220115	23.0	1.0
93273	10.0	1.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	0.0	0.0
81295	0.0	0.0
100271452	1.0	0.0
220108	436.0	371.0
220107	8.0	19.0
100271448	0.0	0.0
100271447	1.0	1.0
100271449	0.0	0.0
100271444	4.0	3.0
100271445	0.0	0.0
81285	6081.0	103630.0
81282	0.0	0.0
197350	19.0	33.0
246720	0.0	9.0
401399	6.0	12.0
401398	28.0	27.0
246721	0.0	1.0
220134	31.0	335.0
401397	1098.0	1993.0
246723	7.0	7.0
220136	69.0	98.0
401393	11.0	0.0
100271437	0.0	0.0
100271439	0.0	1.0
100271438	0.0	0.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	438.0	1388.0
246731	3.0	4.0
401387	1.0	4.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	56.0	144.0
100271420	0.0	0.0
197358	139.0	127.0
199990	2475.0	3505.0
246785	30.0	76.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	1.0
220158	0.0	0.0
283726	168.0	130.0
100271414	0.0	0.0
100887075	1.0	10.0
439990	54.0	69.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	27.0	106.0
100271413	0.0	0.0
197320	1087.0	517.0
439996	1.0	5.0
100887074	0.0	0.0
439992	25.0	25.0
100887073	0.0	0.0
197322	1630.0	1281.0
439994	136.0	339.0
102724105	354.0	538.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	1.0	0.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	22.0	1.0
100271400	0.0	0.0
283711	0.0	1.0
100271402	0.0	0.0
197331	8.0	16.0
197335	1162.0	2261.0
440993	640.0	532.0
440992	50.0	21.0
161394	47.0	49.0
199964	133.0	105.0
8000	16601.0	2297.0
8001	0.0	1.0
246777	27.0	12.0
246778	3.0	4.0
606495	220.0	452.0
199974	15.0	19.0
8013	408.0	205.0
22911	546.0	1151.0
439949	85.0	16.0
22913	6391.0	11796.0
643421	0.0	0.0
22914	6.0	7.0
22915	307.0	148.0
439945	0.0	0.0
22916	3066.0	5408.0
731605	1.0	12.0
22917	8.0	130.0
10929	4728.0	4222.0
10928	5498.0	5509.0
56252	4572.0	8475.0
56253	18.0	22.0
401331	93.0	137.0
81207	0.0	0.0
83869	245.0	268.0
81208	0.0	0.0
81209	0.0	0.0
83877	2722.0	1763.0
56259	2246.0	5775.0
83876	7.0	105.0
81215	0.0	0.0
83879	332.0	734.0
10934	2.0	4.0
83878	52.0	222.0
283768	0.0	0.0
10933	9200.0	16169.0
10936	64.0	88.0
56254	3573.0	5887.0
83873	12.0	10.0
256148	0.0	0.0
81210	4.0	1.0
283767	0.0	0.0
56255	4851.0	6912.0
83872	595.0	699.0
10935	6535.0	9341.0
81211	0.0	0.0
56256	867.0	255.0
10938	2640.0	3070.0
83875	33.0	13.0
83874	1444.0	1364.0
56257	3843.0	4742.0
22907	4841.0	12670.0
643414	0.0	0.0
439953	4.0	9.0
22908	2645.0	8275.0
83871	2309.0	664.0
22909	1804.0	2411.0
283761	0.0	1.0
439954	3.0	0.0
643418	0.0	1.0
10930	17.0	5.0
439950	0.0	0.0
22921	1016.0	1056.0
8022	0.0	2.0
440926	150.0	320.0
22924	977.0	695.0
440925	53.0	138.0
8028	1372.0	2304.0
