id	ff73b9bb-de12-434d-9550-3148c642442b	a62cfb55-6820-404c-959b-e33a2f732f25
442912	0.0	5.0
85455	659.0	57.0
442913	0.0	13.0
85452	17.0	7.0
442914	0.0	0.0
50	4286.0	1205.0
85453	3194.0	2429.0
442915	0.0	8.0
85450	1368.0	2638.0
51	3579.0	4255.0
442916	0.0	0.0
85451	1265.0	1548.0
52	3226.0	1575.0
442917	0.0	0.0
53	2128.0	653.0
442918	0.0	1.0
54	427.0	278.0
442919	0.0	52.0
55	287.0	81701.0
442909	0.0	4.0
56	131.0	82.0
58	252.0	86.0
59	54771.0	32005.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	8.0	16.0
106481352	0.0	21.0
106481353	0.0	0.0
85449	154.0	1016.0
106481350	0.0	7.0
106481351	0.0	26.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	66.0
106481354	2.0	21.0
85446	265.0	428.0
442900	0.0	25.0
106481355	0.0	3.0
85443	10.0	22.0
442901	0.0	0.0
85444	450.0	490.0
442902	0.0	0.0
60	153923.0	109036.0
85441	1093.0	818.0
442903	7.0	4.0
85442	258.0	107.0
442904	0.0	0.0
442905	0.0	17.0
62	14.0	3.0
85440	1018.0	2372.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	0.0
68	1.0	1.0
344595	549.0	949.0
69	2.0	1.0
106481316	0.0	6.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	82.0
106481318	0.0	0.0
106481319	0.0	14.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	85.0	347.0
106481321	0.0	1.0
85479	6.0	10.0
106481322	0.0	2.0
85476	2050.0	1453.0
85477	57.0	719.0
70	12873.0	334.0
85474	23.0	24.0
71	93610.0	29750.0
72	87735.0	35800.0
73	6.0	68.0
74	0.0	0.0
75	17.0	25.0
106481327	0.0	4.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2729.0	906.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	7.0
106481333	1.0	1.0
85465	1945.0	1799.0
81	15826.0	7269.0
85463	602.0	1574.0
82	1.0	18.0
85464	904.0	2411.0
83	9.0	133.0
85461	1233.0	5034.0
85462	558.0	930.0
86	1457.0	421.0
87	13888.0	14840.0
85460	1084.0	3093.0
88	13.0	106.0
89	5.0	8.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1340.0	1541.0
106481300	0.0	0.0
91	4520.0	1662.0
92	711.0	1179.0
93	742.0	1846.0
94	1532.0	568.0
95	186.0	178.0
97	469.0	190.0
98	587.0	531.0
344561	2.0	2.0
728661	2263.0	2313.0
728664	0.0	26.0
106481305	0.0	38.0
261734	648.0	636.0
106481306	0.0	0.0
106481303	0.0	11.0
106481304	0.0	0.0
728666	20.0	5.0
106481309	4.0	29.0
246119	5.0	115.0
106481307	0.0	0.0
261735	0.0	95.0
106481308	0.0	0.0
3804	0.0	0.0
3805	5.0	1.0
106481312	0.0	28.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	162.0
3809	0.0	2.0
246123	0.0	0.0
106481311	0.0	7.0
344558	368.0	730.0
3800	1343.0	3455.0
3801	1473.0	1070.0
3802	0.0	0.0
728695	0.0	13.0
285735	0.0	2.0
261726	1259.0	612.0
728698	7.0	4.0
3814	2.0	0.0
3815	2550.0	1535.0
3816	62.0	27.0
261729	976.0	25105.0
3817	370.0	69802.0
3818	60.0	100.0
222166	4759.0	4063.0
3811	1.0	0.0
3812	0.0	2.0
285740	0.0	212.0
285741	19.0	10.0
728689	11.0	4.0
3827	5.0	7.0
246100	0.0	0.0
3820	19.0	122.0
3821	4.0	28.0
3822	0.0	16.0
3823	0.0	0.0
3824	39.0	263.0
645402	0.0	2.0
403313	648.0	989.0
403314	4.0	19.0
728637	1.0	0.0
728638	63.0	10.0
728633	0.0	1.0
728632	17.0	19.0
728635	14.0	30.0
3836	1915.0	1980.0
222183	96.0	85.0
3837	7684.0	6185.0
3838	597.0	268.0
3839	1592.0	958.0
728629	2.0	57.0
403304	1.0	3.0
403305	0.0	0.0
3831	1328.0	2987.0
3832	107.0	158.0
3833	39.0	44.0
3834	3.0	2.0
3835	1462.0	638.0
728620	1.0	0.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	6.0
403302	0.0	0.0
403303	0.0	0.0
728621	294.0	634.0
3848	13.0	11.0
3849	4.0	4.0
222171	2388.0	56.0
728619	4.0	90.0
3840	4008.0	5151.0
3841	463.0	531.0
3842	5940.0	5302.0
3843	5309.0	4324.0
3844	0.0	2.0
3845	1347.0	1574.0
3846	20.0	4.0
645423	0.0	0.0
3860	1154.0	448.0
246126	719.0	1893.0
728658	402.0	64.0
728655	3.0	12.0
728657	0.0	0.0
728656	0.0	0.0
3858	1795.0	242.0
3859	0.0	10.0
246135	0.0	130.0
3850	3.0	0.0
3851	2.0	61.0
3852	18567.0	2249.0
645414	0.0	0.0
3853	37.0	10.0
3854	0.0	9.0
3855	25199.0	567.0
3856	12715.0	2405.0
3857	7.0	1.0
728640	0.0	9.0
645431	32.0	18.0
728642	239.0	247.0
728641	0.0	2.0
645434	2.0	15.0
645432	1.0	35.0
285704	619.0	1388.0
728643	2.0	5.0
222194	1375.0	1284.0
285708	0.0	18.0
1204	0.0	0.0
1203	780.0	351.0
1201	1301.0	381.0
1200	7100.0	3151.0
3861	240.0	96.0
645426	6.0	10.0
645425	0.0	0.0
1209	6026.0	1325.0
3866	252.0	1095.0
1208	7.0	1.0
1207	2267.0	1766.0
3868	1794.0	24.0
285311	0.0	0.0
3880	20421.0	1666.0
3881	0.0	0.0
285313	4.0	111.0
100128537	828.0	22605.0
3882	1.0	8.0
100128536	1.0	1.0
285314	0.0	0.0
285315	269.0	74.0
1215	8.0	20.0
100141515	2.0	4.0
1213	19227.0	11277.0
1212	1870.0	378.0
1211	3850.0	1398.0
3872	5705.0	1053.0
3875	18051.0	2667.0
3876	5.0	1.0
3879	3.0	2.0
3890	0.0	0.0
3891	0.0	5.0
3892	65.0	12.0
100128525	6.0	0.0
285326	0.0	5.0
1230	81.0	269.0
285329	10.0	2.0
440097	3.0	15.0
440093	12.0	3.0
3883	1.0	0.0
3884	0.0	1.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	0.0
3887	15.0	7.0
3888	1.0	0.0
100631239	0.0	0.0
3889	16.0	2.0
100128516	25.0	33.0
285331	744.0	991.0
100128512	0.0	0.0
285335	34.0	120.0
100128514	0.0	5.0
1241	430.0	344.0
1240	184.0	730.0
1238	28.0	110.0
1237	0.0	16.0
1236	126.0	172.0
1235	0.0	8.0
1234	33.0	261.0
1233	6.0	163.0
1232	10.0	2.0
3895	9730.0	6622.0
100128511	27.0	10.0
100631247	1.0	7.0
3897	405.0	134.0
100631248	0.0	329.0
3898	6468.0	390.0
100631249	0.0	0.0
3899	317.0	9228.0
100128505	1.0	598.0
100631250	0.0	0.0
285343	936.0	1144.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	3.0
285346	92.0	630.0
100631254	0.0	10.0
100128503	0.0	0.0
285349	137.0	633.0
574501	1.0	13.0
574502	0.0	2.0
1244	53.0	76.0
574503	0.0	3.0
574504	0.0	0.0
574505	0.0	1.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	18.0
574509	0.0	0.0
1264	29172.0	15576.0
1263	537.0	483.0
1262	12.0	27.0
116966	70.0	197.0
100887755	1.0	0.0
1261	2.0	6.0
100887754	0.0	0.0
1260	0.0	0.0
116969	28.0	17.0
1259	72.0	129.0
1258	13.0	7.0
440061	0.0	0.0
100887750	14.0	463.0
100887746	80.0	0.0
100887744	1.0	2.0
1272	1014.0	5107.0
1271	216.0	60.0
100887749	86.0	19.0
1270	10.0	44.0
100887748	5.0	0.0
440044	36.0	70.0
1269	5.0	41.0
440051	1.0	1.0
1268	145.0	135.0
440050	1.0	24.0
1267	4028.0	1909.0
1266	5088.0	4975.0
100887740	0.0	0.0
1265	4299.0	2536.0
1286	1418.0	1834.0
1285	1090.0	1822.0
1284	13502.0	14151.0
1282	8627.0	11062.0
1281	11025.0	22070.0
1280	14.0	112.0
440078	65.0	523.0
440077	0.0	8.0
440087	27.0	71.0
1278	11876.0	27891.0
1277	8247.0	14545.0
440081	38.0	97.0
116938	0.0	0.0
1297	34.0	300.0
116931	87.0	295.0
1296	968.0	532.0
1295	2743.0	3887.0
116933	9.0	7.0
1294	1293.0	2759.0
1293	8457.0	23710.0
116935	44.0	15.0
1292	16871.0	10322.0
440068	0.0	2.0
1291	9163.0	8606.0
116937	2.0	15.0
440067	3.0	12.0
1290	577.0	3672.0
440073	141.0	320.0
440072	4.0	14.0
1289	1250.0	7440.0
1288	1886.0	1495.0
1287	3509.0	4974.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	533.0	2528.0
440021	1.0	0.0
442673	2.0	77.0
10018	1633.0	1734.0
126328	1603.0	272.0
442676	1.0	2.0
126326	71.0	188.0
1299	201.0	24.0
1298	7189.0	264.0
10011	1635.0	683.0
10010	1392.0	1406.0
10013	2318.0	1860.0
128989	655.0	954.0
10015	5075.0	4479.0
10014	3542.0	1877.0
10017	21.0	4.0
10016	3001.0	1902.0
10020	870.0	3850.0
114335	0.0	0.0
114336	0.0	0.0
126321	1312.0	793.0
10029	0.0	6.0
442668	1.0	3.0
10022	1.0	0.0
10021	197.0	80.0
10024	21.0	37.0
128977	1077.0	1032.0
103021165	1.0	95.0
10023	258.0	136.0
103021164	2.0	29.0
10026	831.0	418.0
10025	2008.0	656.0
116986	36.0	204.0
116985	4193.0	2800.0
116988	2598.0	1452.0
116987	2190.0	3353.0
114327	973.0	1386.0
440043	0.0	0.0
126308	2006.0	1434.0
440041	0.0	2.0
126306	17.0	1.0
151306	3.0	35.0
100128590	2.0	940.0
100128596	0.0	1.0
151300	1.0	15.0
100128595	0.0	0.0
100128589	1.0	83.0
440027	15.0	6.0
440026	1977.0	974.0
440023	0.0	0.0
10008	559.0	613.0
10007	2354.0	1214.0
10009	1416.0	867.0
116984	706.0	1170.0
116983	1007.0	859.0
151313	143.0	125.0
10000	4696.0	8990.0
128954	0.0	0.0
10002	1.0	114.0
10001	657.0	862.0
10004	200.0	134.0
10003	112.0	346.0
10006	1895.0	1562.0
10005	754.0	599.0
126370	0.0	0.0
285352	90.0	120.0
100128579	0.0	0.0
285359	46.0	34.0
126375	369.0	524.0
126374	846.0	1105.0
153918	1.0	7.0
100128574	1.0	0.0
285362	1344.0	994.0
285367	965.0	477.0
285368	274.0	297.0
100128569	54.0	74.0
126364	34.0	140.0
100128560	4.0	1.0
285370	0.0	1.0
285375	0.0	1.0
102682016	173.0	0.0
153932	0.0	213.0
344191	48.0	144.0
126353	26.0	369.0
751071	127.0	243.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	43.0
106481284	0.0	1.0
106481285	0.0	0.0
106481288	0.0	6.0
106481289	0.0	0.0
100128553	4.0	7.0
106481282	0.0	0.0
285381	1149.0	441.0
106481283	0.0	0.0
285382	1047.0	1725.0
106481280	0.0	10.0
165918	904.0	1090.0
106481281	0.0	9.0
165904	0.0	20.0
285386	181.0	179.0
138307	74.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	0.0
106481290	2.0	1.0
100128541	0.0	1.0
138311	221.0	174.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	8.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	17.0	21.0
126299	918.0	194.0
106481259	0.0	1.0
728716	47.0	24.0
126298	1393.0	3531.0
728710	0.0	0.0
126295	186.0	233.0
728712	0.0	0.0
106481264	0.0	2.0
106481265	0.0	0.0
106481262	2.0	6.0
106481263	0.0	8.0
106481268	0.0	0.0
728706	2.0	39.0
106481269	0.0	0.0
100033603	0.0	7.0
106481266	0.0	2.0
106481267	0.0	0.0
151246	57.0	47.0
645318	0.0	0.0
645317	31.0	1.0
151242	15.0	92.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18463.0	14939.0
100287908	0.0	0.0
645332	188.0	177.0
126282	192.0	250.0
100287902	2.0	19.0
163227	339.0	478.0
100287900	0.0	0.0
163223	82.0	60.0
106481275	2.0	1.0
106481276	0.0	4.0
106481273	0.0	0.0
106481274	0.0	8.0
106481279	0.0	29.0
106481277	0.0	3.0
151258	595.0	4484.0
106481278	1.0	14.0
645328	1.0	4.0
151254	10.0	178.0
645326	3.0	1.0
106481271	0.0	0.0
106481272	0.0	3.0
106481270	0.0	0.0
200407	1.0	8.0
163259	170.0	359.0
645345	149.0	1.0
200403	9.0	9.0
107133508	0.0	0.0
106481239	0.0	23.0
163255	313.0	257.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	4.0	120.0
728732	1.0	18.0
728734	0.0	51.0
126272	129.0	71.0
106481242	0.0	0.0
107133511	1.0	69.0
114294	435.0	191.0
106481243	0.0	24.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	7.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	10.0
114299	6.0	31.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	1.0
107133519	0.0	6.0
728724	0.0	0.0
106481248	0.0	1.0
106481249	0.0	4.0
107133516	1.0	62.0
728723	92.0	256.0
106481253	0.0	16.0
107133522	5.0	0.0
106481254	0.0	2.0
107133524	0.0	30.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	5.0
106481258	0.0	34.0
126259	8.0	0.0
106481255	0.0	2.0
106481256	0.0	0.0
151278	0.0	3.0
151276	3.0	33.0
645348	1.0	0.0
106481250	0.0	0.0
645369	10.0	163.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	2.0
200424	813.0	2325.0
106481218	1.0	28.0
106481215	0.0	0.0
106481216	0.0	2.0
200420	12.0	77.0
645360	0.0	2.0
106481219	0.0	1.0
106481220	5.0	5.0
106481221	0.0	3.0
106481224	0.0	6.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	3.0
138241	331.0	386.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	6.0
106481230	1.0	311.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	2.0	19.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	9.0	1.0
645387	263.0	39.0
645382	0.0	0.0
645381	23.0	34.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	9.0
106481201	0.0	15.0
645398	0.0	3.0
106481206	2.0	0.0
106481207	1.0	6.0
106481204	2.0	14.0
106481205	2.0	24.0
106481208	1.0	43.0
106481209	0.0	0.0
3902	200.0	219.0
3903	149.0	867.0
106481210	0.0	0.0
3904	0.0	0.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	2.0
3908	711.0	7199.0
106481211	0.0	0.0
3909	2272.0	3247.0
106481212	0.0	0.0
684959	0.0	0.0
151234	221.0	151.0
151230	772.0	899.0
728798	0.0	0.0
3913	17374.0	6107.0
3914	5229.0	809.0
3915	9658.0	8306.0
3916	10404.0	4514.0
3918	2638.0	507.0
3910	1904.0	5273.0
3911	11176.0	4100.0
3912	4240.0	4691.0
728782	1.0	11.0
728780	16.0	52.0
3924	10.0	29.0
3925	2598.0	369.0
3927	6880.0	2616.0
3929	8.0	5.0
3920	15386.0	3075.0
3921	16929.0	4458.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	6.0
100873171	0.0	0.0
100873178	0.0	2.0
100873177	0.0	2.0
100873176	2.0	27.0
100873175	0.0	7.0
100873170	0.0	4.0
3936	1093.0	12825.0
3937	192.0	1453.0
3938	2.0	20.0
3939	6727.0	4120.0
3930	2701.0	1618.0
100873179	0.0	5.0
3931	284.0	720.0
3932	41.0	276.0
3933	314.0	0.0
3934	263.0	280.0
100189512	0.0	0.0
105371027	0.0	25.0
100873166	0.0	0.0
100873165	0.0	43.0
100287964	0.0	1.0
100287960	0.0	2.0
100329109	0.0	0.0
100329108	7.0	7.0
3947	3.0	0.0
3948	0.0	3.0
3949	531.0	3545.0
100873169	0.0	5.0
3940	0.0	0.0
100873168	0.0	11.0
3945	6727.0	1992.0
100873196	0.0	10.0
100631260	1.0	3.0
100873195	0.0	22.0
100631261	0.0	0.0
100873194	0.0	5.0
100873193	0.0	0.0
100873199	0.0	9.0
100873198	0.0	12.0
100873197	0.0	10.0
728758	1.0	13.0
100873192	0.0	2.0
100873191	0.0	5.0
728753	0.0	0.0
100873190	0.0	0.0
3957	20.0	214.0
3958	8682.0	1367.0
3959	25564.0	2615.0
574510	1.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	32.0
199223	326.0	672.0
574517	0.0	0.0
100631269	0.0	6.0
574518	0.0	0.0
107074708	0.0	0.0
199221	62.0	531.0
3952	2.0	0.0
3953	532.0	1051.0
3954	1386.0	1216.0
3955	252.0	926.0
3956	4326.0	1590.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	7.0	12.0
100873183	0.0	2.0
100873182	0.0	29.0
100873189	0.0	0.0
100873188	0.0	2.0
100873187	0.0	2.0
100873186	1.0	4.0
728747	1.0	8.0
728746	0.0	0.0
728748	1.0	7.0
100873181	0.0	0.0
100873180	0.0	4.0
1305	333.0	691.0
1303	3328.0	11013.0
107133502	0.0	7.0
1302	66.0	47.0
1301	34.0	116.0
1300	20.0	805.0
3960	47.0	20.0
3963	14.0	0.0
3964	2348.0	3896.0
1308	2467.0	755.0
3965	729.0	279.0
1307	2371.0	6355.0
151295	23.0	138.0
1306	1199.0	5496.0
100189589	26.0	64.0
728774	0.0	7.0
728773	0.0	5.0
3980	1341.0	2905.0
100287932	1834.0	634.0
3981	991.0	429.0
728776	12.0	7.0
85508	0.0	2.0
105601840	0.0	0.0
85509	1.0	0.0
1316	3724.0	10265.0
1315	5932.0	3015.0
1314	12128.0	7664.0
1312	5047.0	1211.0
1311	336.0	330.0
100329135	2.0	2.0
1310	3.0	107.0
574537	0.0	1.0
3972	0.0	3.0
3973	0.0	278.0
3975	382.0	3.0
3976	101.0	967.0
3977	5084.0	9535.0
1318	860.0	57.0
3978	933.0	562.0
1317	4314.0	1918.0
728763	3.0	19.0
3990	115.0	41.0
645313	1.0	5.0
3991	263.0	249.0
645312	0.0	0.0
3992	3235.0	1788.0
645311	2.0	21.0
728769	280.0	165.0
1330	0.0	0.0
1327	12897.0	1886.0
1326	893.0	792.0
1325	13.0	15.0
3982	0.0	0.0
3983	8667.0	5610.0
3984	1844.0	659.0
3985	2167.0	2578.0
3987	5514.0	2399.0
3988	2428.0	1159.0
1329	4167.0	568.0
116809	0.0	6.0
100128416	10.0	6.0
1340	5466.0	1000.0
1337	3039.0	520.0
1336	0.0	0.0
1332	0.0	99.0
1331	0.0	0.0
3993	4124.0	756.0
100128410	0.0	1.0
3995	846.0	497.0
100128412	0.0	3.0
3996	1502.0	688.0
3998	14098.0	4557.0
1339	1.0	0.0
285440	1951.0	2901.0
285441	4.0	78.0
1352	368.0	685.0
1351	3814.0	959.0
1350	10433.0	1026.0
1349	3694.0	897.0
1348	0.0	0.0
1347	4070.0	804.0
1346	559.0	354.0
1345	4339.0	556.0
1343	0.0	61.0
1342	0.0	20.0
100873211	0.0	3.0
100873210	0.0	10.0
285456	14.0	94.0
1363	5663.0	7897.0
1362	4564.0	5783.0
1361	75.0	17.0
1360	1.0	72.0
1359	105.0	673.0
1358	4.0	5.0
1357	4.0	1.0
1356	61.0	915.0
1355	1618.0	1507.0
1353	1633.0	1650.0
100873215	0.0	7.0
100873214	0.0	0.0
100873213	0.0	49.0
100873212	0.0	176.0
100873219	0.0	20.0
100873218	0.0	1.0
100873217	0.0	1.0
100873216	0.0	6.0
285463	53.0	386.0
285464	476.0	751.0
100873200	0.0	4.0
777774	2.0	19.0
1374	3493.0	2388.0
1373	133.0	127.0
1371	579.0	406.0
1370	4.0	2.0
1369	0.0	3.0
1368	156.0	790.0
100873209	1.0	107.0
1366	5742.0	743.0
1365	3212.0	244.0
1364	7222.0	3273.0
100873204	0.0	39.0
100873203	0.0	1.0
100873202	18.0	24.0
100873201	0.0	10.0
100873208	0.0	5.0
100873207	0.0	29.0
100873206	4.0	20.0
100873205	0.0	0.0
102800316	0.0	1.0
102800314	1.0	6.0
100873233	0.0	4.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1752.0	2736.0
116843	353.0	341.0
1384	1761.0	1089.0
116842	84.0	337.0
1382	7649.0	141.0
116844	1494.0	179.0
1381	324.0	10.0
1380	7.0	66.0
440176	3.0	15.0
440184	7.0	85.0
1379	3.0	12.0
1378	1.0	234.0
1376	1314.0	619.0
1375	36.0	100.0
128821	13.0	0.0
100873237	0.0	4.0
128822	0.0	7.0
100873236	0.0	10.0
100873235	0.0	4.0
100873234	0.0	3.0
128826	2.0	53.0
102800310	55.0	1.0
100873239	0.0	10.0
100873222	0.0	10.0
100873221	0.0	29.0
285401	0.0	6.0
100873220	0.0	4.0
128820	0.0	2.0
116832	87.0	81.0
1396	270.0	17.0
1395	57.0	20.0
1394	52.0	11.0
1393	111.0	32.0
1392	0.0	4.0
285407	7.0	12.0
116835	142.0	89.0
1390	1425.0	1523.0
1389	3275.0	2851.0
1388	3891.0	1559.0
1387	4342.0	9339.0
116841	1038.0	664.0
1386	2733.0	2525.0
116840	1113.0	724.0
100873226	1.0	4.0
100873225	0.0	12.0
100873224	0.0	1.0
100873223	0.0	154.0
100873229	0.0	13.0
100873228	1.0	2.0
128817	2.0	14.0
100873227	0.0	2.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	99.0	793.0
100873255	0.0	4.0
100873254	7.0	18.0
100873253	0.0	44.0
285412	1.0	7.0
100873252	1.0	2.0
100287898	69.0	243.0
100287895	0.0	0.0
285419	14.0	131.0
1399	3194.0	3219.0
1398	4320.0	2469.0
1397	9917.0	368.0
100873259	0.0	17.0
100873258	2.0	182.0
100873257	0.0	14.0
100873256	0.0	6.0
100873240	1.0	60.0
100873244	0.0	0.0
100873243	0.0	3.0
100873242	0.0	0.0
100873241	1.0	73.0
100287887	144.0	5.0
285429	24.0	42.0
100287880	0.0	0.0
440193	2219.0	1766.0
100873248	0.0	3.0
100873247	1.0	53.0
100873246	0.0	5.0
100873245	3.0	47.0
100873249	0.0	1.0
128872	0.0	4.0
10130	10597.0	2030.0
153830	3703.0	2257.0
645280	4.0	12.0
440138	335.0	464.0
440132	1.0	0.0
440142	0.0	5.0
10139	1342.0	938.0
126208	1880.0	220.0
126206	0.0	0.0
126205	1.0	19.0
107133497	4.0	38.0
126204	4.0	14.0
107133499	0.0	0.0
128866	7192.0	1296.0
10131	1302.0	860.0
10134	13114.0	1135.0
107133494	0.0	3.0
10133	2607.0	2400.0
128869	713.0	355.0
10136	3.0	0.0
10135	2179.0	5639.0
100128493	1.0	0.0
103021294	17.0	138.0
10138	748.0	1138.0
100128496	0.0	2.0
10137	2230.0	3076.0
128861	0.0	1.0
128862	0.0	0.0
10141	5.0	86.0
10140	7010.0	2433.0
128864	4.0	262.0
440125	3.0	2.0
440131	0.0	4.0
10143	0.0	4.0
128854	484.0	390.0
10142	4270.0	7221.0
10144	1390.0	2539.0
10147	2182.0	4013.0
100128483	1.0	2.0
10146	5538.0	5281.0
128859	0.0	0.0
10149	1034.0	596.0
10148	21.0	40.0
128853	462.0	47.0
440159	0.0	3.0
10117	4.0	22.0
440163	6.0	0.0
10110	149.0	264.0
10112	27.0	71.0
10111	3012.0	3675.0
10114	5892.0	10380.0
10113	3473.0	1024.0
128848	1.0	0.0
10116	4593.0	3827.0
165829	32.0	67.0
100128469	16.0	19.0
153842	2.0	0.0
440145	771.0	128.0
10129	916.0	3935.0
440153	0.0	94.0
10128	5137.0	3483.0
100033799	0.0	0.0
107133486	6.0	0.0
10121	4197.0	2691.0
100128465	1.0	17.0
10120	3236.0	1084.0
10123	384.0	650.0
138234	0.0	0.0
10125	34.0	568.0
10124	434.0	396.0
10127	1106.0	1296.0
10126	952.0	399.0
100128462	0.0	1.0
100128459	0.0	0.0
106481187	0.0	12.0
106481188	1.0	6.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	29.0	77.0
106481189	0.0	1.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	0.0	6.0
106481184	0.0	6.0
106481181	2.0	6.0
106481182	0.0	0.0
285489	216.0	80.0
100128448	0.0	0.0
126242	6.0	0.0
106481198	2.0	16.0
10107	1.0	5.0
10106	11207.0	11641.0
106481199	1.0	0.0
10109	5638.0	4486.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	1.0
10101	1837.0	316.0
10100	882.0	676.0
10103	3266.0	4926.0
106481194	0.0	4.0
10102	1029.0	393.0
106481195	0.0	0.0
10105	4395.0	698.0
285492	0.0	2.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	59.0	252.0
440119	202.0	1193.0
126235	0.0	0.0
126231	70.0	604.0
106481165	0.0	0.0
106481166	0.0	6.0
106481163	0.0	2.0
442775	38.0	7.0
106481164	0.0	3.0
106481169	0.0	3.0
442777	71.0	14.0
106481167	2.0	17.0
106481168	0.0	8.0
106481161	0.0	0.0
106481162	0.0	2.0
106481160	0.0	96.0
100128427	0.0	0.0
440107	48.0	50.0
440104	872.0	1421.0
106481176	1.0	3.0
106481177	0.0	0.0
106481174	0.0	9.0
106481175	0.0	0.0
106481178	1.0	18.0
106481179	0.0	52.0
128876	0.0	1.0
100128420	1.0	14.0
100128423	4.0	6.0
128879	0.0	3.0
106481172	0.0	45.0
106481173	0.0	3.0
106481170	0.0	0.0
106481171	7.0	3.0
10090	645.0	1123.0
10093	3713.0	1844.0
10092	3243.0	1028.0
10095	2948.0	631.0
645204	0.0	112.0
10094	5791.0	1498.0
645203	1.0	0.0
10097	7522.0	5300.0
10096	6193.0	4198.0
645201	0.0	0.0
163115	52.0	108.0
200504	0.0	2.0
106481138	0.0	4.0
106481139	0.0	176.0
728833	3.0	0.0
106481143	0.0	0.0
114194	0.0	0.0
138162	459.0	21.0
106481144	0.0	0.0
114195	1.0	9.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	192.0
106481145	0.0	7.0
151126	56.0	1349.0
106481146	0.0	2.0
10099	25648.0	3556.0
10098	404.0	733.0
114190	0.0	0.0
106481140	0.0	7.0
114192	0.0	1.0
645212	722.0	380.0
106481149	0.0	1.0
106481154	0.0	12.0
106481155	1.0	0.0
114184	0.0	0.0
106481152	0.0	4.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	59.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	36.0	72.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	24.0	101.0
415116	2955.0	827.0
645207	0.0	1.0
645206	22.0	28.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	1.0
442709	7.0	3.0
114182	0.0	10.0
10071	12.0	400.0
645220	0.0	0.0
728851	13.0	28.0
10073	629.0	378.0
405754	6.0	378.0
405753	345.0	52.0
10072	1166.0	487.0
10075	11845.0	21859.0
106481118	0.0	0.0
200523	0.0	0.0
106481119	1.0	0.0
106481116	0.0	0.0
728858	2.0	18.0
