id	8309be46-0342-49d9-b6f1-b2779eaaee9a	5ec72280-04a7-434f-bdee-5bcffe7bc83d
81033	0.0	1264.0
83694	341.0	91.0
340146	0.0	18.0
83690	95.0	6968.0
81027	14.0	3.0
81029	1567.0	2948.0
653042	0.0	0.0
653045	0.0	0.0
81025	0.0	2.0
401577	109.0	123.0
22877	5716.0	3478.0
22878	2602.0	2420.0
22879	3709.0	3875.0
22870	7077.0	3608.0
22871	218.0	111.0
22872	15554.0	10625.0
22873	862.0	313.0
22874	9929.0	2732.0
22875	9108.0	3400.0
22876	1108.0	963.0
10899	11756.0	8277.0
10898	1546.0	1582.0
10891	689.0	192.0
136540	0.0	0.0
10890	7223.0	7340.0
10893	402.0	202.0
10892	1650.0	2946.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	225.0	47.0
10897	3666.0	4308.0
10896	12.0	1.0
22888	1291.0	1033.0
22889	1376.0	802.0
22880	1792.0	2306.0
124540	10338.0	5211.0
22881	338.0	402.0
22882	2036.0	3513.0
22883	17684.0	30763.0
22884	1644.0	1257.0
22885	3062.0	683.0
22887	3223.0	3197.0
342419	0.0	0.0
124538	0.0	0.0
124535	1.0	13.0
148523	781.0	177.0
283598	0.0	0.0
283596	243.0	192.0
283592	0.0	0.0
22856	1780.0	3278.0
161514	2.0	0.0
731424	1.0	4.0
22858	1932.0	2694.0
22859	5573.0	1796.0
22850	1645.0	1708.0
22852	403.0	281.0
22853	2107.0	2162.0
22854	378.0	386.0
10877	0.0	0.0
10876	8685.0	0.0
100419909	0.0	0.0
10879	13.0	3.0
10878	1.0	1.0
148534	1965.0	991.0
104169670	2.0	4.0
104169671	3.0	1.0
100419903	6.0	0.0
283587	3.0	445.0
10871	9.0	44.0
10870	49.0	162.0
10873	389.0	614.0
10875	906.0	1483.0
10874	78.0	12.0
22866	28.0	153.0
22868	1444.0	1339.0
22869	887.0	807.0
100309464	0.0	0.0
161502	3.0	1.0
100420901	0.0	0.0
22861	1291.0	817.0
22862	8599.0	3284.0
22863	1386.0	1212.0
22864	1819.0	2851.0
22865	679.0	311.0
10888	3.0	6.0
56203	31.0	7.0
643609	0.0	0.0
56204	5155.0	2607.0
10887	0.0	21.0
124512	1243.0	1103.0
148545	0.0	0.0
283579	0.0	1.0
283578	1766.0	1839.0
10880	0.0	0.0
283576	0.0	5.0
10882	10.0	13.0
10881	0.0	0.0
10884	1877.0	2257.0
283571	16.0	6.0
10886	975.0	3.0
10885	1328.0	2347.0
22834	4932.0	3822.0
22835	754.0	521.0
22836	6040.0	5424.0
22837	6411.0	6735.0
101929059	6.0	10.0
22838	2852.0	2929.0
22839	4920.0	5023.0
100420910	2.0	1.0
100420916	0.0	0.0
22832	540.0	270.0
124590	7.0	10.0
10855	138.0	200.0
10857	28368.0	9602.0
10856	4224.0	5507.0
10859	43.0	206.0
10858	42.0	30.0
100126793	10.0	14.0
10850	0.0	0.0
643617	2.0	2.0
643615	2.0	0.0
100126791	16.0	11.0
22844	52.0	7.0
22845	1878.0	1969.0
22846	417.0	360.0
22847	1353.0	1388.0
22848	6321.0	2974.0
22849	1548.0	796.0
112597	530.0	97.0
100420920	0.0	0.0
100420921	0.0	0.0
100420924	0.0	0.0
124583	18345.0	29911.0
100420926	0.0	0.0
22841	8724.0	1196.0
100420927	0.0	0.0
100419930	1.0	0.0
22843	26.0	1187.0
10866	223.0	2420.0
100420919	0.0	1.0
10865	331.0	1300.0
10868	2980.0	3342.0
10867	7090.0	8470.0
10869	7143.0	4912.0
10861	134.0	189.0
101929074	51.0	124.0
10864	10.0	0.0
101929071	21.0	0.0
10863	1120.0	578.0
22813	0.0	0.0
22814	1.0	1.0
643641	1108.0	603.0
22815	2.0	0.0
22816	0.0	0.0
22818	10902.0	11470.0
10829	0.0	1.0
100419945	0.0	0.0
83849	39.0	22.0
83855	486.0	663.0
10833	0.0	0.0
83854	12.0	11.0
83857	1269.0	1260.0
10835	1.0	2.0
83856	626.0	172.0
10834	0.0	0.0
83851	13.0	383.0
10837	0.0	0.0
100419948	0.0	0.0
83850	23.0	45.0
10836	0.0	0.0
100419949	0.0	0.0
83853	36.0	13.0
10838	10081.0	1823.0
83852	984.0	864.0
124565	16844.0	12092.0
100419947	0.0	0.0
22808	869.0	612.0
22809	2053.0	5112.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	3.0	52.0
22822	3270.0	754.0
22823	699.0	511.0
22824	705.0	593.0
101929086	0.0	0.0
22826	4384.0	4698.0
22827	5798.0	7865.0
643653	0.0	0.0
22828	2554.0	2162.0
22829	808.0	945.0
112574	3154.0	1487.0
100419955	0.0	0.0
56241	442.0	326.0
100420946	0.0	0.0
56242	872.0	820.0
22820	21390.0	21983.0
22821	686.0	632.0
100419950	0.0	1.0
10844	4701.0	4686.0
83844	0.0	0.0
10846	426.0	305.0
10845	2584.0	2877.0
10848	2135.0	2244.0
56243	12739.0	5204.0
10847	9609.0	7033.0
56244	11.0	12.0
56245	37.0	21.0
10849	139.0	289.0
56246	13.0	1.0
643646	37.0	19.0
10840	2012.0	1333.0
10842	0.0	2.0
101929093	0.0	0.0
10841	31.0	81.0
643648	0.0	0.0
101929010	0.0	1.0
100420950	1.0	0.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	2.0	3.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	0.0	0.0
100271601	0.0	0.0
100419979	1.0	0.0
100420972	0.0	0.0
100420975	4.0	1.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	1.0	0.0
391436	1.0	9.0
161582	46.0	26.0
124599	7.0	25.0
101929052	0.0	1.0
391485	0.0	0.0
222611	7.0	0.0
100187716	0.0	0.0
391490	0.0	1.0
391496	0.0	0.0
22899	523.0	261.0
391462	0.0	1.0
22891	146.0	82.0
22893	2896.0	1940.0
22894	2835.0	1900.0
22895	5.0	2.0
148581	0.0	0.0
22897	1095.0	769.0
22898	768.0	914.0
22890	1086.0	1573.0
391470	1.0	0.0
391472	0.0	0.0
391475	2.0	0.0
101929008	60.0	53.0
222659	5.0	1.0
440894	56.0	73.0
222658	3118.0	3128.0
102724035	0.0	0.0
100271575	0.0	0.0
100271577	0.0	14.0
100271571	0.0	0.0
81175	29.0	0.0
81176	11.0	3.0
100271570	1.0	0.0
93145	444.0	1999.0
440888	0.0	0.0
222642	0.0	0.0
222643	63.0	26.0
401289	3.0	2.0
401288	31.0	31.0
401285	8.0	3.0
81166	0.0	0.0
100271564	12.0	2.0
81168	0.0	0.0
100271566	1.0	1.0
81169	0.0	0.0
81162	0.0	0.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	2.0	1.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	3.0	0.0
100271551	0.0	0.0
81198	0.0	0.0
81191	0.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	1.0	0.0
401260	0.0	0.0
220001	85.0	54.0
222662	0.0	0.0
401265	46.0	71.0
222663	384.0	91.0
220002	3770.0	3516.0
93166	33.0	161.0
401264	285.0	489.0
220004	80.0	40.0
100271539	0.0	0.0
401262	129.0	26.0
93164	231.0	257.0
100271547	0.0	0.0
100271549	1.0	0.0
81188	0.0	0.0
100271543	0.0	1.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	6.0	5.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1227.0	1940.0
440854	10.0	30.0
222698	108.0	36.0
222696	54.0	19.0
161497	1.0	1.0
100271529	4.0	2.0
222699	44.0	30.0
100271536	0.0	0.0
100271538	3.0	2.0
100271537	0.0	0.0
93190	2.0	2.0
283601	0.0	0.0
100271531	20.0	8.0
283600	0.0	0.0
220042	37.0	45.0
93183	1516.0	3053.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	3538.0	5614.0
100271525	0.0	0.0
100271526	5.0	19.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	0.0	4.0
100271523	0.0	0.0
100271522	0.0	1.0
100271507	0.0	0.0
100271506	0.0	0.0
100271516	0.0	0.0
100271510	1.0	0.0
220064	871.0	511.0
220047	0.0	2.0
100271503	0.0	0.0
10808	4310.0	4994.0
56130	40.0	17.0
10807	1307.0	1866.0
56131	93.0	158.0
56132	34.0	41.0
10809	5877.0	10509.0
220081	10.0	5.0
83756	8.0	18.0
10811	704.0	562.0
56137	14.0	19.0
10810	916.0	1427.0
83755	0.0	0.0
56138	18.0	17.0
83758	388.0	116.0
10813	956.0	1338.0
56139	32.0	43.0
401207	127.0	202.0
220082	2.0	0.0
83757	0.0	0.0
83752	6605.0	6178.0
56133	37.0	87.0
10815	134.0	245.0
10814	5.0	81.0
56134	5.0	11.0
10817	551.0	477.0
56135	2.0	1.0
10816	69.0	1.0
283643	628.0	482.0
56136	1.0	13.0
643535	1.0	0.0
643536	0.0	0.0
22800	621.0	1365.0
22801	1724.0	430.0
643550	2.0	1.0
22802	12.0	211.0
22803	5460.0	4967.0
440804	0.0	2.0
22806	295.0	470.0
22807	1859.0	810.0
10819	167.0	81.0
56140	0.0	0.0
10818	1920.0	1408.0
56141	4.0	6.0
56142	7.0	5.0
56143	2.0	3.0
83737	3577.0	3035.0
220070	0.0	0.0
10822	0.0	1.0
283638	4464.0	2910.0
83744	212.0	229.0
10821	0.0	0.0
10824	4.0	1.0
83746	2641.0	2724.0
10823	0.0	0.0
83741	0.0	0.0
283635	2233.0	5595.0
10826	3532.0	1889.0
220074	554.0	1373.0
56144	5.0	31.0
10825	404.0	1916.0
56145	13.0	55.0
83740	0.0	0.0
83743	1905.0	2435.0
56146	1.0	3.0
10828	1.0	0.0
10827	1585.0	1339.0
83742	3516.0	3658.0
56147	2.0	6.0
283631	0.0	0.0
10820	0.0	2.0
440836	411.0	759.0
643563	1.0	0.0
56154	6.0	0.0
81109	0.0	0.0
283629	63.0	15.0
56159	0.0	1.0
81115	0.0	0.0
81116	1.0	0.0
56155	29.0	39.0
283624	653.0	175.0
102724097	8.0	93.0
256006	27.0	16.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	0.0	0.0
81114	0.0	0.0
81110	0.0	0.0
440829	1.0	4.0
440823	8.0	12.0
440822	0.0	0.0
56163	0.0	1.0
56164	5.0	7.0
256021	5.0	27.0
56165	20.0	1226.0
83759	1232.0	1008.0
56160	1454.0	1248.0
10800	77.0	175.0
283617	0.0	0.0
81104	0.0	0.0
10802	2501.0	1748.0
10801	18288.0	17734.0
10804	4.0	12.0
10803	6.0	4.0
56167	0.0	0.0
10806	1086.0	1427.0
56168	0.0	0.0
56169	1.0	20.0
643582	0.0	0.0
643586	2.0	2.0
256076	0.0	0.0
401253	35.0	1.0
56171	156.0	131.0
401251	3.0	2.0
56172	3432.0	23460.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	1.0
83795	0.0	1.0
102724076	0.0	0.0
102724077	5.0	4.0
283688	0.0	0.0
401247	2.0	6.0
81136	0.0	0.0
283687	269.0	672.0
283685	0.0	0.0
93109	839.0	487.0
283682	1.0	6.0
100126825	0.0	0.0
93107	1.0	1.0
643596	15.0	49.0
56180	443.0	618.0
93100	2844.0	1721.0
401242	6.0	21.0
256085	0.0	0.0
56181	8213.0	3523.0
81126	0.0	0.0
81127	0.0	0.0
83787	1530.0	2133.0
283677	0.0	0.0
401237	81.0	25.0
83786	1738.0	1841.0
401236	9.0	3.0
283673	15.0	1.0
93134	2501.0	2323.0
401233	0.0	0.0
401232	186.0	185.0
256051	316.0	506.0
81159	0.0	2.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	35.0	37.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	942.0	1942.0
283659	248.0	112.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	0.0
283651	33.0	6475.0
100271585	0.0	1.0
100271584	0.0	12.0
100271581	0.0	0.0
22998	11105.0	8083.0
22999	31.0	271.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	2589.0	2484.0
100151671	0.0	0.0
100151672	0.0	0.0
22992	6150.0	5005.0
22993	3341.0	4647.0
100151674	0.0	0.0
22994	689.0	713.0
83903	5.0	17.0
22995	162.0	86.0
83902	0.0	0.0
22996	1614.0	3646.0
22997	204.0	94.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	2.0	2.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	4.0	0.0
56302	4.0	6.0
83901	0.0	0.0
342538	6.0	3.0
83900	0.0	0.0
56300	1.0	0.0
56301	7.0	3.0
124411	670.0	712.0
22976	780.0	1011.0
22977	16.0	17.0
22978	2309.0	2270.0
22979	88.0	89.0
22970	40.0	38.0
22971	1250.0	1229.0
22974	47.0	229.0
83932	463.0	423.0
10998	485.0	514.0
83931	5201.0	2984.0
342527	24.0	24.0
148418	176.0	241.0
83933	272.0	273.0
124404	5.0	19.0
10999	1576.0	2429.0
124401	1011.0	771.0
124402	1888.0	1499.0
83930	1056.0	4207.0
56311	12.0	10.0
10990	47.0	48.0
100126693	2.0	0.0
10992	12152.0	12661.0
606500	0.0	0.0
10991	42.0	35.0
10994	5023.0	3888.0
10993	13.0	405.0
22987	317.0	178.0
22989	4.0	94.0
22980	7778.0	7579.0
22981	437.0	923.0
22982	2372.0	1448.0
22983	19.0	116.0
22984	1931.0	2958.0
22985	7511.0	5391.0
22986	0.0	1.0
58986	6948.0	9055.0
148423	523.0	509.0
58985	17.0	72.0
342510	7.0	20.0
283694	0.0	0.0
283693	12.0	12.0
283692	2.0	1.0
22954	770.0	752.0
22955	3469.0	3868.0
112487	499.0	1142.0
22950	1601.0	1511.0
391524	2.0	0.0
22952	0.0	1.0
22953	1446.0	73.0
391526	1.0	0.0
10975	4666.0	4136.0
83953	10.0	5.0
10978	493.0	514.0
83955	25.0	13.0
10979	5598.0	1868.0
112495	1848.0	5889.0
10970	8090.0	9312.0
56339	1641.0	1748.0
10972	37107.0	26837.0
10971	10448.0	18157.0
10974	0.0	0.0
10973	2365.0	2654.0
401409	11.0	72.0
112479	591.0	778.0
112476	99.0	353.0
391530	0.0	0.0
83939	5367.0	6578.0
56341	0.0	2.0
391533	0.0	0.0
124460	20.0	239.0
83935	54.0	181.0
83938	532.0	414.0
391538	0.0	0.0
83937	3302.0	489.0
10987	3206.0	2491.0
83943	483.0	1004.0
83942	0.0	0.0
10989	6583.0	3667.0
10988	18907.0	5269.0
56342	206.0	309.0
124454	1609.0	2128.0
56344	0.0	0.0
83941	1114.0	1111.0
83940	641.0	873.0
643503	0.0	0.0
10981	543.0	945.0
112483	3289.0	3395.0
10980	6882.0	5933.0
10983	21559.0	23105.0
10982	1305.0	1782.0
643507	4.0	2.0
10985	7568.0	6587.0
10984	271.0	69.0
22932	596.0	668.0
22933	2617.0	3186.0
22934	1141.0	1033.0
22936	17295.0	6239.0
22937	6656.0	6071.0
22938	3004.0	3150.0
112464	523.0	347.0
22930	4229.0	4122.0
22931	4054.0	6256.0
81309	0.0	0.0
391504	0.0	0.0
10954	1438.0	7050.0
10953	2165.0	2517.0
10956	25359.0	24699.0
81315	0.0	0.0
10955	10903.0	10674.0
391508	1.0	0.0
81316	0.0	0.0
10957	7566.0	5492.0
124446	8479.0	7023.0
81310	0.0	0.0
10959	22177.0	25931.0
22929	2652.0	2819.0
10950	2370.0	912.0
10952	9540.0	6343.0
10951	3138.0	3147.0
22943	35.0	369.0
22944	561.0	580.0
22945	0.0	1.0
22947	0.0	0.0
22948	4551.0	8187.0
22949	1383.0	5827.0
83957	0.0	0.0
22941	1765.0	1767.0
83959	1107.0	173.0
10965	1391.0	811.0
391518	0.0	0.0
10964	292.0	375.0
81304	0.0	0.0
10966	676.0	1802.0
10969	2591.0	3381.0
81300	0.0	0.0
10961	21141.0	15032.0
10960	19339.0	12794.0
643529	277.0	447.0
10963	6285.0	8723.0
10962	137.0	155.0
148479	1679.0	1123.0
197407	816.0	805.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	2.0	0.0
124491	1173.0	1617.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	1.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	1.0
391552	2.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	2.0	0.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	2.0	1.0
207107	0.0	0.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	1.0	0.0
474344	761.0	710.0
474343	141.0	125.0
246717	0.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	8.0	12.0
161406	7.0	1.0
100151649	0.0	0.0
100151643	0.0	1.0
100151645	0.0	0.0
100151640	8.0	5.0
100151641	0.0	0.0
246715	2.0	0.0
767557	12.0	8.0
606553	0.0	0.0
606551	18.0	18.0
474354	2.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	1.0
161436	21.0	295.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	16.0	7.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	1.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2155.0	2283.0
100151667	0.0	0.0
391598	1.0	1.0
100151661	0.0	0.0
100151663	0.0	0.0
474338	7.0	9.0
474337	0.0	0.0
197370	2672.0	5431.0
220112	1.0	1.0
246744	0.0	0.0
220115	31.0	41.0
93273	1.0	3.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	1.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	384.0	868.0
220107	15.0	14.0
100271448	0.0	1.0
100271447	0.0	2.0
100271449	0.0	0.0
100271444	2.0	2.0
100271445	0.0	0.0
81285	61.0	5657.0
81282	0.0	0.0
197350	23.0	7.0
246720	4.0	0.0
401399	33.0	17.0
401398	7.0	26.0
246721	1.0	0.0
220134	6.0	36.0
401397	1089.0	1543.0
246723	22.0	21.0
220136	152.0	67.0
401393	0.0	13.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	0.0	2.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	547.0	263.0
246731	0.0	0.0
401387	0.0	0.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	34.0	43.0
100271420	0.0	0.0
197358	222.0	229.0
199990	3128.0	3430.0
246785	53.0	39.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	2.0
220158	0.0	0.0
283726	87.0	169.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	100.0	41.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	195.0	129.0
100271413	0.0	0.0
197320	751.0	513.0
439996	5.0	1.0
100887074	0.0	0.0
439992	938.0	1607.0
100887073	0.0	0.0
197322	1677.0	1786.0
439994	136.0	145.0
102724105	267.0	438.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	4.0	13.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	8.0	9.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	15.0	10.0
197335	1376.0	740.0
440993	425.0	148.0
440992	65.0	63.0
161394	104.0	56.0
199964	168.0	108.0
8000	2059.0	39640.0
8001	17.0	1.0
246777	114.0	57.0
246778	23.0	0.0
606495	185.0	123.0
199974	5.0	8.0
8013	231.0	100.0
22911	752.0	576.0
439949	46.0	119.0
22913	7904.0	8387.0
643421	0.0	1.0
22914	6.0	1.0
22915	870.0	125.0
439945	0.0	0.0
22916	3282.0	4118.0
731605	6.0	1.0
22917	8.0	13.0
10929	4843.0	6403.0
10928	21698.0	6934.0
56252	5508.0	4090.0
56253	3.0	47.0
401331	222.0	155.0
81207	0.0	0.0
83869	188.0	293.0
81208	0.0	0.0
81209	0.0	0.0
83877	3359.0	3333.0
56259	3635.0	3062.0
83876	1727.0	37.0
81215	0.0	0.0
83879	164.0	375.0
10934	0.0	2.0
83878	161.0	60.0
283768	0.0	0.0
10933	10428.0	10629.0
10936	80.0	52.0
56254	3587.0	4848.0
83873	10.0	15.0
256148	0.0	0.0
81210	0.0	1.0
283767	0.0	0.0
56255	20105.0	6673.0
83872	84.0	361.0
10935	8821.0	10264.0
81211	0.0	0.0
56256	902.0	794.0
10938	2916.0	2443.0
83875	69.0	25.0
83874	1654.0	1321.0
56257	5374.0	4452.0
22907	5643.0	5490.0
643414	0.0	0.0
439953	22.0	7.0
22908	3223.0	2673.0
83871	4035.0	2390.0
22909	1321.0	1554.0
283761	0.0	0.0
439954	1.0	0.0
643418	0.0	0.0
10930	16.0	7.0
439950	0.0	0.0
22921	1824.0	1425.0
8022	0.0	0.0
440926	207.0	217.0
22924	1251.0	1201.0
440925	155.0	64.0
8028	1177.0	1198.0
22925	295.0	851.0
8029	131.0	22.0
22926	7022.0	4449.0
439934	0.0	0.0
22927	811.0	748.0
8027	1304.0	1491.0
22928	3401.0	5209.0
439936	1.0	39.0
56261	4050.0	1306.0
56262	7259.0	5986.0
10939	3652.0	3787.0
401321	189.0	94.0
8021	4817.0	3327.0
83858	503.0	266.0
22920	1813.0	1186.0
56260	185.0	112.0
10943	929.0	816.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	1.0	623.0
81204	0.0	0.0
10945	18190.0	15388.0
83868	0.0	0.0
81205	0.0	0.0
10944	6884.0	7592.0
83867	0.0	0.0
10947	1056.0	1106.0
56265	450.0	421.0
83862	4662.0	2424.0
401316	14.0	5.0
83861	2355.0	1753.0
283755	90.0	15.0
10946	4130.0	4380.0
56267	1516.0	1354.0
10949	7901.0	11104.0
81201	0.0	0.0
10948	6338.0	2334.0
256158	303.0	101.0
83863	0.0	0.0
81202	0.0	0.0
22918	2237.0	1444.0
22919	6715.0	5375.0
439941	0.0	0.0
83860	1332.0	672.0
8019	3383.0	2992.0
10941	1.0	0.0
643427	16.0	9.0
10940	196.0	264.0
8036	2508.0	2550.0
8034	1021.0	3117.0
440957	818.0	774.0
440956	0.0	0.0
440955	0.0	2.0
8038	57.0	27.0
10907	3084.0	2966.0
10906	3200.0	3462.0
440952	76.0	53.0
10908	3840.0	2959.0
93210	3031.0	3241.0
8031	9392.0	20081.0
256130	5.0	0.0
56270	4203.0	6091.0
56271	5275.0	3994.0
8030	2828.0	7125.0
10910	2277.0	2232.0
83899	0.0	0.0
81236	0.0	1.0
283748	13.0	353.0
10912	862.0	1842.0
283747	3.0	1.0
10911	0.0	2.0
10914	10130.0	8186.0
256126	23.0	26.0
83895	0.0	4.0
10913	38.0	346.0
83894	10.0	3.0
10916	9281.0	28595.0
83897	0.0	0.0
401303	88.0	67.0
10915	1520.0	1263.0
283742	1303.0	2487.0
83896	0.0	2.0
83891	1261.0	2293.0
83890	21.0	16.0
83893	0.0	0.0
81230	0.0	0.0
83892	4006.0	3445.0
22900	1081.0	876.0
93202	0.0	1.0
22901	1862.0	474.0
22902	945.0	896.0
8045	3508.0	2363.0
22903	1282.0	1923.0
22904	2754.0	3528.0
22905	2506.0	1905.0
8048	0.0	0.0
440944	484.0	496.0
22906	3548.0	3104.0
256144	0.0	0.0
10917	1.0	0.0
10919	3932.0	3829.0
83888	4.0	6.0
10921	4916.0	5965.0
283738	0.0	0.0
83887	2.0	25.0
10920	2128.0	2222.0
81226	0.0	0.0
10923	4653.0	5973.0
10922	4785.0	3411.0
83889	0.0	2.0
81228	0.0	0.0
83884	0.0	3.0
56287	42.0	6.0
81221	0.0	0.0
56288	3982.0	2963.0
10924	518.0	1648.0
10927	7089.0	5251.0
83886	106.0	41.0
81223	0.0	0.0
10926	202.0	412.0
81224	0.0	0.0
643447	1.0	1.0
643445	0.0	0.0
83882	84.0	84.0
83881	20.0	4.0
439965	5.0	17.0
643446	8.0	5.0
93233	77.0	17.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	2005.0	1643.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	15.0	15.0
106481975	1.0	0.0
106481978	1.0	0.0
106481979	0.0	0.0
106481980	0.0	0.0
100271499	0.0	0.0
100271498	0.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	5.0	3.0
81251	3.0	0.0
100271491	0.0	0.0
100271493	2.0	1.0
643470	0.0	0.0
643471	0.0	0.0
8061	20.0	42.0
8065	2301.0	2415.0
81248	0.0	0.0
10901	803.0	1037.0
10900	20.0	125.0
10903	334.0	209.0
81243	0.0	0.0
10902	3068.0	2763.0
81244	0.0	1.0
100271487	5.0	1.0
10905	4468.0	3704.0
10904	7042.0	5796.0
81246	0.0	0.0
283796	1.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	11.0	0.0
100271486	0.0	0.0
100271485	0.0	1.0
81242	1.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	12945.0	12865.0
440917	13.0	5.0
439927	0.0	0.0
440915	5.0	11.0
8078	4797.0	6140.0
643486	28.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	978.0	98.0
106481959	0.0	0.0
8073	12908.0	9857.0
106481956	1.0	0.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	6.0	2.0
106481962	0.0	1.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	517.0	339.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	0.0	0.0
100271470	0.0	0.0
440905	6.0	153.0
439916	0.0	0.0
8089	539.0	1105.0
440902	2.0	0.0
643499	0.0	0.0
439915	0.0	0.0
440900	1.0	3.0
8082	1996.0	1561.0
106481965	1.0	0.0
106481966	0.0	0.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2097.0	2298.0
106481969	0.0	0.0
8087	5799.0	6692.0
106481967	0.0	0.0
8085	6004.0	3022.0
106481968	0.0	0.0
102724167	1.0	4.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	1.0	0.0
401337	0.0	2.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	4.0	1.0
100271467	1.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	5266.0	3564.0
81264	0.0	0.0
100271460	2.0	1.0
731688	11.0	7.0
728034	0.0	0.0
8099	3035.0	3359.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	54.0	2.0
106481930	0.0	0.0
8092	6.0	14.0
