id	9feb9cef-8d78-43c5-8760-2641bb539b48	90dcc0ac-a55e-4551-9573-022c10d1c0e1
197370	3475.0	7722.0
220112	1.0	5.0
246744	0.0	0.0
220115	50.0	30.0
93273	16.0	15.0
100271459	1.0	0.0
100271458	0.0	0.0
81298	0.0	1.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	0.0	1.0
81295	0.0	0.0
100271452	0.0	0.0
220108	253.0	360.0
220107	11.0	12.0
100271448	1.0	1.0
100271447	1.0	1.0
100271449	0.0	0.0
100271444	2.0	3.0
100271445	0.0	0.0
81285	140.0	33785.0
81282	0.0	1.0
197350	23.0	38.0
246720	2.0	2.0
401399	13.0	23.0
401398	13.0	32.0
246721	0.0	0.0
220134	11.0	55.0
401397	940.0	1846.0
246723	7.0	17.0
220136	198.0	152.0
401393	0.0	57.0
100271437	0.0	1.0
100271439	2.0	1.0
100271438	1.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	634.0	1348.0
246731	1.0	2.0
401387	3.0	4.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	40.0	43.0
100271420	0.0	0.0
197358	159.0	312.0
199990	2423.0	4090.0
246785	36.0	56.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	3.0	0.0
283726	66.0	151.0
100271414	0.0	0.0
100887075	0.0	5.0
439990	56.0	50.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	98.0	140.0
100271413	0.0	0.0
197320	920.0	1930.0
439996	0.0	1.0
100887074	0.0	0.0
439992	20.0	37.0
100887073	0.0	0.0
197322	1590.0	2756.0
439994	132.0	283.0
102724105	272.0	821.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	9.0	28.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	21.0	24.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	6.0	31.0
197335	1191.0	1970.0
440993	688.0	932.0
440992	62.0	113.0
161394	96.0	109.0
199964	126.0	207.0
8000	1122.0	9694.0
8001	1.0	4.0
246777	412.0	642.0
246778	13.0	2.0
606495	128.0	251.0
199974	27.0	20.0
8013	2674.0	1454.0
22911	781.0	984.0
439949	60.0	69.0
22913	7606.0	10984.0
643421	3.0	0.0
22914	8.0	9.0
22915	384.0	671.0
439945	0.0	1.0
22916	3193.0	5408.0
731605	6.0	5.0
22917	6.0	40.0
10929	4147.0	6579.0
10928	16618.0	8943.0
56252	5016.0	7433.0
56253	9.0	34.0
401331	209.0	239.0
81207	1.0	0.0
83869	210.0	392.0
81208	0.0	0.0
81209	0.0	0.0
83877	3733.0	4773.0
56259	3669.0	3994.0
83876	555.0	44.0
81215	0.0	0.0
83879	73.0	121.0
10934	3.0	5.0
83878	61.0	135.0
283768	0.0	0.0
10933	11055.0	12869.0
10936	60.0	90.0
56254	3104.0	5151.0
83873	14.0	15.0
256148	0.0	1.0
81210	1.0	1.0
283767	0.0	0.0
56255	17983.0	7966.0
83872	59.0	380.0
10935	7163.0	11297.0
81211	0.0	0.0
56256	856.0	534.0
10938	2815.0	2917.0
83875	71.0	59.0
83874	1731.0	2207.0
56257	4565.0	6058.0
22907	5279.0	8615.0
643414	0.0	0.0
439953	5.0	6.0
22908	3336.0	4294.0
83871	3561.0	3163.0
22909	1153.0	2613.0
283761	0.0	0.0
439954	0.0	1.0
643418	0.0	5.0
10930	19.0	10.0
439950	0.0	1.0
22921	1491.0	2328.0
8022	0.0	0.0
440926	39.0	47.0
22924	1018.0	1698.0
440925	92.0	72.0
8028	1268.0	2176.0
22925	105.0	637.0
8029	246.0	213.0
22926	8284.0	6408.0
439934	2.0	0.0
22927	753.0	914.0
8027	1145.0	1959.0
22928	3616.0	6311.0
439936	2.0	6.0
56261	4767.0	2077.0
56262	5166.0	9840.0
10939	3125.0	4686.0
401321	127.0	141.0
8021	4172.0	5519.0
83858	659.0	1462.0
22920	1935.0	2426.0
56260	191.0	198.0
10943	917.0	1396.0
56269	0.0	2.0
83866	0.0	0.0
81203	0.0	0.0
10942	38.0	11.0
81204	0.0	0.0
10945	13891.0	18164.0
83868	0.0	0.0
81205	0.0	0.0
10944	6444.0	8481.0
83867	0.0	0.0
10947	1027.0	1623.0
56265	162.0	463.0
83862	4134.0	4006.0
401316	10.0	22.0
83861	1836.0	2849.0
283755	71.0	100.0
10946	4345.0	5263.0
56267	1651.0	2906.0
10949	6772.0	11661.0
81201	0.0	0.0
10948	5892.0	3713.0
256158	123.0	409.0
83863	0.0	0.0
81202	0.0	0.0
22918	861.0	2968.0
22919	6138.0	7344.0
439941	0.0	0.0
83860	1172.0	733.0
8019	2364.0	3169.0
10941	0.0	0.0
643427	13.0	14.0
10940	226.0	555.0
8036	2410.0	2806.0
8034	861.0	6466.0
440957	1071.0	932.0
440956	0.0	0.0
440955	0.0	9.0
8038	44.0	70.0
10907	2718.0	4112.0
10906	4073.0	4651.0
440952	77.0	78.0
10908	3278.0	4483.0
93210	3948.0	4556.0
8031	8288.0	29030.0
256130	1.0	2.0
56270	4042.0	8461.0
56271	5119.0	6169.0
8030	2578.0	6530.0
10910	2260.0	2370.0
83899	0.0	0.0
81236	0.0	0.0
283748	2.0	637.0
10912	1213.0	17233.0
283747	1.0	1.0
10911	0.0	24.0
10914	8838.0	12574.0
256126	15.0	38.0
83895	0.0	0.0
10913	59.0	387.0
83894	22.0	15.0
10916	8449.0	34743.0
83897	0.0	0.0
401303	127.0	130.0
10915	1645.0	2997.0
283742	1160.0	2524.0
83896	0.0	2.0
83891	1587.0	3832.0
83890	15.0	29.0
83893	0.0	0.0
81230	0.0	0.0
83892	3491.0	5517.0
22900	775.0	1300.0
93202	0.0	1.0
22901	1949.0	819.0
22902	1120.0	1433.0
8045	4683.0	5707.0
22903	830.0	2295.0
22904	2820.0	5739.0
22905	2170.0	3742.0
8048	0.0	1.0
440944	420.0	1060.0
22906	3342.0	5888.0
256144	0.0	0.0
10917	0.0	0.0
10919	3454.0	4952.0
83888	7.0	9.0
10921	4967.0	9128.0
283738	0.0	0.0
83887	2.0	19.0
10920	1969.0	3293.0
81226	0.0	0.0
10923	4885.0	6556.0
10922	4832.0	8036.0
83889	0.0	2.0
81228	0.0	0.0
83884	0.0	4.0
56287	62.0	1.0
81221	0.0	0.0
56288	3561.0	4715.0
10924	451.0	3550.0
10927	5615.0	7176.0
83886	134.0	125.0
81223	0.0	0.0
10926	162.0	528.0
81224	0.0	0.0
643447	0.0	10.0
643445	0.0	0.0
83882	380.0	922.0
83881	7.0	2.0
439965	4.0	17.0
643446	1.0	12.0
93233	76.0	32.0
256190	0.0	0.0
112401	0.0	1.0
106481976	0.0	1.0
8050	1703.0	2403.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	19.0	28.0
106481975	0.0	0.0
106481978	0.0	0.0
106481979	0.0	0.0
106481980	0.0	2.0
100271499	0.0	0.0
100271498	0.0	1.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	3.0	1.0
81251	0.0	1.0
100271491	0.0	2.0
100271493	0.0	2.0
643470	0.0	0.0
643471	0.0	1.0
8061	31.0	308.0
8065	2313.0	3362.0
81248	1.0	0.0
10901	578.0	904.0
10900	21.0	84.0
10903	396.0	323.0
81243	0.0	0.0
10902	3396.0	4677.0
81244	0.0	1.0
100271487	3.0	3.0
10905	3618.0	4851.0
10904	7161.0	8139.0
81246	0.0	0.0
283796	1.0	2.0
100271483	0.0	0.0
81240	0.0	1.0
342574	11.0	3.0
100271486	0.0	1.0
100271485	0.0	0.0
81242	1.0	3.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	11269.0	24374.0
440917	8.0	6.0
439927	30.0	0.0
440915	11.0	86.0
8078	4475.0	8810.0
643486	11.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	220.0	54.0
106481959	0.0	1.0
8073	13935.0	12708.0
106481956	0.0	0.0
8074	0.0	0.0
106481957	0.0	2.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	1.0	5.0
106481962	0.0	0.0
81278	0.0	1.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	154.0	145.0
100271472	0.0	1.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	1.0	2.0
100271470	0.0	0.0
440905	7.0	1158.0
439916	1.0	0.0
8089	472.0	1192.0
440902	1.0	0.0
643499	0.0	0.0
439915	0.0	0.0
440900	2.0	2.0
8082	969.0	1602.0
106481965	0.0	0.0
106481966	0.0	2.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2088.0	3252.0
106481969	0.0	0.0
8087	5637.0	7746.0
106481967	7.0	13.0
8085	5753.0	9407.0
106481968	1.0	0.0
102724167	0.0	6.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	0.0	0.0
106481973	1.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	7.0	5.0
100271467	0.0	2.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	2.0	0.0
100271461	1.0	0.0
100271464	0.0	0.0
439921	6156.0	8506.0
81264	0.0	0.0
100271460	2.0	1.0
731688	8.0	6.0
728034	0.0	0.0
8099	2831.0	4703.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	14.0	2.0
106481930	0.0	0.0
8092	8.0	3.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	199.0	351.0
106481937	0.0	0.0
106481934	1.0	0.0
106481935	1.0	0.0
56413	76.0	98.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	5.0	4.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	2.0	1.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	1.0	0.0
106481951	0.0	0.0
283358	196.0	953.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	4.0	9.0
106481916	0.0	3.0
106481917	0.0	0.0
572558	244.0	380.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	3739.0	6587.0
100126572	0.0	0.0
106481929	0.0	7.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	3.0	3.0
728042	0.0	0.0
106481921	0.0	1.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	0.0	0.0
101234262	10.0	18.0
767612	0.0	0.0
767611	0.0	0.0
283337	2684.0	3324.0
344813	0.0	3.0
114548	83.0	228.0
81406	0.0	0.0
81407	0.0	0.0
344807	0.0	0.0
126526	1442.0	1189.0
767600	0.0	0.0
344805	22.0	14.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	1.0	6.0
102800446	46.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	18.0	52.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	11.0	27.0
728013	235.0	208.0
283392	47.0	61.0
728012	0.0	0.0
728015	0.0	3.0
728010	1.0	1.0
81428	0.0	2.0
728019	2.0	3.0
56478	1786.0	2174.0
56479	32.0	94.0
126506	0.0	0.0
56474	1073.0	2630.0
81430	0.0	0.0
56475	157.0	211.0
81431	0.0	0.0
56476	0.0	1.0
56477	218.0	521.0
93408	0.0	0.0
283385	168.0	56.0
283383	36.0	354.0
728005	4.0	7.0
81419	0.0	0.0
81421	0.0	0.0
283377	1288.0	2813.0
643401	3.0	2.0
283375	11.0	16.0
283373	2698.0	5409.0
151525	595.0	1078.0
126567	14.0	109.0
391211	0.0	18.0
151534	16.0	48.0
151531	6.0	12.0
114569	9201.0	7440.0
126549	16.0	34.0
114571	2.0	5.0
100527978	16.0	33.0
126541	0.0	0.0
126536	0.0	0.0
151556	969.0	1780.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	0.0
440695	0.0	0.0
728072	0.0	0.0
100527960	6.0	12.0
391253	10.0	1.0
728064	0.0	0.0
100527963	82.0	177.0
728066	2.0	4.0
440689	18.0	225.0
391257	0.0	0.0
391256	3.0	3.0
440686	0.0	1.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	3.0	75.0
728090	0.0	0.0
728088	5.0	3.0
100527943	0.0	5.0
114599	2.0	4.0
126581	0.0	0.0
151516	103.0	137.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	4.0
100527947	0.0	0.0
100527948	0.0	0.0
100527949	0.0	0.0
643384	1.0	1.0
391160	0.0	0.0
643382	44.0	12.0
391162	0.0	0.0
692312	3.0	2.0
163479	4.0	1.0
391169	0.0	0.0
100271332	3.0	1.0
391171	0.0	0.0
391174	3.0	2.0
643394	2.0	1.0
391175	0.0	1.0
391179	0.0	1.0
93380	1879.0	2426.0
100271323	3.0	3.0
100271322	0.0	0.0
100271325	2.0	0.0
100271321	0.0	0.0
401036	0.0	2.0
440672	1.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	0.0	11.0
391155	0.0	0.0
401024	9.0	130.0
163486	1422.0	1197.0
401022	3559.0	107.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	5.0	1.0
401018	0.0	0.0
100271303	0.0	0.0
100271302	0.0	1.0
401093	525.0	366.0
401097	14.0	50.0
151449	1037.0	718.0
401082	1.0	0.0
8100	986.0	1103.0
440606	0.0	2.0
8106	3930.0	6014.0
440603	26.0	39.0
401089	11.0	49.0
391183	0.0	0.0
8110	33.0	20.0
8111	47.0	325.0
391189	0.0	0.0
8115	0.0	4.0
401074	572.0	232.0
222484	1481.0	1425.0
391190	0.0	0.0
391192	0.0	1.0
391191	0.0	1.0
391194	0.0	1.0
8123	130.0	111.0
391196	0.0	0.0
391195	1.0	7.0
8128	18.0	57.0
8125	5767.0	10466.0
401067	0.0	0.0
8120	209.0	443.0
151477	32.0	32.0
151473	77.0	695.0
643300	9.0	7.0
645962	0.0	0.0
8139	791.0	1077.0
645961	4.0	2.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	1.0
81328	0.0	0.0
8131	1418.0	2649.0
81329	0.0	0.0
83998	2.0	402.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	11.0	7.0
283403	4.0	0.0
83990	13.0	98.0
83992	319.0	223.0
645954	29.0	30.0
81330	0.0	0.0
645958	134.0	179.0
645957	1.0	1.0
645974	1.0	373.0
643311	0.0	0.0
645973	0.0	0.0
643310	1.0	0.0
8148	8729.0	9888.0
222487	16.0	46.0
81318	0.0	0.0
8140	18278.0	1063.0
83987	1337.0	1138.0
81324	0.0	0.0
83986	2882.0	4696.0
81325	0.0	1.0
83989	1540.0	1912.0
83988	701.0	835.0
81327	0.0	0.0
83983	153.0	171.0
81320	0.0	0.0
83982	711.0	518.0
83985	82.0	124.0
81322	0.0	0.0
643308	1.0	1.0
643309	1.0	0.0
645968	6.0	16.0
645980	0.0	0.0
100271390	3.0	3.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	357.0	349.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	1.0
81358	0.0	3.0
81353	15.0	0.0
106481884	0.0	0.0
100271399	0.0	1.0
81354	1.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	3.0	0.0
81352	3.0	4.0
100271392	5.0	3.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	9.0	10.0
93323	378.0	288.0
8165	4110.0	15347.0
645996	50.0	42.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1083.0	1521.0
106481891	2.0	6.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	1.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	10.0
100271384	0.0	1.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	0.0	1.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	1.0	0.0
8178	1176.0	1675.0
344892	0.0	1.0
643343	15.0	28.0
8170	56.0	16.0
106481855	0.0	0.0
401014	17.0	19.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	11.0	20.0
106481859	1.0	1.0
8175	2481.0	3852.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	3.0	27.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	63.0	133.0
645998	0.0	0.0
643336	0.0	0.0
100271371	1.0	0.0
8189	4452.0	10319.0
8187	97.0	647.0
93343	2576.0	2124.0
93349	851.0	709.0
643353	0.0	1.0
106481866	6.0	6.0
106481867	0.0	0.0
106481864	0.0	4.0
106481865	0.0	2.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	0.0	1.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	1.0	1.0
283431	20.0	62.0
100271364	1.0	1.0
81363	0.0	4.0
344875	4.0	5.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	4.0	1.0
8192	2832.0	5179.0
106481833	1.0	1.0
8193	12.0	39.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	5.0	13.0
106481832	0.0	0.0
106481837	0.0	1.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	3579.0	4327.0
106481836	0.0	0.0
106481840	1.0	0.0
106481841	0.0	0.0
100271358	0.0	3.0
81399	0.0	0.0
283422	0.0	2.0
344866	2.0	9.0
100271351	0.0	0.0
283420	15.0	48.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	0.0
643376	1.0	6.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	1.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	0.0	1.0
106481846	0.0	0.0
100307126	6.0	31.0
106481847	0.0	0.0
100271349	4.0	1.0
283417	150.0	553.0
283416	25.0	33.0
106481851	0.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	6.0	10.0
106481850	2.0	5.0
81382	0.0	0.0
81383	1.0	2.0
100271343	0.0	4.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1175.0	2186.0
283487	46.0	126.0
283486	1.0	1.0
283483	1.0	2.0
283481	399.0	104.0
283480	2.0	1.0
106481828	0.0	0.0
106481829	1.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	0.0	4.0
106481820	0.0	0.0
106481821	2.0	0.0
106481826	2.0	4.0
106481827	1.0	0.0
106481824	1.0	2.0
106481825	0.0	3.0
56547	0.0	86.0
106481830	0.0	2.0
56548	106.0	196.0
283471	6.0	4.0
731789	0.0	0.0
728170	0.0	1.0
283464	1509.0	1345.0
283463	0.0	3.0
283461	0.0	0.0
283460	5.0	1.0
106481808	0.0	0.0
728167	1.0	3.0
106481809	0.0	1.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	2.0	2.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	0.0	2.0
81502	31806.0	21657.0
283459	1214.0	1838.0
283458	19.0	35.0
283455	798.0	127.0
645900	0.0	0.0
283450	3517.0	9376.0
780776	50.0	127.0
728113	86.0	375.0
126410	3150.0	689.0
728116	50.0	12.0
728115	2.0	4.0
728118	30.0	67.0
81533	4746.0	5937.0
126402	0.0	0.0
81532	2007.0	3305.0
645930	0.0	23.0
731779	0.0	1.0
728106	1.0	0.0
645922	0.0	0.0
645927	0.0	3.0
728134	7.0	9.0
474170	88.0	135.0
728130	41.0	114.0
645940	0.0	2.0
728132	0.0	0.0
728137	0.0	0.0
81555	3101.0	4093.0
81556	2842.0	4411.0
81557	0.0	0.0
81558	1936.0	1785.0
645939	0.0	4.0
81551	0.0	3.0
101055625	1.0	0.0
81552	1083.0	2206.0
81553	915.0	2180.0
344905	29.0	3.0
81554	3517.0	5256.0
474167	11.0	18.0
81550	849.0	1124.0
344901	2.0	5.0
645931	1.0	2.0
645950	0.0	0.0
728121	20.0	18.0
81537	708.0	1674.0
81539	22536.0	7526.0
728128	1.0	4.0
81544	148.0	413.0
81545	2264.0	3920.0
81542	3169.0	2223.0
81543	191.0	278.0
93517	678.0	1093.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	210.0	1152.0
126432	527.0	202.0
163404	10.0	12.0
138474	1.0	2.0
391365	0.0	0.0
391367	0.0	1.0
728192	1.0	0.0
728194	2.0	4.0
728190	469.0	690.0
391378	0.0	0.0
138412	0.0	0.0
138428	6.0	7.0
138429	252.0	119.0
391356	788.0	2807.0
391358	3.0	5.0
56521	617.0	446.0
391282	1.0	0.0
643263	0.0	0.0
643264	0.0	0.0
100271209	0.0	7.0
222537	1182.0	9.0
163351	9.0	5.0
100271217	0.0	2.0
100271216	0.0	0.0
100271218	1.0	0.0
401164	0.0	0.0
100271206	0.0	0.0
100271207	4.0	0.0
100271201	0.0	0.0
100271204	1.0	1.0
391266	0.0	0.0
440799	1.0	1.0
391267	10.0	57.0
222553	229.0	601.0
391269	0.0	0.0
440795	0.0	0.0
401152	6210.0	11191.0
126393	1514.0	3340.0
8200	41.0	31.0
8204	2662.0	4832.0
8202	2759.0	3562.0
391276	0.0	0.0
391279	0.0	0.0
401145	202.0	291.0
222545	31.0	5.0
126382	751.0	1325.0
222546	26.0	58.0
606293	0.0	575.0
401138	0.0	116.0
401137	0.0	0.0
151393	246.0	439.0
692231	0.0	2.0
440738	1.0	3.0
692233	0.0	4.0
440737	55.0	67.0
8216	2796.0	4423.0
8214	377.0	344.0
440732	2.0	4.0
440730	1.0	12.0
222584	289.0	307.0
151325	0.0	1.0
8208	213.0	559.0
8209	45.0	106.0
8220	983.0	1397.0
8226	888.0	1264.0
692223	0.0	0.0
8227	3193.0	4088.0
8224	12.0	7.0
692225	6.0	15.0
8225	3525.0	5993.0
692226	0.0	0.0
100381178	0.0	2.0
692227	53.0	81.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	0.0	0.0
8218	209.0	829.0
8233	608.0	715.0
692210	1.0	1.0
8237	4346.0	4563.0
401190	144.0	226.0
692212	7.0	14.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1127.0	1875.0
8242	5196.0	7301.0
8243	4868.0	6469.0
692201	0.0	0.0
692202	1.0	10.0
692203	0.0	0.0
692204	0.0	0.0
692205	1.0	5.0
692206	0.0	0.0
692207	0.0	0.0
692208	0.0	1.0
692209	0.0	0.0
8241	3684.0	6209.0
100310812	3.0	2.0
8239	10685.0	8336.0
151354	440.0	9797.0
100271291	0.0	0.0
93432	28.0	29.0
100271290	1.0	0.0
645841	0.0	0.0
93436	1355.0	4420.0
645840	0.0	0.0
106481778	0.0	2.0
106481779	0.0	1.0
106481776	0.0	6.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	0.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	0.0	0.0
106481785	0.0	0.0
106481786	0.0	1.0
106481783	0.0	0.0
283523	1.0	0.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	0.0	0.0
283521	1.0	2.0
100271296	0.0	0.0
645834	4.0	0.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	1.0
100271295	1.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2944.0	4294.0
93426	14.0	247.0
8269	887.0	1288.0
106481789	1.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	0.0	1.0
8263	105.0	131.0
8260	1440.0	2447.0
283518	23.0	36.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	3.0
81448	0.0	0.0
106481791	0.0	0.0
283514	136.0	21.0
106481796	8.0	6.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	1.0	1.0
645846	2.0	1.0
100271288	0.0	1.0
645843	0.0	0.0
81440	0.0	0.0
100271284	0.0	0.0
8277	0.0	0.0
645864	0.0	8.0
342374	1.0	1.0
440714	0.0	1.0
342372	1.0	7.0
342371	3169.0	3073.0
440712	4933.0	83.0
106481756	0.0	0.0
8270	489.0	1699.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1732.0	2522.0
728215	152.0	309.0
106481758	0.0	1.0
106481759	0.0	0.0
283507	45.0	54.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	14.0	26.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	0.0	0.0
81470	0.0	0.0
100271274	1.0	1.0
100310841	0.0	1.0
81472	0.0	4.0
81473	0.0	0.0
100310840	63.0	93.0
100271273	0.0	0.0
645859	0.0	1.0
8288	11.0	22.0
8289	7394.0	10486.0
8287	2049.0	5276.0
643210	1.0	2.0
106481767	0.0	0.0
728207	3.0	3.0
106481768	1.0	1.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	2365.0	4235.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	3.0
81466	0.0	1.0
106481773	0.0	0.0
100310853	1.0	2.0
100271263	0.0	0.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	8.0	3.0
100271262	0.0	0.0
100310851	0.0	0.0
342358	1.0	1.0
342357	686.0	878.0
100310850	1.0	0.0
100271261	0.0	0.0
643220	4.0	9.0
643224	109.0	552.0
645884	0.0	1.0
8291	531.0	540.0
401136	0.0	2.0
106481734	8.0	5.0
8292	68.0	159.0
401135	0.0	0.0
106481735	11.0	5.0
106481732	0.0	0.0
8290	5.0	0.0
106481733	0.0	0.0
8295	4476.0	7196.0
106481738	0.0	0.0
93474	113.0	167.0
106481739	0.0	1.0
8293	0.0	2.0
106481736	0.0	3.0
106481737	0.0	0.0
8294	263.0	1216.0
106481741	0.0	0.0
106481742	0.0	2.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	0.0	1.0
100271253	0.0	0.0
645879	1.0	2.0
81493	185.0	277.0
81494	0.0	0.0
100271254	0.0	2.0
283562	0.0	0.0
81490	2237.0	2930.0
81491	47.0	232.0
342346	10.0	33.0
100271250	0.0	1.0
100873064	0.0	0.0
643232	0.0	1.0
100873065	1.0	8.0
