id	a5f5e1b6-9947-442f-a106-9df71b3a2e75	619af800-bb88-4a0b-9a4b-0259a0f99ff3
54570	0.0	0.0
400935	2.0	3.0
54574	0.0	0.0
54573	1.0	0.0
54572	1.0	1.0
400932	0.0	2.0
54571	0.0	0.0
54578	0.0	2.0
255631	63.0	54.0
400931	108.0	91.0
54577	0.0	0.0
54576	0.0	0.0
54575	3.0	0.0
6205	108007.0	156560.0
100506915	5.0	9.0
8869	577.0	705.0
6204	12465.0	18443.0
6207	24133.0	45447.0
6206	24901.0	61946.0
8867	419.0	572.0
54579	0.0	0.0
6209	23007.0	31757.0
6208	57539.0	93397.0
170384	821.0	809.0
100506916	0.0	0.0
8882	2266.0	3654.0
8883	1664.0	2883.0
8880	2977.0	5816.0
8881	3356.0	4928.0
8886	3018.0	5361.0
6223	61959.0	89504.0
100421512	1.0	0.0
8887	9345.0	12766.0
6222	98364.0	208021.0
8884	1095.0	2872.0
6224	77295.0	86663.0
100421515	19.0	12.0
54581	338.0	190.0
54580	0.0	2.0
54585	1013.0	859.0
54584	261.0	524.0
54583	2707.0	4611.0
54587	3400.0	3947.0
54586	0.0	0.0
8879	4293.0	6358.0
170371	255.0	513.0
170370	0.0	0.0
8877	209.0	689.0
6218	43967.0	73496.0
6217	41759.0	77028.0
8878	13272.0	25847.0
6219	2.0	5.0
100506907	0.0	0.0
100506906	84.0	77.0
255649	1.0	0.0
6230	31357.0	53217.0
8893	3185.0	5174.0
8894	2812.0	4981.0
101928440	0.0	0.0
8891	1408.0	1875.0
6232	28500.0	45416.0
8892	1591.0	2182.0
6231	2808.0	6389.0
8897	579.0	681.0
6234	20529.0	38703.0
8898	2629.0	3688.0
6233	35287.0	53628.0
8895	5719.0	15207.0
6236	728.0	508.0
8896	2497.0	3443.0
6235	12989.0	25950.0
101928442	0.0	0.0
101928448	2.0	2.0
8890	3177.0	5572.0
280659	0.0	0.0
280657	2.0	0.0
280658	0.0	0.0
280655	3.0	3.0
253039	1819.0	1742.0
6227	22172.0	36647.0
6226	1.0	2.0
6229	72102.0	74378.0
8888	2675.0	4411.0
6228	43194.0	69586.0
6241	82.0	400.0
6240	2524.0	3243.0
100421411	0.0	0.0
6242	1321.0	2997.0
100421413	6.0	10.0
101928455	5.0	4.0
6244	0.0	1.0
6247	9.0	2.0
100421415	1.0	1.0
6246	0.0	0.0
280644	0.0	2.0
253044	0.0	0.0
6238	18722.0	34356.0
6237	11466.0	4995.0
8899	3197.0	4471.0
6239	2547.0	2734.0
6252	765.0	2006.0
100421420	14.0	16.0
6251	4929.0	3952.0
100421422	0.0	4.0
6253	1533.0	1153.0
6256	5058.0	4721.0
100421424	0.0	0.0
6258	50.0	29.0
6257	3033.0	3278.0
100421428	0.0	0.0
101928469	0.0	0.0
100421429	0.0	0.0
280637	0.0	0.0
280636	3086.0	4367.0
253018	32.0	10.0
253017	13.0	0.0
253012	60.0	54.0
6249	5149.0	6849.0
6248	0.0	0.0
6263	231.0	125.0
100421431	2.0	1.0
6262	1936.0	1967.0
100421432	1.0	3.0
101928470	0.0	0.0
100421433	0.0	2.0
100421436	80.0	85.0
100421439	0.0	3.0
6261	326.0	254.0
6260	3.0	5.0
6259	3962.0	4014.0
100421430	0.0	0.0
6274	32.0	46.0
6273	699.0	1434.0
6276	5.0	11.0
6275	2819.0	1665.0
6278	0.0	3.0
6277	16942.0	15220.0
6279	37.0	59.0
6272	5254.0	6474.0
6271	178.0	121.0
6285	308.0	50.0
6284	1903.0	1772.0
100421455	0.0	0.0
6286	326.0	1239.0
6289	38.0	409.0
6288	422.0	1172.0
6281	5729.0	7998.0
6280	123.0	373.0
6283	0.0	2.0
6282	13464.0	25464.0
123920	1570.0	1895.0
100421451	0.0	0.0
6296	745.0	2684.0
6295	2.0	4.0
6297	1206.0	1032.0
6299	23.0	31.0
101928420	0.0	0.0
6290	0.0	0.0
6291	3.0	6.0
6294	4817.0	5727.0
6293	3147.0	4220.0
100421478	0.0	0.0
100421479	1.0	0.0
280664	11.0	1.0
54505	2091.0	3321.0
280660	0.0	0.0
54504	742.0	1201.0
280661	8.0	13.0
54503	499.0	901.0
54502	7047.0	18043.0
54509	41.0	30.0
123904	0.0	0.0
54508	37.0	106.0
100421473	0.0	0.0
54507	515.0	220.0
100421487	0.0	1.0
133308	538.0	326.0
147945	0.0	9.0
123970	0.0	0.0
100421480	0.0	1.0
147947	1604.0	1920.0
147948	297.0	262.0
147949	262.0	330.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	4.0	0.0
100421499	0.0	0.0
101060006	0.0	0.0
101060005	1.0	3.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	4.0	0.0
147965	1019.0	1690.0
147968	36.0	60.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	1.0	16.0
121360	0.0	0.0
101060032	4.0	20.0
135924	0.0	0.0
135927	2.0	2.0
121355	4.0	5.0
147906	3127.0	1419.0
135932	88.0	106.0
101060045	0.0	0.0
135935	0.0	0.0
101060040	1.0	1.0
147912	924.0	743.0
135942	0.0	0.0
135941	3.0	0.0
121340	2.0	1.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	5.0	4.0
147923	524.0	572.0
147920	6.0	1.0
147929	158.0	244.0
104326192	27.0	4.0
104326193	0.0	31.0
375444	344.0	40.0
104326189	0.0	0.0
101060020	1.0	2.0
375449	2119.0	2188.0
104326188	0.0	0.0
121328	3.0	0.0
91653	4539.0	2537.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	338.0	1785.0
27085	68.0	82.0
27086	9093.0	13072.0
389756	0.0	0.0
147429	16.0	23.0
27089	7119.0	10627.0
91646	9.0	17.0
91647	1158.0	1741.0
642968	10.0	0.0
135458	5.0	11.0
390766	0.0	0.0
27098	306.0	603.0
27099	2.0	0.0
27097	1260.0	1784.0
389741	97.0	152.0
27090	1022.0	695.0
27091	0.0	0.0
27094	72.0	113.0
27095	3465.0	4770.0
27092	4359.0	1332.0
642976	7.0	3.0
400629	2.0	2.0
27093	0.0	0.0
160428	571.0	166.0
375133	63.0	58.0
387122	0.0	1.0
390730	1.0	0.0
390732	1.0	0.0
390735	0.0	0.0
387119	304.0	209.0
27063	126.0	83.0
387117	0.0	0.0
27069	9242.0	8752.0
400612	1.0	0.0
27067	1824.0	2355.0
27068	2946.0	6012.0
221908	672.0	765.0
341799	0.0	0.0
400619	114.0	257.0
642987	94.0	120.0
400618	20.0	41.0
400617	48.0	60.0
64065	11471.0	25243.0
91662	13.0	139.0
91663	21745.0	25748.0
64064	59.0	23.0
64067	273.0	112.0
64066	0.0	0.0
91661	589.0	706.0
91664	336.0	569.0
147463	1074.0	654.0
387111	4.0	4.0
27076	667.0	880.0
390748	1.0	4.0
27077	583.0	1267.0
400604	187.0	141.0
27074	219.0	370.0
27075	2327.0	15374.0
389766	0.0	2.0
387103	319.0	182.0
387104	4.0	1.0
27079	667.0	586.0
389763	0.0	0.0
341784	1.0	7.0
642996	4.0	1.0
27072	3130.0	4598.0
160419	0.0	3.0
64061	6009.0	3340.0
400609	1.0	0.0
160418	1978.0	2411.0
64063	452.0	1432.0
27071	445.0	153.0
64062	2979.0	2371.0
91695	315.0	382.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	1.0	1.0
100313770	0.0	0.0
64077	2098.0	1145.0
91694	1978.0	3309.0
100313771	0.0	0.0
390790	2.0	1.0
221927	4058.0	5442.0
390792	2.0	0.0
400680	3.0	0.0
27043	6969.0	6358.0
27044	13295.0	29790.0
27042	764.0	1505.0
389799	8.0	70.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	284.0	113.0
100313777	0.0	0.0
27040	9.0	5.0
100313774	0.0	0.0
64073	262.0	234.0
64087	7831.0	19777.0
221914	26.0	18.0
64089	1060.0	1474.0
100313781	0.0	0.0
91683	167.0	926.0
91689	3682.0	5238.0
100313780	0.0	0.0
245908	0.0	0.0
91687	143.0	181.0
245909	0.0	0.0
400673	383.0	477.0
389792	155.0	523.0
389791	1.0	6.0
387129	0.0	0.0
400668	5.0	2.0
389787	70.0	56.0
64081	420.0	443.0
64080	169.0	299.0
64083	9314.0	22238.0
64084	156.0	103.0
64098	177.0	321.0
64097	245.0	798.0
400660	65.0	14.0
8909	18.0	16.0
27022	15.0	7.0
8907	3561.0	2907.0
341757	0.0	0.0
400658	40.0	10.0
8908	1229.0	641.0
147407	1.0	1.0
27020	15344.0	9877.0
400657	522.0	330.0
27023	0.0	1.0
400654	0.0	0.0
64090	5.0	12.0
64092	118.0	345.0
64091	4554.0	796.0
8900	4.0	18.0
64094	8931.0	8471.0
8905	926.0	1325.0
147409	1.0	8.0
64093	8614.0	912.0
8906	1369.0	2609.0
64096	0.0	2.0
8904	4339.0	3978.0
221935	904.0	4531.0
221937	1806.0	1608.0
221938	1.0	0.0
400652	16.0	13.0
400650	4.0	5.0
27039	7.0	8.0
27032	7495.0	25141.0
27033	40.0	51.0
27030	1271.0	1300.0
27031	593.0	286.0
27036	11.0	53.0
400645	0.0	0.0
27037	2029.0	2859.0
400644	0.0	0.0
27034	3194.0	3618.0
400643	398.0	20.0
27035	86.0	63.0
8912	10527.0	7295.0
100313769	1.0	0.0
8913	183.0	492.0
8910	1701.0	1137.0
8911	9.0	6.0
8916	2188.0	3838.0
8914	561.0	1182.0
8915	797.0	2156.0
245935	0.0	0.0
245936	0.0	0.0
245937	3.0	0.0
245938	0.0	0.0
8930	1385.0	1388.0
245939	0.0	0.0
221960	124.0	235.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	1.0	0.0
8924	3189.0	3108.0
8927	64.0	69.0
8928	1.0	1.0
8925	3087.0	3003.0
8926	46.0	121.0
221955	1014.0	1474.0
8941	25.0	26.0
8942	39.0	76.0
375189	26.0	25.0
8940	8.0	17.0
245940	0.0	0.0
206338	3.0	0.0
375190	540.0	346.0
196446	9.0	6.0
8934	1615.0	3328.0
8935	1061.0	2285.0
196441	1098.0	1288.0
8932	2653.0	3827.0
8933	11782.0	7135.0
8938	1386.0	2213.0
8939	3580.0	4938.0
8936	363.0	769.0
326105	1.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	1349.0	744.0
245910	0.0	0.0
206358	595.0	1236.0
245911	1.0	0.0
245912	0.0	4.0
196415	0.0	0.0
642909	5.0	4.0
642907	0.0	0.0
8945	2003.0	1703.0
54659	0.0	0.0
54658	0.0	0.0
8943	8720.0	12204.0
54657	0.0	0.0
8944	0.0	0.0
196410	21.0	27.0
245927	0.0	0.0
245928	0.0	0.0
6300	1005.0	894.0
245929	0.0	0.0
6302	2680.0	4149.0
6301	8876.0	11659.0
160492	3.0	8.0
54662	2712.0	2334.0
54661	12.0	5.0
54660	32.0	24.0
54665	1794.0	1882.0
54664	5297.0	4677.0
54663	1444.0	1841.0
8970	77.0	191.0
8971	8557.0	9485.0
101928363	1.0	2.0
8974	1435.0	1904.0
6311	2399.0	3111.0
8975	1332.0	1975.0
6310	3651.0	2630.0
91612	3310.0	3725.0
100421601	0.0	0.0
8972	6.0	1.0
8973	0.0	5.0
245972	27.0	19.0
245973	140.0	103.0
54677	1930.0	3401.0
54676	1745.0	1530.0
54675	5340.0	7544.0
147468	0.0	0.0
54674	230.0	62.0
6304	1668.0	3400.0
6303	8739.0	31247.0
8968	0.0	0.0
6305	4761.0	3686.0
91603	986.0	1256.0
91608	272.0	162.0
6307	4202.0	3557.0
642924	5.0	5.0
8969	48.0	122.0
6309	5386.0	13616.0
91607	489.0	1308.0
6320	712.0	1136.0
6322	481.0	405.0
8985	3110.0	3622.0
8986	1963.0	1986.0
64002	769.0	24.0
101928378	92.0	65.0
6324	258.0	742.0
64005	150.0	502.0
6323	0.0	1.0
101928376	3.0	6.0
54680	1166.0	1664.0
642938	84.0	19.0
54682	2463.0	5181.0
54681	2749.0	6001.0
196403	4386.0	2988.0
6315	0.0	2.0
6314	1065.0	2359.0
6317	137.0	288.0
8976	4357.0	6330.0
6319	6351.0	4782.0
6318	21.0	59.0
642935	10.0	13.0
8992	10627.0	23660.0
8993	1.0	1.0
6331	72.0	27.0
8991	9315.0	3394.0
6330	915.0	436.0
100421621	4.0	4.0
8996	2359.0	2391.0
101928388	2.0	8.0
6332	1281.0	729.0
8997	692.0	790.0
8994	1730.0	2152.0
6335	35.0	65.0
8995	1.0	7.0
6334	113.0	70.0
147495	6156.0	4436.0
100421629	0.0	0.0
8989	1.0	4.0
6326	62.0	20.0
8987	209.0	327.0
6328	49.0	33.0
91624	11474.0	2663.0
6327	338.0	106.0
8988	135.0	8.0
6329	64.0	1.0
642946	77.0	46.0
6340	864.0	3201.0
6342	9543.0	20857.0
6341	1620.0	2761.0
6344	5.0	1.0
100421633	0.0	0.0
6343	7.0	1.0
100421634	1.0	0.0
6346	0.0	0.0
6345	742.0	124.0
100421638	0.0	0.0
642958	2.0	0.0
642959	0.0	0.0
6337	3042.0	6968.0
642952	0.0	0.0
6336	0.0	1.0
6339	246.0	123.0
91614	83.0	93.0
8999	81.0	13.0
6338	457.0	818.0
642954	28.0	43.0
6351	108.0	234.0
6352	1111.0	1779.0
6355	9.0	13.0
6354	10.0	32.0
6357	4.0	16.0
6356	52.0	51.0
100421528	0.0	1.0
6348	29.0	68.0
6347	1829.0	10630.0
196394	198.0	284.0
6362	25.0	68.0
6361	17.0	21.0
6364	97.0	40.0
6363	435.0	394.0
100421533	32.0	68.0
6366	1771.0	1242.0
100421535	1.0	0.0
6368	100.0	205.0
6367	68.0	192.0
101928337	0.0	0.0
6360	18.0	23.0
255349	6.0	5.0
6359	3.0	5.0
6358	353.0	737.0
6373	322.0	438.0
101928340	6.0	4.0
6372	94.0	379.0
100421542	0.0	0.0
6375	22.0	22.0
6374	21.0	23.0
100421545	15.0	10.0
6376	10269.0	9017.0
101928345	0.0	2.0
100421549	0.0	0.0
6370	4.0	3.0
255313	0.0	0.0
196374	1.0	0.0
6369	3.0	5.0
6383	6313.0	12604.0
6386	5894.0	11132.0
6385	10381.0	16240.0
6388	2761.0	4447.0
6387	2233.0	1444.0
6389	5049.0	7490.0
255330	0.0	0.0
6382	6346.0	6720.0
102724246	7.0	12.0
255324	2.0	27.0
196385	16.0	13.0
196383	2859.0	2928.0
100421550	0.0	0.0
6397	3634.0	6629.0
100421565	0.0	0.0
6396	5521.0	7518.0
100421566	1.0	1.0
6399	1046.0	1220.0
6398	1353.0	1429.0
6391	3784.0	5559.0
6390	2676.0	5084.0
6392	3794.0	6246.0
282997	104.0	165.0
282996	61.0	17.0
100134229	300.0	638.0
282991	1503.0	2111.0
100421560	0.0	0.0
100421577	21.0	47.0
100421579	7.0	9.0
255394	89.0	258.0
102724224	1.0	1.0
54600	0.0	0.0
54602	1611.0	2333.0
282980	0.0	0.0
54606	4103.0	5132.0
100421572	0.0	0.0
100421588	4.0	1.0
100421589	110.0	63.0
282974	517.0	638.0
282973	253.0	100.0
54619	424.0	517.0
100421581	0.0	0.0
196335	0.0	4.0
100421582	2.0	2.0
54617	1929.0	1963.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	329.0	193.0
282969	234.0	241.0
102724201	0.0	0.0
282966	0.0	0.0
54622	1659.0	2901.0
100134259	32.0	26.0
54621	1104.0	2177.0
54620	1053.0	854.0
54626	270.0	408.0
54625	2307.0	4377.0
54623	7258.0	8182.0
54629	2406.0	2453.0
54627	50.0	26.0
27005	1633.0	1703.0
27006	4.0	4.0
27000	1503.0	2093.0
27004	8.0	8.0
27018	9771.0	10089.0
27019	6.0	60.0
400591	0.0	1.0
27010	216.0	412.0
27012	1.0	0.0
27013	7183.0	8787.0
400581	3.0	1.0
400578	21.0	12.0
400569	1039.0	1618.0
400566	256.0	145.0
389715	0.0	0.0
100313829	0.0	0.0
390729	2.0	2.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	13.0	8.0
389730	0.0	0.0
100038246	1.0	0.0
389727	0.0	0.0
91775	1577.0	796.0
390872	0.0	0.0
390874	1.0	1.0
654835	0.0	0.0
400759	129.0	75.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	3.0	1.0
400752	86.0	91.0
137994	106.0	95.0
642843	4.0	0.0
91768	313.0	436.0
64151	19.0	92.0
64150	658.0	257.0
64168	1439.0	382.0
64167	5215.0	7545.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	3228.0	4383.0
400746	397.0	365.0
400745	22.0	28.0
389866	17.0	15.0
150962	304.0	579.0
64175	1353.0	2028.0
162968	101.0	86.0
64174	71.0	76.0
162966	316.0	511.0
162967	1129.0	1257.0
162962	439.0	442.0
162963	411.0	439.0
125981	159.0	27.0
149992	0.0	0.0
390856	0.0	0.0
390858	119.0	198.0
27187	0.0	1.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	247.0	258.0
149986	2907.0	3301.0
147323	0.0	1.0
326293	0.0	3.0
100313839	0.0	0.0
389898	1.0	0.0
100313837	0.0	0.0
326295	0.0	1.0
27189	1.0	0.0
100313838	0.0	0.0
326294	0.0	1.0
125972	0.0	2.0
642864	0.0	1.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	359.0	181.0
27183	5014.0	6005.0
64170	78.0	114.0
642869	1.0	0.0
27180	5.0	73.0
27181	38.0	79.0
64172	332.0	446.0
100313830	0.0	0.0
375248	75.0	79.0
91782	3578.0	4421.0
27197	7.0	12.0
147339	1489.0	1269.0
27198	126.0	292.0
27195	0.0	0.0
125965	4.0	15.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	29.0	18.0
400720	526.0	569.0
149998	0.0	0.0
389884	2.0	2.0
326286	0.0	0.0
27190	104.0	37.0
64180	5.0	8.0
27193	0.0	0.0
100313842	3.0	1.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	17.0	9.0
64184	0.0	0.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	4.0	4.0
387264	0.0	9.0
387263	664.0	1935.0
206412	56.0	32.0
27164	571.0	749.0
27165	24.0	52.0
27163	6058.0	9994.0
400799	0.0	0.0
400798	14.0	9.0
27166	2275.0	3805.0
400797	0.0	0.0
326272	0.0	0.0
326275	3.0	0.0
326277	1.0	2.0
326279	6.0	16.0
27160	2.0	9.0
27161	2055.0	2609.0
326278	7.0	11.0
100313895	0.0	0.0
642888	1.0	0.0
100313896	0.0	1.0
387254	0.0	0.0
400793	686.0	655.0
150928	139.0	135.0
27175	2053.0	678.0
149934	0.0	0.0
27173	5925.0	9675.0
150921	13.0	8.0
27179	0.0	0.0
27177	0.0	0.0
27178	0.0	0.0
341883	21.0	91.0
341880	94.0	22.0
27170	0.0	0.0
326269	0.0	0.0
137964	3334.0	8489.0
390892	0.0	0.0
375298	114.0	326.0
149951	3526.0	4095.0
27148	871.0	1407.0
390895	0.0	0.0
206426	0.0	0.0
27143	1026.0	782.0
27141	28.0	29.0
27146	21.0	28.0
106029310	0.0	0.0
27147	1631.0	455.0
27145	946.0	269.0
123355	801.0	1083.0
137970	312.0	809.0
375287	712.0	689.0
387276	0.0	0.0
27159	0.0	1.0
387273	7.0	0.0
150947	0.0	0.0
150946	245.0	182.0
27153	1787.0	1735.0
27154	2415.0	4011.0
400769	1.0	2.0
27151	4620.0	2733.0
27152	469.0	428.0
123346	1.0	2.0
27158	732.0	553.0
400765	0.0	0.0
100293516	577.0	1083.0
387266	0.0	0.0
27156	46.0	9.0
149954	0.0	0.0
387267	0.0	0.0
375295	46.0	39.0
100313886	0.0	1.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	5.0	1.0
160365	6.0	14.0
160364	17.0	40.0
102724316	677.0	580.0
54754	0.0	2.0
54753	1799.0	786.0
54752	0.0	4.0
54751	12284.0	6262.0
54758	1701.0	2218.0
54757	96.0	128.0
54756	1239.0	1128.0
101928290	15.0	13.0
6401	770.0	987.0
6400	6054.0	9334.0
102724307	5.0	2.0
54760	132.0	107.0
54765	4491.0	6043.0
54764	789.0	935.0
54763	0.0	2.0
54762	151.0	524.0
54769	3.0	6.0
54768	28.0	113.0
54766	0.0	3.0
159371	179.0	142.0
100421700	0.0	0.0
100421701	0.0	1.0
100421702	0.0	0.0
100421704	5.0	13.0
100421705	0.0	0.0
100421706	0.0	1.0
100421707	0.0	0.0
100421708	1.0	4.0
100421709	0.0	0.0
54776	9682.0	5150.0
91703	91.0	81.0
6403	781.0	2167.0
6402	147.0	183.0
6405	3610.0	3159.0
54778	1018.0	1631.0
6404	480.0	638.0
54777	29.0	25.0
6407	54.0	1.0
6406	110.0	0.0
64100	0.0	0.0
64102	107.0	12.0
6421	12465.0	18450.0
100421710	0.0	0.0
64101	66.0	59.0
6423	1872.0	5239.0
6422	5352.0	7332.0
64106	18.0	23.0
64105	27.0	38.0
64108	255.0	419.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	1.0	2.0
54780	1500.0	1656.0
54785	623.0	596.0
54784	920.0	730.0
6414	1994.0	6349.0
6416	2261.0	3165.0
54788	3886.0	3634.0
6415	20427.0	21487.0
6418	14507.0	27720.0
6419	1907.0	1967.0
6430	8449.0	12228.0
64111	0.0	0.0
162989	2242.0	2212.0
64110	3905.0	4781.0
6432	4783.0	6648.0
6431	6411.0	11147.0
64112	4195.0	6092.0
64115	2989.0	2801.0
6434	4952.0	8556.0
101928243	37.0	119.0
6433	2173.0	1828.0
64114	11218.0	11534.0
101928244	0.0	0.0
100421724	3.0	6.0
64116	770.0	1499.0
64118	6849.0	13169.0
101928248	22.0	6.0
100421728	0.0	0.0
54790	1175.0	1184.0
100421729	0.0	0.0
104548973	0.0	0.0
104548972	1.0	0.0
54793	2069.0	2098.0
400713	754.0	1330.0
104548971	15.0	18.0
104548970	0.0	0.0
54798	190.0	63.0
255411	0.0	0.0
54797	667.0	750.0
54796	1507.0	480.0
54795	11145.0	41339.0
6425	109.0	16.0
6424	1382.0	12468.0
150992	0.0	0.0
6427	4992.0	7320.0
54799	754.0	1141.0
6426	6476.0	10774.0
6429	5830.0	5734.0
6428	12436.0	17465.0
162979	61.0	50.0
6441	235.0	127.0
64122	2040.0	2797.0
64121	1431.0	2347.0
6440	31.0	1.0
100421731	1.0	0.0
6443	4545.0	2319.0
101928256	0.0	0.0
6442	3894.0	832.0
64123	1022.0	2279.0
100421733	0.0	0.0
6445	324.0	78.0
100421734	0.0	0.0
6444	793.0	376.0
160313	4.0	2.0
100421736	0.0	0.0
64127	69.0	43.0
162972	472.0	662.0
64129	7611.0	3621.0
255426	46.0	9.0
642818	0.0	0.0
642819	300.0	245.0
400709	13.0	11.0
6439	215.0	15.0
642812	6.0	1.0
64131	945.0	1133.0
654817	23.0	34.0
6450	2489.0	816.0
91750	739.0	776.0
64130	534.0	366.0
654816	18.0	14.0
6452	1342.0	1622.0
100421741	0.0	0.0
64132	3717.0	3589.0
6451	14945.0	11441.0
64135	502.0	1438.0
91754	7292.0	4986.0
6453	3629.0	2184.0
6456	141.0	736.0
91752	314.0	55.0
64137	36.0	10.0
6455	6633.0	6980.0
147372	748.0	78.0
6447	509.0	304.0
6446	4026.0	10625.0
91748	2004.0	2451.0
6449	7484.0	7814.0
135398	9.0	27.0
91746	4350.0	5425.0
6448	4065.0	4889.0
91749	267.0	665.0
6461	1196.0	1272.0
6462	29.0	70.0
6465	0.0	0.0
100421754	0.0	0.0
64146	45.0	177.0
64145	2278.0	2014.0
6464	5811.0	7044.0
162998	9.0	5.0
100421756	4.0	1.0
101928276	2.0	2.0
64147	319.0	682.0
160335	703.0	2222.0
6466	1.0	1.0
162993	553.0	427.0
64149	1118.0	1238.0
147381	40.0	24.0
255403	179.0	151.0
6458	26.0	12.0
6457	110.0	17.0
91734	1.0	1.0
6459	1.0	0.0
6472	2138.0	8415.0
6471	0.0	0.0
6474	3.0	30.0
6473	4.0	4.0
6476	4.0	152.0
6478	2910.0	3310.0
6477	1012.0	1019.0
101928200	79.0	16.0
100421648	0.0	0.0
6470	1008.0	1421.0
6469	109.0	345.0
6468	8065.0	5002.0
6483	1556.0	1010.0
6482	1284.0	1032.0
100421652	1.0	0.0
6484	1343.0	1191.0
6487	2048.0	1133.0
196294	578.0	736.0
6489	1006.0	386.0
497661	365.0	331.0
100421657	0.0	0.0
6480	8359.0	11084.0
102724386	5.0	1.0
6494	2118.0	2712.0
6493	799.0	4960.0
6496	0.0	0.0
6495	2562.0	4334.0
6498	2580.0	5774.0
101928223	0.0	2.0
6497	7255.0	6935.0
6499	2572.0	3725.0
6490	61.0	73.0
6492	0.0	0.0
6491	102.0	316.0
101928232	0.0	0.0
100124700	13.0	7.0
102724368	3.0	14.0
196264	1063.0	3304.0
54700	2961.0	5213.0
54707	1816.0	2367.0
497634	0.0	0.0
54704	894.0	2562.0
54708	2466.0	3538.0
160287	10.0	2.0
54714	1.0	2.0
54718	104.0	66.0
100421681	0.0	0.0
54716	6.0	61.0
54715	75.0	10.0
100421695	0.0	2.0
100421697	0.0	0.0
100421698	0.0	2.0
100421699	0.0	0.0
102724349	7.0	8.0
102724341	0.0	0.0
159296	0.0	17.0
54729	0.0	0.0
54726	1963.0	2236.0
100421694	0.0	0.0
255480	354.0	34.0
54732	11278.0	25617.0
54734	1.0	0.0
54733	2034.0	5344.0
54739	117.0	132.0
54738	474.0	238.0
54737	4067.0	3967.0
160298	0.0	2.0
102724321	0.0	0.0
255488	1882.0	12196.0
54742	42.0	133.0
54741	5566.0	7559.0
54749	4492.0	4319.0
137902	7.0	7.0
27128	180.0	210.0
27129	4313.0	1163.0
29789	3352.0	9892.0
27127	26.0	25.0
27120	39.0	21.0
27121	6.0	2.0
29781	2936.0	2746.0
29780	2985.0	3105.0
27124	440.0	431.0
27125	5836.0	9459.0
27122	8350.0	5265.0
29785	338.0	271.0
27123	115.0	184.0
125919	210.0	328.0
29799	84.0	257.0
390800	1.0	0.0
27131	2878.0	5170.0
654790	394.0	153.0
27132	73.0	197.0
27130	508.0	509.0
29798	79.0	142.0
27136	25.0	1.0
29797	0.0	0.0
27133	15.0	0.0
29796	5846.0	9335.0
27134	407.0	1122.0
27106	1642.0	3295.0
27107	1107.0	1885.0
29768	4.0	7.0
29767	531.0	642.0
29766	1861.0	4656.0
27109	2174.0	2329.0
29761	2819.0	2455.0
29760	436.0	1100.0
389813	373.0	191.0
389812	130.0	55.0
27102	8515.0	21188.0
29765	0.0	0.0
29763	4307.0	6721.0
27101	2223.0	3389.0
389816	567.0	495.0
27115	816.0	221.0
29778	3.0	0.0
29777	1674.0	2440.0
27113	255.0	347.0
29775	791.0	1091.0
27111	130.0	266.0
29774	31.0	17.0
27112	346.0	830.0
390831	0.0	0.0
390834	0.0	2.0
390836	0.0	0.0
100313938	0.0	0.0
125950	947.0	1164.0
125958	0.0	0.0
377841	22.0	34.0
390843	0.0	0.0
390844	4.0	3.0
389827	2.0	9.0
652170	0.0	0.0
389860	0.0	0.0
390811	0.0	0.0
389857	0.0	0.0
390816	1.0	3.0
389856	438.0	555.0
125931	2.0	23.0
389852	0.0	0.0
100313914	0.0	0.0
389844	1.0	0.0
389840	10.0	16.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	39.0	22.0
91893	121.0	139.0
91894	5.0	8.0
147670	13.0	7.0
147664	4.0	5.0
642721	0.0	0.0
64285	2313.0	3360.0
64284	332.0	1854.0
64288	512.0	400.0
147685	114.0	56.0
121026	0.0	0.0
123688	294.0	490.0
341568	0.0	0.0
341567	1.0	0.0
642737	5.0	4.0
64283	556.0	511.0
64282	1398.0	1540.0
389541	5443.0	6381.0
147694	556.0	756.0
389537	230.0	276.0
