id	06f6022f-d28b-4c80-ac20-ee5923b5e0b5	494ca558-baef-4580-9662-19f2b8527858
85458	10406.0	4259.0
106481345	0.0	1.0
85459	1080.0	1112.0
106481346	0.0	0.0
85456	12372.0	22406.0
442910	1.0	0.0
106481343	0.0	0.0
85457	7158.0	5998.0
442911	0.0	0.0
106481344	0.0	2.0
442912	0.0	0.0
85455	34.0	62.0
442913	0.0	0.0
85452	8.0	12.0
442914	0.0	0.0
50	5689.0	7736.0
85453	6025.0	11328.0
442915	0.0	0.0
85450	2962.0	2234.0
51	7153.0	12430.0
442916	0.0	0.0
85451	2402.0	2894.0
52	3453.0	5325.0
442917	0.0	0.0
53	2482.0	7606.0
442918	0.0	0.0
54	2064.0	6570.0
442919	0.0	0.0
55	277233.0	440567.0
442909	0.0	0.0
56	3.0	42.0
58	1342.0	190.0
59	239175.0	47813.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	16.0	17.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1471.0	443.0
106481350	1.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	109.0	4.0
106481354	0.0	0.0
85446	549.0	294.0
442900	0.0	1.0
106481355	0.0	0.0
85443	16.0	3.0
442901	0.0	0.0
85444	1618.0	1052.0
442902	0.0	0.0
60	402856.0	174305.0
85441	2291.0	7825.0
442903	5.0	5.0
85442	455.0	142.0
442904	0.0	0.0
442905	0.0	0.0
62	32.0	20.0
85440	3819.0	3385.0
442907	6.0	1.0
442908	0.0	0.0
66	2.0	3.0
67	12.0	6.0
68	8.0	5.0
344595	766.0	684.0
69	10.0	9.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	94.0	59.0
106481321	0.0	0.0
85479	34.0	21.0
106481322	0.0	0.0
85476	3499.0	4172.0
85477	922.0	5347.0
70	6531.0	1058.0
85474	2.0	27.0
71	95458.0	138264.0
72	298589.0	50339.0
73	35.0	61.0
74	1.0	0.0
75	10.0	22.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4438.0	4263.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	3.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2291.0	5969.0
81	38205.0	21308.0
85463	2057.0	1432.0
82	8.0	13.0
85464	1372.0	1163.0
83	14.0	20.0
85461	5134.0	4607.0
85462	1667.0	2024.0
86	1937.0	2680.0
87	54715.0	16959.0
85460	3593.0	4756.0
88	754.0	22.0
89	34.0	8.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3118.0	1962.0
106481300	0.0	0.0
91	3435.0	5776.0
92	1772.0	1902.0
93	949.0	1614.0
94	1972.0	740.0
95	162.0	513.0
97	300.0	158.0
98	907.0	1086.0
344561	0.0	0.0
728661	3189.0	6491.0
728664	2.0	3.0
106481305	0.0	0.0
261734	730.0	840.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	2.0	2.0
106481309	15.0	11.0
246119	14.0	7.0
106481307	0.0	0.0
261735	3.0	1.0
106481308	0.0	0.0
3804	0.0	0.0
3805	4.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	9.0	42.0
3809	2.0	4.0
246123	0.0	0.0
106481311	0.0	0.0
344558	2370.0	664.0
3800	6522.0	21972.0
3801	2494.0	701.0
3802	0.0	0.0
728695	0.0	0.0
285735	1.0	0.0
261726	3692.0	2948.0
728698	6.0	12.0
3814	3.0	4.0
3815	2625.0	982.0
3816	97.0	175.0
261729	21821.0	89881.0
3817	75361.0	345832.0
3818	32.0	15.0
222166	7975.0	5074.0
3811	2.0	1.0
3812	5.0	2.0
285740	2.0	2.0
285741	40.0	38.0
728689	11.0	14.0
3827	3.0	2.0
246100	0.0	0.0
3820	164.0	130.0
3821	28.0	14.0
3822	2.0	5.0
3823	3.0	2.0
3824	140.0	81.0
645402	0.0	0.0
403313	1730.0	4625.0
403314	3.0	0.0
728637	1.0	0.0
728638	9.0	51.0
728633	0.0	0.0
728632	11.0	24.0
728635	14.0	16.0
3836	3798.0	4123.0
222183	315.0	135.0
3837	13830.0	16347.0
3838	869.0	1211.0
3839	4928.0	1899.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1742.0	1369.0
3832	415.0	818.0
3833	131.0	505.0
3834	9.0	24.0
3835	1861.0	2168.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	341.0	231.0
3848	1.0	0.0
3849	6.0	8.0
222171	168.0	129.0
728619	2.0	8.0
3840	9282.0	6701.0
3841	1927.0	1545.0
3842	12119.0	13985.0
3843	13599.0	9640.0
3844	0.0	0.0
3845	3043.0	2935.0
3846	1.0	3.0
645423	0.0	1.0
3860	1076.0	370.0
246126	2173.0	760.0
728658	455.0	851.0
728655	1.0	2.0
728657	0.0	0.0
728656	2.0	1.0
3858	1196.0	691.0
3859	2.0	0.0
246135	1.0	1.0
3850	1.0	0.0
3851	773.0	626.0
3852	16259.0	6386.0
645414	0.0	0.0
3853	161.0	69.0
3854	18.0	6.0
3855	2175.0	2494.0
3856	13983.0	38252.0
3857	33.0	2.0
728640	1.0	3.0
645431	35.0	28.0
728642	316.0	293.0
728641	3.0	35.0
645434	1.0	0.0
645432	17.0	3.0
285704	2450.0	1637.0
728643	4.0	39.0
222194	3061.0	2866.0
285708	0.0	0.0
1204	0.0	1.0
1203	1250.0	1390.0
1201	693.0	2173.0
1200	9848.0	16702.0
3861	6171.0	435.0
645426	10.0	4.0
645425	0.0	0.0
1209	6749.0	10542.0
3866	13219.0	5205.0
1208	0.0	0.0
1207	3221.0	4300.0
3868	147.0	26.0
285311	8.0	0.0
3880	10580.0	6598.0
3881	2.0	0.0
285313	86.0	23.0
100128537	411.0	446.0
3882	6.0	0.0
100128536	2.0	2.0
285314	0.0	4.0
285315	535.0	287.0
1215	45.0	19.0
100141515	7.0	5.0
1213	35075.0	60236.0
1212	3696.0	2796.0
1211	4475.0	5796.0
3872	8065.0	4479.0
3875	9289.0	36073.0
3876	7.0	16.0
3879	0.0	1.0
3890	1.0	0.0
3891	1.0	0.0
3892	31.0	37.0
100128525	5.0	10.0
285326	0.0	0.0
1230	801.0	389.0
285329	7.0	12.0
440097	62.0	9.0
440093	15.0	20.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	2.0
3887	9.0	11.0
3888	0.0	0.0
100631239	0.0	1.0
3889	0.0	1.0
100128516	97.0	50.0
285331	830.0	506.0
100128512	0.0	0.0
285335	12.0	12.0
100128514	0.0	0.0
1241	483.0	170.0
1240	1753.0	765.0
1238	103.0	171.0
1237	10.0	22.0
1236	181.0	190.0
1235	14.0	11.0
1234	840.0	378.0
1233	255.0	143.0
1232	5.0	6.0
3895	19238.0	16467.0
100128511	95.0	127.0
100631247	7.0	11.0
3897	915.0	386.0
100631248	35.0	532.0
3898	897.0	2782.0
100631249	0.0	0.0
3899	4809.0	27760.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1888.0	1719.0
100631251	2.0	4.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	194.0	300.0
100631254	3.0	1.0
100128503	0.0	0.0
285349	525.0	219.0
574501	0.0	2.0
574502	0.0	0.0
1244	34.0	34.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	113641.0	20010.0
1263	554.0	190.0
1262	15.0	18.0
116966	399.0	300.0
100887755	1.0	0.0
1261	0.0	2.0
100887754	0.0	0.0
1260	3.0	0.0
116969	41.0	12.0
1259	185.0	341.0
1258	4.0	2.0
440061	0.0	0.0
100887750	42.0	188.0
100887746	1.0	1.0
100887744	0.0	0.0
1272	15896.0	3430.0
1271	2171.0	122.0
100887749	11.0	24.0
1270	15.0	13.0
100887748	0.0	1.0
440044	44.0	24.0
1269	19.0	13.0
440051	0.0	0.0
1268	102.0	39.0
440050	1.0	2.0
1267	7606.0	7932.0
1266	13928.0	14838.0
100887740	0.0	0.0
1265	7545.0	3900.0
1286	2585.0	1046.0
1285	954.0	376.0
1284	68012.0	18197.0
1282	40347.0	10733.0
1281	77036.0	17198.0
1280	47.0	456.0
440078	191.0	97.0
440077	0.0	1.0
440087	72.0	370.0
1278	155329.0	24839.0
1277	64488.0	13240.0
440081	97.0	70.0
116938	0.0	0.0
1297	982.0	167.0
116931	165.0	97.0
1296	2670.0	913.0
1295	4771.0	2223.0
116933	1.0	1.0
1294	3909.0	1309.0
1293	65855.0	21407.0
116935	36.0	90.0
1292	98048.0	20940.0
440068	2.0	6.0
1291	49019.0	11239.0
116937	3.0	3.0
440067	10.0	5.0
1290	8840.0	2035.0
440073	822.0	110.0
440072	7.0	10.0
1289	14194.0	3680.0
1288	6285.0	993.0
1287	7922.0	3539.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2181.0	1298.0
440021	0.0	0.0
442673	4.0	10.0
10018	1938.0	2552.0
126328	1896.0	1756.0
442676	0.0	0.0
126326	1118.0	249.0
1299	142.0	152.0
1298	904.0	5055.0
10011	1396.0	1775.0
10010	2608.0	1754.0
10013	2517.0	4132.0
128989	1432.0	1224.0
10015	11721.0	15119.0
10014	6139.0	5086.0
10017	22.0	79.0
10016	3156.0	4625.0
10020	4099.0	12228.0
114335	0.0	0.0
114336	0.0	0.0
126321	2221.0	3550.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	1.0
10021	132.0	10.0
10024	33.0	120.0
128977	2855.0	2090.0
103021165	0.0	6.0
10023	351.0	644.0
103021164	3.0	53.0
10026	3487.0	3492.0
10025	3157.0	4269.0
116986	239.0	174.0
116985	8279.0	6822.0
116988	4669.0	5387.0
116987	3498.0	8323.0
114327	965.0	954.0
440043	0.0	0.0
126308	4317.0	4384.0
440041	0.0	0.0
126306	20.0	18.0
151306	56.0	34.0
100128590	1.0	3.0
100128596	1.0	4.0
151300	1.0	2.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	12.0	34.0
440026	1964.0	3459.0
440023	1.0	0.0
10008	1200.0	578.0
10007	2907.0	2900.0
10009	2116.0	3204.0
116984	1109.0	725.0
116983	2319.0	1412.0
151313	514.0	241.0
10000	7615.0	8884.0
128954	0.0	0.0
10002	29.0	20.0
10001	930.0	824.0
10004	620.0	139.0
10003	548.0	137.0
10006	4170.0	4277.0
10005	976.0	1458.0
126370	0.0	0.0
285352	101.0	142.0
100128579	0.0	0.0
285359	27.0	32.0
126375	347.0	710.0
126374	896.0	471.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2533.0	3540.0
285367	1115.0	1110.0
285368	584.0	828.0
100128569	166.0	243.0
126364	300.0	215.0
100128560	5.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	5.0
344191	904.0	63.0
126353	682.0	1325.0
751071	145.0	299.0
442660	0.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	4.0
106481282	0.0	0.0
285381	2277.0	1231.0
106481283	0.0	0.0
285382	3826.0	1048.0
106481280	0.0	0.0
165918	1462.0	1543.0
106481281	1.0	1.0
165904	75.0	0.0
285386	180.0	55.0
138307	6.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	3.0	2.0
100128542	2.0	2.0
106481290	0.0	2.0
100128541	2.0	0.0
138311	509.0	266.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	10.0	10.0
126299	1428.0	1359.0
106481259	0.0	0.0
728716	14.0	3.0
126298	2238.0	2253.0
728710	1.0	1.0
126295	249.0	296.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	291.0	356.0
645318	1.0	0.0
645317	28.0	53.0
151242	201.0	6.0
106481260	0.0	0.0
106481261	0.0	2.0
647979	37242.0	41826.0
100287908	0.0	0.0
645332	294.0	487.0
126282	656.0	425.0
100287902	4.0	55.0
163227	741.0	555.0
100287900	0.0	0.0
163223	57.0	195.0
106481275	1.0	0.0
106481276	0.0	1.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	696.0	10721.0
106481278	0.0	0.0
645328	1.0	0.0
151254	87.0	25.0
645326	2.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	3.0
163259	487.0	307.0
645345	82.0	130.0
200403	3.0	3.0
107133508	1.0	1.0
106481239	0.0	0.0
163255	346.0	168.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	2.0
728732	1.0	1.0
728734	2.0	0.0
126272	315.0	94.0
106481242	0.0	0.0
107133511	3.0	0.0
114294	939.0	1293.0
106481243	0.0	0.0
107133513	0.0	3.0
106481240	0.0	0.0
106481241	2.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	9.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	3.0	1.0
107133516	5.0	8.0
728723	64.0	150.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	3.0	0.0
107133524	1.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	13.0	12.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	0.0	5.0
106481250	0.0	0.0
645369	383.0	65.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1399.0	5174.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	23.0	29.0
645360	0.0	0.0
106481219	0.0	3.0
106481220	13.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	811.0	985.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	2.0
645387	346.0	380.0
645382	0.0	0.0
645381	51.0	64.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	1.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	392.0	137.0
3903	1560.0	764.0
106481210	0.0	0.0
3904	4.0	4.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6715.0	1839.0
106481211	0.0	0.0
3909	3625.0	5632.0
106481212	0.0	0.0
684959	0.0	0.0
151234	55.0	48.0
151230	2579.0	3730.0
728798	3.0	13.0
3913	25924.0	18460.0
3914	5811.0	2194.0
3915	22143.0	10063.0
3916	16577.0	21926.0
3918	1677.0	1215.0
3910	12584.0	2801.0
3911	9956.0	8813.0
3912	17987.0	2979.0
728782	8.0	5.0
728780	34.0	121.0
3924	8.0	9.0
3925	1773.0	2466.0
3927	7937.0	7156.0
3929	1.0	0.0
3920	13397.0	25271.0
3921	22125.0	27404.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	1.0
3936	25757.0	59244.0
3937	2530.0	917.0
3938	0.0	0.0
3939	14464.0	13705.0
3930	6233.0	3803.0
100873179	0.0	0.0
3931	674.0	193.0
3932	760.0	406.0
3933	0.0	0.0
3934	2343.0	4766.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	4.0
3947	3.0	3.0
3948	150.0	315.0
3949	5358.0	5031.0
100873169	2.0	0.0
3940	1.0	1.0
100873168	0.0	0.0
3945	18793.0	6590.0
100873196	0.0	1.0
100631260	0.0	2.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	1.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	134.0	125.0
3958	11192.0	5241.0
3959	27834.0	8265.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	46.0	2.0
199223	191.0	196.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	360.0	110.0
3952	3.0	0.0
3953	2293.0	1132.0
3954	1903.0	3749.0
3955	1254.0	3669.0
3956	21426.0	4835.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	2039.0	343.0
1303	8582.0	6556.0
107133502	0.0	0.0
1302	62.0	29.0
1301	44.0	19.0
1300	27.0	83.0
3960	96.0	27.0
3963	12.0	6.0
3964	3810.0	5735.0
1308	7067.0	1737.0
3965	1271.0	748.0
1307	13910.0	3590.0
151295	10.0	12.0
1306	10398.0	4639.0
100189589	3.0	2.0
728774	0.0	1.0
728773	2.0	4.0
3980	2353.0	5426.0
100287932	2102.0	2384.0
3981	1391.0	1463.0
728776	14.0	15.0
85508	0.0	0.0
105601840	1.0	0.0
85509	0.0	0.0
1316	8656.0	5973.0
1315	10813.0	17400.0
1314	18729.0	29976.0
1312	5338.0	8703.0
1311	295.0	720.0
100329135	2.0	0.0
1310	47.0	9.0
574537	0.0	0.0
3972	1.0	2.0
3973	5.0	1.0
3975	0.0	0.0
3976	742.0	497.0
3977	11127.0	21428.0
1318	51.0	59.0
3978	997.0	1004.0
1317	4775.0	7435.0
728763	4.0	4.0
3990	58.0	16.0
645313	1.0	9.0
3991	439.0	237.0
645312	0.0	0.0
3992	4855.0	1088.0
645311	0.0	1.0
728769	570.0	862.0
1330	0.0	0.0
1327	11769.0	11160.0
1326	530.0	354.0
1325	10.0	8.0
3982	0.0	0.0
3983	5872.0	6378.0
3984	2342.0	1780.0
3985	4430.0	6583.0
3987	5153.0	15425.0
3988	7102.0	5179.0
1329	2971.0	4487.0
116809	0.0	0.0
100128416	24.0	12.0
1340	5039.0	4788.0
1337	3434.0	4663.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1947.0	5518.0
100128410	0.0	4.0
3995	753.0	478.0
100128412	0.0	0.0
3996	3642.0	2433.0
3998	14435.0	13076.0
1339	16.0	3.0
285440	3167.0	2819.0
285441	41.0	1.0
1352	1011.0	806.0
1351	4964.0	7681.0
1350	9584.0	9110.0
1349	3670.0	3750.0
1348	0.0	0.0
1347	3544.0	4801.0
1346	2005.0	329.0
1345	5008.0	3904.0
1343	0.0	0.0
1342	3.0	3.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	25.0	42.0
1363	29620.0	62758.0
1362	9808.0	13769.0
1361	3.0	3.0
1360	344.0	72.0
1359	3308.0	1178.0
1358	4.0	0.0
1357	13.0	2.0
1356	3001.0	4054.0
1355	2976.0	3902.0
1353	3594.0	2837.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	52.0	422.0
285464	487.0	736.0
100873200	0.0	1.0
777774	0.0	0.0
1374	5783.0	5136.0
1373	229.0	32.0
1371	917.0	764.0
1370	0.0	0.0
1369	0.0	0.0
1368	3680.0	1338.0
100873209	0.0	0.0
1366	1417.0	4377.0
1365	1750.0	10522.0
1364	10162.0	25354.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	2.0
100873206	3.0	7.0
100873205	2.0	1.0
102800316	0.0	0.0
102800314	0.0	2.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	4400.0	5083.0
116843	1191.0	1010.0
1384	5495.0	9166.0
116842	26.0	57.0
1382	1814.0	665.0
116844	559.0	858.0
1381	17.0	8.0
1380	18.0	43.0
440176	1.0	5.0
440184	0.0	7.0
1379	6.0	4.0
1378	162.0	225.0
1376	1489.0	3640.0
1375	37.0	61.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	18.0	7.0
102800310	3.0	21.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	488.0	277.0
1396	41.0	26.0
1395	8.0	10.0
1394	26.0	20.0
1393	372.0	64.0
1392	1.0	0.0
285407	18.0	25.0
116835	354.0	195.0
1390	1288.0	693.0
1389	6461.0	7285.0
1388	6368.0	10807.0
1387	10342.0	11753.0
116841	1866.0	2214.0
1386	3851.0	4605.0
116840	2049.0	1937.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	7.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	1.0	0.0
116828	43.0	39.0
100873255	0.0	0.0
100873254	4.0	10.0
100873253	0.0	0.0
285412	4.0	4.0
100873252	0.0	1.0
100287898	80.0	46.0
100287895	0.0	0.0
285419	34.0	14.0
1399	5736.0	6021.0
1398	5359.0	5527.0
1397	3591.0	1106.0
100873259	1.0	0.0
100873258	2.0	1.0
100873257	1.0	3.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	193.0	203.0
285429	12.0	11.0
100287880	0.0	0.0
440193	3695.0	6413.0
100873248	0.0	0.0
100873247	4.0	4.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8809.0	22288.0
153830	6082.0	4811.0
645280	2.0	0.0
440138	719.0	1213.0
440132	4.0	0.0
440142	6.0	6.0
10139	2241.0	2013.0
126208	1210.0	1516.0
126206	0.0	2.0
126205	7.0	96.0
107133497	14.0	15.0
126204	1.0	9.0
107133499	0.0	0.0
128866	9627.0	8687.0
10131	2471.0	4215.0
10134	10012.0	14373.0
107133494	0.0	3.0
10133	7892.0	2716.0
128869	1237.0	1699.0
10136	0.0	0.0
10135	5044.0	5345.0
100128493	0.0	0.0
103021294	16.0	40.0
10138	1241.0	609.0
100128496	0.0	0.0
10137	5326.0	7448.0
128861	0.0	0.0
128862	1.0	0.0
10141	3.0	2.0
10140	7132.0	9193.0
128864	15.0	32.0
440125	1.0	2.0
440131	0.0	0.0
10143	138.0	158.0
128854	1483.0	1033.0
10142	6653.0	11599.0
10144	2401.0	3750.0
10147	3581.0	3873.0
100128483	0.0	0.0
10146	9005.0	14517.0
128859	0.0	0.0
10149	171.0	270.0
10148	202.0	124.0
128853	187.0	91.0
440159	0.0	0.0
10117	12.0	5.0
440163	0.0	0.0
10110	35.0	33.0
10112	67.0	412.0
10111	5790.0	6110.0
10114	11892.0	9651.0
10113	2744.0	5067.0
128848	0.0	0.0
10116	10259.0	6090.0
165829	169.0	39.0
100128469	20.0	32.0
153842	3.0	1.0
440145	1124.0	1217.0
10129	3411.0	1627.0
440153	0.0	0.0
10128	9727.0	13585.0
100033799	0.0	1.0
107133486	1.0	1.0
10121	8776.0	7719.0
100128465	0.0	0.0
10120	4843.0	6177.0
10123	3559.0	1517.0
138234	1.0	0.0
10125	410.0	242.0
10124	1571.0	787.0
10127	1723.0	1876.0
10126	1141.0	1591.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	124.0	94.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	91.0	59.0
100128448	0.0	2.0
126242	0.0	0.0
106481198	2.0	0.0
10107	1.0	1.0
10106	16706.0	19675.0
106481199	0.0	0.0
10109	11319.0	8486.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2128.0	2825.0
10100	2995.0	844.0
10103	9327.0	102196.0
106481194	0.0	0.0
10102	1064.0	1313.0
106481195	0.0	0.0
10105	2046.0	3157.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	192.0	667.0
440119	616.0	510.0
126235	0.0	3.0
126231	194.0	253.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	73.0	135.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	26.0	26.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	7.0
440107	57.0	50.0
440104	973.0	1181.0
106481176	2.0	3.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	17.0	3.0
100128420	38.0	15.0
100128423	0.0	0.0
128879	1.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	16.0
10090	2306.0	981.0
10093	4936.0	4735.0
10092	7804.0	6275.0
10095	4455.0	3226.0
645204	3.0	1.0
10094	6784.0	6592.0
645203	0.0	4.0
10097	17623.0	16619.0
10096	13423.0	11525.0
645201	0.0	2.0
163115	318.0	78.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	94.0	116.0
106481144	0.0	0.0
114195	11.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	5.0
106481145	0.0	0.0
151126	2063.0	408.0
106481146	0.0	0.0
10099	11205.0	7534.0
10098	1214.0	921.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	842.0	1146.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	131.0	68.0
106481156	0.0	0.0
114189	0.0	1.0
106481157	0.0	0.0
415117	76.0	494.0
