id	8a69e294-e600-432c-8900-cf8f650a8319	208eb16b-3ed5-4cfe-823d-0da9af5ba913
83638	3108.0	4268.0
256380	96.0	52.0
449518	0.0	0.0
83648	286.0	141.0
401537	2.0	4.0
83647	0.0	0.0
83641	5528.0	5176.0
401535	8.0	6.0
83643	2650.0	474.0
401533	3.0	1.0
643689	2.0	4.0
283971	0.0	6.0
83640	858.0	639.0
283970	14.0	8.0
114826	1725.0	1428.0
114827	177.0	28.0
378706	1.0	1.0
378707	0.0	0.0
378708	244.0	200.0
339184	9.0	1.0
339186	0.0	0.0
56052	1362.0	1569.0
114821	557.0	1351.0
114822	636.0	2248.0
114823	5734.0	8568.0
114824	1.0	0.0
114825	1795.0	2029.0
643699	105.0	55.0
340168	0.0	0.0
114815	171.0	18.0
114817	0.0	0.0
114818	1673.0	614.0
114819	261.0	382.0
339175	1159.0	1527.0
56063	500.0	621.0
653017	0.0	0.0
56061	4753.0	5744.0
56062	53.0	16.0
114814	155.0	183.0
83667	820.0	480.0
83666	4845.0	4357.0
83660	1599.0	1770.0
340156	128.0	154.0
83661	269.0	765.0
114804	272.0	3106.0
114805	100.0	149.0
340152	66.0	37.0
339168	0.0	0.0
114800	165.0	41.0
114801	256.0	289.0
93010	295.0	65.0
114803	2479.0	3645.0
83697	6.0	9.0
81034	1728.0	1617.0
81035	4522.0	7227.0
83696	2975.0	3927.0
83699	11860.0	6850.0
81037	6598.0	10717.0
83698	78.0	27.0
401588	318.0	274.0
83693	2297.0	1947.0
81030	39.0	29.0
83692	4027.0	3023.0
81031	8573.0	7281.0
83695	2322.0	2112.0
81033	1593.0	1024.0
83694	182.0	254.0
340146	51.0	15.0
83690	2442.0	4440.0
81027	6.0	5.0
81029	5405.0	2986.0
653042	0.0	0.0
653045	5.0	6.0
81025	1.0	4.0
401577	247.0	251.0
22877	6648.0	9390.0
22878	5121.0	5078.0
22879	6021.0	8467.0
22870	5072.0	4357.0
22871	404.0	70.0
22872	18065.0	18885.0
22873	1170.0	336.0
22874	5913.0	4275.0
22875	5057.0	5087.0
22876	2448.0	1189.0
10899	7503.0	8214.0
10898	1678.0	3268.0
10891	1004.0	108.0
136540	0.0	0.0
10890	11837.0	9659.0
10893	291.0	203.0
10892	5415.0	7893.0
136541	0.0	1.0
10895	0.0	0.0
342426	0.0	1.0
10894	520.0	31.0
10897	3189.0	3871.0
10896	9.0	27.0
22888	1366.0	1254.0
22889	1791.0	2839.0
22880	3351.0	5414.0
124540	9203.0	5082.0
22881	954.0	1114.0
22882	5545.0	6180.0
22883	35218.0	39571.0
22884	2101.0	2074.0
22885	1013.0	1225.0
22887	5960.0	5929.0
342419	0.0	1.0
124538	0.0	0.0
124535	5.0	12.0
148523	210.0	221.0
283598	0.0	1.0
283596	186.0	260.0
283592	3.0	0.0
22856	5418.0	5488.0
161514	0.0	1.0
731424	4.0	2.0
22858	4542.0	6178.0
22859	2235.0	810.0
22850	2544.0	4111.0
22852	796.0	1009.0
22853	4011.0	8070.0
22854	619.0	620.0
10877	0.0	0.0
10876	4.0	0.0
100419909	0.0	0.0
10879	3.0	0.0
10878	14.0	4.0
148534	2068.0	2604.0
104169670	10.0	2.0
104169671	19.0	69.0
100419903	7.0	5.0
283587	356.0	801.0
10871	80.0	25.0
10870	148.0	76.0
10873	863.0	873.0
10875	3481.0	1172.0
10874	29.0	12.0
22866	231.0	517.0
22868	2449.0	2214.0
22869	1459.0	1744.0
100309464	0.0	0.0
161502	9.0	16.0
100420901	0.0	0.0
22861	2251.0	587.0
22862	7760.0	5829.0
22863	2214.0	1857.0
22864	8293.0	5354.0
22865	56.0	9.0
10888	14.0	6.0
56203	56.0	19.0
643609	0.0	0.0
56204	4257.0	5363.0
10887	15.0	9.0
124512	1286.0	1390.0
148545	0.0	0.0
283579	4.0	1.0
283578	3087.0	3427.0
10880	2.0	1.0
283576	10.0	0.0
10882	25.0	2.0
10881	0.0	1.0
10884	2926.0	3462.0
283571	12.0	19.0
10886	11.0	1.0
10885	2586.0	4736.0
22834	4729.0	5198.0
22835	804.0	1022.0
22836	7516.0	6647.0
22837	10963.0	8157.0
101929059	10.0	12.0
22838	3299.0	4841.0
22839	6077.0	6313.0
100420910	2.0	4.0
100420916	0.0	0.0
22832	1033.0	843.0
124590	34.0	5.0
10855	353.0	95.0
10857	14676.0	4678.0
10856	3861.0	4907.0
10859	358.0	126.0
10858	86.0	98.0
100126793	24.0	41.0
10850	0.0	0.0
643617	2.0	2.0
643615	2.0	1.0
100126791	76.0	3.0
22844	55.0	14.0
22845	1834.0	2077.0
22846	844.0	453.0
22847	3075.0	3794.0
22848	7157.0	7429.0
22849	1681.0	1532.0
112597	125.0	60.0
100420920	0.0	1.0
100420921	1.0	0.0
100420924	3.0	1.0
124583	21179.0	44293.0
100420926	0.0	0.0
22841	2628.0	2281.0
100420927	0.0	0.0
100419930	0.0	0.0
22843	870.0	2057.0
10866	2597.0	746.0
100420919	0.0	0.0
10865	1696.0	753.0
10868	4198.0	3482.0
10867	11309.0	10664.0
10869	6681.0	7888.0
10861	234.0	738.0
101929074	80.0	13.0
10864	7.0	1.0
101929071	0.0	0.0
10863	1394.0	2104.0
22813	2.0	1.0
22814	0.0	7.0
643641	1293.0	4137.0
22815	0.0	2.0
22816	0.0	0.0
22818	11924.0	12145.0
10829	0.0	2.0
100419945	0.0	0.0
83849	50.0	15.0
83855	767.0	854.0
10833	0.0	0.0
83854	10.0	15.0
83857	2721.0	663.0
10835	0.0	2.0
83856	292.0	633.0
10834	0.0	1.0
83851	598.0	66.0
10837	0.0	1.0
100419948	0.0	0.0
83850	98.0	59.0
10836	0.0	1.0
100419949	0.0	0.0
83853	16.0	28.0
10838	2737.0	4153.0
83852	1588.0	1385.0
124565	10394.0	11973.0
100419947	0.0	0.0
22808	1487.0	610.0
22809	2848.0	3831.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	52.0	711.0
22822	3188.0	612.0
22823	1167.0	1037.0
22824	2064.0	295.0
101929086	0.0	1.0
22826	6519.0	4165.0
22827	8417.0	9351.0
643653	1.0	0.0
22828	4887.0	4379.0
22829	1589.0	581.0
112574	3029.0	2107.0
100419955	0.0	0.0
56241	918.0	839.0
100420946	0.0	0.0
56242	919.0	1785.0
22820	22877.0	26284.0
22821	1483.0	973.0
100419950	0.0	0.0
10844	5115.0	5107.0
83844	0.0	1.0
10846	691.0	529.0
10845	4325.0	5142.0
10848	3902.0	2156.0
56243	14876.0	11479.0
10847	14155.0	17637.0
56244	25.0	12.0
56245	62.0	22.0
10849	195.0	372.0
56246	1.0	4.0
643646	76.0	46.0
10840	3795.0	1974.0
10842	1.0	1.0
101929093	0.0	0.0
10841	74.0	73.0
643648	0.0	0.0
101929010	3.0	2.0
100420950	8.0	13.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	1.0	0.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	1.0	1.0
100271601	0.0	1.0
100419979	2.0	0.0
100420972	0.0	0.0
100420975	6.0	2.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	1.0	1.0
391436	0.0	0.0
161582	51.0	72.0
124599	56.0	11.0
101929052	5.0	1.0
391485	0.0	0.0
222611	0.0	1.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	709.0	199.0
391462	0.0	0.0
22891	295.0	107.0
22893	3088.0	2467.0
22894	4130.0	3097.0
22895	2.0	4.0
148581	0.0	0.0
22897	1465.0	2383.0
22898	2040.0	1502.0
22890	4604.0	3189.0
391470	1.0	0.0
391472	0.0	0.0
391475	0.0	1.0
101929008	48.0	151.0
222659	5.0	11.0
440894	75.0	7.0
222658	6120.0	6007.0
102724035	0.0	1.0
100271575	1.0	1.0
100271577	2.0	1.0
100271571	0.0	0.0
81175	5.0	8.0
81176	4.0	7.0
100271570	0.0	0.0
93145	1083.0	4021.0
440888	0.0	0.0
222642	7.0	7.0
222643	60.0	41.0
401289	6.0	0.0
401288	41.0	29.0
401285	4.0	3.0
81166	0.0	0.0
100271564	6.0	4.0
81168	0.0	0.0
100271566	10.0	4.0
81169	0.0	0.0
81162	4.0	0.0
81163	0.0	1.0
100271563	0.0	0.0
81164	0.0	1.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	2.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	1.0	2.0
100271551	0.0	1.0
81198	0.0	0.0
81191	1.0	0.0
81192	0.0	0.0
81193	0.0	0.0
81194	0.0	0.0
450232	2.0	0.0
401260	0.0	0.0
220001	207.0	21.0
222662	3.0	2.0
401265	150.0	191.0
222663	378.0	167.0
220002	2840.0	5752.0
93166	595.0	175.0
401264	577.0	744.0
220004	75.0	77.0
100271539	0.0	0.0
401262	96.0	20.0
93164	459.0	655.0
100271547	0.0	0.0
100271549	0.0	2.0
81188	0.0	0.0
100271543	1.0	0.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	15.0	10.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1853.0	1699.0
440854	22.0	16.0
222698	85.0	20.0
222696	101.0	214.0
161497	9.0	10.0
100271529	4.0	10.0
222699	23.0	267.0
100271536	0.0	0.0
100271538	6.0	8.0
100271537	0.0	0.0
93190	2.0	4.0
283601	0.0	0.0
100271531	7.0	41.0
283600	3.0	1.0
220042	77.0	111.0
93183	2870.0	4308.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	4174.0	7014.0
100271525	0.0	0.0
100271526	17.0	26.0
100271521	1.0	0.0
100271520	0.0	0.0
220032	4.0	12.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	0.0	0.0
100271516	0.0	0.0
100271510	1.0	0.0
220064	864.0	1104.0
220047	5.0	46.0
100271503	0.0	0.0
10808	7867.0	6430.0
56130	55.0	114.0
10807	1499.0	3613.0
56131	213.0	779.0
56132	267.0	502.0
10809	6827.0	4658.0
220081	15.0	18.0
83756	39.0	39.0
10811	753.0	1149.0
56137	21.0	76.0
10810	2330.0	5288.0
83755	0.0	0.0
56138	22.0	846.0
83758	323.0	157.0
10813	1360.0	1906.0
56139	134.0	257.0
401207	345.0	422.0
220082	0.0	1.0
83757	0.0	4.0
83752	11476.0	11422.0
56133	197.0	1366.0
10815	102.0	437.0
10814	143.0	50.0
56134	49.0	45.0
10817	481.0	907.0
56135	6.0	53.0
10816	4.0	0.0
283643	298.0	417.0
56136	6.0	6.0
643535	5.0	1.0
643536	0.0	0.0
22800	2095.0	1788.0
22801	733.0	751.0
643550	5.0	4.0
22802	2061.0	34.0
22803	7231.0	8378.0
440804	0.0	1.0
22806	771.0	609.0
22807	3085.0	2320.0
10819	44.0	92.0
56140	3.0	26.0
10818	2726.0	2799.0
56141	14.0	30.0
56142	10.0	87.0
56143	11.0	42.0
83737	6826.0	5418.0
220070	1.0	0.0
10822	0.0	0.0
283638	4848.0	6982.0
83744	444.0	338.0
10821	5.0	2.0
10824	3.0	3.0
83746	3060.0	2964.0
10823	0.0	0.0
83741	0.0	0.0
283635	7639.0	4903.0
10826	4005.0	929.0
220074	1530.0	3037.0
56144	116.0	308.0
10825	2726.0	2822.0
56145	98.0	517.0
83740	0.0	0.0
83743	2882.0	3099.0
56146	14.0	135.0
10828	1.0	3.0
10827	2010.0	1981.0
83742	3830.0	1230.0
56147	11.0	439.0
283631	1.0	4.0
10820	0.0	2.0
440836	451.0	429.0
643563	0.0	0.0
56154	15.0	0.0
81109	0.0	0.0
283629	103.0	93.0
56159	0.0	3.0
81115	0.0	0.0
81116	0.0	0.0
56155	90.0	60.0
283624	610.0	490.0
102724097	116.0	116.0
256006	62.0	38.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	2.0	2.0
81114	0.0	1.0
81110	0.0	0.0
440829	5.0	3.0
440823	82.0	58.0
440822	0.0	4.0
56163	0.0	1.0
56164	17.0	27.0
256021	41.0	9.0
56165	16.0	5085.0
83759	1540.0	1369.0
56160	1778.0	1141.0
10800	763.0	82.0
283617	0.0	0.0
81104	0.0	0.0
10802	3927.0	3405.0
10801	19045.0	20089.0
10804	25.0	42.0
10803	6.0	0.0
56167	0.0	0.0
10806	2088.0	2070.0
56168	0.0	1.0
56169	71.0	7.0
643582	0.0	0.0
643586	3.0	4.0
256076	0.0	3.0
401253	1.0	4.0
56171	430.0	626.0
401251	10.0	15.0
56172	29543.0	30622.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	1.0
83795	1.0	1.0
102724076	0.0	0.0
102724077	2.0	10.0
283688	0.0	0.0
401247	8.0	13.0
81136	0.0	0.0
283687	717.0	823.0
283685	3.0	2.0
93109	530.0	987.0
283682	19.0	5.0
100126825	0.0	0.0
93107	2.0	1.0
643596	44.0	86.0
56180	943.0	728.0
93100	2524.0	2491.0
401242	4.0	47.0
256085	1.0	0.0
56181	4824.0	3681.0
81126	0.0	0.0
81127	0.0	0.0
83787	2249.0	4125.0
283677	1.0	3.0
401237	134.0	115.0
83786	2748.0	2056.0
401236	1.0	6.0
283673	3.0	1.0
93134	3956.0	3694.0
401233	0.0	0.0
401232	245.0	319.0
256051	880.0	997.0
81159	2.0	0.0
81155	0.0	1.0
81156	0.0	0.0
100271597	0.0	0.0
283663	40.0	52.0
81153	0.0	0.0
100271596	0.0	1.0
100271595	0.0	1.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1712.0	1352.0
283659	97.0	222.0
100271587	0.0	0.0
100271589	1.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	2.0
283651	9292.0	5946.0
100271585	0.0	0.0
100271584	19.0	15.0
100271581	0.0	0.0
22998	15826.0	15504.0
22999	712.0	1016.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	5471.0	5426.0
100151671	0.0	0.0
100151672	0.0	0.0
22992	9767.0	10673.0
22993	7421.0	7873.0
100151674	0.0	0.0
22994	715.0	997.0
83903	26.0	58.0
22995	239.0	239.0
83902	0.0	1.0
22996	4902.0	4311.0
22997	250.0	280.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	1.0	4.0
100151684	0.0	0.0
100151685	0.0	0.0
100151681	0.0	3.0
56302	16.0	42.0
83901	0.0	0.0
342538	8.0	9.0
83900	0.0	1.0
56300	1.0	0.0
56301	8.0	2.0
124411	1301.0	1057.0
22976	1480.0	3918.0
22977	37.0	26.0
22978	5257.0	4755.0
22979	154.0	96.0
22970	26.0	53.0
22971	984.0	1298.0
22974	127.0	748.0
83932	803.0	1120.0
10998	347.0	861.0
83931	4255.0	4295.0
342527	81.0	48.0
148418	194.0	755.0
83933	268.0	419.0
124404	6.0	87.0
10999	1554.0	2953.0
124401	1003.0	1248.0
124402	1211.0	1161.0
83930	5829.0	14171.0
56311	17.0	0.0
10990	77.0	37.0
100126693	4.0	4.0
10992	15635.0	16247.0
606500	0.0	0.0
10991	97.0	18.0
10994	4461.0	2665.0
10993	244.0	106.0
22987	228.0	876.0
22989	117.0	66.0
22980	8907.0	7707.0
22981	2549.0	486.0
22982	4192.0	2634.0
22983	42.0	24.0
22984	3436.0	5243.0
22985	10049.0	8804.0
22986	15.0	0.0
58986	7058.0	15113.0
148423	838.0	757.0
58985	87.0	23.0
342510	69.0	6.0
283694	0.0	0.0
283693	15.0	33.0
283692	4.0	1.0
22954	1393.0	1528.0
22955	5577.0	8353.0
112487	1181.0	1561.0
22950	2226.0	2005.0
391524	1.0	0.0
22952	6.0	11.0
22953	158.0	68.0
391526	0.0	0.0
10975	3632.0	3202.0
83953	4.0	7.0
10978	600.0	798.0
83955	22.0	34.0
10979	6406.0	1718.0
112495	3899.0	4489.0
10970	9093.0	6783.0
56339	2439.0	3681.0
10972	34389.0	30430.0
10971	20958.0	28331.0
10974	0.0	0.0
10973	5792.0	3810.0
401409	94.0	293.0
112479	1676.0	2384.0
112476	234.0	268.0
391530	0.0	0.0
83939	8047.0	10408.0
56341	4.0	4.0
391533	1.0	0.0
124460	179.0	133.0
83935	333.0	221.0
83938	393.0	181.0
391538	0.0	1.0
83937	1038.0	689.0
10987	3340.0	4151.0
83943	575.0	821.0
83942	0.0	0.0
10989	4667.0	5827.0
10988	6228.0	7752.0
56342	252.0	492.0
124454	2181.0	2813.0
56344	0.0	1.0
83941	2491.0	1495.0
83940	1181.0	1416.0
643503	0.0	0.0
10981	940.0	615.0
112483	3947.0	4810.0
10980	5731.0	8656.0
10983	35017.0	37097.0
10982	2782.0	1626.0
643507	1.0	7.0
10985	9655.0	12879.0
10984	255.0	342.0
22932	695.0	1347.0
22933	3955.0	4372.0
22934	1066.0	1947.0
22936	11391.0	8625.0
22937	6758.0	7473.0
22938	4522.0	4168.0
112464	699.0	153.0
22930	7882.0	2948.0
22931	10009.0	6792.0
81309	0.0	0.0
391504	2.0	3.0
10954	4642.0	7658.0
10953	2032.0	1951.0
10956	24144.0	21278.0
81315	0.0	0.0
10955	17015.0	13301.0
391508	1.0	0.0
81316	0.0	0.0
10957	7792.0	7604.0
124446	5964.0	5170.0
81310	0.0	0.0
10959	29639.0	28441.0
22929	3719.0	4246.0
10950	2506.0	610.0
10952	5635.0	4806.0
10951	4837.0	4041.0
22943	938.0	93.0
22944	944.0	809.0
22945	0.0	0.0
22947	0.0	0.0
22948	7301.0	10970.0
22949	6334.0	7968.0
83957	2.0	1.0
22941	2695.0	7857.0
83959	519.0	85.0
10965	863.0	413.0
391518	0.0	1.0
10964	923.0	289.0
81304	0.0	0.0
10966	1873.0	1701.0
10969	3005.0	2747.0
81300	0.0	0.0
10961	12995.0	11950.0
10960	10587.0	10451.0
643529	885.0	293.0
10963	8916.0	9224.0
10962	267.0	442.0
148479	1893.0	1521.0
197407	781.0	1285.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	2.0
124491	3206.0	2541.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	2.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	2.0	0.0
391552	5.0	1.0
474383	0.0	0.0
474382	2.0	0.0
222701	1.0	3.0
767569	0.0	0.0
391559	1.0	2.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	3.0	0.0
207107	2.0	0.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	1.0	0.0
474345	1.0	0.0
474344	1562.0	516.0
474343	199.0	130.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	1.0	9.0
161406	14.0	11.0
100151649	0.0	0.0
100151643	0.0	69.0
100151645	1.0	1.0
100151640	3.0	6.0
100151641	0.0	0.0
246715	1.0	0.0
767557	11.0	27.0
606553	0.0	0.0
606551	10.0	17.0
474354	8.0	10.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	1.0
161436	1599.0	592.0
100151655	0.0	1.0
391584	0.0	1.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	29.0	44.0
100151652	0.0	0.0
100151668	0.0	2.0
391592	3.0	1.0
100151664	0.0	0.0
100151665	0.0	1.0
100151666	0.0	0.0
161424	3309.0	3659.0
100151667	0.0	0.0
391598	0.0	4.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	13.0	13.0
474337	1.0	0.0
197370	4180.0	6337.0
220112	5.0	7.0
246744	0.0	3.0
220115	26.0	23.0
93273	10.0	2.0
100271459	0.0	1.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	1.0
100271451	2.0	0.0
81295	0.0	0.0
100271452	0.0	0.0
220108	1097.0	325.0
220107	23.0	4.0
100271448	2.0	2.0
100271447	2.0	4.0
100271449	0.0	0.0
100271444	1.0	3.0
100271445	0.0	0.0
81285	6729.0	61263.0
81282	0.0	1.0
197350	19.0	38.0
246720	2.0	1.0
401399	16.0	28.0
401398	43.0	229.0
246721	0.0	1.0
220134	21.0	133.0
401397	2182.0	1933.0
246723	5.0	4.0
220136	99.0	106.0
401393	8.0	29.0
100271437	1.0	0.0
100271439	0.0	1.0
100271438	2.0	3.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	1.0
197342	571.0	1027.0
246731	1.0	1.0
401387	1.0	1.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	74.0	55.0
100271420	0.0	0.0
197358	457.0	365.0
199990	2346.0	3019.0
246785	40.0	80.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	186.0	671.0
100271414	0.0	0.0
100887075	1.0	4.0
439990	100.0	22.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	347.0	232.0
100271413	0.0	0.0
197320	1069.0	1060.0
439996	0.0	1.0
100887074	0.0	0.0
439992	28.0	53.0
100887073	0.0	0.0
197322	1664.0	2554.0
439994	280.0	388.0
102724105	598.0	666.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	7.0	10.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	8.0	0.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	1.0	2.0
197335	968.0	2003.0
440993	1297.0	1689.0
440992	40.0	72.0
161394	81.0	86.0
199964	155.0	63.0
8000	11622.0	1501.0
8001	10.0	38.0
246777	139.0	13.0
246778	2.0	4.0
606495	409.0	560.0
199974	18.0	4.0
8013	997.0	100.0
22911	1617.0	819.0
439949	105.0	88.0
22913	7938.0	7484.0
643421	0.0	1.0
22914	18.0	18.0
22915	1085.0	168.0
439945	0.0	1.0
22916	5188.0	4627.0
731605	3.0	5.0
22917	4.0	88.0
10929	6204.0	6865.0
10928	8879.0	13489.0
56252	7919.0	8105.0
56253	66.0	27.0
401331	223.0	427.0
81207	0.0	0.0
83869	252.0	250.0
81208	0.0	0.0
81209	0.0	0.0
83877	3852.0	3477.0
56259	3523.0	2819.0
83876	146.0	12.0
81215	0.0	0.0
83879	912.0	299.0
10934	4.0	1.0
83878	165.0	65.0
283768	0.0	0.0
10933	17295.0	8363.0
10936	217.0	111.0
56254	6565.0	6229.0
83873	14.0	5.0
256148	0.0	0.0
81210	2.0	0.0
283767	0.0	0.0
56255	11318.0	6980.0
83872	885.0	1276.0
10935	11644.0	10598.0
81211	0.0	0.0
56256	794.0	1238.0
10938	2981.0	3467.0
83875	85.0	45.0
83874	1938.0	1271.0
56257	4005.0	7139.0
22907	6476.0	8113.0
643414	0.0	0.0
439953	3.0	14.0
22908	5672.0	4181.0
83871	3448.0	790.0
22909	3139.0	3306.0
283761	0.0	0.0
439954	0.0	1.0
643418	0.0	3.0
10930	50.0	10.0
439950	0.0	0.0
22921	1662.0	1352.0
8022	0.0	1.0
440926	79.0	98.0
22924	1603.0	1652.0
440925	19.0	32.0
8028	3133.0	2724.0
22925	932.0	429.0
8029	233.0	155.0
22926	7345.0	8132.0
439934	1.0	0.0
22927	1062.0	650.0
8027	2547.0	2104.0
22928	5702.0	4730.0
439936	16.0	0.0
56261	2822.0	1565.0
56262	8859.0	9867.0
10939	4728.0	5303.0
401321	151.0	108.0
8021	5533.0	7343.0
83858	645.0	1019.0
22920	2485.0	2234.0
56260	226.0	236.0
10943	1316.0	1459.0
56269	0.0	1.0
83866	0.0	0.0
81203	0.0	0.0
10942	146.0	35.0
81204	0.0	0.0
10945	14029.0	14072.0
83868	1.0	0.0
81205	0.0	0.0
10944	11268.0	10117.0
83867	0.0	0.0
10947	2275.0	2162.0
56265	636.0	287.0
83862	2260.0	3123.0
401316	29.0	32.0
83861	3271.0	4002.0
283755	220.0	212.0
10946	5717.0	4722.0
56267	2031.0	1565.0
10949	12510.0	12022.0
81201	0.0	0.0
10948	2703.0	1834.0
256158	578.0	493.0
83863	0.0	0.0
81202	0.0	0.0
22918	4903.0	1432.0
22919	9328.0	5079.0
439941	0.0	1.0
83860	1274.0	780.0
8019	4393.0	8212.0
10941	0.0	0.0
643427	22.0	9.0
10940	457.0	508.0
8036	4581.0	3399.0
8034	6406.0	4755.0
440957	558.0	590.0
440956	3.0	2.0
440955	0.0	5.0
8038	97.0	53.0
10907	2613.0	3266.0
10906	4551.0	3391.0
440952	110.0	52.0
10908	3732.0	3154.0
93210	3651.0	2477.0
8031	43016.0	30450.0
256130	11.0	0.0
56270	8565.0	10208.0
56271	5640.0	2505.0
8030	9933.0	12295.0
10910	3903.0	2389.0
83899	0.0	0.0
81236	0.0	0.0
283748	762.0	21.0
10912	6130.0	3062.0
283747	1.0	1.0
10911	30.0	14.0
10914	14841.0	15575.0
256126	29.0	63.0
83895	0.0	5.0
10913	537.0	101.0
83894	2.0	16.0
10916	33896.0	16195.0
83897	0.0	0.0
401303	109.0	140.0
10915	2702.0	3052.0
283742	3209.0	3030.0
83896	2.0	1.0
83891	3532.0	3227.0
83890	27.0	28.0
83893	0.0	0.0
81230	0.0	0.0
83892	7991.0	5064.0
22900	1769.0	1717.0
93202	0.0	0.0
22901	452.0	600.0
22902	2219.0	2065.0
8045	2149.0	5617.0
22903	3550.0	2321.0
22904	4615.0	6150.0
22905	3970.0	2867.0
8048	109.0	0.0
440944	714.0	918.0
22906	5263.0	3988.0
256144	0.0	0.0
10917	0.0	0.0
10919	4681.0	6365.0
83888	14.0	3.0
10921	7150.0	7496.0
283738	0.0	1.0
83887	27.0	76.0
10920	3389.0	2299.0
81226	0.0	0.0
10923	9176.0	6854.0
10922	4074.0	6949.0
83889	0.0	8.0
81228	0.0	0.0
83884	0.0	5.0
56287	0.0	0.0
81221	0.0	0.0
56288	5615.0	4186.0
10924	1760.0	1586.0
10927	10135.0	8843.0
83886	75.0	71.0
81223	0.0	0.0
10926	389.0	1284.0
81224	0.0	0.0
643447	2.0	9.0
643445	0.0	0.0
83882	284.0	207.0
83881	6.0	1.0
439965	9.0	17.0
643446	3.0	11.0
93233	37.0	24.0
256190	0.0	0.0
112401	0.0	3.0
106481976	1.0	0.0
8050	2406.0	2824.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	29.0	58.0
106481975	1.0	0.0
106481978	0.0	1.0
106481979	0.0	0.0
106481980	1.0	0.0
100271499	0.0	0.0
100271498	1.0	1.0
106481981	0.0	0.0
100271495	0.0	1.0
643459	2.0	0.0
81251	0.0	0.0
100271491	2.0	0.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	0.0
8061	332.0	34.0
8065	4634.0	4585.0
81248	0.0	0.0
10901	1120.0	822.0
10900	106.0	39.0
10903	467.0	165.0
81243	0.0	0.0
10902	4864.0	4909.0
81244	0.0	0.0
100271487	3.0	3.0
10905	7505.0	8012.0
10904	7562.0	4329.0
81246	0.0	0.0
283796	6.0	2.0
100271483	0.0	0.0
81240	0.0	2.0
342574	2.0	0.0
100271486	0.0	1.0
100271485	0.0	0.0
81242	2.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	13471.0	15139.0
440917	9.0	8.0
439927	0.0	0.0
440915	14.0	10.0
8078	7113.0	7661.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
