id	f87cd150-16db-42e7-b78a-667735956ba3	e1bf71c6-b975-456e-8b1d-309c465788ce
23042	10538.0	20867.0
106480177	0.0	0.0
23043	849.0	728.0
106480179	1.0	0.0
104384744	7.0	3.0
11067	2450.0	1485.0
50674	0.0	0.0
11066	1036.0	2058.0
11069	667.0	2381.0
11068	1018.0	2060.0
139378	1.0	0.0
106480170	0.0	1.0
152330	291.0	367.0
106480172	0.0	0.0
106480171	1.0	3.0
11070	3056.0	4098.0
404550	504.0	79.0
644242	14.0	19.0
404552	0.0	0.0
11072	1157.0	721.0
11074	5866.0	72.0
644246	117.0	222.0
11073	2033.0	2367.0
166979	3.0	4.0
11076	617.0	429.0
11075	16.0	9.0
201965	605.0	1148.0
379027	0.0	0.0
23057	68.0	17.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1110.0	1662.0
164312	4.0	2.0
106479168	2.0	4.0
106479167	1.0	0.0
106479166	2.0	7.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	1700.0	2491.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	6627.0	12610.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	5764.0	5746.0
115399	267.0	1033.0
23054	4371.0	5401.0
11078	2107.0	2044.0
11077	36.0	21.0
644237	0.0	1.0
11079	4697.0	7300.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	4.0	0.0
106480182	0.0	0.0
11041	960.0	2244.0
11040	505.0	601.0
11043	1211.0	879.0
23023	3373.0	3160.0
441525	0.0	0.0
106480149	0.0	0.0
23024	2872.0	8533.0
106480148	0.0	0.0
23025	21.0	166.0
23026	28.0	49.0
441521	0.0	0.0
23028	5417.0	11368.0
106479199	0.0	0.0
23029	97.0	98.0
106479198	0.0	0.0
201973	746.0	771.0
106479197	1.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	1.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	17572.0	20614.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	14412.0	9537.0
106480157	0.0	0.0
11045	6696.0	208.0
11044	1829.0	1775.0
11047	4386.0	5679.0
644248	1.0	0.0
11046	1142.0	2040.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	0.0	1.0
343171	10.0	6.0
343170	1.0	1.0
441519	0.0	0.0
11052	4044.0	6504.0
441518	1090.0	766.0
11051	5889.0	6386.0
11054	2315.0	3141.0
23034	1062.0	1227.0
23035	575.0	890.0
106480159	0.0	0.0
23036	3147.0	2518.0
729816	2.0	2.0
23037	695.0	759.0
23038	5940.0	7185.0
106479189	0.0	0.0
23039	4453.0	4061.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	2.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	2.0	0.0
106479183	0.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	2954.0	9332.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	483.0	572.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4079.0	6559.0
106480169	0.0	2.0
729809	0.0	0.0
23033	2897.0	1499.0
106480168	0.0	0.0
11056	1917.0	2266.0
11055	13.0	5.0
343169	0.0	0.0
11057	12655.0	43934.0
11059	4317.0	5407.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	0.0	1.0
693201	16.0	0.0
693202	0.0	0.0
693203	0.0	0.0
11021	3022.0	3537.0
693204	0.0	0.0
11020	1078.0	2284.0
693205	0.0	0.0
106479139	0.0	0.0
23001	4798.0	5530.0
106480127	0.0	0.0
693206	38.0	165.0
106479138	0.0	0.0
23002	2728.0	4347.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	1.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	1.0	0.0
693209	0.0	1.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1951.0	1310.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	185.0	222.0
106479132	0.0	0.0
23008	3174.0	4340.0
106479131	1.0	0.0
106479130	15.0	17.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	1.0
106480135	0.0	0.0
11023	0.0	6.0
84000	314.0	174.0
11022	895.0	1708.0
11025	46.0	34.0
11024	36.0	24.0
84002	4609.0	1033.0
139334	0.0	0.0
11027	52.0	14.0
11029	0.0	0.0
11030	4088.0	2898.0
106479129	0.0	2.0
11031	2199.0	1529.0
106479128	0.0	0.0
106479127	4.0	5.0
106480138	0.0	0.0
23012	3476.0	1560.0
23013	9518.0	7684.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	4129.0	5839.0
106479125	0.0	0.0
23015	1485.0	1463.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2054.0	2507.0
106479123	0.0	0.0
23017	190.0	528.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	12455.0	13880.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	4950.0	4180.0
106480146	0.0	0.0
11034	26390.0	35772.0
152302	329.0	383.0
11033	195.0	384.0
11036	0.0	0.0
11035	519.0	120.0
11037	3307.0	3012.0
139341	902.0	1355.0
644297	8.0	5.0
166968	1852.0	2222.0
619212	0.0	0.0
59067	1.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	5.0
106479158	0.0	0.0
106480107	1.0	2.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	56.0	46.0
106479152	0.0	1.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	760.0	1633.0
11000	1322.0	793.0
11005	523.0	43.0
11004	78.0	149.0
11007	657.0	328.0
11006	166.0	206.0
127391	0.0	1.0
11010	787.0	518.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	4.0	0.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	125.0	125.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	510.0	368.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	519.0	595.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	2.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	1.0	1.0
11012	8593.0	5139.0
11011	1756.0	2222.0
11014	11988.0	24855.0
11013	185.0	1910.0
11016	2660.0	3771.0
11015	987.0	2173.0
11018	659.0	1157.0
11017	1407.0	2115.0
139363	0.0	0.0
106144608	0.0	0.0
646808	4.0	6.0
106144606	4.0	4.0
106144607	0.0	0.0
345778	1572.0	2170.0
646802	41.0	44.0
730861	3.0	1.0
729873	5.0	4.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	15.0	11.0
729877	0.0	0.0
259308	1.0	1.0
259307	24.0	43.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	2.0	4.0
50604	30.0	2.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	1.0	0.0
106479113	0.0	1.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1054.0	1686.0
50613	0.0	0.0
50612	0.0	0.0
50615	34.0	23.0
50614	16.0	138.0
50617	86.0	43.0
729894	0.0	0.0
50616	0.0	0.0
50619	2044.0	2344.0
50618	3441.0	3096.0
106479109	0.0	0.0
106479108	1.0	5.0
106479107	0.0	0.0
106479106	2.0	1.0
106479105	13.0	42.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	0.0	3.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	46.0	96.0
646839	2.0	5.0
50626	3240.0	4506.0
646837	3.0	2.0
50628	2401.0	5828.0
646851	74.0	262.0
260332	0.0	0.0
23089	205.0	920.0
260334	25.0	31.0
260337	0.0	0.0
260338	0.0	2.0
23081	1068.0	1251.0
23082	5496.0	3274.0
100272228	155.0	169.0
23085	4917.0	3673.0
23086	1197.0	1051.0
23087	1342.0	907.0
50631	17.0	30.0
50632	10.0	19.0
646849	0.0	0.0
23080	2602.0	5505.0
50636	4026.0	9898.0
50639	1.0	0.0
729830	762.0	450.0
644202	3.0	8.0
646864	1.0	1.0
646862	26.0	12.0
729838	3.0	5.0
23092	2039.0	1582.0
23093	1699.0	1916.0
23094	3770.0	6994.0
23095	3533.0	6487.0
23096	1637.0	1258.0
23097	4486.0	7370.0
729828	3.0	1.0
23098	464.0	851.0
50640	2716.0	2273.0
23099	1621.0	1112.0
730811	0.0	0.0
23090	474.0	454.0
23091	6384.0	6411.0
11081	1.0	1.0
50649	784.0	774.0
11080	2134.0	408.0
11083	5401.0	6475.0
729862	0.0	0.0
11082	57.0	32.0
11085	0.0	0.0
644213	0.0	0.0
100286844	49.0	61.0
646875	1.0	2.0
644214	0.0	0.0
11086	2.0	0.0
646873	0.0	0.0
23067	3097.0	3738.0
23060	4808.0	6083.0
23061	8607.0	13762.0
23062	7973.0	7553.0
23063	4810.0	4301.0
23064	8897.0	6138.0
23065	3170.0	5225.0
50651	211.0	333.0
100272205	61.0	59.0
23066	423.0	334.0
50650	2629.0	2757.0
50652	152.0	9243.0
11092	331.0	511.0
644220	1.0	1.0
11091	1989.0	3701.0
11094	1569.0	4555.0
729852	1460.0	2273.0
11093	277.0	279.0
11096	484.0	141.0
11095	137.0	282.0
11098	10079.0	7470.0
11097	1106.0	1942.0
646884	0.0	0.0
23078	2627.0	2125.0
729857	3.0	35.0
23070	3123.0	3733.0
23071	4048.0	7155.0
23072	141.0	321.0
164380	0.0	0.0
23074	1341.0	2054.0
23075	4354.0	2718.0
23076	2325.0	2729.0
23077	7636.0	6103.0
11099	1330.0	1561.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	1.0	0.0
100379220	2.0	14.0
100130970	0.0	0.0
284339	14.0	30.0
284338	41.0	151.0
100129983	1.0	0.0
100129982	0.0	4.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	1.0	0.0
100130967	16.0	29.0
100129976	0.0	0.0
100130963	0.0	1.0
100130962	0.0	0.0
284325	659.0	1098.0
100129972	0.0	0.0
284323	855.0	1370.0
100129969	0.0	0.0
100130958	40.0	126.0
693187	0.0	1.0
693188	2.0	0.0
693189	0.0	1.0
100130954	1.0	0.0
2444	1054.0	3133.0
100379249	1.0	0.0
693190	0.0	0.0
100129961	55.0	103.0
284312	41.0	67.0
693191	0.0	0.0
100129960	3.0	6.0
693192	0.0	0.0
693193	1.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	1.0
693177	0.0	0.0
693178	0.0	1.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	1306.0	2051.0
284307	365.0	413.0
284306	140.0	219.0
693180	1.0	1.0
693181	0.0	0.0
693182	0.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	1.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	178.0	121.0
100130933	71.0	75.0
100130932	11.0	9.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	1.0
284371	850.0	1710.0
284370	1585.0	4603.0
100130923	0.0	0.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	0.0	1.0
2483	966.0	1604.0
284369	0.0	0.0
2475	3991.0	9825.0
284367	22.0	15.0
284366	0.0	0.0
284361	6799.0	13751.0
50801	0.0	0.0
50804	667.0	2565.0
50805	354.0	1722.0
100129926	3.0	3.0
50808	4589.0	6770.0
100129921	0.0	0.0
50807	2524.0	1405.0
100129920	0.0	2.0
50809	10435.0	13032.0
2496	12.0	7.0
2495	15973.0	16206.0
2494	227.0	123.0
2492	0.0	0.0
100129929	0.0	0.0
2491	36.0	43.0
2488	0.0	4.0
2487	193.0	390.0
284359	6.0	12.0
284358	93.0	77.0
284355	1.0	0.0
284353	180.0	108.0
284352	3487.0	2448.0
50813	4840.0	4720.0
50814	1556.0	1697.0
100129919	0.0	0.0
284349	259.0	567.0
2499	1.0	5.0
284348	299.0	109.0
2498	17.0	21.0
2497	11.0	18.0
284346	61.0	70.0
284340	5886.0	687.0
23207	4047.0	4768.0
693121	0.0	0.0
100093625	0.0	1.0
23208	1018.0	738.0
693122	8.0	6.0
100093626	0.0	0.0
23209	166.0	16.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	9.0	16.0
693126	0.0	0.0
693127	2.0	1.0
693128	0.0	0.0
25862	536.0	670.0
693129	0.0	0.0
23200	7421.0	12080.0
25861	1050.0	1252.0
644191	3.0	2.0
23201	3020.0	4922.0
25864	567.0	1165.0
23203	3174.0	4802.0
25865	4439.0	4386.0
23204	6926.0	10464.0
23205	88.0	54.0
644192	64.0	45.0
11228	1680.0	1722.0
84166	1347.0	931.0
11221	476.0	354.0
84168	7496.0	4538.0
11223	53.0	18.0
100093630	2827.0	6780.0
84167	521.0	505.0
11222	3483.0	6458.0
100093631	374.0	497.0
84162	6320.0	6166.0
11224	22643.0	37011.0
84164	4578.0	5320.0
11227	1055.0	195.0
11226	492.0	97.0
84163	345.0	574.0
23218	3933.0	4975.0
23219	3364.0	2984.0
402093	0.0	0.0
100862704	15.0	16.0
11230	591.0	698.0
23210	3090.0	1686.0
25873	21029.0	49448.0
100379298	0.0	0.0
23211	2622.0	3028.0
25875	2778.0	5623.0
23212	970.0	1512.0
23213	2314.0	5519.0
25874	4321.0	11179.0
23214	4772.0	6169.0
25876	7.0	3.0
23215	17232.0	11994.0
23216	3676.0	2069.0
25879	2182.0	2928.0
100379296	0.0	0.0
25878	4459.0	3407.0
23217	19.0	12.0
84159	7335.0	8019.0
25871	2287.0	2922.0
25870	8006.0	12953.0
142940	1218.0	1500.0
11232	452.0	545.0
11231	7228.0	10779.0
84154	1737.0	2776.0
11234	1473.0	1143.0
11236	1507.0	2633.0
11235	1622.0	2198.0
11238	514.0	1866.0
84153	1354.0	2175.0
11237	2447.0	3982.0
84152	13705.0	36259.0
693120	0.0	0.0
100093624	0.0	0.0
166929	2902.0	1985.0
25847	3139.0	5001.0
84182	107.0	118.0
84181	5866.0	8785.0
25849	17804.0	11160.0
25840	10035.0	6470.0
25842	878.0	1490.0
25841	479.0	569.0
25844	5917.0	12561.0
25843	1639.0	2092.0
11209	139.0	81.0
84188	4504.0	4122.0
84187	2242.0	3865.0
11201	1497.0	2704.0
11200	336.0	471.0
84189	1494.0	1594.0
11202	1.0	0.0
84186	1022.0	1454.0
25859	2213.0	7436.0
25858	0.0	1.0
84171	459.0	633.0
284391	1482.0	3025.0
284390	127.0	205.0
100862726	1.0	2.0
100862727	2.0	3.0
100862728	3.0	2.0
25851	1665.0	6642.0
25850	272.0	476.0
25853	3701.0	4582.0
25852	2375.0	2483.0
100862725	0.0	0.0
25855	2363.0	2974.0
25854	762.0	1573.0
402077	0.0	0.0
11218	949.0	1187.0
11217	48.0	23.0
11219	54.0	22.0
139324	349.0	344.0
84176	8.0	9.0
11212	2428.0	2088.0
139322	1386.0	2327.0
84179	193.0	171.0
11211	423.0	602.0
84173	1259.0	1423.0
11214	8121.0	6862.0
11213	968.0	444.0
84172	1437.0	1328.0
284385	291.0	544.0
11216	2026.0	2022.0
11215	3948.0	3232.0
84174	129.0	70.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	3947.0	3977.0
693166	0.0	0.0
25828	4868.0	5853.0
693167	2.0	0.0
25827	291.0	263.0
693168	0.0	0.0
693169	0.0	0.0
25829	3684.0	3340.0
441669	0.0	0.0
392214	1.0	2.0
25820	5829.0	5793.0
127343	0.0	13.0
25822	1121.0	899.0
25821	1513.0	1560.0
25824	12301.0	9463.0
441662	0.0	0.0
106479099	0.0	0.0
25823	15.0	31.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	1.0
115361	1774.0	1337.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	2242.0	3833.0
115362	189.0	243.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	1.0	0.0
106479094	0.0	0.0
106479093	1.0	0.0
106479092	0.0	0.0
106479091	0.0	1.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	7.0	1.0
106480093	0.0	3.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	0.0	1.0
693174	0.0	0.0
693175	1.0	11.0
106480094	0.0	0.0
84191	969.0	3771.0
25837	239.0	2124.0
693154	2.0	1.0
84190	352.0	462.0
25836	6249.0	5688.0
693155	51.0	49.0
25839	3384.0	5067.0
84193	4117.0	5791.0
693156	0.0	2.0
693157	0.0	0.0
693158	6.0	10.0
693159	1.0	0.0
392225	0.0	0.0
25831	11561.0	13806.0
25830	15.0	208.0
441654	0.0	0.0
25833	408.0	137.0
100379250	0.0	0.0
106479089	1.0	0.0
25832	800.0	733.0
106479088	0.0	0.0
25834	31.0	10.0
106479087	0.0	0.0
100379251	54.0	63.0
106479086	0.0	0.0
115350	8.0	3.0
106479085	1.0	1.0
414061	10.0	2.0
106479084	0.0	0.0
115352	18.0	8.0
106479083	0.0	0.0
414062	56.0	24.0
115353	1706.0	2506.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	1.0
693160	0.0	0.0
693161	0.0	1.0
693162	0.0	0.0
84197	156.0	168.0
693163	0.0	0.0
84196	3488.0	4367.0
693164	0.0	2.0
25804	2553.0	4249.0
693143	1.0	0.0
25803	10670.0	41765.0
693144	1.0	11.0
25806	17.0	49.0
25805	703.0	1207.0
693146	1.0	2.0
693147	0.0	0.0
25807	1329.0	3160.0
693148	0.0	2.0
693149	0.0	0.0
100130996	0.0	0.0
25809	353.0	873.0
100130995	0.0	0.0
100379287	0.0	0.0
100130994	1.0	0.0
441687	13.0	21.0
25800	15749.0	31886.0
25802	13431.0	6998.0
25801	765.0	1643.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	1.0
106480077	20.0	2.0
106480076	0.0	0.0
106480079	2.0	2.0
106480078	0.0	0.0
142910	10.0	11.0
106480071	0.0	1.0
100380272	0.0	0.0
693151	1.0	2.0
142913	29.0	67.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	0.0
693153	126.0	125.0
106480072	0.0	0.0
693132	0.0	0.0
25814	7113.0	9874.0
693133	0.0	0.0
693134	0.0	0.0
25817	154.0	490.0
25816	1172.0	1105.0
100130988	0.0	0.0
693135	0.0	0.0
25819	556.0	152.0
693136	0.0	0.0
100129998	1.0	1.0
130940	54.0	74.0
25818	8.0	8.0
693137	0.0	0.0
693138	0.0	3.0
693139	1.0	0.0
100130980	2.0	5.0
25813	2247.0	3835.0
392209	9.0	5.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	46.0	53.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	10.0	1.0
106480082	0.0	0.0
693140	3.0	1.0
106480081	0.0	1.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	13084.0	18000.0
154881	795.0	1245.0
11182	88.0	104.0
11181	22.0	5.0
646770	0.0	0.0
11184	173.0	133.0
392133	0.0	0.0
11183	3239.0	3209.0
392132	0.0	0.0
11186	1463.0	2218.0
139249	0.0	0.0
11185	891.0	790.0
23166	2325.0	1320.0
23167	4020.0	6274.0
106480049	0.0	0.0
23168	4927.0	5765.0
106479059	0.0	0.0
23169	2945.0	2320.0
166863	0.0	1.0
392138	0.0	1.0
106479058	0.0	0.0
729920	176.0	356.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	1.0	0.0
127262	4335.0	5791.0
106479054	0.0	0.0
142891	3411.0	2173.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	3922.0	3281.0
106480055	0.0	0.0
106479051	1.0	0.0
23161	2885.0	3893.0
115286	1032.0	1374.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	3342.0	3776.0
106480057	0.0	0.0
23163	2397.0	2614.0
106480056	0.0	0.0
152217	606.0	1241.0
23164	10331.0	7901.0
106480059	0.0	0.0
23165	3317.0	3680.0
106480058	0.0	0.0
11188	9985.0	12769.0
11187	3837.0	5564.0
11189	9.0	12.0
106480051	0.0	0.0
644109	1.0	0.0
106480050	0.0	0.0
646784	0.0	0.0
11191	116.0	244.0
392140	11.0	4.0
11190	2851.0	3924.0
404672	1549.0	2308.0
11193	1183.0	1347.0
154872	0.0	0.0
11194	1507.0	2030.0
11197	1272.0	1016.0
11196	4083.0	5044.0
23177	2795.0	2291.0
402016	2.0	1.0
23178	724.0	1351.0
106479049	0.0	0.0
23179	1793.0	1235.0
106479048	0.0	0.0
127255	36.0	51.0
106479047	0.0	0.0
127254	20.0	12.0
106479046	1.0	0.0
646780	14.0	29.0
127253	1642.0	2301.0
106479045	2.0	2.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	10.0	34.0
23170	3932.0	10305.0
115273	26.0	61.0
106480063	0.0	0.0
729909	3.0	4.0
106479041	0.0	0.0
23171	11755.0	8760.0
106479040	0.0	0.0
106480066	2.0	1.0
23172	1145.0	1667.0
106480065	0.0	0.0
23173	5547.0	6620.0
106480068	0.0	0.0
23174	2106.0	2080.0
106480067	0.0	0.0
23175	1263.0	1214.0
23176	4022.0	2933.0
106480069	0.0	1.0
11199	20.0	10.0
11198	7213.0	8700.0
106480060	0.0	0.0
106480062	1.0	1.0
106480061	0.0	0.0
11160	5373.0	5812.0
644131	80.0	114.0
404663	0.0	0.0
11162	107.0	149.0
646799	0.0	0.0
11161	2466.0	4177.0
404665	12.0	7.0
11164	1804.0	2680.0
11163	6289.0	6864.0
23144	1403.0	1346.0
127247	1.0	0.0
106480028	0.0	0.0
23145	114.0	403.0
106480027	1.0	8.0
106480029	1.0	0.0
23148	273.0	190.0
106479079	0.0	0.0
646791	1.0	3.0
23149	95.0	49.0
441641	1.0	5.0
106479078	0.0	0.0
106479077	1.0	4.0
106479076	0.0	0.0
84108	336.0	473.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	0.0	1.0
84109	5.0	13.0
106480032	0.0	0.0
106479072	1.0	0.0
23140	4133.0	4085.0
115265	36.0	47.0
106480035	0.0	0.0
106479071	3.0	3.0
84103	0.0	0.0
23141	4660.0	3839.0
106480034	7.0	1.0
106479070	0.0	1.0
23142	2043.0	1539.0
84106	151.0	124.0
106480037	0.0	0.0
84105	585.0	724.0
23143	2029.0	2247.0
106480036	0.0	0.0
84100	233.0	216.0
11166	88.0	60.0
140258	0.0	0.0
644129	0.0	0.0
11165	1173.0	782.0
84102	337.0	416.0
11168	3137.0	3694.0
84101	86.0	47.0
11167	17389.0	37173.0
644128	77.0	66.0
11169	345.0	332.0
11171	5356.0	5021.0
11170	7253.0	1992.0
11173	194.0	96.0
441639	0.0	0.0
11172	0.0	0.0
343296	0.0	0.0
11174	32.0	31.0
644146	4.0	10.0
23155	1594.0	3032.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	1799.0	3120.0
23158	4519.0	5710.0
106479069	0.0	0.0
441631	375.0	329.0
106479068	0.0	1.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	1.0
106480044	0.0	0.0
23150	2776.0	3622.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	1571.0	722.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	6350.0	4851.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	1693.0	3578.0
106480047	0.0	0.0
11177	4909.0	4156.0
11176	9184.0	10430.0
11179	1001.0	1273.0
644138	7.0	12.0
11178	407.0	277.0
644139	4.0	47.0
139285	575.0	662.0
106480040	1.0	0.0
103695364	1.0	1.0
103695363	0.0	0.0
644153	0.0	0.0
11140	7828.0	9954.0
644159	0.0	0.0
103695365	2.0	0.0
11142	2033.0	1989.0
166824	2937.0	3591.0
106479019	0.0	0.0
11141	18.0	29.0
130872	2073.0	2736.0
106479018	0.0	0.0
644157	138.0	82.0
23122	3022.0	3402.0
106480006	0.0	0.0
106479017	0.0	2.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	1.0	5.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	4.0	44.0
23125	2932.0	4498.0
106480007	1.0	0.0
25786	116.0	137.0
106479014	0.0	0.0
25789	13.0	63.0
644150	266.0	362.0
23126	4843.0	5993.0
106479013	0.0	1.0
25788	96.0	113.0
23127	381.0	346.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	2472.0	1356.0
106479010	0.0	0.0
84129	52.0	78.0
106480011	2.0	2.0
106480010	0.0	0.0
84126	7.0	11.0
106480013	0.0	0.0
84125	62.0	267.0
25780	273.0	170.0
106480012	0.0	0.0
84128	2180.0	3152.0
23120	64.0	7.0
106480015	0.0	0.0
25782	2525.0	2902.0
106480014	0.0	0.0
11144	42.0	13.0
11143	3387.0	3668.0
139212	1.0	0.0
84124	1834.0	1334.0
11146	369.0	680.0
11145	912.0	1094.0
11148	11.0	6.0
86781	20.0	46.0
11147	364.0	537.0
11149	513.0	420.0
392181	0.0	1.0
127294	15.0	16.0
644165	33.0	199.0
11151	973.0	746.0
166815	498.0	975.0
392188	0.0	0.0
106479009	0.0	0.0
11153	472.0	1086.0
106479008	0.0	0.0
644168	0.0	3.0
11152	2011.0	3290.0
106479007	0.0	0.0
25796	1752.0	3559.0
130888	353.0	476.0
23133	4190.0	6795.0
106479006	3.0	5.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	10390.0	4470.0
25798	2783.0	6054.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1626.0	531.0
25797	489.0	1126.0
106479003	0.0	2.0
106480018	0.0	0.0
23137	4585.0	2427.0
106479002	0.0	0.0
25799	710.0	679.0
402055	896.0	1578.0
23138	333.0	362.0
106479001	0.0	0.0
23139	2624.0	4712.0
106479000	0.0	0.0
644160	0.0	1.0
106480020	0.0	0.0
25790	72.0	27.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	4976.0	7824.0
106480024	0.0	0.0
25791	137.0	59.0
23130	2379.0	2453.0
106480023	0.0	0.0
23131	4464.0	3079.0
25794	21.0	104.0
106480026	0.0	0.0
25793	5514.0	6626.0
23132	1951.0	2124.0
106480025	0.0	0.0
11155	1594.0	756.0
11154	608.0	590.0
