id	913e6383-a422-4429-8385-c5ad8d90386c	d3f4a547-c742-4ed5-9cee-227735f77891
106481345	0.0	0.0
85459	585.0	1281.0
106481346	0.0	0.0
85456	10758.0	27581.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4352.0	5750.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	64.0	122.0
442913	0.0	0.0
85452	20.0	14.0
442914	2.0	0.0
50	5621.0	8152.0
85453	2901.0	3373.0
442915	0.0	0.0
85450	3573.0	2854.0
51	5413.0	10192.0
442916	0.0	0.0
85451	1713.0	2212.0
52	3199.0	4944.0
442917	0.0	0.0
53	2794.0	5624.0
442918	0.0	0.0
54	2913.0	1687.0
442919	0.0	0.0
55	360978.0	490965.0
442909	0.0	0.0
56	1.0	7.0
58	376.0	91.0
59	162244.0	55982.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	3.0	17.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	768.0	418.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	7.0	15.0
106481354	0.0	3.0
85446	209.0	389.0
442900	0.0	0.0
106481355	0.0	0.0
85443	13.0	8.0
442901	1.0	0.0
85444	1385.0	872.0
442902	0.0	0.0
60	333908.0	235255.0
85441	1774.0	6301.0
442903	2.0	4.0
85442	342.0	270.0
442904	0.0	0.0
442905	0.0	0.0
62	19.0	19.0
85440	2389.0	5677.0
442907	2.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	3.0
68	6.0	4.0
344595	801.0	1289.0
69	5.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	2.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	71.0	118.0
106481321	0.0	0.0
85479	13.0	40.0
106481322	0.0	0.0
85476	2765.0	4939.0
85477	539.0	3179.0
70	4009.0	871.0
85474	7.0	6.0
71	116449.0	153347.0
72	172478.0	47692.0
73	20.0	42.0
74	0.0	1.0
75	11.0	31.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4110.0	4534.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	0.0	3.0
85465	2120.0	5152.0
81	32264.0	32117.0
85463	1319.0	1500.0
82	3.0	4.0
85464	887.0	1250.0
83	10.0	10.0
85461	3679.0	4125.0
85462	1247.0	2176.0
86	1921.0	3015.0
87	35371.0	20152.0
85460	2418.0	3329.0
88	240.0	154.0
89	23.0	17.0
728675	0.0	0.0
106481301	3.0	0.0
106481302	0.0	0.0
90	2185.0	1999.0
106481300	0.0	0.0
91	3031.0	4634.0
92	1775.0	1641.0
93	611.0	1214.0
94	2237.0	1342.0
95	163.0	430.0
97	203.0	233.0
98	950.0	957.0
344561	0.0	1.0
728661	2645.0	5432.0
728664	0.0	2.0
106481305	0.0	0.0
261734	561.0	1189.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	12.0
106481309	4.0	8.0
246119	8.0	15.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	0.0
3805	8.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	28.0
3809	5.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	927.0	787.0
3800	5075.0	13252.0
3801	1836.0	1070.0
3802	1.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	3055.0	2823.0
728698	2.0	13.0
3814	13.0	3.0
3815	1996.0	1017.0
3816	334.0	258.0
261729	15559.0	98271.0
3817	126955.0	299985.0
3818	16.0	34.0
222166	6954.0	4861.0
3811	4.0	0.0
3812	3.0	5.0
285740	0.0	0.0
285741	21.0	34.0
728689	13.0	19.0
3827	0.0	14.0
246100	0.0	0.0
3820	132.0	53.0
3821	45.0	37.0
3822	8.0	4.0
3823	2.0	0.0
3824	210.0	138.0
645402	0.0	0.0
403313	1477.0	2626.0
403314	5.0	2.0
728637	0.0	0.0
728638	19.0	42.0
728633	0.0	0.0
728632	33.0	40.0
728635	48.0	30.0
3836	3108.0	4915.0
222183	381.0	229.0
3837	10053.0	18570.0
3838	926.0	1191.0
3839	3489.0	2730.0
728629	0.0	2.0
403304	0.0	2.0
403305	0.0	0.0
3831	1631.0	1385.0
3832	196.0	385.0
3833	89.0	299.0
3834	4.0	15.0
3835	1739.0	2765.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	233.0	346.0
3848	16.0	17.0
3849	13.0	26.0
222171	210.0	431.0
728619	1.0	10.0
3840	6766.0	8593.0
3841	1085.0	899.0
3842	7201.0	13156.0
3843	11894.0	11119.0
3844	0.0	0.0
3845	2080.0	3038.0
3846	5.0	3.0
645423	0.0	0.0
3860	9896.0	11709.0
246126	1536.0	2701.0
728658	799.0	913.0
728655	0.0	1.0
728657	0.0	1.0
728656	0.0	4.0
3858	1250.0	1572.0
3859	2.0	0.0
246135	0.0	3.0
3850	2.0	1.0
3851	1389.0	2093.0
3852	27359.0	24617.0
645414	0.0	0.0
3853	897.0	519.0
3854	80.0	27.0
3855	3317.0	3156.0
3856	19501.0	41355.0
3857	6.0	4.0
728640	8.0	1.0
645431	18.0	25.0
728642	229.0	351.0
728641	3.0	5.0
645434	2.0	0.0
645432	4.0	6.0
285704	1740.0	1945.0
728643	12.0	17.0
222194	2260.0	3157.0
285708	4.0	4.0
1204	0.0	1.0
1203	1192.0	1239.0
1201	895.0	2224.0
1200	9021.0	12480.0
3861	5301.0	1418.0
645426	9.0	7.0
645425	0.0	0.0
1209	7982.0	10586.0
3866	18465.0	11596.0
1208	0.0	0.0
1207	3553.0	4404.0
3868	434.0	386.0
285311	0.0	0.0
3880	25158.0	32315.0
3881	1.0	0.0
285313	136.0	20.0
100128537	379.0	713.0
3882	5.0	2.0
100128536	0.0	1.0
285314	0.0	3.0
285315	562.0	675.0
1215	135.0	47.0
100141515	0.0	10.0
1213	23443.0	48383.0
1212	4556.0	2955.0
1211	6287.0	6041.0
3872	14211.0	11202.0
3875	14102.0	34577.0
3876	1.0	17.0
3879	1.0	1.0
3890	0.0	2.0
3891	0.0	0.0
3892	58.0	30.0
100128525	2.0	4.0
285326	0.0	0.0
1230	615.0	304.0
285329	3.0	9.0
440097	24.0	9.0
440093	10.0	23.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	1.0
3886	0.0	0.0
100128521	0.0	4.0
3887	50.0	10.0
3888	2.0	1.0
100631239	0.0	0.0
3889	0.0	0.0
100128516	66.0	64.0
285331	556.0	793.0
100128512	0.0	0.0
285335	16.0	12.0
100128514	0.0	0.0
1241	552.0	477.0
1240	831.0	630.0
1238	75.0	165.0
1237	2.0	7.0
1236	266.0	117.0
1235	11.0	4.0
1234	456.0	286.0
1233	112.0	36.0
1232	10.0	4.0
3895	13627.0	18773.0
100128511	90.0	84.0
100631247	4.0	4.0
3897	929.0	336.0
100631248	25.0	65.0
3898	2468.0	5319.0
100631249	0.0	0.0
3899	2865.0	13615.0
100128505	0.0	3.0
100631250	0.0	0.0
285343	1524.0	2097.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	112.0	327.0
100631254	2.0	1.0
100128503	0.0	0.0
285349	317.0	246.0
574501	0.0	1.0
574502	0.0	0.0
1244	26.0	52.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	73508.0	22791.0
1263	812.0	632.0
1262	51.0	68.0
116966	189.0	191.0
100887755	0.0	0.0
1261	0.0	1.0
100887754	0.0	1.0
1260	0.0	0.0
116969	39.0	20.0
1259	232.0	547.0
1258	13.0	6.0
440061	0.0	0.0
100887750	30.0	128.0
100887746	0.0	2.0
100887744	0.0	2.0
1272	6341.0	5075.0
1271	1078.0	492.0
100887749	15.0	18.0
1270	32.0	16.0
100887748	0.0	0.0
440044	36.0	66.0
1269	21.0	5.0
440051	0.0	0.0
1268	126.0	67.0
440050	1.0	5.0
1267	7702.0	10937.0
1266	13367.0	10195.0
100887740	0.0	0.0
1265	9252.0	6321.0
1286	711.0	655.0
1285	242.0	277.0
1284	29127.0	24654.0
1282	14993.0	13759.0
1281	27584.0	26401.0
1280	22.0	39.0
440078	187.0	265.0
440077	0.0	0.0
440087	187.0	174.0
1278	45368.0	39302.0
1277	25259.0	27855.0
440081	49.0	74.0
116938	0.0	0.0
1297	139.0	92.0
116931	175.0	449.0
1296	1737.0	1373.0
1295	1747.0	2265.0
116933	1.0	5.0
1294	3068.0	3696.0
1293	21159.0	17541.0
116935	64.0	61.0
1292	50566.0	30448.0
440068	4.0	1.0
1291	23932.0	15486.0
116937	1.0	2.0
440067	14.0	4.0
1290	2828.0	2966.0
440073	481.0	166.0
440072	2.0	7.0
1289	6355.0	6220.0
1288	3465.0	2971.0
1287	4678.0	6446.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1972.0	1566.0
440021	0.0	0.0
442673	4.0	6.0
10018	1664.0	3431.0
126328	2897.0	2194.0
442676	0.0	0.0
126326	533.0	325.0
1299	339.0	364.0
1298	1213.0	1196.0
10011	2084.0	1928.0
10010	1912.0	1430.0
10013	1917.0	2951.0
128989	1414.0	1300.0
10015	8062.0	13906.0
10014	5083.0	5340.0
10017	55.0	62.0
10016	3628.0	4148.0
10020	2651.0	6304.0
114335	0.0	0.0
114336	0.0	0.0
126321	1559.0	4560.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	5.0
10021	57.0	19.0
10024	25.0	54.0
128977	3038.0	1725.0
103021165	0.0	2.0
10023	507.0	961.0
103021164	4.0	29.0
10026	2569.0	2687.0
10025	3805.0	4773.0
116986	120.0	126.0
116985	5887.0	6513.0
116988	4390.0	7828.0
116987	1863.0	4530.0
114327	623.0	777.0
440043	0.0	0.0
126308	3804.0	4868.0
440041	0.0	0.0
126306	10.0	14.0
151306	56.0	33.0
100128590	4.0	1.0
100128596	2.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	36.0	30.0
440026	1746.0	3571.0
440023	0.0	1.0
10008	702.0	357.0
10007	3003.0	2710.0
10009	1638.0	2960.0
116984	685.0	1503.0
116983	1365.0	1708.0
151313	551.0	228.0
10000	5476.0	8699.0
128954	0.0	0.0
10002	9.0	20.0
10001	857.0	994.0
10004	706.0	238.0
10003	219.0	100.0
10006	3551.0	4293.0
10005	1066.0	1434.0
126370	0.0	0.0
285352	107.0	212.0
100128579	0.0	0.0
285359	25.0	67.0
126375	404.0	611.0
126374	982.0	736.0
153918	0.0	0.0
100128574	2.0	0.0
285362	3281.0	4074.0
285367	1118.0	1332.0
285368	495.0	1177.0
100128569	89.0	255.0
126364	355.0	187.0
100128560	7.0	4.0
285370	0.0	0.0
285375	0.0	2.0
102682016	0.0	0.0
153932	2.0	2.0
344191	677.0	252.0
126353	931.0	2589.0
751071	167.0	288.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	4.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	1.0
106481289	0.0	0.0
100128553	2.0	8.0
106481282	0.0	0.0
285381	2422.0	1871.0
106481283	0.0	0.0
285382	1560.0	1283.0
106481280	1.0	0.0
165918	1134.0	1685.0
106481281	0.0	1.0
165904	8.0	12.0
285386	154.0	128.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	4.0	2.0
100128542	1.0	1.0
106481290	1.0	1.0
100128541	2.0	4.0
138311	648.0	831.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	22.0	2.0
126299	1790.0	1517.0
106481259	0.0	0.0
728716	16.0	3.0
126298	1454.0	3248.0
728710	0.0	0.0
126295	227.0	249.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	159.0	266.0
645318	0.0	0.0
645317	43.0	30.0
151242	27.0	66.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	24428.0	31804.0
100287908	0.0	0.0
645332	268.0	351.0
126282	597.0	473.0
100287902	8.0	23.0
163227	507.0	720.0
100287900	0.0	0.0
163223	43.0	25.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	2.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	268.0	1945.0
106481278	0.0	0.0
645328	0.0	1.0
151254	60.0	19.0
645326	7.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	12.0
163259	533.0	501.0
645345	301.0	291.0
200403	7.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	264.0	192.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	6.0	1.0
728732	1.0	3.0
728734	0.0	2.0
126272	157.0	125.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	734.0	1146.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	12.0	16.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	10.0	10.0
728723	104.0	174.0
106481253	0.0	0.0
107133522	8.0	7.0
106481254	1.0	1.0
107133524	3.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	16.0	12.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	198.0	226.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	984.0	3894.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	35.0
645360	0.0	0.0
106481219	1.0	3.0
106481220	11.0	12.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	686.0	847.0
106481228	1.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	447.0	416.0
645382	0.0	0.0
645381	45.0	70.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	6.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	0.0
106481207	0.0	4.0
106481204	1.0	1.0
106481205	0.0	1.0
106481208	2.0	2.0
106481209	0.0	0.0
3902	377.0	175.0
3903	1158.0	549.0
106481210	0.0	0.0
3904	13.0	4.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2773.0	2274.0
106481211	0.0	0.0
3909	2186.0	4367.0
106481212	0.0	0.0
684959	0.0	0.0
151234	62.0	35.0
151230	1640.0	1451.0
728798	2.0	7.0
3913	16115.0	19936.0
3914	8237.0	7777.0
3915	11000.0	13312.0
3916	17498.0	25103.0
3918	2688.0	2517.0
3910	6008.0	3133.0
3911	7433.0	16951.0
3912	7930.0	4167.0
728782	13.0	6.0
728780	18.0	63.0
3924	20.0	13.0
3925	2366.0	2152.0
3927	7374.0	10094.0
3929	17.0	0.0
3920	14302.0	23121.0
3921	32305.0	29621.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	27273.0	45900.0
3937	1956.0	884.0
3938	0.0	1.0
3939	16600.0	16364.0
3930	3697.0	2764.0
100873179	0.0	0.0
3931	365.0	264.0
3932	507.0	335.0
3933	0.0	2.0
3934	2608.0	1299.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	4.0
3947	0.0	3.0
3948	69.0	99.0
3949	4668.0	7402.0
100873169	0.0	1.0
3940	1.0	0.0
100873168	0.0	0.0
3945	17580.0	10323.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	9.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	103.0	49.0
3958	13298.0	10688.0
3959	29445.0	19690.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	4.0	6.0
199223	134.0	282.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	232.0	137.0
3952	2.0	1.0
3953	2123.0	1777.0
3954	1841.0	5731.0
3955	1198.0	8117.0
3956	20709.0	5426.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	13.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	3.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	667.0	383.0
1303	2883.0	116709.0
107133502	0.0	0.0
1302	48.0	62.0
1301	16.0	145.0
1300	33.0	199.0
3960	194.0	145.0
3963	46.0	19.0
3964	3813.0	4403.0
1308	7660.0	4937.0
3965	1587.0	887.0
1307	6240.0	5053.0
151295	14.0	19.0
1306	5043.0	5017.0
100189589	1.0	2.0
728774	1.0	1.0
728773	0.0	1.0
3980	1755.0	4632.0
100287932	2317.0	2779.0
3981	727.0	1211.0
728776	13.0	19.0
85508	0.0	1.0
105601840	0.0	0.0
85509	2.0	0.0
1316	8220.0	11964.0
1315	8781.0	14135.0
1314	13928.0	25026.0
1312	7438.0	8841.0
1311	650.0	2919.0
100329135	0.0	1.0
1310	42.0	47.0
574537	0.0	0.0
3972	3.0	1.0
3973	1.0	2.0
3975	0.0	0.0
3976	1132.0	504.0
3977	9030.0	50607.0
1318	56.0	104.0
3978	1036.0	1287.0
1317	4252.0	6278.0
728763	5.0	7.0
3990	38.0	12.0
645313	0.0	2.0
3991	468.0	406.0
645312	0.0	1.0
3992	3302.0	3353.0
645311	0.0	1.0
728769	489.0	584.0
1330	0.0	0.0
1327	16470.0	13680.0
1326	661.0	389.0
1325	8.0	15.0
3982	2.0	0.0
3983	4220.0	11738.0
3984	1766.0	2881.0
3985	4356.0	5703.0
3987	3726.0	5251.0
3988	6453.0	5569.0
1329	5067.0	3833.0
116809	0.0	0.0
100128416	17.0	11.0
1340	6810.0	6187.0
1337	4157.0	5271.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	1932.0	3971.0
100128410	2.0	1.0
3995	605.0	708.0
100128412	0.0	0.0
3996	2315.0	2867.0
3998	11142.0	18324.0
1339	2.0	6.0
285440	2280.0	3668.0
285441	8.0	9.0
1352	758.0	1195.0
1351	7275.0	7130.0
1350	10934.0	10288.0
1349	4798.0	3389.0
1348	0.0	0.0
1347	4683.0	4830.0
1346	2458.0	491.0
1345	4976.0	4203.0
1343	0.0	0.0
1342	3.0	6.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	24.0	15.0
1363	19367.0	26485.0
1362	8310.0	20405.0
1361	0.0	2.0
1360	417.0	492.0
1359	2476.0	784.0
1358	3.0	2.0
1357	26.0	8.0
1356	1524.0	1436.0
1355	2566.0	3901.0
1353	2491.0	2454.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	1.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	63.0	200.0
285464	329.0	860.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6206.0	11684.0
1373	156.0	133.0
1371	678.0	1259.0
1370	0.0	1.0
1369	0.0	0.0
1368	4148.0	2653.0
100873209	0.0	0.0
1366	2553.0	3877.0
1365	2547.0	5766.0
1364	17295.0	38872.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	6.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	1.0	5.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3009.0	4032.0
116843	881.0	797.0
1384	5743.0	10028.0
116842	21.0	45.0
1382	2166.0	1246.0
116844	1230.0	1963.0
1381	4.0	37.0
1380	17.0	23.0
440176	2.0	4.0
440184	1.0	6.0
1379	4.0	5.0
1378	126.0	82.0
1376	1434.0	3517.0
1375	26.0	55.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	4.0	0.0
102800310	13.0	36.0
100873239	0.0	2.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	537.0	316.0
1396	85.0	40.0
1395	9.0	14.0
1394	32.0	30.0
1393	562.0	177.0
1392	0.0	0.0
285407	10.0	34.0
116835	421.0	315.0
1390	1692.0	913.0
1389	5057.0	6573.0
1388	6183.0	10804.0
1387	6803.0	12489.0
116841	1905.0	1748.0
1386	3137.0	3354.0
116840	1507.0	2382.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	57.0	66.0
100873255	0.0	0.0
100873254	1.0	6.0
100873253	0.0	0.0
285412	1.0	4.0
100873252	0.0	1.0
100287898	39.0	36.0
100287895	0.0	0.0
285419	57.0	28.0
1399	5092.0	6930.0
1398	4310.0	5650.0
1397	5689.0	4567.0
100873259	0.0	2.0
100873258	0.0	2.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	0.0	5.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	288.0	353.0
285429	2.0	6.0
100287880	0.0	0.0
440193	3154.0	6194.0
100873248	0.0	0.0
100873247	4.0	2.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	2.0
10130	11335.0	15903.0
153830	5338.0	5643.0
645280	7.0	7.0
440138	571.0	985.0
440132	0.0	0.0
440142	0.0	9.0
10139	2220.0	2051.0
126208	1332.0	1619.0
126206	5.0	24.0
126205	7.0	79.0
107133497	18.0	18.0
126204	0.0	11.0
107133499	0.0	0.0
128866	9240.0	11078.0
10131	2565.0	4077.0
10134	13248.0	15238.0
107133494	0.0	1.0
10133	6478.0	2923.0
128869	1259.0	1742.0
10136	0.0	0.0
10135	7984.0	11660.0
100128493	0.0	0.0
103021294	24.0	29.0
10138	1034.0	994.0
100128496	0.0	0.0
10137	4844.0	8739.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	4.0
10140	11205.0	19219.0
128864	12.0	16.0
440125	1.0	2.0
440131	0.0	0.0
10143	9.0	11.0
128854	1077.0	618.0
10142	3655.0	12835.0
10144	1876.0	2525.0
10147	2211.0	4138.0
100128483	0.0	0.0
10146	7766.0	13519.0
128859	0.0	0.0
10149	126.0	378.0
10148	192.0	76.0
128853	206.0	94.0
440159	2.0	0.0
10117	1.0	3.0
440163	1.0	1.0
10110	42.0	46.0
10112	68.0	138.0
10111	3920.0	7093.0
10114	8765.0	8914.0
10113	3192.0	5177.0
128848	0.0	0.0
10116	7617.0	7485.0
165829	123.0	99.0
100128469	10.0	13.0
153842	5.0	1.0
440145	792.0	1019.0
10129	1927.0	3827.0
440153	0.0	0.0
10128	7718.0	11068.0
100033799	0.0	0.0
107133486	0.0	2.0
10121	7768.0	7717.0
100128465	0.0	0.0
10120	4792.0	4910.0
10123	2875.0	2376.0
138234	1.0	2.0
10125	183.0	133.0
10124	2113.0	1750.0
10127	1752.0	2292.0
10126	1435.0	2316.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	44.0	103.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	135.0	168.0
100128448	0.0	1.0
126242	0.0	1.0
106481198	1.0	0.0
10107	0.0	4.0
10106	14082.0	22883.0
106481199	0.0	0.0
10109	12836.0	9851.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2903.0	2891.0
10100	2142.0	1073.0
10103	17303.0	47606.0
106481194	0.0	0.0
10102	1141.0	2223.0
106481195	0.0	0.0
10105	2294.0	3203.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	167.0	125.0
440119	517.0	477.0
126235	0.0	2.0
126231	173.0	309.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	139.0	128.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	51.0	27.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	23.0	45.0
440104	711.0	1370.0
106481176	0.0	3.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	60.0	57.0
100128420	15.0	2.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	8.0	16.0
10090	1203.0	1558.0
10093	5934.0	5673.0
10092	8275.0	6506.0
10095	5096.0	3515.0
645204	1.0	2.0
10094	8067.0	8949.0
645203	4.0	6.0
10097	13302.0	18870.0
10096	10366.0	9883.0
645201	0.0	0.0
163115	208.0	82.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	112.0	343.0
106481144	0.0	0.0
114195	6.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	14.0	10.0
106481145	1.0	0.0
151126	832.0	346.0
106481146	0.0	0.0
10099	8137.0	9327.0
10098	1140.0	1030.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	569.0	579.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	1.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	101.0	48.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	71.0	680.0
415116	5555.0	8161.0
