id	fa85b238-f8d6-4c71-b5e0-fdba959b4122	7852bfcc-9d96-4a25-8c4c-feec90f9c21f
106481344	0.0	0.0
442912	0.0	0.0
85455	74.0	59.0
442913	0.0	0.0
85452	10.0	2.0
442914	0.0	0.0
50	3969.0	900.0
85453	2823.0	1188.0
442915	0.0	0.0
85450	2164.0	728.0
51	4499.0	3773.0
442916	0.0	0.0
85451	1882.0	1712.0
52	2651.0	1231.0
442917	0.0	0.0
53	3074.0	3475.0
442918	0.0	0.0
54	1665.0	479.0
442919	0.0	0.0
55	196706.0	87360.0
442909	1.0	0.0
56	7.0	191.0
58	39.0	24.0
59	190222.0	21589.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	29.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	544.0	246.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	0.0
106481354	3.0	0.0
85446	548.0	311.0
442900	0.0	0.0
106481355	1.0	0.0
85443	7.0	0.0
442901	0.0	0.0
85444	665.0	148.0
442902	0.0	0.0
60	361969.0	98790.0
85441	1122.0	1057.0
442903	0.0	0.0
85442	361.0	110.0
442904	0.0	0.0
442905	1.0	0.0
62	33.0	2.0
85440	1665.0	442.0
442907	6.0	8.0
442908	0.0	0.0
66	0.0	0.0
67	6.0	1.0
68	0.0	1.0
344595	509.0	49.0
69	7.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	107.0	61.0
106481321	0.0	0.0
85479	19.0	0.0
106481322	0.0	0.0
85476	1645.0	707.0
85477	426.0	853.0
70	2058.0	103.0
85474	8.0	109.0
71	133855.0	63053.0
72	251450.0	21793.0
73	10.0	0.0
74	0.0	0.0
75	5.0	8.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3470.0	1378.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	2.0
106481333	0.0	0.0
85465	962.0	895.0
81	37449.0	11336.0
85463	673.0	346.0
82	4.0	1.0
85464	754.0	563.0
83	8.0	5.0
85461	2921.0	1013.0
85462	584.0	520.0
86	1600.0	629.0
87	34799.0	3779.0
85460	2216.0	730.0
88	265.0	7.0
89	15.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1749.0	291.0
106481300	0.0	0.0
91	2884.0	2482.0
92	953.0	343.0
93	524.0	575.0
94	1805.0	532.0
95	186.0	754.0
97	231.0	94.0
98	946.0	596.0
344561	0.0	0.0
728661	2355.0	3026.0
728664	0.0	0.0
106481305	0.0	0.0
261734	430.0	115.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	30.0	50.0
106481309	3.0	0.0
246119	7.0	4.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	7.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	19.0
3809	4.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1014.0	327.0
3800	4558.0	5097.0
3801	1439.0	337.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	42.0
261726	1899.0	454.0
728698	3.0	7.0
3814	12.0	3.0
3815	907.0	138.0
3816	191.0	131.0
261729	14677.0	17365.0
3817	164425.0	246408.0
3818	18.0	53.0
222166	4425.0	2477.0
3811	6.0	0.0
3812	2.0	3.0
285740	0.0	0.0
285741	33.0	41.0
728689	13.0	13.0
3827	1.0	4.0
246100	0.0	0.0
3820	224.0	51.0
3821	16.0	0.0
3822	6.0	3.0
3823	0.0	0.0
3824	121.0	11.0
645402	0.0	0.0
403313	1406.0	1088.0
403314	0.0	27.0
728637	0.0	0.0
728638	23.0	31.0
728633	0.0	0.0
728632	26.0	0.0
728635	30.0	37.0
3836	2020.0	1007.0
222183	309.0	107.0
3837	10155.0	4371.0
3838	646.0	167.0
3839	2405.0	343.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1959.0	1905.0
3832	313.0	67.0
3833	162.0	51.0
3834	12.0	2.0
3835	3589.0	4455.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	260.0	281.0
3848	32.0	5.0
3849	4.0	1.0
222171	162.0	65.0
728619	1.0	0.0
3840	5389.0	1745.0
3841	905.0	925.0
3842	5564.0	2651.0
3843	7281.0	3074.0
3844	0.0	1.0
3845	1410.0	716.0
3846	5.0	27.0
645423	0.0	0.0
3860	232.0	24.0
246126	1571.0	1984.0
728658	903.0	949.0
728655	1.0	15.0
728657	0.0	1.0
728656	4.0	2.0
3858	1626.0	884.0
3859	0.0	4.0
246135	0.0	0.0
3850	0.0	0.0
3851	94.0	4.0
3852	39657.0	160.0
645414	0.0	0.0
3853	203.0	4.0
3854	17.0	0.0
3855	2087.0	584.0
3856	28860.0	41324.0
3857	24.0	0.0
728640	9.0	11.0
645431	13.0	3.0
728642	257.0	416.0
728641	2.0	13.0
645434	0.0	0.0
645432	10.0	9.0
285704	3166.0	967.0
728643	13.0	46.0
222194	1728.0	578.0
285708	0.0	0.0
1204	0.0	0.0
1203	731.0	372.0
1201	1272.0	2807.0
1200	6706.0	6080.0
3861	21786.0	727.0
645426	15.0	34.0
645425	0.0	0.0
1209	7644.0	5856.0
3866	25820.0	108.0
1208	0.0	0.0
1207	2995.0	1517.0
3868	129.0	16.0
285311	3.0	0.0
3880	11702.0	3493.0
3881	0.0	0.0
285313	22.0	14.0
100128537	109.0	254.0
3882	10.0	0.0
100128536	1.0	0.0
285314	1.0	1.0
285315	299.0	166.0
1215	3.0	5.0
100141515	1.0	0.0
1213	15383.0	6644.0
1212	5569.0	4935.0
1211	7552.0	5593.0
3872	10469.0	639.0
3875	23918.0	51725.0
3876	15.0	31.0
3879	1.0	2.0
3890	2.0	0.0
3891	0.0	2.0
3892	116.0	4.0
100128525	1.0	0.0
285326	0.0	0.0
1230	139.0	36.0
285329	9.0	0.0
440097	2.0	4.0
440093	12.0	0.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	97.0	45.0
3888	0.0	0.0
100631239	0.0	0.0
3889	13.0	0.0
100128516	26.0	11.0
285331	607.0	408.0
100128512	0.0	0.0
285335	8.0	5.0
100128514	0.0	0.0
1241	835.0	278.0
1240	502.0	265.0
1238	52.0	40.0
1237	4.0	3.0
1236	243.0	57.0
1235	4.0	0.0
1234	211.0	44.0
1233	41.0	5.0
1232	2.0	0.0
3895	10217.0	1902.0
100128511	67.0	15.0
100631247	1.0	2.0
3897	33.0	58.0
100631248	124.0	1648.0
3898	2047.0	3263.0
100631249	0.0	0.0
3899	2343.0	6476.0
100128505	0.0	0.0
100631250	0.0	1.0
285343	1376.0	846.0
100631251	0.0	4.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	116.0	44.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	323.0	62.0
574501	2.0	0.0
574502	0.0	0.0
1244	23.0	29.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	79330.0	14779.0
1263	276.0	154.0
1262	66.0	72.0
116966	46.0	31.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	0.0	0.0
1260	2.0	0.0
116969	34.0	9.0
1259	158.0	132.0
1258	4.0	0.0
440061	0.0	0.0
100887750	12.0	20.0
100887746	1.0	3.0
100887744	2.0	0.0
1272	4037.0	281.0
1271	617.0	23.0
100887749	145.0	156.0
1270	8.0	5.0
100887748	0.0	0.0
440044	62.0	14.0
1269	13.0	0.0
440051	0.0	0.0
1268	155.0	20.0
440050	0.0	1.0
1267	7135.0	4581.0
1266	8030.0	3180.0
100887740	0.0	0.0
1265	11810.0	3120.0
1286	1254.0	94.0
1285	514.0	48.0
1284	43556.0	4914.0
1282	26464.0	1967.0
1281	36011.0	3160.0
1280	91.0	139.0
440078	169.0	29.0
440077	0.0	0.0
440087	56.0	614.0
1278	50601.0	6535.0
1277	22126.0	5871.0
440081	41.0	70.0
116938	0.0	0.0
1297	19.0	3.0
116931	41.0	15.0
1296	1708.0	387.0
1295	2535.0	579.0
116933	0.0	0.0
1294	3688.0	909.0
1293	27530.0	2255.0
116935	95.0	38.0
1292	58547.0	12865.0
440068	15.0	0.0
1291	25658.0	5448.0
116937	5.0	0.0
440067	4.0	0.0
1290	2121.0	393.0
440073	324.0	73.0
440072	8.0	15.0
1289	6023.0	1299.0
1288	3078.0	45.0
1287	4765.0	1276.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	890.0	208.0
440021	0.0	0.0
442673	1.0	0.0
10018	1136.0	600.0
126328	3625.0	5215.0
442676	0.0	0.0
126326	736.0	171.0
1299	55.0	59.0
1298	2277.0	2897.0
10011	2012.0	1797.0
10010	1459.0	412.0
10013	1796.0	2501.0
128989	1126.0	785.0
10015	6179.0	3752.0
10014	5710.0	4263.0
10017	17.0	26.0
10016	3253.0	2426.0
10020	2733.0	1821.0
114335	0.0	0.0
114336	0.0	0.0
126321	2005.0	4386.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	0.0
10021	72.0	15.0
10024	63.0	70.0
128977	2382.0	894.0
103021165	1.0	10.0
10023	504.0	418.0
103021164	2.0	9.0
10026	1587.0	592.0
10025	5288.0	4125.0
116986	148.0	92.0
116985	5758.0	2945.0
116988	5038.0	4197.0
116987	1646.0	1492.0
114327	805.0	1524.0
440043	0.0	0.0
126308	4446.0	5001.0
440041	0.0	0.0
126306	16.0	10.0
151306	29.0	74.0
100128590	15.0	13.0
100128596	1.0	0.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	23.0	15.0
440026	1806.0	1908.0
440023	0.0	0.0
10008	399.0	61.0
10007	2086.0	1128.0
10009	1192.0	609.0
116984	374.0	139.0
116983	1745.0	2620.0
151313	457.0	225.0
10000	3843.0	1159.0
128954	0.0	0.0
10002	47.0	6.0
10001	734.0	289.0
10004	535.0	112.0
10003	218.0	26.0
10006	2479.0	964.0
10005	1242.0	1669.0
126370	1.0	0.0
285352	114.0	149.0
100128579	0.0	0.0
285359	90.0	216.0
126375	289.0	173.0
126374	1348.0	392.0
153918	0.0	3.0
100128574	2.0	0.0
285362	2916.0	2314.0
285367	1174.0	1191.0
285368	648.0	425.0
100128569	63.0	77.0
126364	254.0	130.0
100128560	7.0	0.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	0.0
153932	0.0	4.0
344191	192.0	6.0
126353	676.0	84.0
751071	251.0	481.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	31.0
106481282	0.0	0.0
285381	1327.0	275.0
106481283	0.0	0.0
285382	2279.0	159.0
106481280	0.0	0.0
165918	840.0	412.0
106481281	0.0	0.0
165904	2.0	1.0
285386	275.0	24.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	3.0	0.0
100128541	0.0	0.0
138311	895.0	937.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	13.0
126299	2707.0	1419.0
106481259	0.0	0.0
728716	8.0	0.0
126298	1738.0	1034.0
728710	0.0	0.0
126295	229.0	144.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	92.0	19.0
645318	0.0	0.0
645317	36.0	10.0
151242	4.0	2.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	21571.0	14209.0
100287908	0.0	0.0
645332	337.0	526.0
126282	519.0	266.0
100287902	9.0	16.0
163227	350.0	176.0
100287900	0.0	0.0
163223	15.0	0.0
106481275	0.0	0.0
106481276	2.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	71.0	1442.0
106481278	0.0	0.0
645328	4.0	0.0
151254	24.0	4.0
645326	9.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	0.0
163259	202.0	71.0
645345	155.0	78.0
200403	10.0	28.0
107133508	0.0	0.0
106481239	0.0	2.0
163255	229.0	169.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	0.0
728732	2.0	4.0
728734	0.0	0.0
126272	212.0	69.0
106481242	0.0	0.0
107133511	3.0	0.0
114294	546.0	333.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	12.0	1.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	5.0	1.0
728723	66.0	78.0
106481253	1.0	0.0
107133522	0.0	0.0
106481254	1.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	43.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	2.0	0.0
106481250	0.0	0.0
645369	80.0	4.0
645368	0.0	1.0
645367	0.0	0.0
106481217	0.0	0.0
200424	842.0	1005.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	14.0	33.0
645360	0.0	11.0
106481219	1.0	2.0
106481220	6.0	1.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	572.0	271.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	693.0	852.0
645382	0.0	0.0
645381	14.0	5.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	2.0
106481207	3.0	4.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	328.0	290.0
3903	763.0	344.0
106481210	0.0	0.0
3904	26.0	2.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1463.0	174.0
106481211	0.0	0.0
3909	2574.0	153.0
106481212	0.0	0.0
684959	0.0	0.0
151234	16.0	25.0
151230	1739.0	1156.0
728798	2.0	0.0
3913	23873.0	6721.0
3914	8941.0	156.0
3915	9706.0	1778.0
3916	16941.0	9952.0
3918	1613.0	634.0
3910	6162.0	542.0
3911	7981.0	4100.0
3912	7066.0	356.0
728782	8.0	0.0
728780	42.0	34.0
3924	19.0	9.0
3925	4524.0	930.0
3927	6439.0	3151.0
3929	7.0	0.0
3920	7007.0	2582.0
3921	39793.0	55133.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	13542.0	14853.0
3937	1252.0	226.0
3938	0.0	0.0
3939	11224.0	3884.0
3930	2825.0	530.0
100873179	0.0	0.0
3931	683.0	382.0
3932	216.0	126.0
3933	0.0	0.0
3934	3665.0	839.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	5.0	0.0
3947	1.0	0.0
3948	0.0	0.0
3949	2022.0	1256.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	15583.0	2914.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	0.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	168.0	30.0
3958	6766.0	2857.0
3959	35778.0	3948.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	4.0	0.0
199223	348.0	711.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	226.0	61.0
3952	6.0	0.0
3953	1521.0	153.0
3954	1477.0	2788.0
3955	3532.0	4856.0
3956	19181.0	7137.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	8.0	157.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	959.0	65.0
1303	3870.0	878.0
107133502	0.0	0.0
1302	54.0	44.0
1301	13.0	6.0
1300	36.0	34.0
3960	38.0	51.0
3963	1.0	0.0
3964	3490.0	2313.0
1308	5409.0	26.0
3965	1710.0	606.0
1307	5899.0	1516.0
151295	33.0	60.0
1306	8325.0	873.0
100189589	0.0	6.0
728774	0.0	0.0
728773	0.0	0.0
3980	1878.0	1452.0
100287932	2087.0	1329.0
3981	419.0	303.0
728776	8.0	3.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	2689.0	784.0
1315	5096.0	2668.0
1314	12089.0	4767.0
1312	8752.0	5969.0
1311	243.0	2570.0
100329135	0.0	0.0
1310	10.0	0.0
574537	0.0	0.0
3972	2.0	3.0
3973	1.0	0.0
3975	0.0	0.0
3976	104.0	51.0
3977	6622.0	3746.0
1318	39.0	5.0
3978	1151.0	469.0
1317	2201.0	1126.0
728763	1.0	11.0
3990	30.0	8.0
645313	1.0	0.0
3991	525.0	136.0
645312	1.0	0.0
3992	1241.0	276.0
645311	3.0	0.0
728769	418.0	186.0
1330	0.0	0.0
1327	21908.0	20462.0
1326	135.0	23.0
1325	18.0	35.0
3982	0.0	0.0
3983	4314.0	1801.0
3984	1907.0	1605.0
3985	3677.0	2246.0
3987	3329.0	1145.0
3988	2219.0	860.0
1329	5008.0	6966.0
116809	0.0	0.0
100128416	24.0	25.0
1340	9182.0	8230.0
1337	4671.0	4536.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1999.0	4599.0
100128410	0.0	0.0
3995	484.0	459.0
100128412	0.0	0.0
3996	1828.0	423.0
3998	6927.0	4195.0
1339	3.0	2.0
285440	1230.0	499.0
285441	0.0	25.0
1352	670.0	359.0
1351	8641.0	6478.0
1350	13712.0	7749.0
1349	3841.0	2690.0
1348	1.0	0.0
1347	4395.0	3893.0
1346	1817.0	766.0
1345	5747.0	3489.0
1343	0.0	0.0
1342	2.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	6.0	2.0
1363	13706.0	17967.0
1362	4595.0	2928.0
1361	4.0	5.0
1360	89.0	1.0
1359	1509.0	225.0
1358	15.0	0.0
1357	59.0	4.0
1356	1807.0	88.0
1355	2335.0	1303.0
1353	2071.0	772.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	3.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	80.0	1757.0
285464	428.0	1284.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3669.0	1237.0
1373	63.0	2.0
1371	618.0	276.0
1370	1.0	1.0
1369	0.0	0.0
1368	1515.0	632.0
100873209	0.0	1.0
1366	1045.0	1531.0
1365	2606.0	19430.0
1364	5014.0	7568.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	6.0	44.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	5.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	2.0
1385	2180.0	689.0
116843	780.0	407.0
1384	5510.0	4118.0
116842	43.0	87.0
1382	3289.0	319.0
116844	767.0	743.0
1381	17.0	2.0
1380	79.0	0.0
440176	8.0	3.0
440184	1.0	0.0
1379	10.0	0.0
1378	30.0	2.0
1376	1183.0	698.0
1375	120.0	262.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	2.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	8.0	0.0
102800310	1.0	15.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	399.0	62.0
1396	58.0	15.0
1395	6.0	6.0
1394	53.0	10.0
1393	70.0	29.0
1392	0.0	0.0
285407	14.0	24.0
116835	307.0	117.0
1390	901.0	388.0
1389	3790.0	2243.0
1388	4968.0	2923.0
1387	5301.0	3232.0
116841	1810.0	1032.0
1386	2420.0	1356.0
116840	2222.0	2382.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	26.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	144.0	115.0
100873255	1.0	0.0
100873254	16.0	14.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	0.0
100287898	50.0	39.0
100287895	0.0	0.0
285419	48.0	4.0
1399	3893.0	1948.0
1398	4561.0	3915.0
1397	4328.0	1087.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	8.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	571.0	953.0
285429	11.0	48.0
100287880	0.0	0.0
440193	2329.0	2295.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	2.0	0.0
10130	5170.0	838.0
153830	4249.0	786.0
645280	0.0	0.0
440138	184.0	66.0
440132	2.0	0.0
440142	0.0	2.0
10139	3125.0	2385.0
126208	2222.0	2397.0
126206	0.0	1.0
126205	5.0	26.0
107133497	31.0	20.0
126204	0.0	23.0
107133499	0.0	0.0
128866	9406.0	4519.0
10131	2062.0	1764.0
10134	16390.0	14802.0
107133494	0.0	3.0
10133	4329.0	552.0
128869	1530.0	950.0
10136	0.0	0.0
10135	4193.0	923.0
100128493	0.0	0.0
103021294	15.0	2.0
10138	889.0	251.0
100128496	0.0	0.0
10137	2588.0	1255.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	0.0
10140	3418.0	1676.0
128864	22.0	26.0
440125	0.0	0.0
440131	1.0	4.0
10143	32.0	0.0
128854	1448.0	393.0
10142	2126.0	1329.0
10144	1459.0	1367.0
10147	2236.0	1428.0
100128483	0.0	0.0
10146	5796.0	3441.0
128859	0.0	0.0
10149	71.0	22.0
10148	182.0	49.0
128853	201.0	48.0
440159	0.0	4.0
10117	1.0	0.0
440163	0.0	0.0
10110	25.0	70.0
10112	151.0	58.0
10111	2875.0	1415.0
10114	6262.0	2047.0
10113	3444.0	3767.0
128848	0.0	0.0
10116	5415.0	1403.0
165829	115.0	13.0
100128469	31.0	15.0
153842	7.0	13.0
440145	902.0	390.0
10129	1875.0	344.0
440153	0.0	0.0
10128	5671.0	2767.0
100033799	0.0	0.0
107133486	3.0	0.0
10121	8133.0	6339.0
100128465	1.0	0.0
10120	3930.0	2415.0
10123	1924.0	153.0
138234	1.0	1.0
10125	58.0	25.0
10124	1261.0	295.0
10127	1565.0	1306.0
10126	1461.0	1035.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	59.0	53.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	20.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	88.0	16.0
100128448	2.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	8395.0	3881.0
106481199	1.0	3.0
10109	10631.0	2382.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4186.0	4309.0
10100	1764.0	191.0
10103	25807.0	41931.0
106481194	0.0	0.0
10102	885.0	498.0
106481195	0.0	0.0
10105	2122.0	1543.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	107.0	40.0
440119	1251.0	196.0
126235	0.0	0.0
126231	49.0	38.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	64.0	23.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	109.0	214.0
106481167	5.0	11.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	2.0	0.0
100128427	0.0	10.0
440107	11.0	0.0
440104	1035.0	1915.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	1.0	0.0
128876	4.0	0.0
100128420	6.0	8.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	4.0
106481173	0.0	3.0
106481170	0.0	0.0
106481171	14.0	23.0
10090	866.0	69.0
10093	7741.0	7201.0
10092	6979.0	3439.0
10095	3820.0	1430.0
645204	1.0	0.0
10094	7664.0	5075.0
645203	1.0	1.0
10097	9706.0	2674.0
10096	9037.0	2237.0
645201	0.0	0.0
163115	100.0	32.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	8.0	12.0
106481143	0.0	0.0
114194	0.0	0.0
138162	137.0	271.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	0.0
106481145	0.0	0.0
151126	1115.0	87.0
106481146	0.0	0.0
10099	7630.0	3405.0
10098	806.0	299.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	541.0	286.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	49.0	0.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	178.0	378.0
415116	3410.0	3848.0
645207	0.0	0.0
645206	193.0	28.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	5.0	1.0
114182	0.0	0.0
10071	169.0	626.0
645220	0.0	0.0
728851	14.0	0.0
10073	857.0	468.0
405754	50.0	14.0
405753	9.0	0.0
10072	1600.0	1118.0
10075	11093.0	4401.0
106481118	0.0	0.0
200523	0.0	0.0
