id	fd973a6f-54c1-4da1-afb8-7c74cf7aafcd	16dc4634-4e55-4392-9b22-902fd68b2d71
220042	78.0	79.0
93183	2273.0	4154.0
100271518	0.0	1.0
100271517	0.0	0.0
93185	4140.0	5912.0
100271525	0.0	1.0
100271526	13.0	12.0
100271521	1.0	0.0
100271520	0.0	0.0
220032	6.0	0.0
100271523	0.0	0.0
100271522	1.0	1.0
100271507	0.0	0.0
100271506	1.0	2.0
100271516	0.0	0.0
100271510	0.0	0.0
220064	551.0	710.0
220047	0.0	9.0
100271503	0.0	0.0
10808	5110.0	6243.0
56130	64.0	50.0
10807	961.0	1663.0
56131	409.0	239.0
56132	97.0	74.0
10809	4556.0	5727.0
220081	6.0	13.0
83756	20.0	18.0
10811	234.0	393.0
56137	35.0	35.0
10810	2441.0	3766.0
83755	0.0	0.0
56138	34.0	39.0
83758	382.0	247.0
10813	1075.0	1377.0
56139	68.0	49.0
401207	143.0	294.0
220082	0.0	0.0
83757	0.0	0.0
83752	8760.0	13330.0
56133	633.0	633.0
10815	116.0	270.0
10814	3.0	6.0
56134	138.0	50.0
10817	378.0	398.0
56135	29.0	16.0
10816	1.0	0.0
283643	253.0	229.0
56136	9.0	10.0
643535	2.0	5.0
643536	0.0	0.0
22800	1448.0	1741.0
22801	1238.0	1190.0
643550	5.0	4.0
22802	21.0	176.0
22803	5872.0	7193.0
440804	1.0	1.0
22806	418.0	437.0
22807	872.0	1332.0
10819	27.0	99.0
56140	0.0	4.0
10818	2441.0	2856.0
56141	7.0	5.0
56142	18.0	23.0
56143	2.0	6.0
83737	5140.0	6220.0
220070	0.0	1.0
10822	0.0	0.0
283638	3923.0	5138.0
83744	393.0	474.0
10821	0.0	6.0
10824	3.0	4.0
83746	2777.0	2702.0
10823	0.0	0.0
83741	0.0	0.0
283635	6479.0	7067.0
10826	4995.0	2243.0
220074	1115.0	1770.0
56144	38.0	23.0
10825	1809.0	1888.0
56145	95.0	50.0
83740	0.0	0.0
83743	2196.0	2582.0
56146	17.0	5.0
10828	3.0	0.0
10827	1714.0	2604.0
83742	5264.0	3220.0
56147	6.0	4.0
283631	3.0	2.0
10820	2.0	3.0
440836	497.0	381.0
643563	2.0	1.0
56154	9.0	2.0
81109	0.0	0.0
283629	47.0	85.0
56159	9.0	1.0
81115	0.0	0.0
81116	0.0	0.0
56155	31.0	65.0
283624	583.0	567.0
102724097	63.0	184.0
256006	29.0	25.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	1.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	9.0	31.0
440823	12.0	69.0
440822	0.0	1.0
56163	0.0	0.0
56164	4.0	19.0
256021	5.0	13.0
56165	15.0	38.0
83759	985.0	956.0
56160	1250.0	1143.0
10800	228.0	214.0
283617	0.0	0.0
81104	0.0	0.0
10802	3599.0	6488.0
10801	19489.0	11622.0
10804	1.0	1.0
10803	12.0	12.0
56167	0.0	0.0
10806	1362.0	1759.0
56168	0.0	0.0
56169	5.0	9.0
643582	0.0	0.0
643586	4.0	3.0
256076	0.0	3.0
401253	0.0	0.0
56171	358.0	500.0
401251	5.0	11.0
56172	14446.0	18574.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	1.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	1.0	4.0
283688	0.0	0.0
401247	5.0	6.0
81136	0.0	0.0
283687	737.0	713.0
283685	0.0	0.0
93109	371.0	407.0
283682	7.0	5.0
100126825	0.0	0.0
93107	2.0	4.0
643596	9.0	19.0
56180	939.0	1170.0
93100	1088.0	1036.0
401242	2.0	2.0
256085	0.0	2.0
56181	5521.0	4588.0
81126	0.0	0.0
81127	0.0	0.0
83787	1866.0	2236.0
283677	1.0	1.0
401237	211.0	146.0
83786	1963.0	1805.0
401236	1.0	0.0
283673	4.0	3.0
93134	3518.0	3264.0
401233	0.0	0.0
401232	208.0	211.0
256051	598.0	805.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	75.0	74.0
81153	0.0	0.0
100271596	0.0	1.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1401.0	2085.0
283659	165.0	647.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	0.0	1.0
283651	11753.0	10768.0
100271585	2.0	1.0
100271584	3.0	7.0
100271581	0.0	0.0
22998	17108.0	14716.0
22999	536.0	426.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	5103.0	6596.0
100151671	0.0	0.0
100151672	0.0	0.0
22992	7318.0	9062.0
22993	5779.0	7922.0
100151674	0.0	0.0
22994	615.0	586.0
83903	6.0	22.0
22995	117.0	184.0
83902	0.0	0.0
22996	3700.0	5168.0
22997	261.0	321.0
100151670	0.0	0.0
100151686	0.0	1.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	1.0	0.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	2.0	25.0
83901	0.0	0.0
342538	10.0	4.0
83900	0.0	0.0
56300	1.0	0.0
56301	2.0	5.0
124411	921.0	1447.0
22976	1010.0	1714.0
22977	22.0	25.0
22978	3153.0	4366.0
22979	176.0	144.0
22970	51.0	34.0
22971	2179.0	801.0
22974	154.0	461.0
83932	642.0	733.0
10998	254.0	499.0
83931	3948.0	3791.0
342527	572.0	158.0
148418	94.0	192.0
83933	159.0	235.0
124404	0.0	39.0
10999	1872.0	3944.0
124401	659.0	855.0
124402	1119.0	1287.0
83930	4656.0	4453.0
56311	14.0	0.0
10990	64.0	137.0
100126693	0.0	2.0
10992	13661.0	15254.0
606500	0.0	0.0
10991	81.0	32.0
10994	3599.0	2763.0
10993	142.0	286.0
22987	72.0	291.0
22989	34.0	83.0
22980	7798.0	9999.0
22981	1298.0	806.0
22982	4095.0	3785.0
22983	27.0	43.0
22984	2736.0	3916.0
22985	6021.0	8222.0
22986	3.0	3.0
58986	5827.0	8213.0
148423	530.0	695.0
58985	97.0	33.0
342510	74.0	156.0
283694	0.0	0.0
283693	6.0	13.0
283692	1.0	3.0
22954	1518.0	1232.0
22955	4620.0	5449.0
112487	1100.0	1538.0
22950	1606.0	1912.0
391524	1.0	3.0
22952	2.0	8.0
22953	314.0	157.0
391526	0.0	3.0
10975	3804.0	3307.0
83953	3.0	7.0
10978	576.0	611.0
83955	25.0	25.0
10979	10046.0	6587.0
112495	3855.0	3368.0
10970	11065.0	11551.0
56339	1652.0	2748.0
10972	34713.0	48453.0
10971	21339.0	31077.0
10974	1.0	0.0
10973	4117.0	4672.0
401409	51.0	137.0
112479	873.0	1473.0
112476	210.0	272.0
391530	0.0	0.0
83939	5974.0	7896.0
56341	0.0	1.0
391533	0.0	0.0
124460	237.0	184.0
83935	217.0	310.0
83938	516.0	532.0
391538	1.0	1.0
83937	1015.0	708.0
10987	2628.0	2918.0
83943	961.0	1391.0
83942	0.0	0.0
10989	4449.0	5138.0
10988	4517.0	6256.0
56342	210.0	204.0
124454	2129.0	3384.0
56344	0.0	0.0
83941	1495.0	2001.0
83940	813.0	893.0
643503	0.0	0.0
10981	741.0	573.0
112483	3564.0	4282.0
10980	5610.0	5321.0
10983	38903.0	44416.0
10982	3537.0	2062.0
643507	1.0	5.0
10985	6929.0	9708.0
10984	135.0	435.0
22932	747.0	745.0
22933	3934.0	3225.0
22934	765.0	803.0
22936	6125.0	10890.0
22937	5314.0	7294.0
22938	3619.0	3871.0
112464	983.0	564.0
22930	7462.0	9039.0
22931	7811.0	11730.0
81309	0.0	0.0
391504	0.0	0.0
10954	5165.0	7238.0
10953	2064.0	2554.0
10956	27867.0	30616.0
81315	0.0	0.0
10955	14508.0	16072.0
391508	3.0	1.0
81316	0.0	0.0
10957	6748.0	6290.0
124446	5186.0	5108.0
81310	0.0	0.0
10959	26127.0	42520.0
22929	3836.0	4258.0
10950	1172.0	1261.0
10952	5225.0	6758.0
10951	4078.0	4149.0
22943	256.0	379.0
22944	561.0	719.0
22945	0.0	0.0
22947	0.0	0.0
22948	6272.0	8284.0
22949	5014.0	3997.0
83957	1.0	0.0
22941	2266.0	4759.0
83959	793.0	247.0
10965	764.0	906.0
391518	0.0	0.0
10964	1451.0	1251.0
81304	0.0	0.0
10966	1482.0	1238.0
10969	2527.0	3139.0
81300	0.0	0.0
10961	12590.0	20158.0
10960	10805.0	10807.0
643529	395.0	210.0
10963	7653.0	9645.0
10962	426.0	431.0
148479	1969.0	2022.0
197407	567.0	712.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	1.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1855.0	2030.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	1.0
391552	1.0	1.0
474383	0.0	0.0
474382	0.0	0.0
222701	2.0	3.0
767569	2.0	0.0
391559	1.0	3.0
767577	1.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	1.0	0.0
767558	0.0	0.0
246704	2.0	0.0
207107	2.0	0.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	1.0
767564	0.0	0.0
767563	1.0	0.0
474345	3.0	3.0
474344	1410.0	1086.0
474343	159.0	150.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	4.0	5.0
161406	5.0	7.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	0.0
100151640	9.0	3.0
100151641	0.0	0.0
246715	0.0	1.0
767557	25.0	17.0
606553	0.0	0.0
606551	10.0	23.0
474354	6.0	6.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	428.0	544.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	1.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	28.0	30.0
100151652	0.0	0.0
100151668	0.0	1.0
391592	1.0	2.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	2920.0	3128.0
100151667	0.0	0.0
391598	2.0	2.0
100151661	0.0	1.0
100151663	0.0	0.0
474338	13.0	12.0
474337	1.0	0.0
197370	3793.0	5799.0
220112	3.0	3.0
246744	0.0	0.0
220115	5.0	6.0
93273	6.0	3.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	0.0	0.0
81295	0.0	0.0
100271452	0.0	1.0
220108	1100.0	725.0
220107	28.0	8.0
100271448	1.0	0.0
100271447	1.0	6.0
100271449	0.0	0.0
100271444	8.0	0.0
100271445	2.0	0.0
81285	1810.0	19404.0
81282	0.0	0.0
197350	5.0	20.0
246720	4.0	2.0
401399	78.0	17.0
401398	23.0	25.0
246721	0.0	0.0
220134	19.0	67.0
401397	1924.0	1486.0
246723	2.0	14.0
220136	87.0	67.0
401393	13.0	61.0
100271437	0.0	0.0
100271439	1.0	1.0
100271438	0.0	0.0
100271433	0.0	1.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	185.0	483.0
246731	1.0	2.0
401387	4.0	5.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	39.0	68.0
100271420	0.0	0.0
197358	223.0	254.0
199990	2236.0	2107.0
246785	36.0	87.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	258.0	437.0
100271414	0.0	0.0
100887075	0.0	3.0
439990	95.0	47.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	495.0	701.0
100271413	0.0	0.0
197320	641.0	1352.0
439996	0.0	1.0
100887074	0.0	0.0
439992	66.0	42.0
100887073	0.0	0.0
197322	1392.0	1727.0
439994	240.0	379.0
102724105	376.0	568.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	12.0	15.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	9.0	17.0
100271400	1.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	12.0	20.0
197335	813.0	1331.0
440993	211.0	459.0
440992	66.0	37.0
161394	68.0	79.0
199964	192.0	106.0
8000	1984.0	1423.0
8001	1.0	1.0
246777	131.0	64.0
246778	4.0	3.0
606495	220.0	227.0
199974	3.0	7.0
8013	810.0	2465.0
22911	1349.0	1512.0
439949	139.0	45.0
22913	7816.0	7270.0
643421	0.0	0.0
22914	5.0	19.0
22915	698.0	885.0
439945	0.0	0.0
22916	4795.0	5450.0
731605	10.0	8.0
22917	19.0	101.0
10929	5248.0	7629.0
10928	6741.0	9686.0
56252	7442.0	9735.0
56253	62.0	46.0
401331	83.0	124.0
81207	0.0	0.0
83869	217.0	151.0
81208	0.0	0.0
81209	0.0	0.0
83877	4131.0	3516.0
56259	2849.0	2489.0
83876	138.0	49.0
81215	0.0	0.0
83879	339.0	153.0
10934	7.0	1.0
83878	254.0	133.0
283768	0.0	0.0
10933	14286.0	12978.0
10936	179.0	148.0
56254	5733.0	6833.0
83873	7.0	6.0
256148	0.0	0.0
81210	0.0	1.0
283767	0.0	0.0
56255	10853.0	12612.0
83872	3551.0	4367.0
10935	12170.0	18772.0
81211	0.0	0.0
56256	968.0	438.0
10938	3676.0	3385.0
83875	79.0	44.0
83874	1317.0	1333.0
56257	3413.0	3669.0
22907	6199.0	6749.0
643414	0.0	0.0
439953	7.0	3.0
22908	4641.0	5666.0
83871	4484.0	1934.0
22909	2156.0	2857.0
283761	0.0	0.0
439954	2.0	1.0
643418	1.0	3.0
10930	703.0	21.0
439950	0.0	0.0
22921	1759.0	1751.0
8022	1.0	0.0
440926	39.0	43.0
22924	1432.0	1383.0
440925	64.0	39.0
8028	1515.0	2211.0
22925	1278.0	2720.0
8029	85.0	136.0
22926	6195.0	7629.0
439934	0.0	0.0
22927	1253.0	942.0
8027	2105.0	2832.0
22928	4950.0	7559.0
439936	1.0	3.0
56261	2447.0	2381.0
56262	7957.0	7231.0
10939	3767.0	5221.0
401321	177.0	126.0
8021	5389.0	6233.0
83858	259.0	504.0
22920	2197.0	2693.0
56260	134.0	162.0
10943	1241.0	1237.0
56269	2.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	102.0	19.0
81204	0.0	0.0
10945	14627.0	16939.0
83868	0.0	0.0
81205	0.0	0.0
10944	9917.0	10367.0
83867	0.0	0.0
10947	1634.0	1812.0
56265	3631.0	870.0
83862	2061.0	2595.0
401316	33.0	31.0
83861	3089.0	4262.0
283755	67.0	85.0
10946	4589.0	4313.0
56267	1719.0	2840.0
10949	11787.0	11720.0
81201	0.0	0.0
10948	2022.0	2226.0
256158	2200.0	1386.0
83863	0.0	0.0
81202	0.0	0.0
22918	5761.0	5140.0
22919	11819.0	8719.0
439941	0.0	0.0
83860	1008.0	999.0
8019	4055.0	5115.0
10941	0.0	0.0
643427	11.0	19.0
10940	364.0	413.0
8036	3940.0	4945.0
8034	3610.0	5008.0
440957	429.0	639.0
440956	1.0	0.0
440955	1.0	0.0
8038	105.0	128.0
10907	2095.0	2977.0
10906	3747.0	4191.0
440952	99.0	73.0
10908	2764.0	2809.0
93210	3619.0	3871.0
8031	34995.0	37161.0
256130	28.0	1.0
56270	6721.0	8098.0
56271	4760.0	4303.0
8030	5920.0	8670.0
10910	2202.0	2685.0
83899	0.0	0.0
81236	0.0	0.0
283748	232.0	149.0
10912	946.0	2629.0
283747	1.0	1.0
10911	3.0	3.0
10914	10447.0	14801.0
256126	24.0	31.0
83895	3.0	1.0
10913	110.0	36.0
83894	2.0	7.0
10916	35945.0	23275.0
83897	0.0	0.0
401303	50.0	73.0
10915	2036.0	2788.0
283742	3007.0	3334.0
83896	3.0	0.0
83891	2489.0	4318.0
83890	16.0	17.0
83893	0.0	0.0
81230	0.0	0.0
83892	6485.0	5271.0
22900	1555.0	1974.0
93202	0.0	1.0
22901	331.0	589.0
22902	1624.0	1819.0
8045	1615.0	2010.0
22903	2860.0	2818.0
22904	2855.0	5131.0
22905	3286.0	3684.0
8048	1800.0	36.0
440944	386.0	639.0
22906	4310.0	4566.0
256144	0.0	0.0
10917	4.0	7.0
10919	4087.0	3899.0
83888	4.0	2.0
10921	6610.0	6244.0
283738	0.0	0.0
83887	19.0	8.0
10920	3467.0	3378.0
81226	0.0	0.0
10923	8008.0	7332.0
10922	3297.0	3416.0
83889	1.0	2.0
81228	0.0	0.0
83884	0.0	2.0
56287	0.0	0.0
81221	0.0	0.0
56288	4330.0	5021.0
10924	2041.0	6370.0
10927	10270.0	9863.0
83886	44.0	53.0
81223	0.0	0.0
10926	334.0	634.0
81224	0.0	0.0
643447	4.0	3.0
643445	0.0	0.0
83882	92.0	77.0
83881	42.0	7.0
439965	13.0	15.0
643446	13.0	10.0
93233	14.0	17.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	2247.0	2139.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	8.0	15.0
106481975	0.0	0.0
106481978	0.0	1.0
106481979	0.0	0.0
106481980	1.0	0.0
100271499	0.0	0.0
100271498	0.0	1.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	1.0	0.0
81251	0.0	0.0
100271491	0.0	2.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	1.0
8061	99.0	142.0
8065	3787.0	5116.0
81248	0.0	1.0
10901	839.0	918.0
10900	125.0	61.0
10903	461.0	296.0
81243	0.0	0.0
10902	2749.0	3656.0
81244	0.0	1.0
100271487	3.0	4.0
10905	6800.0	9551.0
10904	5563.0	4864.0
81246	0.0	0.0
283796	3.0	4.0
100271483	0.0	0.0
81240	0.0	0.0
342574	7.0	1.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	2.0	1.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	15760.0	16723.0
440917	14.0	16.0
439927	0.0	1.0
440915	9.0	8.0
8078	7901.0	8017.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	128.0	55.0
106481959	0.0	4.0
8073	11515.0	12031.0
106481956	0.0	0.0
8074	5.0	2.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	2.0	3.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	212.0	209.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	0.0	0.0
100271470	0.0	0.0
440905	15.0	124.0
439916	0.0	0.0
8089	856.0	1093.0
440902	4.0	1.0
643499	0.0	0.0
439915	0.0	0.0
440900	0.0	1.0
8082	4239.0	2581.0
106481965	0.0	1.0
106481966	0.0	1.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1933.0	2385.0
106481969	0.0	0.0
8087	7154.0	9045.0
106481967	9.0	9.0
8085	5239.0	9874.0
106481968	1.0	0.0
102724167	6.0	4.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	1.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	0.0	4.0
100271467	0.0	4.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	10049.0	5291.0
81264	0.0	0.0
100271460	7.0	3.0
731688	21.0	5.0
728034	0.0	0.0
8099	4600.0	3824.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	9.0	2.0
106481930	0.0	0.0
8092	1.0	0.0
106481931	0.0	0.0
106481936	0.0	0.0
728039	153.0	182.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	0.0
56413	46.0	55.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	5.0	5.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	532.0	487.0
344838	5.0	1.0
106481918	0.0	0.0
106481919	3.0	6.0
106481916	0.0	0.0
106481917	0.0	0.0
572558	783.0	372.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	1.0
106481913	0.0	0.0
283349	5539.0	7635.0
100126572	0.0	0.0
106481929	0.0	2.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	2.0	6.0
728042	0.0	0.0
106481921	1.0	3.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	9.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	3.0	6.0
101234262	9.0	6.0
767612	0.0	0.0
767611	0.0	0.0
283337	2225.0	2733.0
344813	0.0	1.0
114548	216.0	220.0
81406	3.0	1.0
81407	0.0	0.0
344807	0.0	0.0
126526	1123.0	756.0
767600	0.0	0.0
344805	1.0	0.0
106481907	1.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	1.0	1.0
102800446	0.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	8.0	10.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	39.0	42.0
728013	39.0	88.0
283392	247.0	140.0
728012	0.0	0.0
728015	2.0	0.0
728010	2.0	1.0
81428	0.0	0.0
728019	4.0	1.0
56478	2132.0	2301.0
56479	673.0	294.0
126506	1.0	1.0
56474	2232.0	2626.0
81430	0.0	0.0
56475	561.0	210.0
81431	0.0	0.0
56476	0.0	1.0
56477	446.0	222.0
93408	16.0	1.0
283385	90.0	39.0
283383	2022.0	1177.0
728005	2.0	8.0
81419	1.0	0.0
81421	0.0	0.0
283377	1450.0	1802.0
643401	1.0	6.0
283375	1.0	5.0
283373	3638.0	5847.0
151525	635.0	939.0
126567	39.0	83.0
391211	0.0	0.0
151534	46.0	40.0
151531	16.0	16.0
114569	3821.0	9021.0
126549	17.0	20.0
114571	1.0	0.0
100527978	51.0	45.0
126541	0.0	0.0
126536	0.0	0.0
151556	2309.0	2886.0
391242	0.0	0.0
728075	0.0	0.0
440699	7.0	0.0
440695	1.0	1.0
728072	0.0	0.0
100527960	2.0	4.0
391253	0.0	0.0
728064	0.0	0.0
100527963	132.0	77.0
728066	3.0	6.0
440689	197.0	428.0
391257	0.0	2.0
391256	3.0	5.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	28.0	98.0
728090	0.0	0.0
728088	3.0	7.0
100527943	2.0	6.0
114599	0.0	0.0
126581	0.0	0.0
151516	62.0	72.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	0.0
100527947	0.0	0.0
100527948	1.0	2.0
100527949	0.0	1.0
643384	0.0	0.0
391160	0.0	0.0
643382	12.0	0.0
391162	0.0	0.0
692312	6.0	2.0
163479	0.0	1.0
391169	0.0	0.0
100271332	0.0	3.0
391171	0.0	1.0
391174	3.0	4.0
643394	5.0	3.0
391175	1.0	1.0
391179	0.0	2.0
93380	3222.0	2622.0
100271323	1.0	2.0
100271322	0.0	0.0
100271325	0.0	1.0
100271321	0.0	0.0
401036	7.0	0.0
440672	1.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	2.0	2.0
391155	1.0	2.0
401024	88.0	69.0
163486	1570.0	1971.0
401022	100.0	69.0
425054	1.0	2.0
425057	0.0	0.0
100271305	0.0	1.0
100271304	0.0	0.0
100271300	6.0	2.0
401018	1.0	0.0
100271303	2.0	1.0
100271302	0.0	0.0
401093	1121.0	797.0
401097	88.0	88.0
151449	656.0	668.0
401082	0.0	0.0
8100	788.0	1016.0
440606	1.0	0.0
8106	2328.0	3148.0
440603	9.0	24.0
401089	4.0	5.0
391183	0.0	0.0
8110	51.0	16.0
8111	193.0	163.0
391189	0.0	0.0
8115	72.0	58.0
401074	129.0	101.0
222484	1939.0	2527.0
391190	0.0	0.0
391192	0.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	168.0	271.0
391196	0.0	0.0
391195	0.0	0.0
8128	27.0	90.0
8125	8908.0	8520.0
401067	0.0	0.0
8120	305.0	231.0
151477	14.0	60.0
151473	1077.0	703.0
643300	10.0	12.0
645962	0.0	0.0
8139	619.0	958.0
645961	1.0	4.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2507.0	3024.0
81329	0.0	0.0
83998	40.0	185.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	0.0	2.0
283403	1.0	0.0
83990	117.0	192.0
83992	1181.0	567.0
645954	67.0	34.0
81330	0.0	0.0
645958	164.0	238.0
645957	0.0	0.0
645974	34.0	615.0
643311	0.0	0.0
645973	0.0	0.0
643310	12.0	4.0
8148	7570.0	10210.0
222487	50.0	56.0
81318	0.0	0.0
8140	529.0	526.0
83987	1990.0	792.0
81324	0.0	0.0
83986	3771.0	3488.0
81325	0.0	0.0
83989	2986.0	2260.0
83988	1221.0	822.0
81327	0.0	0.0
83983	83.0	101.0
81320	0.0	0.0
83982	504.0	256.0
83985	91.0	103.0
81322	0.0	0.0
643308	2.0	1.0
643309	4.0	0.0
645968	25.0	5.0
645980	1.0	1.0
100271390	0.0	1.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	716.0	216.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	0.0	1.0
81353	0.0	0.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	1.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	1.0
81352	1.0	4.0
100271392	0.0	4.0
100271391	0.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	2.0	5.0
93323	176.0	194.0
8165	7801.0	9990.0
645996	14.0	9.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1162.0	1407.0
106481891	0.0	1.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	1.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	5.0	2.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	1.0	3.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	1.0
8178	1296.0	1534.0
344892	8.0	0.0
643343	20.0	29.0
8170	70.0	22.0
106481855	0.0	0.0
401014	14.0	14.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	10.0	42.0
106481859	0.0	2.0
8175	3614.0	3090.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	3.0	8.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	23.0	62.0
645998	0.0	1.0
643336	1.0	1.0
100271371	0.0	0.0
8189	6200.0	7324.0
8187	215.0	412.0
