id	1292e7fb-3199-40e3-a5d1-e141507b3b6f	1da9251a-d8fb-4ac7-9997-ef45e771cd6e
106481345	0.0	0.0
85459	883.0	1212.0
106481346	0.0	0.0
85456	16606.0	18718.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4121.0	4552.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	65.0	73.0
442913	0.0	0.0
85452	52.0	44.0
442914	0.0	2.0
50	7255.0	7495.0
85453	3551.0	3571.0
442915	0.0	0.0
85450	2258.0	1807.0
51	7046.0	7751.0
442916	0.0	0.0
85451	1920.0	2394.0
52	4150.0	5981.0
442917	0.0	0.0
53	5242.0	5894.0
442918	0.0	0.0
54	6441.0	5702.0
442919	0.0	0.0
55	1236870.0	1352239.0
442909	0.0	2.0
56	3.0	30.0
58	1440.0	289.0
59	83021.0	49977.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	215.0	466.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	93.0	2.0
106481354	4.0	6.0
85446	216.0	244.0
442900	0.0	0.0
106481355	0.0	0.0
85443	1.0	5.0
442901	0.0	0.0
85444	1098.0	1241.0
442902	0.0	0.0
60	175642.0	147104.0
85441	1674.0	2967.0
442903	2.0	10.0
85442	128.0	86.0
442904	0.0	0.0
442905	0.0	0.0
62	9.0	9.0
85440	3108.0	3751.0
442907	2.0	2.0
442908	0.0	0.0
66	0.0	2.0
67	3.0	8.0
68	4.0	19.0
344595	854.0	772.0
69	3.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	54.0	85.0
106481321	0.0	0.0
85479	2.0	11.0
106481322	0.0	0.0
85476	2326.0	3058.0
85477	597.0	822.0
70	3311.0	661.0
85474	2.0	9.0
71	122518.0	130178.0
72	84986.0	38574.0
73	31.0	29.0
74	0.0	0.0
75	11.0	24.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3983.0	5243.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	1.0	2.0
85465	2638.0	3712.0
81	26025.0	24417.0
85463	761.0	908.0
82	1.0	2.0
85464	716.0	1372.0
83	3.0	17.0
85461	2916.0	4681.0
85462	4511.0	3819.0
86	1826.0	3060.0
87	18937.0	15876.0
85460	2969.0	3497.0
88	94.0	18.0
89	14.0	9.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	1610.0	2083.0
106481300	0.0	0.0
91	3629.0	4371.0
92	1616.0	1645.0
93	884.0	1074.0
94	792.0	1017.0
95	265.0	565.0
97	209.0	357.0
98	922.0	1148.0
344561	0.0	1.0
728661	2479.0	5185.0
728664	0.0	1.0
106481305	0.0	0.0
261734	528.0	951.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	8.0	32.0
106481309	9.0	6.0
246119	8.0	17.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	0.0	4.0
3805	0.0	10.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	12.0	36.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	540.0	884.0
3800	18159.0	17023.0
3801	1097.0	1277.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	1.0
261726	2102.0	2629.0
728698	6.0	8.0
3814	4.0	2.0
3815	773.0	725.0
3816	667.0	936.0
261729	44503.0	56353.0
3817	412147.0	630370.0
3818	24.0	32.0
222166	2731.0	3372.0
3811	1.0	4.0
3812	2.0	4.0
285740	0.0	2.0
285741	19.0	38.0
728689	5.0	18.0
3827	1.0	1.0
246100	0.0	0.0
3820	62.0	159.0
3821	21.0	33.0
3822	5.0	2.0
3823	1.0	1.0
3824	101.0	183.0
645402	0.0	0.0
403313	4028.0	4162.0
403314	0.0	1.0
728637	0.0	0.0
728638	88.0	108.0
728633	0.0	0.0
728632	27.0	34.0
728635	28.0	38.0
3836	2804.0	3909.0
222183	210.0	232.0
3837	10385.0	14177.0
3838	488.0	1012.0
3839	1532.0	1679.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1435.0	2227.0
3832	172.0	255.0
3833	148.0	272.0
3834	4.0	26.0
3835	4207.0	4934.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	3.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	233.0	341.0
3848	2.0	1.0
3849	0.0	7.0
222171	244.0	238.0
728619	2.0	4.0
3840	5229.0	5459.0
3841	1059.0	1281.0
3842	6504.0	8490.0
3843	7167.0	9256.0
3844	0.0	0.0
3845	1878.0	2763.0
3846	5.0	8.0
645423	2.0	0.0
3860	1581.0	7561.0
246126	2327.0	8005.0
728658	351.0	792.0
728655	0.0	3.0
728657	1.0	2.0
728656	6.0	3.0
3858	1195.0	1744.0
3859	0.0	1.0
246135	1.0	4.0
3850	1.0	0.0
3851	402.0	139.0
3852	56300.0	41416.0
645414	0.0	0.0
3853	10.0	42.0
3854	2.0	3.0
3855	2758.0	5034.0
3856	49795.0	53975.0
3857	6.0	6.0
728640	1.0	5.0
645431	13.0	28.0
728642	360.0	584.0
728641	0.0	0.0
645434	0.0	1.0
645432	5.0	10.0
285704	2178.0	2501.0
728643	44.0	41.0
222194	1390.0	1952.0
285708	0.0	0.0
1204	0.0	2.0
1203	1231.0	1586.0
1201	1382.0	1967.0
1200	7577.0	10815.0
3861	16189.0	4247.0
645426	8.0	12.0
645425	0.0	0.0
1209	9923.0	9645.0
3866	42154.0	44217.0
1208	0.0	0.0
1207	3299.0	4875.0
3868	77.0	134.0
285311	0.0	1.0
3880	17247.0	21765.0
3881	1.0	1.0
285313	8.0	11.0
100128537	293.0	871.0
3882	0.0	10.0
100128536	0.0	1.0
285314	1.0	1.0
285315	592.0	719.0
1215	3.0	5.0
100141515	1.0	6.0
1213	27301.0	35073.0
1212	3726.0	3819.0
1211	7800.0	10288.0
3872	8392.0	4366.0
3875	31064.0	37425.0
3876	18.0	17.0
3879	1.0	2.0
3890	2.0	1.0
3891	0.0	0.0
3892	15.0	24.0
100128525	1.0	4.0
285326	0.0	0.0
1230	45.0	143.0
285329	1.0	4.0
440097	10.0	10.0
440093	12.0	14.0
3883	0.0	0.0
3884	1.0	2.0
3885	1.0	1.0
3886	0.0	0.0
100128521	0.0	0.0
3887	10.0	11.0
3888	0.0	0.0
100631239	0.0	2.0
3889	3.0	4.0
100128516	50.0	61.0
285331	851.0	1421.0
100128512	0.0	0.0
285335	6.0	29.0
100128514	0.0	0.0
1241	552.0	708.0
1240	214.0	513.0
1238	40.0	53.0
1237	2.0	4.0
1236	19.0	182.0
1235	0.0	6.0
1234	85.0	201.0
1233	19.0	50.0
1232	2.0	1.0
3895	13183.0	16767.0
100128511	122.0	146.0
100631247	1.0	6.0
3897	450.0	358.0
100631248	29.0	40.0
3898	2920.0	4171.0
100631249	0.0	0.0
3899	12280.0	11970.0
100128505	3.0	3.0
100631250	0.0	0.0
285343	1526.0	1658.0
100631251	6.0	2.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	145.0	254.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	208.0	183.0
574501	2.0	6.0
574502	0.0	0.0
1244	33.0	97.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	1.0
574509	0.0	0.0
1264	36981.0	18464.0
1263	259.0	288.0
1262	16.0	24.0
116966	87.0	146.0
100887755	0.0	0.0
1261	0.0	3.0
100887754	0.0	0.0
1260	0.0	1.0
116969	97.0	81.0
1259	275.0	334.0
1258	5.0	2.0
440061	0.0	0.0
100887750	60.0	203.0
100887746	0.0	1.0
100887744	0.0	1.0
1272	1884.0	1686.0
1271	309.0	121.0
100887749	10043.0	14221.0
1270	4.0	11.0
100887748	0.0	0.0
440044	39.0	47.0
1269	5.0	3.0
440051	0.0	0.0
1268	55.0	132.0
440050	0.0	6.0
1267	8054.0	11204.0
1266	9100.0	10066.0
100887740	0.0	0.0
1265	7359.0	6174.0
1286	679.0	643.0
1285	331.0	569.0
1284	19022.0	14745.0
1282	10070.0	8195.0
1281	14729.0	22273.0
1280	46.0	1417.0
440078	224.0	247.0
440077	1.0	3.0
440087	171.0	422.0
1278	19504.0	23309.0
1277	10338.0	19694.0
440081	82.0	196.0
116938	0.0	0.0
1297	321.0	214.0
116931	149.0	193.0
1296	1222.0	1106.0
1295	800.0	2158.0
116933	2.0	5.0
1294	8701.0	12132.0
1293	7927.0	9568.0
116935	50.0	73.0
1292	23499.0	19848.0
440068	1.0	5.0
1291	13596.0	13670.0
116937	0.0	10.0
440067	12.0	35.0
1290	948.0	1677.0
440073	222.0	142.0
440072	12.0	6.0
1289	3203.0	5024.0
1288	5477.0	2605.0
1287	7560.0	7451.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	759.0	1041.0
440021	0.0	0.0
442673	3.0	10.0
10018	1515.0	2245.0
126328	3290.0	3633.0
442676	0.0	0.0
126326	404.0	177.0
1299	137.0	174.0
1298	2500.0	12851.0
10011	2073.0	2555.0
10010	1222.0	1631.0
10013	3445.0	5061.0
128989	1772.0	1832.0
10015	9219.0	11794.0
10014	6048.0	5957.0
10017	53.0	163.0
10016	4087.0	6256.0
10020	6023.0	7083.0
114335	0.0	0.0
114336	0.0	0.0
126321	2201.0	3001.0
10029	0.0	0.0
442668	1.0	0.0
10022	0.0	5.0
10021	55.0	10.0
10024	16.0	116.0
128977	2187.0	2265.0
103021165	1.0	0.0
10023	553.0	719.0
103021164	9.0	15.0
10026	2032.0	2510.0
10025	4538.0	4832.0
116986	66.0	120.0
116985	5747.0	7852.0
116988	5444.0	7176.0
116987	1473.0	2337.0
114327	821.0	1914.0
440043	0.0	0.0
126308	4084.0	4033.0
440041	0.0	0.0
126306	7.0	24.0
151306	16.0	41.0
100128590	1.0	8.0
100128596	0.0	2.0
151300	3.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	9.0	23.0
440026	3529.0	3657.0
440023	0.0	1.0
10008	139.0	115.0
10007	3226.0	4124.0
10009	1624.0	2413.0
116984	562.0	1106.0
116983	1799.0	3146.0
151313	451.0	599.0
10000	5529.0	5876.0
128954	0.0	0.0
10002	19.0	47.0
10001	944.0	1187.0
10004	348.0	285.0
10003	198.0	216.0
10006	3264.0	4064.0
10005	1605.0	1981.0
126370	0.0	0.0
285352	105.0	200.0
100128579	0.0	0.0
285359	117.0	159.0
126375	236.0	430.0
126374	991.0	1048.0
153918	0.0	0.0
100128574	0.0	1.0
285362	3500.0	4383.0
285367	1365.0	1620.0
285368	579.0	671.0
100128569	143.0	222.0
126364	48.0	134.0
100128560	6.0	7.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	1.0
153932	1.0	2.0
344191	147.0	108.0
126353	1160.0	1263.0
751071	285.0	493.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	8.0
106481282	0.0	0.0
285381	1220.0	1396.0
106481283	0.0	0.0
285382	1132.0	602.0
106481280	0.0	0.0
165918	1013.0	1075.0
106481281	1.0	3.0
165904	4.0	2.0
285386	216.0	239.0
138307	1.0	3.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	0.0
106481290	1.0	0.0
100128541	2.0	6.0
138311	519.0	686.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	15.0	12.0
126299	1816.0	2183.0
106481259	0.0	0.0
728716	4.0	5.0
126298	1823.0	2356.0
728710	0.0	0.0
126295	537.0	570.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	1.0
106481268	0.0	0.0
728706	2.0	5.0
106481269	0.0	0.0
100033603	1.0	2.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	100.0	181.0
645318	1.0	0.0
645317	49.0	50.0
151242	119.0	6.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	20885.0	23810.0
100287908	0.0	0.0
645332	300.0	464.0
126282	186.0	254.0
100287902	31.0	53.0
163227	423.0	567.0
100287900	1.0	0.0
163223	9.0	19.0
106481275	0.0	3.0
106481276	1.0	7.0
106481273	0.0	0.0
106481274	1.0	3.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	1034.0	5480.0
106481278	1.0	0.0
645328	0.0	3.0
151254	19.0	37.0
645326	3.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	13.0	13.0
163259	322.0	424.0
645345	220.0	325.0
200403	10.0	7.0
107133508	0.0	2.0
106481239	0.0	0.0
163255	326.0	459.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	1.0	3.0
728732	3.0	2.0
728734	1.0	0.0
126272	132.0	173.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	756.0	1165.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	6.0	10.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	1.0	2.0
728723	266.0	282.0
106481253	0.0	0.0
107133522	1.0	11.0
106481254	0.0	2.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	2.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	0.0	1.0
645348	2.0	2.0
106481250	0.0	0.0
645369	39.0	28.0
645368	0.0	0.0
645367	3.0	0.0
106481217	0.0	0.0
200424	1111.0	2576.0
106481218	1.0	6.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	30.0	48.0
645360	1.0	0.0
106481219	1.0	5.0
106481220	10.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	801.0	1046.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	1.0	3.0
106481233	0.0	0.0
106481234	0.0	1.0
138255	1.0	2.0
645387	257.0	590.0
645382	0.0	0.0
645381	43.0	69.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	9.0
106481207	1.0	6.0
106481204	0.0	1.0
106481205	1.0	5.0
106481208	1.0	7.0
106481209	0.0	0.0
3902	127.0	161.0
3903	224.0	645.0
106481210	0.0	0.0
3904	0.0	8.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1113.0	1401.0
106481211	0.0	0.0
3909	4933.0	5971.0
106481212	0.0	0.0
684959	0.0	0.0
151234	142.0	116.0
151230	1362.0	2022.0
728798	4.0	4.0
3913	18283.0	21205.0
3914	11931.0	8910.0
3915	6791.0	8963.0
3916	19425.0	21443.0
3918	1895.0	3470.0
3910	1960.0	2421.0
3911	12061.0	14707.0
3912	5572.0	4926.0
728782	6.0	20.0
728780	111.0	114.0
3924	8.0	9.0
3925	2196.0	2773.0
3927	5669.0	6151.0
3929	0.0	0.0
3920	16404.0	21459.0
3921	23521.0	36576.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	1.0
100873170	0.0	0.0
3936	30334.0	47819.0
3937	286.0	653.0
3938	2.0	1.0
3939	7623.0	17936.0
3930	2097.0	3047.0
100873179	0.0	0.0
3931	599.0	905.0
3932	188.0	402.0
3933	0.0	0.0
3934	205.0	418.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	3.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	1.0
3947	2.0	0.0
3948	3.0	11.0
3949	11672.0	8539.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	16766.0	18658.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	2.0	0.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	10.0	11.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	4.0	39.0
3958	11598.0	15216.0
3959	26263.0	23260.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	210.0	440.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	117.0	119.0
3952	0.0	2.0
3953	780.0	1084.0
3954	1630.0	2587.0
3955	1707.0	3641.0
3956	7783.0	7000.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	21.0	21.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	0.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	443.0	458.0
1303	1665.0	2537.0
107133502	0.0	0.0
1302	104.0	145.0
1301	16.0	197.0
1300	6.0	380.0
3960	79.0	247.0
3963	0.0	0.0
3964	6357.0	8978.0
1308	6280.0	1965.0
3965	370.0	716.0
1307	5498.0	6739.0
151295	38.0	108.0
1306	3129.0	5450.0
100189589	2.0	9.0
728774	0.0	0.0
728773	2.0	1.0
3980	3031.0	4469.0
100287932	2589.0	4088.0
3981	592.0	1011.0
728776	18.0	15.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	4995.0	6145.0
1315	10259.0	15597.0
1314	16277.0	21320.0
1312	9359.0	8722.0
1311	38.0	3248.0
100329135	0.0	1.0
1310	21.0	1.0
574537	0.0	0.0
3972	1.0	4.0
3973	2.0	3.0
3975	0.0	0.0
3976	44.0	157.0
3977	17497.0	17444.0
1318	40.0	80.0
3978	1471.0	2051.0
1317	6449.0	6254.0
728763	4.0	6.0
3990	3.0	9.0
645313	3.0	1.0
3991	262.0	257.0
645312	0.0	1.0
3992	7962.0	6976.0
645311	1.0	3.0
728769	727.0	964.0
1330	0.0	0.0
1327	16789.0	19922.0
1326	66.0	242.0
1325	13.0	15.0
3982	0.0	1.0
3983	2858.0	4140.0
3984	1013.0	1602.0
3985	5203.0	6160.0
3987	2622.0	4175.0
3988	3023.0	4369.0
1329	4672.0	5242.0
116809	0.0	0.0
100128416	12.0	23.0
1340	7734.0	9456.0
1337	6149.0	7373.0
1336	0.0	0.0
1332	0.0	2.0
1331	0.0	0.0
3993	4241.0	7399.0
100128410	0.0	0.0
3995	633.0	1266.0
100128412	0.0	0.0
3996	1589.0	1982.0
3998	12110.0	17423.0
1339	2.0	4.0
285440	1385.0	1478.0
285441	3.0	18.0
1352	765.0	886.0
1351	9338.0	9626.0
1350	11076.0	15056.0
1349	4168.0	5495.0
1348	0.0	1.0
1347	5716.0	8088.0
1346	719.0	543.0
1345	4095.0	5151.0
1343	0.0	0.0
1342	4.0	15.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	25.0	40.0
1363	41476.0	33737.0
1362	7489.0	11059.0
1361	6.0	10.0
1360	6.0	405.0
1359	300.0	736.0
1358	6.0	0.0
1357	30.0	6.0
1356	77.0	411.0
1355	2711.0	3189.0
1353	1908.0	2567.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	205.0	747.0
285464	502.0	1088.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7561.0	7703.0
1373	174.0	139.0
1371	782.0	1013.0
1370	0.0	0.0
1369	0.0	0.0
1368	5052.0	9829.0
100873209	0.0	1.0
1366	3050.0	7429.0
1365	3828.0	8257.0
1364	7237.0	13785.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	4.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	5.0	13.0
100873205	0.0	5.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2292.0	2919.0
116843	584.0	725.0
1384	5549.0	8635.0
116842	77.0	249.0
1382	822.0	726.0
116844	261.0	607.0
1381	77.0	50.0
1380	3.0	3.0
440176	2.0	4.0
440184	0.0	2.0
1379	2.0	2.0
1378	13.0	28.0
1376	2137.0	2736.0
1375	107.0	330.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	1.0
100873236	0.0	2.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	6.0	4.0
102800310	6.0	21.0
100873239	0.0	2.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	419.0	519.0
1396	34.0	68.0
1395	15.0	18.0
1394	24.0	38.0
1393	357.0	136.0
1392	0.0	1.0
285407	8.0	28.0
116835	152.0	274.0
1390	799.0	1116.0
1389	5009.0	6099.0
1388	8251.0	10453.0
1387	6571.0	7323.0
116841	1836.0	2318.0
1386	3273.0	3912.0
116840	2365.0	3240.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	4.0	11.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	119.0	324.0
100873255	0.0	0.0
100873254	50.0	95.0
100873253	0.0	2.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	64.0	111.0
100287895	0.0	0.0
285419	48.0	37.0
1399	4491.0	5154.0
1398	4105.0	4744.0
1397	3793.0	5380.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	2.0	2.0
100873256	0.0	0.0
100873240	0.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	205.0	446.0
285429	6.0	30.0
100287880	0.0	0.0
440193	3715.0	4387.0
100873248	0.0	0.0
100873247	3.0	5.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	1.0	1.0
10130	11439.0	17130.0
153830	4298.0	6403.0
645280	8.0	5.0
440138	565.0	769.0
440132	0.0	1.0
440142	2.0	20.0
10139	2534.0	3073.0
126208	1463.0	1729.0
126206	1.0	4.0
126205	77.0	154.0
107133497	118.0	94.0
126204	8.0	107.0
107133499	0.0	0.0
128866	9092.0	10683.0
10131	2752.0	4188.0
10134	19410.0	20817.0
107133494	0.0	0.0
10133	2798.0	3386.0
128869	1883.0	2103.0
10136	0.0	1.0
10135	5441.0	7587.0
100128493	1.0	0.0
103021294	10.0	22.0
10138	685.0	810.0
100128496	0.0	0.0
10137	5127.0	7123.0
128861	0.0	0.0
128862	0.0	2.0
10141	1.0	12.0
10140	4345.0	5716.0
128864	16.0	40.0
440125	1.0	2.0
440131	2.0	2.0
10143	5.0	7.0
128854	1058.0	973.0
10142	5210.0	8128.0
10144	2095.0	2887.0
10147	5423.0	8311.0
100128483	0.0	0.0
10146	7286.0	9739.0
128859	0.0	0.0
10149	1524.0	1615.0
10148	48.0	104.0
128853	137.0	127.0
440159	0.0	0.0
10117	1.0	1.0
440163	1.0	0.0
10110	33.0	81.0
10112	26.0	93.0
10111	3989.0	5013.0
10114	5258.0	5855.0
10113	4836.0	6564.0
128848	0.0	0.0
10116	4915.0	5198.0
165829	82.0	37.0
100128469	23.0	31.0
153842	3.0	6.0
440145	689.0	916.0
10129	1910.0	1957.0
440153	0.0	0.0
10128	7265.0	9624.0
100033799	0.0	0.0
107133486	1.0	1.0
10121	7755.0	8967.0
100128465	0.0	1.0
10120	5416.0	6685.0
10123	2629.0	2649.0
138234	0.0	1.0
10125	44.0	143.0
10124	1144.0	1146.0
10127	2447.0	2996.0
10126	1904.0	2221.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	41.0	91.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	3.0	1.0
106481182	0.0	2.0
285489	278.0	234.0
100128448	3.0	0.0
126242	0.0	0.0
106481198	1.0	3.0
10107	3.0	4.0
10106	10018.0	12955.0
106481199	1.0	0.0
10109	9849.0	12617.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	2.0
10101	4456.0	5281.0
10100	1131.0	1106.0
10103	28724.0	55289.0
106481194	0.0	0.0
10102	1107.0	1651.0
106481195	0.0	0.0
10105	2258.0	2357.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	254.0	333.0
440119	526.0	768.0
126235	0.0	0.0
126231	121.0	240.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	50.0	59.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	92.0	66.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	5.0
440107	19.0	10.0
440104	2977.0	3896.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	1.0
128876	30.0	56.0
100128420	4.0	9.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	23.0	31.0
10090	1233.0	1203.0
10093	6211.0	7505.0
10092	5541.0	7488.0
10095	2910.0	5032.0
645204	4.0	3.0
10094	6862.0	11746.0
645203	4.0	1.0
10097	9148.0	11579.0
10096	6131.0	7921.0
645201	0.0	0.0
163115	68.0	93.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	1.0	5.0
106481143	0.0	1.0
114194	0.0	0.0
138162	82.0	211.0
106481144	0.0	0.0
114195	2.0	3.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	12.0
106481145	0.0	0.0
151126	665.0	2121.0
106481146	0.0	0.0
10099	8338.0	8482.0
10098	706.0	1192.0
114190	0.0	1.0
106481140	0.0	1.0
114192	1.0	4.0
645212	848.0	1159.0
106481149	1.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	2.0
114187	0.0	0.0
106481159	1.0	0.0
114188	0.0	0.0
728819	55.0	57.0
106481156	1.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	216.0	514.0
415116	5693.0	7898.0
