id	30f0f8c2-21be-4a29-b9b0-3507765a9e1a	cc621d8a-b1b7-4001-bd25-8bfcccb34412
1817	0.0	0.0
1816	23.0	15.0
1815	14.0	15.0
100128054	1.0	0.0
1814	0.0	0.0
285084	0.0	0.0
1813	85.0	14.0
1812	271.0	62.0
100128055	2.0	1.0
647436	11.0	42.0
128387	885.0	1084.0
131973	0.0	0.0
1822	14780.0	16873.0
1821	528.0	627.0
1820	538.0	556.0
100128041	1.0	0.0
1829	8753.0	15572.0
1828	6.0	11.0
1827	2073.0	1243.0
285093	12.0	14.0
1826	8.0	7.0
100128043	0.0	0.0
1825	2147.0	661.0
100128042	0.0	0.0
1824	3203.0	14827.0
1823	21.0	16.0
100128044	0.0	0.0
407977	2.0	3.0
407975	10.0	1.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	69.0	6.0
1832	23289.0	31232.0
1831	29718.0	11529.0
1830	237.0	13.0
574016	0.0	1.0
100128036	0.0	0.0
1839	1733.0	409.0
1838	1624.0	2601.0
346528	0.0	0.0
1837	2781.0	769.0
1836	3879.0	10790.0
346525	0.0	0.0
1834	0.0	0.0
100128033	0.0	1.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	0.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	789.0	325.0
1843	59314.0	10116.0
1842	2353.0	1370.0
1841	743.0	1981.0
1840	432.0	406.0
574028	2.0	1.0
574029	8.0	2.0
100128025	22.0	18.0
1849	1720.0	1407.0
346517	0.0	0.0
1848	3740.0	1424.0
1847	2295.0	826.0
100128020	0.0	0.0
1846	1001.0	619.0
100128023	0.0	0.0
1845	9159.0	8046.0
153396	999.0	977.0
1855	2721.0	5903.0
1854	2259.0	3028.0
100131671	1.0	3.0
1852	2.0	12.0
1850	337.0	460.0
100131678	0.0	0.0
1859	6246.0	6677.0
1857	6401.0	8357.0
1856	2750.0	1814.0
724068	0.0	0.0
724067	0.0	0.0
202781	495.0	1190.0
1861	2880.0	4617.0
100131688	0.0	0.0
1869	458.0	349.0
724094	0.0	1.0
1880	2542.0	865.0
1877	1638.0	2237.0
100131691	94.0	76.0
1876	650.0	641.0
1875	340.0	899.0
83417	28.0	29.0
100131693	16.0	21.0
100327036	0.0	0.0
83416	278.0	171.0
200132	30.0	26.0
1874	3413.0	3287.0
1872	5.0	2.0
1871	1160.0	1308.0
1870	115.0	92.0
1879	1263.0	507.0
724087	12.0	4.0
1891	6637.0	15739.0
1890	2586.0	1612.0
83401	24.0	7.0
1889	18803.0	26778.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	1.0
724030	0.0	0.0
58473	697.0	3719.0
58472	2408.0	4880.0
200149	0.0	1.0
58475	1230.0	746.0
724038	1.0	0.0
83439	2168.0	765.0
1896	819.0	405.0
58477	3026.0	9157.0
58476	6103.0	4604.0
1894	845.0	1864.0
1893	1597.0	1034.0
1892	6787.0	20636.0
58478	2421.0	4387.0
200150	41.0	11.0
724022	0.0	0.0
58484	178.0	93.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1729.0	1479.0
724024	0.0	0.0
58486	2848.0	2609.0
58485	3359.0	4055.0
724023	0.0	0.0
58480	4382.0	2406.0
724029	7.0	5.0
200159	2.0	1.0
724028	0.0	0.0
724027	0.0	1.0
58488	1245.0	5609.0
58487	3407.0	2592.0
200162	11.0	11.0
58489	1979.0	4495.0
58495	436.0	1008.0
724059	0.0	0.0
58494	2874.0	1632.0
58497	2330.0	3076.0
58496	68.0	21.0
58491	856.0	660.0
58490	3463.0	5944.0
58493	2022.0	2360.0
58492	197.0	195.0
58499	3377.0	2646.0
58498	1.0	0.0
200172	14.0	6.0
83451	1416.0	6566.0
83450	307.0	661.0
83452	1377.0	1191.0
153364	1104.0	943.0
83448	1953.0	1433.0
200186	2815.0	2938.0
83447	0.0	1.0
200185	539.0	1465.0
83449	25.0	7.0
83444	121.0	368.0
83443	2959.0	6193.0
83446	0.0	0.0
83445	1.0	4.0
83440	2814.0	6107.0
83442	5678.0	16076.0
114984	1410.0	2904.0
114987	726.0	748.0
391603	0.0	0.0
10657	11286.0	14737.0
126969	921.0	996.0
10656	531.0	1300.0
10659	6033.0	2202.0
10658	6214.0	8620.0
114990	1970.0	6015.0
114991	2028.0	2129.0
10651	1327.0	2761.0
10650	123.0	42.0
10653	17668.0	41931.0
10652	4376.0	9429.0
342667	436.0	43.0
10655	24.0	3.0
643812	0.0	0.0
342666	25.0	16.0
10654	1984.0	3219.0
136306	26.0	8.0
126961	0.0	2.0
10668	956.0	1120.0
10667	830.0	1092.0
643827	21.0	1.0
10669	220.0	2001.0
10660	0.0	0.0
10661	0.0	16.0
731220	18.0	2.0
138971	0.0	2.0
10664	5298.0	5547.0
10663	789.0	394.0
10666	508.0	222.0
731223	5.0	27.0
10665	6.0	76.0
136319	13415.0	12223.0
163933	78.0	117.0
317691	0.0	0.0
339005	201.0	72.0
10635	229.0	250.0
10634	1653.0	3089.0
10637	48.0	71.0
10636	1375.0	1819.0
10638	0.0	0.0
114971	865.0	2144.0
10631	3304.0	12891.0
643836	1597.0	1825.0
10630	1725.0	698.0
643837	1076.0	2783.0
10633	16.0	23.0
643834	0.0	0.0
10632	6120.0	9927.0
100124394	0.0	0.0
10645	5964.0	21324.0
10648	0.0	0.0
10647	20.0	0.0
148304	396.0	665.0
114960	0.0	4.0
10640	5222.0	5450.0
136332	15.0	179.0
10642	1.0	0.0
643847	0.0	0.0
10641	1041.0	1300.0
10644	383.0	62.0
10643	11.0	4.0
317671	107.0	107.0
643862	0.0	0.0
391642	0.0	1.0
10609	1357.0	2272.0
391647	1.0	9.0
10613	3141.0	3036.0
10612	1056.0	2266.0
10615	289.0	711.0
10614	3641.0	5597.0
10617	3179.0	4963.0
401525	0.0	0.0
10616	4419.0	8071.0
10618	28064.0	27975.0
643854	0.0	4.0
643853	206.0	201.0
643859	0.0	0.0
10611	16407.0	41195.0
10610	930.0	336.0
643872	7.0	8.0
643873	311.0	370.0
643870	12.0	36.0
317684	0.0	3.0
391655	0.0	1.0
391657	0.0	0.0
391656	5.0	13.0
317687	1.0	0.0
10623	1478.0	1493.0
10626	658.0	334.0
10625	7813.0	5730.0
10628	76946.0	80793.0
10627	11699.0	20220.0
10629	692.0	1222.0
342618	7.0	0.0
643865	0.0	0.0
643866	227.0	120.0
10620	516.0	458.0
10622	129.0	239.0
10621	758.0	910.0
101954275	0.0	0.0
101954276	0.0	0.0
643880	0.0	0.0
101954273	7.0	3.0
643884	0.0	0.0
101954277	2.0	2.0
101954278	6.0	8.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	136.0	38.0
83606	7495.0	13544.0
101954271	0.0	0.0
83605	1910.0	2158.0
101954272	0.0	1.0
83608	549.0	889.0
83607	2183.0	2238.0
151903	1736.0	2701.0
401507	0.0	0.0
317649	4700.0	3647.0
391627	0.0	0.0
401505	608.0	1365.0
388007	0.0	0.0
317648	1156.0	1145.0
100419709	5.0	6.0
100419705	0.0	0.0
643875	0.0	0.0
401509	126.0	91.0
401508	0.0	0.0
101954264	1.0	0.0
138948	62.0	16.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	1.0	1.0
102464827	0.0	0.0
391630	0.0	0.0
102464828	0.0	0.0
317662	1655.0	2576.0
100419711	2.0	1.0
102464825	0.0	0.0
56000	1.0	3.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	46.0	63.0
102464824	1.0	0.0
56005	3717.0	10228.0
10602	16855.0	7958.0
56006	2011.0	3680.0
83604	6477.0	2871.0
10603	189.0	167.0
10606	4686.0	11159.0
100419717	0.0	0.0
56001	0.0	0.0
10605	3668.0	4954.0
10608	6777.0	14033.0
10607	2237.0	3913.0
10600	3802.0	5195.0
101929254	1.0	8.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	0.0	0.0
100419724	0.0	0.0
391686	0.0	2.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	3518.0	4396.0
102464832	0.0	0.0
100271849	22.0	15.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	2560.0	943.0
112398	848.0	1108.0
100419735	0.0	0.0
391697	0.0	0.0
391696	0.0	0.0
100419733	0.0	0.0
388021	188.0	32.0
100419734	0.0	0.0
391698	1.0	4.0
100419731	0.0	0.0
100271836	144.0	53.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	2.0	0.0
388015	0.0	0.0
101954204	0.0	0.0
199953	965.0	1515.0
161357	0.0	3.0
100420734	0.0	0.0
100420737	0.0	0.0
100419742	0.0	0.0
100419743	0.0	5.0
731275	32.0	24.0
199920	315.0	537.0
222826	1.0	0.0
101929286	1.0	7.0
391670	1.0	4.0
391672	1.0	2.0
161342	7.0	8.0
148398	750.0	441.0
100419758	71.0	30.0
100419751	0.0	1.0
124359	3660.0	5934.0
101929293	17.0	14.0
100420752	0.0	2.0
100420754	0.0	0.0
10691	1257.0	1269.0
10690	405.0	33.0
101929212	35.0	33.0
101929218	1.0	0.0
388076	0.0	3.0
388077	1.0	1.0
100419764	0.0	0.0
199900	0.0	0.0
151963	365.0	300.0
10693	177.0	398.0
10692	4.0	2.0
10695	4096.0	7002.0
10694	8906.0	17976.0
10699	1357.0	391.0
101929221	18.0	0.0
100420763	0.0	0.0
101929225	0.0	1.0
101929222	0.0	0.0
100419777	0.0	0.0
100419776	0.0	1.0
148327	6427.0	25938.0
101929239	0.0	0.0
100419788	0.0	0.0
148345	21.0	14.0
101929238	0.0	0.0
220213	1203.0	1306.0
10678	1760.0	1745.0
151987	3985.0	6004.0
10671	1358.0	1820.0
10670	5699.0	8502.0
10673	1096.0	612.0
10672	6875.0	5388.0
10675	60.0	162.0
10677	151.0	47.0
100419793	0.0	0.0
100420784	1.0	0.0
100420786	1.0	0.0
101929247	0.0	0.0
100420787	6.0	0.0
101929244	1.0	0.0
220202	3.0	3.0
222865	1090.0	1683.0
10682	2503.0	3359.0
10681	2732.0	1886.0
10683	7.0	30.0
10686	57.0	48.0
136371	5.0	0.0
643803	0.0	0.0
10687	340.0	132.0
100419682	0.0	0.0
100420678	25.0	27.0
222894	0.0	0.0
100419687	0.0	0.0
283807	709.0	476.0
653194	3.0	0.0
83598	5.0	2.0
83597	1.0	1.0
653199	173.0	127.0
83594	1903.0	1356.0
83593	4086.0	2149.0
83596	504.0	1100.0
83595	500.0	162.0
83590	1306.0	3305.0
653190	48.0	2.0
653192	0.0	0.0
83592	75.0	76.0
83591	536.0	372.0
1909	5267.0	3619.0
100420689	7.0	6.0
1908	258.0	8.0
161291	4567.0	11804.0
653188	0.0	2.0
653189	67.0	127.0
1907	262.0	46.0
1906	1074.0	738.0
197258	1355.0	2174.0
1903	4711.0	1792.0
197259	595.0	435.0
1902	2787.0	1017.0
1901	3345.0	1428.0
100420681	0.0	1.0
197257	714.0	997.0
449491	0.0	0.0
100420695	1.0	0.0
449493	0.0	0.0
449492	0.0	0.0
1910	6257.0	1439.0
1917	604.0	763.0
1915	389985.0	486487.0
1912	6499.0	8328.0
1911	973.0	608.0
101929202	91.0	25.0
101929203	0.0	1.0
199899	0.0	7.0
148281	42.0	614.0
219287	24.0	5.0
161253	26.0	4.0
219285	2037.0	1051.0
283849	226.0	264.0
283848	136.0	55.0
1932	3.0	6.0
283847	0.0	1.0
256227	8.0	17.0
256223	0.0	0.0
1939	3837.0	5795.0
1938	166332.0	357660.0
1937	21.0	98.0
1936	6705.0	11218.0
1934	10.0	10.0
1933	14833.0	22620.0
161247	30.0	36.0
219293	430.0	94.0
1943	3.0	15.0
1942	3989.0	9867.0
256236	2136.0	1857.0
1949	604.0	217.0
199870	1138.0	948.0
1948	4279.0	3146.0
1947	3021.0	1265.0
1946	2238.0	775.0
1945	697.0	1432.0
1944	175.0	501.0
161271	0.0	0.0
1954	5179.0	4691.0
1953	2808.0	1307.0
1952	2382.0	1852.0
1951	157.0	422.0
1950	276.0	786.0
283820	1065.0	1083.0
1959	1281.0	904.0
1958	42478.0	5090.0
1956	13636.0	9114.0
1955	3906.0	2471.0
1965	4616.0	5161.0
1964	4156.0	4522.0
199857	551.0	1591.0
1962	1312.0	413.0
1961	9.0	10.0
1960	1553.0	295.0
220296	15.0	0.0
1969	3085.0	591.0
1968	10034.0	17748.0
1967	2771.0	3595.0
114904	456.0	311.0
114905	2030.0	396.0
114907	11290.0	7838.0
114908	23640.0	52223.0
340094	0.0	0.0
643783	251.0	301.0
114900	31.0	24.0
653108	0.0	0.0
401450	0.0	0.0
114902	0.0	0.0
1975	29811.0	35162.0
1974	28950.0	22089.0
1973	135.0	144.0
283888	2.0	2.0
401447	0.0	0.0
653113	68.0	46.0
1979	12501.0	10457.0
1978	794.0	3822.0
1977	2045.0	2297.0
643790	5.0	10.0
1990	2.0	1.0
256281	802.0	1775.0
1987	0.0	3.0
1986	4.0	4.0
1984	12361.0	19620.0
1983	11663.0	12548.0
1982	62937.0	75781.0
283876	90.0	64.0
1981	23339.0	40352.0
1980	3.0	2.0
283871	381.0	818.0
283870	38.0	25.0
105375616	1.0	23.0
340075	286.0	154.0
340073	0.0	0.0
653125	1.0	1.0
401431	166.0	176.0
83528	0.0	4.0
1998	3065.0	2922.0
1997	8468.0	4550.0
283869	7.0	34.0
1996	39.0	26.0
401428	1.0	0.0
83538	117.0	399.0
1995	43.0	13.0
401427	41.0	74.0
283867	3.0	22.0
1994	4530.0	5191.0
1993	71.0	560.0
1992	3673.0	1434.0
1991	44.0	7.0
283860	10.0	0.0
83530	4.0	10.0
340069	1.0	0.0
1999	6443.0	11382.0
105375606	0.0	50.0
340061	4390.0	3349.0
653115	42.0	84.0
653121	846.0	761.0
653122	70.0	130.0
283854	0.0	0.0
653123	0.0	2.0
401491	21.0	19.0
100124412	0.0	0.0
653147	7.0	6.0
401498	12.0	2.0
653149	0.0	0.0
401497	0.0	0.0
401494	1472.0	623.0
401492	367.0	82.0
83550	0.0	0.0
83552	0.0	0.0
83551	0.0	0.0
114932	5072.0	6657.0
83539	546.0	8.0
83547	331.0	216.0
83546	1.0	3.0
653140	31.0	10.0
83549	2358.0	3800.0
83548	4535.0	3616.0
83543	1210.0	1431.0
653145	210.0	37.0
83544	1624.0	2092.0
83541	1029.0	2870.0
83540	63.0	84.0
126917	1949.0	925.0
340037	10.0	4.0
114926	1325.0	2812.0
114928	2534.0	1501.0
339044	3.0	1.0
256297	0.0	0.0
401474	2243.0	426.0
653174	0.0	0.0
653175	2.0	2.0
340024	7.0	10.0
114915	1219.0	1173.0
401466	758.0	1425.0
653162	26.0	116.0
653163	0.0	0.0
283899	1695.0	2000.0
653166	0.0	0.0
283897	586.0	615.0
339145	4.0	217.0
391723	0.0	38.0
391722	28.0	16.0
10778	2391.0	2632.0
10777	35.0	94.0
10772	5272.0	5207.0
340120	0.0	3837.0
10771	11100.0	11002.0
10773	1278.0	1413.0
10776	10206.0	9272.0
10775	1456.0	2438.0
10788	6085.0	13847.0
391739	2.0	12.0
10781	1888.0	1240.0
10780	655.0	617.0
10783	4246.0	3971.0
10782	1149.0	1582.0
10785	343.0	498.0
10787	15902.0	17155.0
10786	3.0	3.0
102606463	13.0	0.0
731308	0.0	1.0
339122	291.0	486.0
339123	2705.0	5514.0
102606462	0.0	0.0
391701	0.0	2.0
391703	0.0	0.0
151827	189.0	83.0
126826	1.0	0.0
643719	16.0	21.0
10755	4059.0	10238.0
151825	0.0	1.0
10758	2856.0	2291.0
126823	418.0	425.0
126820	60.0	82.0
10750	142.0	116.0
10752	1037.0	171.0
10751	0.0	0.0
10753	25.0	68.0
643714	0.0	1.0
138864	0.0	0.0
391712	26.0	14.0
391714	1.0	0.0
114836	792.0	618.0
10767	3140.0	3894.0
10766	7843.0	11402.0
151835	6.0	1.0
10769	4322.0	648.0
391718	0.0	0.0
10768	10966.0	11755.0
126811	0.0	3.0
643723	34.0	10.0
10761	1.0	0.0
10763	8732.0	5432.0
10762	3756.0	5495.0
10765	5815.0	9767.0
101929179	2.0	0.0
388112	0.0	0.0
339105	29.0	8.0
83707	1030.0	2811.0
83706	2077.0	1619.0
10734	125.0	109.0
10733	262.0	540.0
83714	437.0	358.0
10736	225.0	67.0
401648	3.0	5.0
643739	0.0	2.0
10735	10782.0	10390.0
401647	101.0	117.0
10738	1.0	2.0
401646	0.0	0.0
10737	4.0	2.0
10739	530.0	340.0
376132	0.0	0.0
10730	12199.0	15065.0
101929184	3.0	15.0
10732	585.0	1095.0
138804	0.0	0.0
138805	0.0	0.0
138802	0.0	0.0
138803	0.0	0.0
643751	19.0	30.0
124221	33.0	14.0
124222	992.0	4451.0
114897	4581.0	1924.0
114898	439.0	279.0
124220	3847.0	7591.0
114899	392.0	101.0
391777	15.0	35.0
10745	897.0	1048.0
56104	47.0	645.0
83700	5728.0	3048.0
401638	2.0	2.0
10744	2.0	3.0
56105	80.0	40.0
10747	82.0	34.0
401637	0.0	0.0
56106	326.0	67.0
10746	5734.0	5673.0
56107	347.0	141.0
10749	12196.0	10818.0
56100	282.0	100.0
401634	0.0	0.0
10748	76.0	14.0
56101	390.0	227.0
56102	46.0	83.0
56103	225.0	499.0
643744	14.0	21.0
10741	2594.0	3364.0
56108	263.0	123.0
10740	240.0	29.0
643749	219.0	111.0
56109	289.0	268.0
10743	4123.0	4325.0
342732	1.0	12.0
10742	3275.0	1594.0
101929198	0.0	0.0
101929196	0.0	2.0
100420811	1.0	4.0
114884	2885.0	1325.0
317774	0.0	0.0
114885	1957.0	1305.0
401630	0.0	0.0
317772	1.0	10.0
100419821	1.0	1.0
56110	282.0	702.0
317778	0.0	0.0
83729	52.0	25.0
317775	0.0	0.0
83734	667.0	994.0
10712	1587.0	3023.0
83733	334.0	649.0
10714	1458.0	1245.0
126868	95.0	118.0
317769	0.0	0.0
100419829	0.0	0.0
10713	3043.0	3651.0
317768	0.0	2.0
10716	0.0	0.0
100419827	0.0	0.0
56111	173.0	189.0
10715	22.0	84.0
56112	347.0	72.0
56113	225.0	220.0
83732	1155.0	1304.0
10718	7.0	4.0
10717	788.0	999.0
56114	55.0	376.0
388125	106.0	17.0
401629	0.0	0.0
317781	1265.0	1545.0
388122	1.0	9.0
83719	2503.0	4075.0
56120	5.0	8.0
56121	224.0	136.0
114876	4637.0	3959.0
388121	450.0	370.0
83716	13899.0	10167.0
83715	633.0	107.0
114879	3844.0	4866.0
100420829	0.0	0.0
10723	5231.0	5622.0
56126	233.0	904.0
83723	9.0	58.0
126859	5.0	8.0
56127	195.0	410.0
10725	7231.0	2762.0
56128	102.0	1172.0
56129	199.0	410.0
10724	11546.0	10513.0
114880	1014.0	324.0
56122	854.0	402.0
388115	1971.0	1066.0
401613	276.0	450.0
114881	1129.0	1252.0
10726	4954.0	9261.0
56123	470.0	335.0
401612	377.0	243.0
114882	9338.0	6033.0
56124	175.0	251.0
10728	13608.0	20065.0
114883	7734.0	6059.0
56125	91.0	2194.0
643766	0.0	0.0
10721	114.0	77.0
10720	1.0	0.0
100420830	2.0	1.0
136259	2.0	14.0
100420834	0.0	0.0
317751	54.0	6.0
124274	0.0	0.0
388152	47.0	44.0
317754	0.0	0.0
317753	0.0	0.0
317749	707.0	934.0
342705	1.0	4.0
151888	227.0	155.0
151887	25699.0	8009.0
136263	0.0	1.0
100420841	0.0	0.0
101929145	575.0	460.0
100420843	0.0	1.0
100293090	1237.0	4438.0
148254	592.0	390.0
317762	2348.0	2178.0
317761	27.0	28.0
100419854	0.0	0.0
317760	4.0	5.0
317767	0.0	0.0
100271715	49.0	20.0
148252	440.0	801.0
100271722	181.0	167.0
199834	0.0	0.0
388135	1018.0	201.0
101929152	7.0	0.0
100420854	0.0	0.0
222950	228.0	37.0
100419867	1.0	0.0
148266	554.0	535.0
100419868	2.0	4.0
148268	865.0	623.0
100419866	13.0	1.0
100420859	0.0	0.0
124245	3174.0	3818.0
317729	0.0	0.0
136288	5.0	90.0
199800	145.0	81.0
101930150	0.0	0.0
163882	2747.0	3007.0
388165	110.0	37.0
100419873	0.0	0.0
100271700	81.0	34.0
100271703	0.0	0.0
100271702	14.0	85.0
100420875	0.0	1.0
100420877	0.0	2.0
388199	1.0	0.0
22794	8290.0	8081.0
22795	1662.0	530.0
22796	2421.0	3554.0
22797	415.0	282.0
22798	4.0	31.0
317705	0.0	1.0
317703	0.0	0.0
317702	0.0	0.0
138882	3.0	0.0
138883	0.0	1.0
138881	3.0	5.0
100420881	0.0	0.0
388181	1.0	2.0
100419893	0.0	0.0
222967	1.0	1.0
219333	2718.0	2448.0
136227	220.0	69.0
222962	559.0	1347.0
148213	330.0	447.0
388182	48.0	22.0
100419895	0.0	0.0
317716	0.0	0.0
148203	396.0	414.0
317719	31.0	7.0
148206	381.0	379.0
163859	2529.0	1931.0
101929110	8.0	3.0
101929111	0.0	0.0
219348	836.0	118.0
219347	204.0	270.0
100420898	1.0	1.0
148223	1238.0	2223.0
10799	195.0	370.0
136242	2.0	0.0
10791	1856.0	867.0
10794	200.0	87.0
10793	481.0	211.0
10795	2101.0	2690.0
10798	0.0	0.0
10797	2075.0	4918.0
101929121	1.0	0.0
101929120	52.0	246.0
101929127	8.0	2.0
317701	2.0	1.0
220323	1574.0	3030.0
148231	0.0	0.0
148229	89.0	62.0
151877	11.0	19.0
151871	0.0	0.0
93035	92.0	27.0
161176	957.0	345.0
56097	51.0	31.0
56098	24.0	1.0
56099	700.0	191.0
93034	38.0	37.0
283927	237.0	256.0
220359	23.0	98.0
653073	0.0	0.0
653075	2.0	1.0
256302	1990.0	3782.0
105373144	0.0	4.0
81050	0.0	0.0
199786	342.0	180.0
256309	127.0	819.0
100420792	0.0	0.0
95681	793.0	1090.0
283914	0.0	1.0
81047	0.0	0.0
197131	4473.0	4110.0
197135	104.0	91.0
653061	2.0	0.0
93058	543.0	476.0
161198	1880.0	1515.0
283902	0.0	0.0
220382	106.0	174.0
81078	0.0	0.0
81079	0.0	0.0
81075	0.0	0.0
81076	0.0	0.0
100114903	2.0	0.0
199777	952.0	2119.0
81061	0.0	0.0
653082	55.0	96.0
81090	0.0	0.0
100271649	0.0	0.0
199746	326.0	294.0
100271655	4.0	15.0
81099	0.0	0.0
100271650	3.0	8.0
199745	427.0	534.0
148170	1552.0	376.0
256364	2934.0	4198.0
163786	410.0	437.0
220388	161.0	46.0
100271639	0.0	0.0
163782	358.0	37.0
100271646	6.0	2.0
283953	1.0	7.0
256355	24.0	13.0
100271644	1.0	0.0
283951	448.0	852.0
256356	5474.0	8548.0
100271643	1.0	1.0
100271640	0.0	0.0
81081	0.0	0.0
161159	7.0	11.0
148189	613.0	722.0
93099	1107.0	221.0
100271627	4.0	0.0
283948	200.0	414.0
256329	78.0	181.0
100271634	0.0	1.0
100271636	0.0	1.0
100271630	0.0	1.0
100271633	0.0	0.0
100271632	3.0	1.0
199720	30.0	86.0
93082	259.0	110.0
161145	931.0	1149.0
100271617	0.0	0.0
100271616	1.0	7.0
161142	4.0	5.0
100271619	0.0	0.0
148198	15.0	0.0
100271618	1.0	2.0
100271624	0.0	1.0
100271623	1.0	2.0
283933	254.0	68.0
100271625	0.0	0.0
93081	190.0	328.0
100271620	1.0	3.0
283932	145.0	239.0
100271622	3.0	0.0
100271621	0.0	0.0
199731	2662.0	5029.0
100124332	0.0	0.0
643664	2.0	0.0
256394	35.0	3943.0
83637	5768.0	6550.0
83636	1840.0	1537.0
401565	1.0	3.0
401563	31.0	45.0
401562	56.0	1.0
401561	35.0	6.0
283999	0.0	0.0
283994	0.0	14.0
643668	1.0	5.0
283991	1363.0	2367.0
340198	1.0	0.0
643669	6.0	5.0
340192	0.0	0.0
643680	22.0	11.0
197196	0.0	0.0
56033	1.0	35.0
401551	1.0	370.0
83657	35.0	183.0
83656	0.0	1.0
83659	6.0	300.0
283989	1347.0	1973.0
83658	4397.0	10460.0
401548	1881.0	1458.0
56034	5121.0	2930.0
283987	4981.0	18325.0
256369	2.0	0.0
401546	2034.0	6064.0
83655	0.0	0.0
283985	0.0	1.0
283982	1.0	0.0
283981	9.0	23.0
643677	0.0	2.0
83650	1.0	5.0
197187	93.0	158.0
449520	2.0	3.0
401541	243.0	218.0
401540	2.0	2.0
83639	0.0	13.0
83638	2667.0	4411.0
256380	200.0	173.0
449518	0.0	0.0
83648	333.0	220.0
401537	2.0	23.0
83647	0.0	0.0
83641	5390.0	7708.0
401535	16.0	3.0
83643	4114.0	2151.0
401533	1.0	4.0
643689	10.0	12.0
283971	0.0	1.0
83640	610.0	957.0
283970	8.0	15.0
114826	1313.0	700.0
114827	103.0	326.0
378706	2.0	2.0
378707	0.0	0.0
378708	133.0	387.0
339184	11.0	395.0
339186	0.0	2.0
56052	1046.0	2396.0
114821	324.0	924.0
114822	386.0	1507.0
114823	4506.0	3560.0
114824	7.0	1.0
114825	1696.0	1534.0
643699	52.0	16.0
340168	2.0	0.0
114815	261.0	88.0
114817	0.0	0.0
114818	1846.0	452.0
114819	213.0	50.0
339175	1012.0	1205.0
56063	384.0	777.0
653017	0.0	0.0
56061	4141.0	4725.0
56062	78.0	29.0
114814	157.0	113.0
83667	1017.0	1060.0
83666	4378.0	6214.0
83660	1056.0	882.0
340156	151.0	45.0
83661	78.0	1388.0
114804	350.0	1560.0
114805	669.0	93.0
340152	137.0	97.0
339168	0.0	2.0
114800	299.0	21.0
114801	886.0	1286.0
93010	172.0	275.0
114803	2151.0	1400.0
83697	3.0	4.0
81034	1568.0	1571.0
81035	2682.0	7986.0
83696	2746.0	3347.0
83699	8067.0	5213.0
81037	4655.0	9773.0
83698	173.0	2.0
401588	185.0	376.0
83693	1765.0	2745.0
81030	168.0	150.0
83692	4982.0	3052.0
81031	6403.0	7605.0
83695	2101.0	2770.0
81033	396.0	107.0
83694	216.0	59.0
340146	13.0	11.0
83690	2669.0	2005.0
81027	7.0	8.0
81029	2820.0	3762.0
653042	0.0	0.0
653045	3.0	0.0
81025	0.0	8.0
401577	238.0	259.0
22877	7708.0	8047.0
22878	4297.0	4408.0
22879	5255.0	11796.0
22870	5292.0	6711.0
22871	357.0	74.0
22872	16932.0	29215.0
22873	2144.0	626.0
22874	4426.0	3376.0
22875	3141.0	7148.0
22876	2283.0	1332.0
10899	5121.0	12777.0
10898	1029.0	1575.0
10891	761.0	71.0
136540	1.0	0.0
10890	9636.0	11943.0
10893	512.0	370.0
10892	4533.0	2327.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	557.0	62.0
10897	2295.0	7654.0
10896	2.0	2.0
22888	1308.0	1476.0
22889	1404.0	1169.0
22880	2587.0	3504.0
124540	6872.0	7541.0
22881	985.0	1107.0
22882	5012.0	4683.0
22883	23921.0	38115.0
22884	1566.0	2256.0
22885	1761.0	2007.0
22887	4846.0	6064.0
342419	0.0	4.0
124538	0.0	0.0
124535	37.0	6.0
148523	292.0	139.0
283598	0.0	0.0
283596	90.0	221.0
283592	2.0	0.0
22856	4582.0	5257.0
161514	0.0	0.0
731424	1.0	2.0
22858	3654.0	5131.0
22859	3100.0	2688.0
22850	2086.0	1952.0
22852	739.0	578.0
22853	2910.0	4523.0
22854	1034.0	2003.0
10877	0.0	0.0
10876	1.0	0.0
100419909	0.0	0.0
10879	21.0	0.0
10878	2.0	0.0
148534	1622.0	3596.0
104169670	13.0	4.0
104169671	28.0	22.0
100419903	5.0	11.0
283587	222.0	264.0
10871	132.0	96.0
10870	357.0	321.0
10873	827.0	531.0
10875	6396.0	2136.0
10874	4.0	24.0
