id	526b6171-5947-439d-b61f-4604309532e9	02599613-1566-40af-8606-a438c2b17061
100873590	0.0	1.0
100873596	0.0	0.0
100873595	0.0	0.0
493829	13.0	1.0
100873594	0.0	0.0
100873593	0.0	0.0
100287559	148.0	75.0
442240	2.0	2.0
442242	0.0	0.0
100287551	4.0	4.0
442233	0.0	1.0
442234	0.0	0.0
442236	0.0	0.0
442237	2.0	0.0
442239	0.0	1.0
100131755	1436.0	1202.0
100873599	0.0	0.0
100873598	0.0	0.0
493825	0.0	0.0
100873597	0.0	0.0
493821	2.0	0.0
100873581	0.0	0.0
100873580	0.0	0.0
100873585	0.0	0.0
100873584	0.0	0.0
100873583	0.0	0.0
100873582	0.0	0.0
100287542	0.0	0.0
442231	7.0	4.0
442232	1.0	0.0
100131760	3.0	3.0
442227	0.0	0.0
442229	0.0	0.0
100873589	0.0	0.0
100873588	0.0	0.0
100873587	0.0	0.0
100873586	1.0	0.0
493812	1118.0	748.0
442260	0.0	0.0
442262	0.0	1.0
442255	0.0	1.0
442256	0.0	0.0
442257	1.0	2.0
442258	0.0	0.0
100131775	0.0	0.0
100131777	0.0	1.0
100287528	0.0	0.0
442252	0.0	1.0
100287520	1.0	52.0
442253	0.0	1.0
442245	0.0	0.0
442247	1.0	1.0
442249	1.0	2.0
100131784	0.0	0.0
100131789	0.0	0.0
647589	0.0	0.0
10491	24113.0	10072.0
100128139	1.0	0.0
10490	5876.0	5088.0
10493	11898.0	6534.0
10492	9198.0	9931.0
10495	1664.0	1135.0
100128135	1.0	1.0
10494	6519.0	5202.0
10497	7938.0	10052.0
100128136	0.0	0.0
10499	4407.0	5109.0
128506	0.0	0.0
10498	2500.0	2883.0
100128132	0.0	0.0
100128127	0.0	0.0
128500	4.0	2.0
116512	18.0	4.0
116519	0.0	0.0
105419997	6.0	3.0
100128126	16.0	12.0
100861506	0.0	0.0
10471	2095.0	1835.0
100861507	0.0	3.0
100128119	0.0	0.0
100128118	0.0	0.0
100861504	0.0	0.0
444882	5.0	7.0
442221	0.0	0.0
442211	13.0	3.0
442213	191.0	70.0
442215	1.0	1.0
442216	0.0	1.0
116511	47.0	12.0
442217	0.0	1.0
442218	0.0	0.0
10473	6766.0	2581.0
10472	1333.0	2399.0
100533177	0.0	0.0
10475	3000.0	2002.0
100533178	0.0	0.0
100128115	0.0	0.0
10474	12371.0	9337.0
100533179	1.0	1.0
10477	3459.0	4851.0
10476	8828.0	5978.0
10479	1067.0	564.0
10478	2485.0	2028.0
100128110	1.0	0.0
100128109	0.0	0.0
10480	9611.0	8869.0
100861516	2.0	2.0
100861517	6.0	7.0
10482	7850.0	6555.0
100861518	1.0	0.0
10481	30059.0	38612.0
100861519	44.0	14.0
100861513	2.0	7.0
100861514	0.0	0.0
102466806	0.0	0.0
100861515	17.0	45.0
100861510	3.0	7.0
442210	0.0	0.0
100533181	0.0	0.0
100533182	124.0	95.0
442204	1.0	0.0
442205	0.0	1.0
10484	6781.0	2294.0
100128102	0.0	0.0
10483	8032.0	11205.0
10486	3708.0	1351.0
10485	15.0	27.0
100128103	0.0	0.0
10488	10003.0	5419.0
10487	25469.0	12898.0
100533184	1.0	10.0
10489	9217.0	8454.0
128553	1637.0	442.0
100861523	0.0	2.0
102466816	0.0	0.0
102466815	0.0	0.0
100861520	0.0	0.0
102466814	0.0	0.0
100861522	0.0	0.0
102466812	0.0	0.0
10459	2073.0	1325.0
10458	9701.0	11771.0
100873519	0.0	0.0
100873518	0.0	0.0
100873517	0.0	0.0
10451	831.0	729.0
100873512	0.0	0.0
10450	4790.0	2664.0
100873511	0.0	0.0
100873510	0.0	0.0
10452	2490.0	3244.0
10455	6298.0	4810.0
100873516	0.0	0.0
10454	4080.0	3162.0
100873515	0.0	0.0
10457	703.0	1516.0
100873514	0.0	0.0
10456	7719.0	3759.0
100873513	0.0	0.0
346389	126.0	343.0
10460	318.0	414.0
100861530	3.0	3.0
100873509	0.0	0.0
10469	2719.0	2034.0
100873508	0.0	0.0
100873507	0.0	0.0
100873506	0.0	0.0
10462	320.0	199.0
100873501	0.0	2.0
10461	2288.0	1609.0
100873500	4.0	0.0
10464	2126.0	1567.0
10463	8241.0	6864.0
10466	5930.0	5000.0
100873505	0.0	0.0
10465	1971.0	1181.0
100873504	0.0	0.0
10468	625.0	254.0
100873503	0.0	0.0
10467	6956.0	3362.0
100873502	0.0	0.0
100873530	0.0	0.0
100861549	5.0	12.0
100861545	0.0	0.0
100861546	0.0	0.0
100861547	0.0	0.0
100861548	406.0	652.0
100861541	250.0	106.0
100861542	0.0	0.0
100861543	0.0	0.0
100861544	1.0	1.0
10437	15.0	22.0
10436	1378.0	1126.0
10439	1740.0	730.0
10438	1327.0	1035.0
100873539	0.0	0.0
100873534	0.0	0.0
100873533	0.0	0.0
100873532	0.0	0.0
10430	4540.0	2957.0
100873531	1.0	0.0
100873538	0.0	0.0
100873537	0.0	0.0
10432	2737.0	3481.0
10435	890.0	1585.0
100873536	16.0	7.0
10434	5053.0	6275.0
100873535	0.0	0.0
116535	3594.0	1673.0
100861556	0.0	0.0
116534	20.0	4.0
100861552	0.0	0.0
100861553	0.0	0.0
100861554	2.0	3.0
100861555	7.0	8.0
10447	1764.0	1757.0
100873529	0.0	0.0
116540	209.0	229.0
100861550	0.0	0.0
10449	4662.0	943.0
100873528	0.0	0.0
100861551	0.0	0.0
116541	3888.0	1936.0
10440	3692.0	2593.0
100873523	0.0	0.0
100873522	0.0	0.0
100873521	0.0	1.0
100873520	0.0	0.0
10444	7572.0	7053.0
100873527	0.0	0.0
100873526	0.0	0.0
10443	7323.0	4999.0
10446	166.0	97.0
100873525	0.0	0.0
10445	4432.0	3278.0
100873524	0.0	0.0
102466854	0.0	0.0
100189131	0.0	0.0
346470	0.0	0.0
116496	22265.0	14488.0
100533111	3.0	4.0
102466866	0.0	0.0
102466865	1.0	0.0
102466864	0.0	0.0
128467	1.0	2.0
647507	0.0	1.0
102466877	0.0	0.0
102466876	0.0	0.0
102466875	0.0	0.0
102466874	0.0	1.0
102466873	0.0	0.0
102466872	0.0	0.0
102466879	0.0	0.0
102466878	1.0	1.0
100128191	72.0	55.0
100128190	0.0	0.0
100533107	110.0	86.0
153443	995.0	1017.0
100533105	9.0	4.0
647532	0.0	0.0
100533106	35.0	44.0
102466889	8.0	2.0
116461	2746.0	1894.0
100128181	0.0	0.0
100128183	6.0	1.0
102466880	0.0	0.0
128439	1454.0	1187.0
106182249	1.0	2.0
100128179	0.0	0.0
83394	1995.0	795.0
100128177	0.0	0.0
100128176	0.0	0.0
100128162	0.0	0.0
10390	1818.0	1500.0
128497	29.0	43.0
647569	0.0	0.0
10392	409.0	354.0
10391	275.0	114.0
10394	0.0	0.0
10393	1016.0	593.0
10396	3547.0	6906.0
10395	1204.0	555.0
1719	506.0	388.0
10398	186784.0	55178.0
1718	58181.0	69365.0
100128159	0.0	0.0
10397	100200.0	176095.0
1717	4871.0	4753.0
1716	4047.0	2776.0
10399	89243.0	106935.0
128486	2344.0	1863.0
128488	98.0	15.0
128481	5.0	0.0
100508120	546.0	502.0
1723	1054.0	1333.0
100128140	1.0	6.0
100689073	0.0	0.0
100689074	9.0	0.0
100128145	0.0	2.0
1729	3570.0	6021.0
1728	2939.0	2590.0
1727	22591.0	12613.0
1725	4549.0	3788.0
100287512	0.0	1.0
100287513	0.0	0.0
1734	907.0	725.0
1733	8.0	11.0
1731	524.0	292.0
1730	2270.0	1970.0
1739	4428.0	4633.0
1738	6734.0	4043.0
1737	2922.0	2571.0
1736	4357.0	5779.0
1735	117.0	67.0
100287505	0.0	1.0
751580	22.0	35.0
100287502	0.0	0.0
202658	0.0	0.0
1745	11.0	3374.0
1743	8999.0	5179.0
1742	1435.0	511.0
1741	4278.0	4530.0
1740	1117.0	350.0
1749	299.0	252.0
1748	7.0	12.0
1747	120.0	52.0
1746	2.0	184.0
200008	3.0	2.0
200010	26.0	37.0
1756	2483.0	1564.0
1755	6.0	48.0
1750	61.0	179.0
1759	677.0	451.0
1758	0.0	0.0
1757	457.0	543.0
1770	221.0	97.0
200014	2447.0	2044.0
1767	671.0	8483.0
1763	231.0	191.0
1762	1930.0	1795.0
1761	1.0	0.0
1760	8368.0	2425.0
1769	46.0	828.0
1768	163.0	200.0
153478	858.0	439.0
1781	8442.0	5031.0
1780	1005.0	274.0
200025	1.0	3.0
1778	18457.0	30970.0
1777	6052.0	3864.0
1776	365.0	63.0
1775	37.0	17.0
1774	1349.0	1130.0
1773	1468.0	1611.0
200030	531.0	504.0
442190	0.0	0.0
442191	0.0	0.0
442192	0.0	0.0
153469	1.0	0.0
1791	0.0	0.0
442195	18.0	1.0
200035	337.0	86.0
442197	73.0	185.0
1789	73.0	78.0
442189	0.0	0.0
1788	1401.0	2351.0
1787	689.0	441.0
1786	2309.0	2654.0
1785	7768.0	9348.0
1783	8162.0	6909.0
1798	2865.0	4774.0
1797	1503.0	1371.0
1796	498.0	317.0
1795	648.0	162.0
1794	680.0	467.0
1793	7117.0	6617.0
101180976	0.0	3.0
493753	3336.0	1811.0
550112	1056.0	793.0
100873673	0.0	0.0
100873672	0.0	0.0
100873671	0.0	0.0
100873670	0.0	0.0
100287478	0.0	0.0
503636	2.0	0.0
503635	0.0	0.0
503638	67.0	92.0
503637	0.0	0.0
10536	3418.0	2095.0
503643	0.0	1.0
10535	709.0	556.0
100287472	1.0	2.0
10538	138.0	161.0
503645	3.0	10.0
10537	134.0	401.0
100287470	0.0	0.0
10539	4025.0	2413.0
503641	0.0	0.0
503640	3.0	3.0
100873677	0.0	0.0
100873676	0.0	2.0
100873675	0.0	0.0
100873674	0.0	0.0
10531	4683.0	4360.0
493987	1.0	2.0
10534	1662.0	1154.0
100873679	0.0	0.0
10533	1783.0	1565.0
100873678	0.0	0.0
100873662	0.0	0.0
100873661	0.0	0.0
100873660	0.0	0.0
503628	0.0	0.0
442396	0.0	0.0
503627	0.0	0.0
100287463	0.0	0.0
503632	0.0	1.0
442388	0.0	0.0
503631	1.0	0.0
100287461	6.0	14.0
10549	8397.0	7404.0
503634	0.0	0.0
10548	645.0	617.0
503633	0.0	1.0
503630	0.0	2.0
100873666	0.0	0.0
100873665	0.0	0.0
200081	5922.0	6619.0
10541	8579.0	8172.0
100873664	0.0	0.0
10540	11201.0	6220.0
100873663	0.0	0.0
10542	6795.0	3737.0
100873669	0.0	0.0
100873668	0.0	0.0
10544	1303.0	414.0
100873667	0.0	0.0
100873691	0.0	0.0
100131608	0.0	0.0
100131609	2.0	1.0
100873690	0.0	0.0
100873695	0.0	0.0
100873694	0.0	0.0
100873693	0.0	0.0
100873692	0.0	0.0
10514	2317.0	3638.0
10513	5417.0	4964.0
10516	4555.0	2120.0
10518	1175.0	276.0
10517	6.0	10.0
10519	16339.0	9732.0
100131611	0.0	0.0
100873699	0.0	0.0
100873698	0.0	0.0
100873697	0.0	0.0
100873696	0.0	0.0
100131614	128.0	132.0
100131616	0.0	0.0
10512	11781.0	8664.0
100873680	0.0	0.0
100033392	0.0	0.0
100873684	0.0	0.0
100873683	0.0	0.0
100873682	0.0	0.0
100873681	0.0	0.0
503647	0.0	0.0
503646	1.0	0.0
100287441	0.0	0.0
503648	0.0	1.0
10525	11531.0	29961.0
58503	1.0	0.0
10524	3536.0	2511.0
58505	5760.0	5534.0
10527	11044.0	10365.0
58504	501.0	186.0
10526	5926.0	4749.0
10529	4344.0	4307.0
10528	6230.0	6387.0
58500	709.0	536.0
100873688	0.0	0.0
100873687	0.0	0.0
100131623	4.0	8.0
100131624	0.0	0.0
100873686	0.0	1.0
100873685	0.0	0.0
10521	28266.0	32575.0
10520	735.0	774.0
58506	3950.0	5381.0
10523	2411.0	4413.0
58509	1568.0	1273.0
58508	4248.0	6582.0
10522	3842.0	3934.0
100033398	1.0	0.0
100131629	0.0	0.0
100873689	0.0	0.0
442361	0.0	0.0
58513	2837.0	2270.0
58516	5533.0	4719.0
58510	0.0	0.0
58512	25.0	7.0
58511	355.0	737.0
58517	5656.0	7044.0
105371564	1.0	1.0
100131638	0.0	1.0
58525	3731.0	4506.0
58524	0.0	0.0
10505	656.0	518.0
58527	1272.0	988.0
58526	4022.0	2576.0
10507	2069.0	2525.0
100131641	0.0	0.0
10509	4592.0	7588.0
58529	140.0	33.0
58528	2131.0	1668.0
10501	499.0	348.0
10500	407.0	354.0
58530	123.0	5.0
442384	0.0	0.0
58538	8.0	7.0
58531	0.0	0.0
58533	5714.0	3509.0
100131656	5.0	4.0
100287404	0.0	0.0
100131661	0.0	1.0
503694	0.0	0.0
503693	383.0	159.0
493913	0.0	0.0
493911	656.0	702.0
751599	1.0	0.0
285033	313.0	246.0
100128017	0.0	0.0
442320	0.0	0.0
116412	212.0	169.0
442317	0.0	0.0
442318	0.0	0.0
442319	127.0	15.0
493901	0.0	1.0
100128015	0.0	1.0
100128010	34.0	28.0
493900	239.0	233.0
100128012	10.0	2.0
100128011	0.0	0.0
285045	0.0	1.0
442304	0.0	0.0
442308	2.0	1.0
285051	2.0	5.0
10590	457.0	399.0
10592	1273.0	1066.0
10591	2254.0	1775.0
100873619	0.0	0.0
100873618	0.0	0.0
100873617	0.0	0.0
442334	0.0	0.0
100873616	0.0	1.0
10594	17625.0	17245.0
100873611	0.0	0.0
10595	209.0	347.0
10598	8315.0	6342.0
100873615	0.0	0.0
100873614	0.0	0.0
100873613	0.0	0.0
10599	0.0	3.0
100873612	0.0	0.0
100873608	0.0	0.0
100873607	0.0	0.0
100873606	0.0	0.0
100873605	0.0	0.0
442325	0.0	4.0
100873609	0.0	0.0
100873600	0.0	0.0
100873604	0.0	0.0
100873603	0.0	0.0
100873602	0.0	0.0
100873601	0.0	0.0
128434	1005.0	5830.0
10570	764.0	1055.0
116447	1242.0	1216.0
116449	26.0	26.0
116448	12.0	15.0
10579	6804.0	8348.0
100873639	0.0	0.0
100873638	1.0	6.0
10572	5887.0	2395.0
100873633	0.0	0.0
100873632	0.0	0.0
10574	22247.0	16708.0
100873631	0.0	0.0
10573	4864.0	2825.0
100873630	0.0	1.0
10576	9532.0	8810.0
100873637	1.0	0.0
10575	12510.0	9189.0
100873636	0.0	0.0
10578	79.0	71.0
100873635	0.0	0.0
10577	17158.0	7208.0
100873634	0.0	0.0
10581	3315.0	3606.0
10580	28740.0	11219.0
116437	0.0	0.0
100873629	0.0	1.0
116441	792.0	306.0
100873628	0.0	0.0
100873627	0.0	0.0
116443	27.0	48.0
116442	360.0	1075.0
116444	15.0	3.0
128414	41.0	4.0
100873622	0.0	0.0
100873621	0.0	0.0
10585	2939.0	2585.0
100873620	0.0	0.0
10584	291.0	2.0
10587	5438.0	4456.0
100873626	0.0	0.0
10586	4.0	9.0
100873625	0.0	0.0
10589	5934.0	3553.0
100873624	0.0	0.0
10588	1240.0	487.0
100873623	0.0	1.0
100873651	0.0	0.0
100873650	0.0	0.0
285016	57.0	11.0
503618	0.0	0.0
102466719	0.0	0.0
503614	0.0	0.0
100287495	0.0	0.0
10558	5001.0	4145.0
10557	740.0	609.0
10559	2446.0	1527.0
10550	21161.0	10285.0
100873655	0.0	0.0
100873654	0.0	0.0
10552	7513.0	6114.0
100873653	0.0	0.0
10551	3625.0	18457.0
100873652	0.0	0.0
10554	5302.0	3465.0
100873659	0.0	0.0
10553	2459.0	1759.0
128408	0.0	0.0
100873658	0.0	0.0
10556	2018.0	1216.0
100873657	0.0	0.0
10555	2478.0	1460.0
100873656	0.0	0.0
102466723	0.0	0.0
102466722	0.0	6.0
102466721	0.0	0.0
102466720	0.0	0.0
285025	43.0	16.0
100873640	0.0	0.0
102466728	0.0	0.0
102466727	0.0	0.0
102466726	0.0	2.0
102466725	0.0	0.0
102466724	4.0	1.0
10569	4950.0	3892.0
100287482	49.0	176.0
100287483	4.0	3.0
10568	162.0	659.0
503612	0.0	0.0
100873649	0.0	0.0
503611	0.0	0.0
10561	1299.0	548.0
100873644	0.0	0.0
10560	1375.0	1546.0
100873643	0.0	4.0
10563	11289.0	50.0
100873642	0.0	0.0
10562	1047.0	23895.0
100873641	0.0	0.0
10565	4713.0	5168.0
100873648	0.0	0.0
10564	5038.0	6037.0
100873647	0.0	0.0
10567	8435.0	3399.0
100873646	0.0	0.0
10566	193.0	128.0
100873645	0.0	0.0
102466734	0.0	0.0
102466733	0.0	0.0
102466732	0.0	0.0
102466731	2.0	2.0
116369	9.0	16.0
574040	0.0	0.0
102466739	1.0	0.0
574042	0.0	0.0
102466738	0.0	0.0
102466737	0.0	0.0
102466736	0.0	0.0
102466735	0.0	0.0
100128094	0.0	0.0
116372	112.0	13.0
574036	253.0	103.0
574038	0.0	0.0
83479	1941.0	1121.0
116379	1.0	10.0
100128092	1.0	1.0
83478	677.0	269.0
83473	160.0	152.0
83475	588.0	573.0
100128098	120.0	1788.0
102466745	0.0	0.0
102466744	0.0	0.0
102466743	0.0	0.0
102466742	0.0	0.0
128344	3461.0	1214.0
102466741	0.0	1.0
102466740	0.0	0.0
128346	427.0	192.0
102466749	0.0	0.0
102466748	0.0	0.0
102466747	0.0	0.0
102466746	0.0	0.0
116362	1366.0	254.0
100128083	2.0	2.0
83468	1183.0	240.0
100128081	125.0	19.0
83461	103.0	106.0
128338	3306.0	2352.0
83464	3296.0	2282.0
83463	176.0	147.0
83460	178.0	51.0
100189028	6.0	4.0
102466756	0.0	0.0
102466755	0.0	0.0
102466754	0.0	0.0
102466753	0.0	0.0
102466751	0.0	1.0
102466750	0.0	1.0
153339	5936.0	6332.0
116349	700.0	452.0
102466759	0.0	0.0
102466758	0.0	0.0
102466757	0.0	0.0
100128071	162.0	104.0
346562	0.0	1.0
647415	1.0	0.0
128322	0.0	0.0
1809	47801.0	12599.0
116337	2.0	0.0
153328	39.0	24.0
1800	10.0	7.0
100128061	0.0	0.0
100128060	34.0	32.0
100128062	0.0	0.0
1808	3034.0	1600.0
83483	4145.0	4693.0
1807	1559.0	130.0
1806	1788.0	1177.0
1805	8506.0	551.0
83480	775.0	903.0
1804	6.0	77.0
1803	18246.0	12050.0
1802	1325.0	2020.0
83482	1.0	4.0
1801	2141.0	1518.0
83481	331.0	1799.0
131965	1177.0	693.0
1811	160.0	24.0
1810	4670.0	3872.0
143941	23.0	17.0
1819	2797.0	1520.0
1818	0.0	0.0
1817	0.0	0.0
1816	88.0	5.0
1815	11.0	8.0
100128054	3.0	0.0
1814	1.0	0.0
285084	0.0	0.0
1813	454.0	17.0
1812	59.0	93.0
100128055	3.0	0.0
647436	10.0	16.0
128387	1158.0	753.0
131973	1.0	0.0
1822	10720.0	14116.0
1821	343.0	90.0
1820	369.0	326.0
100128041	0.0	0.0
1829	11212.0	10118.0
1828	19.0	14.0
1827	2245.0	1190.0
285093	2.0	2.0
1826	7.0	5.0
100128043	0.0	0.0
1825	2774.0	1569.0
100128042	0.0	0.0
1824	4757.0	8256.0
1823	20.0	15.0
100128044	1.0	0.0
407977	13.0	2.0
407975	17.0	54.0
128370	0.0	0.0
128371	0.0	0.0
128372	0.0	0.0
1833	135.0	3.0
1832	20934.0	34458.0
1831	88677.0	17713.0
1830	274.0	155.0
574016	0.0	0.0
100128036	0.0	0.0
1839	1306.0	1159.0
1838	2461.0	2425.0
346528	1.0	2.0
1837	6274.0	1324.0
1836	3472.0	7821.0
346525	0.0	0.0
1834	2.0	0.0
100128033	0.0	0.0
346524	0.0	0.0
128366	0.0	0.0
100128029	0.0	0.0
128367	0.0	0.0
128368	0.0	0.0
574030	0.0	0.0
574031	5.0	0.0
574032	0.0	0.0
128360	0.0	0.0
574033	0.0	0.0
574034	0.0	0.0
1844	631.0	439.0
1843	39657.0	43302.0
1842	2366.0	304.0
1841	1944.0	1166.0
1840	376.0	429.0
574028	0.0	0.0
574029	15.0	3.0
100128025	46.0	28.0
1849	925.0	1371.0
346517	0.0	0.0
1848	2455.0	979.0
1847	1093.0	1885.0
100128020	0.0	0.0
1846	980.0	744.0
100128023	1.0	3.0
1845	14939.0	6501.0
153396	1386.0	1298.0
1855	3854.0	4234.0
1854	3746.0	2751.0
100131671	0.0	4.0
1852	8.0	21.0
1850	402.0	539.0
100131678	0.0	1.0
1859	5276.0	5657.0
1857	5718.0	5983.0
1856	4053.0	1851.0
724068	0.0	0.0
724067	0.0	0.0
202781	1169.0	964.0
1861	4289.0	3101.0
100131688	0.0	0.0
1869	356.0	166.0
724094	2.0	2.0
1880	2081.0	437.0
1877	2449.0	1898.0
100131691	152.0	131.0
1876	933.0	652.0
1875	569.0	757.0
83417	0.0	0.0
100131693	13.0	10.0
100327036	0.0	0.0
83416	42.0	8.0
200132	33.0	13.0
1874	4131.0	3222.0
1872	0.0	2.0
1871	680.0	1096.0
1870	27.0	53.0
1879	734.0	284.0
724087	4.0	5.0
1891	12773.0	8530.0
1890	1841.0	1012.0
83401	17.0	2.0
1889	15970.0	27886.0
724033	0.0	0.0
724032	0.0	0.0
724031	0.0	0.0
724030	0.0	0.0
58473	671.0	1203.0
58472	4058.0	2255.0
200149	0.0	0.0
58475	683.0	353.0
724038	2.0	1.0
83439	1866.0	1078.0
1896	1079.0	607.0
58477	5217.0	5936.0
58476	8218.0	3703.0
1894	619.0	1303.0
1893	1421.0	287.0
1892	15293.0	11281.0
58478	4470.0	3349.0
200150	134.0	41.0
724022	0.0	0.0
58484	64.0	45.0
724026	0.0	0.0
58483	0.0	0.0
724025	0.0	0.0
165324	1658.0	912.0
724024	0.0	0.0
58486	3238.0	2508.0
58485	5553.0	2750.0
724023	0.0	0.0
58480	13331.0	5212.0
724029	6.0	7.0
200159	4.0	4.0
724028	0.0	0.0
724027	0.0	2.0
58488	2176.0	2692.0
58487	3452.0	4228.0
200162	19.0	5.0
58489	2270.0	3355.0
58495	641.0	758.0
724059	0.0	0.0
58494	1459.0	663.0
58497	2736.0	2297.0
58496	75.0	98.0
58491	763.0	449.0
58490	2727.0	3549.0
58493	1740.0	1850.0
58492	297.0	199.0
58499	1904.0	2477.0
58498	2.0	0.0
200172	21.0	20.0
83451	3101.0	4047.0
83450	493.0	261.0
83452	1200.0	817.0
153364	751.0	815.0
83448	1503.0	1945.0
200186	2845.0	2840.0
83447	4.0	0.0
200185	917.0	1052.0
83449	37.0	97.0
83444	162.0	191.0
83443	8247.0	4494.0
83446	0.0	0.0
83445	8.0	7.0
83440	6237.0	5761.0
83442	4562.0	6096.0
114984	3156.0	1795.0
114987	884.0	485.0
391603	0.0	0.0
10657	10171.0	9456.0
126969	1406.0	1160.0
10656	987.0	1002.0
10659	3645.0	1395.0
10658	4898.0	8191.0
114990	789.0	3102.0
114991	1275.0	2328.0
10651	3952.0	2585.0
10650	258.0	115.0
10653	38232.0	33337.0
10652	6859.0	6464.0
342667	175.0	158.0
10655	100.0	11.0
643812	0.0	0.0
342666	3.0	8.0
10654	3932.0	2501.0
136306	43.0	11.0
126961	1.0	0.0
10668	1622.0	887.0
10667	1353.0	812.0
643827	25.0	8.0
10669	579.0	2191.0
10660	0.0	0.0
10661	0.0	1.0
731220	30.0	11.0
138971	0.0	33.0
10664	4069.0	4553.0
10663	268.0	114.0
10666	149.0	93.0
731223	6.0	4.0
10665	1.0	4.0
136319	12418.0	7539.0
163933	57.0	10.0
317691	0.0	0.0
339005	209.0	118.0
10635	197.0	199.0
10634	2745.0	1716.0
10637	99.0	52.0
10636	1362.0	919.0
10638	0.0	0.0
114971	2008.0	1485.0
10631	1509.0	1710.0
643836	1636.0	2067.0
10630	2301.0	982.0
643837	1119.0	4030.0
10633	46.0	45.0
643834	0.0	0.0
10632	14788.0	8089.0
100124394	0.0	0.0
10645	10484.0	20097.0
10648	0.0	0.0
10647	193.0	34.0
148304	463.0	501.0
114960	0.0	0.0
10640	4301.0	3761.0
136332	32.0	62.0
10642	0.0	2.0
643847	0.0	0.0
10641	2013.0	1384.0
10644	197.0	114.0
10643	3.0	1.0
317671	239.0	140.0
643862	0.0	0.0
391642	0.0	0.0
10609	2115.0	2359.0
391647	3.0	14.0
10613	3224.0	3415.0
10612	1564.0	1788.0
10615	197.0	236.0
10614	3872.0	3063.0
10617	5768.0	4258.0
401525	2.0	1.0
10616	6229.0	4837.0
10618	22696.0	24777.0
643854	2.0	0.0
643853	71.0	147.0
643859	0.0	0.0
10611	15819.0	101116.0
10610	1062.0	621.0
643872	9.0	0.0
643873	242.0	350.0
643870	14.0	11.0
317684	1.0	0.0
391655	0.0	0.0
391657	0.0	0.0
391656	8.0	2.0
317687	1.0	1.0
10623	1687.0	1087.0
10626	829.0	308.0
10625	6271.0	6485.0
10628	64307.0	49459.0
10627	18834.0	10571.0
10629	900.0	832.0
342618	3.0	2.0
643865	0.0	0.0
643866	198.0	157.0
10620	418.0	593.0
10622	107.0	124.0
10621	1074.0	725.0
101954275	2.0	0.0
101954276	0.0	2.0
643880	0.0	0.0
101954273	2.0	2.0
643884	0.0	0.0
101954277	1.0	4.0
101954278	12.0	4.0
102464817	0.0	0.0
653203	0.0	0.0
391622	0.0	0.0
388011	112.0	19.0
83606	12362.0	9141.0
101954271	0.0	0.0
83605	2506.0	1755.0
101954272	0.0	8.0
83608	1002.0	619.0
83607	1843.0	2088.0
151903	3127.0	2244.0
401507	0.0	0.0
317649	5690.0	1579.0
391627	0.0	0.0
401505	1425.0	1091.0
388007	0.0	1.0
317648	1580.0	889.0
100419709	17.0	5.0
100419705	0.0	0.0
643875	0.0	0.0
401509	118.0	85.0
401508	0.0	0.0
101954264	1.0	4.0
138948	46.0	33.0
101954269	0.0	0.0
101954266	0.0	0.0
101954267	4.0	0.0
102464827	0.0	0.0
391630	2.0	0.0
102464828	0.0	0.0
317662	2118.0	1606.0
100419711	0.0	1.0
102464825	0.0	0.0
56000	1.0	2.0
391632	0.0	0.0
102464826	0.0	0.0
102464823	0.0	0.0
391634	46.0	65.0
102464824	0.0	0.0
56005	10368.0	9640.0
10602	16746.0	6506.0
56006	2693.0	2905.0
83604	5615.0	1645.0
10603	98.0	123.0
10606	6700.0	10982.0
100419717	0.0	0.0
56001	0.0	0.0
10605	5841.0	3582.0
10608	9803.0	9845.0
10607	2950.0	3145.0
10600	5355.0	3944.0
101929254	0.0	2.0
102464831	0.0	0.0
391681	0.0	0.0
100420710	1.0	0.0
100419724	0.0	0.0
391686	0.0	0.0
100419725	0.0	0.0
100419722	0.0	0.0
102464836	0.0	0.0
102464837	0.0	0.0
102464834	0.0	0.0
102464835	0.0	0.0
148362	2432.0	2629.0
102464832	0.0	0.0
100271849	11.0	13.0
102464833	0.0	0.0
100419728	0.0	0.0
100419726	0.0	0.0
102464829	0.0	0.0
100419727	0.0	0.0
101929265	0.0	0.0
112399	335.0	406.0
112398	1189.0	989.0
100419735	0.0	0.0
391697	0.0	0.0
391696	1.0	0.0
100419733	0.0	0.0
388021	92.0	20.0
100419734	1.0	1.0
391698	1.0	0.0
100419731	0.0	0.0
100271836	75.0	58.0
100419732	0.0	0.0
100419730	0.0	0.0
100271846	0.0	0.0
388015	2.0	0.0
101954204	1.0	0.0
199953	790.0	1255.0
161357	1.0	2.0
100420734	1.0	2.0
100420737	0.0	0.0
100419742	1.0	0.0
100419743	2.0	0.0
731275	27.0	29.0
199920	297.0	348.0
222826	0.0	11.0
101929286	3.0	2.0
391670	1.0	0.0
391672	4.0	1.0
161342	39.0	6.0
148398	1368.0	203.0
100419758	155.0	68.0
100419751	0.0	0.0
124359	5066.0	5873.0
101929293	45.0	8.0
100420752	1.0	0.0
100420754	0.0	0.0
10691	965.0	1033.0
10690	20.0	58.0
101929212	23.0	21.0
101929218	0.0	0.0
388076	0.0	0.0
388077	0.0	0.0
100419764	1.0	0.0
199900	0.0	0.0
151963	235.0	71.0
10693	471.0	351.0
10692	3.0	5.0
10695	6015.0	4832.0
10694	12326.0	12149.0
10699	244.0	426.0
101929221	30.0	4.0
100420763	0.0	0.0
