id	4a8849c2-9e21-4ccf-b703-b6d6311744e0	1530a60d-78d0-4ce6-8959-40080184f716
106481346	0.0	0.0
85456	13384.0	22282.0
442910	2.0	1.0
106481343	0.0	0.0
85457	4650.0	3469.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	71.0	277.0
442913	0.0	0.0
85452	9.0	5.0
442914	0.0	0.0
50	6509.0	6308.0
85453	2591.0	1259.0
442915	0.0	0.0
85450	1822.0	2130.0
51	9354.0	9832.0
442916	0.0	0.0
85451	2110.0	2034.0
52	4552.0	4119.0
442917	0.0	0.0
53	5032.0	5887.0
442918	0.0	0.0
54	3227.0	757.0
442919	0.0	0.0
55	630622.0	385465.0
442909	0.0	0.0
56	10.0	10.0
58	164.0	91.0
59	113797.0	55376.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	17.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	350.0	415.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	2.0	2.0
85446	151.0	227.0
442900	0.0	0.0
106481355	0.0	0.0
85443	5.0	13.0
442901	0.0	0.0
85444	1168.0	767.0
442902	0.0	0.0
60	205499.0	162459.0
85441	1613.0	3546.0
442903	3.0	4.0
85442	115.0	80.0
442904	0.0	0.0
442905	0.0	0.0
62	17.0	33.0
85440	2814.0	3423.0
442907	1.0	4.0
442908	0.0	0.0
66	0.0	1.0
67	2.0	6.0
68	3.0	7.0
344595	676.0	964.0
69	3.0	5.0
106481316	0.0	3.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	70.0	62.0
106481321	0.0	0.0
85479	10.0	18.0
106481322	0.0	0.0
85476	3090.0	2656.0
85477	1701.0	1201.0
70	7731.0	2092.0
85474	3.0	2.0
71	105007.0	142998.0
72	211763.0	72521.0
73	21.0	38.0
74	0.0	0.0
75	9.0	9.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3785.0	3672.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2733.0	2849.0
81	24574.0	23130.0
85463	883.0	1024.0
82	1.0	12.0
85464	693.0	765.0
83	6.0	5.0
85461	2413.0	2591.0
85462	2440.0	1297.0
86	2110.0	1763.0
87	29442.0	23955.0
85460	2311.0	1834.0
88	75.0	34.0
89	9.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2138.0	2066.0
106481300	0.0	0.0
91	4478.0	4137.0
92	1608.0	1481.0
93	663.0	1123.0
94	932.0	917.0
95	310.0	445.0
97	173.0	130.0
98	916.0	921.0
344561	0.0	2.0
728661	4345.0	5096.0
728664	2.0	4.0
106481305	0.0	0.0
261734	489.0	611.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	33.0
106481309	5.0	7.0
246119	9.0	6.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	2.0	0.0
3805	7.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	1.0
106481310	11.0	13.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	699.0	638.0
3800	7502.0	12297.0
3801	1055.0	810.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2968.0	2243.0
728698	5.0	29.0
3814	6.0	0.0
3815	774.0	910.0
3816	306.0	126.0
261729	35836.0	39976.0
3817	398222.0	477239.0
3818	17.0	16.0
222166	4090.0	2385.0
3811	1.0	2.0
3812	0.0	4.0
285740	0.0	0.0
285741	19.0	52.0
728689	16.0	27.0
3827	0.0	5.0
246100	0.0	0.0
3820	87.0	82.0
3821	11.0	2.0
3822	3.0	4.0
3823	0.0	0.0
3824	70.0	45.0
645402	0.0	0.0
403313	3833.0	4270.0
403314	3.0	1.0
728637	0.0	0.0
728638	73.0	152.0
728633	0.0	0.0
728632	26.0	30.0
728635	51.0	44.0
3836	2757.0	2714.0
222183	179.0	150.0
3837	10495.0	15315.0
3838	782.0	986.0
3839	2530.0	1502.0
728629	1.0	1.0
403304	1.0	0.0
403305	0.0	0.0
3831	1046.0	1327.0
3832	242.0	469.0
3833	138.0	224.0
3834	3.0	5.0
3835	5607.0	7455.0
728620	0.0	1.0
403300	0.0	0.0
645412	1.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	231.0	186.0
3848	4.0	1.0
3849	16.0	37.0
222171	247.0	223.0
728619	3.0	3.0
3840	5994.0	5662.0
3841	857.0	464.0
3842	7705.0	7373.0
3843	10417.0	8999.0
3844	0.0	0.0
3845	2102.0	2075.0
3846	1.0	2.0
645423	0.0	0.0
3860	2156.0	217.0
246126	2482.0	1546.0
728658	760.0	1575.0
728655	1.0	1.0
728657	0.0	0.0
728656	3.0	4.0
3858	1038.0	1152.0
3859	0.0	1.0
246135	4.0	1.0
3850	0.0	1.0
3851	773.0	444.0
3852	37873.0	17630.0
645414	0.0	0.0
3853	11.0	3.0
3854	4.0	0.0
3855	5183.0	3970.0
3856	33163.0	43473.0
3857	7.0	5.0
728640	4.0	2.0
645431	12.0	23.0
728642	249.0	299.0
728641	3.0	3.0
645434	2.0	0.0
645432	9.0	6.0
285704	1516.0	1949.0
728643	11.0	17.0
222194	2113.0	1722.0
285708	3.0	1.0
1204	0.0	0.0
1203	1550.0	1027.0
1201	1679.0	2092.0
1200	9434.0	9817.0
3861	3695.0	1358.0
645426	9.0	5.0
645425	0.0	0.0
1209	9961.0	11297.0
3866	32502.0	13654.0
1208	0.0	0.0
1207	3898.0	3793.0
3868	60.0	37.0
285311	0.0	0.0
3880	17329.0	10261.0
3881	5.0	0.0
285313	12.0	9.0
100128537	214.0	235.0
3882	11.0	3.0
100128536	1.0	0.0
285314	1.0	0.0
285315	542.0	436.0
1215	34.0	19.0
100141515	3.0	5.0
1213	28164.0	30735.0
1212	2991.0	3417.0
1211	6371.0	7688.0
3872	10714.0	10164.0
3875	28880.0	46883.0
3876	10.0	19.0
3879	0.0	3.0
3890	0.0	0.0
3891	0.0	0.0
3892	49.0	27.0
100128525	2.0	3.0
285326	0.0	0.0
1230	84.0	112.0
285329	8.0	9.0
440097	14.0	12.0
440093	9.0	26.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	3.0	2.0
3888	0.0	0.0
100631239	0.0	0.0
3889	1.0	1.0
100128516	53.0	32.0
285331	610.0	452.0
100128512	0.0	0.0
285335	18.0	13.0
100128514	0.0	0.0
1241	192.0	117.0
1240	467.0	736.0
1238	57.0	90.0
1237	9.0	17.0
1236	147.0	69.0
1235	13.0	2.0
1234	142.0	209.0
1233	44.0	69.0
1232	2.0	2.0
3895	12675.0	13509.0
100128511	53.0	84.0
100631247	3.0	0.0
3897	715.0	346.0
100631248	34.0	110.0
3898	1970.0	3922.0
100631249	0.0	0.0
3899	5192.0	10376.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1954.0	1576.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	1.0	0.0
285346	183.0	148.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	267.0	176.0
574501	0.0	0.0
574502	0.0	0.0
1244	32.0	28.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	75627.0	29586.0
1263	215.0	198.0
1262	18.0	13.0
116966	77.0	34.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	1.0	0.0
1260	0.0	1.0
116969	41.0	27.0
1259	345.0	401.0
1258	1.0	1.0
440061	0.0	0.0
100887750	59.0	21.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	3231.0	1976.0
1271	235.0	91.0
100887749	18.0	96.0
1270	7.0	4.0
100887748	0.0	0.0
440044	39.0	32.0
1269	28.0	7.0
440051	0.0	0.0
1268	82.0	59.0
440050	0.0	0.0
1267	8520.0	10306.0
1266	8924.0	8791.0
100887740	0.0	0.0
1265	7024.0	4568.0
1286	582.0	853.0
1285	292.0	270.0
1284	16542.0	22047.0
1282	9516.0	12969.0
1281	16849.0	28881.0
1280	477.0	17.0
440078	145.0	112.0
440077	0.0	2.0
440087	225.0	1703.0
1278	19075.0	33963.0
1277	9346.0	33673.0
440081	42.0	38.0
116938	0.0	0.0
1297	496.0	79.0
116931	86.0	40.0
1296	989.0	1039.0
1295	1254.0	2672.0
116933	4.0	1.0
1294	2653.0	1541.0
1293	9234.0	13879.0
116935	40.0	165.0
1292	16813.0	23413.0
440068	12.0	3.0
1291	9516.0	9890.0
116937	1.0	2.0
440067	7.0	1.0
1290	840.0	1882.0
440073	172.0	82.0
440072	4.0	10.0
1289	2592.0	5128.0
1288	2241.0	1095.0
1287	3566.0	3305.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	922.0	1393.0
440021	0.0	0.0
442673	1.0	1.0
10018	2013.0	2283.0
126328	3405.0	2822.0
442676	0.0	1.0
126326	458.0	406.0
1299	96.0	41.0
1298	2821.0	5061.0
10011	2033.0	1836.0
10010	1854.0	1307.0
10013	2663.0	3137.0
128989	1336.0	901.0
10015	9225.0	9063.0
10014	4645.0	5812.0
10017	43.0	6.0
10016	4123.0	3982.0
10020	4797.0	7159.0
114335	0.0	0.0
114336	0.0	0.0
126321	2116.0	4195.0
10029	0.0	1.0
442668	0.0	0.0
10022	3.0	10.0
10021	7.0	5.0
10024	43.0	85.0
128977	2143.0	1626.0
103021165	0.0	0.0
10023	445.0	734.0
103021164	10.0	11.0
10026	2685.0	2775.0
10025	3878.0	6117.0
116986	109.0	196.0
116985	5321.0	6303.0
116988	4016.0	5249.0
116987	2368.0	3763.0
114327	726.0	591.0
440043	0.0	0.0
126308	3621.0	4684.0
440041	0.0	0.0
126306	9.0	16.0
151306	20.0	60.0
100128590	1.0	0.0
100128596	2.0	3.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	18.0	47.0
440026	2684.0	2349.0
440023	0.0	0.0
10008	440.0	162.0
10007	2635.0	1953.0
10009	1848.0	2069.0
116984	622.0	885.0
116983	960.0	1085.0
151313	333.0	172.0
10000	4347.0	5705.0
128954	0.0	0.0
10002	25.0	21.0
10001	920.0	745.0
10004	387.0	217.0
10003	170.0	52.0
10006	3906.0	3282.0
10005	1530.0	1458.0
126370	0.0	0.0
285352	106.0	152.0
100128579	1.0	0.0
285359	39.0	19.0
126375	476.0	522.0
126374	800.0	934.0
153918	0.0	1.0
100128574	0.0	1.0
285362	4181.0	3968.0
285367	1389.0	1605.0
285368	652.0	1018.0
100128569	116.0	171.0
126364	114.0	121.0
100128560	10.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	5.0
344191	106.0	40.0
126353	1286.0	1237.0
751071	389.0	490.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	5.0
106481282	0.0	0.0
285381	1533.0	1194.0
106481283	0.0	0.0
285382	1551.0	1134.0
106481280	0.0	0.0
165918	874.0	1156.0
106481281	0.0	0.0
165904	2.0	4.0
285386	90.0	100.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	3.0	0.0
100128542	0.0	0.0
106481290	1.0	0.0
100128541	4.0	1.0
138311	538.0	750.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	20.0	8.0
126299	1534.0	1843.0
106481259	0.0	0.0
728716	4.0	4.0
126298	1462.0	2891.0
728710	0.0	0.0
126295	309.0	255.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	4.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	201.0	233.0
645318	0.0	0.0
645317	57.0	64.0
151242	9.0	2.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18313.0	20837.0
100287908	0.0	0.0
645332	378.0	369.0
126282	410.0	406.0
100287902	14.0	18.0
163227	569.0	446.0
100287900	0.0	0.0
163223	45.0	18.0
106481275	0.0	0.0
106481276	0.0	3.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	1676.0	1113.0
106481278	0.0	0.0
645328	0.0	0.0
151254	20.0	9.0
645326	4.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	14.0
163259	389.0	241.0
645345	247.0	235.0
200403	8.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	204.0	145.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	2.0
728732	1.0	2.0
728734	1.0	2.0
126272	155.0	144.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	757.0	856.0
106481243	0.0	0.0
107133513	2.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	2.0
114299	9.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	5.0
728723	105.0	92.0
106481253	0.0	0.0
107133522	4.0	10.0
106481254	1.0	1.0
107133524	2.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	6.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	0.0	1.0
106481250	0.0	0.0
645369	9.0	9.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1291.0	2736.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	21.0	16.0
645360	0.0	0.0
106481219	0.0	4.0
106481220	7.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	899.0	735.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	0.0
645387	506.0	652.0
645382	0.0	0.0
645381	28.0	58.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	1.0	1.0
106481207	1.0	3.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	203.0	116.0
3903	460.0	513.0
106481210	0.0	0.0
3904	3.0	2.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	980.0	1655.0
106481211	0.0	0.0
3909	3425.0	4018.0
106481212	0.0	0.0
684959	0.0	0.0
151234	436.0	94.0
151230	2589.0	1745.0
728798	6.0	4.0
3913	15193.0	15860.0
3914	6775.0	4140.0
3915	8507.0	9413.0
3916	20363.0	22147.0
3918	2387.0	2548.0
3910	2786.0	2494.0
3911	6736.0	13153.0
3912	3162.0	3451.0
728782	4.0	20.0
728780	45.0	19.0
3924	8.0	11.0
3925	1905.0	1984.0
3927	6524.0	6918.0
3929	0.0	0.0
3920	17187.0	19497.0
3921	37367.0	35865.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	2.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	26614.0	28231.0
3937	447.0	527.0
3938	3.0	2.0
3939	12463.0	14068.0
3930	2560.0	2787.0
100873179	0.0	0.0
3931	295.0	235.0
3932	394.0	348.0
3933	0.0	0.0
3934	1281.0	2920.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	10.0
3947	1.0	0.0
3948	1.0	0.0
3949	6136.0	5983.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	12477.0	6577.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	6.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	9.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	21.0	17.0
3958	16466.0	8157.0
3959	19826.0	10819.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	199.0	215.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	142.0	136.0
3952	2.0	1.0
3953	1469.0	1081.0
3954	2364.0	3829.0
3955	5808.0	6955.0
3956	11035.0	5741.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	3.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	316.0	147.0
1303	4442.0	22386.0
107133502	0.0	0.0
1302	38.0	34.0
1301	8.0	43.0
1300	20.0	248.0
3960	150.0	63.0
3963	11.0	8.0
3964	2940.0	2226.0
1308	6433.0	3751.0
3965	586.0	704.0
1307	2898.0	3904.0
151295	14.0	18.0
1306	3162.0	6407.0
100189589	0.0	4.0
728774	0.0	1.0
728773	0.0	0.0
3980	1646.0	2381.0
100287932	2824.0	2398.0
3981	770.0	674.0
728776	10.0	10.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	3900.0	5109.0
1315	13137.0	11359.0
1314	17453.0	13328.0
1312	10279.0	9366.0
1311	202.0	1322.0
100329135	0.0	1.0
1310	5.0	0.0
574537	0.0	0.0
3972	0.0	1.0
3973	1.0	2.0
3975	1.0	0.0
3976	105.0	190.0
3977	11520.0	20366.0
1318	94.0	63.0
3978	999.0	1107.0
1317	10105.0	7678.0
728763	1.0	7.0
3990	21.0	8.0
645313	0.0	5.0
3991	393.0	273.0
645312	0.0	0.0
3992	2733.0	1889.0
645311	0.0	0.0
728769	760.0	501.0
1330	0.0	0.0
1327	18475.0	15253.0
1326	135.0	174.0
1325	11.0	12.0
3982	0.0	0.0
3983	5163.0	4931.0
3984	1178.0	1926.0
3985	6138.0	5375.0
3987	3562.0	3144.0
3988	4399.0	3732.0
1329	4091.0	3820.0
116809	0.0	0.0
100128416	17.0	10.0
1340	7900.0	7185.0
1337	6658.0	5089.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4524.0	4991.0
100128410	1.0	2.0
3995	464.0	627.0
100128412	0.0	0.0
3996	1998.0	1960.0
3998	12034.0	11935.0
1339	3.0	1.0
285440	2307.0	2612.0
285441	73.0	88.0
1352	816.0	839.0
1351	7196.0	7487.0
1350	10921.0	10093.0
1349	4383.0	3379.0
1348	0.0	3.0
1347	6087.0	4798.0
1346	958.0	487.0
1345	4245.0	4004.0
1343	0.0	0.0
1342	1.0	6.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	13.0	23.0
1363	51351.0	37693.0
1362	10651.0	13155.0
1361	2.0	0.0
1360	84.0	117.0
1359	1317.0	1173.0
1358	2.0	3.0
1357	27.0	7.0
1356	714.0	2533.0
1355	3735.0	3376.0
1353	2619.0	2325.0
100873215	0.0	0.0
100873214	0.0	1.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	1.0
285463	98.0	655.0
285464	359.0	562.0
100873200	0.0	0.0
777774	0.0	0.0
1374	9553.0	8402.0
1373	160.0	115.0
1371	804.0	715.0
1370	0.0	0.0
1369	1.0	4.0
1368	5234.0	2737.0
100873209	1.0	1.0
1366	6538.0	3817.0
1365	6553.0	7299.0
1364	13983.0	15042.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	10.0	43.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	3.0
100873205	0.0	5.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3113.0	3046.0
116843	943.0	788.0
1384	9163.0	11883.0
116842	36.0	15.0
1382	1637.0	611.0
116844	510.0	381.0
1381	23.0	10.0
1380	40.0	6.0
440176	5.0	5.0
440184	1.0	1.0
1379	0.0	0.0
1378	38.0	57.0
1376	2288.0	2593.0
1375	36.0	43.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	2.0
102800310	3.0	4.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	3.0
100873220	0.0	0.0
128820	0.0	0.0
116832	321.0	231.0
1396	22.0	14.0
1395	50.0	8.0
1394	36.0	52.0
1393	25.0	31.0
1392	1.0	0.0
285407	15.0	11.0
116835	377.0	329.0
1390	859.0	740.0
1389	4799.0	5359.0
1388	7347.0	6247.0
1387	6437.0	9493.0
116841	2065.0	2530.0
1386	3396.0	3249.0
116840	1541.0	2311.0
100873226	0.0	1.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	29.0	47.0
100873255	0.0	0.0
100873254	1.0	27.0
100873253	0.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	37.0	47.0
100287895	0.0	0.0
285419	43.0	31.0
1399	4746.0	4575.0
1398	4603.0	4067.0
1397	2505.0	2207.0
100873259	2.0	1.0
100873258	0.0	0.0
100873257	1.0	6.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	1.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	314.0	493.0
285429	0.0	5.0
100287880	0.0	0.0
440193	3394.0	4521.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	1.0
128872	2.0	0.0
10130	14589.0	14460.0
153830	4060.0	4081.0
645280	2.0	1.0
440138	648.0	368.0
440132	1.0	3.0
440142	4.0	4.0
10139	1829.0	2205.0
126208	1074.0	1886.0
126206	2.0	0.0
126205	25.0	83.0
107133497	28.0	29.0
126204	4.0	1.0
107133499	0.0	0.0
128866	8278.0	9309.0
10131	3250.0	3660.0
10134	17787.0	16718.0
107133494	0.0	0.0
10133	3532.0	1971.0
128869	1748.0	1677.0
10136	0.0	0.0
10135	5284.0	3420.0
100128493	0.0	0.0
103021294	20.0	32.0
10138	887.0	752.0
100128496	0.0	0.0
10137	5147.0	5679.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	1.0
10140	9865.0	10265.0
128864	17.0	12.0
440125	0.0	1.0
440131	1.0	0.0
10143	1100.0	103.0
128854	1027.0	826.0
10142	5479.0	6501.0
10144	2363.0	2375.0
10147	2840.0	2801.0
100128483	0.0	0.0
10146	7327.0	9382.0
128859	17.0	0.0
10149	424.0	268.0
10148	75.0	94.0
128853	284.0	136.0
440159	1.0	0.0
10117	0.0	0.0
440163	0.0	0.0
10110	53.0	116.0
10112	71.0	150.0
10111	4138.0	4150.0
10114	6233.0	5736.0
10113	4579.0	5688.0
128848	0.0	0.0
10116	5694.0	4659.0
165829	60.0	31.0
100128469	21.0	12.0
153842	0.0	7.0
440145	886.0	662.0
10129	1905.0	1969.0
440153	0.0	0.0
10128	8755.0	8163.0
100033799	0.0	0.0
107133486	1.0	3.0
10121	7591.0	7857.0
100128465	0.0	0.0
10120	5788.0	5062.0
10123	2031.0	1729.0
138234	1.0	4.0
10125	115.0	143.0
10124	1323.0	932.0
10127	1970.0	2071.0
10126	1812.0	2083.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	76.0	58.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	3.0	6.0
106481182	0.0	0.0
285489	93.0	65.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	3.0	0.0
10107	3.0	2.0
10106	12678.0	13990.0
106481199	0.0	0.0
10109	9796.0	7829.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3938.0	4614.0
10100	1932.0	883.0
10103	59640.0	83240.0
106481194	0.0	0.0
10102	1080.0	975.0
106481195	0.0	0.0
10105	2253.0	2002.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	107.0	49.0
440119	1267.0	812.0
126235	1.0	2.0
126231	156.0	139.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	43.0	89.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	44.0	56.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	2.0
440107	17.0	21.0
440104	1644.0	1134.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	2.0
106481179	0.0	0.0
128876	27.0	6.0
100128420	4.0	1.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	10.0	47.0
10090	1168.0	644.0
10093	6248.0	5741.0
10092	5474.0	4399.0
10095	3350.0	2920.0
645204	0.0	0.0
10094	8561.0	7543.0
645203	4.0	4.0
10097	11051.0	11684.0
10096	9217.0	8388.0
645201	0.0	1.0
163115	204.0	114.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	157.0	271.0
106481144	0.0	0.0
114195	0.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	0.0	8.0
106481145	1.0	0.0
151126	1181.0	2350.0
106481146	0.0	0.0
10099	8516.0	9229.0
10098	873.0	721.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	863.0	652.0
106481149	0.0	0.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	92.0	65.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	344.0	514.0
415116	4104.0	5225.0
645207	1.0	0.0
645206	249.0	52.0
442707	0.0	0.0
106481150	0.0	0.0
