id	6598740f-64d5-4b20-af26-dac644efc45f	d487c477-1052-4b32-8df9-edf0e6872bd4
106481341	0.0	0.0
106481342	7.0	20.0
106481340	0.0	1.0
85458	4734.0	8986.0
106481345	0.0	2.0
85459	2933.0	2207.0
106481346	2.0	0.0
85456	14103.0	11503.0
442910	1.0	0.0
106481343	0.0	0.0
85457	5891.0	5811.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	284.0	285.0
442913	0.0	0.0
85452	8.0	21.0
442914	0.0	0.0
50	5970.0	18337.0
85453	5120.0	1145.0
442915	0.0	0.0
85450	3006.0	2696.0
51	5472.0	7781.0
442916	0.0	0.0
85451	3849.0	2704.0
52	6039.0	4946.0
442917	0.0	0.0
53	2279.0	6383.0
442918	0.0	0.0
54	1820.0	269203.0
442919	0.0	0.0
55	96.0	165.0
442909	0.0	4.0
56	3.0	9.0
58	66.0	28.0
59	52068.0	29741.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	10.0
106481352	2.0	1.0
106481353	0.0	0.0
85449	1028.0	587.0
106481350	6.0	1.0
106481351	1.0	0.0
106481356	1.0	0.0
106481357	0.0	0.0
85445	2.0	107.0
106481354	3.0	2.0
85446	307.0	709.0
442900	1.0	0.0
106481355	0.0	0.0
85443	53.0	213.0
442901	0.0	0.0
85444	2173.0	3061.0
442902	0.0	0.0
60	201125.0	380120.0
85441	2651.0	2721.0
442903	23.0	13.0
85442	57.0	350.0
442904	0.0	0.0
442905	0.0	0.0
62	31.0	87.0
85440	8450.0	5994.0
442907	3.0	3.0
442908	0.0	0.0
66	0.0	1.0
67	10.0	26.0
68	9.0	29.0
344595	789.0	903.0
69	15.0	21.0
106481316	2.0	0.0
106481317	0.0	0.0
106481314	17.0	8.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	3.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	161.0	162.0
106481321	0.0	0.0
85479	13.0	232.0
106481322	0.0	0.0
85476	7404.0	15118.0
85477	273.0	3378.0
70	13.0	15.0
85474	53.0	44.0
71	184777.0	261503.0
72	9132.0	133.0
73	47.0	36.0
74	0.0	2.0
75	36.0	27.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5842.0	5746.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	5.0	2.0
85465	4496.0	6814.0
81	33390.0	24389.0
85463	1453.0	552.0
82	18.0	29.0
85464	1901.0	3995.0
83	31.0	17.0
85461	8035.0	2922.0
85462	1125.0	642.0
86	3944.0	4941.0
87	25054.0	36064.0
85460	1914.0	1990.0
88	9.0	1022.0
89	7.0	8.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3532.0	2865.0
106481300	0.0	0.0
91	5221.0	4444.0
92	2843.0	1563.0
93	1984.0	1835.0
94	1318.0	2194.0
95	360.0	469.0
97	549.0	666.0
98	962.0	484.0
344561	1.0	0.0
728661	5180.0	4957.0
728664	3.0	4.0
106481305	0.0	2.0
261734	1383.0	1233.0
106481306	0.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	25.0	45.0
106481309	9.0	8.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	3.0
106481308	0.0	0.0
3804	2.0	3.0
3805	1.0	13.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	16.0	1.0
3809	11.0	6.0
246123	0.0	0.0
106481311	0.0	0.0
344558	506.0	433.0
3800	1264.0	3176.0
3801	1798.0	3906.0
3802	2.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	4467.0	4508.0
728698	24.0	58.0
3814	3.0	0.0
3815	80790.0	1843.0
3816	65.0	19.0
261729	9226.0	21723.0
3817	28.0	11.0
3818	75.0	11.0
222166	5887.0	4386.0
3811	4.0	5.0
3812	2.0	3.0
285740	0.0	2.0
285741	107.0	122.0
728689	24.0	20.0
3827	1.0	0.0
246100	0.0	0.0
3820	467.0	266.0
3821	206.0	40.0
3822	35.0	40.0
3823	8.0	18.0
3824	365.0	251.0
645402	0.0	0.0
403313	1473.0	1392.0
403314	3.0	0.0
728637	0.0	2.0
728638	117.0	151.0
728633	1.0	0.0
728632	26.0	35.0
728635	51.0	36.0
3836	4361.0	5993.0
222183	87.0	149.0
3837	21686.0	30402.0
3838	2136.0	9090.0
3839	3982.0	7106.0
728629	3.0	2.0
403304	0.0	1.0
403305	0.0	0.0
3831	2799.0	2061.0
3832	1023.0	3571.0
3833	330.0	1451.0
3834	18.0	10.0
3835	2959.0	3007.0
728620	1.0	2.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	818.0	784.0
3848	4.0	46.0
3849	1.0	2.0
222171	684.0	4535.0
728619	17.0	5.0
3840	9649.0	10785.0
3841	2940.0	688.0
3842	12296.0	17676.0
3843	16890.0	20415.0
3844	0.0	0.0
3845	3755.0	6715.0
3846	19.0	7.0
645423	0.0	0.0
3860	8.0	0.0
246126	0.0	0.0
728658	1806.0	1524.0
728655	2.0	0.0
728657	5.0	0.0
728656	1.0	0.0
3858	1222.0	1965.0
3859	5.0	9.0
246135	6.0	1.0
3850	1.0	0.0
3851	7.0	0.0
3852	56676.0	991.0
645414	0.0	0.0
3853	11.0	1.0
3854	767.0	90.0
3855	48702.0	4955.0
3856	24487.0	27154.0
3857	19.0	0.0
728640	13.0	5.0
645431	20.0	29.0
728642	462.0	362.0
728641	4.0	15.0
645434	5.0	0.0
645432	18.0	5.0
285704	1168.0	1015.0
728643	74.0	11.0
222194	4737.0	4463.0
285708	0.0	0.0
1204	0.0	0.0
1203	1472.0	2041.0
1201	1860.0	2886.0
1200	9900.0	39974.0
3861	33756.0	1153.0
645426	9.0	18.0
645425	2.0	0.0
1209	6606.0	10660.0
3866	79753.0	1408.0
1208	1.0	3.0
1207	5665.0	8288.0
3868	881.0	27.0
285311	0.0	1.0
3880	68295.0	33964.0
3881	4.0	1.0
285313	1977.0	1058.0
100128537	918.0	206.0
3882	28.0	4.0
100128536	3.0	10.0
285314	7.0	5.0
285315	712.0	262.0
1215	39.0	65.0
100141515	2.0	0.0
1213	32517.0	59368.0
1212	2470.0	4208.0
1211	6942.0	8820.0
3872	23791.0	740.0
3875	21579.0	30069.0
3876	5.0	11.0
3879	7.0	7.0
3890	0.0	0.0
3891	1.0	0.0
3892	203.0	24.0
100128525	4.0	13.0
285326	0.0	0.0
1230	474.0	7476.0
285329	9.0	12.0
440097	37.0	16.0
440093	72.0	50.0
3883	17.0	1.0
3884	1.0	0.0
3885	1.0	0.0
3886	1.0	0.0
100128521	4.0	8.0
3887	291.0	55.0
3888	4.0	0.0
100631239	1.0	2.0
3889	84.0	4.0
100128516	84.0	26.0
285331	3091.0	1951.0
100128512	1.0	1.0
285335	63.0	83.0
100128514	0.0	0.0
1241	666.0	158.0
1240	571.0	2035.0
1238	231.0	188.0
1237	1.0	64.0
1236	92.0	413.0
1235	70.0	83.0
1234	702.0	1729.0
1233	31.0	287.0
1232	3.0	8.0
3895	27751.0	24047.0
100128511	113.0	28.0
100631247	55.0	71.0
3897	193.0	128.0
100631248	0.0	0.0
3898	3139.0	1072.0
100631249	0.0	0.0
3899	5784.0	6849.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	2064.0	3136.0
100631251	26.0	50.0
100631252	10.0	61.0
100631253	0.0	0.0
285346	342.0	269.0
100631254	2.0	1.0
100128503	2.0	0.0
285349	358.0	203.0
574501	3.0	1.0
574502	0.0	0.0
1244	151.0	50.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	1.0	0.0
574509	0.0	0.0
1264	8855.0	1853.0
1263	1672.0	1584.0
1262	22.0	11.0
116966	498.0	44.0
100887755	0.0	1.0
1261	29.0	121.0
100887754	6.0	17.0
1260	0.0	0.0
116969	66.0	28.0
1259	523.0	28.0
1258	3.0	16.0
440061	0.0	0.0
100887750	152.0	72.0
100887746	1.0	1.0
100887744	1.0	1.0
1272	1266.0	423.0
1271	519.0	32.0
100887749	79.0	43.0
1270	32.0	103.0
100887748	0.0	0.0
440044	22.0	9.0
1269	17.0	63.0
440051	2.0	0.0
1268	237.0	114.0
440050	4.0	2.0
1267	5600.0	6457.0
1266	16672.0	24335.0
100887740	0.0	0.0
1265	9422.0	9984.0
1286	457.0	469.0
1285	393.0	66.0
1284	13621.0	59307.0
1282	9669.0	80840.0
1281	23155.0	648117.0
1280	346.0	15.0
440078	232.0	104.0
440077	3.0	12.0
440087	15.0	14.0
1278	25736.0	627868.0
1277	15151.0	729596.0
440081	330.0	184.0
116938	0.0	0.0
1297	9.0	5.0
116931	144.0	180.0
1296	3123.0	2633.0
1295	889.0	14341.0
116933	0.0	3.0
1294	2693.0	487.0
1293	12934.0	172300.0
116935	235.0	217.0
1292	12160.0	124006.0
440068	1.0	13.0
1291	12762.0	98573.0
116937	8.0	7.0
440067	90.0	14.0
1290	2936.0	84335.0
440073	87.0	57.0
440072	10.0	5.0
1289	2569.0	68937.0
1288	1446.0	145.0
1287	3115.0	3107.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2903.0	7181.0
440021	0.0	1.0
442673	4.0	8.0
10018	5105.0	2267.0
126328	1292.0	1659.0
442676	1.0	0.0
126326	274.0	938.0
1299	224.0	106.0
1298	1504.0	1467.0
10011	1509.0	2298.0
10010	11472.0	7545.0
10013	4133.0	3532.0
128989	995.0	2342.0
10015	17369.0	21989.0
10014	7637.0	4259.0
10017	53.0	8.0
10016	5443.0	6954.0
10020	5376.0	3168.0
114335	0.0	0.0
114336	1.0	0.0
126321	2359.0	7280.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	15.0	1.0
10024	140.0	522.0
128977	1785.0	1816.0
103021165	0.0	2.0
10023	382.0	659.0
103021164	16.0	8.0
10026	4198.0	7879.0
10025	3142.0	3077.0
116986	320.0	565.0
116985	7521.0	10368.0
116988	5477.0	12003.0
116987	8692.0	3543.0
114327	2894.0	1959.0
440043	0.0	0.0
126308	2406.0	5690.0
440041	0.0	0.0
126306	23.0	16.0
151306	15.0	28.0
100128590	9.0	0.0
100128596	5.0	6.0
151300	6.0	1.0
100128595	0.0	0.0
100128589	2.0	2.0
440027	51.0	47.0
440026	2917.0	4076.0
440023	0.0	0.0
10008	217.0	619.0
10007	2751.0	4574.0
10009	9362.0	5106.0
116984	2696.0	2647.0
116983	2316.0	2735.0
151313	878.0	522.0
10000	4265.0	3259.0
128954	0.0	0.0
10002	64.0	96.0
10001	1719.0	1677.0
10004	283.0	155.0
10003	169.0	76.0
10006	7675.0	10701.0
10005	972.0	1175.0
126370	0.0	0.0
285352	100.0	128.0
100128579	0.0	0.0
285359	146.0	65.0
126375	762.0	681.0
126374	1078.0	366.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3208.0	4768.0
285367	1205.0	1365.0
285368	203.0	297.0
100128569	159.0	137.0
126364	174.0	558.0
100128560	18.0	13.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	14.0
344191	1.0	0.0
126353	85.0	813.0
751071	264.0	426.0
442660	1.0	2.0
442661	0.0	2.0
106481286	0.0	0.0
106481287	4.0	2.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	8.0
106481282	0.0	0.0
285381	1717.0	2920.0
106481283	0.0	0.0
285382	590.0	303.0
106481280	0.0	0.0
165918	2502.0	2283.0
106481281	2.0	0.0
165904	19.0	168.0
285386	5240.0	6852.0
138307	3.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	8.0	5.0
106481290	2.0	0.0
100128541	1.0	1.0
138311	539.0	168.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	17.0	0.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	0.0	0.0
126299	943.0	1511.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1883.0	3134.0
728710	0.0	1.0
126295	711.0	494.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	10.0	8.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	451.0	919.0
645318	2.0	3.0
645317	34.0	39.0
151242	98.0	7.0
106481260	0.0	0.0
106481261	6.0	0.0
647979	38861.0	43961.0
100287908	0.0	0.0
645332	436.0	285.0
126282	728.0	1788.0
100287902	6.0	16.0
163227	1330.0	1671.0
100287900	0.0	0.0
163223	46.0	15.0
106481275	5.0	2.0
106481276	1.0	1.0
106481273	1.0	0.0
106481274	4.0	3.0
106481279	0.0	0.0
106481277	2.0	0.0
151258	34.0	52.0
106481278	0.0	0.0
645328	0.0	0.0
151254	41.0	56.0
645326	9.0	21.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	9.0	1068.0
163259	568.0	173.0
645345	119.0	117.0
200403	23.0	5.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	719.0	310.0
106481237	0.0	0.0
106481238	3.0	0.0
728737	15.0	10.0
728732	7.0	6.0
728734	2.0	1.0
126272	169.0	107.0
106481242	0.0	0.0
107133511	3.0	2.0
114294	1193.0	5135.0
106481243	0.0	0.0
107133513	1.0	2.0
106481240	0.0	0.0
106481241	3.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	43.0	30.0
106481245	0.0	1.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	1.0
728724	2.0	0.0
106481248	0.0	1.0
106481249	2.0	0.0
107133516	12.0	9.0
728723	165.0	344.0
106481253	4.0	0.0
107133522	7.0	9.0
106481254	10.0	0.0
107133524	14.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	16.0	24.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	3.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	459.0	166.0
645368	0.0	1.0
645367	1.0	16.0
106481217	0.0	0.0
200424	2924.0	2116.0
106481218	3.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	72.0	11.0
645360	1.0	0.0
106481219	7.0	0.0
106481220	28.0	1.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	1.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1113.0	621.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	5.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	1.0
645387	596.0	524.0
645382	0.0	0.0
645381	40.0	11.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	7.0	14.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	4.0	1.0
106481207	7.0	4.0
106481204	0.0	0.0
106481205	3.0	0.0
106481208	7.0	0.0
106481209	0.0	0.0
3902	108.0	190.0
3903	1140.0	2625.0
106481210	0.0	0.0
3904	6.0	18.0
3906	7.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2579.0	3316.0
106481211	0.0	0.0
3909	16010.0	8140.0
106481212	0.0	0.0
684959	0.0	0.0
151234	7.0	3.0
151230	1132.0	977.0
728798	22.0	9.0
3913	23984.0	30741.0
3914	12860.0	1030.0
3915	14623.0	23260.0
3916	21080.0	23034.0
3918	11596.0	3349.0
3910	4135.0	12295.0
3911	8827.0	7769.0
3912	7845.0	19213.0
728782	23.0	28.0
728780	67.0	18.0
3924	9.0	10.0
3925	5351.0	11557.0
3927	13629.0	34759.0
3929	32.0	74.0
3920	20989.0	18479.0
3921	48303.0	62743.0
3923	3.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	6420.0	65554.0
3937	1572.0	3655.0
3938	99.0	8.0
3939	24968.0	81049.0
3930	3188.0	3905.0
100873179	0.0	0.0
3931	502.0	122.0
3932	586.0	660.0
3933	0.0	2.0
3934	2623.0	59.0
100189512	0.0	0.0
105371027	0.0	3.0
100873166	1.0	6.0
100873165	0.0	0.0
100287964	1.0	0.0
100287960	1.0	2.0
100329109	0.0	0.0
100329108	8.0	3.0
3947	11.0	13.0
3948	117.0	119.0
3949	5437.0	2943.0
100873169	0.0	1.0
3940	2.0	7.0
100873168	0.0	0.0
3945	14795.0	19643.0
100873196	0.0	0.0
100631260	3.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	53.0	72.0
3958	18795.0	15362.0
3959	16159.0	30049.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	597.0	426.0
574517	0.0	0.0
100631269	2.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	422.0	257.0
3952	276.0	76.0
3953	3374.0	2677.0
3954	3247.0	4381.0
3955	1389.0	3569.0
3956	5524.0	23544.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	20.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	35.0	11.0
728746	0.0	0.0
728748	6.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	405.0	486.0
1303	8406.0	112399.0
107133502	0.0	0.0
1302	232.0	30.0
1301	409.0	21456.0
1300	19.0	5552.0
3960	37.0	14.0
3963	1.0	0.0
3964	5044.0	7246.0
1308	26455.0	1753.0
3965	2592.0	5718.0
1307	9517.0	11846.0
151295	41.0	38.0
1306	6003.0	25876.0
100189589	4.0	10.0
728774	1.0	2.0
728773	3.0	4.0
3980	3176.0	3909.0
100287932	2580.0	4476.0
3981	1292.0	1692.0
728776	39.0	69.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	38692.0	12336.0
1315	13879.0	21956.0
1314	20342.0	37647.0
1312	5842.0	5105.0
1311	103.0	6710.0
100329135	8.0	1.0
1310	22.0	23.0
574537	0.0	0.0
3972	1.0	5.0
3973	1.0	0.0
3975	0.0	0.0
3976	540.0	2937.0
3977	17281.0	2709.0
1318	149.0	156.0
3978	3135.0	2899.0
1317	4213.0	6318.0
728763	5.0	1.0
3990	48.0	117.0
645313	2.0	3.0
3991	762.0	369.0
645312	0.0	0.0
3992	1166.0	3501.0
645311	7.0	1.0
728769	802.0	479.0
1330	0.0	0.0
1327	15202.0	17162.0
1326	1721.0	550.0
1325	10.0	14.0
3982	0.0	1.0
3983	20074.0	8838.0
3984	2261.0	3765.0
3985	9696.0	5869.0
3987	4356.0	21945.0
3988	7893.0	11043.0
1329	2973.0	6540.0
116809	0.0	0.0
100128416	61.0	21.0
1340	5250.0	9000.0
1337	3799.0	6602.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	3730.0	4623.0
100128410	4.0	10.0
3995	918.0	835.0
100128412	0.0	0.0
3996	2529.0	2838.0
3998	15322.0	20563.0
1339	0.0	0.0
285440	3559.0	4062.0
285441	4.0	1.0
1352	1342.0	2180.0
1351	3212.0	7924.0
1350	10899.0	19599.0
1349	4235.0	8937.0
1348	2.0	2.0
1347	3969.0	7025.0
1346	420.0	298.0
1345	8945.0	32323.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	24.0	19.0
1363	8552.0	5799.0
1362	17848.0	30383.0
1361	9.0	4.0
1360	888.0	28.0
1359	259.0	3702.0
1358	7.0	1.0
1357	19.0	3.0
1356	5786.0	26092.0
1355	4565.0	5879.0
1353	3748.0	3567.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	7.0	1.0
100873219	3.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	133.0	72.0
285464	867.0	529.0
100873200	0.0	0.0
777774	1.0	0.0
1374	5743.0	9690.0
1373	421.0	219.0
1371	1414.0	2100.0
1370	0.0	6.0
1369	0.0	0.0
1368	1362.0	2377.0
100873209	2.0	0.0
1366	5137.0	5745.0
1365	3619.0	522.0
1364	22814.0	5385.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	17.0	18.0
100873201	0.0	0.0
100873208	1.0	0.0
100873207	0.0	1.0
100873206	30.0	2.0
100873205	2.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	1.0
1385	7577.0	5231.0
116843	2108.0	3006.0
1384	2738.0	9185.0
116842	134.0	121.0
1382	6519.0	1226.0
116844	1177.0	1750.0
1381	678.0	12.0
1380	55.0	104.0
440176	13.0	11.0
440184	20.0	2.0
1379	10.0	148.0
1378	82.0	312.0
1376	1863.0	4575.0
1375	251.0	177.0
128821	4.0	0.0
100873237	0.0	0.0
128822	89.0	15.0
100873236	1.0	0.0
100873235	1.0	2.0
100873234	1.0	0.0
128826	0.0	0.0
102800310	4.0	14.0
100873239	3.0	2.0
100873222	0.0	0.0
100873221	4.0	1.0
285401	0.0	7.0
100873220	0.0	0.0
128820	0.0	0.0
116832	466.0	665.0
1396	116.0	341.0
1395	23.0	9.0
1394	140.0	1.0
1393	96.0	93.0
1392	0.0	1.0
285407	25.0	38.0
116835	940.0	900.0
1390	1098.0	1665.0
1389	8705.0	11840.0
1388	7735.0	9458.0
1387	14524.0	8954.0
116841	2707.0	2226.0
1386	6047.0	4814.0
116840	3531.0	3065.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	1.0
100873229	2.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	1.0
100873251	1.0	2.0
100873250	0.0	0.0
116828	360.0	129.0
100873255	1.0	1.0
100873254	22.0	31.0
100873253	0.0	1.0
285412	8.0	8.0
100873252	0.0	0.0
100287898	125.0	36.0
100287895	0.0	0.0
285419	60.0	36.0
1399	7257.0	8973.0
1398	7526.0	10655.0
1397	5296.0	4743.0
100873259	0.0	0.0
100873258	8.0	1.0
100873257	2.0	2.0
100873256	0.0	0.0
100873240	6.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	2.0	0.0
100287887	238.0	263.0
285429	25.0	56.0
100287880	0.0	2.0
440193	3142.0	3751.0
100873248	0.0	0.0
100873247	20.0	6.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10132.0	14875.0
153830	8402.0	8090.0
645280	0.0	0.0
440138	917.0	1194.0
440132	3.0	2.0
440142	4.0	5.0
10139	2218.0	2809.0
126208	1131.0	1454.0
126206	122.0	468.0
126205	48.0	146.0
107133497	2.0	0.0
126204	54.0	28.0
107133499	0.0	0.0
128866	9836.0	13351.0
10131	5779.0	8750.0
10134	10697.0	19231.0
107133494	4.0	5.0
10133	9055.0	8989.0
128869	1340.0	1911.0
10136	0.0	0.0
10135	16047.0	44333.0
100128493	0.0	0.0
103021294	15.0	28.0
10138	1659.0	1607.0
100128496	0.0	0.0
10137	8500.0	9775.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	1.0
10140	10865.0	6750.0
128864	14.0	7.0
440125	6.0	2.0
440131	5.0	1.0
10143	120.0	1.0
128854	879.0	506.0
10142	18247.0	25827.0
10144	8949.0	1520.0
10147	4919.0	5003.0
100128483	4.0	5.0
10146	15713.0	30011.0
128859	4.0	0.0
10149	298.0	86.0
10148	248.0	316.0
128853	114.0	50.0
440159	2.0	0.0
10117	7.0	6.0
440163	10.0	0.0
10110	169.0	25.0
10112	227.0	1805.0
10111	9642.0	13040.0
10114	13599.0	15559.0
10113	3082.0	4243.0
128848	0.0	0.0
10116	12291.0	14208.0
165829	155.0	131.0
100128469	12.0	10.0
153842	4.0	2.0
440145	1572.0	3322.0
10129	3597.0	4675.0
440153	0.0	0.0
10128	20425.0	20286.0
100033799	0.0	0.0
107133486	9.0	11.0
10121	5644.0	11705.0
100128465	0.0	0.0
10120	5376.0	4153.0
10123	11307.0	4984.0
138234	5.0	6.0
10125	819.0	607.0
10124	8840.0	1387.0
10127	3790.0	2808.0
10126	1535.0	1496.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	3.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	191.0	56.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	2.0	0.0
106481183	0.0	0.0
100128450	1.0	2.0
106481184	0.0	0.0
106481181	4.0	2.0
106481182	0.0	1.0
285489	55.0	30.0
100128448	0.0	0.0
126242	3.0	3.0
106481198	4.0	3.0
10107	0.0	1.0
10106	24135.0	24729.0
106481199	0.0	0.0
10109	11025.0	36201.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	5.0	25.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2041.0	2934.0
10100	1076.0	695.0
10103	3586.0	9226.0
106481194	1.0	0.0
10102	1774.0	2798.0
106481195	0.0	0.0
10105	3896.0	10662.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	98.0	60.0
440119	944.0	185.0
126235	4.0	10.0
126231	418.0	321.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	106.0	147.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	67.0	73.0
106481167	2.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	8.0	0.0
440107	3.0	4.0
440104	1589.0	1246.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	3.0	1.0
106481179	2.0	1.0
128876	1.0	1.0
100128420	11.0	25.0
100128423	1.0	0.0
128879	2.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	1.0
10090	844.0	1882.0
10093	5091.0	9738.0
10092	9735.0	18990.0
10095	3064.0	13624.0
645204	4.0	0.0
10094	9642.0	23661.0
645203	5.0	12.0
10097	17995.0	48084.0
10096	13904.0	36863.0
645201	1.0	2.0
163115	176.0	70.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	8.0	41.0
106481143	0.0	0.0
114194	0.0	0.0
138162	302.0	665.0
106481144	0.0	0.0
114195	6.0	64.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	34.0	12.0
106481145	0.0	1.0
151126	508.0	101.0
106481146	1.0	0.0
10099	7852.0	20343.0
10098	1766.0	652.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	1440.0	558.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	1.0	0.0
114184	1.0	5.0
106481152	0.0	0.0
114185	0.0	1.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
