id	ef51ae2e-91ac-4d5f-ba2a-0ae978ba33b9	36bcb602-58b0-4731-8d2c-090eaac15d29
106481345	0.0	0.0
85459	1514.0	2117.0
106481346	0.0	0.0
85456	14975.0	5191.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3745.0	2747.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	419.0	325.0
442913	0.0	0.0
85452	26.0	13.0
442914	0.0	0.0
50	5461.0	1192.0
85453	4504.0	9198.0
442915	0.0	0.0
85450	4189.0	1439.0
51	7182.0	9833.0
442916	0.0	0.0
85451	3004.0	1841.0
52	3987.0	8883.0
442917	0.0	0.0
53	2449.0	6466.0
442918	0.0	0.0
54	1987.0	3040.0
442919	0.0	0.0
55	159.0	207.0
442909	5.0	16.0
56	8.0	40.0
58	40.0	681.0
59	100637.0	24298.0
106481349	0.0	0.0
106481347	1.0	0.0
106481348	14.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1306.0	236.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	123.0
106481354	2.0	3.0
85446	347.0	404.0
442900	0.0	0.0
106481355	0.0	0.0
85443	33.0	25.0
442901	0.0	1.0
85444	1999.0	3897.0
442902	0.0	0.0
60	301916.0	539960.0
85441	2430.0	627.0
442903	30.0	29.0
85442	86.0	76.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	30.0
85440	5238.0	4116.0
442907	0.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	6.0	16.0
68	1.0	17.0
344595	1009.0	629.0
69	6.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	5.0	5.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	5.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	148.0	90.0
106481321	0.0	3.0
85479	24.0	87.0
106481322	0.0	0.0
85476	5243.0	7168.0
85477	372.0	178.0
70	18.0	7.0
85474	17.0	35.0
71	190389.0	230524.0
72	25662.0	983.0
73	60.0	32.0
74	0.0	0.0
75	19.0	20.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6178.0	5127.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	6.0
85465	3167.0	6689.0
81	40207.0	15415.0
85463	1666.0	332.0
82	4.0	5.0
85464	2127.0	1264.0
83	12.0	2.0
85461	6090.0	2389.0
85462	1237.0	567.0
86	3403.0	5772.0
87	37635.0	13108.0
85460	2679.0	2733.0
88	19.0	660.0
89	15.0	3.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5092.0	3460.0
106481300	0.0	0.0
91	3847.0	3370.0
92	2146.0	759.0
93	1397.0	1597.0
94	3203.0	702.0
95	177.0	60.0
97	341.0	208.0
98	833.0	684.0
344561	0.0	0.0
728661	2864.0	908.0
728664	0.0	1.0
106481305	1.0	0.0
261734	1140.0	304.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	19.0	11.0
106481309	33.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	3.0	2.0
106481308	0.0	0.0
3804	8.0	0.0
3805	10.0	19.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	13.0	0.0
3809	5.0	6.0
246123	0.0	0.0
106481311	0.0	0.0
344558	720.0	316.0
3800	1754.0	2109.0
3801	1574.0	186.0
3802	16.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	3543.0	6150.0
728698	9.0	14.0
3814	3.0	2.0
3815	15573.0	1056.0
3816	128.0	13.0
261729	5939.0	1235.0
3817	35.0	6.0
3818	67.0	6.0
222166	13635.0	1471.0
3811	12.0	3.0
3812	6.0	0.0
285740	0.0	1.0
285741	45.0	16.0
728689	14.0	1.0
3827	0.0	0.0
246100	0.0	0.0
3820	256.0	20.0
3821	135.0	35.0
3822	0.0	0.0
3823	5.0	9.0
3824	435.0	166.0
645402	0.0	0.0
403313	1110.0	1097.0
403314	1.0	2.0
728637	0.0	4.0
728638	143.0	1361.0
728633	0.0	0.0
728632	32.0	30.0
728635	37.0	32.0
3836	3850.0	5772.0
222183	279.0	116.0
3837	16426.0	26595.0
3838	2552.0	62748.0
3839	3739.0	7957.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2711.0	540.0
3832	504.0	3959.0
3833	250.0	687.0
3834	28.0	4.0
3835	2233.0	1997.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	601.0	138.0
3848	23.0	24.0
3849	4.0	3.0
222171	584.0	556.0
728619	13.0	11.0
3840	7693.0	11623.0
3841	2304.0	1203.0
3842	8878.0	18830.0
3843	14284.0	11896.0
3844	0.0	0.0
3845	3820.0	12656.0
3846	13.0	0.0
645423	0.0	0.0
3860	15.0	0.0
246126	0.0	0.0
728658	1152.0	448.0
728655	3.0	0.0
728657	0.0	0.0
728656	3.0	0.0
3858	904.0	1892.0
3859	1.0	1.0
246135	1.0	1.0
3850	0.0	1.0
3851	43.0	1.0
3852	90862.0	66.0
645414	0.0	0.0
3853	57.0	3.0
3854	3912.0	18.0
3855	23542.0	1087.0
3856	25838.0	108707.0
3857	27.0	0.0
728640	9.0	7.0
645431	21.0	20.0
728642	437.0	35.0
728641	10.0	2.0
645434	25.0	0.0
645432	8.0	0.0
285704	1165.0	1267.0
728643	9.0	0.0
222194	3674.0	4212.0
285708	1.0	0.0
1204	0.0	0.0
1203	1123.0	1309.0
1201	1326.0	859.0
1200	11010.0	19823.0
3861	67797.0	33.0
645426	9.0	8.0
645425	0.0	0.0
1209	7716.0	8167.0
3866	25207.0	145.0
1208	3.0	5.0
1207	4116.0	7666.0
3868	959.0	2.0
285311	0.0	0.0
3880	24532.0	29603.0
3881	2.0	49.0
285313	3838.0	342.0
100128537	861.0	627.0
3882	41.0	26.0
100128536	1.0	0.0
285314	1.0	0.0
285315	531.0	421.0
1215	387.0	0.0
100141515	1.0	10.0
1213	31541.0	273577.0
1212	2511.0	763.0
1211	5604.0	3384.0
3872	61516.0	42.0
3875	19931.0	76245.0
3876	5.0	17.0
3879	0.0	3.0
3890	2.0	0.0
3891	2.0	0.0
3892	239.0	206.0
100128525	1.0	5.0
285326	0.0	0.0
1230	659.0	957.0
285329	7.0	6.0
440097	69.0	14.0
440093	28.0	31.0
3883	6.0	7.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	2.0
100128521	0.0	0.0
3887	2254.0	31.0
3888	2.0	0.0
100631239	0.0	0.0
3889	52.0	0.0
100128516	185.0	51.0
285331	2001.0	611.0
100128512	1.0	0.0
285335	37.0	21.0
100128514	0.0	0.0
1241	731.0	292.0
1240	835.0	875.0
1238	381.0	21.0
1237	7.0	15.0
1236	124.0	11.0
1235	25.0	0.0
1234	408.0	87.0
1233	31.0	123.0
1232	7.0	7.0
3895	28094.0	46969.0
100128511	34.0	16.0
100631247	35.0	4.0
3897	439.0	13.0
100631248	0.0	0.0
3898	2044.0	493.0
100631249	0.0	0.0
3899	7670.0	4749.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1552.0	1926.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	255.0	79.0
100631254	5.0	0.0
100128503	0.0	0.0
285349	542.0	242.0
574501	7.0	0.0
574502	0.0	0.0
1244	262.0	25.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	23626.0	461.0
1263	3310.0	613.0
1262	18.0	3.0
116966	455.0	970.0
100887755	0.0	0.0
1261	17.0	92.0
100887754	5.0	2.0
1260	0.0	78.0
116969	78.0	5.0
1259	183.0	6.0
1258	10.0	2.0
440061	0.0	1.0
100887750	81.0	34.0
100887746	1.0	0.0
100887744	3.0	0.0
1272	3215.0	563.0
1271	2085.0	7.0
100887749	47.0	37.0
1270	100.0	45.0
100887748	0.0	0.0
440044	47.0	4.0
1269	5.0	11.0
440051	0.0	0.0
1268	408.0	63.0
440050	2.0	2.0
1267	5796.0	2102.0
1266	24234.0	12913.0
100887740	0.0	0.0
1265	14762.0	3113.0
1286	467.0	53.0
1285	397.0	20.0
1284	24254.0	16192.0
1282	20292.0	42416.0
1281	45606.0	391171.0
1280	366.0	15.0
440078	354.0	108.0
440077	1.0	0.0
440087	37.0	7.0
1278	71059.0	463707.0
1277	35559.0	409478.0
440081	151.0	49.0
116938	0.0	0.0
1297	8.0	0.0
116931	94.0	84.0
1296	3410.0	4284.0
1295	1905.0	16314.0
116933	3.0	11.0
1294	4040.0	456.0
1293	48671.0	172664.0
116935	46.0	11.0
1292	33060.0	22824.0
440068	2.0	0.0
1291	21849.0	51277.0
116937	13.0	0.0
440067	32.0	0.0
1290	5707.0	65361.0
440073	583.0	20.0
440072	7.0	1.0
1289	4857.0	47895.0
1288	1973.0	11.0
1287	4688.0	964.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4176.0	2796.0
440021	1.0	0.0
442673	0.0	7.0
10018	3548.0	4039.0
126328	1550.0	431.0
442676	0.0	1.0
126326	334.0	378.0
1299	230.0	127.0
1298	1003.0	151.0
10011	1794.0	1609.0
10010	5792.0	4165.0
10013	4308.0	1056.0
128989	1352.0	799.0
10015	16802.0	26309.0
10014	7672.0	1084.0
10017	47.0	36.0
10016	5401.0	6653.0
10020	3710.0	1405.0
114335	0.0	0.0
114336	0.0	0.0
126321	1500.0	833.0
10029	0.0	0.0
442668	0.0	1.0
10022	1.0	0.0
10021	23.0	1.0
10024	81.0	857.0
128977	2325.0	829.0
103021165	0.0	0.0
10023	255.0	155.0
103021164	5.0	1.0
10026	4199.0	3824.0
10025	3034.0	1103.0
116986	253.0	288.0
116985	8095.0	1441.0
116988	5543.0	1249.0
116987	5341.0	1414.0
114327	2081.0	1764.0
440043	0.0	0.0
126308	3790.0	3465.0
440041	0.0	0.0
126306	16.0	84.0
151306	171.0	10.0
100128590	5.0	3.0
100128596	1.0	3.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	12.0	18.0
440026	2105.0	5735.0
440023	1.0	4.0
10008	328.0	705.0
10007	2860.0	4619.0
10009	3801.0	5533.0
116984	1320.0	1390.0
116983	1321.0	590.0
151313	776.0	132.0
10000	7633.0	3307.0
128954	0.0	0.0
10002	35.0	65.0
10001	1606.0	1307.0
10004	531.0	45.0
10003	699.0	69.0
10006	6118.0	8447.0
10005	805.0	516.0
126370	0.0	0.0
285352	132.0	82.0
100128579	0.0	0.0
285359	197.0	45.0
126375	682.0	368.0
126374	1821.0	125.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3796.0	4538.0
285367	1220.0	1580.0
285368	310.0	214.0
100128569	83.0	9.0
126364	260.0	207.0
100128560	36.0	26.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	5.0
344191	1.0	1.0
126353	399.0	1101.0
751071	167.0	144.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	29.0	29.0
106481282	0.0	0.0
285381	3024.0	2480.0
106481283	0.0	0.0
285382	372.0	270.0
106481280	1.0	0.0
165918	2176.0	2414.0
106481281	0.0	7.0
165904	7.0	5.0
285386	1314.0	914.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	11.0	0.0
106481290	1.0	0.0
100128541	1.0	1.0
138311	427.0	147.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	24.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	2.0
126299	704.0	206.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2372.0	1325.0
728710	1.0	1.0
126295	422.0	427.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	1.0
728706	3.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	5.0	0.0
106481267	0.0	0.0
151246	649.0	1057.0
645318	0.0	0.0
645317	31.0	10.0
151242	10.0	335.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	43108.0	69060.0
100287908	0.0	0.0
645332	477.0	192.0
126282	777.0	684.0
100287902	5.0	37.0
163227	625.0	978.0
100287900	0.0	0.0
163223	120.0	9.0
106481275	0.0	0.0
106481276	2.0	1.0
106481273	0.0	0.0
106481274	4.0	0.0
106481279	3.0	0.0
106481277	0.0	0.0
151258	101.0	11.0
106481278	0.0	3.0
645328	0.0	13.0
151254	60.0	17.0
645326	9.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	40.0	111.0
163259	701.0	129.0
645345	46.0	76.0
200403	49.0	38.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	432.0	81.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	2.0	6.0
728732	4.0	2.0
728734	0.0	0.0
126272	194.0	103.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1013.0	1489.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	48.0	53.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	2.0	0.0
728724	7.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	7.0	4.0
728723	147.0	38.0
106481253	0.0	0.0
107133522	1.0	1.0
106481254	7.0	0.0
107133524	9.0	0.0
106481251	0.0	0.0
106481252	0.0	2.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	12.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	0.0	12.0
645348	0.0	0.0
106481250	0.0	0.0
645369	503.0	70.0
645368	0.0	0.0
645367	2.0	0.0
106481217	1.0	0.0
200424	1832.0	2548.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	20.0	9.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	10.0	7.0
106481221	0.0	0.0
106481224	0.0	2.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	752.0	424.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	4.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	8.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	4.0
645387	361.0	647.0
645382	0.0	0.0
645381	44.0	23.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	9.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	4.0
106481207	2.0	0.0
106481204	5.0	3.0
106481205	0.0	0.0
106481208	4.0	4.0
106481209	0.0	0.0
3902	209.0	27.0
3903	1845.0	1013.0
106481210	0.0	0.0
3904	2.0	1.0
3906	73.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8120.0	1735.0
106481211	0.0	0.0
3909	22292.0	112.0
106481212	0.0	0.0
684959	0.0	0.0
151234	47.0	0.0
151230	1158.0	932.0
728798	7.0	0.0
3913	27833.0	4496.0
3914	17790.0	112.0
3915	35519.0	18040.0
3916	23783.0	19410.0
3918	27487.0	795.0
3910	18604.0	11493.0
3911	10695.0	2120.0
3912	17518.0	13181.0
728782	10.0	11.0
728780	80.0	4.0
3924	17.0	5.0
3925	4479.0	17485.0
3927	15977.0	10721.0
3929	160.0	69.0
3920	20865.0	29092.0
3921	31360.0	18603.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	2.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5847.0	6269.0
3937	1193.0	1353.0
3938	3.0	6.0
3939	23878.0	96419.0
3930	4324.0	4046.0
100873179	0.0	0.0
3931	825.0	126.0
3932	367.0	44.0
3933	0.0	3.0
3934	336.0	273.0
100189512	0.0	0.0
105371027	0.0	4.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	3.0
3947	1.0	2.0
3948	91.0	200.0
3949	10894.0	2064.0
100873169	0.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	18451.0	13634.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	371.0	11.0
3958	17789.0	24873.0
3959	20741.0	48050.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	865.0	75.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	661.0	73.0
3952	5618.0	3.0
3953	16805.0	537.0
3954	3035.0	2524.0
3955	1940.0	517.0
3956	19237.0	15589.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	0.0
728746	0.0	0.0
728748	6.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	175.0	234.0
1303	16426.0	87156.0
107133502	0.0	0.0
1302	177.0	3.0
1301	125.0	38412.0
1300	81.0	32951.0
3960	107.0	14.0
3963	10.0	0.0
3964	6661.0	12501.0
1308	31142.0	29.0
3965	1583.0	865.0
1307	7316.0	988.0
151295	67.0	15.0
1306	8347.0	6953.0
100189589	6.0	9.0
728774	0.0	0.0
728773	0.0	1.0
3980	2298.0	1819.0
100287932	2336.0	7384.0
3981	1454.0	1165.0
728776	27.0	2.0
85508	0.0	1.0
105601840	0.0	0.0
85509	1.0	1.0
1316	35104.0	10953.0
1315	11075.0	28307.0
1314	19192.0	24798.0
1312	5293.0	1864.0
1311	71.0	1246.0
100329135	3.0	7.0
1310	6.0	0.0
574537	0.0	0.0
3972	6.0	1.0
3973	27.0	0.0
3975	0.0	55.0
3976	1110.0	76.0
3977	17332.0	1577.0
1318	156.0	69.0
3978	2037.0	820.0
1317	4381.0	2704.0
728763	5.0	1.0
3990	56.0	6.0
645313	11.0	14.0
3991	22381.0	110.0
645312	0.0	1.0
3992	1638.0	4838.0
645311	0.0	1.0
728769	407.0	185.0
1330	0.0	0.0
1327	12643.0	4601.0
1326	2180.0	258.0
1325	15.0	1.0
3982	0.0	0.0
3983	33478.0	4503.0
3984	1540.0	1132.0
3985	9921.0	1687.0
3987	6079.0	6928.0
3988	9290.0	9005.0
1329	2814.0	3528.0
116809	0.0	0.0
100128416	29.0	48.0
1340	5128.0	7865.0
1337	3582.0	12817.0
1336	0.0	0.0
1332	0.0	3.0
1331	0.0	0.0
3993	2761.0	2044.0
100128410	1.0	0.0
3995	1976.0	614.0
100128412	0.0	0.0
3996	3288.0	502.0
3998	12661.0	20886.0
1339	2.0	3.0
285440	3315.0	2548.0
285441	0.0	0.0
1352	1112.0	847.0
1351	3091.0	7806.0
1350	9088.0	23424.0
1349	3742.0	10086.0
1348	0.0	0.0
1347	3546.0	11109.0
1346	1290.0	142.0
1345	4598.0	30351.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	26.0	3.0
1363	22038.0	7761.0
1362	14039.0	10900.0
1361	6.0	1.0
1360	1017.0	3043.0
1359	660.0	2701.0
1358	25.0	1.0
1357	90.0	0.0
1356	4084.0	373.0
1355	3648.0	2770.0
1353	3100.0	2728.0
100873215	1.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	193.0	50.0
285464	1188.0	607.0
100873200	0.0	0.0
777774	0.0	0.0
1374	11339.0	8463.0
1373	1117.0	1154.0
1371	1223.0	794.0
1370	2.0	21.0
1369	0.0	1.0
1368	5816.0	779.0
100873209	0.0	3.0
1366	3285.0	3632.0
1365	1139.0	2694.0
1364	11724.0	5935.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	11.0	16.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	47.0	0.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5799.0	4540.0
116843	1537.0	859.0
1384	2962.0	582.0
116842	81.0	32.0
1382	8403.0	42248.0
116844	547.0	1702.0
1381	460.0	6.0
1380	49.0	1.0
440176	3.0	1.0
440184	5.0	1095.0
1379	3.0	0.0
1378	139.0	37.0
1376	1615.0	1551.0
1375	197.0	19.0
128821	2.0	149.0
100873237	0.0	0.0
128822	133.0	1025.0
100873236	0.0	0.0
100873235	0.0	8.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	10.0	22.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	468.0	665.0
1396	127.0	53.0
1395	84.0	3.0
1394	93.0	4.0
1393	399.0	5.0
1392	1.0	15.0
285407	15.0	5.0
116835	1506.0	102.0
1390	1503.0	1865.0
1389	9808.0	7253.0
1388	7746.0	3302.0
1387	14612.0	6345.0
116841	2514.0	2131.0
1386	5107.0	5433.0
116840	2941.0	1131.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	5.0
100873227	0.0	2.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	236.0	140.0
100873255	1.0	0.0
100873254	5.0	12.0
100873253	1.0	5.0
285412	3.0	5.0
100873252	0.0	0.0
100287898	129.0	20.0
100287895	0.0	0.0
285419	84.0	14.0
1399	8214.0	6301.0
1398	8491.0	4875.0
1397	5664.0	2522.0
100873259	2.0	3.0
100873258	2.0	4.0
100873257	2.0	2.0
100873256	0.0	0.0
100873240	5.0	6.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	166.0	165.0
285429	25.0	28.0
100287880	0.0	0.0
440193	3217.0	869.0
100873248	0.0	0.0
100873247	3.0	6.0
100873246	0.0	0.0
100873245	3.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9196.0	3144.0
153830	6778.0	2927.0
645280	0.0	1.0
440138	1026.0	1155.0
440132	4.0	0.0
440142	1.0	1.0
10139	1480.0	460.0
126208	647.0	419.0
126206	8.0	5.0
126205	19.0	0.0
107133497	6.0	2.0
126204	29.0	0.0
107133499	0.0	0.0
128866	9341.0	7650.0
10131	3667.0	1978.0
10134	12971.0	18368.0
107133494	0.0	1.0
10133	8983.0	2553.0
128869	1391.0	3420.0
10136	0.0	0.0
10135	8568.0	8832.0
100128493	0.0	1.0
103021294	24.0	31.0
10138	1243.0	1959.0
100128496	0.0	1.0
10137	9139.0	9271.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	1.0
10140	7636.0	17467.0
128864	3.0	6.0
440125	0.0	0.0
440131	4.0	0.0
10143	28.0	5021.0
128854	1251.0	1125.0
10142	13293.0	7335.0
10144	6916.0	979.0
10147	4443.0	2167.0
100128483	0.0	0.0
10146	15535.0	19852.0
128859	0.0	0.0
10149	575.0	121.0
10148	104.0	22.0
128853	87.0	69.0
440159	2.0	0.0
10117	30.0	0.0
440163	6.0	0.0
10110	850.0	33.0
10112	125.0	2067.0
10111	6998.0	7798.0
10114	17077.0	17322.0
10113	3507.0	2169.0
128848	0.0	0.0
10116	11919.0	9882.0
165829	73.0	13.0
100128469	18.0	9.0
153842	6.0	4.0
440145	1218.0	7508.0
10129	6984.0	1677.0
440153	0.0	0.0
10128	13478.0	32186.0
100033799	0.0	0.0
107133486	9.0	2.0
10121	7672.0	5366.0
100128465	1.0	0.0
10120	4990.0	1519.0
10123	6259.0	5248.0
138234	0.0	1.0
10125	429.0	277.0
10124	3181.0	1130.0
10127	3109.0	1297.0
10126	1387.0	536.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	4.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	92.0	69.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	1.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	59.0	21.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	3.0	2.0
10107	1.0	1.0
10106	32479.0	15501.0
106481199	0.0	0.0
10109	12789.0	17571.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1500.0	754.0
10100	1150.0	866.0
10103	897.0	3021.0
106481194	0.0	0.0
10102	1218.0	1306.0
106481195	0.0	0.0
10105	2769.0	1440.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	307.0	860.0
440119	666.0	31.0
126235	0.0	1.0
126231	270.0	203.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	6.0
442775	75.0	91.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	50.0	101.0
106481167	2.0	0.0
106481168	1.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	15.0	0.0
440104	1622.0	530.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	0.0	0.0
100128420	17.0	12.0
100128423	0.0	0.0
128879	0.0	5.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	11.0	1.0
10090	1941.0	354.0
10093	5373.0	4565.0
10092	9131.0	24462.0
10095	3050.0	2121.0
645204	5.0	1.0
10094	7272.0	35200.0
645203	9.0	1.0
10097	17018.0	52098.0
10096	12721.0	27783.0
645201	0.0	0.0
163115	358.0	58.0
200504	2.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	26.0
106481143	0.0	0.0
114194	0.0	0.0
138162	104.0	769.0
106481144	0.0	0.0
114195	5.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	29.0	10.0
106481145	0.0	0.0
151126	799.0	19.0
106481146	0.0	0.0
10099	15092.0	8939.0
10098	3758.0	961.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	773.0	460.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	4.0	1.0
106481152	0.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	143.0	46.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	150.0	7.0
415116	2815.0	1093.0
645207	0.0	0.0
