id	c5eb6a8e-2a5b-4268-8ae6-f6c13d3e3b01	95c75be7-d55d-4d74-9179-9be223230a5b
85456	19588.0	10315.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2418.0	2976.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	23.0	13.0
442913	0.0	0.0
85452	4.0	31.0
442914	0.0	0.0
50	4087.0	5771.0
85453	2179.0	327.0
442915	0.0	0.0
85450	5845.0	2274.0
51	3868.0	10061.0
442916	0.0	0.0
85451	1872.0	1322.0
52	3174.0	4176.0
442917	0.0	0.0
53	2802.0	2608.0
442918	0.0	0.0
54	2598.0	786.0
442919	0.0	0.0
55	149.0	185.0
442909	3.0	0.0
56	11.0	2.0
58	111.0	5.0
59	81221.0	5113.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	733.0	354.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	4.0
106481354	0.0	3.0
85446	265.0	426.0
442900	0.0	0.0
106481355	0.0	0.0
85443	33.0	55.0
442901	0.0	0.0
85444	1561.0	1876.0
442902	0.0	0.0
60	331059.0	163481.0
85441	2353.0	1281.0
442903	1.0	8.0
85442	247.0	12.0
442904	0.0	0.0
442905	0.0	0.0
62	43.0	5.0
85440	3162.0	1657.0
442907	0.0	2.0
442908	0.0	0.0
66	5.0	1.0
67	6.0	2.0
68	9.0	0.0
344595	609.0	603.0
69	3.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	74.0	61.0
106481321	0.0	0.0
85479	3.0	24.0
106481322	0.0	0.0
85476	3492.0	3968.0
85477	271.0	206.0
70	11.0	8.0
85474	15.0	25.0
71	205373.0	148893.0
72	32052.0	134.0
73	10.0	10.0
74	0.0	0.0
75	19.0	14.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5407.0	3970.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2147.0	3326.0
81	46397.0	22345.0
85463	748.0	260.0
82	8.0	3.0
85464	1078.0	748.0
83	0.0	8.0
85461	3133.0	2778.0
85462	717.0	636.0
86	2688.0	3059.0
87	38867.0	5874.0
85460	803.0	655.0
88	27.0	5.0
89	11.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3714.0	1534.0
106481300	0.0	0.0
91	2997.0	3041.0
92	1020.0	936.0
93	333.0	688.0
94	3689.0	1312.0
95	162.0	234.0
97	202.0	152.0
98	811.0	544.0
344561	0.0	0.0
728661	4532.0	3555.0
728664	0.0	0.0
106481305	0.0	0.0
261734	952.0	370.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	34.0	15.0
106481309	40.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	2.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	2.0	0.0
106481310	5.0	3.0
3809	0.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	868.0	248.0
3800	2152.0	5651.0
3801	1340.0	483.0
3802	32.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2469.0	3394.0
728698	9.0	3.0
3814	8.0	10.0
3815	12583.0	8210.0
3816	61.0	23.0
261729	2676.0	5939.0
3817	3.0	0.0
3818	6.0	7.0
222166	5779.0	3262.0
3811	1.0	1.0
3812	1.0	0.0
285740	0.0	1.0
285741	35.0	19.0
728689	12.0	17.0
3827	0.0	0.0
246100	0.0	0.0
3820	128.0	94.0
3821	108.0	6.0
3822	1.0	0.0
3823	0.0	0.0
3824	85.0	69.0
645402	0.0	0.0
403313	1080.0	569.0
403314	1.0	0.0
728637	0.0	0.0
728638	649.0	150.0
728633	0.0	0.0
728632	17.0	79.0
728635	25.0	15.0
3836	2592.0	2788.0
222183	327.0	120.0
3837	12001.0	9663.0
3838	3432.0	5321.0
3839	2978.0	2645.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1965.0	977.0
3832	219.0	1170.0
3833	146.0	460.0
3834	28.0	31.0
3835	1589.0	1510.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	343.0	220.0
3848	51.0	40.0
3849	2.0	45.0
222171	643.0	2118.0
728619	0.0	0.0
3840	5519.0	3641.0
3841	750.0	585.0
3842	4777.0	8475.0
3843	10441.0	10534.0
3844	0.0	0.0
3845	2890.0	3665.0
3846	13.0	8.0
645423	0.0	0.0
3860	3080.0	19748.0
246126	0.0	15.0
728658	814.0	1032.0
728655	0.0	2.0
728657	0.0	1.0
728656	0.0	0.0
3858	1801.0	612.0
3859	5.0	2.0
246135	0.0	4.0
3850	0.0	5.0
3851	838.0	6306.0
3852	148567.0	42555.0
645414	0.0	0.0
3853	2199.0	15539.0
3854	8571.0	3743.0
3855	53584.0	12788.0
3856	67243.0	32080.0
3857	62.0	1.0
728640	3.0	0.0
645431	20.0	43.0
728642	284.0	232.0
728641	1.0	7.0
645434	7.0	5.0
645432	6.0	4.0
285704	731.0	455.0
728643	18.0	4.0
222194	1753.0	2079.0
285708	4.0	4.0
1204	0.0	0.0
1203	1060.0	602.0
1201	1376.0	1395.0
1200	9407.0	6971.0
3861	133000.0	2431.0
645426	2.0	3.0
645425	0.0	0.0
1209	7978.0	6369.0
3866	66958.0	10648.0
1208	6.0	0.0
1207	4123.0	6187.0
3868	2924.0	4238.0
285311	0.0	0.0
3880	37453.0	31271.0
3881	1.0	38.0
285313	3395.0	344.0
100128537	162.0	1032.0
3882	136.0	0.0
100128536	0.0	1.0
285314	3.0	2.0
285315	423.0	207.0
1215	241.0	4.0
100141515	9.0	10.0
1213	24559.0	19507.0
1212	4117.0	2171.0
1211	6327.0	5378.0
3872	97857.0	13239.0
3875	36727.0	25709.0
3876	11.0	12.0
3879	2.0	0.0
3890	0.0	0.0
3891	1.0	6.0
3892	220.0	19.0
100128525	12.0	7.0
285326	0.0	0.0
1230	662.0	224.0
285329	8.0	15.0
440097	15.0	37.0
440093	26.0	6.0
3883	3.0	14.0
3884	1.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	4275.0	7.0
3888	0.0	0.0
100631239	1.0	2.0
3889	29.0	0.0
100128516	100.0	9.0
285331	753.0	1155.0
100128512	1.0	0.0
285335	14.0	34.0
100128514	0.0	1.0
1241	384.0	252.0
1240	615.0	1560.0
1238	535.0	152.0
1237	12.0	14.0
1236	102.0	92.0
1235	1.0	3.0
1234	184.0	146.0
1233	40.0	59.0
1232	6.0	5.0
3895	17296.0	11550.0
100128511	55.0	25.0
100631247	4.0	4.0
3897	730.0	30.0
100631248	0.0	0.0
3898	3287.0	11301.0
100631249	0.0	0.0
3899	3066.0	181.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1039.0	1824.0
100631251	8.0	214.0
100631252	4.0	16.0
100631253	0.0	0.0
285346	106.0	97.0
100631254	3.0	2.0
100128503	0.0	0.0
285349	213.0	55.0
574501	0.0	0.0
574502	0.0	0.0
1244	30.0	25.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	25721.0	196.0
1263	4323.0	464.0
1262	13.0	1.0
116966	195.0	187.0
100887755	0.0	0.0
1261	61.0	83.0
100887754	3.0	0.0
1260	0.0	0.0
116969	42.0	23.0
1259	247.0	458.0
1258	9.0	3.0
440061	0.0	0.0
100887750	10.0	29.0
100887746	0.0	3.0
100887744	0.0	2.0
1272	1732.0	268.0
1271	503.0	316.0
100887749	52.0	127.0
1270	88.0	7.0
100887748	0.0	1.0
440044	32.0	19.0
1269	1.0	3.0
440051	0.0	0.0
1268	166.0	109.0
440050	4.0	8.0
1267	5913.0	2701.0
1266	21508.0	4374.0
100887740	0.0	0.0
1265	11632.0	5011.0
1286	398.0	83.0
1285	118.0	23.0
1284	20783.0	24231.0
1282	9383.0	27855.0
1281	57369.0	148827.0
1280	215.0	3.0
440078	129.0	38.0
440077	0.0	3.0
440087	0.0	8.0
1278	134402.0	124304.0
1277	67807.0	190766.0
440081	36.0	64.0
116938	0.0	0.0
1297	5.0	1.0
116931	147.0	138.0
1296	5301.0	886.0
1295	3602.0	4522.0
116933	0.0	10.0
1294	2193.0	317.0
1293	44844.0	53502.0
116935	51.0	38.0
1292	83857.0	31044.0
440068	9.0	0.0
1291	43267.0	31462.0
116937	8.0	7.0
440067	0.0	0.0
1290	5207.0	15116.0
440073	476.0	140.0
440072	11.0	0.0
1289	8745.0	16929.0
1288	1092.0	112.0
1287	2587.0	727.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2854.0	1932.0
440021	0.0	0.0
442673	0.0	0.0
10018	1948.0	2427.0
126328	1958.0	1048.0
442676	0.0	0.0
126326	417.0	514.0
1299	142.0	114.0
1298	1840.0	197.0
10011	2030.0	1005.0
10010	3460.0	2025.0
10013	3291.0	1368.0
128989	1219.0	710.0
10015	10905.0	7499.0
10014	6092.0	2436.0
10017	58.0	42.0
10016	4909.0	3607.0
10020	1765.0	1397.0
114335	0.0	0.0
114336	0.0	0.0
126321	2223.0	1291.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	11.0	9.0
10024	54.0	315.0
128977	1650.0	860.0
103021165	0.0	2.0
10023	328.0	680.0
103021164	10.0	4.0
10026	4039.0	1942.0
10025	3508.0	2420.0
116986	189.0	230.0
116985	7302.0	2226.0
116988	4642.0	2088.0
116987	5199.0	1272.0
114327	1072.0	259.0
440043	0.0	0.0
126308	3096.0	1949.0
440041	0.0	0.0
126306	47.0	127.0
151306	142.0	37.0
100128590	0.0	7.0
100128596	0.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	15.0	38.0
440026	1213.0	2091.0
440023	1.0	0.0
10008	103.0	447.0
10007	2291.0	2933.0
10009	2227.0	2540.0
116984	991.0	647.0
116983	1339.0	799.0
151313	786.0	616.0
10000	4743.0	1232.0
128954	0.0	0.0
10002	35.0	25.0
10001	850.0	643.0
10004	428.0	46.0
10003	212.0	56.0
10006	4357.0	3269.0
10005	702.0	431.0
126370	0.0	0.0
285352	40.0	26.0
100128579	0.0	0.0
285359	36.0	61.0
126375	185.0	290.0
126374	1014.0	303.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4041.0	2354.0
285367	941.0	589.0
285368	468.0	381.0
100128569	58.0	19.0
126364	386.0	125.0
100128560	18.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	1.0
344191	1.0	4.0
126353	527.0	3473.0
751071	88.0	182.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	2.0
106481282	0.0	0.0
285381	2543.0	1268.0
106481283	0.0	0.0
285382	106.0	152.0
106481280	0.0	0.0
165918	1061.0	1213.0
106481281	0.0	0.0
165904	265.0	23.0
285386	578.0	345.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	1.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	352.0	399.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	6.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	1290.0	488.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1907.0	994.0
728710	0.0	0.0
126295	270.0	142.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	316.0	256.0
645318	0.0	0.0
645317	13.0	13.0
151242	8.0	11.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	31952.0	17567.0
100287908	0.0	0.0
645332	407.0	531.0
126282	758.0	762.0
100287902	12.0	17.0
163227	397.0	416.0
100287900	0.0	0.0
163223	53.0	16.0
106481275	0.0	2.0
106481276	0.0	0.0
106481273	0.0	3.0
106481274	0.0	1.0
106481279	0.0	7.0
106481277	0.0	0.0
151258	76.0	85.0
106481278	0.0	0.0
645328	0.0	4.0
151254	25.0	16.0
645326	4.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	48.0	18.0
163259	290.0	93.0
645345	112.0	46.0
200403	34.0	10.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	128.0	94.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	1.0	5.0
728732	4.0	3.0
728734	2.0	4.0
126272	89.0	33.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	906.0	446.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	9.0	15.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	0.0
728723	64.0	23.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	10.0	2.0
107133524	11.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	92.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	5.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	248.0	56.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1111.0	1450.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	17.0	13.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	24.0	22.0
106481221	4.0	13.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	428.0	674.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	3.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	0.0
645387	264.0	566.0
645382	0.0	0.0
645381	52.0	3.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	0.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	3.0
106481209	0.0	0.0
3902	85.0	29.0
3903	1012.0	822.0
106481210	0.0	0.0
3904	0.0	0.0
3906	42.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8276.0	3918.0
106481211	0.0	0.0
3909	18139.0	562.0
106481212	0.0	0.0
684959	0.0	0.0
151234	7.0	0.0
151230	614.0	975.0
728798	2.0	0.0
3913	38571.0	13087.0
3914	18689.0	1177.0
3915	23100.0	11335.0
3916	29638.0	16422.0
3918	26127.0	2279.0
3910	6820.0	5550.0
3911	9966.0	3827.0
3912	10321.0	7278.0
728782	19.0	3.0
728780	36.0	24.0
3924	4.0	26.0
3925	3457.0	5793.0
3927	17180.0	10815.0
3929	14.0	19.0
3920	17260.0	14667.0
3921	35101.0	41470.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	1.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	4189.0	13071.0
3937	1525.0	776.0
3938	1.0	0.0
3939	31658.0	27645.0
3930	2006.0	1188.0
100873179	0.0	0.0
3931	372.0	67.0
3932	288.0	200.0
3933	0.0	0.0
3934	954.0	1895.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	1.0
3947	1.0	0.0
3948	63.0	106.0
3949	18317.0	1597.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	13341.0	4176.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	118.0	109.0
3958	18928.0	11653.0
3959	25525.0	28283.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	3.0
199223	350.0	142.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	357.0	115.0
3952	1123.0	2192.0
3953	9363.0	817.0
3954	2761.0	2318.0
3955	1830.0	994.0
3956	20823.0	5379.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	21.0	3.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	101.0	44.0
1303	11852.0	8964.0
107133502	0.0	0.0
1302	75.0	15.0
1301	126.0	427.0
1300	78.0	590.0
3960	14.0	7.0
3963	72.0	17.0
3964	4598.0	8768.0
1308	28780.0	276.0
3965	2033.0	1532.0
1307	10926.0	3527.0
151295	6.0	19.0
1306	8911.0	12014.0
100189589	0.0	16.0
728774	0.0	0.0
728773	0.0	2.0
3980	1728.0	1821.0
100287932	2742.0	2127.0
3981	833.0	433.0
728776	29.0	22.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	29964.0	9729.0
1315	9600.0	8582.0
1314	16620.0	23198.0
1312	7105.0	4836.0
1311	540.0	2451.0
100329135	2.0	1.0
1310	1.0	0.0
574537	0.0	0.0
3972	4.0	0.0
3973	3.0	3.0
3975	3.0	2.0
3976	1008.0	148.0
3977	6414.0	2698.0
1318	212.0	146.0
3978	1431.0	891.0
1317	3774.0	2216.0
728763	2.0	0.0
3990	84.0	14.0
645313	1.0	0.0
3991	2711.0	3485.0
645312	0.0	0.0
3992	651.0	627.0
645311	0.0	0.0
728769	291.0	146.0
1330	0.0	0.0
1327	14105.0	7225.0
1326	2694.0	1085.0
1325	5.0	8.0
3982	0.0	0.0
3983	21752.0	7560.0
3984	2060.0	2184.0
3985	6605.0	1992.0
3987	4323.0	1600.0
3988	6053.0	4033.0
1329	4196.0	3853.0
116809	1.0	0.0
100128416	10.0	1.0
1340	5707.0	8058.0
1337	3711.0	4816.0
1336	0.0	0.0
1332	0.0	3.0
1331	0.0	0.0
3993	2637.0	3124.0
100128410	1.0	1.0
3995	1401.0	655.0
100128412	0.0	0.0
3996	2834.0	689.0
3998	9921.0	10329.0
1339	0.0	2.0
285440	2035.0	1376.0
285441	0.0	0.0
1352	915.0	407.0
1351	4081.0	5436.0
1350	10531.0	9419.0
1349	3675.0	4017.0
1348	0.0	0.0
1347	3661.0	4033.0
1346	1608.0	865.0
1345	4933.0	2910.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	14.0	11.0
1363	11259.0	5074.0
1362	7490.0	16846.0
1361	4.0	1.0
1360	17486.0	23.0
1359	873.0	133.0
1358	0.0	6.0
1357	38.0	25.0
1356	10461.0	463.0
1355	2667.0	2104.0
1353	1937.0	1657.0
100873215	0.0	0.0
100873214	1.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	55.0	52.0
285464	804.0	367.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7383.0	7432.0
1373	462.0	91.0
1371	648.0	685.0
1370	1.0	7.0
1369	0.0	0.0
1368	1521.0	1532.0
100873209	0.0	0.0
1366	6454.0	2213.0
1365	5517.0	4011.0
1364	22689.0	7907.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	2.0	18.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	3157.0	2584.0
116843	1360.0	315.0
1384	2875.0	10868.0
116842	20.0	125.0
1382	15995.0	40257.0
116844	1668.0	1027.0
1381	594.0	42.0
1380	95.0	9.0
440176	0.0	6.0
440184	0.0	1.0
1379	2.0	2.0
1378	235.0	27.0
1376	1243.0	1436.0
1375	24.0	73.0
128821	0.0	0.0
100873237	0.0	1.0
128822	74.0	0.0
100873236	0.0	3.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	9.0	21.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	2.0
285401	0.0	3.0
100873220	0.0	0.0
128820	0.0	0.0
116832	575.0	539.0
1396	330.0	319.0
1395	35.0	5.0
1394	327.0	7.0
1393	33.0	110.0
1392	0.0	0.0
285407	12.0	13.0
116835	1882.0	512.0
1390	1733.0	781.0
1389	6957.0	7720.0
1388	6767.0	6165.0
1387	8116.0	5841.0
116841	2304.0	1909.0
1386	2322.0	2082.0
116840	2177.0	992.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	41.0	31.0
100873255	0.0	0.0
100873254	5.0	47.0
100873253	0.0	3.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	84.0	31.0
100287895	0.0	0.0
285419	47.0	11.0
1399	5033.0	4847.0
1398	5551.0	2786.0
1397	12623.0	2785.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	4.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	4.0
100287887	268.0	674.0
285429	4.0	15.0
100287880	0.0	0.0
440193	2823.0	3765.0
100873248	0.0	0.0
100873247	3.0	0.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10030.0	6338.0
153830	4801.0	1302.0
645280	0.0	2.0
440138	498.0	418.0
440132	0.0	0.0
440142	0.0	7.0
10139	1948.0	911.0
126208	1639.0	719.0
126206	78.0	0.0
126205	15.0	5.0
107133497	0.0	13.0
126204	21.0	0.0
107133499	0.0	0.0
128866	10130.0	8022.0
10131	2988.0	2892.0
10134	13973.0	9829.0
107133494	0.0	0.0
10133	6664.0	3180.0
128869	1171.0	1489.0
10136	0.0	0.0
10135	12572.0	7278.0
100128493	0.0	0.0
103021294	15.0	18.0
10138	701.0	723.0
100128496	0.0	0.0
10137	7381.0	4253.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	0.0
10140	8421.0	14629.0
128864	6.0	10.0
440125	1.0	1.0
440131	3.0	0.0
10143	150.0	0.0
128854	823.0	233.0
10142	6008.0	17046.0
10144	2164.0	1018.0
10147	2451.0	2122.0
100128483	0.0	0.0
10146	10621.0	7268.0
128859	0.0	0.0
10149	390.0	63.0
10148	209.0	103.0
128853	170.0	46.0
440159	0.0	0.0
10117	16.0	14.0
440163	0.0	0.0
10110	87.0	95.0
10112	85.0	323.0
10111	4374.0	4256.0
10114	10018.0	6161.0
10113	3362.0	3763.0
128848	0.0	0.0
10116	7733.0	3578.0
165829	49.0	16.0
100128469	18.0	5.0
153842	1.0	8.0
440145	756.0	1386.0
10129	4088.0	2629.0
440153	0.0	0.0
10128	8539.0	9587.0
100033799	0.0	0.0
107133486	4.0	19.0
10121	8547.0	3674.0
100128465	0.0	0.0
10120	5085.0	2534.0
10123	5762.0	788.0
138234	1.0	0.0
10125	246.0	113.0
10124	1742.0	628.0
10127	2295.0	1173.0
10126	1438.0	568.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	50.0	32.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	3.0	2.0
106481182	0.0	0.0
285489	210.0	254.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	0.0	1.0
10107	0.0	0.0
10106	17210.0	7095.0
106481199	0.0	0.0
10109	12872.0	8487.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2099.0	1388.0
10100	992.0	266.0
10103	1418.0	2759.0
106481194	0.0	0.0
10102	1408.0	944.0
106481195	0.0	0.0
10105	2848.0	2236.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	237.0	14.0
440119	758.0	89.0
126235	4.0	2.0
126231	56.0	84.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	1.0
442775	38.0	99.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	52.0	69.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	8.0	9.0
440104	1139.0	665.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	20.0	74.0
100128420	31.0	8.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	1.0	5.0
10090	2168.0	286.0
10093	5672.0	3529.0
10092	10276.0	6807.0
10095	6105.0	3575.0
645204	0.0	0.0
10094	8972.0	6332.0
645203	2.0	1.0
10097	13331.0	11824.0
10096	11311.0	9123.0
645201	0.0	0.0
163115	112.0	38.0
200504	0.0	3.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	7.0	4.0
106481143	5.0	0.0
114194	0.0	0.0
138162	208.0	94.0
106481144	0.0	0.0
114195	6.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	23.0	4.0
106481145	0.0	0.0
151126	446.0	25.0
106481146	0.0	0.0
10099	9768.0	8330.0
10098	2145.0	1214.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	497.0	277.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	114.0	24.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	75.0	6.0
415116	5254.0	7411.0
645207	0.0	0.0
645206	19.0	10.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	13.0	7.0
