id	ecbe1717-b6b7-4359-b723-3bfc81c82f2d	86b85802-2fb0-4628-a79f-04bdb80b7461
255426	52.0	0.0
642818	0.0	0.0
642819	348.0	314.0
400709	110.0	27.0
6439	2.0	6.0
642812	2.0	2.0
64131	5362.0	1135.0
654817	126.0	77.0
6450	671.0	930.0
91750	1231.0	1347.0
64130	127.0	176.0
654816	66.0	53.0
6452	5737.0	3562.0
100421741	0.0	0.0
64132	1657.0	3280.0
6451	14201.0	49283.0
64135	2326.0	7749.0
91754	13571.0	11366.0
6453	22591.0	4364.0
6456	17.0	42.0
91752	34.0	38.0
64137	14.0	12.0
6455	3777.0	5099.0
147372	1616.0	282.0
6447	174.0	175.0
6446	4227.0	3488.0
91748	4923.0	5604.0
6449	3331.0	5061.0
135398	450.0	12.0
91746	6767.0	8466.0
6448	2221.0	3395.0
91749	317.0	335.0
6461	386.0	841.0
6462	39.0	16.0
6465	0.0	0.0
100421754	0.0	0.0
64146	27.0	67.0
64145	4715.0	3997.0
6464	9496.0	11322.0
162998	6.0	13.0
100421756	2.0	2.0
101928276	0.0	1.0
64147	339.0	945.0
160335	1221.0	1548.0
6466	3.0	2.0
162993	579.0	904.0
64149	1019.0	2402.0
147381	11.0	94.0
255403	461.0	913.0
6458	44.0	48.0
6457	5.0	1.0
91734	0.0	2.0
6459	6.0	17.0
6472	2408.0	3621.0
6471	0.0	1.0
6474	1095.0	282.0
6473	2.0	3.0
6476	1.0	0.0
6478	2658.0	12092.0
6477	1290.0	1054.0
101928200	14.0	0.0
100421648	2.0	1.0
6470	5416.0	3241.0
6469	1.0	6.0
6468	5798.0	6475.0
6483	2115.0	1209.0
6482	6983.0	9279.0
100421652	0.0	0.0
6484	1846.0	1639.0
6487	1862.0	627.0
196294	643.0	990.0
6489	728.0	136.0
497661	772.0	1142.0
100421657	3.0	7.0
6480	6063.0	6321.0
102724386	16.0	4.0
6494	1669.0	1824.0
6493	185.0	1243.0
6496	19.0	6.0
6495	2371.0	676.0
6498	3863.0	8817.0
101928223	3.0	0.0
6497	11825.0	6103.0
6499	2680.0	4583.0
6490	72.0	238.0
6492	2357.0	100.0
6491	211.0	1750.0
101928232	0.0	0.0
100124700	29.0	463.0
102724368	7.0	15.0
196264	558.0	1832.0
54700	3790.0	7182.0
54707	1945.0	2305.0
497634	0.0	0.0
54704	2573.0	4529.0
54708	3835.0	6168.0
160287	7.0	13.0
54714	23.0	11.0
54718	322.0	341.0
100421681	0.0	0.0
54716	87.0	54.0
54715	5.0	9.0
100421695	3.0	5.0
100421697	0.0	0.0
100421698	1.0	8.0
100421699	7.0	10.0
102724349	9.0	25.0
102724341	0.0	0.0
159296	1.0	0.0
54729	0.0	0.0
54726	4738.0	4907.0
100421694	0.0	0.0
255480	550.0	182.0
54732	7551.0	11662.0
54734	26.0	24.0
54733	647.0	1740.0
54739	1303.0	2873.0
54738	0.0	0.0
54737	7000.0	5258.0
160298	18.0	8.0
102724321	0.0	0.0
255488	3401.0	5956.0
54742	303.0	11.0
54741	17523.0	10964.0
54749	6446.0	377.0
137902	158.0	169.0
27128	1915.0	944.0
27129	26342.0	61.0
29789	5209.0	14789.0
27127	25.0	54.0
27120	33.0	4.0
27121	35.0	4.0
29781	1904.0	1351.0
29780	3865.0	1801.0
27124	384.0	1541.0
27125	10417.0	22051.0
27122	5712.0	4760.0
29785	196.0	282.0
27123	714.0	471.0
125919	396.0	973.0
29799	304.0	255.0
390800	0.0	0.0
27131	12181.0	9087.0
654790	120.0	25.0
27132	30.0	164.0
27130	1750.0	1177.0
29798	223.0	194.0
27136	0.0	0.0
29797	0.0	0.0
27133	2.0	0.0
29796	3250.0	4002.0
27134	549.0	4540.0
27106	3219.0	1683.0
27107	2306.0	3687.0
29768	26.0	21.0
29767	2922.0	1138.0
29766	7447.0	7719.0
27109	2357.0	2900.0
29761	7115.0	6074.0
29760	535.0	2813.0
389813	80.0	249.0
389812	2.0	0.0
27102	10355.0	21915.0
29765	0.0	0.0
29763	724.0	1752.0
27101	4037.0	7981.0
389816	6.0	187.0
27115	725.0	269.0
29778	2.0	0.0
29777	1456.0	1624.0
27113	230.0	250.0
29775	1608.0	1071.0
27111	209.0	95.0
29774	77.0	21.0
27112	81.0	406.0
390831	0.0	1.0
390834	4.0	72.0
390836	0.0	0.0
100313938	0.0	0.0
125950	558.0	1577.0
125958	0.0	0.0
377841	21.0	133.0
390843	0.0	0.0
390844	3.0	3.0
389827	0.0	3.0
652170	0.0	0.0
389860	0.0	2.0
390811	0.0	0.0
389857	0.0	0.0
390816	3.0	0.0
389856	433.0	585.0
125931	13.0	2.0
389852	2.0	7.0
100313914	0.0	0.0
389844	1.0	1.0
389840	19.0	8.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	19.0	22.0
91893	173.0	837.0
91894	6.0	6.0
147670	23.0	46.0
147664	2.0	0.0
642721	0.0	0.0
64285	1980.0	5566.0
64284	399.0	2063.0
64288	648.0	1350.0
147685	48.0	197.0
121026	0.0	0.0
123688	551.0	456.0
341568	1.0	0.0
341567	4.0	4.0
642737	1.0	2.0
64283	3820.0	2036.0
64282	1461.0	2885.0
389541	3008.0	2869.0
147694	1008.0	2271.0
389537	249.0	107.0
147686	381.0	1141.0
147687	704.0	1371.0
121014	0.0	0.0
642741	18.0	9.0
159686	144.0	40.0
642746	1.0	0.0
642762	0.0	0.0
390502	0.0	0.0
390501	2.0	0.0
390503	1.0	2.0
121006	35.0	73.0
389524	630.0	843.0
147699	95.0	28.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	23.0	69.0
27286	4951.0	1325.0
27283	0.0	0.0
27284	87.0	86.0
389558	592.0	154.0
27289	149.0	1289.0
27287	75.0	96.0
27288	1.0	0.0
135656	2.0	12.0
390561	9.0	13.0
27296	46.0	74.0
389549	0.0	2.0
27297	2938.0	4725.0
27294	11.0	17.0
27295	4466.0	4024.0
27299	12.0	224.0
642776	2.0	6.0
27292	2583.0	3210.0
27293	217.0	1733.0
27290	5.0	29.0
642778	39.0	44.0
27291	1520.0	1435.0
160622	1130.0	257.0
390531	6.0	5.0
147650	310.0	231.0
390530	5.0	1.0
390535	0.0	9.0
390539	0.0	0.0
147646	2.0	7.0
390538	0.0	0.0
654783	0.0	0.0
147645	228.0	86.0
341511	2.0	0.0
6500	23047.0	41210.0
133015	699.0	817.0
400410	129.0	324.0
147660	93.0	35.0
121054	0.0	0.0
121053	425.0	677.0
147657	1098.0	2996.0
147658	29.0	59.0
400406	10.0	2.0
642799	0.0	0.0
642796	0.0	0.0
133022	265.0	998.0
642797	110.0	359.0
101928165	0.0	0.0
6511	0.0	1.0
390595	352.0	342.0
6510	10732.0	10048.0
390594	0.0	0.0
100421803	0.0	1.0
100421804	1.0	4.0
390598	26.0	37.0
100421805	6.0	23.0
100421806	13.0	8.0
100421807	0.0	0.0
6509	2502.0	7108.0
54870	5909.0	7872.0
54875	1113.0	408.0
54874	6435.0	14910.0
54873	31455.0	932.0
389599	2.0	2.0
54872	3111.0	4707.0
102724430	0.0	1.0
54879	793.0	1192.0
6502	1384.0	1383.0
54878	5960.0	4522.0
6504	108.0	29.0
54877	2538.0	4198.0
91801	965.0	2640.0
6503	1155.0	1158.0
54876	2621.0	4414.0
6506	414.0	2964.0
6505	1156.0	17644.0
91807	33.0	9.0
6508	534.0	940.0
6507	6049.0	800.0
101928176	4.0	47.0
6520	6498.0	9867.0
6522	4344.0	3729.0
221717	0.0	0.0
6521	13.0	2.0
221718	0.0	0.0
100421813	5.0	12.0
64207	3910.0	4896.0
100421816	8.0	35.0
221711	30.0	18.0
64208	76.0	6.0
221710	1179.0	2022.0
54882	316.0	572.0
54881	2075.0	2345.0
54880	2139.0	6602.0
54886	36.0	4.0
54885	1086.0	2095.0
54884	49835.0	9800.0
54883	2088.0	1809.0
6513	1464.0	9069.0
6512	794.0	45.0
54888	3784.0	6930.0
6515	1577.0	1310.0
54887	4114.0	5904.0
6514	0.0	0.0
6517	3365.0	16.0
6519	7.0	16.0
6518	409.0	239.0
221749	5619.0	919.0
64210	4330.0	5344.0
6531	6.0	10.0
100421820	0.0	2.0
64211	2.0	2.0
6530	177.0	1.0
6533	3137.0	4971.0
6532	60.0	49.0
100421823	0.0	0.0
390572	5.0	11.0
64216	1047.0	2593.0
64215	2607.0	19493.0
100421825	0.0	0.0
64218	631.0	4076.0
100421827	0.0	4.0
100421828	1.0	6.0
64219	5495.0	3263.0
100421829	15.0	18.0
54893	5672.0	3633.0
54892	1164.0	2777.0
54891	2476.0	2989.0
54890	7305.0	10789.0
54897	911.0	5434.0
54896	713.0	1081.0
54894	380.0	933.0
6524	0.0	11.0
6523	1185.0	94.0
170062	0.0	0.0
101928190	0.0	0.0
54899	2877.0	3427.0
6526	8306.0	3350.0
6525	2808.0	1534.0
54898	548.0	1956.0
6528	4.0	14.0
91828	12.0	12.0
170067	1.0	0.0
6527	71.0	83.0
6529	77.0	206.0
6540	2.0	5.0
64221	918.0	127.0
64220	77.0	188.0
6542	4524.0	55846.0
64223	1548.0	2911.0
6541	2059.0	1599.0
64222	2220.0	5400.0
390581	0.0	0.0
64225	3900.0	4617.0
6543	7.0	17.0
64224	2750.0	2831.0
105376261	4.0	4.0
6535	3448.0	3055.0
6534	7.0	4.0
6536	555.0	3077.0
6539	68.0	88.0
6538	16.0	6.0
64232	0.0	0.0
6551	0.0	0.0
6550	23.0	23.0
64231	5327.0	2995.0
6553	97.0	291.0
91851	68488.0	37.0
64236	1153.0	1075.0
6555	0.0	0.0
101928122	3.0	0.0
6554	5.0	6.0
6546	1170.0	705.0
6545	179.0	45.0
6548	3204.0	9033.0
6547	81.0	10.0
6549	60.0	127.0
6560	5748.0	2629.0
64241	10.0	3.0
64240	10.0	10.0
6561	0.0	1.0
6564	44.0	6.0
6563	225.0	3559.0
100421854	41.0	36.0
101928136	166.0	6.0
6566	2810.0	797.0
6565	318.0	65.0
100421859	1.0	4.0
101928138	0.0	0.0
221756	146.0	113.0
6557	22.0	57.0
6556	335.0	587.0
6559	1.0	2.0
91833	2028.0	2695.0
6558	5119.0	10591.0
133083	1.0	0.0
6571	262.0	189.0
101928142	12.0	7.0
100421860	3.0	6.0
6570	2.0	1.0
100421861	1.0	1.0
6573	882.0	1495.0
6572	0.0	0.0
101928141	73.0	1.0
91875	1044.0	1300.0
6575	2921.0	5784.0
6574	2143.0	10276.0
101928147	0.0	0.0
100421865	9.0	11.0
6576	6628.0	3000.0
221785	1298.0	1351.0
245711	46.0	46.0
169044	57.0	207.0
221786	657.0	1184.0
6568	2.0	0.0
6567	6856.0	7273.0
91869	1358.0	2300.0
6569	2.0	0.0
6582	1.0	0.0
91860	227.0	81.0
101928153	227.0	308.0
6581	1734.0	2.0
101928154	861.0	0.0
6584	1716.0	7676.0
101928151	0.0	0.0
6583	139.0	1019.0
6586	45511.0	3524.0
6585	58.0	17.0
101928158	10.0	1.0
91862	331.0	2099.0
6588	33.0	29.0
6580	6.0	4.0
169026	491.0	50507.0
6579	37.0	2.0
6578	2117.0	3813.0
6595	19187.0	21160.0
6594	4648.0	2251.0
30817	390.0	415.0
6597	4797.0	12435.0
6596	3849.0	7221.0
30816	40.0	49.0
30819	24287.0	106.0
6599	7110.0	17301.0
100421767	0.0	0.0
6598	3013.0	3785.0
30818	296.0	178.0
100421768	0.0	1.0
100421769	1.0	0.0
6591	1995.0	1582.0
6590	5873.0	3130.0
30820	53.0	20.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	4.0	0.0
282706	0.0	0.0
255104	2262.0	1948.0
255101	16.0	148.0
54802	1130.0	1573.0
30813	4.0	7.0
30812	117.0	46.0
54801	1674.0	2037.0
54800	6799.0	4442.0
30815	16088.0	3644.0
30814	0.0	0.0
54806	1847.0	2618.0
54805	767.0	735.0
30811	640.0	191.0
100421771	0.0	0.0
54809	2433.0	9177.0
100421784	10.0	7.0
54808	4672.0	6523.0
54807	487.0	1905.0
29802	6.0	3.0
29801	2118.0	1045.0
29800	812.0	1319.0
101928104	7.0	3.0
29803	5156.0	7242.0
54813	1374.0	1573.0
54812	2987.0	7586.0
54811	2326.0	4652.0
54810	1064.0	86.0
54816	4535.0	5264.0
54815	3803.0	5709.0
54814	391.0	1539.0
100421794	3.0	5.0
54819	885.0	2451.0
100421796	190.0	183.0
100421797	0.0	0.0
101928113	17.0	13.0
100421799	0.0	0.0
54820	1550.0	3776.0
54823	853.0	1439.0
54822	6079.0	5890.0
54821	46.0	521.0
54828	2359.0	4401.0
54827	4.0	2.0
54826	588.0	1234.0
54825	4.0	32.0
54829	4113.0	12924.0
282756	0.0	0.0
54831	8.0	0.0
54830	53.0	453.0
282754	0.0	0.0
102724473	1.0	2.0
54834	1533.0	2374.0
54832	9014.0	8809.0
54839	525.0	445.0
54838	9907.0	11471.0
54836	850.0	5041.0
54842	4146.0	17305.0
54841	1692.0	1287.0
54840	1584.0	2980.0
54845	1675.0	11788.0
54843	3128.0	16905.0
54849	3099.0	1941.0
54848	451.0	5102.0
54847	698.0	4531.0
100359394	3.0	2.0
100359397	0.0	0.0
100359396	21.0	7.0
255119	4.0	1.0
54853	2050.0	4489.0
54852	271.0	2801.0
54851	1131.0	1664.0
54850	1201.0	1416.0
54857	11.0	23.0
54856	3663.0	7230.0
54855	954.0	7954.0
54854	117.0	23.0
54859	1341.0	2077.0
54858	3033.0	4119.0
255130	7.0	4.0
54860	0.0	0.0
100134015	10.0	30.0
54863	423.0	348.0
54862	2259.0	3421.0
54861	7227.0	4122.0
54868	1505.0	1736.0
54867	9524.0	13020.0
54866	7.0	25.0
54865	1988.0	2548.0
54869	465.0	3369.0
255180	4.0	0.0
27249	5605.0	8784.0
27247	3593.0	3054.0
27248	6526.0	10393.0
100431168	1.0	4.0
400360	1.0	11.0
107161163	0.0	0.0
27241	1709.0	1416.0
27242	5224.0	1627.0
27240	111.0	29.0
27245	1957.0	2718.0
400359	0.0	1.0
27246	4224.0	8711.0
27243	6133.0	11147.0
27244	4236.0	2453.0
678655	1216.0	1443.0
642687	0.0	0.0
282791	34.0	8.0
282790	1.0	4.0
107161154	0.0	0.0
27258	2952.0	4140.0
100431177	0.0	1.0
255193	0.0	3.0
27252	2966.0	2076.0
27253	407.0	1606.0
27250	12340.0	34798.0
100431173	0.0	0.0
27257	1296.0	1402.0
100431172	1.0	3.0
255189	82.0	597.0
27254	46.0	59.0
282786	0.0	0.0
27255	52.0	9.0
123606	1666.0	3281.0
107161144	76.0	142.0
29889	3598.0	6402.0
29888	4105.0	5319.0
103344929	0.0	0.0
29887	4593.0	820.0
103344928	3.0	5.0
107161145	0.0	1.0
27229	1300.0	2119.0
353500	14.0	102.0
29882	2194.0	2527.0
29881	61.0	73.0
29880	2168.0	2652.0
103344932	32.0	0.0
29886	2249.0	1004.0
282776	0.0	0.0
282775	0.0	0.0
29883	6343.0	8743.0
282770	0.0	0.0
103344930	1.0	0.0
353515	0.0	0.0
27238	1503.0	1948.0
27239	141.0	41.0
29899	796.0	1719.0
27236	3569.0	5503.0
27237	614.0	1633.0
353513	0.0	0.0
353514	53.0	48.0
353511	344.0	228.0
27230	11666.0	25282.0
29893	217.0	269.0
27231	0.0	1.0
282769	0.0	0.0
29890	5034.0	5639.0
29896	4618.0	8285.0
27235	564.0	1095.0
27232	16.0	106.0
29895	9.0	7.0
255167	7.0	3.0
29894	3763.0	5018.0
27233	327.0	115.0
282763	0.0	0.0
27201	25.0	4.0
27202	406.0	5548.0
27200	4.0	2.0
30849	3572.0	4652.0
30851	2039.0	2231.0
30850	1150.0	1640.0
400389	1.0	17.0
29844	570.0	557.0
29843	1593.0	2689.0
400385	9.0	6.0
29842	1045.0	424.0
29841	1792.0	3382.0
30846	48486.0	11655.0
30845	1169.0	980.0
30848	0.0	0.0
30847	0.0	0.0
30844	6382.0	6279.0
30827	2364.0	3390.0
29855	5529.0	8084.0
123624	0.0	5.0
29851	31.0	39.0
29850	0.0	0.0
30835	3067.0	74.0
30834	737.0	1092.0
30837	2387.0	2663.0
30836	4589.0	6806.0
30833	713.0	480.0
30832	1109.0	513.0
64395	2154.0	3610.0
64397	32684.0	9680.0
64396	1.0	1.0
64399	95.0	33.0
64398	3780.0	4739.0
390634	0.0	0.0
390637	303.0	969.0
389634	11.0	12.0
389633	2.0	10.0
400511	0.0	0.0
389631	0.0	1.0
64393	4211.0	2683.0
389630	0.0	0.0
390643	0.0	1.0
400506	1296.0	2485.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	2.0
400500	0.0	0.0
642612	0.0	0.0
160518	2135.0	1150.0
341689	0.0	0.0
400508	12.0	38.0
642614	0.0	0.0
389662	27.0	3.0
390610	1.0	2.0
377677	223.0	155.0
390612	1.0	2.0
390616	2.0	35.0
389658	0.0	0.0
389655	9.0	8.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	179.0	722.0
642641	33.0	43.0
389652	0.0	0.0
389649	4.0	5.0
390627	90.0	107.0
389644	4.0	9.0
389643	59.0	20.0
642633	0.0	1.0
642631	0.0	0.0
642636	0.0	5.0
101928085	40.0	98.0
642652	0.0	0.0
375035	5535.0	5991.0
221806	94.0	2.0
338017	0.0	1.0
389677	1154.0	2182.0
389676	0.0	0.0
101928099	2.0	20.0
642663	0.0	0.0
389674	7.0	22.0
389672	29.0	30.0
338002	0.0	0.0
400550	4.0	1.0
338004	0.0	1.0
390688	5.0	13.0
338005	4.0	10.0
389668	62.0	134.0
375033	3076.0	562.0
341640	153.0	5.0
642659	180.0	237.0
642658	15.0	11.0
221823	1.0	0.0
6610	570.0	1578.0
375057	348.0	144.0
390650	0.0	0.0
375056	8957.0	15093.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	3122.0	3965.0
147525	339.0	189.0
6608	1174.0	1769.0
387039	0.0	0.0
387036	36.0	129.0
6601	9996.0	9464.0
6603	8348.0	9587.0
6602	4559.0	5882.0
6605	6818.0	8985.0
6604	1658.0	1225.0
375061	3868.0	88.0
6607	261.0	472.0
6606	247.0	397.0
6621	641.0	917.0
6620	0.0	0.0
642683	1.0	8.0
390660	8.0	8.0
390664	0.0	0.0
387032	558.0	723.0
389692	4.0	2.0
390667	6.0	3.0
123591	89.0	81.0
389690	2.0	1.0
6619	2611.0	3650.0
6612	7622.0	12673.0
6611	3756.0	6351.0
6614	3316.0	2445.0
6613	8570.0	12723.0
6616	30.0	11.0
6615	746.0	319.0
6618	825.0	1461.0
6617	631.0	505.0
6632	1665.0	4379.0
6631	2519.0	4975.0
387066	6342.0	3846.0
387065	0.0	0.0
64319	3325.0	5314.0
64318	1500.0	2253.0
387063	1.0	0.0
245812	1298.0	1104.0
54991	294.0	610.0
54996	2384.0	2923.0
54995	621.0	1239.0
54994	4543.0	6684.0
54993	823.0	537.0
6623	15509.0	45.0
6622	585.0	77.0
6625	7671.0	11296.0
54998	2156.0	2030.0
6624	2779.0	2236.0
54997	183.0	44.0
6627	1162.0	1591.0
6626	2486.0	3479.0
6629	3097.0	4384.0
6628	3891.0	7382.0
64320	1115.0	1764.0
6641	1646.0	1273.0
6640	5041.0	1834.0
64321	1164.0	308.0
64324	7344.0	13955.0
6643	7610.0	7788.0
221838	963.0	617.0
6642	20581.0	18863.0
64326	3469.0	6230.0
387055	0.0	0.0
64328	2992.0	2948.0
64327	3620.0	4468.0
221833	0.0	0.0
221830	1631.0	1777.0
6634	4121.0	5263.0
6633	5646.0	9287.0
6636	1406.0	3082.0
6635	2010.0	6339.0
6638	2460.0	5378.0
6637	1483.0	3589.0
101928062	5.0	8.0
6650	974.0	1543.0
64333	515.0	476.0
6652	733.0	8468.0
64332	2657.0	16239.0
6651	25340.0	39398.0
6654	10941.0	5228.0
100421943	0.0	1.0
6653	4728.0	5124.0
387082	3.0	10.0
102724536	170.0	14.0
78987	3412.0	2679.0
78986	6.0	3.0
78989	192.0	8.0
6645	7136.0	4362.0
78988	1508.0	2623.0
6644	0.0	0.0
6647	15388.0	21470.0
6646	3085.0	3071.0
6649	11747.0	423.0
91949	1592.0	5167.0
6648	36300.0	12119.0
91947	4256.0	3263.0
91948	11.0	2.0
64342	1877.0	1609.0
6661	0.0	0.0
6660	1657.0	116.0
245806	16.0	0.0
6663	0.0	0.0
64344	1263.0	18.0
4000	31618.0	16095.0
4001	436.0	4474.0
6662	2541.0	578.0
64343	2940.0	2225.0
91942	1014.0	1021.0
6665	58.0	16.0
6664	71.0	257.0
101928079	67.0	168.0
387074	0.0	0.0
387071	0.0	0.0
245802	94.0	0.0
196549	35.0	55.0
6656	4.0	0.0
6655	5801.0	5454.0
6658	1.0	0.0
6657	1.0	7.0
6659	5882.0	11400.0
196541	0.0	0.0
91937	17.0	16.0
6670	8040.0	11713.0
6672	6518.0	9301.0
6671	696.0	611.0
4010	1170.0	7542.0
6674	399.0	2222.0
4012	14852.0	14706.0
91975	453.0	167.0
6676	64.0	141.0
4013	4825.0	6044.0
101928001	0.0	1.0
6675	8331.0	14068.0
4014	0.0	0.0
64359	1832.0	1207.0
221883	20.0	8.0
100271927	4.0	2.0
102724515	397.0	505.0
196513	1206.0	2454.0
4004	10.0	2.0
6667	12986.0	17824.0
4005	3073.0	1499.0
6666	854.0	4485.0
4007	538.0	900.0
6668	2163.0	2302.0
91966	804.0	1369.0
4008	674.0	2294.0
4009	365.0	4.0
6683	1917.0	2524.0
4023	121008.0	656.0
100421975	4.0	4.0
6687	3859.0	3542.0
4025	4.0	9.0
100271918	4.0	5.0
101928017	14.0	116.0
78990	121.0	460.0
78992	1665.0	4193.0
78991	674.0	1653.0
78994	1724.0	3330.0
78996	2435.0	1678.0
78995	226.0	300.0
196527	37389.0	9631.0
78998	41.0	256.0
78997	10.0	0.0
196528	3189.0	5868.0
4015	7913.0	2740.0
6678	291299.0	271934.0
6677	0.0	0.0
4016	1523.0	4389.0
78999	578.0	461.0
4017	5712.0	3392.0
4018	5.0	1.0
6692	3527.0	20801.0
6691	4.0	0.0
101928022	1.0	0.0
6694	0.0	0.0
64375	998.0	1231.0
64374	4177.0	8399.0
6693	726.0	495.0
4033	1072.0	314.0
6696	14011.0	8556.0
64377	154.0	2586.0
4034	565.0	1054.0
64376	2285.0	3191.0
6695	5808.0	2958.0
4035	191314.0	19106.0
6698	0.0	0.0
4036	1862.0	36894.0
6697	2911.0	6790.0
6690	95.0	3.0
4026	21213.0	20190.0
6689	8.0	2.0
6688	1315.0	1297.0
4040	5939.0	4441.0
4041	12326.0	9515.0
64386	91.0	191.0
4043	6637.0	5800.0
64388	527.0	21.0
4045	275.0	153.0
4046	6786.0	2188.0
4047	6262.0	3781.0
221895	3300.0	1266.0
4037	4643.0	2625.0
91978	46.0	84.0
4038	1136.0	465.0
6699	1.0	0.0
91977	82.0	45.0
196500	7.0	15.0
101928040	0.0	0.0
4051	6.0	24.0
54908	511.0	1241.0
4052	4729.0	1896.0
4053	34638.0	7778.0
54906	4394.0	7695.0
4054	11989.0	10728.0
4055	6302.0	5872.0
4056	1.0	0.0
4057	63324.0	565099.0
4058	10.0	8.0
29945	2365.0	2675.0
255220	0.0	0.0
29944	89.0	0.0
29943	0.0	2.0
29942	60.0	31.0
29949	1.0	0.0
29948	888.0	255.0
29947	1.0	1.0
29946	1614.0	5761.0
4050	98.0	52.0
29941	1363.0	872.0
29940	9402.0	2503.0
4048	6685.0	9038.0
4049	17.0	12.0
54910	2734.0	3034.0
54916	1798.0	2563.0
54915	3358.0	5421.0
54914	3290.0	6799.0
54913	576.0	307.0
4062	11.0	15.0
4063	118.0	37.0
54919	1383.0	2882.0
54918	7122.0	10913.0
4064	529.0	318.0
4065	470.0	164.0
4066	418.0	194.0
4067	2798.0	2137.0
4068	157.0	44.0
4069	3846.0	1401.0
29956	10224.0	39651.0
255231	89.0	153.0
29954	1574.0	2840.0
29953	1223.0	4.0
29959	7631.0	10217.0
29958	1336.0	53.0
4060	74034.0	66281.0
29957	4699.0	7260.0
4061	8403.0	12762.0
29952	4802.0	5304.0
29951	309.0	6895.0
29950	830.0	1686.0
4059	10448.0	28733.0
54923	55.0	59.0
54922	2287.0	647.0
54921	6870.0	7270.0
54920	629.0	710.0
54927	3621.0	3430.0
54926	7743.0	10362.0
54925	165.0	273.0
4074	5408.0	6071.0
54929	1072.0	2412.0
29929	1036.0	2823.0
54928	19578.0	11216.0
4076	21144.0	38829.0
29928	1614.0	2129.0
4077	16257.0	18794.0
29923	1585.0	1507.0
29922	1031.0	2166.0
29920	3093.0	5498.0
29927	18597.0	30802.0
29926	1759.0	3702.0
4070	6940.0	27673.0
4071	14641.0	17250.0
29925	1121.0	2411.0
29924	4926.0	5444.0
4072	2219.0	18564.0
54930	1685.0	2132.0
54934	1786.0	2532.0
54933	157.0	236.0
54932	641.0	726.0
54931	1570.0	2585.0
54938	191.0	270.0
54937	38.0	57.0
54936	1526.0	2169.0
54935	1299.0	1963.0
4084	1387.0	3429.0
4085	257.0	1004.0
4086	2289.0	2711.0
54939	1731.0	3426.0
4087	10505.0	11045.0
4088	7473.0	4649.0
4089	6532.0	8306.0
29934	3929.0	6457.0
29933	180.0	318.0
282809	1376.0	2061.0
282808	6.0	8.0
29937	3770.0	6337.0
4081	805.0	53.0
4082	11604.0	12575.0
29935	0.0	0.0
282801	0.0	0.0
54941	2630.0	2784.0
29930	6.0	1.0
54940	8497.0	15265.0
54944	71.0	99.0
54943	169.0	460.0
54942	1598.0	2683.0
54949	802.0	1122.0
54948	2345.0	2878.0
54947	2643.0	1191.0
255208	0.0	1.0
54946	3767.0	3326.0
29909	68.0	39.0
29907	101.0	107.0
4097	2537.0	1147.0
29906	9.0	17.0
4099	3.0	60.0
29901	311.0	476.0
4090	7586.0	9687.0
4091	1303.0	540.0
4092	2308.0	3343.0
29904	7345.0	7165.0
4093	1100.0	203.0
29903	712.0	1137.0
4094	8184.0	2322.0
29902	295.0	191.0
54952	1186.0	1172.0
54951	901.0	1104.0
102724594	22.0	39.0
54956	1090.0	1706.0
54955	1298.0	1615.0
54954	1773.0	4167.0
100271893	0.0	0.0
54953	2809.0	6353.0
196472	1.0	0.0
196477	0.0	0.0
54959	29.0	4.0
54958	103.0	161.0
196475	8.0	9.0
54957	757.0	640.0
29919	1487.0	2806.0
255275	2.0	6.0
29911	6325.0	3720.0
29916	2494.0	2511.0
29915	2367.0	1633.0
29914	1477.0	2712.0
54963	1535.0	1556.0
100271884	2.0	1.0
54962	329.0	575.0
54961	2493.0	4695.0
54960	1420.0	3233.0
54967	0.0	2.0
54965	1986.0	5323.0
196483	406.0	1196.0
54964	433.0	1945.0
54969	1430.0	1668.0
54968	1467.0	1668.0
54970	1078.0	4253.0
255239	46.0	89.0
54974	826.0	1640.0
100271873	0.0	1.0
54973	3673.0	5239.0
54972	481.0	1702.0
54971	558.0	783.0
100271874	26.0	24.0
54978	5431.0	11558.0
54977	2287.0	4268.0
54976	2395.0	1064.0
100271871	19.0	29.0
100271870	0.0	0.0
54979	43.0	200.0
255252	2026.0	2252.0
54981	2777.0	2075.0
54980	1023.0	1661.0
54985	2264.0	4962.0
54984	450.0	330.0
102724560	7.0	7.0
54982	1816.0	3292.0
54989	2779.0	3570.0
196463	12732.0	12903.0
54988	6595.0	145.0
54987	3994.0	2788.0
54986	508.0	599.0
642569	0.0	0.0
642580	4.0	1.0
642585	6.0	15.0
642592	2.0	3.0
642597	15.0	0.0
27348	2028.0	2829.0
27349	677.0	875.0
27346	719.0	1638.0
27347	3532.0	1797.0
27340	2956.0	2925.0
27341	2087.0	1969.0
27344	2.0	5.0
27345	272.0	355.0
27342	253.0	221.0
400456	321.0	48.0
27343	1646.0	2189.0
642587	1765.0	2597.0
282890	233.0	974.0
100124541	0.0	0.0
400451	1180.0	8094.0
27351	3002.0	2393.0
