id	9570c964-8d26-4280-97b7-43ebc45a3b58	5bc7e90d-0fa4-4bde-bee8-4f9b92de03a2
106481345	0.0	0.0
85459	795.0	5088.0
106481346	0.0	0.0
85456	16887.0	5128.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2824.0	3932.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	118.0	2466.0
442913	0.0	0.0
85452	28.0	6.0
442914	0.0	0.0
50	5680.0	5404.0
85453	2177.0	4834.0
442915	0.0	0.0
85450	2988.0	1146.0
51	8542.0	6661.0
442916	0.0	0.0
85451	1897.0	4390.0
52	2569.0	6237.0
442917	0.0	0.0
53	2682.0	5101.0
442918	0.0	0.0
54	2072.0	3288.0
442919	0.0	0.0
55	83.0	33.0
442909	2.0	2.0
56	7.0	12.0
58	56.0	28.0
59	33734.0	3559.0
106481349	1.0	0.0
106481347	0.0	0.0
106481348	10.0	2.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	573.0	153.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	21.0	0.0
106481354	3.0	5.0
85446	213.0	94.0
442900	0.0	0.0
106481355	0.0	0.0
85443	29.0	88.0
442901	0.0	0.0
85444	961.0	11458.0
442902	0.0	0.0
60	188034.0	257637.0
85441	3729.0	17050.0
442903	8.0	1.0
85442	40.0	3.0
442904	0.0	0.0
442905	0.0	0.0
62	8.0	12.0
85440	3509.0	2591.0
442907	4.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	7.0
68	0.0	2.0
344595	395.0	160.0
69	2.0	3.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	91.0	118.0
106481321	0.0	1.0
85479	3.0	31.0
106481322	0.0	0.0
85476	3020.0	5681.0
85477	484.0	1002.0
70	15.0	10.0
85474	22.0	58.0
71	114575.0	441564.0
72	12424.0	69.0
73	21.0	87.0
74	1.0	0.0
75	16.0	15.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4293.0	15634.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	4.0	1.0
85465	1965.0	13364.0
81	27088.0	39006.0
85463	801.0	97.0
82	3.0	8.0
85464	1543.0	4301.0
83	10.0	13.0
85461	3339.0	2305.0
85462	546.0	2368.0
86	1897.0	3573.0
87	23018.0	8420.0
85460	1764.0	933.0
88	12.0	18.0
89	10.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2973.0	2120.0
106481300	0.0	0.0
91	2706.0	6306.0
92	1451.0	548.0
93	688.0	1905.0
94	2933.0	784.0
95	182.0	247.0
97	259.0	345.0
98	741.0	184.0
344561	0.0	0.0
728661	2822.0	5498.0
728664	1.0	1.0
106481305	0.0	1.0
261734	792.0	990.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	24.0	62.0
106481309	8.0	7.0
246119	0.0	0.0
106481307	0.0	1.0
261735	0.0	0.0
106481308	0.0	0.0
3804	7.0	1.0
3805	6.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	1.0
3809	9.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	879.0	542.0
3800	836.0	1964.0
3801	2025.0	412.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2253.0	4792.0
728698	2.0	7.0
3814	4.0	0.0
3815	12000.0	527.0
3816	91.0	5.0
261729	2655.0	74.0
3817	16.0	0.0
3818	41.0	9.0
222166	12261.0	568.0
3811	3.0	0.0
3812	1.0	1.0
285740	0.0	0.0
285741	18.0	5.0
728689	5.0	23.0
3827	1.0	0.0
246100	0.0	3.0
3820	69.0	34.0
3821	17.0	8.0
3822	0.0	2.0
3823	0.0	0.0
3824	143.0	37.0
645402	0.0	0.0
403313	840.0	961.0
403314	0.0	0.0
728637	0.0	0.0
728638	12.0	57.0
728633	0.0	0.0
728632	16.0	76.0
728635	25.0	12.0
3836	2924.0	3381.0
222183	267.0	538.0
3837	10368.0	41219.0
3838	1749.0	18883.0
3839	2982.0	3233.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1744.0	1741.0
3832	255.0	8413.0
3833	220.0	1943.0
3834	206.0	11.0
3835	1434.0	9289.0
728620	3.0	2.0
403300	0.0	0.0
645412	0.0	7.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	283.0	514.0
3848	53.0	5.0
3849	0.0	2.0
222171	317.0	1023.0
728619	1.0	2.0
3840	5586.0	6808.0
3841	971.0	261.0
3842	6414.0	18018.0
3843	8328.0	8669.0
3844	0.0	0.0
3845	2179.0	7700.0
3846	6.0	13.0
645423	0.0	0.0
3860	5.0	0.0
246126	2.0	0.0
728658	532.0	427.0
728655	1.0	0.0
728657	1.0	0.0
728656	1.0	1.0
3858	691.0	1892.0
3859	2.0	1.0
246135	1.0	0.0
3850	1.0	0.0
3851	0.0	3.0
3852	30673.0	232.0
645414	0.0	0.0
3853	13.0	0.0
3854	2377.0	50.0
3855	16333.0	32980.0
3856	19156.0	66417.0
3857	14.0	3.0
728640	7.0	0.0
645431	10.0	19.0
728642	328.0	353.0
728641	16.0	1.0
645434	32.0	0.0
645432	1.0	2.0
285704	793.0	2191.0
728643	7.0	2.0
222194	1939.0	2823.0
285708	0.0	0.0
1204	0.0	0.0
1203	760.0	622.0
1201	1185.0	4838.0
1200	9304.0	13732.0
3861	37024.0	181.0
645426	5.0	11.0
645425	0.0	0.0
1209	6491.0	18799.0
3866	34395.0	1127.0
1208	1.0	2.0
1207	2995.0	3725.0
3868	2167.0	16.0
285311	0.0	0.0
3880	15793.0	179947.0
3881	0.0	64.0
285313	3329.0	46.0
100128537	364.0	603.0
3882	49.0	3.0
100128536	1.0	1.0
285314	2.0	1.0
285315	316.0	132.0
1215	310.0	3.0
100141515	5.0	0.0
1213	22384.0	95148.0
1212	2908.0	3866.0
1211	4003.0	4234.0
3872	27151.0	206.0
3875	14673.0	42043.0
3876	8.0	9.0
3879	1.0	1.0
3890	0.0	0.0
3891	0.0	0.0
3892	90.0	14.0
100128525	1.0	3.0
285326	0.0	0.0
1230	760.0	584.0
285329	7.0	27.0
440097	67.0	2.0
440093	16.0	39.0
3883	7.0	11.0
3884	2.0	0.0
3885	0.0	0.0
3886	2.0	2.0
100128521	0.0	1.0
3887	495.0	16.0
3888	1.0	0.0
100631239	0.0	0.0
3889	7.0	0.0
100128516	68.0	9.0
285331	1103.0	924.0
100128512	0.0	0.0
285335	18.0	3.0
100128514	0.0	0.0
1241	383.0	386.0
1240	1023.0	705.0
1238	295.0	192.0
1237	1.0	56.0
1236	45.0	78.0
1235	3.0	2.0
1234	210.0	278.0
1233	18.0	48.0
1232	6.0	8.0
3895	16795.0	43311.0
100128511	22.0	19.0
100631247	42.0	89.0
3897	398.0	2067.0
100631248	0.0	1.0
3898	1218.0	168.0
100631249	0.0	0.0
3899	5128.0	61547.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1140.0	1503.0
100631251	0.0	0.0
100631252	2.0	2.0
100631253	0.0	0.0
285346	109.0	155.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	192.0	68.0
574501	3.0	1.0
574502	0.0	0.0
1244	77.0	184.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	10383.0	183.0
1263	3033.0	574.0
1262	9.0	6.0
116966	181.0	10705.0
100887755	0.0	0.0
1261	17.0	21.0
100887754	2.0	0.0
1260	1.0	0.0
116969	72.0	32.0
1259	93.0	4.0
1258	8.0	0.0
440061	0.0	0.0
100887750	41.0	47.0
100887746	1.0	4.0
100887744	1.0	0.0
1272	924.0	111.0
1271	1469.0	237.0
100887749	23.0	16.0
1270	28.0	43.0
100887748	0.0	4.0
440044	16.0	3.0
1269	3.0	4.0
440051	0.0	0.0
1268	341.0	22.0
440050	0.0	8.0
1267	6033.0	9023.0
1266	12828.0	2098.0
100887740	0.0	0.0
1265	7785.0	2615.0
1286	284.0	26.0
1285	96.0	18.0
1284	45347.0	21843.0
1282	41713.0	24064.0
1281	116934.0	34266.0
1280	272.0	6367.0
440078	131.0	149.0
440077	0.0	1.0
440087	135.0	13.0
1278	144668.0	39056.0
1277	110368.0	45622.0
440081	88.0	160.0
116938	0.0	0.0
1297	3.0	2.0
116931	62.0	189.0
1296	2363.0	237.0
1295	6655.0	1228.0
116933	0.0	7.0
1294	1519.0	59.0
1293	45350.0	11616.0
116935	25.0	17.0
1292	62458.0	7345.0
440068	0.0	1.0
1291	49392.0	4658.0
116937	7.0	4.0
440067	19.0	1.0
1290	10295.0	4704.0
440073	720.0	32.0
440072	2.0	0.0
1289	8846.0	4349.0
1288	881.0	16.0
1287	2534.0	663.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3114.0	1850.0
440021	1.0	0.0
442673	0.0	6.0
10018	1955.0	8785.0
126328	1419.0	1353.0
442676	0.0	1.0
126326	427.0	328.0
1299	188.0	400.0
1298	1202.0	662.0
10011	1329.0	3108.0
10010	3676.0	2382.0
10013	3410.0	3459.0
128989	1209.0	1121.0
10015	9547.0	12756.0
10014	5558.0	6815.0
10017	27.0	3.0
10016	3435.0	9293.0
10020	2588.0	1775.0
114335	0.0	0.0
114336	0.0	1.0
126321	1550.0	1797.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	0.0
10021	9.0	7.0
10024	41.0	1499.0
128977	1719.0	1433.0
103021165	0.0	2.0
10023	311.0	629.0
103021164	4.0	6.0
10026	3194.0	3733.0
10025	3485.0	2814.0
116986	162.0	495.0
116985	6800.0	2999.0
116988	3501.0	4197.0
116987	2383.0	5138.0
114327	1199.0	1473.0
440043	0.0	0.0
126308	2684.0	2241.0
440041	0.0	0.0
126306	18.0	7.0
151306	365.0	42.0
100128590	6.0	4.0
100128596	0.0	6.0
151300	1.0	2.0
100128595	0.0	0.0
100128589	3.0	1.0
440027	6.0	18.0
440026	1275.0	3800.0
440023	0.0	0.0
10008	608.0	242.0
10007	1874.0	6242.0
10009	2592.0	4610.0
116984	772.0	208.0
116983	1562.0	2935.0
151313	547.0	1686.0
10000	3136.0	793.0
128954	0.0	0.0
10002	34.0	4.0
10001	843.0	1584.0
10004	283.0	115.0
10003	326.0	75.0
10006	3504.0	5968.0
10005	671.0	2339.0
126370	0.0	0.0
285352	84.0	75.0
100128579	0.0	0.0
285359	44.0	31.0
126375	415.0	594.0
126374	1284.0	117.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3017.0	5120.0
285367	986.0	1551.0
285368	329.0	1342.0
100128569	74.0	22.0
126364	254.0	239.0
100128560	22.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	0.0
344191	0.0	0.0
126353	209.0	1688.0
751071	128.0	137.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	4.0
106481282	0.0	0.0
285381	1968.0	1451.0
106481283	0.0	0.0
285382	228.0	97.0
106481280	0.0	0.0
165918	1386.0	2014.0
106481281	1.0	3.0
165904	13.0	4.0
285386	1539.0	101.0
138307	4.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	354.0	607.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	9.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	47.0
126299	959.0	897.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1620.0	2347.0
728710	0.0	0.0
126295	240.0	338.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	307.0	998.0
645318	0.0	0.0
645317	32.0	17.0
151242	6.0	28.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	25592.0	69646.0
100287908	0.0	0.0
645332	271.0	1333.0
126282	797.0	774.0
100287902	8.0	66.0
163227	419.0	544.0
100287900	0.0	0.0
163223	126.0	8.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	1.0	0.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	52.0	14.0
106481278	0.0	0.0
645328	2.0	1.0
151254	69.0	5.0
645326	4.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	4.0
163259	293.0	73.0
645345	41.0	108.0
200403	9.0	39.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	236.0	150.0
106481237	0.0	0.0
106481238	3.0	0.0
728737	3.0	6.0
728732	0.0	0.0
728734	0.0	1.0
126272	117.0	121.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	879.0	607.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	27.0	16.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	13.0
728723	128.0	44.0
106481253	1.0	3.0
107133522	3.0	13.0
106481254	3.0	0.0
107133524	7.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	0.0
151276	0.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	189.0	19.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1156.0	2971.0
106481218	2.0	1.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	20.0	14.0
645360	0.0	0.0
106481219	4.0	0.0
106481220	13.0	19.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	492.0	493.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	6.0
106481236	1.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	1.0
645387	154.0	113.0
645382	0.0	0.0
645381	35.0	26.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	1.0
106481207	1.0	0.0
106481204	0.0	2.0
106481205	2.0	0.0
106481208	4.0	0.0
106481209	0.0	0.0
3902	91.0	206.0
3903	2716.0	904.0
106481210	0.0	0.0
3904	3.0	2.0
3906	4.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5558.0	647.0
106481211	0.0	0.0
3909	8341.0	14155.0
106481212	0.0	0.0
684959	0.0	0.0
151234	10.0	0.0
151230	572.0	1020.0
728798	15.0	8.0
3913	33861.0	9017.0
3914	9524.0	166.0
3915	28905.0	6744.0
3916	21416.0	26383.0
3918	8916.0	219.0
3910	21423.0	4087.0
3911	7933.0	10299.0
3912	10975.0	5259.0
728782	4.0	6.0
728780	40.0	6.0
3924	2.0	9.0
3925	2319.0	17254.0
3927	15810.0	57509.0
3929	290.0	82.0
3920	11449.0	17454.0
3921	14564.0	16774.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5351.0	6580.0
3937	1000.0	941.0
3938	12.0	1.0
3939	27187.0	22207.0
3930	2488.0	2746.0
100873179	0.0	0.0
3931	502.0	55.0
3932	123.0	183.0
3933	0.0	1.0
3934	591.0	30.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	0.0
3947	1.0	1.0
3948	5.0	0.0
3949	6210.0	9810.0
100873169	1.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	15592.0	11425.0
100873196	0.0	0.0
100631260	2.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	9.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	48.0	9.0
3958	15832.0	1837.0
3959	49446.0	96884.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	353.0	330.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	492.0	41.0
3952	43659.0	166.0
3953	4020.0	505.0
3954	3032.0	9529.0
3955	2252.0	5893.0
3956	27247.0	4343.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	2.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	90.0	49.0
1303	15621.0	5914.0
107133502	0.0	0.0
1302	87.0	7.0
1301	205.0	199.0
1300	16.0	474.0
3960	19.0	8.0
3963	35.0	2.0
3964	5258.0	19029.0
1308	14009.0	98.0
3965	2847.0	1638.0
1307	6749.0	907.0
151295	42.0	5.0
1306	11843.0	4592.0
100189589	6.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	1533.0	7981.0
100287932	2226.0	2953.0
3981	787.0	842.0
728776	9.0	31.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	28244.0	10765.0
1315	7503.0	12906.0
1314	14396.0	48791.0
1312	5178.0	4072.0
1311	310.0	400.0
100329135	1.0	3.0
1310	2.0	0.0
574537	0.0	0.0
3972	3.0	9.0
3973	292.0	0.0
3975	0.0	87.0
3976	1805.0	83.0
3977	6007.0	2355.0
1318	195.0	65.0
3978	1118.0	3272.0
1317	3413.0	4537.0
728763	4.0	1.0
3990	86.0	6.0
645313	12.0	85.0
3991	29573.0	1872.0
645312	0.0	0.0
3992	924.0	4785.0
645311	1.0	0.0
728769	352.0	399.0
1330	0.0	0.0
1327	9664.0	6844.0
1326	1449.0	596.0
1325	4.0	10.0
3982	1.0	0.0
3983	17967.0	6608.0
3984	1614.0	1410.0
3985	4473.0	2125.0
3987	4138.0	3247.0
3988	7548.0	10333.0
1329	2481.0	4030.0
116809	0.0	0.0
100128416	21.0	5.0
1340	5230.0	10993.0
1337	3039.0	10730.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1828.0	9926.0
100128410	0.0	1.0
3995	4571.0	648.0
100128412	0.0	0.0
3996	2070.0	1399.0
3998	7694.0	16588.0
1339	1.0	0.0
285440	2715.0	4237.0
285441	0.0	0.0
1352	717.0	885.0
1351	3012.0	8128.0
1350	6483.0	12693.0
1349	3203.0	4628.0
1348	0.0	0.0
1347	2931.0	4694.0
1346	2133.0	650.0
1345	4360.0	113609.0
1343	2.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	16.0	48.0
1363	10553.0	2946.0
1362	8669.0	34476.0
1361	1.0	10.0
1360	52330.0	61.0
1359	880.0	584.0
1358	39.0	3.0
1357	127.0	2.0
1356	4641.0	13532.0
1355	2411.0	5197.0
1353	1477.0	2750.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	102.0	71.0
285464	585.0	973.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5774.0	49022.0
1373	609.0	79.0
1371	789.0	500.0
1370	9.0	7.0
1369	0.0	0.0
1368	4455.0	2049.0
100873209	0.0	0.0
1366	2361.0	7685.0
1365	1383.0	7616.0
1364	13789.0	19192.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	0.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3328.0	4640.0
116843	976.0	715.0
1384	3668.0	6362.0
116842	46.0	59.0
1382	7285.0	61394.0
116844	617.0	221.0
1381	385.0	0.0
1380	22.0	9.0
440176	1.0	2.0
440184	1.0	223.0
1379	1.0	1.0
1378	229.0	21.0
1376	1261.0	2281.0
1375	162.0	85.0
128821	5.0	0.0
100873237	1.0	0.0
128822	145.0	16.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	7.0	8.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	257.0	496.0
1396	325.0	323.0
1395	88.0	25.0
1394	225.0	3.0
1393	212.0	61.0
1392	0.0	0.0
285407	5.0	76.0
116835	1856.0	507.0
1390	1265.0	1205.0
1389	6560.0	6147.0
1388	5324.0	23524.0
1387	7939.0	7419.0
116841	1703.0	4223.0
1386	3161.0	6101.0
116840	2172.0	1610.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	103.0	127.0
100873255	0.0	1.0
100873254	7.0	5.0
100873253	0.0	0.0
285412	1.0	4.0
100873252	0.0	0.0
100287898	75.0	8.0
100287895	1.0	0.0
285419	56.0	6.0
1399	4486.0	8563.0
1398	6086.0	4400.0
1397	5816.0	2614.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	3.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	74.0	81.0
285429	13.0	16.0
100287880	0.0	0.0
440193	2625.0	3188.0
100873248	0.0	0.0
100873247	4.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	7939.0	11388.0
153830	4340.0	1597.0
645280	2.0	0.0
440138	544.0	935.0
440132	2.0	0.0
440142	1.0	2.0
10139	1826.0	2343.0
126208	831.0	1146.0
126206	29.0	0.0
126205	13.0	5.0
107133497	12.0	1.0
126204	11.0	0.0
107133499	0.0	0.0
128866	7012.0	23302.0
10131	2297.0	3081.0
10134	15076.0	20811.0
107133494	0.0	0.0
10133	8555.0	4214.0
128869	897.0	4876.0
10136	0.0	0.0
10135	5800.0	6703.0
100128493	0.0	0.0
103021294	11.0	77.0
10138	784.0	1090.0
100128496	1.0	0.0
10137	4476.0	9578.0
128861	1.0	0.0
128862	0.0	0.0
10141	4.0	0.0
10140	4211.0	16021.0
128864	10.0	47.0
440125	0.0	1.0
440131	0.0	1.0
10143	49.0	3809.0
128854	517.0	1482.0
10142	6406.0	8201.0
10144	3948.0	653.0
10147	3141.0	3041.0
100128483	0.0	0.0
10146	8988.0	39176.0
128859	0.0	1.0
10149	479.0	53.0
10148	72.0	48.0
128853	95.0	15.0
440159	0.0	1.0
10117	13.0	3.0
440163	5.0	0.0
10110	1442.0	40.0
10112	72.0	4208.0
10111	4673.0	15211.0
10114	9052.0	8366.0
10113	3970.0	5829.0
128848	0.0	0.0
10116	5585.0	8548.0
165829	46.0	11.0
100128469	12.0	12.0
153842	0.0	1.0
440145	610.0	2539.0
10129	3366.0	2025.0
440153	0.0	0.0
10128	7405.0	19646.0
100033799	0.0	0.0
107133486	3.0	23.0
10121	6779.0	11037.0
100128465	0.0	0.0
10120	3875.0	4746.0
10123	4126.0	1972.0
138234	0.0	1.0
10125	431.0	110.0
10124	1885.0	904.0
10127	1796.0	4810.0
10126	1056.0	1846.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	47.0	90.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	0.0	0.0
285489	165.0	121.0
100128448	0.0	1.0
126242	0.0	0.0
106481198	3.0	2.0
10107	1.0	0.0
10106	17779.0	25591.0
106481199	0.0	0.0
10109	9403.0	10483.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1732.0	5567.0
10100	647.0	120.0
10103	1044.0	159.0
106481194	1.0	0.0
10102	1058.0	2073.0
106481195	0.0	1.0
10105	2611.0	3739.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	204.0	7.0
440119	290.0	105.0
126235	0.0	0.0
126231	157.0	192.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	4.0
442775	31.0	91.0
106481164	1.0	1.0
106481169	0.0	0.0
442777	34.0	44.0
106481167	1.0	1.0
106481168	0.0	0.0
106481161	1.0	2.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	7.0	0.0
440104	948.0	356.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	7.0	7.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	17.0	1.0
10090	1134.0	30.0
10093	4411.0	6005.0
10092	6208.0	13725.0
10095	3856.0	6558.0
645204	5.0	0.0
10094	5964.0	11808.0
645203	1.0	6.0
10097	11392.0	24018.0
10096	7577.0	11834.0
645201	0.0	0.0
163115	163.0	50.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	175.0
106481143	0.0	0.0
114194	0.0	0.0
138162	176.0	495.0
106481144	0.0	0.0
114195	10.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	21.0	16.0
106481145	0.0	0.0
151126	656.0	3.0
106481146	0.0	0.0
10099	21519.0	12265.0
10098	1867.0	2694.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	500.0	711.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	84.0	29.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	70.0	5.0
415116	3948.0	8347.0
645207	0.0	2.0
645206	22.0	1.0
442707	0.0	0.0
