id	d5f0ea64-6660-49ac-a37e-3cd747045147	f01c01c8-97d9-4ba6-98cd-4ac9ac85ed82
442910	1.0	0.0
106481343	0.0	0.0
85457	12849.0	5367.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	53.0	232.0
442913	0.0	0.0
85452	1.0	194.0
442914	0.0	0.0
50	34360.0	6304.0
85453	2653.0	896.0
442915	0.0	0.0
85450	1884.0	2919.0
51	6589.0	4683.0
442916	0.0	0.0
85451	893.0	1673.0
52	3084.0	3295.0
442917	0.0	0.0
53	1098.0	2710.0
442918	0.0	0.0
54	70.0	14748.0
442919	0.0	0.0
55	4.0	182.0
442909	0.0	6.0
56	0.0	1.0
58	3246935.0	20.0
59	4334.0	25057.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	20.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	161.0	528.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	18.0	4.0
106481354	0.0	2.0
85446	89.0	446.0
442900	0.0	0.0
106481355	0.0	0.0
85443	170.0	126.0
442901	0.0	0.0
85444	149.0	921.0
442902	0.0	0.0
60	51774.0	307805.0
85441	372.0	3479.0
442903	7.0	10.0
85442	0.0	1785.0
442904	0.0	0.0
442905	0.0	0.0
62	6.0	30.0
85440	922.0	1995.0
442907	2.0	3.0
442908	0.0	0.0
66	1.0	0.0
67	5.0	7.0
68	0.0	5.0
344595	102.0	308.0
69	2.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	5.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	8.0	86.0
106481321	0.0	4.0
85479	23.0	395.0
106481322	0.0	0.0
85476	8050.0	5993.0
85477	26.0	5189.0
70	11897.0	21.0
85474	1.0	102.0
71	29506.0	158978.0
72	162.0	262.0
73	11.0	42.0
74	0.0	0.0
75	7.0	29.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4406.0	9390.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1096.0	3363.0
81	5162.0	29249.0
85463	2790.0	384.0
82	2.0	2.0
85464	14293.0	2147.0
83	9.0	12.0
85461	1103.0	3675.0
85462	78.0	2988.0
86	797.0	3129.0
87	1855.0	21235.0
85460	1570.0	674.0
88	658996.0	79.0
89	71146.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1899.0	3661.0
106481300	0.0	0.0
91	1196.0	5027.0
92	838.0	1608.0
93	1630.0	1268.0
94	1547.0	1419.0
95	141.0	219.0
97	337.0	152.0
98	4624.0	322.0
344561	0.0	0.0
728661	1648.0	3546.0
728664	1.0	0.0
106481305	0.0	0.0
261734	109.0	934.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	7.0	45.0
106481309	32.0	14.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	0.0	7.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	2.0
106481310	2.0	6.0
3809	2.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	811.0	812.0
3800	74.0	697.0
3801	389.0	1330.0
3802	0.0	0.0
728695	0.0	0.0
285735	1.0	0.0
261726	2532.0	3121.0
728698	1.0	3.0
3814	0.0	10.0
3815	374.0	1125.0
3816	25.0	17.0
261729	142.0	12907.0
3817	0.0	8.0
3818	2.0	2.0
222166	6073.0	1618.0
3811	2.0	3.0
3812	0.0	3.0
285740	0.0	3.0
285741	27.0	9.0
728689	8.0	16.0
3827	0.0	1.0
246100	0.0	0.0
3820	17.0	73.0
3821	3.0	29.0
3822	0.0	4.0
3823	1.0	5.0
3824	26.0	111.0
645402	0.0	0.0
403313	173.0	1634.0
403314	0.0	1.0
728637	1.0	4.0
728638	0.0	24.0
728633	0.0	0.0
728632	6.0	11.0
728635	7.0	20.0
3836	9121.0	6371.0
222183	74.0	259.0
3837	11929.0	13400.0
3838	669.0	4963.0
3839	23348.0	3943.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	1465.0	1964.0
3832	93.0	445.0
3833	44.0	137.0
3834	4.0	23.0
3835	1032.0	3299.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	32.0	465.0
3848	15.0	66.0
3849	0.0	3.0
222171	1.0	3557.0
728619	0.0	6.0
3840	26411.0	8034.0
3841	1490.0	980.0
3842	6020.0	8827.0
3843	20828.0	7080.0
3844	0.0	0.0
3845	1529.0	5132.0
3846	0.0	20.0
645423	0.0	0.0
3860	0.0	2.0
246126	0.0	0.0
728658	349.0	367.0
728655	0.0	2.0
728657	0.0	1.0
728656	0.0	0.0
3858	651.0	995.0
3859	1.0	2.0
246135	1.0	1.0
3850	0.0	1.0
3851	0.0	6.0
3852	5.0	918.0
645414	0.0	0.0
3853	0.0	29.0
3854	0.0	287.0
3855	19.0	379.0
3856	13.0	23811.0
3857	0.0	0.0
728640	1.0	5.0
645431	4.0	67.0
728642	132.0	203.0
728641	4.0	3.0
645434	5.0	4.0
645432	0.0	17.0
285704	1127.0	869.0
728643	1.0	0.0
222194	1390.0	6257.0
285708	0.0	0.0
1204	0.0	0.0
1203	310.0	1458.0
1201	259.0	4556.0
1200	4541.0	13879.0
3861	0.0	604.0
645426	0.0	7.0
645425	0.0	0.0
1209	4940.0	10618.0
3866	0.0	258.0
1208	0.0	33.0
1207	2960.0	3393.0
3868	0.0	42.0
285311	0.0	0.0
3880	13.0	22460.0
3881	257.0	1.0
285313	265.0	324.0
100128537	555.0	3364.0
3882	0.0	0.0
100128536	0.0	0.0
285314	0.0	3.0
285315	350.0	517.0
1215	61.0	42.0
100141515	2.0	1.0
1213	11670.0	183429.0
1212	4973.0	2934.0
1211	1608.0	6484.0
3872	4.0	865.0
3875	62.0	21808.0
3876	0.0	4.0
3879	1.0	3.0
3890	0.0	0.0
3891	0.0	1.0
3892	19.0	108.0
100128525	23.0	6.0
285326	0.0	0.0
1230	154.0	1449.0
285329	27.0	10.0
440097	23.0	1.0
440093	8.0	11.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	1.0	1.0
3887	3.0	154.0
3888	0.0	0.0
100631239	0.0	1.0
3889	0.0	0.0
100128516	11.0	127.0
285331	455.0	618.0
100128512	0.0	0.0
285335	13.0	3.0
100128514	0.0	1.0
1241	65.0	475.0
1240	625.0	1339.0
1238	102.0	78.0
1237	0.0	59.0
1236	15.0	224.0
1235	0.0	6.0
1234	32.0	969.0
1233	19.0	171.0
1232	89.0	11.0
3895	36984.0	24194.0
100128511	1.0	28.0
100631247	0.0	48.0
3897	145.0	70.0
100631248	0.0	2.0
3898	115.0	2306.0
100631249	0.0	0.0
3899	248.0	7924.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	4185.0	798.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	119.0	119.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	91.0	164.0
574501	1.0	3.0
574502	0.0	0.0
1244	96.0	148.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	403.0	2119.0
1263	409.0	1657.0
1262	1.0	5.0
116966	45.0	15.0
100887755	0.0	0.0
1261	1.0	30.0
100887754	0.0	5.0
1260	0.0	138.0
116969	341.0	17.0
1259	246.0	13.0
1258	0.0	1.0
440061	0.0	0.0
100887750	27.0	79.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	214.0	2684.0
1271	1540.0	8.0
100887749	110.0	29.0
1270	98.0	97.0
100887748	0.0	0.0
440044	8.0	32.0
1269	3.0	1.0
440051	0.0	0.0
1268	38.0	12.0
440050	0.0	8.0
1267	2741.0	4246.0
1266	3209.0	12555.0
100887740	0.0	0.0
1265	455.0	10125.0
1286	1233.0	51.0
1285	1581.0	5.0
1284	22839.0	31918.0
1282	32841.0	38859.0
1281	74969.0	833601.0
1280	4.0	109.0
440078	26.0	88.0
440077	0.0	1.0
440087	5.0	85.0
1278	48796.0	881230.0
1277	36895.0	1347220.0
440081	7.0	87.0
116938	0.0	0.0
1297	10.0	2.0
116931	9.0	60.0
1296	331.0	7346.0
1295	1155.0	17709.0
116933	0.0	0.0
1294	331.0	881.0
1293	34232.0	136910.0
116935	5.0	26.0
1292	21491.0	72373.0
440068	0.0	2.0
1291	16009.0	71722.0
116937	1.0	4.0
440067	0.0	5.0
1290	4768.0	72617.0
440073	146.0	102.0
440072	0.0	4.0
1289	6891.0	58705.0
1288	130.0	135.0
1287	524.0	5534.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1848.0	4757.0
440021	0.0	0.0
442673	1.0	5.0
10018	1180.0	6253.0
126328	1921.0	1581.0
442676	0.0	1.0
126326	205.0	507.0
1299	29.0	56.0
1298	10.0	832.0
10011	1540.0	2776.0
10010	2214.0	4238.0
10013	2297.0	2803.0
128989	903.0	3242.0
10015	5710.0	8913.0
10014	5933.0	4882.0
10017	0.0	5.0
10016	1096.0	5221.0
10020	1432.0	1788.0
114335	0.0	0.0
114336	0.0	0.0
126321	308.0	2581.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	1.0
10021	0.0	6.0
10024	15.0	47.0
128977	6190.0	1477.0
103021165	0.0	1.0
10023	315.0	507.0
103021164	1.0	4.0
10026	1681.0	2937.0
10025	2415.0	3227.0
116986	388.0	326.0
116985	2105.0	7882.0
116988	1892.0	6179.0
116987	2353.0	6134.0
114327	128.0	877.0
440043	0.0	0.0
126308	976.0	3545.0
440041	0.0	0.0
126306	4676.0	11.0
151306	25.0	23.0
100128590	3.0	6.0
100128596	2.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	2.0
440027	10.0	14.0
440026	717.0	1922.0
440023	0.0	0.0
10008	110.0	651.0
10007	1834.0	4918.0
10009	1265.0	3473.0
116984	163.0	390.0
116983	1355.0	2276.0
151313	960.0	1689.0
10000	1708.0	2106.0
128954	0.0	0.0
10002	9.0	61.0
10001	903.0	1195.0
10004	93.0	214.0
10003	115.0	75.0
10006	2136.0	4718.0
10005	1346.0	1462.0
126370	0.0	0.0
285352	51.0	69.0
100128579	0.0	0.0
285359	69.0	51.0
126375	186.0	508.0
126374	309.0	468.0
153918	0.0	1.0
100128574	0.0	0.0
285362	539.0	2630.0
285367	1909.0	781.0
285368	86.0	2763.0
100128569	9.0	101.0
126364	435.0	813.0
100128560	929.0	28.0
285370	0.0	0.0
285375	0.0	1.0
102682016	4.0	0.0
153932	0.0	1.0
344191	3.0	6.0
126353	0.0	5315.0
751071	82.0	95.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	3.0
106481282	0.0	0.0
285381	2852.0	1983.0
106481283	0.0	0.0
285382	125.0	305.0
106481280	0.0	1.0
165918	1781.0	2086.0
106481281	0.0	3.0
165904	193754.0	132.0
285386	80.0	131.0
138307	11.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	5.0	1.0
100128542	0.0	3.0
106481290	0.0	0.0
100128541	0.0	2.0
138311	256.0	460.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	5.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	633.0	772.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1771.0	2629.0
728710	0.0	0.0
126295	44.0	409.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	77.0	179.0
645318	0.0	0.0
645317	17.0	14.0
151242	243.0	4.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	25422.0	40633.0
100287908	0.0	0.0
645332	37.0	369.0
126282	526.0	2177.0
100287902	3.0	108.0
163227	569.0	452.0
100287900	0.0	0.0
163223	19.0	38.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	31.0	248.0
106481278	0.0	0.0
645328	8.0	2.0
151254	21.0	14.0
645326	1.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	60.0
163259	1625.0	170.0
645345	71.0	188.0
200403	39.0	20.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	66.0	136.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	0.0	2.0
728732	0.0	0.0
728734	0.0	4.0
126272	87.0	74.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	2532.0	1317.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	6.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	39.0	41.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	1.0
107133519	0.0	0.0
728724	2.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	8.0	2.0
728723	19.0	85.0
106481253	0.0	0.0
107133522	0.0	2.0
106481254	2.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	0.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	21.0	1.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	4.0	323.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	323.0	1962.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	4.0	76.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	4.0	10.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	439.0	713.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	3.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	20.0	0.0
645387	154.0	89.0
645382	0.0	0.0
645381	63.0	40.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	0.0	2.0
106481204	0.0	1.0
106481205	0.0	3.0
106481208	0.0	6.0
106481209	0.0	0.0
3902	8.0	143.0
3903	139.0	2771.0
106481210	0.0	0.0
3904	2.0	9.0
3906	0.0	0.0
106481213	0.0	2.0
106481214	0.0	0.0
3908	7139.0	6039.0
106481211	0.0	0.0
3909	349.0	504.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	33.0
151230	1434.0	776.0
728798	5.0	11.0
3913	15535.0	23310.0
3914	278.0	389.0
3915	16110.0	17140.0
3916	5996.0	24315.0
3918	111.0	493.0
3910	6681.0	11077.0
3911	1378.0	11574.0
3912	6800.0	16675.0
728782	20.0	10.0
728780	3.0	18.0
3924	5.0	6.0
3925	1304.0	2288.0
3927	3013.0	13011.0
3929	145.0	8.0
3920	12586.0	27026.0
3921	12648.0	13388.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	771.0	6573.0
3937	416.0	3049.0
3938	0.0	2.0
3939	63018.0	39544.0
3930	1444.0	1793.0
100873179	0.0	0.0
3931	171.0	267.0
3932	45.0	303.0
3933	0.0	0.0
3934	6.0	2910.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	0.0
3947	0.0	1.0
3948	1.0	3.0
3949	1338.0	4412.0
100873169	2.0	1.0
3940	1.0	2.0
100873168	0.0	0.0
3945	13213.0	12046.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	37.0	91.0
3958	2748.0	6699.0
3959	3289.0	39124.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	29.0	383.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	74.0	285.0
3952	31.0	2.0
3953	607.0	527.0
3954	1904.0	2650.0
3955	458.0	1216.0
3956	18461.0	18262.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	0.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	42.0	163.0
1303	5022.0	77609.0
107133502	0.0	0.0
1302	184.0	51.0
1301	69.0	19335.0
1300	10.0	12868.0
3960	36.0	29.0
3963	0.0	2.0
3964	809.0	19643.0
1308	3.0	319.0
3965	398.0	5929.0
1307	766.0	12513.0
151295	3.0	39.0
1306	17215.0	18766.0
100189589	0.0	5.0
728774	0.0	1.0
728773	0.0	0.0
3980	1083.0	2545.0
100287932	3818.0	2527.0
3981	880.0	1274.0
728776	3.0	19.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	11075.0	17020.0
1315	3759.0	8635.0
1314	9595.0	25943.0
1312	2773.0	6162.0
1311	14.0	9574.0
100329135	1.0	10.0
1310	232.0	0.0
574537	0.0	0.0
3972	0.0	1.0
3973	4.0	0.0
3975	0.0	67.0
3976	84.0	528.0
3977	6112.0	1606.0
1318	96.0	2005.0
3978	368.0	775.0
1317	724.0	5890.0
728763	0.0	2.0
3990	13.0	43.0
645313	0.0	7.0
3991	427.0	225.0
645312	0.0	0.0
3992	408.0	2642.0
645311	0.0	2.0
728769	33.0	301.0
1330	0.0	0.0
1327	23319.0	10103.0
1326	401.0	867.0
1325	2.0	7.0
3982	1.0	0.0
3983	10664.0	9743.0
3984	1362.0	4064.0
3985	1022.0	6837.0
3987	5274.0	5791.0
3988	1455.0	8130.0
1329	17301.0	4524.0
116809	0.0	0.0
100128416	20.0	21.0
1340	16876.0	7910.0
1337	482.0	3534.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	55.0	3343.0
100128410	1.0	1.0
3995	690.0	586.0
100128412	0.0	0.0
3996	1570.0	2815.0
3998	5333.0	7976.0
1339	45707.0	2.0
285440	298.0	611.0
285441	0.0	0.0
1352	3587.0	1244.0
1351	13889.0	7133.0
1350	26759.0	9208.0
1349	16363.0	3918.0
1348	0.0	0.0
1347	3374.0	5937.0
1346	35882.0	359.0
1345	12196.0	19353.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	11.0	7.0
1363	3613.0	8041.0
1362	3262.0	9879.0
1361	1.0	1.0
1360	79.0	170370.0
1359	258.0	2057.0
1358	1.0	1.0
1357	21.0	0.0
1356	71.0	28194.0
1355	3614.0	2869.0
1353	3398.0	1976.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	19.0	61.0
285464	285.0	503.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2250.0	11342.0
1373	220.0	211.0
1371	889.0	351.0
1370	1.0	54.0
1369	0.0	0.0
1368	341.0	1619.0
100873209	0.0	1.0
1366	17.0	5225.0
1365	0.0	2604.0
1364	3.0	30126.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	6.0
100873205	0.0	0.0
102800316	0.0	2.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1732.0	4194.0
116843	256.0	749.0
1384	22152.0	2466.0
116842	31.0	120.0
1382	404.0	81891.0
116844	62.0	2179.0
1381	6.0	21492.0
1380	1.0	5.0
440176	0.0	1.0
440184	0.0	1.0
1379	1.0	4.0
1378	49.0	32.0
1376	2369.0	1488.0
1375	490.0	109.0
128821	0.0	8.0
100873237	0.0	0.0
128822	0.0	74.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	16687.0	0.0
102800310	13.0	32.0
100873239	1.0	1.0
100873222	0.0	1.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	32.0	528.0
1396	27.0	77.0
1395	123.0	48.0
1394	13.0	63.0
1393	56.0	41.0
1392	1.0	1.0
285407	2.0	18.0
116835	869.0	801.0
1390	1140.0	1196.0
1389	1530.0	6079.0
1388	1418.0	7457.0
1387	7216.0	13066.0
116841	1632.0	3097.0
1386	2056.0	3479.0
116840	640.0	1848.0
100873226	1.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	1.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	13.0	137.0
100873255	0.0	0.0
100873254	7.0	3.0
100873253	0.0	0.0
285412	5.0	4.0
100873252	0.0	0.0
100287898	1.0	170.0
100287895	0.0	0.0
285419	967.0	8.0
1399	9707.0	7314.0
1398	3467.0	7868.0
1397	2245.0	16617.0
100873259	0.0	0.0
100873258	2.0	0.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	86.0	81.0
285429	23.0	17.0
100287880	0.0	0.0
440193	326.0	3736.0
100873248	0.0	0.0
100873247	2.0	2.0
100873246	0.0	0.0
100873245	0.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	3272.0	7558.0
153830	1634.0	2184.0
645280	3.0	2.0
440138	346.0	915.0
440132	3.0	3.0
440142	0.0	1.0
10139	1076.0	2621.0
126208	990.0	972.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	0.0
126204	1.0	0.0
107133499	0.0	0.0
128866	7285.0	13762.0
10131	9683.0	3834.0
10134	3039.0	21668.0
107133494	0.0	0.0
10133	42208.0	4668.0
128869	805.0	1764.0
10136	0.0	0.0
10135	4660.0	6967.0
100128493	0.0	0.0
103021294	11.0	28.0
10138	1772.0	819.0
100128496	0.0	0.0
10137	2549.0	4594.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	3.0
10140	15366.0	13758.0
128864	0.0	21.0
440125	1.0	1.0
440131	0.0	1.0
10143	3.0	156328.0
128854	129.0	188.0
10142	8873.0	8441.0
10144	1719.0	1955.0
10147	3262.0	2885.0
100128483	0.0	0.0
10146	11867.0	10324.0
128859	0.0	0.0
10149	78.0	53.0
10148	7.0	205.0
128853	8.0	331.0
440159	0.0	3.0
10117	799.0	5.0
440163	7.0	8.0
10110	5.0	43.0
10112	71.0	129.0
10111	2649.0	7450.0
10114	23190.0	49835.0
10113	6264.0	4148.0
128848	0.0	0.0
10116	5171.0	7022.0
165829	16.0	23.0
100128469	1.0	13.0
153842	2.0	1.0
440145	1080.0	1056.0
10129	4442.0	6882.0
440153	0.0	0.0
10128	21927.0	6712.0
100033799	0.0	0.0
107133486	2.0	9.0
10121	11097.0	10237.0
100128465	0.0	0.0
10120	5643.0	4746.0
10123	260.0	2636.0
138234	1.0	0.0
10125	51.0	204.0
10124	154.0	975.0
10127	721.0	3347.0
10126	209.0	1546.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	29.0	64.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	3.0
106481182	0.0	0.0
285489	963.0	20.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	0.0	2.0
10107	1.0	0.0
10106	12860.0	30963.0
106481199	0.0	0.0
10109	10976.0	15585.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	1.0
106481191	0.0	0.0
10101	1633.0	2693.0
10100	354.0	534.0
10103	93.0	4326.0
106481194	0.0	0.0
10102	2565.0	2877.0
106481195	1.0	0.0
10105	6556.0	1804.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	32.0	57.0
440119	198.0	411.0
126235	0.0	0.0
126231	165.0	165.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	40.0	102.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	40.0	58.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	1.0	56.0
440104	223.0	686.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	2.0	13.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	2.0
106481170	0.0	0.0
106481171	2.0	7.0
10090	341.0	443.0
10093	2007.0	6136.0
10092	1382.0	9758.0
10095	1090.0	9045.0
645204	0.0	1.0
10094	2401.0	9165.0
645203	2.0	2.0
10097	7754.0	18636.0
10096	4120.0	16249.0
645201	0.0	4.0
163115	49.0	61.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	0.0	10.0
106481143	0.0	0.0
114194	0.0	0.0
138162	23.0	668.0
106481144	0.0	0.0
114195	1.0	22.0
106481141	0.0	3.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	69.0
106481145	0.0	0.0
151126	957.0	420.0
106481146	0.0	0.0
10099	16250.0	17843.0
10098	162.0	1323.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	390.0	961.0
106481149	0.0	0.0
106481154	0.0	2.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	22.0	14.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	1.0	4.0
415116	2630.0	6579.0
645207	0.0	0.0
645206	157.0	5.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	1.0
442709	0.0	1.0
114182	0.0	0.0
10071	13.0	8.0
645220	2.0	0.0
728851	1.0	23.0
10073	1036.0	1112.0
