id	f4a128be-6910-49c3-9f0c-b6bd702ab7ce	62299b4e-203a-4f74-a2d9-94e0617acfb8
23034	2407.0	2314.0
23035	1677.0	917.0
106480159	0.0	0.0
23036	6015.0	2501.0
729816	1.0	0.0
23037	6044.0	1601.0
23038	9031.0	3825.0
106479189	0.0	0.0
23039	6856.0	7355.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	1.0
106479183	0.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	6615.0	2254.0
106479181	0.0	0.0
106480167	2.0	0.0
23031	1119.0	670.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	6844.0	3347.0
106480169	3.0	2.0
729809	0.0	0.0
23033	3278.0	1106.0
106480168	0.0	0.0
11056	1973.0	2030.0
11055	8.0	0.0
343169	1.0	0.0
11057	11658.0	6256.0
11059	10621.0	2223.0
106480161	1.0	1.0
106480160	0.0	0.0
693200	1.0	0.0
693201	10.0	0.0
693202	0.0	0.0
693203	0.0	0.0
11021	3177.0	4779.0
693204	0.0	0.0
11020	1590.0	939.0
693205	0.0	0.0
106479139	0.0	0.0
23001	7093.0	2538.0
106480127	0.0	0.0
693206	105.0	103.0
106479138	0.0	0.0
23002	4349.0	2008.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	1.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	2675.0	768.0
106479134	0.0	0.0
106479133	0.0	2.0
23007	1487.0	4383.0
106479132	0.0	0.0
23008	6117.0	3612.0
106479131	1.0	0.0
106479130	14.0	0.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	2.0	0.0
11023	1.0	3.0
84000	1557.0	4025.0
11022	1044.0	3813.0
11025	78.0	195.0
11024	49.0	25.0
84002	725.0	1452.0
139334	0.0	0.0
11027	109.0	150.0
11029	0.0	0.0
11030	7256.0	3461.0
106479129	0.0	0.0
11031	3033.0	8450.0
106479128	0.0	0.0
106479127	11.0	0.0
106480138	0.0	0.0
23012	4561.0	2932.0
23013	11703.0	5780.0
106479126	0.0	0.0
106480137	1.0	0.0
23014	4758.0	3067.0
106479125	0.0	0.0
23015	3273.0	607.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	1575.0	1562.0
106479123	0.0	0.0
23017	153.0	29.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	14938.0	14803.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	1.0	0.0
106480147	2.0	0.0
23011	5355.0	3761.0
106480146	0.0	0.0
11034	38038.0	28055.0
152302	409.0	475.0
11033	172.0	256.0
11036	0.0	1.0
11035	656.0	320.0
11037	963.0	659.0
139341	848.0	749.0
644297	14.0	2.0
166968	2611.0	665.0
619212	0.0	0.0
59067	0.0	2.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	4.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	105.0	85.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	96.0	80.0
11000	1639.0	1632.0
11005	141.0	63.0
11004	171.0	6341.0
11007	605.0	1213.0
11006	697.0	2242.0
127391	1.0	0.0
11010	2389.0	3698.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	1.0
106479147	1.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	341.0	151.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	658.0	446.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	820.0	258.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	4.0	0.0
11012	233.0	673.0
11011	2606.0	2502.0
11014	11971.0	17089.0
11013	34.0	260.0
11016	4546.0	1921.0
11015	1152.0	2726.0
11018	707.0	521.0
11017	1636.0	1192.0
139363	0.0	0.0
106144608	0.0	0.0
646808	7.0	4.0
106144606	2.0	2.0
106144607	0.0	0.0
345778	2977.0	720.0
646802	1.0	0.0
730861	2.0	0.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	148.0	18.0
729877	0.0	0.0
259308	11.0	0.0
259307	257.0	2291.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	6.0	3.0
50604	8.0	4.0
106479119	2.0	1.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	1.0	0.0
106479115	0.0	0.0
106479114	3.0	0.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	952.0	359.0
50613	1.0	0.0
50612	0.0	0.0
50615	71.0	387.0
50614	7.0	1.0
50617	260.0	893.0
729894	0.0	0.0
50616	0.0	0.0
50619	1345.0	1650.0
50618	4434.0	3202.0
106479109	0.0	0.0
106479108	5.0	1.0
106479107	0.0	0.0
106479106	6.0	6.0
106479105	55.0	10.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	1.0	0.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	65.0	49.0
646839	5.0	6.0
50626	2783.0	3145.0
646837	213.0	72.0
50628	2638.0	2207.0
646851	372.0	115.0
260332	0.0	0.0
23089	6075.0	1139.0
260334	10.0	22.0
260337	0.0	0.0
260338	0.0	0.0
23081	1135.0	796.0
23082	2562.0	3901.0
100272228	334.0	28.0
23085	4913.0	4334.0
23086	1606.0	1162.0
23087	1411.0	1556.0
50631	67.0	53.0
50632	10.0	0.0
646849	0.0	0.0
23080	4603.0	3135.0
50636	44.0	85.0
50639	5.0	0.0
729830	999.0	447.0
644202	16.0	0.0
646864	0.0	0.0
646862	15.0	21.0
729838	6.0	26.0
23092	3994.0	1143.0
23093	2239.0	1862.0
23094	4391.0	3451.0
23095	6892.0	4481.0
23096	1229.0	1055.0
23097	3134.0	2232.0
729828	2.0	4.0
23098	582.0	100.0
50640	2954.0	1859.0
23099	1845.0	972.0
730811	0.0	0.0
23090	1051.0	181.0
23091	8666.0	4462.0
11081	241.0	19.0
50649	470.0	855.0
11080	2927.0	1030.0
11083	7282.0	6892.0
729862	0.0	0.0
11082	116.0	547.0
11085	0.0	0.0
644213	1.0	0.0
100286844	87.0	22.0
646875	1.0	0.0
644214	2.0	1.0
11086	39.0	4.0
646873	0.0	0.0
23067	3985.0	2909.0
23060	4823.0	2321.0
23061	11847.0	9137.0
23062	9751.0	5996.0
23063	7035.0	2712.0
23064	9326.0	5317.0
23065	4619.0	5800.0
50651	105.0	38.0
100272205	107.0	72.0
23066	380.0	374.0
50650	3871.0	1468.0
50652	2.0	0.0
11092	570.0	234.0
644220	9.0	10.0
11091	2649.0	4380.0
11094	1429.0	1165.0
729852	1211.0	532.0
11093	341.0	44.0
11096	4529.0	328.0
11095	111.0	14.0
11098	7387.0	5522.0
11097	1325.0	904.0
646884	0.0	0.0
23078	3931.0	1826.0
729857	13.0	56.0
23070	4622.0	3097.0
23071	4403.0	5478.0
23072	41.0	66.0
164380	0.0	0.0
23074	1972.0	1642.0
23075	7988.0	4315.0
23076	3206.0	4178.0
23077	10708.0	3559.0
11099	3554.0	1670.0
646879	0.0	0.0
644218	1.0	2.0
646877	0.0	0.0
100130972	1.0	0.0
100379220	2.0	0.0
100130970	0.0	0.0
284339	29.0	32.0
284338	69.0	267.0
100129983	0.0	0.0
100129982	5.0	4.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	26.0	25.0
100129976	1.0	1.0
100130963	2.0	0.0
100130962	1.0	0.0
284325	789.0	670.0
100129972	1.0	0.0
284323	1771.0	617.0
100129969	11.0	0.0
100130958	77.0	132.0
693187	0.0	0.0
693188	4.0	0.0
693189	0.0	0.0
100130954	0.0	0.0
2444	2172.0	1430.0
100379249	37.0	2.0
693190	0.0	0.0
100129961	113.0	51.0
284312	43.0	1.0
693191	0.0	0.0
100129960	2.0	0.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	2.0	0.0
693177	0.0	0.0
693178	2.0	1.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	2145.0	1245.0
284307	818.0	1331.0
284306	359.0	204.0
693180	0.0	0.0
693181	0.0	0.0
693182	0.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	55.0	3.0
100130933	7.0	5.0
100130932	22.0	24.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	1165.0	831.0
284370	1579.0	492.0
100130923	4.0	0.0
100130922	1.0	0.0
100129937	1.0	0.0
100129933	19.0	11.0
2483	1775.0	1723.0
284369	1.0	0.0
2475	5367.0	4625.0
284367	54.0	12.0
284366	0.0	1.0
284361	5313.0	11795.0
50801	2.0	0.0
50804	1495.0	634.0
50805	388.0	2.0
100129926	7.0	0.0
50808	6105.0	2918.0
100129921	0.0	0.0
50807	3498.0	6359.0
100129920	0.0	3.0
50809	15471.0	8828.0
2496	10.0	7.0
2495	24866.0	72890.0
2494	655.0	103.0
2492	1.0	1.0
100129929	0.0	0.0
2491	65.0	935.0
2488	0.0	0.0
2487	1942.0	126.0
284359	18.0	12.0
284358	105.0	193.0
284355	0.0	0.0
284353	123.0	55.0
284352	2569.0	3322.0
50813	4128.0	3816.0
50814	1095.0	2194.0
100129919	0.0	0.0
284349	759.0	593.0
2499	17.0	2.0
284348	296.0	510.0
2498	43.0	66.0
2497	77.0	44.0
284346	175.0	136.0
284340	533.0	225.0
23207	4402.0	5758.0
693121	0.0	0.0
100093625	1.0	0.0
23208	1182.0	842.0
693122	9.0	1.0
100093626	0.0	0.0
23209	32.0	5.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	123.0	18.0
693126	0.0	0.0
693127	0.0	2.0
693128	0.0	0.0
25862	904.0	663.0
693129	0.0	0.0
23200	4799.0	5343.0
25861	1093.0	978.0
644191	7.0	2.0
23201	8464.0	4599.0
25864	611.0	510.0
23203	2369.0	2373.0
25865	3555.0	5335.0
23204	11858.0	30954.0
23205	19.0	4.0
644192	158.0	18.0
11228	2157.0	1017.0
84166	2848.0	5597.0
11221	629.0	1359.0
84168	14354.0	26849.0
11223	69.0	2.0
100093630	5072.0	1081.0
84167	706.0	254.0
11222	4073.0	5214.0
100093631	1105.0	283.0
84162	13083.0	3041.0
11224	17747.0	15257.0
84164	3631.0	4284.0
11227	400.0	172.0
11226	12258.0	1830.0
84163	471.0	95.0
23218	4981.0	3144.0
23219	3946.0	3821.0
402093	0.0	0.0
100862704	25.0	6.0
11230	741.0	1350.0
23210	1349.0	2052.0
25873	19983.0	17140.0
100379298	0.0	0.0
23211	3695.0	3207.0
25875	5043.0	1116.0
23212	740.0	2343.0
23213	4430.0	23573.0
25874	2432.0	4513.0
23214	5145.0	9815.0
25876	37.0	6.0
23215	16735.0	19042.0
23216	4534.0	11141.0
25879	2084.0	6025.0
100379296	0.0	0.0
25878	6214.0	28637.0
23217	18.0	25.0
84159	11237.0	4155.0
25871	3549.0	2036.0
25870	7505.0	6180.0
142940	1976.0	629.0
11232	774.0	352.0
11231	9916.0	9107.0
84154	1814.0	2201.0
11234	3141.0	1222.0
11236	3150.0	2764.0
11235	2196.0	5194.0
11238	1037.0	299.0
84153	1517.0	1039.0
11237	3394.0	3608.0
84152	4466.0	7765.0
693120	1.0	2.0
100093624	0.0	0.0
166929	1512.0	854.0
25847	4138.0	2309.0
84182	136.0	166.0
84181	9818.0	2221.0
25849	3602.0	1320.0
25840	14116.0	3058.0
25842	1808.0	1405.0
25841	334.0	1437.0
25844	6455.0	8093.0
25843	2121.0	1845.0
11209	256.0	15.0
84188	6932.0	2490.0
84187	4079.0	2896.0
11201	3525.0	1001.0
11200	490.0	982.0
84189	1851.0	577.0
11202	214.0	321.0
84186	1670.0	1086.0
25859	261.0	242.0
25858	3.0	0.0
84171	1937.0	620.0
284391	2570.0	430.0
284390	310.0	50.0
100862726	0.0	0.0
100862727	3.0	0.0
100862728	1.0	0.0
25851	1859.0	1318.0
25850	684.0	189.0
25853	4462.0	3844.0
25852	2887.0	2104.0
100862725	0.0	0.0
25855	1987.0	3614.0
25854	544.0	165.0
402077	0.0	0.0
11218	1798.0	1940.0
11217	72.0	40.0
11219	26.0	49.0
139324	451.0	113.0
84176	28.0	21.0
11212	3795.0	2163.0
139322	2565.0	1019.0
84179	622.0	216.0
11211	192.0	135.0
84173	3575.0	593.0
11214	14216.0	6614.0
11213	1885.0	226.0
84172	1995.0	2079.0
284385	324.0	201.0
11216	2423.0	1524.0
11215	6974.0	2221.0
84174	258.0	184.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	5489.0	8833.0
693166	1.0	0.0
25828	4100.0	3095.0
693167	0.0	0.0
25827	867.0	230.0
693168	0.0	0.0
693169	1.0	0.0
25829	4508.0	4878.0
441669	0.0	0.0
392214	0.0	1.0
25820	7110.0	4189.0
127343	6.0	6.0
25822	589.0	489.0
25821	1794.0	1343.0
25824	6353.0	8652.0
441662	0.0	0.0
106479099	0.0	0.0
25823	56.0	6.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	3873.0	9000.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	2167.0	748.0
115362	707.0	6181.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	7.0	7.0
106480093	0.0	0.0
693172	0.0	1.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	2.0	0.0
693174	1.0	3.0
693175	16.0	5.0
106480094	0.0	0.0
84191	1553.0	2225.0
25837	106.0	197.0
693154	0.0	0.0
84190	551.0	245.0
25836	10114.0	2340.0
693155	44.0	16.0
25839	3509.0	4621.0
84193	4774.0	4387.0
693156	0.0	0.0
693157	0.0	0.0
693158	26.0	0.0
693159	0.0	1.0
392225	0.0	0.0
25831	13845.0	6899.0
25830	6.0	48.0
441654	1.0	0.0
25833	449.0	1178.0
100379250	0.0	0.0
106479089	1.0	1.0
25832	955.0	1336.0
106479088	0.0	0.0
25834	15.0	1.0
106479087	0.0	0.0
100379251	12.0	0.0
106479086	0.0	0.0
115350	14.0	19.0
106479085	1.0	1.0
414061	0.0	0.0
106479084	0.0	0.0
115352	71.0	144.0
106479083	0.0	0.0
414062	391.0	267.0
115353	1744.0	3391.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	134.0	132.0
693163	0.0	0.0
84196	4787.0	3544.0
693164	1.0	0.0
25804	2519.0	7407.0
693143	2.0	0.0
25803	5896.0	346.0
693144	0.0	0.0
25806	34.0	100.0
25805	6110.0	1379.0
693146	7.0	0.0
693147	0.0	0.0
25807	773.0	1042.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	677.0	311.0
100130995	0.0	0.0
100379287	1.0	4.0
100130994	0.0	0.0
441687	47.0	7.0
25800	29552.0	6585.0
25802	11240.0	1403.0
25801	1648.0	1245.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	7.0	0.0
106480076	0.0	0.0
106480079	1.0	1.0
106480078	0.0	0.0
142910	18.0	5.0
106480071	0.0	0.0
100380272	3.0	0.0
693151	0.0	0.0
142913	61.0	9.0
106480070	1.0	0.0
106480073	0.0	0.0
693152	0.0	0.0
693153	141.0	21.0
106480072	0.0	0.0
693132	0.0	0.0
25814	7069.0	5350.0
693133	2.0	0.0
693134	0.0	0.0
25817	78.0	150.0
25816	2034.0	1113.0
100130988	0.0	0.0
693135	0.0	0.0
25819	258.0	648.0
693136	0.0	0.0
100129998	0.0	1.0
130940	205.0	36.0
25818	3422.0	21968.0
693137	0.0	0.0
693138	1.0	2.0
693139	0.0	2.0
100130980	12.0	5.0
25813	3195.0	2161.0
392209	10.0	2.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	416.0	69.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	1.0	0.0
106480080	0.0	0.0
100129995	1.0	74.0
106480082	0.0	0.0
693140	2.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	2.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	12526.0	7230.0
154881	2040.0	637.0
11182	98.0	789.0
11181	20.0	4.0
646770	0.0	0.0
11184	496.0	538.0
392133	0.0	0.0
11183	4898.0	2272.0
392132	0.0	0.0
11186	2123.0	2568.0
139249	1.0	8.0
11185	953.0	66.0
23166	4054.0	1841.0
23167	6242.0	9082.0
106480049	1.0	0.0
23168	6672.0	4490.0
106479059	0.0	1.0
23169	1984.0	1638.0
166863	4.0	0.0
392138	3.0	0.0
106479058	0.0	0.0
729920	289.0	81.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	6184.0	3872.0
106479054	0.0	0.0
142891	3580.0	1081.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	3312.0	5094.0
106480055	0.0	0.0
106479051	0.0	0.0
23161	4259.0	1566.0
115286	1699.0	955.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	3133.0	2099.0
106480057	0.0	0.0
23163	3034.0	2299.0
106480056	0.0	0.0
152217	816.0	1258.0
23164	15614.0	9836.0
106480059	0.0	0.0
23165	4272.0	5033.0
106480058	0.0	0.0
11188	9888.0	3238.0
11187	2274.0	8029.0
11189	3.0	1.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	1.0	1.0
11191	91.0	29.0
392140	27.0	1.0
11190	2556.0	2986.0
404672	2131.0	1966.0
11193	1559.0	843.0
154872	0.0	19.0
11194	1279.0	1082.0
11197	380.0	21.0
11196	4275.0	2990.0
23177	5612.0	1054.0
402016	2.0	2.0
23178	873.0	590.0
106479049	1.0	0.0
23179	3706.0	975.0
106479048	0.0	0.0
127255	115.0	27.0
106479047	0.0	1.0
127254	745.0	7.0
106479046	0.0	0.0
646780	6.0	11.0
127253	2499.0	1098.0
106479045	0.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	10.0	3.0
23170	2361.0	3994.0
115273	438.0	590.0
106480063	0.0	0.0
729909	2.0	1.0
106479041	0.0	1.0
23171	7672.0	877.0
106479040	0.0	0.0
106480066	5.0	1.0
23172	1916.0	1394.0
106480065	0.0	0.0
23173	3678.0	3345.0
106480068	0.0	0.0
23174	4500.0	3331.0
106480067	0.0	0.0
23175	4585.0	3624.0
23176	5690.0	5376.0
106480069	0.0	0.0
11199	7.0	2.0
11198	10748.0	11143.0
106480060	1.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	8361.0	3376.0
644131	306.0	96.0
404663	0.0	24.0
11162	251.0	56.0
646799	0.0	3.0
11161	2507.0	2588.0
404665	33.0	10.0
11164	2578.0	10251.0
11163	4143.0	1128.0
23144	1039.0	3113.0
127247	0.0	0.0
106480028	0.0	0.0
23145	364.0	24.0
106480027	6.0	4.0
106480029	0.0	0.0
23148	436.0	102.0
106479079	0.0	0.0
646791	5.0	0.0
23149	257.0	577.0
441641	7.0	1.0
106479078	0.0	0.0
106479077	3.0	0.0
106479076	0.0	1.0
84108	564.0	596.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	27.0	432.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	5.0	0.0
84109	4.0	46.0
106480032	0.0	0.0
106479072	1.0	0.0
23140	7474.0	2863.0
115265	282.0	71.0
106480035	0.0	0.0
106479071	4.0	2.0
84103	0.0	0.0
23141	5212.0	7087.0
106480034	2.0	0.0
106479070	0.0	0.0
23142	3272.0	1279.0
84106	175.0	155.0
106480037	0.0	0.0
84105	792.0	209.0
23143	3046.0	1358.0
106480036	0.0	0.0
84100	323.0	128.0
11166	7.0	8.0
140258	0.0	0.0
644129	1.0	0.0
11165	2048.0	2139.0
84102	1497.0	968.0
11168	5602.0	2764.0
84101	168.0	3.0
11167	28868.0	30576.0
644128	101.0	102.0
11169	577.0	1506.0
11171	5876.0	6462.0
11170	2561.0	2325.0
11173	198.0	815.0
441639	0.0	0.0
11172	7.0	0.0
343296	0.0	0.0
11174	85.0	278.0
644146	8.0	0.0
23155	1921.0	2049.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	3508.0	2917.0
23158	21230.0	1772.0
106479069	0.0	2.0
441631	795.0	133.0
106479068	1.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	2.0	0.0
106479062	0.0	1.0
106480044	0.0	0.0
23150	3128.0	812.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	2255.0	1158.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	6793.0	8106.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2412.0	1056.0
106480047	0.0	0.0
11177	3139.0	4088.0
11176	11669.0	5757.0
11179	1493.0	609.0
644138	4.0	9.0
11178	1371.0	780.0
644139	0.0	3.0
139285	783.0	1142.0
106480040	7.0	0.0
103695364	0.0	0.0
103695363	0.0	2.0
644153	0.0	0.0
11140	8191.0	6044.0
644159	0.0	0.0
103695365	0.0	0.0
11142	2357.0	1317.0
166824	3194.0	481.0
106479019	0.0	0.0
11141	8.0	0.0
130872	5435.0	998.0
106479018	0.0	0.0
644157	72.0	112.0
23122	6123.0	1877.0
106480006	0.0	0.0
106479017	2.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	11.0	6.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	13.0	64.0
23125	3786.0	2024.0
106480007	0.0	0.0
25786	51.0	104.0
106479014	0.0	0.0
25789	100.0	17.0
644150	759.0	1131.0
23126	9446.0	9607.0
106479013	2.0	0.0
25788	154.0	364.0
23127	263.0	107.0
106479012	0.0	0.0
106480009	2.0	1.0
106479011	0.0	0.0
23129	8737.0	6174.0
106479010	0.0	0.0
84129	54.0	23.0
106480011	9.0	1.0
106480010	0.0	0.0
84126	4.0	6.0
106480013	0.0	0.0
84125	117.0	31.0
25780	1467.0	1068.0
106480012	0.0	0.0
84128	2976.0	3528.0
23120	61.0	50.0
106480015	0.0	0.0
25782	4458.0	4210.0
106480014	0.0	0.0
11144	127.0	67.0
11143	4861.0	3466.0
139212	0.0	0.0
84124	1629.0	1004.0
11146	554.0	594.0
11145	9031.0	3869.0
11148	3.0	1.0
86781	52.0	55.0
11147	251.0	485.0
11149	464.0	428.0
392181	1.0	1.0
127294	385.0	29.0
644165	14.0	15.0
11151	2565.0	2938.0
166815	1296.0	1162.0
392188	0.0	0.0
106479009	0.0	0.0
11153	681.0	639.0
106479008	0.0	0.0
644168	0.0	0.0
11152	2496.0	1743.0
106479007	0.0	0.0
25796	1971.0	2616.0
130888	547.0	125.0
23133	4220.0	1989.0
106479006	10.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3409.0	1691.0
25798	3609.0	4531.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	2274.0	1573.0
25797	467.0	1143.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	4557.0	3106.0
106479002	0.0	0.0
25799	1040.0	738.0
402055	1422.0	894.0
23138	1419.0	1130.0
106479001	0.0	0.0
23139	3734.0	5100.0
106479000	0.0	0.0
644160	2.0	3.0
106480020	0.0	0.0
25790	74.0	251.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6262.0	8091.0
106480024	0.0	0.0
25791	141.0	149.0
23130	2426.0	1721.0
106480023	0.0	0.0
23131	5634.0	3272.0
25794	81.0	37.0
106480026	0.0	0.0
25793	7310.0	6727.0
23132	3452.0	2280.0
106480025	0.0	0.0
11155	342.0	34.0
11154	869.0	241.0
11157	897.0	789.0
11156	1092.0	3696.0
11159	852.0	395.0
139221	119.0	126.0
11158	1387.0	784.0
392193	0.0	0.0
23108	4593.0	1089.0
23109	2.0	91.0
127281	2056.0	1620.0
441608	0.0	0.0
154860	2.0	1.0
11120	2510.0	2299.0
343263	3.0	4.0
154865	85.0	7.0
25763	0.0	0.0
106479039	0.0	0.0
23101	64.0	30.0
106479038	54.0	24.0
23102	5809.0	2931.0
106479037	6.0	13.0
25764	225.0	36.0
106479036	1.0	0.0
106479035	1.0	0.0
23105	117.0	52.0
25766	785.0	490.0
106479034	0.0	0.0
25769	5.0	184.0
106479033	0.0	0.0
23107	4409.0	2344.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	2259.0	1923.0
106479030	0.0	0.0
84148	2759.0	1404.0
84144	647.0	417.0
11122	2178.0	74.0
84146	4897.0	3302.0
11124	3599.0	6732.0
11123	3096.0	1985.0
11126	120.0	54.0
84140	345.0	203.0
11128	2424.0	1399.0
84142	1047.0	331.0
84141	227.0	1294.0
139231	5210.0	2115.0
11127	1490.0	686.0
23119	580.0	235.0
644186	20.0	9.0
11131	472.0	20.0
11130	487.0	2971.0
106479029	2.0	0.0
23111	5824.0	2853.0
106479028	0.0	0.0
25774	0.0	0.0
23112	4834.0	1728.0
106479027	0.0	0.0
25776	1680.0	1059.0
23113	3081.0	1087.0
106479026	1.0	1.0
25775	6.0	3.0
23114	3449.0	285.0
106479025	1.0	2.0
25778	3552.0	1604.0
106479024	0.0	0.0
25777	15414.0	14886.0
23116	2617.0	556.0
106479023	3.0	9.0
23117	188.0	80.0
106479022	0.0	0.0
23118	10050.0	7282.0
106479021	0.0	0.0
115294	7369.0	3347.0
106479020	8.0	8.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	61.0	7.0
106480004	0.0	0.0
25771	2111.0	1287.0
84138	477.0	387.0
106480003	0.0	0.0
11133	472.0	561.0
84133	33.0	9.0
84132	1628.0	1205.0
11132	807.0	455.0
11135	4457.0	11965.0
84135	1386.0	641.0
84134	1128.0	2431.0
11137	3269.0	4149.0
115290	842.0	1453.0
11136	10.0	12.0
84131	1690.0	1498.0
11138	4379.0	1793.0
730993	1.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	2.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	60.0	28.0
729993	171.0	67.0
50717	6496.0	4681.0
102465257	5.0	0.0
102465256	0.0	0.0
102465255	0.0	1.0
729991	651.0	619.0
102465254	2.0	0.0
102465253	0.0	0.0
164284	852.0	1355.0
100884155	1.0	0.0
102465252	0.0	0.0
730978	2.0	0.0
102465251	0.0	0.0
102465250	1.0	0.0
730974	0.0	0.0
392194	0.0	1.0
