id	f40edd33-8549-48a2-9fc7-a9313468b155	97745843-751b-4437-82e0-31ed8c323e91
56143	12.0	6.0
83737	4728.0	5189.0
220070	0.0	0.0
10822	0.0	1.0
283638	4727.0	3485.0
83744	506.0	318.0
10821	3.0	1.0
10824	6.0	2.0
83746	2560.0	3704.0
10823	0.0	0.0
83741	0.0	0.0
283635	3462.0	5759.0
10826	4122.0	304.0
220074	701.0	689.0
56144	61.0	13.0
10825	1068.0	1146.0
56145	77.0	32.0
83740	0.0	0.0
83743	2355.0	2385.0
56146	21.0	9.0
10828	3.0	0.0
10827	1915.0	1130.0
83742	5554.0	3649.0
56147	9.0	13.0
283631	3.0	2.0
10820	12.0	0.0
440836	1399.0	3041.0
643563	3.0	1.0
56154	2.0	55.0
81109	0.0	0.0
283629	159.0	53.0
56159	6.0	5.0
81115	2.0	0.0
81116	0.0	0.0
56155	76.0	127.0
283624	1702.0	339.0
102724097	20.0	22.0
256006	57.0	24.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	14.0	10.0
81114	0.0	0.0
81110	0.0	0.0
440829	6.0	30.0
440823	282.0	333.0
440822	0.0	5.0
56163	31.0	4.0
56164	26.0	116.0
256021	67.0	37.0
56165	115.0	14.0
83759	1310.0	1069.0
56160	1723.0	603.0
10800	567.0	140.0
283617	0.0	0.0
81104	0.0	0.0
10802	3429.0	2631.0
10801	16741.0	25302.0
10804	27.0	100.0
10803	19.0	33.0
56167	0.0	0.0
10806	2317.0	2411.0
56168	1.0	0.0
56169	232.0	111.0
643582	0.0	0.0
643586	4.0	1.0
256076	11.0	0.0
401253	4.0	4.0
56171	202.0	92.0
401251	25.0	38.0
56172	5333.0	10614.0
401250	3.0	2.0
81137	0.0	0.0
81138	115.0	7.0
83795	1.0	0.0
102724076	0.0	0.0
102724077	24.0	8.0
283688	0.0	6.0
401247	8.0	2.0
81136	0.0	0.0
283687	228.0	351.0
283685	0.0	0.0
93109	925.0	714.0
283682	15.0	5.0
100126825	0.0	0.0
93107	0.0	0.0
643596	11.0	2.0
56180	977.0	1151.0
93100	1369.0	1238.0
401242	0.0	1.0
256085	0.0	0.0
56181	3216.0	2759.0
81126	0.0	0.0
81127	0.0	0.0
83787	3049.0	3979.0
283677	2.0	2.0
401237	534.0	912.0
83786	2962.0	3686.0
401236	108.0	21.0
283673	240.0	94.0
93134	3835.0	2343.0
401233	0.0	0.0
401232	162.0	110.0
256051	744.0	426.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	161.0	48.0
81153	0.0	0.0
100271596	0.0	0.0
100271595	1.0	0.0
100271590	0.0	0.0
100271591	1.0	0.0
93129	758.0	368.0
283659	201.0	87.0
100271587	1.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	3.0	1.0
283651	82.0	47.0
100271585	0.0	0.0
100271584	3.0	4.0
100271581	0.0	0.0
22998	9830.0	3150.0
22999	72.0	186.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	7905.0	3079.0
100151671	0.0	0.0
100151672	0.0	0.0
22992	12382.0	9684.0
22993	5125.0	3368.0
100151674	6.0	2.0
22994	1081.0	1349.0
83903	40.0	187.0
22995	712.0	567.0
83902	1.0	3.0
22996	1041.0	2706.0
22997	143.0	33.0
100151670	1.0	0.0
100151686	0.0	2.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	11.0	3.0
100151684	1.0	0.0
100151685	0.0	0.0
100151681	1.0	3.0
56302	1.0	10.0
83901	0.0	0.0
342538	8.0	7.0
83900	0.0	0.0
56300	0.0	13.0
56301	261.0	9.0
124411	1267.0	764.0
22976	1324.0	1049.0
22977	232.0	150.0
22978	2306.0	2455.0
22979	212.0	306.0
22970	41.0	38.0
22971	1495.0	2279.0
22974	332.0	6036.0
83932	999.0	1603.0
10998	411.0	155.0
83931	5724.0	5004.0
342527	75.0	12.0
148418	153.0	197.0
83933	294.0	455.0
124404	1.0	1.0
10999	1472.0	1836.0
124401	949.0	980.0
124402	1171.0	1064.0
83930	2419.0	1380.0
56311	8.0	19.0
10990	1770.0	313.0
100126693	7.0	1.0
10992	14614.0	14180.0
606500	0.0	0.0
10991	297.0	1168.0
10994	2762.0	3444.0
10993	118.0	271.0
22987	88.0	47.0
22989	14.0	28.0
22980	8698.0	9598.0
22981	1144.0	2195.0
22982	4078.0	3785.0
22983	36.0	85.0
22984	3767.0	3781.0
22985	12977.0	7165.0
22986	1.0	47.0
58986	2288.0	5729.0
148423	1404.0	1030.0
58985	149.0	87.0
342510	133.0	526.0
283694	0.0	0.0
283693	29.0	10.0
283692	6.0	5.0
22954	1597.0	1147.0
22955	3888.0	3462.0
112487	1017.0	820.0
22950	2358.0	3552.0
391524	1.0	2.0
22952	11.0	2.0
22953	45.0	35.0
391526	1.0	0.0
10975	2310.0	3550.0
83953	1.0	26.0
10978	753.0	1178.0
83955	23.0	20.0
10979	9106.0	4939.0
112495	2081.0	4475.0
10970	5950.0	7255.0
56339	2891.0	1339.0
10972	22800.0	28375.0
10971	20288.0	22213.0
10974	0.0	0.0
10973	3384.0	4569.0
401409	25.0	23.0
112479	1032.0	524.0
112476	297.0	138.0
391530	0.0	0.0
83939	8212.0	10301.0
56341	2.0	3.0
391533	0.0	0.0
124460	265.0	405.0
83935	465.0	749.0
83938	374.0	385.0
391538	0.0	3.0
83937	3112.0	3707.0
10987	3149.0	4852.0
83943	836.0	565.0
83942	0.0	0.0
10989	4863.0	5513.0
10988	6496.0	3205.0
56342	322.0	530.0
124454	1442.0	1699.0
56344	1.0	0.0
83941	1894.0	2123.0
83940	1618.0	3437.0
643503	0.0	0.0
10981	2043.0	3581.0
112483	2205.0	2255.0
10980	4644.0	4694.0
10983	31478.0	31897.0
10982	3801.0	4901.0
643507	7.0	13.0
10985	8062.0	5756.0
10984	497.0	188.0
22932	278.0	152.0
22933	3824.0	3202.0
22934	1749.0	1688.0
22936	5570.0	1200.0
22937	6048.0	4398.0
22938	5083.0	3768.0
112464	1489.0	1374.0
22930	5920.0	6284.0
22931	7188.0	9235.0
81309	0.0	0.0
391504	0.0	1.0
10954	1999.0	2422.0
10953	2463.0	4385.0
10956	19303.0	30610.0
81315	0.0	0.0
10955	16582.0	13758.0
391508	1.0	3.0
81316	0.0	0.0
10957	12582.0	5628.0
124446	4719.0	4887.0
81310	0.0	0.0
10959	17107.0	22065.0
22929	3948.0	9073.0
10950	2383.0	2651.0
10952	4046.0	5283.0
10951	4957.0	7461.0
22943	154.0	761.0
22944	1125.0	2238.0
22945	0.0	0.0
22947	0.0	0.0
22948	8501.0	14819.0
22949	2236.0	960.0
83957	0.0	0.0
22941	4295.0	2101.0
83959	431.0	478.0
10965	810.0	727.0
391518	0.0	0.0
10964	2547.0	7966.0
81304	0.0	0.0
10966	1926.0	1686.0
10969	3209.0	5029.0
81300	0.0	0.0
10961	8492.0	7379.0
10960	7042.0	11168.0
643529	221.0	122.0
10963	8102.0	14370.0
10962	705.0	861.0
148479	3718.0	2371.0
197407	683.0	558.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	1.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	1.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	2678.0	2108.0
391548	0.0	1.0
767588	1.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	1.0
391552	2.0	13.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	1.0
767569	0.0	0.0
391559	1.0	0.0
767577	0.0	0.0
767579	1.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	5.0	6.0
207107	56.0	30.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	5.0	0.0
767563	1.0	0.0
474345	5.0	0.0
474344	4023.0	623.0
474343	140.0	148.0
246717	0.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	4.0	19.0
161406	33.0	11.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	0.0	1.0
100151640	15.0	13.0
100151641	0.0	0.0
246715	1.0	7.0
767557	22.0	11.0
606553	0.0	0.0
606551	14.0	19.0
474354	22.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	2.0	1.0
161436	137.0	63.0
100151655	0.0	1.0
391584	1.0	1.0
100151656	1.0	0.0
100151650	0.0	0.0
100151651	1.0	0.0
391589	46.0	34.0
100151652	0.0	0.0
100151668	0.0	3.0
391592	1.0	3.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3289.0	2552.0
100151667	1.0	0.0
391598	3.0	3.0
100151661	1.0	1.0
100151663	0.0	0.0
474338	14.0	34.0
474337	0.0	0.0
197370	2559.0	1829.0
220112	12.0	0.0
246744	2.0	0.0
220115	24.0	5.0
93273	55.0	2046.0
100271459	0.0	1.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	1.0
100271451	0.0	1.0
81295	0.0	0.0
100271452	0.0	0.0
220108	696.0	534.0
220107	84.0	106.0
100271448	2.0	2.0
100271447	2.0	2.0
100271449	0.0	0.0
100271444	5.0	2.0
100271445	0.0	1.0
81285	21.0	1.0
81282	0.0	0.0
197350	63.0	44.0
246720	1.0	6.0
401399	57.0	6.0
401398	65.0	79.0
246721	0.0	0.0
220134	41.0	328.0
401397	1471.0	2393.0
246723	36.0	39.0
220136	105.0	37.0
401393	1.0	0.0
100271437	0.0	0.0
100271439	0.0	1.0
100271438	5.0	2.0
100271433	1.0	0.0
100271435	1.0	0.0
100271434	0.0	0.0
197342	730.0	504.0
246731	1.0	1.0
401387	22.0	5.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	82.0	135.0
100271420	0.0	0.0
197358	428.0	308.0
199990	1623.0	2549.0
246785	69.0	129.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	2.0	1.0
283726	113.0	51.0
100271414	0.0	0.0
100887075	4.0	0.0
439990	69.0	69.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	179.0	273.0
100271413	0.0	1.0
197320	798.0	798.0
439996	2.0	1.0
100887074	0.0	0.0
439992	39.0	28.0
100887073	0.0	0.0
197322	1727.0	1540.0
439994	154.0	57.0
102724105	376.0	308.0
220147	0.0	0.0
100271404	1.0	0.0
100887067	17.0	1.0
102724101	0.0	0.0
100271406	3.0	0.0
100271405	3.0	13.0
100271400	0.0	0.0
283711	0.0	0.0
100271402	0.0	0.0
197331	11.0	25.0
197335	1452.0	982.0
440993	2003.0	1705.0
440992	98.0	112.0
161394	73.0	14.0
199964	148.0	222.0
8000	171.0	283.0
8001	281.0	4.0
246777	218.0	38.0
246778	3.0	10.0
606495	288.0	305.0
199974	536.0	13.0
8013	11132.0	194.0
22911	1914.0	1774.0
439949	180.0	44.0
22913	7284.0	11120.0
643421	0.0	1.0
22914	47.0	7.0
22915	10290.0	72.0
439945	0.0	0.0
22916	5441.0	10785.0
731605	12.0	4.0
22917	18.0	3.0
10929	5069.0	4943.0
10928	6979.0	13716.0
56252	8720.0	4520.0
56253	62.0	42.0
401331	113.0	38.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2807.0	2433.0
56259	3087.0	2947.0
83876	182.0	98.0
81215	0.0	0.0
83879	302.0	1482.0
10934	3.0	1.0
83878	799.0	52.0
283768	0.0	0.0
10933	17311.0	17489.0
10936	297.0	113.0
56254	4631.0	3583.0
83873	14.0	8.0
256148	0.0	0.0
81210	3.0	5.0
283767	0.0	0.0
56255	8038.0	10528.0
83872	4737.0	1569.0
10935	8239.0	8799.0
81211	0.0	0.0
56256	1711.0	8283.0
10938	3674.0	4009.0
83875	183.0	154.0
83874	1508.0	1582.0
56257	5547.0	3207.0
22907	5372.0	4022.0
643414	36.0	7.0
439953	9.0	12.0
22908	4358.0	3538.0
83871	3643.0	1048.0
22909	1564.0	537.0
283761	1.0	0.0
439954	1.0	3.0
643418	3.0	1.0
10930	13.0	3.0
439950	3.0	0.0
22921	1264.0	2238.0
8022	0.0	1.0
440926	85.0	164.0
22924	1806.0	2985.0
440925	21.0	58.0
8028	3184.0	4188.0
22925	5303.0	2196.0
8029	323.0	337.0
22926	6048.0	6270.0
439934	0.0	0.0
22927	1314.0	1289.0
8027	1734.0	3906.0
22928	3985.0	4544.0
439936	21.0	9.0
56261	6779.0	2606.0
56262	7870.0	5205.0
10939	3323.0	7105.0
401321	201.0	67.0
8021	5450.0	4140.0
83858	1024.0	1102.0
22920	3382.0	4506.0
56260	286.0	282.0
10943	2324.0	1806.0
56269	3.0	5.0
83866	0.0	0.0
81203	0.0	0.0
10942	61.0	2.0
81204	0.0	0.0
10945	9188.0	16656.0
83868	0.0	0.0
81205	0.0	0.0
10944	9937.0	6986.0
83867	0.0	0.0
10947	1399.0	1940.0
56265	1499.0	835.0
83862	1691.0	1975.0
401316	21.0	13.0
83861	1493.0	1287.0
283755	944.0	18.0
10946	6218.0	6026.0
56267	1742.0	1440.0
10949	14787.0	8684.0
81201	0.0	0.0
10948	3271.0	2387.0
256158	2083.0	366.0
83863	0.0	0.0
81202	0.0	0.0
22918	18403.0	3972.0
22919	10293.0	12464.0
439941	0.0	0.0
83860	1442.0	1517.0
8019	2973.0	1885.0
10941	0.0	1.0
643427	35.0	48.0
10940	723.0	1497.0
8036	4697.0	3187.0
8034	1970.0	1282.0
440957	484.0	474.0
440956	0.0	0.0
440955	0.0	0.0
8038	1138.0	2665.0
10907	2542.0	3629.0
10906	3295.0	1916.0
440952	82.0	61.0
10908	3191.0	3484.0
93210	2744.0	2505.0
8031	16062.0	15756.0
256130	2.0	0.0
56270	8028.0	11748.0
56271	3470.0	1770.0
8030	7984.0	9633.0
10910	4478.0	5633.0
83899	0.0	0.0
81236	0.0	0.0
283748	7.0	5.0
10912	392.0	175.0
283747	1.0	2.0
10911	6.0	22.0
10914	14185.0	12379.0
256126	56.0	28.0
83895	0.0	1.0
10913	87.0	140.0
83894	5.0	3.0
10916	17644.0	16794.0
83897	0.0	0.0
401303	85.0	151.0
10915	4551.0	2847.0
283742	2975.0	1491.0
83896	0.0	7.0
83891	1429.0	975.0
83890	41.0	27.0
83893	0.0	0.0
81230	0.0	0.0
83892	7747.0	2512.0
22900	3948.0	2517.0
93202	0.0	1.0
22901	817.0	253.0
22902	2891.0	3343.0
8045	838.0	1164.0
22903	4153.0	6328.0
22904	5827.0	5829.0
22905	2949.0	2026.0
8048	1.0	1.0
440944	828.0	877.0
22906	6848.0	2839.0
256144	0.0	0.0
10917	1.0	0.0
10919	4455.0	5464.0
83888	160.0	280.0
10921	6640.0	9553.0
283738	0.0	0.0
83887	15.0	52.0
10920	3572.0	3216.0
81226	0.0	0.0
10923	10379.0	8252.0
10922	2751.0	3241.0
83889	3.0	3.0
81228	0.0	0.0
83884	1.0	2.0
56287	1.0	1.0
81221	0.0	0.0
56288	5482.0	5241.0
10924	1044.0	1095.0
10927	9219.0	7570.0
83886	186.0	303.0
81223	0.0	0.0
10926	603.0	1054.0
81224	0.0	0.0
643447	2.0	1.0
643445	0.0	0.0
83882	251.0	886.0
83881	11.0	8.0
439965	20.0	23.0
643446	10.0	13.0
93233	66.0	157.0
256190	0.0	0.0
112401	0.0	0.0
106481976	1.0	0.0
8050	1738.0	3096.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	36.0	417.0
106481975	2.0	0.0
106481978	2.0	0.0
106481979	0.0	0.0
106481980	1.0	3.0
100271499	0.0	0.0
100271498	6.0	4.0
106481981	1.0	0.0
100271495	3.0	2.0
643459	0.0	2.0
81251	1.0	0.0
100271491	6.0	2.0
100271493	1.0	3.0
643470	0.0	0.0
643471	3.0	0.0
8061	1537.0	899.0
8065	3714.0	3881.0
81248	0.0	0.0
10901	792.0	556.0
10900	28.0	22.0
10903	1276.0	1687.0
81243	0.0	0.0
10902	4345.0	2169.0
81244	1.0	0.0
100271487	6.0	1.0
10905	5782.0	6783.0
10904	6443.0	4164.0
81246	0.0	0.0
283796	15.0	2.0
100271483	0.0	0.0
81240	0.0	0.0
342574	0.0	1.0
100271486	2.0	0.0
100271485	8.0	2.0
81242	1.0	1.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	9184.0	34045.0
440917	12.0	17.0
439927	3.0	1.0
440915	99.0	2.0
8078	4446.0	12848.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	3.0	1.0
8076	25729.0	4254.0
106481959	0.0	1.0
8073	13300.0	14436.0
106481956	2.0	0.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	3.0	1.0
106481962	0.0	2.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	113.0	148.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	1.0	0.0
100271470	0.0	0.0
440905	53.0	38.0
439916	0.0	0.0
8089	972.0	1702.0
440902	0.0	2.0
643499	1.0	0.0
439915	0.0	0.0
440900	1.0	34.0
8082	6216.0	3877.0
106481965	1.0	0.0
106481966	3.0	1.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1838.0	1546.0
106481969	0.0	0.0
8087	9513.0	13919.0
106481967	6.0	5.0
8085	10811.0	3748.0
106481968	2.0	0.0
102724167	0.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	3.0	1.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	2.0	2.0
106481970	0.0	0.0
401335	5.0	2.0
100271467	7.0	0.0
106481971	0.0	0.0
100271462	1.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	11395.0	14515.0
81264	0.0	0.0
100271460	2.0	3.0
731688	5.0	12.0
728034	0.0	0.0
8099	5318.0	9708.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	2.0	0.0
106481933	0.0	0.0
8091	8.0	32.0
106481930	0.0	0.0
8092	0.0	170.0
106481931	3.0	0.0
106481936	2.0	0.0
728039	122.0	312.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	14.0	8.0
56413	142.0	84.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	6.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	1.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	0.0
106481945	0.0	0.0
106481946	0.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	781.0	5428.0
344838	3.0	1.0
106481918	0.0	1.0
106481919	15.0	10.0
106481916	0.0	0.0
106481917	0.0	0.0
572558	116.0	0.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	1.0	0.0
106481913	0.0	0.0
283349	4558.0	7869.0
100126572	0.0	0.0
106481929	5.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	4.0	0.0
728042	0.0	0.0
106481921	3.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	1.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	24.0	4.0
101234262	18.0	19.0
767612	0.0	0.0
767611	0.0	0.0
283337	2538.0	1323.0
344813	0.0	2.0
114548	965.0	259.0
81406	0.0	2.0
81407	0.0	0.0
344807	0.0	0.0
126526	979.0	952.0
767600	0.0	0.0
344805	2.0	1.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	52.0	85.0
102800446	29.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	6.0	6.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	8.0	11.0
728013	224.0	160.0
283392	354.0	12.0
728012	0.0	0.0
728015	0.0	2.0
728010	0.0	4.0
81428	0.0	38.0
728019	1.0	1.0
56478	2221.0	3338.0
56479	105.0	2466.0
126506	0.0	0.0
56474	1880.0	2229.0
81430	0.0	0.0
56475	5.0	492.0
81431	0.0	0.0
56476	1.0	0.0
56477	19535.0	733.0
93408	0.0	1.0
283385	114.0	348.0
283383	3464.0	302.0
728005	3.0	5.0
81419	0.0	2.0
81421	0.0	0.0
283377	1276.0	1261.0
643401	4.0	0.0
283375	7.0	20.0
283373	4612.0	5239.0
151525	1100.0	1561.0
126567	148.0	299.0
391211	0.0	0.0
151534	236.0	447.0
151531	22.0	32.0
114569	5062.0	32317.0
126549	77.0	136.0
114571	0.0	0.0
100527978	33.0	39.0
126541	0.0	0.0
126536	0.0	1.0
151556	1181.0	1057.0
391242	0.0	0.0
728075	0.0	0.0
440699	1.0	0.0
440695	82.0	4.0
728072	0.0	0.0
100527960	5.0	12.0
391253	0.0	1.0
728064	0.0	0.0
100527963	57.0	62.0
728066	10.0	5.0
440689	47.0	112.0
391257	0.0	0.0
391256	11.0	10.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	28.0	205.0
728090	0.0	0.0
728088	6.0	2.0
100527943	3.0	5.0
114599	6.0	1.0
126581	0.0	0.0
151516	163.0	98.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	1.0
100527947	2.0	0.0
100527948	4.0	0.0
100527949	0.0	0.0
643384	1.0	0.0
391160	1.0	1.0
643382	15.0	5.0
391162	0.0	1.0
692312	1.0	1.0
163479	6.0	5.0
391169	0.0	0.0
100271332	1.0	2.0
391171	0.0	0.0
391174	24.0	5.0
643394	8.0	2.0
391175	0.0	2.0
391179	0.0	2.0
93380	3303.0	3561.0
100271323	0.0	1.0
100271322	0.0	0.0
100271325	16.0	2.0
100271321	0.0	0.0
401036	0.0	2.0
440672	1.0	0.0
100271316	1.0	0.0
100271317	0.0	1.0
401027	4.0	15.0
391155	0.0	2.0
401024	169.0	43.0
163486	1755.0	2253.0
401022	651.0	239.0
425054	2.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	2.0	2.0
401018	0.0	0.0
100271303	0.0	5.0
100271302	0.0	0.0
401093	659.0	1160.0
401097	109.0	283.0
151449	49.0	8.0
401082	0.0	1.0
8100	1202.0	853.0
440606	0.0	19.0
8106	5756.0	4308.0
440603	35.0	29.0
401089	6.0	19.0
391183	0.0	0.0
8110	161.0	359.0
8111	346.0	653.0
391189	0.0	0.0
8115	0.0	0.0
401074	454.0	707.0
222484	1379.0	1825.0
391190	0.0	0.0
391192	5.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	298.0	33.0
391196	0.0	0.0
391195	0.0	1.0
8128	113.0	29.0
8125	8242.0	7259.0
401067	0.0	0.0
8120	318.0	126.0
151477	41.0	35.0
151473	727.0	338.0
643300	10.0	34.0
645962	0.0	2.0
8139	1965.0	1873.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	2074.0	6338.0
81329	0.0	0.0
83998	1.0	3.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	14.0	66.0
283403	0.0	1.0
83990	188.0	774.0
83992	663.0	146.0
645954	94.0	88.0
81330	0.0	0.0
645958	151.0	74.0
645957	0.0	0.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	13.0	6.0
8148	12300.0	10616.0
222487	311.0	30.0
81318	0.0	0.0
8140	2444.0	29479.0
83987	4082.0	500.0
81324	0.0	0.0
83986	2784.0	4467.0
81325	0.0	0.0
83989	2554.0	1307.0
83988	9969.0	2170.0
81327	0.0	0.0
83983	40.0	90.0
81320	0.0	0.0
83982	1184.0	1273.0
83985	93.0	111.0
81322	0.0	0.0
643308	0.0	2.0
643309	1.0	2.0
645968	10.0	4.0
645980	0.0	2.0
100271390	3.0	1.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	311.0	70.0
106481879	0.0	1.0
106481880	0.0	0.0
106481881	2.0	0.0
81358	1.0	3.0
81353	1.0	2.0
106481884	0.0	0.0
100271399	1.0	0.0
81354	1.0	2.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	3.0	2.0
81352	1.0	2.0
100271392	14.0	5.0
100271391	1.0	0.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	17.0	12.0
93323	458.0	615.0
8165	7027.0	19929.0
645996	14.0	23.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	1605.0	2022.0
106481891	5.0	1.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	1.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	4.0	2.0
106481893	2.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	0.0
81341	0.0	0.0
100271386	2.0	0.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	2.0	1.0
8178	1850.0	1211.0
344892	0.0	0.0
643343	20.0	10.0
8170	23.0	3.0
106481855	0.0	0.0
401014	89.0	31.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	7.0	62.0
106481859	5.0	0.0
8175	3455.0	3540.0
106481857	0.0	1.0
106481858	3.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	73.0	24.0
106481860	0.0	0.0
81377	0.0	2.0
106481861	0.0	0.0
643338	161.0	53.0
645998	0.0	0.0
643336	0.0	1.0
100271371	1.0	1.0
8189	5602.0	7682.0
8187	434.0	1247.0
93343	1532.0	3421.0
93349	1356.0	613.0
643353	2.0	1.0
106481866	7.0	4.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	5.0
106481873	0.0	0.0
100271367	4.0	4.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	2.0	1.0
106481872	0.0	0.0
100271363	0.0	1.0
283432	0.0	0.0
283431	183.0	665.0
100271364	1.0	7.0
81363	1.0	0.0
344875	2.0	0.0
100271360	0.0	1.0
93377	1.0	0.0
106481839	0.0	0.0
643365	1.0	1.0
8192	1731.0	3346.0
106481833	0.0	0.0
8193	29.0	48.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	646.0	2133.0
106481832	0.0	0.0
106481837	1.0	2.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2123.0	2861.0
106481836	73.0	0.0
106481840	2.0	0.0
106481841	0.0	0.0
100271358	8.0	10.0
81399	0.0	0.0
283422	1.0	9.0
344866	4.0	2.0
100271351	0.0	0.0
283420	76.0	9.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	0.0
643376	16.0	9.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	4.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	0.0
106481846	0.0	0.0
100307126	37.0	10.0
106481847	0.0	0.0
100271349	2.0	2.0
