id	071c5b23-9ae3-4bc7-8a07-ce39445c8429	33fa1673-1d0d-4838-a313-1929c5af60d1
84971	341.0	436.0
84970	0.0	4.0
267020	0.0	0.0
9146	2401.0	4257.0
9147	2117.0	3148.0
9144	5010.0	11993.0
9145	1126.0	641.0
9148	19.0	323.0
106479899	0.0	0.0
9149	738.0	2602.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	1724.0	2132.0
9143	8.0	166.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1863.0	1890.0
9140	2561.0	3908.0
106479891	0.0	1.0
9141	1559.0	2384.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	15.0	50.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	1533.0	4124.0
9156	45.0	316.0
106479889	0.0	0.0
9159	2162.0	1987.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	0.0	15.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1077.0	1894.0
106480896	0.0	0.0
106479885	0.0	1.0
57396	1405.0	1482.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	9.0	2.0
106479882	0.0	0.0
9154	17.0	7.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	35.0	48.0
9152	0.0	0.0
654350	0.0	0.0
84996	109.0	185.0
84991	4072.0	4948.0
84993	1587.0	2803.0
84992	0.0	0.0
9168	31336.0	83672.0
9169	8424.0	9739.0
9166	1207.0	1986.0
642395	5.0	17.0
9167	4140.0	6517.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	166.0	222.0
106480867	0.0	0.0
9162	682.0	485.0
106480869	0.0	2.0
654383	0.0	0.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	1781.0	1.0
106480872	0.0	0.0
642389	1.0	0.0
654381	1.0	2.0
9179	711.0	1671.0
9177	0.0	0.0
106480875	0.0	0.0
9172	202.0	63.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	249.0	935.0
106480876	0.0	0.0
9175	1342.0	2583.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	278.0	80.0
106480880	3.0	3.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	4.0	1.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	1.0
137868	2.0	0.0
730112	60.0	5.0
106480849	0.0	0.0
729123	1.0	0.0
9188	7783.0	8471.0
106479859	0.0	0.0
106479858	1.0	0.0
9189	3301.0	9828.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	531.0	245.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1301.0	1471.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	5837.0	10446.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	6340.0	6884.0
106479850	0.0	1.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1010.0	1250.0
106480845	0.0	1.0
9184	3205.0	8890.0
106480848	0.0	0.0
9185	990.0	4161.0
106480847	0.0	0.0
57501	10.0	37.0
57502	418.0	739.0
57504	1860.0	3554.0
125875	55.0	11.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	6549.0	9837.0
730109	0.0	0.0
137872	858.0	169.0
102546175	0.0	8.0
57505	675.0	1479.0
644903	8.0	17.0
57506	7052.0	3884.0
57507	1120.0	2179.0
57508	1056.0	1445.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	4407.0	563.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	2406.0	2479.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	1780.0	2934.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	3.0	1.0
9196	23.0	125.0
106480858	0.0	0.0
57512	26.0	12.0
57513	4629.0	2817.0
57514	5634.0	4626.0
123207	862.0	1026.0
57515	32497.0	27413.0
106480860	0.0	0.0
57510	2140.0	4207.0
106480862	0.0	0.0
57511	1515.0	3012.0
106480861	0.0	0.0
644911	4.0	9.0
644914	4.0	16.0
57519	2313.0	1054.0
729146	0.0	6.0
106480828	0.0	0.0
113878	648.0	1224.0
135228	4585.0	9925.0
106480827	0.0	0.0
729148	52.0	103.0
106480829	0.0	0.0
137886	1517.0	3026.0
106479879	0.0	0.0
730130	0.0	1.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	2.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	2.0
106480822	0.0	0.0
106479872	0.0	1.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	2.0	4.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	2066.0	1890.0
57524	17.0	122.0
57526	956.0	644.0
644928	4.0	7.0
57520	1133.0	1590.0
57521	1862.0	1922.0
57522	1238.0	1516.0
57528	72.0	50.0
57529	27.0	7.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	7.0	74.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	0.0	1.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	689.0	732.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	12.0	6.0
106480836	0.0	0.0
57534	3925.0	7543.0
57535	5033.0	18759.0
343727	0.0	0.0
57536	570.0	691.0
57537	258.0	697.0
150864	868.0	833.0
57530	1134.0	3750.0
57531	844.0	803.0
57532	7344.0	10769.0
106480840	0.0	0.0
57533	1888.0	1404.0
57538	1273.0	1297.0
57539	1535.0	2469.0
106479817	0.0	0.0
106480806	0.0	2.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	0.0
123263	491.0	797.0
106480800	0.0	0.0
123264	31.0	16.0
57540	11.0	15.0
106480802	0.0	0.0
106480801	0.0	1.0
106480804	1.0	1.0
106480803	0.0	0.0
57545	1259.0	1559.0
57546	1995.0	696.0
57547	335.0	641.0
57541	949.0	1791.0
57542	2089.0	3801.0
353132	0.0	0.0
57544	1238.0	1339.0
353131	0.0	1.0
644943	94.0	929.0
57549	149.0	1208.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	1.0	1.0
100101490	46.0	77.0
106479807	0.0	0.0
137835	175.0	244.0
106479806	1.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	7.0	28.0
106479802	4.0	10.0
106479801	0.0	0.0
644962	47.0	53.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	3.0
106480811	0.0	0.0
57551	9536.0	9871.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	1995.0	691.0
57558	402.0	639.0
57559	429.0	295.0
57552	1393.0	2852.0
353141	0.0	0.0
353140	0.0	0.0
57553	2282.0	814.0
57554	17.0	19.0
353143	0.0	0.0
57555	1278.0	2864.0
353142	5.0	3.0
343702	0.0	0.0
729102	6.0	8.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	3.0	4.0
106479837	0.0	0.0
106479836	0.0	6.0
106479835	1.0	4.0
644972	83.0	131.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	5.0	9.0
102465906	0.0	0.0
57560	542.0	1128.0
106479830	0.0	0.0
353144	0.0	0.0
57561	11278.0	7514.0
57562	1670.0	1168.0
149830	0.0	0.0
57567	630.0	734.0
57568	1575.0	4646.0
57569	1755.0	343.0
57563	1116.0	1562.0
57565	54.0	14.0
106479829	4.0	3.0
106479828	3.0	0.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	1.0	0.0
106479824	1.0	0.0
106479823	0.0	0.0
106479822	1.0	3.0
106479821	0.0	0.0
57570	1392.0	1665.0
125893	317.0	1185.0
106479820	5.0	2.0
57571	65.0	43.0
57572	4105.0	3741.0
149840	166.0	296.0
57573	659.0	824.0
102465910	0.0	0.0
57578	30.0	32.0
57579	849.0	657.0
149837	569.0	313.0
123228	141.0	355.0
57574	0.0	97.0
353163	2.0	1.0
57575	29.0	313.0
102465909	0.0	0.0
57576	190.0	114.0
102465908	0.0	0.0
57577	305.0	591.0
353164	0.0	0.0
102465907	0.0	0.0
644974	11.0	18.0
642317	0.0	2.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	0.0	1.0
730196	0.0	0.0
390110	2.0	1.0
389123	0.0	0.0
389124	0.0	0.0
730190	0.0	0.0
390116	0.0	0.0
389120	0.0	0.0
390117	0.0	0.0
147276	2.0	3.0
389118	16.0	5.0
389119	77.0	169.0
353174	9.0	11.0
389114	534.0	319.0
135293	838.0	677.0
135295	38.0	49.0
729196	0.0	2.0
729198	0.0	0.0
730180	0.0	2.0
353189	31.0	41.0
392752	24.0	51.0
389144	0.0	0.0
389141	8.0	3.0
123283	820.0	1145.0
102465944	0.0	0.0
353194	9.0	9.0
353196	3.0	0.0
389136	5739.0	3980.0
389137	2.0	6.0
390102	0.0	0.0
100526416	0.0	0.0
389125	2.0	0.0
389160	84.0	624.0
390151	0.0	0.0
390152	0.0	0.0
729163	7.0	1.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	17.0	73.0
390158	7.0	13.0
389161	2.0	1.0
147226	1.0	3.0
389158	0.0	0.0
147228	4.0	4.0
135250	31.0	16.0
102465975	2.0	0.0
729156	3.0	7.0
102465974	1.0	1.0
730144	8.0	12.0
390162	0.0	0.0
390166	0.0	0.0
389156	10.0	13.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	2.0	2.0
730138	19.0	47.0
102465985	0.0	0.0
730174	3.0	9.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	6.0	1.0
390136	0.0	0.0
390137	0.0	0.0
221303	169.0	44.0
390138	0.0	0.0
221302	395.0	700.0
390139	0.0	0.0
729182	7.0	8.0
135270	0.0	0.0
389170	18.0	67.0
729178	64.0	107.0
102465995	0.0	0.0
102465993	1.0	0.0
390142	0.0	0.0
729177	7.0	5.0
390144	0.0	0.0
729176	3.0	2.0
389179	44.0	73.0
389177	2.0	1.0
390148	0.0	0.0
729171	0.0	2.0
390072	6.0	4.0
390073	0.0	0.0
390075	0.0	0.0
390077	0.0	0.0
390078	0.0	0.0
390079	0.0	0.0
221322	264.0	659.0
642290	0.0	7.0
389084	287.0	19.0
390081	0.0	0.0
390082	0.0	0.0
389072	502.0	184.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	4.0	0.0
105616982	0.0	2.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	0.0
390064	1.0	0.0
389090	0.0	0.0
390066	1.0	0.0
390067	0.0	0.0
221336	119.0	439.0
147199	0.0	0.0
257313	18.0	4.0
221357	0.0	0.0
196120	0.0	0.0
9201	4546.0	2233.0
9202	3816.0	8228.0
9200	188.0	167.0
9205	1041.0	1344.0
9206	3.0	1.0
9203	1466.0	2937.0
9204	638.0	1304.0
221391	2.0	0.0
221393	3.0	545.0
221395	12823.0	6299.0
9212	35.0	391.0
9213	2719.0	5521.0
9210	0.0	0.0
9211	17.0	7.0
9217	4003.0	4068.0
9214	241.0	360.0
9215	1633.0	1736.0
284904	4.0	0.0
284900	341.0	321.0
9209	2987.0	5223.0
159195	1443.0	2785.0
9207	5.0	56.0
9208	9266.0	18328.0
9223	3410.0	2636.0
9221	4797.0	9580.0
9227	113.0	33.0
644873	1381.0	2366.0
9228	34.0	5.0
644871	0.0	0.0
57460	601.0	3432.0
57461	854.0	1433.0
57462	1857.0	1643.0
257364	5156.0	4346.0
57463	944.0	535.0
9220	90.0	118.0
57468	11.0	97.0
57469	308.0	142.0
57464	36.0	68.0
257358	22.0	2.0
57465	875.0	1451.0
57466	2138.0	3261.0
57467	7.0	0.0
9218	9452.0	10567.0
9219	4928.0	8661.0
113802	545.0	705.0
9235	1151.0	6427.0
644881	0.0	0.0
9232	83.0	540.0
9238	1583.0	2889.0
9236	2653.0	4231.0
57471	13.0	1509.0
101101773	0.0	0.0
57472	1866.0	3815.0
101101772	6.0	9.0
57473	1223.0	1692.0
57474	58.0	139.0
9230	4397.0	4307.0
9231	2561.0	4957.0
101101776	0.0	1.0
101101775	113.0	8.0
57470	2554.0	4009.0
57479	1850.0	4198.0
791114	7.0	0.0
791115	0.0	0.0
57475	301.0	372.0
105616916	0.0	0.0
57476	125.0	207.0
57477	2129.0	1580.0
57478	1156.0	1461.0
644877	11.0	19.0
9229	110.0	15.0
9245	1.0	23.0
9246	2286.0	6929.0
9244	274.0	109.0
644890	1.0	6.0
9249	7292.0	1105.0
644896	1.0	2.0
9247	0.0	0.0
9248	0.0	0.0
57482	24.0	582.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	6841.0	981.0
106480789	1.0	2.0
106480788	0.0	0.0
9241	24.0	128.0
9242	1017.0	1087.0
57480	2970.0	2943.0
9240	4583.0	3772.0
57481	32.0	49.0
106480790	0.0	0.0
284958	1.0	7.0
106480792	0.0	0.0
106480791	3.0	2.0
57486	1744.0	2785.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	16118.0	15036.0
106480796	22103.0	12593.0
57489	1543.0	2570.0
106480795	29.0	23.0
9256	647.0	563.0
9254	233.0	653.0
9255	2253.0	3843.0
137814	0.0	0.0
341152	1.0	0.0
9258	1570.0	1794.0
57493	12250.0	20030.0
106480798	0.0	0.0
57494	2808.0	1936.0
106480797	0.0	0.0
57495	64.0	1.0
57496	8012.0	6715.0
106480799	0.0	0.0
9252	1215.0	921.0
9253	1933.0	2145.0
57491	146.0	186.0
57492	5190.0	7521.0
284948	4.0	5.0
57497	0.0	47.0
57498	7705.0	10658.0
284942	476.0	641.0
642236	44.0	36.0
402509	1.0	0.0
341148	0.0	0.0
9267	3245.0	3551.0
9265	4859.0	7955.0
9266	2309.0	5548.0
106479779	5.0	4.0
106479778	0.0	0.0
106479777	0.0	0.0
106480765	1.0	0.0
106479776	0.0	0.0
9260	2086.0	8588.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	1824.0	3520.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	6088.0	12370.0
106479770	0.0	0.0
9262	3341.0	6490.0
106480770	1.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	0.0
9278	1118.0	1560.0
9276	8793.0	20247.0
9277	1714.0	3953.0
106479769	0.0	1.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	11417.0	3469.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	3.0	60.0
106480775	0.0	11.0
106479764	0.0	0.0
106480778	1.0	0.0
106479763	0.0	0.0
106479762	1.0	0.0
106480777	0.0	0.0
9274	1476.0	2818.0
402573	9.0	6.0
106479761	0.0	0.0
9275	3009.0	3117.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	0.0	0.0
654231	5.0	2.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	2.0	26.0
106480782	0.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	5.0	13.0
341128	0.0	0.0
113835	98.0	161.0
9289	4518.0	6431.0
9287	0.0	0.0
9288	0.0	0.0
642273	335.0	1689.0
106479799	0.0	0.0
106480743	0.0	0.0
106479798	0.0	0.0
9282	2435.0	5283.0
106479797	0.0	0.0
106480742	0.0	0.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	1.0	0.0
106480744	0.0	0.0
106479794	14.0	23.0
106480747	0.0	0.0
402562	12.0	26.0
106479793	0.0	0.0
106480746	0.0	1.0
9283	5.0	2.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	158.0	116.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	1.0	1.0
106480752	0.0	0.0
284996	2300.0	6038.0
106480751	0.0	0.0
341112	0.0	0.0
284992	37.0	35.0
341116	0.0	1.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	0.0	2.0
106480753	0.0	0.0
9290	41.0	41.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	1980.0	985.0
113829	4219.0	6074.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	2577.0	4727.0
113828	577.0	268.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	1.0	0.0
9294	818.0	785.0
9295	5790.0	8270.0
642280	49.0	41.0
106479780	0.0	1.0
106480759	0.0	0.0
654254	7.0	5.0
106480761	0.0	0.0
284988	17.0	9.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	1.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	4.0	4.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	2.0	3.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	5.0	0.0
106479733	0.0	2.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	3.0	3.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	150.0	69.0
57622	70.0	300.0
57623	607.0	921.0
57624	1.0	0.0
57620	1637.0	2006.0
106480730	0.0	0.0
57621	1366.0	1676.0
57626	0.0	89.0
100125387	2.0	3.0
730227	3.0	6.0
57628	1.0	0.0
353219	5.0	6.0
729234	228.0	174.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	8.0	15.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	34.0	73.0
106479726	0.0	0.0
729230	85.0	534.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	354.0	338.0
106479723	0.0	0.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	1.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	2.0	10.0
106480736	9.0	10.0
106480735	1.0	0.0
100113391	0.0	1.0
106480738	2.0	1.0
100113392	0.0	0.0
100113393	6.0	14.0
106480737	0.0	0.0
57633	455.0	670.0
341208	16.0	269.0
150726	216.0	308.0
57634	3526.0	4554.0
57636	3008.0	2603.0
57630	1831.0	5539.0
57631	291.0	340.0
106480741	6.0	5.0
106480740	0.0	3.0
57639	390.0	509.0
106479719	3.0	5.0
730213	3.0	4.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	0.0	1.0
106479758	0.0	0.0
729262	5.0	2.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	9.0	8.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	8.0	2.0
106479753	0.0	0.0
100113384	1.0	1.0
106480701	0.0	0.0
106479752	4.0	1.0
106479751	1.0	0.0
106480700	0.0	0.0
100113386	14.0	16.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	3.0	1.0
100113382	0.0	0.0
57644	143.0	37.0
57645	3197.0	6528.0
644809	6.0	12.0
150737	399.0	906.0
57646	1055.0	1621.0
57647	943.0	1699.0
100188945	3.0	3.0
57642	0.0	0.0
100113389	0.0	0.0
57643	168.0	298.0
100188949	24.0	31.0
135112	5316.0	2496.0
730249	0.0	1.0
57648	3274.0	8799.0
57649	2112.0	4283.0
730246	6.0	12.0
106480718	0.0	0.0
113746	0.0	0.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	15.0	5.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	1.0	9.0
135114	2382.0	3413.0
106479746	0.0	0.0
106479745	0.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	52.0	108.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	170.0	485.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	3.0	3.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	2.0
57655	2050.0	3630.0
100418708	0.0	0.0
100188954	9.0	23.0
57657	160.0	248.0
57658	8603.0	6606.0
100418709	0.0	0.0
100418706	2.0	2.0
57654	463.0	472.0
100113379	0.0	0.0
729250	0.0	0.0
730239	4.0	10.0
57659	12178.0	12362.0
644815	495.0	802.0
100188953	20.0	9.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2413.0	3250.0
55003	1027.0	1457.0
57666	1615.0	1967.0
55002	3107.0	6896.0
100418718	1.0	0.0
55001	225.0	802.0
57669	1940.0	2455.0
55000	7542.0	11944.0
57662	372.0	968.0
55007	1355.0	1048.0
100418715	0.0	0.0
57663	0.0	1.0
55006	607.0	1058.0
57664	2794.0	3082.0
55005	1380.0	1616.0
55004	3730.0	5912.0
57665	809.0	1210.0
55009	658.0	1095.0
644820	75.0	104.0
55008	1060.0	1767.0
57670	551.0	1483.0
390201	0.0	0.0
392862	20.0	44.0
100418724	0.0	0.0
390203	0.0	0.0
55010	110.0	369.0
390205	50.0	25.0
100418720	5.0	7.0
55014	1103.0	1721.0
57677	477.0	1033.0
55013	1141.0	1875.0
57678	32036.0	1031.0
57679	1751.0	1751.0
55012	1399.0	1922.0
55011	1690.0	3442.0
55018	1.0	0.0
57673	192.0	363.0
57674	10476.0	16190.0
55017	1996.0	4475.0
55016	585.0	1907.0
100418728	1.0	4.0
55015	1342.0	1809.0
106479718	7.0	1.0
106479717	0.0	0.0
730211	3.0	8.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	1.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	12.0	9.0
57680	4476.0	7764.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	2.0	2.0
57683	827.0	492.0
353267	1.0	11.0
55020	1752.0	1095.0
100418731	0.0	0.0
57688	900.0	1392.0
57689	270.0	830.0
55024	590.0	327.0
55023	4089.0	5206.0
389217	1.0	10.0
55022	2342.0	1194.0
57684	454.0	975.0
100418737	20.0	125.0
55028	1303.0	1914.0
57685	3458.0	827.0
343819	0.0	0.0
100418736	0.0	1.0
55027	1138.0	1730.0
100418739	0.0	0.0
55026	444.0	235.0
57687	39.0	206.0
353274	1349.0	2297.0
644844	11.0	10.0
100127983	154.0	111.0
149708	1.0	0.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	1.0	0.0
137735	0.0	0.0
106479706	1.0	3.0
729211	0.0	3.0
100127979	1.0	1.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	3.0	3.0
106479700	0.0	0.0
100127976	0.0	1.0
57691	441.0	418.0
100418744	14.0	37.0
57692	280.0	437.0
100418743	0.0	0.0
57693	1709.0	1947.0
150709	164.0	134.0
392843	0.0	0.0
100418745	0.0	0.0
55032	2176.0	2850.0
100418740	1.0	6.0
55031	6112.0	9408.0
573971	23.0	21.0
729215	0.0	0.0
55030	1657.0	2267.0
57690	1867.0	1591.0
57699	76.0	219.0
55036	293.0	833.0
389208	1.0	0.0
55035	1965.0	3810.0
55034	447.0	747.0
389206	24.0	0.0
55033	1348.0	3144.0
389207	0.0	0.0
57695	721.0	1193.0
100418748	12.0	63.0
57696	883.0	1431.0
55039	593.0	1056.0
100418747	2.0	16.0
55038	335.0	834.0
57697	451.0	559.0
55037	2424.0	4121.0
123103	30.0	6.0
57698	2073.0	4811.0
389203	1050.0	1241.0
113791	4711.0	3360.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	0.0
100418754	0.0	0.0
147150	20.0	28.0
100418756	0.0	0.0
389240	40.0	79.0
100418751	2.0	1.0
102465803	0.0	0.0
100418750	0.0	13.0
102465802	0.0	0.0
390239	0.0	1.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	1.0	1.0
353299	0.0	0.0
390245	3.0	0.0
147166	387.0	513.0
100418763	0.0	0.0
100233209	186.0	560.0
100418769	3.0	4.0
123169	1096.0	3875.0
104266962	0.0	2.0
104266963	0.0	1.0
100418770	0.0	1.0
392872	9.0	3.0
390211	1.0	3.0
390212	0.0	0.0
390213	3.0	8.0
100418779	0.0	0.0
147172	355.0	574.0
147179	3470.0	4977.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	27.0	18.0
390218	7.0	7.0
100418774	1.0	0.0
389257	3.0	1.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	10.0	25.0
104266957	1.0	1.0
104266958	2.0	0.0
104266956	11.0	0.0
102465839	0.0	0.0
147184	508.0	1151.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	0.0
102465837	0.0	1.0
390226	0.0	0.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	3.0	3.0
729288	60.0	145.0
102465842	1.0	4.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	1.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	7.0
389289	129.0	108.0
149773	211.0	42.0
221400	80.0	57.0
149775	11.0	4.0
102524628	10.0	19.0
147111	0.0	14.0
150759	404.0	275.0
729277	0.0	1.0
137797	1.0	0.0
730262	1.0	0.0
135138	38.0	10.0
102465857	0.0	0.0
102465856	0.0	0.0
150763	113.0	139.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	0.0	2.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	1.0
221421	44.0	37.0
390259	0.0	0.0
221424	12.0	78.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	0.0	0.0
57600	4023.0	4103.0
57602	2931.0	2879.0
57608	5328.0	10866.0
57609	2632.0	6602.0
135154	607.0	456.0
150771	373.0	337.0
57604	518.0	201.0
57605	1029.0	443.0
159125	0.0	0.0
57606	4897.0	7225.0
135152	59.0	31.0
