id	af504400-7f49-4561-a8e4-8b0b6ca3d02d	b3b6981a-b5db-481c-bc27-76a114856b03
85456	12290.0	8370.0
442910	1.0	0.0
106481343	0.0	0.0
85457	2617.0	1404.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	137.0	1728.0
442913	0.0	0.0
85452	7.0	10.0
442914	0.0	0.0
50	6357.0	8571.0
85453	2174.0	517.0
442915	0.0	0.0
85450	5935.0	2232.0
51	7411.0	3490.0
442916	0.0	0.0
85451	1567.0	1900.0
52	2681.0	3956.0
442917	0.0	0.0
53	2573.0	1633.0
442918	0.0	0.0
54	1321.0	5534.0
442919	0.0	0.0
55	39.0	68.0
442909	0.0	0.0
56	2.0	15.0
58	9.0	37.0
59	34109.0	9825.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	450.0	305.0
106481350	0.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	22.0	1.0
106481354	0.0	7.0
85446	403.0	164.0
442900	0.0	0.0
106481355	0.0	0.0
85443	47.0	47.0
442901	0.0	0.0
85444	873.0	628.0
442902	0.0	0.0
60	173255.0	288681.0
85441	1317.0	624.0
442903	11.0	5.0
85442	29.0	6.0
442904	0.0	0.0
442905	0.0	0.0
62	14.0	22.0
85440	3844.0	2795.0
442907	5.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	6.0	6.0
68	4.0	4.0
344595	401.0	528.0
69	1.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	2.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	68.0	37.0
106481321	0.0	0.0
85479	1.0	38.0
106481322	0.0	0.0
85476	3040.0	6658.0
85477	63.0	114.0
70	12.0	10.0
85474	25.0	42.0
71	114975.0	228397.0
72	7812.0	184.0
73	14.0	34.0
74	0.0	0.0
75	14.0	6.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3580.0	5610.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	1.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	1236.0	3123.0
81	24068.0	29981.0
85463	960.0	117.0
82	3.0	24.0
85464	2468.0	1283.0
83	3.0	5.0
85461	3514.0	1103.0
85462	428.0	1353.0
86	1552.0	3461.0
87	22361.0	22536.0
85460	1585.0	1421.0
88	5.0	5.0
89	5.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2449.0	1894.0
106481300	0.0	0.0
91	2927.0	2752.0
92	1241.0	259.0
93	930.0	690.0
94	2634.0	1074.0
95	187.0	331.0
97	228.0	136.0
98	809.0	414.0
344561	0.0	0.0
728661	3385.0	1340.0
728664	0.0	0.0
106481305	0.0	0.0
261734	714.0	303.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	58.0
106481309	8.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	6.0	0.0
3805	0.0	1.0
106481312	1.0	0.0
246122	0.0	0.0
106481313	0.0	2.0
106481310	8.0	2.0
3809	24.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	768.0	208.0
3800	309.0	7978.0
3801	1647.0	418.0
3802	8.0	0.0
728695	0.0	2.0
285735	0.0	0.0
261726	1911.0	3731.0
728698	8.0	2.0
3814	1.0	11.0
3815	18624.0	429.0
3816	55.0	12.0
261729	1781.0	144.0
3817	2.0	2.0
3818	17.0	5.0
222166	13663.0	1611.0
3811	18.0	0.0
3812	4.0	0.0
285740	0.0	0.0
285741	13.0	12.0
728689	8.0	13.0
3827	0.0	0.0
246100	0.0	0.0
3820	148.0	14.0
3821	48.0	8.0
3822	2.0	0.0
3823	3.0	0.0
3824	401.0	42.0
645402	0.0	0.0
403313	688.0	1102.0
403314	0.0	0.0
728637	0.0	4.0
728638	109.0	951.0
728633	0.0	0.0
728632	14.0	30.0
728635	19.0	8.0
3836	3018.0	4691.0
222183	139.0	64.0
3837	10659.0	25952.0
3838	1320.0	11096.0
3839	2509.0	2108.0
728629	0.0	1.0
403304	0.0	0.0
403305	1.0	0.0
3831	1800.0	548.0
3832	233.0	3961.0
3833	101.0	3560.0
3834	233.0	16.0
3835	1191.0	4473.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	2.0
403302	0.0	0.0
403303	0.0	0.0
728621	246.0	300.0
3848	42.0	18.0
3849	3.0	2.0
222171	135.0	1920.0
728619	3.0	3.0
3840	5669.0	6190.0
3841	707.0	238.0
3842	5941.0	6425.0
3843	10533.0	6545.0
3844	0.0	0.0
3845	1477.0	2928.0
3846	1.0	0.0
645423	0.0	0.0
3860	3.0	227.0
246126	0.0	0.0
728658	784.0	736.0
728655	3.0	2.0
728657	5.0	5.0
728656	0.0	1.0
3858	597.0	1290.0
3859	2.0	2.0
246135	3.0	1.0
3850	0.0	24.0
3851	1.0	1.0
3852	26753.0	1517.0
645414	0.0	0.0
3853	6.0	179.0
3854	1002.0	103.0
3855	15504.0	21225.0
3856	14042.0	164163.0
3857	14.0	3.0
728640	4.0	1.0
645431	13.0	43.0
728642	250.0	124.0
728641	17.0	2.0
645434	30.0	3.0
645432	10.0	3.0
285704	610.0	152.0
728643	20.0	1.0
222194	1517.0	2326.0
285708	1.0	0.0
1204	0.0	0.0
1203	787.0	703.0
1201	1008.0	2671.0
1200	8754.0	13042.0
3861	30223.0	1416.0
645426	0.0	32.0
645425	0.0	0.0
1209	6306.0	15428.0
3866	16135.0	19538.0
1208	0.0	65.0
1207	2791.0	3463.0
3868	1071.0	437.0
285311	0.0	0.0
3880	26858.0	107180.0
3881	0.0	11.0
285313	3788.0	549.0
100128537	488.0	150.0
3882	22.0	64.0
100128536	1.0	1.0
285314	2.0	1.0
285315	325.0	314.0
1215	224.0	4.0
100141515	2.0	6.0
1213	20807.0	57713.0
1212	2110.0	2368.0
1211	4136.0	4380.0
3872	17600.0	823.0
3875	10308.0	88109.0
3876	2.0	19.0
3879	1.0	5.0
3890	0.0	0.0
3891	0.0	0.0
3892	83.0	35.0
100128525	2.0	2.0
285326	0.0	0.0
1230	519.0	364.0
285329	10.0	23.0
440097	59.0	2.0
440093	7.0	6.0
3883	6.0	4.0
3884	1.0	0.0
3885	0.0	1.0
3886	0.0	3.0
100128521	0.0	0.0
3887	133.0	163.0
3888	1.0	0.0
100631239	1.0	0.0
3889	2.0	6.0
100128516	49.0	35.0
285331	838.0	930.0
100128512	0.0	0.0
285335	9.0	20.0
100128514	0.0	0.0
1241	555.0	185.0
1240	1285.0	423.0
1238	283.0	38.0
1237	1.0	1.0
1236	77.0	28.0
1235	4.0	1.0
1234	132.0	83.0
1233	19.0	49.0
1232	0.0	76.0
3895	14620.0	10925.0
100128511	22.0	9.0
100631247	7.0	24.0
3897	173.0	30.0
100631248	0.0	0.0
3898	1097.0	2624.0
100631249	0.0	0.0
3899	2505.0	4714.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1123.0	1343.0
100631251	0.0	0.0
100631252	0.0	7.0
100631253	0.0	0.0
285346	120.0	71.0
100631254	2.0	1.0
100128503	0.0	0.0
285349	196.0	46.0
574501	3.0	0.0
574502	0.0	0.0
1244	124.0	26.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7219.0	505.0
1263	1911.0	588.0
1262	11.0	6.0
116966	113.0	483.0
100887755	1.0	0.0
1261	2.0	165.0
100887754	3.0	2.0
1260	0.0	1.0
116969	34.0	29.0
1259	233.0	20.0
1258	5.0	0.0
440061	0.0	0.0
100887750	48.0	8.0
100887746	0.0	0.0
100887744	2.0	0.0
1272	1140.0	160.0
1271	1668.0	3.0
100887749	57.0	13.0
1270	37.0	28.0
100887748	0.0	0.0
440044	16.0	26.0
1269	4.0	1.0
440051	2.0	0.0
1268	355.0	16.0
440050	2.0	1.0
1267	3557.0	5708.0
1266	9776.0	18632.0
100887740	0.0	0.0
1265	5683.0	12036.0
1286	168.0	28.0
1285	91.0	12.0
1284	40094.0	20094.0
1282	40623.0	23589.0
1281	83779.0	82994.0
1280	248.0	6.0
440078	164.0	119.0
440077	4.0	0.0
440087	28.0	41.0
1278	77063.0	130206.0
1277	50234.0	189097.0
440081	107.0	127.0
116938	0.0	0.0
1297	2.0	1.0
116931	88.0	60.0
1296	2407.0	796.0
1295	1608.0	2378.0
116933	1.0	3.0
1294	992.0	1915.0
1293	38662.0	58459.0
116935	45.0	20.0
1292	28668.0	15565.0
440068	0.0	1.0
1291	34491.0	15342.0
116937	1.0	1.0
440067	5.0	0.0
1290	10310.0	12682.0
440073	398.0	35.0
440072	5.0	3.0
1289	8635.0	13217.0
1288	807.0	92.0
1287	1596.0	4343.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2783.0	2375.0
440021	0.0	0.0
442673	1.0	1.0
10018	2107.0	3286.0
126328	1514.0	2328.0
442676	0.0	0.0
126326	493.0	348.0
1299	72.0	157.0
1298	384.0	649.0
10011	1280.0	2055.0
10010	5296.0	1785.0
10013	2655.0	2645.0
128989	1169.0	1272.0
10015	9164.0	13308.0
10014	4889.0	2941.0
10017	28.0	11.0
10016	3229.0	5103.0
10020	2850.0	1306.0
114335	0.0	0.0
114336	2.0	0.0
126321	1182.0	2746.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	6.0	1.0
10024	33.0	1334.0
128977	1810.0	1404.0
103021165	1.0	0.0
10023	376.0	309.0
103021164	9.0	3.0
10026	2325.0	3759.0
10025	2413.0	3338.0
116986	178.0	93.0
116985	5447.0	3542.0
116988	3017.0	2735.0
116987	3325.0	1366.0
114327	1092.0	615.0
440043	0.0	0.0
126308	2947.0	3257.0
440041	0.0	0.0
126306	10.0	10.0
151306	613.0	16.0
100128590	5.0	2.0
100128596	1.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	19.0	19.0
440026	1038.0	2014.0
440023	0.0	1.0
10008	435.0	325.0
10007	1836.0	4346.0
10009	2270.0	1449.0
116984	700.0	1114.0
116983	1436.0	857.0
151313	543.0	494.0
10000	4131.0	1247.0
128954	0.0	0.0
10002	14.0	46.0
10001	816.0	533.0
10004	356.0	84.0
10003	323.0	24.0
10006	3245.0	2908.0
10005	711.0	2321.0
126370	0.0	0.0
285352	103.0	83.0
100128579	0.0	0.0
285359	77.0	40.0
126375	576.0	404.0
126374	1124.0	179.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3257.0	11860.0
285367	1272.0	1590.0
285368	175.0	1441.0
100128569	40.0	31.0
126364	478.0	329.0
100128560	15.0	16.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	2.0
344191	0.0	0.0
126353	67.0	7082.0
751071	145.0	89.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	5.0
106481282	0.0	0.0
285381	1703.0	1220.0
106481283	0.0	0.0
285382	267.0	133.0
106481280	0.0	0.0
165918	1094.0	1227.0
106481281	1.0	1.0
165904	3.0	18.0
285386	2079.0	8304.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	4.0	1.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	550.0	111.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	14.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	581.0	893.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1332.0	2123.0
728710	2.0	0.0
126295	247.0	253.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	6.0	0.0
106481267	0.0	0.0
151246	169.0	865.0
645318	0.0	0.0
645317	23.0	17.0
151242	4.0	4.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26623.0	26662.0
100287908	0.0	0.0
645332	246.0	195.0
126282	679.0	4673.0
100287902	8.0	15.0
163227	400.0	512.0
100287900	0.0	0.0
163223	123.0	187.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	1.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	34.0	11.0
106481278	0.0	0.0
645328	1.0	13.0
151254	75.0	11.0
645326	6.0	12.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	23.0
163259	290.0	215.0
645345	79.0	208.0
200403	12.0	30.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	245.0	85.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	0.0	3.0
728732	2.0	2.0
728734	1.0	1.0
126272	134.0	94.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	768.0	5006.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	44.0	10.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	0.0
728723	215.0	79.0
106481253	0.0	0.0
107133522	4.0	4.0
106481254	5.0	0.0
107133524	4.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	9.0	0.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	5.0	1.0
151276	3.0	6.0
645348	0.0	0.0
106481250	0.0	0.0
645369	126.0	67.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1282.0	916.0
106481218	2.0	4.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	8.0
645360	0.0	0.0
106481219	3.0	0.0
106481220	8.0	16.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	566.0	293.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	302.0	233.0
645382	0.0	0.0
645381	51.0	3.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	0.0
106481207	3.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	78.0	29.0
3903	6456.0	1316.0
106481210	0.0	0.0
3904	25.0	1.0
3906	7.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7884.0	1355.0
106481211	0.0	0.0
3909	7256.0	10261.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	0.0
151230	650.0	555.0
728798	23.0	3.0
3913	23794.0	24964.0
3914	9681.0	3865.0
3915	31576.0	6960.0
3916	15764.0	27055.0
3918	8903.0	5999.0
3910	20288.0	4726.0
3911	6750.0	5840.0
3912	13692.0	7772.0
728782	16.0	4.0
728780	30.0	3.0
3924	14.0	13.0
3925	2546.0	12512.0
3927	14361.0	27818.0
3929	969.0	50.0
3920	8175.0	15024.0
3921	23411.0	33285.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3396.0	2862.0
3937	1043.0	961.0
3938	9.0	2.0
3939	25141.0	37989.0
3930	2062.0	431.0
100873179	0.0	0.0
3931	470.0	134.0
3932	185.0	50.0
3933	0.0	1.0
3934	541.0	30.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	1.0
3947	4.0	0.0
3948	5.0	17.0
3949	2260.0	4237.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	22207.0	2181.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	97.0	29.0
3958	16136.0	7053.0
3959	29105.0	18854.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	1.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	312.0	227.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	458.0	138.0
3952	31294.0	0.0
3953	5050.0	377.0
3954	2469.0	6234.0
3955	1243.0	3520.0
3956	38253.0	22086.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	14.0	12.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	9.0	2.0
728746	0.0	0.0
728748	5.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	64.0	159.0
1303	13045.0	18269.0
107133502	0.0	0.0
1302	93.0	16.0
1301	56.0	1621.0
1300	13.0	4009.0
3960	34.0	5.0
3963	1.0	0.0
3964	4130.0	6554.0
1308	13627.0	2003.0
3965	1286.0	2224.0
1307	4068.0	1335.0
151295	41.0	8.0
1306	19344.0	6767.0
100189589	2.0	5.0
728774	0.0	0.0
728773	0.0	2.0
3980	1138.0	4104.0
100287932	1861.0	3036.0
3981	754.0	400.0
728776	15.0	59.0
85508	0.0	0.0
105601840	0.0	0.0
85509	1.0	0.0
1316	37932.0	12877.0
1315	6858.0	9902.0
1314	12548.0	25723.0
1312	4375.0	5221.0
1311	159.0	1091.0
100329135	2.0	3.0
1310	11.0	0.0
574537	0.0	0.0
3972	6.0	1.0
3973	58.0	64.0
3975	0.0	0.0
3976	829.0	118.0
3977	11392.0	993.0
1318	187.0	57.0
3978	851.0	4998.0
1317	2257.0	3949.0
728763	6.0	0.0
3990	56.0	12.0
645313	51.0	5.0
3991	34703.0	251.0
645312	0.0	0.0
3992	1050.0	606.0
645311	0.0	0.0
728769	315.0	276.0
1330	0.0	0.0
1327	12107.0	10340.0
1326	1330.0	1315.0
1325	10.0	4.0
3982	4.0	0.0
3983	19370.0	4106.0
3984	1425.0	3124.0
3985	4838.0	5412.0
3987	2635.0	1226.0
3988	5808.0	8187.0
1329	3035.0	3615.0
116809	0.0	0.0
100128416	27.0	5.0
1340	6490.0	10344.0
1337	3859.0	12392.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1081.0	8091.0
100128410	0.0	0.0
3995	7416.0	974.0
100128412	0.0	0.0
3996	2032.0	2304.0
3998	6167.0	12769.0
1339	0.0	2.0
285440	1770.0	2688.0
285441	0.0	0.0
1352	898.0	948.0
1351	3611.0	6335.0
1350	7505.0	11284.0
1349	3412.0	4877.0
1348	1.0	1.0
1347	3381.0	3552.0
1346	2286.0	144.0
1345	4388.0	156738.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	18.0
1363	9763.0	16460.0
1362	8340.0	7219.0
1361	3.0	2.0
1360	150.0	278.0
1359	541.0	571.0
1358	42.0	1.0
1357	253.0	0.0
1356	863.0	938.0
1355	2636.0	3089.0
1353	1711.0	2172.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	93.0	24.0
285464	499.0	368.0
100873200	2.0	2.0
777774	0.0	0.0
1374	4178.0	5614.0
1373	500.0	115.0
1371	620.0	1270.0
1370	27.0	2.0
1369	0.0	0.0
1368	10157.0	1136.0
100873209	0.0	0.0
1366	1810.0	9308.0
1365	1413.0	1269.0
1364	9116.0	5487.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	11.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	17.0	1.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2672.0	2288.0
116843	1185.0	851.0
1384	3328.0	2199.0
116842	31.0	31.0
1382	5929.0	89997.0
116844	187.0	8648.0
1381	446.0	5.0
1380	15.0	1.0
440176	2.0	0.0
440184	4.0	84.0
1379	5.0	1.0
1378	189.0	14.0
1376	1551.0	4097.0
1375	63.0	44.0
128821	2.0	11.0
100873237	0.0	0.0
128822	4.0	658.0
100873236	0.0	0.0
100873235	3.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	13.0	22.0
100873239	3.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	252.0	1380.0
1396	171.0	526.0
1395	34.0	7.0
1394	199.0	4.0
1393	450.0	9.0
1392	2.0	27.0
285407	11.0	33.0
116835	1320.0	403.0
1390	880.0	942.0
1389	5976.0	4519.0
1388	4137.0	8457.0
1387	7481.0	5423.0
116841	1435.0	2865.0
1386	2710.0	2796.0
116840	1722.0	1842.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	121.0	26.0
100873255	1.0	0.0
100873254	5.0	9.0
100873253	0.0	0.0
285412	5.0	4.0
100873252	0.0	0.0
100287898	88.0	54.0
100287895	0.0	0.0
285419	54.0	4.0
1399	4588.0	5808.0
1398	6373.0	3813.0
1397	5468.0	4465.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	222.0	78.0
285429	16.0	6.0
100287880	0.0	0.0
440193	1540.0	1681.0
100873248	0.0	0.0
100873247	5.0	0.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5774.0	14812.0
153830	5128.0	785.0
645280	5.0	0.0
440138	478.0	317.0
440132	7.0	0.0
440142	0.0	0.0
10139	1131.0	1015.0
126208	563.0	720.0
126206	1.0	1.0
126205	6.0	1.0
107133497	0.0	0.0
126204	4.0	0.0
107133499	0.0	0.0
128866	5415.0	12394.0
10131	2507.0	3721.0
10134	15547.0	19845.0
107133494	1.0	0.0
10133	8412.0	2689.0
128869	896.0	2305.0
10136	0.0	0.0
10135	5789.0	2777.0
100128493	0.0	0.0
103021294	17.0	26.0
10138	586.0	1003.0
100128496	0.0	0.0
10137	4411.0	5437.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	8.0
10140	5030.0	30593.0
128864	6.0	16.0
440125	0.0	2.0
440131	3.0	1.0
10143	0.0	36461.0
128854	703.0	523.0
10142	5592.0	10341.0
10144	4870.0	326.0
10147	3014.0	5108.0
100128483	2.0	0.0
10146	7784.0	6805.0
128859	0.0	0.0
10149	174.0	40.0
10148	77.0	29.0
128853	106.0	275.0
440159	3.0	1.0
10117	14.0	0.0
440163	2.0	0.0
10110	1325.0	8.0
10112	69.0	2606.0
10111	4486.0	5662.0
10114	8668.0	6610.0
10113	4877.0	4168.0
128848	0.0	0.0
10116	5236.0	6926.0
165829	70.0	8.0
100128469	7.0	10.0
153842	0.0	2.0
440145	455.0	831.0
10129	4720.0	1807.0
440153	0.0	0.0
10128	8054.0	8574.0
100033799	0.0	0.0
107133486	9.0	15.0
10121	7822.0	7173.0
100128465	0.0	0.0
10120	3780.0	3172.0
10123	4943.0	2296.0
138234	6.0	1.0
10125	190.0	13562.0
10124	1859.0	565.0
10127	1894.0	1862.0
10126	824.0	2200.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	74.0	48.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	48.0	1325.0
100128448	0.0	0.0
126242	4.0	0.0
106481198	0.0	0.0
10107	1.0	0.0
10106	20416.0	8903.0
106481199	0.0	0.0
10109	9963.0	11734.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1202.0	1805.0
10100	687.0	244.0
10103	676.0	30886.0
106481194	0.0	0.0
10102	1034.0	2106.0
106481195	0.0	0.0
10105	2461.0	3078.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	197.0	17.0
440119	356.0	37.0
126235	0.0	2.0
126231	172.0	110.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	4.0
442775	69.0	122.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	74.0	134.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	0.0
440107	2.0	0.0
440104	1314.0	913.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	3.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	17.0	4.0
100128423	0.0	0.0
128879	0.0	3.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	21.0	1.0
10090	891.0	149.0
10093	3804.0	6062.0
10092	5232.0	4877.0
10095	2915.0	7007.0
645204	3.0	2.0
10094	5974.0	13755.0
645203	2.0	2.0
10097	9390.0	17034.0
10096	5969.0	8918.0
645201	0.0	0.0
163115	137.0	50.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	41.0
106481143	0.0	0.0
114194	0.0	0.0
138162	101.0	604.0
106481144	0.0	0.0
114195	8.0	9.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	17.0	4.0
106481145	0.0	0.0
151126	99.0	19.0
106481146	0.0	0.0
10099	17213.0	11940.0
10098	866.0	1297.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	526.0	297.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	104.0	4.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	121.0	2.0
415116	2453.0	1996.0
645207	0.0	0.0
645206	21.0	1.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	8.0	2.0
114182	0.0	0.0
