id	db630aab-54b5-4729-852a-aec20152be99	bcf137e8-156d-4609-8b1b-9a9b379aa2ce
85456	12177.0	16073.0
442910	1.0	0.0
106481343	0.0	0.0
85457	2411.0	2752.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	213.0	133.0
442913	0.0	0.0
85452	22.0	147.0
442914	1.0	0.0
50	3762.0	5614.0
85453	2012.0	3675.0
442915	0.0	0.0
85450	1700.0	3433.0
51	4203.0	5172.0
442916	0.0	0.0
85451	2191.0	1278.0
52	2120.0	3076.0
442917	0.0	0.0
53	1316.0	1977.0
442918	0.0	0.0
54	1081.0	2643.0
442919	0.0	0.0
55	90.0	107.0
442909	0.0	0.0
56	3.0	5.0
58	9.0	1016.0
59	35167.0	34489.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	3.0	7.0
106481352	3.0	0.0
106481353	0.0	0.0
85449	862.0	891.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	7.0
106481354	1.0	1.0
85446	279.0	233.0
442900	0.0	0.0
106481355	0.0	0.0
85443	55.0	95.0
442901	0.0	0.0
85444	974.0	1255.0
442902	0.0	0.0
60	126297.0	337062.0
85441	1756.0	1536.0
442903	7.0	3.0
85442	52.0	23.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	47.0
85440	3022.0	3699.0
442907	2.0	1.0
442908	0.0	0.0
66	0.0	1.0
67	2.0	15.0
68	1.0	16.0
344595	482.0	188.0
69	3.0	7.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	6.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	89.0	72.0
106481321	1.0	0.0
85479	8.0	72.0
106481322	0.0	0.0
85476	2606.0	2858.0
85477	176.0	245.0
70	4.0	6.0
85474	27.0	15.0
71	105396.0	202857.0
72	7956.0	922.0
73	28.0	12.0
74	1.0	1.0
75	11.0	18.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2707.0	3432.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1954.0	3803.0
81	25072.0	23406.0
85463	815.0	471.0
82	4.0	16.0
85464	1489.0	2005.0
83	25.0	9.0
85461	3851.0	3769.0
85462	688.0	903.0
86	1982.0	2928.0
87	21075.0	33766.0
85460	1203.0	1181.0
88	8.0	25.0
89	7.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2631.0	3683.0
106481300	0.0	0.0
91	2553.0	2421.0
92	1480.0	1334.0
93	1381.0	718.0
94	1834.0	2157.0
95	133.0	187.0
97	216.0	161.0
98	410.0	404.0
344561	0.0	0.0
728661	3431.0	2279.0
728664	0.0	0.0
106481305	0.0	0.0
261734	893.0	755.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	17.0	35.0
106481309	11.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	2.0
106481308	0.0	0.0
3804	3.0	3.0
3805	1.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	9.0	1.0
3809	3.0	8.0
246123	0.0	0.0
106481311	0.0	0.0
344558	446.0	646.0
3800	768.0	452.0
3801	1313.0	1136.0
3802	0.0	5.0
728695	0.0	0.0
285735	0.0	0.0
261726	1894.0	3394.0
728698	1.0	9.0
3814	1.0	2.0
3815	9814.0	1276.0
3816	91.0	81.0
261729	1370.0	1229.0
3817	10.0	11.0
3818	36.0	8.0
222166	5466.0	1108.0
3811	3.0	1.0
3812	2.0	1.0
285740	0.0	1.0
285741	9.0	24.0
728689	12.0	17.0
3827	0.0	0.0
246100	0.0	0.0
3820	147.0	250.0
3821	40.0	15.0
3822	12.0	4.0
3823	2.0	3.0
3824	257.0	481.0
645402	0.0	0.0
403313	725.0	571.0
403314	0.0	1.0
728637	0.0	0.0
728638	18.0	48.0
728633	0.0	0.0
728632	9.0	13.0
728635	19.0	8.0
3836	2350.0	2895.0
222183	199.0	107.0
3837	9204.0	11717.0
3838	1388.0	8335.0
3839	2125.0	3534.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1722.0	1325.0
3832	246.0	2777.0
3833	147.0	1942.0
3834	34.0	4.0
3835	1322.0	2327.0
728620	2.0	3.0
403300	0.0	0.0
645412	2.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	315.0	104.0
3848	10.0	4.0
3849	0.0	26.0
222171	410.0	978.0
728619	7.0	2.0
3840	3725.0	7382.0
3841	1054.0	644.0
3842	5670.0	7419.0
3843	7606.0	7656.0
3844	0.0	1.0
3845	1726.0	3045.0
3846	3.0	3.0
645423	1.0	0.0
3860	9.0	8.0
246126	0.0	0.0
728658	287.0	585.0
728655	1.0	4.0
728657	0.0	0.0
728656	1.0	0.0
3858	590.0	603.0
3859	1.0	1.0
246135	2.0	1.0
3850	0.0	51.0
3851	1.0	1012.0
3852	41574.0	9800.0
645414	0.0	0.0
3853	120.0	65.0
3854	1718.0	731.0
3855	14651.0	48290.0
3856	19648.0	39464.0
3857	7.0	5.0
728640	1.0	0.0
645431	31.0	17.0
728642	267.0	257.0
728641	4.0	1.0
645434	14.0	0.0
645432	8.0	9.0
285704	829.0	752.0
728643	7.0	2.0
222194	1780.0	1529.0
285708	0.0	1.0
1204	1.0	0.0
1203	623.0	494.0
1201	849.0	2613.0
1200	6326.0	8182.0
3861	25622.0	4589.0
645426	19.0	12.0
645425	0.0	0.0
1209	4628.0	6394.0
3866	17220.0	1439.0
1208	2.0	10.0
1207	2351.0	4443.0
3868	272.0	266.0
285311	0.0	0.0
3880	17608.0	39537.0
3881	2.0	0.0
285313	2205.0	610.0
100128537	1280.0	101.0
3882	22.0	7.0
100128536	2.0	3.0
285314	0.0	5.0
285315	252.0	209.0
1215	207.0	17.0
100141515	1.0	2.0
1213	18312.0	38062.0
1212	1461.0	2031.0
1211	2920.0	2422.0
3872	26336.0	10688.0
3875	12136.0	13635.0
3876	1.0	5.0
3879	0.0	1.0
3890	0.0	0.0
3891	0.0	60.0
3892	169.0	4068.0
100128525	3.0	4.0
285326	0.0	0.0
1230	259.0	361.0
285329	6.0	30.0
440097	28.0	13.0
440093	7.0	17.0
3883	0.0	0.0
3884	0.0	1.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	761.0	56890.0
3888	1.0	0.0
100631239	0.0	0.0
3889	21.0	242.0
100128516	71.0	23.0
285331	954.0	645.0
100128512	0.0	0.0
285335	20.0	1.0
100128514	0.0	0.0
1241	568.0	280.0
1240	639.0	708.0
1238	136.0	2274.0
1237	2.0	47.0
1236	118.0	623.0
1235	6.0	17.0
1234	327.0	593.0
1233	64.0	522.0
1232	3.0	10.0
3895	13165.0	24252.0
100128511	28.0	10.0
100631247	66.0	6.0
3897	237.0	119.0
100631248	0.0	0.0
3898	1640.0	5797.0
100631249	0.0	0.0
3899	7545.0	927.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	806.0	1279.0
100631251	7.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	167.0	125.0
100631254	2.0	2.0
100128503	0.0	0.0
285349	209.0	137.0
574501	2.0	0.0
574502	0.0	0.0
1244	63.0	254.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7639.0	1918.0
1263	1329.0	1122.0
1262	8.0	3.0
116966	257.0	42.0
100887755	0.0	0.0
1261	11.0	6.0
100887754	4.0	2.0
1260	0.0	5.0
116969	60.0	14.0
1259	60.0	192.0
1258	8.0	1.0
440061	0.0	0.0
100887750	76.0	23.0
100887746	0.0	0.0
100887744	1.0	1.0
1272	1446.0	2137.0
1271	847.0	228.0
100887749	23.0	17.0
1270	28.0	25.0
100887748	0.0	0.0
440044	24.0	8.0
1269	8.0	75.0
440051	0.0	0.0
1268	258.0	127.0
440050	3.0	0.0
1267	3587.0	5098.0
1266	9214.0	14463.0
100887740	0.0	0.0
1265	7014.0	12212.0
1286	208.0	857.0
1285	149.0	209.0
1284	20426.0	46793.0
1282	13934.0	48094.0
1281	63276.0	361741.0
1280	251.0	42.0
440078	162.0	51.0
440077	1.0	1.0
440087	35.0	12.0
1278	71884.0	339780.0
1277	72869.0	415747.0
440081	106.0	64.0
116938	0.0	0.0
1297	9.0	3.0
116931	121.0	49.0
1296	2357.0	4719.0
1295	488.0	7956.0
116933	3.0	0.0
1294	3457.0	1829.0
1293	37248.0	134201.0
116935	20.0	50.0
1292	27235.0	61792.0
440068	4.0	1.0
1291	23547.0	43107.0
116937	6.0	4.0
440067	30.0	11.0
1290	6424.0	51564.0
440073	264.0	87.0
440072	3.0	9.0
1289	5328.0	45338.0
1288	1557.0	319.0
1287	3774.0	1277.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2050.0	2747.0
440021	1.0	1.0
442673	9.0	0.0
10018	2834.0	2168.0
126328	907.0	807.0
442676	1.0	1.0
126326	297.0	522.0
1299	228.0	196.0
1298	1515.0	725.0
10011	968.0	1145.0
10010	3654.0	2405.0
10013	3078.0	2453.0
128989	753.0	844.0
10015	8804.0	7543.0
10014	4158.0	2609.0
10017	33.0	29.0
10016	2964.0	2683.0
10020	1996.0	1081.0
114335	0.0	0.0
114336	0.0	1.0
126321	1334.0	1621.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	1.0	3.0
10024	29.0	538.0
128977	1259.0	1217.0
103021165	0.0	0.0
10023	317.0	232.0
103021164	2.0	8.0
10026	1701.0	2035.0
10025	2312.0	1585.0
116986	335.0	404.0
116985	5557.0	4493.0
116988	3531.0	3397.0
116987	3426.0	2687.0
114327	1359.0	511.0
440043	0.0	0.0
126308	1979.0	2800.0
440041	0.0	0.0
126306	9.0	19.0
151306	66.0	16.0
100128590	1.0	4.0
100128596	0.0	5.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	4.0	16.0
440026	1090.0	1273.0
440023	2.0	0.0
10008	197.0	595.0
10007	1844.0	2123.0
10009	2509.0	4444.0
116984	1053.0	995.0
116983	1284.0	1236.0
151313	396.0	469.0
10000	3606.0	2928.0
128954	0.0	0.0
10002	34.0	14.0
10001	773.0	1148.0
10004	337.0	197.0
10003	191.0	57.0
10006	3097.0	4363.0
10005	437.0	570.0
126370	0.0	0.0
285352	46.0	31.0
100128579	0.0	0.0
285359	99.0	12.0
126375	504.0	358.0
126374	1235.0	512.0
153918	0.0	0.0
100128574	0.0	0.0
285362	1711.0	1661.0
285367	767.0	969.0
285368	227.0	296.0
100128569	133.0	52.0
126364	184.0	221.0
100128560	20.0	21.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	4.0
344191	0.0	0.0
126353	347.0	257.0
751071	107.0	373.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	8.0
106481282	0.0	0.0
285381	1105.0	1112.0
106481283	0.0	0.0
285382	252.0	282.0
106481280	0.0	0.0
165918	1237.0	1768.0
106481281	0.0	3.0
165904	7.0	82.0
285386	655.0	173.0
138307	12.0	5.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	7.0	2.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	347.0	398.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	8.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	4.0
126299	712.0	799.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1386.0	2290.0
728710	0.0	0.0
126295	244.0	218.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	7.0	0.0
106481267	0.0	0.0
151246	359.0	802.0
645318	0.0	0.0
645317	16.0	20.0
151242	10.0	3.0
106481260	0.0	0.0
106481261	1.0	0.0
647979	22680.0	22317.0
100287908	0.0	0.0
645332	243.0	184.0
126282	800.0	1116.0
100287902	4.0	18.0
163227	398.0	340.0
100287900	0.0	0.0
163223	129.0	46.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	2.0	1.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	58.0	151.0
106481278	0.0	0.0
645328	0.0	3.0
151254	32.0	20.0
645326	2.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	23.0
163259	300.0	202.0
645345	44.0	172.0
200403	22.0	12.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	279.0	79.0
106481237	0.0	0.0
106481238	2.0	1.0
728737	2.0	5.0
728732	1.0	1.0
728734	2.0	0.0
126272	105.0	48.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	488.0	1067.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	4.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	36.0	318.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	3.0	12.0
728723	54.0	21.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	3.0	3.0
107133524	4.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	18.0	14.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	0.0
151276	0.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	317.0	249.0
645368	0.0	0.0
645367	7.0	3.0
106481217	0.0	0.0
200424	1559.0	3238.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	2.0	0.0
200420	26.0	8.0
645360	0.0	0.0
106481219	1.0	1.0
106481220	8.0	1.0
106481221	0.0	13.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	435.0	483.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	6.0	0.0
645387	96.0	173.0
645382	0.0	0.0
645381	35.0	50.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	1.0	0.0
106481204	1.0	0.0
106481205	0.0	1.0
106481208	7.0	1.0
106481209	0.0	0.0
3902	70.0	62.0
3903	1419.0	1030.0
106481210	0.0	0.0
3904	7.0	12.0
3906	5.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5481.0	5117.0
106481211	0.0	0.0
3909	11272.0	1686.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	24.0
151230	535.0	626.0
728798	13.0	1.0
3913	16992.0	10681.0
3914	12447.0	4776.0
3915	17040.0	17384.0
3916	14204.0	17443.0
3918	10236.0	6743.0
3910	7204.0	10179.0
3911	9073.0	5647.0
3912	12019.0	21382.0
728782	9.0	14.0
728780	42.0	9.0
3924	7.0	2.0
3925	2193.0	13148.0
3927	12172.0	19287.0
3929	70.0	1519.0
3920	9635.0	19121.0
3921	19378.0	27052.0
3923	0.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	3703.0	7859.0
3937	742.0	1726.0
3938	1.0	57.0
3939	14275.0	31011.0
3930	1771.0	3040.0
100873179	0.0	0.0
3931	441.0	126.0
3932	306.0	679.0
3933	0.0	4.0
3934	174.0	416.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	0.0	1.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	0.0
3947	1.0	1.0
3948	40.0	35.0
3949	3224.0	3796.0
100873169	1.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	13138.0	14269.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	50.0	119.0
3958	9709.0	9168.0
3959	11953.0	22228.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	387.0	141.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	424.0	209.0
3952	4197.0	6.0
3953	2225.0	1663.0
3954	2129.0	2773.0
3955	2479.0	964.0
3956	9650.0	14194.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	9.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	161.0	831.0
1303	8620.0	64226.0
107133502	0.0	0.0
1302	193.0	34.0
1301	86.0	14928.0
1300	33.0	15169.0
3960	60.0	7.0
3963	35.0	5.0
3964	3468.0	5343.0
1308	18952.0	4500.0
3965	778.0	1885.0
1307	6695.0	5524.0
151295	56.0	8.0
1306	9856.0	19089.0
100189589	7.0	2.0
728774	0.0	1.0
728773	1.0	4.0
3980	1552.0	2925.0
100287932	1264.0	2519.0
3981	656.0	652.0
728776	11.0	47.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	14453.0	11091.0
1315	6463.0	9726.0
1314	10992.0	24234.0
1312	3228.0	5775.0
1311	639.0	12129.0
100329135	1.0	0.0
1310	7.0	20.0
574537	0.0	0.0
3972	3.0	2.0
3973	12.0	0.0
3975	0.0	0.0
3976	530.0	760.0
3977	6907.0	1965.0
1318	89.0	94.0
3978	1370.0	1866.0
1317	2250.0	5466.0
728763	5.0	20.0
3990	27.0	29.0
645313	2.0	21.0
3991	8360.0	231.0
645312	0.0	0.0
3992	1464.0	1868.0
645311	3.0	1.0
728769	250.0	236.0
1330	0.0	0.0
1327	6588.0	10561.0
1326	929.0	441.0
1325	8.0	6.0
3982	2.0	0.0
3983	14674.0	16112.0
3984	1197.0	4104.0
3985	5032.0	7225.0
3987	2380.0	4849.0
3988	4435.0	4531.0
1329	1747.0	2289.0
116809	0.0	0.0
100128416	20.0	6.0
1340	2837.0	4253.0
1337	1796.0	1985.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	2060.0	4171.0
100128410	0.0	1.0
3995	1364.0	699.0
100128412	0.0	0.0
3996	2263.0	2612.0
3998	6806.0	9339.0
1339	0.0	1.0
285440	1493.0	795.0
285441	1.0	0.0
1352	683.0	1130.0
1351	2080.0	4259.0
1350	4447.0	6741.0
1349	1779.0	3813.0
1348	0.0	1.0
1347	1821.0	3276.0
1346	802.0	294.0
1345	2315.0	5379.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	25.0	8.0
1363	12451.0	7650.0
1362	6924.0	8004.0
1361	4.0	1.0
1360	125.0	6.0
1359	950.0	986.0
1358	10.0	0.0
1357	64.0	1.0
1356	1785.0	8257.0
1355	2003.0	2385.0
1353	1617.0	1511.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	4.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	156.0	31.0
285464	670.0	166.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3793.0	7195.0
1373	532.0	318.0
1371	679.0	578.0
1370	3.0	13.0
1369	0.0	0.0
1368	2197.0	884.0
100873209	0.0	0.0
1366	1984.0	5973.0
1365	1223.0	2994.0
1364	7159.0	9622.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	7.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	22.0	6.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3351.0	4090.0
116843	652.0	845.0
1384	1343.0	1860.0
116842	75.0	17.0
1382	4425.0	5065.0
116844	454.0	156.0
1381	389.0	1226.0
1380	22.0	507.0
440176	1.0	2.0
440184	3.0	2.0
1379	4.0	4.0
1378	82.0	139.0
1376	804.0	1158.0
1375	115.0	45.0
128821	0.0	0.0
100873237	1.0	0.0
128822	28.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	23.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	2.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	272.0	719.0
1396	96.0	262.0
1395	24.0	9.0
1394	107.0	23.0
1393	91.0	12.0
1392	0.0	0.0
285407	13.0	31.0
116835	1225.0	696.0
1390	550.0	717.0
1389	4446.0	2790.0
1388	4362.0	7438.0
1387	9612.0	9227.0
116841	1442.0	2256.0
1386	2577.0	2988.0
116840	1971.0	1333.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	151.0	59.0
100873255	1.0	0.0
100873254	1.0	6.0
100873253	0.0	1.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	102.0	14.0
100287895	0.0	0.0
285419	54.0	55.0
1399	4652.0	5997.0
1398	4435.0	7518.0
1397	4725.0	10118.0
100873259	2.0	0.0
100873258	1.0	1.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	73.0	103.0
285429	16.0	6.0
100287880	0.0	0.0
440193	2440.0	4270.0
100873248	0.0	0.0
100873247	12.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5581.0	13232.0
153830	3070.0	4979.0
645280	0.0	1.0
440138	551.0	447.0
440132	0.0	0.0
440142	0.0	0.0
10139	1323.0	1591.0
126208	755.0	1074.0
126206	40.0	4.0
126205	19.0	0.0
107133497	0.0	0.0
126204	26.0	2.0
107133499	0.0	0.0
128866	4453.0	5042.0
10131	2152.0	3673.0
10134	6678.0	8683.0
107133494	3.0	2.0
10133	3695.0	3562.0
128869	732.0	1308.0
10136	0.0	0.0
10135	3436.0	5399.0
100128493	0.0	0.0
103021294	20.0	14.0
10138	484.0	522.0
100128496	0.0	0.0
10137	4705.0	6050.0
128861	0.0	0.0
128862	0.0	0.0
10141	10.0	8.0
10140	4248.0	1698.0
128864	9.0	8.0
440125	0.0	1.0
440131	0.0	1.0
10143	0.0	77.0
128854	687.0	272.0
10142	8549.0	4572.0
10144	2887.0	2056.0
10147	3282.0	1399.0
100128483	1.0	0.0
10146	8238.0	12550.0
128859	0.0	0.0
10149	101.0	91.0
10148	76.0	154.0
128853	54.0	25.0
440159	0.0	0.0
10117	10.0	6.0
440163	2.0	1.0
10110	543.0	8.0
10112	62.0	1382.0
10111	4067.0	3642.0
10114	7800.0	6449.0
10113	2469.0	3486.0
128848	0.0	0.0
10116	6269.0	7289.0
165829	58.0	107.0
100128469	10.0	5.0
153842	0.0	0.0
440145	441.0	868.0
10129	3141.0	3531.0
440153	0.0	0.0
10128	7453.0	12335.0
100033799	0.0	0.0
107133486	10.0	2.0
10121	4345.0	8346.0
100128465	0.0	0.0
10120	3148.0	2817.0
10123	3404.0	4014.0
138234	0.0	1.0
10125	394.0	424.0
10124	1743.0	1311.0
10127	1789.0	1614.0
10126	1038.0	1571.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	93.0	80.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	0.0	0.0
285489	246.0	16.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	0.0
10107	0.0	0.0
10106	18341.0	13596.0
106481199	0.0	0.0
10109	6069.0	13772.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1327.0	2224.0
10100	550.0	2820.0
10103	948.0	470.0
106481194	0.0	0.0
10102	867.0	1252.0
106481195	0.0	0.0
10105	1611.0	5921.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	178.0	62.0
440119	454.0	250.0
126235	0.0	2.0
126231	226.0	175.0
106481165	0.0	0.0
106481166	0.0	1.0
106481163	1.0	0.0
442775	20.0	52.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	13.0	20.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	6.0	20.0
440104	1058.0	368.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	2.0	0.0
128876	0.0	0.0
100128420	24.0	30.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	7.0	0.0
10090	548.0	406.0
10093	2752.0	4918.0
10092	4809.0	9782.0
10095	2472.0	8858.0
645204	3.0	0.0
10094	3968.0	7023.0
645203	3.0	3.0
10097	9058.0	21819.0
10096	6141.0	15987.0
645201	0.0	1.0
163115	139.0	52.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	5.0
106481143	0.0	0.0
114194	0.0	0.0
138162	91.0	49.0
106481144	0.0	0.0
114195	6.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	22.0	6.0
106481145	0.0	0.0
151126	465.0	91.0
106481146	0.0	0.0
10099	6251.0	4694.0
10098	1668.0	1137.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	535.0	312.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	51.0	44.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	70.0	19.0
415116	2737.0	3106.0
645207	0.0	1.0
645206	21.0	5.0
442707	0.0	1.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	5.0	15.0
114182	0.0	1.0
