id	4fd01cd7-7ff5-4570-891e-747a0c640ddc	483b7d6e-7853-4fd7-9efe-de5574af9045
442910	0.0	0.0
106481343	0.0	0.0
85457	2746.0	2822.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	266.0	224.0
442913	0.0	0.0
85452	6.0	20.0
442914	0.0	0.0
50	4481.0	5654.0
85453	2206.0	715.0
442915	0.0	0.0
85450	1644.0	1882.0
51	2510.0	4162.0
442916	0.0	0.0
85451	2151.0	1493.0
52	4017.0	3847.0
442917	0.0	0.0
53	1599.0	3622.0
442918	0.0	0.0
54	1406.0	21189.0
442919	0.0	0.0
55	67.0	50.0
442909	0.0	2.0
56	3.0	11.0
58	20.0	31.0
59	50438.0	16670.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	441.0	181.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	7.0
106481354	1.0	2.0
85446	140.0	227.0
442900	0.0	0.0
106481355	0.0	0.0
85443	34.0	89.0
442901	0.0	0.0
85444	785.0	1546.0
442902	0.0	0.0
60	160383.0	167906.0
85441	1359.0	2381.0
442903	3.0	3.0
85442	15.0	675.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	5.0
85440	3442.0	2901.0
442907	2.0	1.0
442908	0.0	0.0
66	0.0	1.0
67	2.0	2.0
68	0.0	2.0
344595	418.0	231.0
69	1.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	85.0	60.0
106481321	0.0	0.0
85479	6.0	5.0
106481322	0.0	0.0
85476	2567.0	3587.0
85477	57.0	178.0
70	2.0	9.0
85474	42.0	57.0
71	142874.0	176018.0
72	10238.0	2079.0
73	24.0	19.0
74	2.0	0.0
75	10.0	6.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4628.0	3629.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	0.0	0.0
85465	1866.0	3946.0
81	27912.0	22098.0
85463	408.0	208.0
82	5.0	3.0
85464	949.0	1518.0
83	1.0	2.0
85461	2689.0	2155.0
85462	508.0	1106.0
86	2325.0	3240.0
87	19296.0	14179.0
85460	1204.0	851.0
88	5.0	40.0
89	5.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1988.0	2069.0
106481300	0.0	0.0
91	3453.0	2435.0
92	1227.0	335.0
93	839.0	1142.0
94	1117.0	1123.0
95	174.0	246.0
97	159.0	226.0
98	785.0	607.0
344561	0.0	0.0
728661	3129.0	2941.0
728664	1.0	1.0
106481305	0.0	0.0
261734	693.0	674.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	12.0
106481309	19.0	3.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	2.0	0.0
3805	2.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	2.0
3809	3.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	369.0	322.0
3800	421.0	1298.0
3801	670.0	635.0
3802	4.0	1.0
728695	0.0	7.0
285735	0.0	0.0
261726	2362.0	4146.0
728698	17.0	4.0
3814	3.0	2.0
3815	39639.0	2272.0
3816	104.0	7.0
261729	1134.0	3590.0
3817	3.0	1.0
3818	5.0	5.0
222166	4063.0	2167.0
3811	3.0	1.0
3812	0.0	2.0
285740	0.0	0.0
285741	25.0	8.0
728689	13.0	16.0
3827	0.0	0.0
246100	0.0	0.0
3820	320.0	78.0
3821	34.0	12.0
3822	3.0	6.0
3823	0.0	5.0
3824	201.0	50.0
645402	0.0	0.0
403313	857.0	1158.0
403314	0.0	6.0
728637	0.0	3.0
728638	23.0	47.0
728633	0.0	0.0
728632	15.0	51.0
728635	44.0	10.0
3836	1972.0	3118.0
222183	84.0	266.0
3837	11771.0	19086.0
3838	1405.0	11738.0
3839	1930.0	2625.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1418.0	1262.0
3832	301.0	4672.0
3833	187.0	2998.0
3834	6.0	13.0
3835	1851.0	3696.0
728620	0.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	309.0	287.0
3848	8.0	10.0
3849	1.0	0.0
222171	402.0	4252.0
728619	2.0	1.0
3840	4742.0	5411.0
3841	826.0	289.0
3842	4456.0	7402.0
3843	9337.0	9276.0
3844	0.0	0.0
3845	1346.0	4527.0
3846	2.0	11.0
645423	0.0	0.0
3860	1056.0	5.0
246126	0.0	0.0
728658	1275.0	338.0
728655	0.0	1.0
728657	1.0	1.0
728656	1.0	0.0
3858	835.0	883.0
3859	2.0	0.0
246135	1.0	0.0
3850	1.0	4.0
3851	317.0	1.0
3852	52245.0	4753.0
645414	0.0	0.0
3853	841.0	14.0
3854	750.0	188.0
3855	36387.0	10656.0
3856	27596.0	57853.0
3857	16.0	0.0
728640	1.0	3.0
645431	20.0	75.0
728642	194.0	199.0
728641	1.0	1.0
645434	1.0	0.0
645432	3.0	0.0
285704	559.0	558.0
728643	33.0	2.0
222194	1778.0	2078.0
285708	0.0	0.0
1204	0.0	0.0
1203	705.0	907.0
1201	1136.0	1368.0
1200	5670.0	9697.0
3861	45909.0	4211.0
645426	14.0	23.0
645425	0.0	0.0
1209	5921.0	9102.0
3866	66087.0	3919.0
1208	0.0	4.0
1207	4086.0	4167.0
3868	702.0	64.0
285311	0.0	0.0
3880	71744.0	50732.0
3881	16.0	1.0
285313	605.0	204.0
100128537	84.0	54.0
3882	20.0	10.0
100128536	3.0	0.0
285314	1.0	3.0
285315	354.0	151.0
1215	6.0	2.0
100141515	1.0	0.0
1213	15568.0	37576.0
1212	2404.0	3522.0
1211	6311.0	6601.0
3872	31286.0	2254.0
3875	27753.0	54909.0
3876	5.0	14.0
3879	0.0	0.0
3890	2.0	0.0
3891	1.0	0.0
3892	106.0	28.0
100128525	1.0	22.0
285326	0.0	0.0
1230	106.0	550.0
285329	9.0	12.0
440097	2.0	7.0
440093	7.0	4.0
3883	19.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	1.0
100128521	1.0	2.0
3887	580.0	116.0
3888	5.0	1.0
100631239	0.0	0.0
3889	59.0	1.0
100128516	44.0	19.0
285331	842.0	1022.0
100128512	0.0	0.0
285335	7.0	7.0
100128514	0.0	0.0
1241	462.0	265.0
1240	398.0	439.0
1238	78.0	196.0
1237	3.0	4.0
1236	49.0	27.0
1235	13.0	0.0
1234	168.0	61.0
1233	11.0	9.0
1232	1.0	7.0
3895	9795.0	13473.0
100128511	70.0	27.0
100631247	17.0	19.0
3897	84.0	24.0
100631248	0.0	0.0
3898	2642.0	1616.0
100631249	0.0	0.0
3899	2605.0	4966.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1077.0	1280.0
100631251	0.0	35.0
100631252	1.0	0.0
100631253	0.0	0.0
285346	93.0	61.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	181.0	62.0
574501	1.0	0.0
574502	0.0	0.0
1244	38.0	8.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	10009.0	1438.0
1263	1465.0	831.0
1262	34.0	19.0
116966	124.0	139.0
100887755	0.0	0.0
1261	5.0	1.0
100887754	0.0	2.0
1260	0.0	3.0
116969	44.0	12.0
1259	204.0	25.0
1258	4.0	2.0
440061	0.0	0.0
100887750	43.0	17.0
100887746	0.0	1.0
100887744	0.0	0.0
1272	1073.0	335.0
1271	484.0	26.0
100887749	12.0	12.0
1270	33.0	20.0
100887748	0.0	0.0
440044	18.0	8.0
1269	3.0	3.0
440051	0.0	0.0
1268	107.0	38.0
440050	1.0	0.0
1267	3569.0	5286.0
1266	8781.0	7724.0
100887740	0.0	0.0
1265	7701.0	5720.0
1286	246.0	50.0
1285	95.0	18.0
1284	6865.0	20151.0
1282	5216.0	41828.0
1281	10116.0	238242.0
1280	868.0	127.0
440078	127.0	86.0
440077	0.0	0.0
440087	13.0	10.0
1278	12880.0	227404.0
1277	7591.0	298656.0
440081	50.0	58.0
116938	0.0	0.0
1297	9.0	8.0
116931	32.0	114.0
1296	2722.0	1328.0
1295	325.0	2287.0
116933	1.0	5.0
1294	1458.0	564.0
1293	7998.0	57167.0
116935	75.0	31.0
1292	11445.0	53927.0
440068	0.0	1.0
1291	7891.0	53736.0
116937	3.0	1.0
440067	7.0	1.0
1290	1352.0	26826.0
440073	65.0	21.0
440072	4.0	4.0
1289	1300.0	24983.0
1288	949.0	160.0
1287	1936.0	1788.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	624.0	2097.0
440021	0.0	1.0
442673	3.0	4.0
10018	2688.0	2900.0
126328	1630.0	1499.0
442676	0.0	0.0
126326	166.0	510.0
1299	178.0	77.0
1298	701.0	561.0
10011	1635.0	2101.0
10010	3935.0	2069.0
10013	2869.0	2271.0
128989	595.0	1113.0
10015	8216.0	10168.0
10014	4790.0	3994.0
10017	56.0	24.0
10016	3688.0	4923.0
10020	2810.0	1431.0
114335	0.0	0.0
114336	0.0	0.0
126321	1392.0	2335.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	0.0
10021	1.0	5.0
10024	40.0	905.0
128977	1452.0	1267.0
103021165	0.0	0.0
10023	440.0	481.0
103021164	3.0	6.0
10026	2038.0	3236.0
10025	3064.0	3101.0
116986	160.0	167.0
116985	4349.0	4696.0
116988	3088.0	4086.0
116987	3098.0	3125.0
114327	932.0	713.0
440043	0.0	0.0
126308	1751.0	2643.0
440041	0.0	0.0
126306	39.0	15.0
151306	29.0	15.0
100128590	2.0	0.0
100128596	1.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	18.0	10.0
440026	1100.0	1840.0
440023	0.0	0.0
10008	66.0	399.0
10007	1807.0	2415.0
10009	3429.0	2115.0
116984	648.0	1215.0
116983	938.0	1644.0
151313	771.0	407.0
10000	1371.0	3503.0
128954	0.0	0.0
10002	22.0	14.0
10001	912.0	819.0
10004	190.0	103.0
10003	59.0	23.0
10006	3736.0	2880.0
10005	586.0	910.0
126370	0.0	0.0
285352	81.0	76.0
100128579	0.0	0.0
285359	42.0	21.0
126375	367.0	437.0
126374	593.0	265.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2776.0	3441.0
285367	909.0	1054.0
285368	155.0	894.0
100128569	63.0	31.0
126364	144.0	156.0
100128560	9.0	7.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	0.0	2.0
344191	0.0	0.0
126353	65.0	3646.0
751071	170.0	223.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	2.0
106481282	0.0	0.0
285381	1220.0	1148.0
106481283	0.0	0.0
285382	283.0	188.0
106481280	0.0	0.0
165918	851.0	887.0
106481281	0.0	0.0
165904	6.0	10.0
285386	812.0	33755.0
138307	5.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	2.0	0.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	357.0	466.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	902.0	1601.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1266.0	2002.0
728710	0.0	0.0
126295	327.0	237.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	189.0	1185.0
645318	0.0	0.0
645317	19.0	15.0
151242	1.0	5.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	21291.0	21002.0
100287908	0.0	0.0
645332	345.0	277.0
126282	379.0	1786.0
100287902	9.0	21.0
163227	455.0	681.0
100287900	0.0	0.0
163223	89.0	13.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	18.0	37.0
106481278	0.0	0.0
645328	0.0	1.0
151254	16.0	6.0
645326	2.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	28.0
163259	184.0	145.0
645345	137.0	107.0
200403	20.0	15.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	213.0	118.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	9.0	3.0
728732	0.0	1.0
728734	0.0	0.0
126272	84.0	50.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	512.0	1629.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	0.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	19.0	20.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	16.0
728723	94.0	22.0
106481253	1.0	0.0
107133522	6.0	4.0
106481254	1.0	0.0
107133524	6.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	14.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	3.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	379.0	57.0
645368	0.0	0.0
645367	2.0	1.0
106481217	0.0	0.0
200424	1441.0	1195.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	23.0	4.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	18.0	7.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	640.0	366.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	5.0
645387	345.0	179.0
645382	0.0	0.0
645381	29.0	20.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	1.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	33.0	26.0
3903	394.0	403.0
106481210	0.0	0.0
3904	1.0	0.0
3906	2930.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1946.0	1876.0
106481211	0.0	0.0
3909	12223.0	10402.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	3.0
151230	544.0	736.0
728798	0.0	0.0
3913	16822.0	28134.0
3914	14166.0	2908.0
3915	9019.0	18783.0
3916	17972.0	27444.0
3918	9792.0	6619.0
3910	1870.0	5847.0
3911	5310.0	3773.0
3912	6824.0	10004.0
728782	42.0	6.0
728780	17.0	8.0
3924	7.0	4.0
3925	3046.0	16353.0
3927	9784.0	24438.0
3929	17.0	10.0
3920	10130.0	12222.0
3921	45544.0	26130.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3094.0	3188.0
3937	457.0	467.0
3938	57.0	2.0
3939	14830.0	39142.0
3930	1319.0	2447.0
100873179	0.0	0.0
3931	180.0	56.0
3932	257.0	47.0
3933	0.0	0.0
3934	895.0	220.0
100189512	0.0	0.0
105371027	2.0	0.0
100873166	0.0	1.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	0.0
3947	1.0	0.0
3948	14.0	4.0
3949	7475.0	2702.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	14821.0	9142.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	8.0	5.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	159.0	37.0
3958	10700.0	7090.0
3959	11113.0	42155.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	243.0	165.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	230.0	211.0
3952	49.0	4.0
3953	1404.0	393.0
3954	2062.0	3256.0
3955	532.0	4583.0
3956	5171.0	11943.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	278.0	301.0
1303	3008.0	24219.0
107133502	0.0	0.0
1302	67.0	19.0
1301	233.0	3275.0
1300	16.0	3033.0
3960	13.0	0.0
3963	41.0	1.0
3964	2577.0	4999.0
1308	20311.0	2804.0
3965	715.0	2498.0
1307	3535.0	5586.0
151295	3.0	8.0
1306	5485.0	9627.0
100189589	4.0	7.0
728774	0.0	0.0
728773	1.0	1.0
3980	1666.0	2786.0
100287932	1917.0	3087.0
3981	559.0	474.0
728776	30.0	29.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	32957.0	5652.0
1315	7854.0	14993.0
1314	13245.0	36056.0
1312	6883.0	3874.0
1311	13.0	385.0
100329135	1.0	1.0
1310	13.0	5.0
574537	0.0	0.0
3972	1.0	3.0
3973	0.0	1.0
3975	0.0	1.0
3976	267.0	233.0
3977	16064.0	1394.0
1318	148.0	27.0
3978	1757.0	2914.0
1317	2867.0	3232.0
728763	3.0	3.0
3990	64.0	13.0
645313	0.0	0.0
3991	466.0	499.0
645312	0.0	0.0
3992	653.0	4847.0
645311	1.0	0.0
728769	482.0	175.0
1330	0.0	0.0
1327	17498.0	7851.0
1326	397.0	329.0
1325	3.0	4.0
3982	0.0	1.0
3983	9548.0	6281.0
3984	3170.0	2296.0
3985	6259.0	3210.0
3987	1865.0	2766.0
3988	3295.0	3828.0
1329	4459.0	6099.0
116809	0.0	0.0
100128416	11.0	6.0
1340	5534.0	9437.0
1337	3089.0	4824.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1813.0	3483.0
100128410	0.0	0.0
3995	366.0	535.0
100128412	0.0	0.0
3996	1947.0	1919.0
3998	6332.0	13534.0
1339	2.0	36.0
285440	1510.0	2239.0
285441	5.0	0.0
1352	837.0	694.0
1351	3588.0	6694.0
1350	7947.0	10675.0
1349	2943.0	3908.0
1348	0.0	0.0
1347	2913.0	6603.0
1346	442.0	1447.0
1345	5360.0	104268.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	2.0	0.0
285456	14.0	5.0
1363	7328.0	6060.0
1362	6844.0	8029.0
1361	1.0	0.0
1360	1010.0	1068.0
1359	11.0	261.0
1358	3.0	3.0
1357	13.0	3.0
1356	773.0	319.0
1355	2700.0	2269.0
1353	1865.0	1306.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	32.0	16.0
285464	483.0	599.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4136.0	5399.0
1373	257.0	160.0
1371	507.0	505.0
1370	0.0	13.0
1369	0.0	0.0
1368	1161.0	1113.0
100873209	0.0	0.0
1366	3991.0	9624.0
1365	4626.0	3571.0
1364	17815.0	5323.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	2.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2832.0	2814.0
116843	1363.0	749.0
1384	1450.0	11490.0
116842	30.0	26.0
1382	5613.0	12445.0
116844	273.0	690.0
1381	1920.0	141.0
1380	53.0	14.0
440176	3.0	1.0
440184	5.0	70.0
1379	3.0	10.0
1378	19.0	5.0
1376	1450.0	2397.0
1375	32.0	49.0
128821	3.0	0.0
100873237	0.0	0.0
128822	132.0	7.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	9.0	18.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	335.0	802.0
1396	57.0	442.0
1395	20.0	14.0
1394	44.0	9.0
1393	98.0	21.0
1392	0.0	0.0
285407	12.0	20.0
116835	737.0	491.0
1390	692.0	940.0
1389	4858.0	4652.0
1388	5571.0	7668.0
1387	7182.0	5434.0
116841	1768.0	2937.0
1386	2478.0	2704.0
116840	1955.0	2306.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	60.0	43.0
100873255	0.0	0.0
100873254	4.0	0.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	65.0	11.0
100287895	0.0	0.0
285419	32.0	23.0
1399	5067.0	5824.0
1398	4937.0	5690.0
1397	5615.0	6964.0
100873259	0.0	0.0
100873258	1.0	1.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	307.0	182.0
285429	4.0	8.0
100287880	0.0	0.0
440193	2253.0	3701.0
100873248	0.0	0.0
100873247	4.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9010.0	21707.0
153830	4905.0	1329.0
645280	0.0	0.0
440138	386.0	427.0
440132	3.0	0.0
440142	1.0	0.0
10139	1840.0	1367.0
126208	1433.0	1072.0
126206	34.0	127.0
126205	13.0	4.0
107133497	0.0	4.0
126204	7.0	0.0
107133499	0.0	0.0
128866	6985.0	18447.0
10131	3936.0	2748.0
10134	9479.0	17040.0
107133494	0.0	2.0
10133	3295.0	3604.0
128869	998.0	1362.0
10136	0.0	0.0
10135	8772.0	5104.0
100128493	0.0	0.0
103021294	20.0	21.0
10138	625.0	785.0
100128496	1.0	0.0
10137	5984.0	5127.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	0.0
10140	5528.0	4695.0
128864	5.0	22.0
440125	0.0	0.0
440131	0.0	0.0
10143	1.0	17142.0
128854	923.0	543.0
10142	3939.0	6649.0
10144	6528.0	1067.0
10147	1867.0	2422.0
100128483	1.0	1.0
10146	8537.0	8798.0
128859	1.0	8.0
10149	166.0	55.0
10148	45.0	14.0
128853	130.0	61.0
440159	1.0	0.0
10117	13.0	4.0
440163	3.0	0.0
10110	25.0	5.0
10112	49.0	2583.0
10111	3570.0	6151.0
10114	5756.0	5610.0
10113	2265.0	4141.0
128848	0.0	0.0
10116	7613.0	5017.0
165829	115.0	19.0
100128469	9.0	24.0
153842	2.0	1.0
440145	750.0	1380.0
10129	2301.0	2934.0
440153	0.0	0.0
10128	10314.0	8913.0
100033799	0.0	0.0
107133486	10.0	3.0
10121	4227.0	6915.0
100128465	0.0	0.0
10120	4012.0	3565.0
10123	5899.0	1132.0
138234	0.0	0.0
10125	271.0	475.0
10124	2478.0	753.0
10127	2644.0	1777.0
10126	1480.0	1395.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	32.0	16.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	3.0
285489	92.0	1595.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	2.0
10107	1.0	0.0
10106	14291.0	12885.0
106481199	0.0	0.0
10109	7602.0	11849.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2033.0	1931.0
10100	392.0	141.0
10103	714.0	10285.0
106481194	0.0	0.0
10102	1410.0	1573.0
106481195	0.0	0.0
10105	3341.0	5137.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	36.0	346.0
440119	350.0	275.0
126235	0.0	0.0
126231	75.0	61.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	73.0	112.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	40.0	58.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	1.0	1.0
440104	654.0	339.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	5.0	0.0
100128420	16.0	3.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	8.0	0.0
10090	412.0	265.0
10093	4095.0	4942.0
10092	5916.0	11526.0
10095	1881.0	7174.0
645204	1.0	0.0
10094	6213.0	11653.0
645203	10.0	3.0
10097	8296.0	14762.0
10096	7087.0	10893.0
645201	1.0	0.0
163115	106.0	26.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	51.0
106481143	0.0	0.0
114194	0.0	0.0
138162	102.0	751.0
106481144	0.0	0.0
114195	2.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	1.0
106481145	0.0	0.0
151126	114.0	4231.0
106481146	0.0	0.0
10099	4974.0	12413.0
10098	2519.0	1956.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	853.0	272.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	90.0	16.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	302.0	13.0
415116	3384.0	4863.0
645207	0.0	0.0
645206	20.0	1.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	4.0	4.0
114182	1.0	0.0
10071	4.0	5.0
645220	0.0	0.0
