id	6b59b355-7581-426d-98c1-36e132a77c4e	b6a39fab-afc2-4498-bb4c-95adeb388c6f
442910	0.0	2.0
106481343	0.0	0.0
85457	1673.0	3105.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	80.0	72.0
442913	0.0	0.0
85452	6.0	47.0
442914	0.0	0.0
50	7075.0	7470.0
85453	1410.0	7773.0
442915	0.0	0.0
85450	3794.0	1447.0
51	10102.0	1751.0
442916	0.0	0.0
85451	966.0	878.0
52	2087.0	4028.0
442917	0.0	0.0
53	2530.0	1594.0
442918	0.0	0.0
54	2311.0	2579.0
442919	0.0	0.0
55	47.0	170.0
442909	1.0	0.0
56	3.0	8.0
58	4.0	35.0
59	5581.0	18419.0
106481349	0.0	0.0
106481347	0.0	1.0
106481348	26.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	119.0	156.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	1.0
106481357	0.0	0.0
85445	82.0	2.0
106481354	0.0	3.0
85446	177.0	350.0
442900	0.0	0.0
106481355	3.0	0.0
85443	27.0	61.0
442901	0.0	0.0
85444	665.0	1875.0
442902	0.0	0.0
60	143206.0	230854.0
85441	1101.0	6546.0
442903	5.0	16.0
85442	8.0	1346.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	22.0
85440	3808.0	4546.0
442907	1.0	4.0
442908	0.0	0.0
66	0.0	1.0
67	1.0	8.0
68	12.0	3.0
344595	268.0	254.0
69	5.0	8.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	42.0	111.0
106481321	0.0	0.0
85479	38.0	24.0
106481322	0.0	0.0
85476	2871.0	5719.0
85477	1130.0	520.0
70	10.0	0.0
85474	20.0	115.0
71	70746.0	91663.0
72	437.0	439.0
73	4.0	11.0
74	0.0	0.0
75	4.0	35.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4485.0	6660.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	686.0	5604.0
81	23473.0	40007.0
85463	1477.0	390.0
82	3.0	2.0
85464	3424.0	1212.0
83	5.0	14.0
85461	2276.0	1792.0
85462	149.0	1138.0
86	1398.0	4136.0
87	12995.0	15834.0
85460	1958.0	1714.0
88	7.0	4.0
89	6.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2170.0	2078.0
106481300	0.0	0.0
91	2112.0	5505.0
92	952.0	1005.0
93	665.0	1529.0
94	2825.0	740.0
95	129.0	272.0
97	109.0	280.0
98	932.0	802.0
344561	0.0	1.0
728661	2216.0	6664.0
728664	0.0	1.0
106481305	0.0	0.0
261734	431.0	856.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	21.0	25.0
106481309	5.0	22.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	2.0
3805	3.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	4.0
3809	10.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1373.0	328.0
3800	82.0	820.0
3801	1474.0	776.0
3802	4.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	1550.0	2703.0
728698	8.0	9.0
3814	1.0	5.0
3815	1362.0	187.0
3816	25.0	6.0
261729	2197.0	683.0
3817	0.0	2.0
3818	4.0	4.0
222166	38772.0	2849.0
3811	10.0	0.0
3812	1.0	0.0
285740	0.0	1.0
285741	68.0	26.0
728689	7.0	15.0
3827	0.0	2.0
246100	0.0	0.0
3820	168.0	66.0
3821	9.0	5.0
3822	0.0	0.0
3823	1.0	3.0
3824	225.0	75.0
645402	0.0	0.0
403313	475.0	556.0
403314	1.0	0.0
728637	0.0	0.0
728638	9.0	486.0
728633	0.0	0.0
728632	12.0	71.0
728635	19.0	22.0
3836	3389.0	4263.0
222183	155.0	245.0
3837	10994.0	25176.0
3838	1099.0	2569.0
3839	3511.0	2489.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1527.0	2170.0
3832	162.0	740.0
3833	74.0	422.0
3834	169.0	7.0
3835	684.0	3028.0
728620	0.0	0.0
403300	0.0	1.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	133.0	493.0
3848	37.0	19.0
3849	0.0	2.0
222171	50.0	4560.0
728619	1.0	2.0
3840	6560.0	6355.0
3841	529.0	573.0
3842	6506.0	6854.0
3843	12913.0	11006.0
3844	0.0	1.0
3845	1307.0	2578.0
3846	1.0	4.0
645423	0.0	0.0
3860	1964.0	6030.0
246126	0.0	7.0
728658	861.0	1002.0
728655	3.0	2.0
728657	0.0	3.0
728656	0.0	0.0
3858	488.0	465.0
3859	5.0	2.0
246135	2.0	4.0
3850	0.0	6.0
3851	626.0	1926.0
3852	5218.0	13111.0
645414	0.0	0.0
3853	1447.0	4700.0
3854	382.0	1113.0
3855	493.0	7137.0
3856	1075.0	230091.0
3857	2.0	10.0
728640	0.0	2.0
645431	10.0	28.0
728642	139.0	216.0
728641	22.0	4.0
645434	92.0	4.0
645432	3.0	6.0
285704	513.0	556.0
728643	3.0	0.0
222194	966.0	4065.0
285708	0.0	2.0
1204	0.0	0.0
1203	926.0	566.0
1201	686.0	1856.0
1200	11014.0	6771.0
3861	951.0	1072.0
645426	1.0	31.0
645425	0.0	0.0
1209	5932.0	11025.0
3866	1681.0	3587.0
1208	0.0	1.0
1207	2555.0	4814.0
3868	474.0	1345.0
285311	2.0	0.0
3880	1701.0	118905.0
3881	5.0	7.0
285313	2488.0	157.0
100128537	937.0	652.0
3882	1.0	42.0
100128536	0.0	1.0
285314	3.0	2.0
285315	163.0	238.0
1215	349.0	10.0
100141515	2.0	3.0
1213	25821.0	42528.0
1212	2927.0	2098.0
1211	4308.0	4266.0
3872	1643.0	4494.0
3875	528.0	143296.0
3876	0.0	60.0
3879	0.0	12.0
3890	0.0	1.0
3891	1.0	2.0
3892	0.0	44.0
100128525	3.0	6.0
285326	0.0	0.0
1230	903.0	201.0
285329	16.0	25.0
440097	104.0	6.0
440093	10.0	12.0
3883	0.0	5.0
3884	0.0	1.0
3885	0.0	1.0
3886	0.0	1.0
100128521	1.0	0.0
3887	7.0	424.0
3888	0.0	0.0
100631239	1.0	0.0
3889	0.0	0.0
100128516	83.0	168.0
285331	735.0	1656.0
100128512	0.0	0.0
285335	10.0	38.0
100128514	0.0	0.0
1241	300.0	574.0
1240	1779.0	602.0
1238	288.0	52.0
1237	7.0	12.0
1236	152.0	63.0
1235	4.0	2.0
1234	235.0	131.0
1233	109.0	99.0
1232	1.0	7.0
3895	12899.0	18403.0
100128511	0.0	52.0
100631247	0.0	35.0
3897	204.0	3443.0
100631248	0.0	0.0
3898	140.0	4606.0
100631249	0.0	0.0
3899	1967.0	26538.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1390.0	1352.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	4.0
285346	84.0	148.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	130.0	174.0
574501	0.0	0.0
574502	0.0	0.0
1244	166.0	74.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	502.0	787.0
1263	779.0	699.0
1262	12.0	4.0
116966	63.0	88.0
100887755	0.0	0.0
1261	1.0	10.0
100887754	1.0	1.0
1260	0.0	1.0
116969	14.0	24.0
1259	97.0	2.0
1258	0.0	2.0
440061	0.0	0.0
100887750	34.0	66.0
100887746	0.0	1.0
100887744	0.0	1.0
1272	295.0	208.0
1271	4133.0	156.0
100887749	88.0	49.0
1270	35.0	17.0
100887748	0.0	0.0
440044	5.0	10.0
1269	8.0	9.0
440051	1.0	1.0
1268	351.0	42.0
440050	0.0	2.0
1267	3866.0	4788.0
1266	11606.0	8543.0
100887740	0.0	0.0
1265	4111.0	3581.0
1286	20.0	52.0
1285	4.0	27.0
1284	75556.0	28605.0
1282	77658.0	34207.0
1281	97168.0	182849.0
1280	4.0	8.0
440078	49.0	71.0
440077	1.0	0.0
440087	13.0	8.0
1278	84533.0	221622.0
1277	44682.0	307083.0
440081	51.0	133.0
116938	0.0	0.0
1297	1.0	4.0
116931	39.0	341.0
1296	1048.0	1636.0
1295	12458.0	6179.0
116933	1.0	17.0
1294	116.0	1743.0
1293	61868.0	90335.0
116935	25.0	47.0
1292	62774.0	39638.0
440068	2.0	0.0
1291	51104.0	38680.0
116937	3.0	8.0
440067	4.0	5.0
1290	15040.0	26690.0
440073	330.0	37.0
440072	5.0	5.0
1289	8665.0	29001.0
1288	79.0	52.0
1287	253.0	1498.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2723.0	1844.0
440021	0.0	3.0
442673	4.0	8.0
10018	1068.0	2505.0
126328	984.0	1079.0
442676	0.0	0.0
126326	526.0	313.0
1299	34.0	67.0
1298	87.0	5488.0
10011	1149.0	1100.0
10010	2625.0	2672.0
10013	2893.0	3473.0
128989	1665.0	1838.0
10015	8962.0	12926.0
10014	4054.0	3571.0
10017	15.0	126.0
10016	2666.0	5803.0
10020	2522.0	1423.0
114335	0.0	0.0
114336	0.0	0.0
126321	977.0	3666.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	4.0
10021	2.0	4527.0
10024	19.0	196.0
128977	2850.0	1219.0
103021165	0.0	2.0
10023	309.0	482.0
103021164	4.0	6.0
10026	2027.0	2467.0
10025	2007.0	2656.0
116986	199.0	197.0
116985	5423.0	4494.0
116988	2021.0	6885.0
116987	2206.0	5216.0
114327	614.0	1038.0
440043	0.0	0.0
126308	3205.0	2933.0
440041	0.0	0.0
126306	3.0	26.0
151306	921.0	31.0
100128590	21.0	3.0
100128596	4.0	7.0
151300	2.0	3.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	22.0	30.0
440026	551.0	1859.0
440023	0.0	3.0
10008	434.0	264.0
10007	1487.0	1792.0
10009	1216.0	1894.0
116984	340.0	508.0
116983	1191.0	2740.0
151313	457.0	757.0
10000	3480.0	1274.0
128954	0.0	0.0
10002	6.0	174.0
10001	695.0	1152.0
10004	259.0	72.0
10003	475.0	49.0
10006	2588.0	4191.0
10005	521.0	761.0
126370	0.0	0.0
285352	48.0	258.0
100128579	0.0	0.0
285359	20.0	120.0
126375	300.0	376.0
126374	1405.0	751.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3451.0	5497.0
285367	852.0	1244.0
285368	124.0	690.0
100128569	22.0	180.0
126364	556.0	113.0
100128560	12.0	10.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	0.0
153932	4.0	4.0
344191	1.0	1.0
126353	9.0	6307.0
751071	88.0	259.0
442660	2.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	6.0
106481282	0.0	0.0
285381	2016.0	1497.0
106481283	0.0	0.0
285382	221.0	701.0
106481280	0.0	0.0
165918	1171.0	874.0
106481281	0.0	93.0
165904	7.0	40.0
285386	3323.0	602.0
138307	0.0	1.0
106481297	0.0	0.0
106481298	0.0	1.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	3.0
100128542	4.0	0.0
106481290	0.0	0.0
100128541	0.0	4.0
138311	451.0	123.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	43.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	2.0
126299	517.0	1045.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1180.0	2527.0
728710	2.0	0.0
126295	115.0	541.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	115.0	305.0
645318	0.0	0.0
645317	28.0	23.0
151242	8.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	27699.0	30429.0
100287908	0.0	0.0
645332	101.0	198.0
126282	665.0	1010.0
100287902	6.0	5.0
163227	294.0	259.0
100287900	0.0	0.0
163223	108.0	792.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	48.0	115.0
106481278	0.0	0.0
645328	0.0	1.0
151254	98.0	16.0
645326	5.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	461.0
163259	220.0	155.0
645345	61.0	78.0
200403	1.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	127.0	78.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	0.0	15.0
728732	2.0	4.0
728734	0.0	6.0
126272	52.0	70.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	736.0	4456.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	0.0	5.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	42.0	10.0
106481245	0.0	0.0
645339	0.0	2.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	2.0
106481249	1.0	0.0
107133516	1.0	6.0
728723	286.0	56.0
106481253	0.0	0.0
107133522	9.0	5.0
106481254	1.0	0.0
107133524	7.0	7.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	10.0	0.0
151276	0.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	30.0	70.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	596.0	2900.0
106481218	0.0	8.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	8.0	30.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	1.0	38.0
106481221	2.0	1.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	404.0	246.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	1.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	1.0
645387	376.0	402.0
645382	0.0	0.0
645381	51.0	11.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	0.0	3.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	0.0	4.0
106481209	0.0	0.0
3902	51.0	12.0
3903	7003.0	586.0
106481210	0.0	0.0
3904	29.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6701.0	1372.0
106481211	0.0	0.0
3909	1999.0	5103.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	0.0
151230	320.0	685.0
728798	0.0	1.0
3913	32196.0	29559.0
3914	6295.0	632.0
3915	41060.0	12036.0
3916	19764.0	88554.0
3918	517.0	945.0
3910	36126.0	6894.0
3911	3675.0	24528.0
3912	12513.0	10363.0
728782	6.0	4.0
728780	21.0	11.0
3924	8.0	7.0
3925	1927.0	3911.0
3927	19853.0	13768.0
3929	546.0	85.0
3920	7699.0	10282.0
3921	12013.0	16062.0
3923	0.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	8952.0	1956.0
3937	1225.0	547.0
3938	2.0	9.0
3939	31775.0	18929.0
3930	2366.0	948.0
100873179	0.0	0.0
3931	283.0	120.0
3932	157.0	79.0
3933	0.0	1.0
3934	196.0	544.0
100189512	0.0	0.0
105371027	0.0	2.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	4.0	8.0
3947	3.0	1.0
3948	5.0	2.0
3949	1842.0	1320.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	33802.0	8349.0
100873196	1.0	1.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	5.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	2.0
728758	2.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	99.0	33.0
3958	19053.0	18744.0
3959	27334.0	17286.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	132.0	321.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	426.0	129.0
3952	80456.0	478.0
3953	3497.0	886.0
3954	2566.0	3926.0
3955	1848.0	9887.0
3956	50359.0	8636.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	0.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	8.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	54.0	213.0
1303	21978.0	27002.0
107133502	0.0	1.0
1302	24.0	29.0
1301	167.0	10463.0
1300	33.0	6886.0
3960	24.0	8.0
3963	2.0	10.0
3964	4290.0	4300.0
1308	368.0	311.0
3965	1221.0	753.0
1307	3530.0	3382.0
151295	6.0	19.0
1306	26640.0	6900.0
100189589	3.0	4.0
728774	0.0	0.0
728773	2.0	2.0
3980	688.0	2240.0
100287932	2269.0	3125.0
3981	736.0	1102.0
728776	16.0	49.0
85508	0.0	1.0
105601840	0.0	0.0
85509	1.0	0.0
1316	30310.0	12668.0
1315	6243.0	10478.0
1314	15143.0	13926.0
1312	3289.0	3181.0
1311	487.0	8397.0
100329135	0.0	4.0
1310	0.0	4.0
574537	0.0	0.0
3972	0.0	1.0
3973	275.0	124.0
3975	0.0	1.0
3976	466.0	57.0
3977	13104.0	2124.0
1318	357.0	74.0
3978	316.0	1830.0
1317	2071.0	1312.0
728763	13.0	10.0
3990	47.0	9.0
645313	11.0	1.0
3991	66904.0	1394.0
645312	0.0	0.0
3992	990.0	769.0
645311	0.0	0.0
728769	212.0	383.0
1330	0.0	0.0
1327	10330.0	8461.0
1326	2092.0	464.0
1325	17.0	15.0
3982	1.0	1.0
3983	22306.0	3892.0
3984	820.0	2964.0
3985	1360.0	3380.0
3987	5336.0	2853.0
3988	11580.0	4334.0
1329	4510.0	3203.0
116809	0.0	0.0
100128416	7.0	32.0
1340	6620.0	6927.0
1337	3263.0	4618.0
1336	0.0	0.0
1332	0.0	3.0
1331	0.0	0.0
3993	194.0	3623.0
100128410	1.0	1.0
3995	7257.0	1851.0
100128412	0.0	0.0
3996	1336.0	4870.0
3998	5676.0	8564.0
1339	0.0	0.0
285440	1040.0	1034.0
285441	0.0	1.0
1352	719.0	611.0
1351	2625.0	4740.0
1350	6636.0	6448.0
1349	3698.0	3455.0
1348	0.0	2.0
1347	3328.0	4219.0
1346	3023.0	141.0
1345	4086.0	38788.0
1343	0.0	0.0
1342	0.0	0.0
100873211	1.0	1.0
100873210	1.0	2.0
285456	24.0	11.0
1363	9052.0	4407.0
1362	8928.0	10833.0
1361	0.0	12.0
1360	292.0	357.0
1359	928.0	198.0
1358	80.0	7.0
1357	231.0	13.0
1356	222.0	123.0
1355	2287.0	3059.0
1353	1210.0	986.0
100873215	1.0	1.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	3.0
100873219	0.0	0.0
100873218	0.0	1.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	79.0	203.0
285464	329.0	912.0
100873200	0.0	0.0
777774	0.0	1.0
1374	2767.0	4163.0
1373	706.0	161.0
1371	482.0	867.0
1370	21.0	2.0
1369	0.0	0.0
1368	14606.0	775.0
100873209	0.0	2.0
1366	216.0	3120.0
1365	29.0	6609.0
1364	460.0	9712.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	12.0	10.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	14.0	15.0
100873205	3.0	0.0
102800316	0.0	1.0
102800314	0.0	4.0
100873233	2.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2555.0	3571.0
116843	831.0	196.0
1384	4663.0	948.0
116842	37.0	31.0
1382	1209.0	12547.0
116844	141.0	181.0
1381	37.0	440.0
1380	10.0	3.0
440176	2.0	1.0
440184	3.0	5.0
1379	1.0	0.0
1378	171.0	28.0
1376	1199.0	1630.0
1375	29.0	174.0
128821	0.0	8.0
100873237	0.0	0.0
128822	0.0	13.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	12.0	12.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	4.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	206.0	199.0
1396	236.0	316.0
1395	91.0	7.0
1394	3.0	41.0
1393	956.0	20.0
1392	0.0	1.0
285407	8.0	17.0
116835	1738.0	319.0
1390	936.0	715.0
1389	8596.0	4215.0
1388	3148.0	12234.0
1387	5606.0	7254.0
116841	810.0	1696.0
1386	2524.0	2793.0
116840	987.0	1464.0
100873226	0.0	2.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	2.0
100873228	0.0	1.0
128817	0.0	1.0
100873227	0.0	1.0
100873251	0.0	2.0
100873250	0.0	0.0
116828	73.0	115.0
100873255	0.0	0.0
100873254	15.0	22.0
100873253	0.0	0.0
285412	2.0	4.0
100873252	1.0	3.0
100287898	28.0	176.0
100287895	0.0	0.0
285419	40.0	5.0
1399	4137.0	5844.0
1398	7586.0	6835.0
1397	3059.0	6315.0
100873259	1.0	0.0
100873258	2.0	0.0
100873257	3.0	6.0
100873256	0.0	0.0
100873240	5.0	10.0
100873244	0.0	0.0
100873243	0.0	3.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	95.0	173.0
285429	17.0	25.0
100287880	0.0	0.0
440193	933.0	10123.0
100873248	1.0	1.0
100873247	4.0	10.0
100873246	0.0	0.0
100873245	4.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5899.0	10185.0
153830	4045.0	1954.0
645280	0.0	4.0
440138	456.0	670.0
440132	7.0	0.0
440142	0.0	1.0
10139	1567.0	7079.0
126208	532.0	841.0
126206	1.0	61.0
126205	0.0	17.0
107133497	0.0	5.0
126204	1.0	2.0
107133499	0.0	0.0
128866	5972.0	10685.0
10131	2009.0	3534.0
10134	18546.0	15190.0
107133494	0.0	0.0
10133	12660.0	2351.0
128869	679.0	1748.0
10136	0.0	0.0
10135	4939.0	6319.0
100128493	0.0	0.0
103021294	16.0	25.0
10138	518.0	620.0
100128496	0.0	0.0
10137	2830.0	5122.0
128861	0.0	1.0
128862	0.0	0.0
10141	6.0	3.0
10140	2176.0	7839.0
128864	0.0	29.0
440125	2.0	2.0
440131	0.0	0.0
10143	0.0	0.0
128854	204.0	1024.0
10142	3539.0	10571.0
10144	8361.0	903.0
10147	1416.0	4394.0
100128483	0.0	0.0
10146	7189.0	8224.0
128859	0.0	0.0
10149	430.0	244.0
10148	92.0	28.0
128853	26.0	112.0
440159	0.0	0.0
10117	9.0	2.0
440163	4.0	5.0
10110	750.0	122.0
10112	66.0	409.0
10111	4466.0	7247.0
10114	10788.0	7002.0
10113	3514.0	5127.0
128848	0.0	0.0
10116	3425.0	37091.0
165829	36.0	33.0
100128469	7.0	5.0
153842	1.0	4.0
440145	311.0	1569.0
10129	3362.0	2304.0
440153	0.0	0.0
10128	6418.0	18719.0
100033799	0.0	0.0
107133486	0.0	6.0
10121	8126.0	6017.0
100128465	0.0	0.0
10120	3118.0	3395.0
10123	946.0	1295.0
138234	2.0	1.0
10125	77.0	746.0
10124	1113.0	531.0
10127	1100.0	2133.0
10126	564.0	2408.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	0.0	9.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	19.0	95.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	4.0	0.0
285489	7.0	1707.0
100128448	0.0	0.0
126242	0.0	3.0
106481198	0.0	2.0
10107	1.0	0.0
10106	19675.0	14480.0
106481199	0.0	1.0
10109	11463.0	8721.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1136.0	2214.0
10100	345.0	252.0
10103	137.0	2314.0
106481194	0.0	0.0
10102	731.0	1327.0
106481195	0.0	1.0
10105	1829.0	31937.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	179.0	95.0
440119	228.0	310.0
126235	0.0	0.0
126231	107.0	209.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	89.0	213.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	70.0	81.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	5.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	1.0	4.0
440104	812.0	875.0
106481176	0.0	3.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	16.0	25.0
100128420	10.0	17.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	1.0	0.0
106481171	36.0	3.0
10090	1629.0	1529.0
10093	3951.0	4339.0
10092	5084.0	5623.0
10095	3762.0	5981.0
645204	0.0	1.0
10094	6331.0	11500.0
645203	6.0	1.0
10097	12232.0	16859.0
10096	6435.0	10412.0
645201	1.0	0.0
163115	117.0	38.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	85.0	136.0
106481144	0.0	0.0
114195	5.0	2.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	11.0	17.0
106481145	0.0	0.0
151126	109.0	20.0
106481146	0.0	0.0
10099	32512.0	11484.0
10098	118.0	2805.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	273.0	219.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	106.0	19.0
106481156	0.0	0.0
114189	0.0	2.0
106481157	0.0	0.0
415117	12.0	10.0
415116	3063.0	5639.0
645207	0.0	0.0
645206	11.0	13.0
442707	0.0	1.0
106481150	0.0	1.0
106481151	0.0	0.0
442709	4.0	6.0
114182	0.0	0.0
10071	14.0	21.0
645220	1.0	0.0
728851	8.0	31.0
10073	827.0	4076.0
