id	ab574ed8-1dcc-437e-9471-7caa4b7fc4a6	e9cbd268-573f-41fc-9f17-d25e1d1c9759
100421415	3.0	2.0
6246	0.0	0.0
280644	0.0	0.0
253044	2.0	7.0
6238	14193.0	22162.0
6237	5698.0	1913.0
8899	3808.0	2108.0
6239	4149.0	2345.0
6252	1588.0	333.0
100421420	12.0	9.0
6251	7184.0	4682.0
100421422	0.0	0.0
6253	357.0	621.0
6256	11315.0	2609.0
100421424	0.0	0.0
6258	302.0	12.0
6257	2555.0	1110.0
100421428	1.0	0.0
101928469	5.0	8.0
100421429	2.0	1.0
280637	0.0	0.0
280636	1097.0	1865.0
253018	58.0	27.0
253017	1.0	0.0
253012	3.0	7.0
6249	8596.0	3683.0
6248	0.0	0.0
6263	333.0	68.0
100421431	2.0	1.0
6262	268.0	32.0
100421432	1.0	2.0
101928470	0.0	1.0
100421433	1.0	0.0
100421436	16.0	10.0
100421439	0.0	0.0
6261	614.0	77.0
6260	1.0	1.0
6259	4043.0	2564.0
100421430	0.0	2.0
6274	166.0	63.0
6273	41.0	50.0
6276	12.0	10.0
6275	33064.0	7841.0
6278	0.0	2794.0
6277	48619.0	10794.0
6279	341.0	160.0
6272	17487.0	4381.0
6271	983.0	182.0
6285	3037.0	24.0
6284	3389.0	1272.0
100421455	0.0	0.0
6286	16.0	1000.0
6289	1134.0	8.0
6288	15635.0	63.0
6281	30077.0	7634.0
6280	1356.0	705.0
6283	14.0	4.0
6282	14763.0	15311.0
123920	4178.0	6785.0
100421451	0.0	0.0
6296	48.0	89.0
6295	0.0	3.0
6297	430.0	322.0
6299	83.0	405.0
101928420	1.0	0.0
6290	0.0	5.0
6291	7.0	4.0
6294	4012.0	3945.0
6293	2387.0	1546.0
100421478	0.0	0.0
100421479	0.0	0.0
280664	2.0	3.0
54505	2422.0	1917.0
280660	0.0	0.0
54504	3969.0	778.0
280661	14.0	6.0
54503	374.0	529.0
54502	1773.0	3152.0
54509	47.0	30.0
123904	0.0	0.0
54508	74.0	29.0
100421473	0.0	0.0
54507	6643.0	353.0
100421487	0.0	0.0
133308	677.0	303.0
147945	0.0	1.0
123970	1.0	0.0
100421480	2.0	0.0
147947	543.0	273.0
147948	187.0	80.0
147949	275.0	169.0
100421484	0.0	0.0
100421485	0.0	0.0
100421498	1.0	0.0
100421499	0.0	0.0
101060006	0.0	0.0
101060005	0.0	0.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	1.0	0.0
107126294	12.0	1.0
147965	380.0	379.0
147968	4.0	61.0
107126289	0.0	0.0
107126287	0.0	0.0
101060039	2.0	0.0
121360	0.0	0.0
101060032	6.0	2.0
135924	0.0	0.0
135927	1.0	3.0
121355	25.0	17.0
147906	361.0	512.0
135932	113.0	15.0
101060045	1.0	4.0
135935	1.0	0.0
101060040	1.0	0.0
147912	506.0	295.0
135942	0.0	0.0
135941	0.0	0.0
121340	6.0	6.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	5.0	8.0
147923	426.0	362.0
147920	3.0	71.0
147929	216.0	156.0
104326192	0.0	0.0
104326193	0.0	0.0
375444	70.0	121.0
104326189	0.0	1.0
101060020	1.0	0.0
375449	7119.0	1349.0
104326188	0.0	0.0
121328	5.0	3.0
91653	3007.0	889.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	13.0	5.0
27085	123.0	214.0
27086	5161.0	5001.0
389756	240.0	0.0
147429	1.0	15.0
27089	2356.0	5181.0
91646	2.0	2.0
91647	502.0	571.0
642968	2.0	4.0
135458	3.0	2.0
390766	0.0	0.0
27098	1.0	114.0
27099	1.0	3.0
27097	1642.0	759.0
389741	77.0	49.0
27090	678.0	3266.0
27091	0.0	0.0
27094	110.0	159.0
27095	2481.0	2332.0
27092	0.0	1394.0
642976	3.0	5.0
400629	0.0	43.0
27093	4.0	1.0
160428	1647.0	2749.0
375133	334.0	110.0
387122	0.0	0.0
390730	0.0	0.0
390732	1.0	0.0
390735	0.0	0.0
387119	610.0	266.0
27063	25.0	31.0
387117	0.0	0.0
27069	9161.0	8596.0
400612	6.0	6.0
27067	1997.0	1203.0
27068	1554.0	1933.0
221908	190.0	491.0
341799	0.0	0.0
400619	6.0	227.0
642987	57.0	44.0
400618	7.0	58.0
400617	86.0	16.0
64065	2970.0	12986.0
91662	57.0	235.0
91663	32894.0	13250.0
64064	3.0	6.0
64067	180.0	217.0
64066	134.0	10.0
91661	507.0	553.0
91664	628.0	514.0
147463	1225.0	58.0
387111	4.0	4.0
27076	20.0	558.0
390748	5.0	4.0
27077	142.0	470.0
400604	42.0	90.0
27074	37.0	112.0
27075	2410.0	2835.0
389766	7.0	4.0
387103	106.0	385.0
387104	11.0	5.0
27079	330.0	405.0
389763	0.0	0.0
341784	4.0	3.0
642996	0.0	0.0
27072	3962.0	2737.0
160419	0.0	0.0
64061	1419.0	1239.0
400609	0.0	1.0
160418	1544.0	1860.0
64063	2.0	412.0
27071	324.0	178.0
64062	2539.0	2260.0
91695	185.0	132.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	24.0	40.0
100313770	0.0	0.0
64077	980.0	1014.0
91694	1635.0	804.0
100313771	0.0	0.0
390790	4.0	0.0
221927	1814.0	1006.0
390792	1.0	2.0
400680	6.0	64.0
27043	2469.0	2461.0
27044	10369.0	12289.0
27042	1378.0	1075.0
389799	4.0	0.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	1816.0	211.0
100313777	0.0	0.0
27040	17.0	5.0
100313774	0.0	0.0
64073	51.0	966.0
64087	2502.0	5433.0
221914	20.0	48.0
64089	1128.0	565.0
100313781	0.0	0.0
91683	202.0	3047.0
91689	1225.0	1199.0
100313780	0.0	0.0
245908	0.0	0.0
91687	273.0	267.0
245909	0.0	0.0
400673	276.0	475.0
389792	276.0	478.0
389791	4.0	2.0
387129	0.0	0.0
400668	1.0	1.0
389787	23.0	15.0
64081	695.0	278.0
64080	151.0	232.0
64083	5268.0	3403.0
64084	34821.0	734.0
64098	576.0	407.0
64097	919.0	255.0
400660	2.0	9.0
8909	32.0	5.0
27022	2.0	7.0
8907	4218.0	2523.0
341757	0.0	0.0
400658	8.0	23.0
8908	23674.0	405.0
147407	1.0	5.0
27020	5477.0	5961.0
400657	425.0	243.0
27023	0.0	1.0
400654	0.0	0.0
64090	0.0	50.0
64092	429.0	288.0
64091	180.0	454.0
8900	7.0	16.0
64094	5995.0	14379.0
8905	2409.0	1139.0
147409	28.0	0.0
64093	365.0	158.0
8906	690.0	733.0
64096	0.0	0.0
8904	3926.0	4464.0
221935	2566.0	180.0
221937	2525.0	513.0
221938	0.0	0.0
400652	8.0	8.0
400650	0.0	3.0
27039	9.0	1.0
27032	5257.0	5575.0
27033	13.0	8.0
27030	1175.0	1110.0
27031	542.0	477.0
27036	121.0	83.0
400645	0.0	0.0
27037	995.0	983.0
400644	1.0	127.0
27034	1139.0	757.0
400643	8.0	1.0
27035	15.0	49.0
8912	1055.0	2231.0
100313769	0.0	1.0
8913	37.0	23.0
8910	2399.0	1714.0
8911	18.0	131.0
8916	2418.0	1093.0
8914	902.0	1205.0
8915	863.0	908.0
245935	0.0	0.0
245936	0.0	0.0
245937	6.0	1.0
245938	0.0	1.0
8930	1462.0	2065.0
245939	0.0	0.0
221960	457.0	400.0
245930	0.0	0.0
245931	0.0	0.0
245932	1.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	6173.0	2175.0
8927	75.0	34.0
8928	2.0	27.0
8925	9399.0	1783.0
8926	10.0	4.0
221955	1000.0	645.0
8941	0.0	1.0
8942	540.0	814.0
375189	30.0	7.0
8940	32.0	14.0
245940	0.0	0.0
206338	2625.0	22.0
375190	553.0	184.0
196446	10.0	88.0
8934	2576.0	516.0
8935	5134.0	1918.0
196441	2361.0	1558.0
8932	6872.0	3455.0
8933	5540.0	3834.0
8938	255.0	492.0
8939	3148.0	2590.0
8936	660.0	380.0
326105	4.0	1.0
245913	0.0	0.0
245915	0.0	0.0
221981	1572.0	207.0
245910	0.0	0.0
206358	1870.0	820.0
245911	0.0	0.0
245912	1.0	2.0
196415	0.0	1.0
642909	1.0	4.0
642907	0.0	0.0
8945	1187.0	974.0
54659	0.0	0.0
54658	0.0	0.0
8943	7048.0	9046.0
54657	0.0	0.0
8944	0.0	0.0
196410	94.0	53.0
245927	0.0	0.0
245928	0.0	0.0
6300	470.0	516.0
245929	0.0	0.0
6302	2175.0	2347.0
6301	5873.0	5213.0
160492	1.0	0.0
54662	2957.0	1002.0
54661	5.0	2.0
54660	50.0	26.0
54665	1459.0	1118.0
54664	3669.0	1890.0
54663	665.0	923.0
8970	9.0	54.0
8971	2637.0	3149.0
101928363	15.0	4.0
8974	2145.0	4421.0
6311	2258.0	1707.0
8975	2401.0	1108.0
6310	2899.0	2570.0
91612	6244.0	4357.0
100421601	0.0	0.0
8972	46.0	246.0
8973	0.0	15.0
245972	39.0	161.0
245973	136.0	36.0
54677	623.0	1309.0
54676	2982.0	1505.0
54675	2613.0	1995.0
147468	0.0	0.0
54674	597.0	103.0
6304	1759.0	913.0
6303	9317.0	9735.0
8968	0.0	0.0
6305	5810.0	1083.0
91603	625.0	506.0
91608	566.0	73.0
6307	897.0	1324.0
642924	22.0	17.0
8969	13.0	68.0
6309	1751.0	750.0
91607	4447.0	1638.0
6320	258.0	1839.0
6322	716.0	221.0
8985	3964.0	3663.0
8986	2123.0	1229.0
64002	0.0	0.0
101928378	91.0	160.0
6324	1228.0	265.0
64005	376.0	388.0
6323	0.0	0.0
101928376	4.0	10.0
54680	1215.0	1243.0
642938	6.0	22.0
54682	1635.0	1259.0
54681	896.0	1329.0
196403	358.0	971.0
6315	0.0	0.0
6314	1927.0	966.0
6317	0.0	0.0
8976	3905.0	4522.0
6319	21912.0	33320.0
6318	0.0	0.0
642935	3.0	9.0
8992	6686.0	6798.0
8993	10.0	0.0
6331	19.0	6.0
8991	7574.0	3193.0
6330	3612.0	479.0
100421621	26.0	4.0
8996	1330.0	1516.0
101928388	1.0	12.0
6332	110.0	284.0
8997	2651.0	498.0
8994	2241.0	1291.0
6335	1333.0	37.0
8995	9.0	11.0
6334	54.0	105.0
147495	5768.0	1459.0
100421629	0.0	1.0
8989	10.0	83.0
6326	63.0	38.0
8987	1019.0	132.0
6328	157.0	5.0
91624	2060.0	1710.0
6327	64.0	25.0
8988	4.0	0.0
6329	2722.0	30.0
642946	72.0	36.0
6340	52.0	1.0
6342	8252.0	4913.0
6341	1881.0	850.0
6344	208.0	6.0
100421633	0.0	0.0
6343	1.0	77.0
100421634	1.0	1.0
6346	0.0	1.0
6345	282.0	21.0
100421638	0.0	0.0
642958	0.0	0.0
642959	3.0	1.0
6337	127.0	3993.0
642952	1.0	0.0
6336	0.0	1.0
6339	114.0	176.0
91614	16.0	237.0
8999	4.0	13.0
6338	1235.0	42.0
642954	28.0	12.0
6351	251.0	363.0
6352	398.0	701.0
6355	442.0	407.0
6354	3.0	29.0
6357	930.0	9.0
6356	0.0	157.0
100421528	1.0	0.0
6348	251.0	488.0
6347	3544.0	1531.0
196394	203.0	153.0
6362	3040.0	77.0
6361	11.0	7.0
6364	2.0	21.0
6363	570.0	7.0
100421533	39.0	21.0
6366	910.0	0.0
100421535	0.0	0.0
6368	50.0	3.0
6367	444.0	155.0
101928337	0.0	0.0
6360	39.0	1.0
255349	1.0	0.0
6359	2.0	1.0
6358	1272.0	17.0
6373	51.0	213.0
101928340	9.0	6.0
6372	19.0	6.0
100421542	0.0	0.0
6375	14.0	5.0
6374	2.0	6.0
100421545	1.0	3.0
6376	2628.0	1772.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	1.0	4.0
255313	0.0	0.0
196374	0.0	0.0
6369	127.0	0.0
6383	16284.0	9463.0
6386	21230.0	7286.0
6385	2198.0	22088.0
6388	1433.0	1552.0
6387	16058.0	12542.0
6389	5717.0	3153.0
255330	0.0	0.0
6382	68.0	35392.0
102724246	6.0	2.0
255324	1.0	4.0
196385	32.0	38.0
196383	1471.0	809.0
100421550	0.0	0.0
6397	10535.0	3005.0
100421565	0.0	0.0
6396	4115.0	4210.0
100421566	0.0	0.0
6399	431.0	846.0
6398	1142.0	1119.0
6391	4424.0	3580.0
6390	3222.0	2740.0
6392	2968.0	2074.0
282997	50.0	80.0
282996	96.0	22.0
100134229	278.0	187.0
282991	1309.0	1838.0
100421560	0.0	0.0
100421577	13.0	19.0
100421579	1.0	0.0
255394	1020.0	206.0
102724224	15.0	78.0
54600	0.0	0.0
54602	1517.0	1274.0
282980	0.0	0.0
54606	2160.0	2681.0
100421572	0.0	0.0
100421588	0.0	1.0
100421589	22.0	39.0
282974	503.0	517.0
282973	84.0	214.0
54619	365.0	298.0
100421581	1.0	0.0
196335	2.0	0.0
100421582	4.0	11.0
54617	2809.0	1578.0
100421598	0.0	0.0
100421599	0.0	0.0
255374	35.0	41.0
282969	414.0	164.0
102724201	24.0	3.0
282966	0.0	0.0
54622	1796.0	967.0
100134259	54.0	39.0
54621	1914.0	516.0
54620	441.0	865.0
54626	5.0	97.0
54625	4495.0	4978.0
54623	2990.0	1826.0
54629	2560.0	2289.0
54627	141.0	76.0
27005	1047.0	1239.0
27006	4.0	3.0
27000	903.0	1455.0
27004	2.0	0.0
27018	1962.0	2942.0
27019	0.0	10.0
400591	1.0	0.0
27010	459.0	228.0
27012	0.0	0.0
27013	4800.0	4053.0
400581	5.0	1.0
400578	0.0	0.0
400569	598.0	451.0
400566	157.0	247.0
389715	2.0	0.0
100313829	1.0	0.0
390729	1.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	34.0	10.0
389730	0.0	0.0
100038246	0.0	3.0
389727	0.0	1.0
91775	1725.0	3099.0
390872	0.0	0.0
390874	2.0	3.0
654835	0.0	0.0
400759	127.0	88.0
400757	0.0	0.0
125997	0.0	0.0
389874	0.0	0.0
389873	3.0	0.0
400752	26.0	59.0
137994	98.0	70.0
642843	6.0	7.0
91768	4081.0	742.0
64151	99.0	393.0
64150	424.0	21.0
64168	145.0	91.0
64167	6971.0	5045.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1287.0	1357.0
400746	1.0	5.0
400745	1.0	4.0
389866	10.0	6.0
150962	295.0	550.0
64175	1761.0	4682.0
162968	30.0	91.0
64174	510.0	136.0
162966	506.0	541.0
162967	926.0	1234.0
162962	321.0	467.0
162963	96.0	255.0
125981	2.0	1.0
149992	0.0	0.0
390856	0.0	0.0
390858	3.0	28.0
27187	8.0	0.0
390857	0.0	0.0
400736	0.0	0.0
400735	0.0	0.0
27185	570.0	439.0
149986	1490.0	1841.0
147323	1.0	2.0
326293	0.0	2.0
100313839	0.0	0.0
389898	1.0	0.0
100313837	0.0	0.0
326295	1.0	0.0
27189	0.0	2.0
100313838	0.0	0.0
326294	0.0	0.0
125972	1.0	1.0
642864	1.0	11.0
100313835	0.0	1.0
326296	0.0	0.0
326298	0.0	0.0
375260	169.0	126.0
27183	3242.0	2024.0
64170	143.0	110.0
642869	2.0	1.0
27180	497.0	148.0
27181	54.0	143.0
64172	344.0	532.0
100313830	0.0	0.0
375248	395.0	123.0
91782	2486.0	1740.0
27197	71.0	30.0
147339	1355.0	792.0
27198	1529.0	393.0
27195	0.0	0.0
125965	4.0	1.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	6.0	1.0
400720	364.0	257.0
149998	0.0	0.0
389884	1.0	1.0
326286	0.0	0.0
27190	10.0	12.0
64180	7.0	0.0
27193	0.0	0.0
100313842	0.0	1.0
642879	0.0	0.0
100313843	0.0	0.0
27194	0.0	0.0
400728	58.0	15.0
64184	0.0	12.0
100313840	0.0	0.0
100313841	0.0	0.0
100313892	0.0	0.0
642891	22.0	0.0
387264	3.0	3.0
387263	1853.0	1026.0
206412	24.0	12.0
27164	0.0	2.0
27165	8.0	6.0
27163	1181.0	1446.0
400799	0.0	10.0
400798	15.0	30.0
27166	1295.0	2390.0
400797	0.0	0.0
326272	1.0	0.0
326275	3.0	1.0
326277	0.0	0.0
326279	11.0	1.0
27160	1.0	0.0
27161	3882.0	1409.0
326278	4.0	5.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	0.0	1.0
387254	0.0	0.0
400793	543.0	163.0
150928	188.0	62.0
27175	1063.0	330.0
149934	0.0	0.0
27173	6497.0	5002.0
150921	33.0	0.0
27179	0.0	0.0
27177	2.0	0.0
27178	6.0	2.0
341883	7.0	4.0
341880	1.0	10.0
27170	0.0	0.0
326269	0.0	0.0
137964	3947.0	2188.0
390892	0.0	0.0
375298	156.0	371.0
149951	1780.0	2276.0
27148	821.0	1910.0
390895	0.0	0.0
206426	1.0	0.0
27143	918.0	600.0
27141	46.0	13.0
27146	17.0	16.0
106029310	0.0	0.0
27147	2635.0	639.0
27145	1764.0	527.0
123355	831.0	3186.0
137970	2.0	0.0
375287	973.0	706.0
387276	0.0	0.0
27159	0.0	0.0
387273	4.0	21.0
150947	0.0	3.0
150946	520.0	407.0
27153	949.0	876.0
27154	2237.0	1482.0
400769	0.0	1.0
27151	496.0	86.0
27152	634.0	206.0
123346	0.0	4.0
27158	387.0	472.0
400765	0.0	0.0
100293516	237.0	465.0
387266	0.0	0.0
27156	2.0	10.0
149954	1.0	0.0
387267	0.0	0.0
375295	244.0	933.0
100313886	1.0	0.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	12.0	1.0
160365	40.0	26.0
160364	350.0	99.0
102724316	1290.0	590.0
54754	0.0	3.0
54753	475.0	291.0
54752	2.0	0.0
54751	1364.0	3366.0
54758	1058.0	654.0
54757	1582.0	897.0
54756	1691.0	182.0
101928290	94.0	10.0
6401	128.0	205.0
6400	12031.0	8443.0
102724307	4.0	6.0
54760	10.0	150.0
54765	8314.0	2907.0
54764	1689.0	560.0
54763	0.0	0.0
54762	70.0	336.0
54769	7.0	8.0
54768	12.0	14.0
54766	0.0	3.0
159371	249.0	104.0
100421700	0.0	2.0
100421701	0.0	4.0
100421702	0.0	0.0
100421704	2.0	19.0
100421705	0.0	0.0
100421706	4.0	0.0
100421707	0.0	0.0
100421708	1.0	6.0
100421709	0.0	0.0
54776	4555.0	1334.0
91703	1.0	16.0
6403	2539.0	135.0
6402	466.0	236.0
6405	2405.0	2310.0
54778	1890.0	1362.0
6404	2762.0	1299.0
54777	11.0	8.0
6407	0.0	3.0
6406	1.0	0.0
64100	0.0	1.0
64102	2206.0	2.0
6421	9800.0	11455.0
100421710	0.0	0.0
64101	226.0	339.0
6423	3919.0	53997.0
6422	32544.0	85.0
64106	5.0	1.0
64105	53.0	155.0
64108	138.0	242.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	8.0	1.0
54780	2169.0	731.0
54785	339.0	243.0
54784	331.0	350.0
6414	27252.0	2950.0
6416	1665.0	1193.0
54788	3197.0	2731.0
6415	6978.0	5737.0
6418	8681.0	13772.0
6419	1064.0	788.0
6430	9379.0	5724.0
64111	0.0	0.0
162989	803.0	995.0
64110	938.0	1756.0
6432	3747.0	3948.0
6431	5186.0	8070.0
64112	1757.0	1342.0
64115	7617.0	1212.0
6434	4822.0	3992.0
101928243	8.0	108.0
6433	1983.0	1545.0
64114	29804.0	4169.0
101928244	0.0	0.0
100421724	1.0	3.0
64116	743.0	793.0
64118	2243.0	5398.0
101928248	7.0	5.0
100421728	0.0	0.0
54790	1545.0	971.0
100421729	0.0	0.0
104548973	3.0	4.0
104548972	2.0	1.0
54793	2320.0	1153.0
400713	519.0	377.0
104548971	6.0	1.0
104548970	0.0	0.0
54798	9.0	30.0
255411	0.0	1.0
54797	584.0	556.0
54796	2146.0	1655.0
54795	1310.0	1361.0
6425	4.0	0.0
6424	12667.0	12542.0
150992	2.0	0.0
6427	4320.0	4254.0
54799	1098.0	717.0
6426	5646.0	7244.0
6429	5824.0	3259.0
6428	8146.0	8108.0
162979	29.0	272.0
6441	74.0	42.0
64122	667.0	297.0
64121	2714.0	1173.0
6440	0.0	1.0
100421731	1.0	0.0
6443	7318.0	2330.0
101928256	1.0	0.0
6442	142.0	7.0
64123	7882.0	1589.0
100421733	0.0	0.0
6445	992.0	2.0
100421734	0.0	1.0
6444	1847.0	1957.0
160313	0.0	0.0
100421736	0.0	0.0
64127	208.0	262.0
162972	479.0	273.0
64129	6901.0	1186.0
255426	9.0	1.0
642818	0.0	0.0
642819	174.0	172.0
400709	194.0	29.0
6439	3.0	8.0
642812	4.0	1.0
64131	6633.0	429.0
654817	215.0	80.0
6450	215.0	802.0
91750	683.0	554.0
64130	83.0	77.0
654816	225.0	49.0
6452	3684.0	1371.0
100421741	0.0	0.0
64132	1084.0	1315.0
6451	8078.0	14160.0
64135	1137.0	1872.0
91754	8104.0	5198.0
6453	18940.0	1887.0
6456	14.0	0.0
91752	16.0	15.0
64137	10.0	28.0
6455	4051.0	5295.0
147372	420.0	77.0
6447	16.0	431.0
6446	3032.0	2351.0
91748	4218.0	2249.0
6449	2589.0	2952.0
135398	252.0	17.0
91746	4060.0	3342.0
6448	2134.0	1365.0
91749	256.0	128.0
6461	250.0	435.0
6462	10.0	12.0
6465	0.0	2.0
100421754	0.0	0.0
64146	40.0	45.0
64145	3654.0	885.0
6464	7575.0	6912.0
162998	1.0	5.0
100421756	4.0	0.0
101928276	0.0	2.0
64147	148.0	274.0
160335	695.0	518.0
6466	2.0	2.0
162993	362.0	279.0
64149	489.0	846.0
147381	4.0	5.0
255403	251.0	207.0
6458	44.0	28.0
6457	2.0	6.0
91734	1.0	1.0
6459	13.0	6.0
6472	1770.0	4572.0
6471	1.0	1.0
6474	563.0	428.0
6473	15.0	1.0
6476	1.0	0.0
6478	1145.0	4420.0
6477	766.0	500.0
101928200	23.0	4.0
100421648	1.0	0.0
6470	2945.0	614.0
6469	0.0	8.0
6468	3628.0	2289.0
6483	2013.0	1284.0
6482	5694.0	1665.0
100421652	0.0	3.0
6484	1402.0	1274.0
6487	1256.0	438.0
196294	265.0	387.0
6489	338.0	273.0
497661	432.0	232.0
100421657	1.0	1.0
6480	4365.0	1699.0
102724386	12.0	6.0
6494	2045.0	1341.0
6493	63.0	644.0
6496	26.0	25.0
6495	773.0	356.0
6498	3150.0	8446.0
101928223	22.0	0.0
6497	10428.0	4460.0
6499	2121.0	1461.0
6490	33.0	147.0
6492	661.0	190.0
6491	103.0	354.0
101928232	0.0	0.0
100124700	4.0	636.0
102724368	1.0	12.0
196264	124.0	385.0
54700	2824.0	3558.0
54707	1214.0	923.0
497634	0.0	0.0
54704	2039.0	1698.0
54708	2251.0	1719.0
160287	8.0	4.0
54714	3.0	5.0
54718	250.0	121.0
100421681	0.0	0.0
54716	3.0	105.0
54715	0.0	1.0
100421695	0.0	3.0
100421697	0.0	0.0
100421698	1.0	1.0
100421699	8.0	1.0
102724349	4.0	13.0
102724341	0.0	0.0
159296	0.0	0.0
54729	0.0	0.0
54726	3270.0	1887.0
100421694	0.0	0.0
255480	305.0	372.0
54732	6353.0	10580.0
54734	88.0	13.0
54733	250.0	319.0
54739	985.0	635.0
54738	2.0	1.0
54737	3999.0	2067.0
160298	3.0	7.0
102724321	0.0	0.0
255488	2289.0	648.0
54742	82.0	18.0
54741	12653.0	6209.0
54749	4456.0	1236.0
137902	1110.0	383.0
27128	2129.0	810.0
27129	16569.0	275.0
29789	2387.0	5127.0
27127	4.0	174.0
27120	14.0	14.0
27121	8.0	0.0
29781	1628.0	1258.0
29780	3359.0	1363.0
27124	45.0	134.0
27125	7979.0	4837.0
27122	4090.0	10196.0
29785	472.0	144.0
27123	175.0	146.0
125919	268.0	244.0
29799	200.0	163.0
390800	0.0	1.0
27131	6439.0	4533.0
654790	28.0	114.0
27132	4.0	429.0
27130	1237.0	454.0
29798	197.0	268.0
27136	3.0	0.0
29797	0.0	0.0
27133	0.0	0.0
29796	1982.0	2120.0
27134	8.0	1597.0
27106	1873.0	1274.0
27107	1495.0	1420.0
29768	7.0	2.0
29767	2077.0	758.0
29766	6135.0	3045.0
27109	1425.0	1196.0
29761	4350.0	1405.0
29760	347.0	626.0
389813	78.0	114.0
389812	1.0	4.0
27102	5720.0	6487.0
29765	0.0	0.0
29763	283.0	674.0
27101	2495.0	2979.0
389816	0.0	137.0
27115	745.0	258.0
29778	3.0	1.0
29777	977.0	840.0
27113	187.0	406.0
29775	1363.0	487.0
27111	242.0	295.0
29774	32.0	11.0
27112	65.0	376.0
390831	0.0	0.0
390834	2.0	41.0
390836	0.0	0.0
100313938	0.0	0.0
125950	653.0	910.0
125958	0.0	0.0
377841	2.0	140.0
390843	0.0	0.0
390844	5.0	1.0
389827	0.0	33.0
652170	0.0	1.0
389860	0.0	4.0
390811	0.0	0.0
389857	0.0	0.0
390816	6.0	1.0
389856	198.0	179.0
125931	2.0	0.0
389852	0.0	0.0
100313914	0.0	0.0
389844	0.0	0.0
389840	5.0	4.0
100313923	0.0	0.0
100313921	0.0	0.0
389849	15.0	48.0
91893	88.0	122.0
91894	4.0	5.0
147670	11.0	10.0
147664	0.0	21.0
642721	0.0	0.0
64285	1693.0	1791.0
64284	15.0	291.0
64288	314.0	782.0
147685	28.0	121.0
121026	0.0	0.0
123688	222.0	239.0
341568	3.0	0.0
341567	1.0	1.0
642737	2.0	0.0
64283	2486.0	533.0
64282	1036.0	752.0
389541	2010.0	2445.0
147694	712.0	574.0
389537	102.0	63.0
147686	158.0	295.0
147687	342.0	234.0
121014	0.0	0.0
642741	19.0	24.0
159686	30.0	51.0
642746	1.0	2.0
642762	0.0	0.0
390502	0.0	0.0
390501	0.0	0.0
390503	1.0	1.0
121006	9.0	8.0
389524	260.0	267.0
147699	34.0	11.0
133060	0.0	0.0
100313962	0.0	0.0
135644	0.0	0.0
27285	7.0	12.0
27286	8340.0	2550.0
27283	0.0	0.0
27284	105.0	21.0
389558	568.0	573.0
27289	88.0	442.0
27287	239.0	61.0
27288	0.0	0.0
135656	0.0	3.0
390561	10.0	2.0
27296	24.0	15.0
389549	0.0	9.0
27297	1917.0	2033.0
27294	18.0	22.0
27295	2603.0	3656.0
27299	27.0	186.0
642776	0.0	6.0
27292	1553.0	1084.0
27293	4.0	241.0
27290	0.0	554.0
642778	4.0	7.0
27291	699.0	567.0
160622	991.0	366.0
390531	0.0	0.0
147650	246.0	180.0
390530	0.0	2.0
390535	1.0	0.0
390539	0.0	0.0
147646	5.0	10.0
390538	0.0	0.0
654783	0.0	0.0
147645	184.0	259.0
341511	0.0	0.0
6500	10574.0	11444.0
133015	497.0	269.0
400410	47.0	164.0
147660	41.0	18.0
121054	0.0	1.0
121053	199.0	486.0
147657	642.0	1302.0
147658	4.0	11.0
400406	19.0	48.0
642799	0.0	0.0
642796	0.0	0.0
133022	124.0	106.0
642797	98.0	73.0
101928165	0.0	0.0
6511	1.0	2.0
390595	251.0	166.0
6510	4887.0	4059.0
390594	0.0	0.0
100421803	0.0	0.0
100421804	6.0	0.0
390598	42.0	16.0
100421805	2.0	8.0
100421806	4.0	1.0
100421807	1.0	0.0
6509	1350.0	5040.0
54870	3928.0	2244.0
54875	871.0	452.0
54874	2578.0	4055.0
54873	21389.0	681.0
389599	2.0	0.0
54872	2149.0	1468.0
102724430	0.0	1.0
54879	429.0	420.0
6502	685.0	673.0
54878	4066.0	1734.0
6504	43.0	81.0
54877	2086.0	976.0
91801	604.0	375.0
6503	1554.0	758.0
54876	1708.0	928.0
6506	126.0	159.0
6505	673.0	1717.0
91807	35.0	30.0
6508	107.0	418.0
6507	5290.0	1243.0
101928176	2.0	71.0
6520	5761.0	7067.0
6522	4073.0	1986.0
221717	0.0	0.0
6521	4.0	2.0
221718	0.0	0.0
100421813	1.0	4.0
64207	3209.0	3872.0
100421816	12.0	3.0
221711	19.0	24.0
