id	450cbf36-7dab-46a4-b6b5-d6b99d51083f	2d721010-840f-4ca7-b41c-6792385b410d
106481346	0.0	0.0
85456	12028.0	14485.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3177.0	4445.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	164.0	34.0
442913	0.0	0.0
85452	52.0	11.0
442914	0.0	0.0
50	9654.0	4915.0
85453	1836.0	351.0
442915	0.0	0.0
85450	2042.0	1137.0
51	10844.0	4608.0
442916	0.0	0.0
85451	1394.0	2034.0
52	2801.0	4210.0
442917	0.0	0.0
53	1850.0	2498.0
442918	0.0	0.0
54	836.0	1169.0
442919	0.0	0.0
55	95.0	28.0
442909	1.0	7.0
56	1.0	9.0
58	21.0	5.0
59	37634.0	12283.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	2.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	372.0	194.0
106481350	1.0	0.0
106481351	3.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	2.0
106481354	0.0	2.0
85446	249.0	704.0
442900	0.0	0.0
106481355	0.0	0.0
85443	39.0	33.0
442901	0.0	0.0
85444	1466.0	1768.0
442902	0.0	0.0
60	151347.0	229710.0
85441	1282.0	1687.0
442903	1.0	17.0
85442	27.0	13.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	10.0
85440	4206.0	3826.0
442907	1.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	3.0	3.0
68	1.0	2.0
344595	586.0	267.0
69	3.0	0.0
106481316	0.0	2.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	56.0	121.0
106481321	1.0	0.0
85479	6.0	32.0
106481322	0.0	1.0
85476	3654.0	4897.0
85477	278.0	89.0
70	41.0	14.0
85474	11.0	103.0
71	101475.0	200289.0
72	6718.0	296.0
73	11.0	42.0
74	0.0	0.0
75	11.0	26.0
106481327	0.0	5.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3993.0	4162.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1652.0	6391.0
81	22472.0	31789.0
85463	1482.0	206.0
82	2.0	2.0
85464	3175.0	1638.0
83	16.0	12.0
85461	3520.0	6510.0
85462	318.0	3108.0
86	1661.0	2610.0
87	18337.0	17314.0
85460	1923.0	1825.0
88	16.0	3.0
89	3.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3096.0	3070.0
106481300	0.0	0.0
91	2392.0	3255.0
92	1465.0	1058.0
93	1330.0	1999.0
94	2758.0	1203.0
95	270.0	187.0
97	178.0	284.0
98	843.0	452.0
344561	0.0	0.0
728661	4423.0	3709.0
728664	3.0	1.0
106481305	1.0	0.0
261734	457.0	646.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	29.0
106481309	8.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	3.0	11.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	3.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	327.0	406.0
3800	807.0	360.0
3801	1876.0	716.0
3802	6.0	0.0
728695	0.0	6.0
285735	0.0	0.0
261726	2182.0	5619.0
728698	4.0	4.0
3814	1.0	4.0
3815	8774.0	425.0
3816	3.0	2.0
261729	2831.0	487.0
3817	8.0	3.0
3818	25.0	4.0
222166	19655.0	5711.0
3811	2.0	3.0
3812	2.0	1.0
285740	0.0	1.0
285741	25.0	9.0
728689	9.0	8.0
3827	0.0	0.0
246100	0.0	0.0
3820	89.0	85.0
3821	49.0	50.0
3822	4.0	9.0
3823	0.0	1.0
3824	168.0	102.0
645402	0.0	0.0
403313	825.0	1219.0
403314	1.0	0.0
728637	0.0	0.0
728638	73.0	481.0
728633	0.0	0.0
728632	8.0	27.0
728635	35.0	23.0
3836	2793.0	4640.0
222183	125.0	105.0
3837	15802.0	18280.0
3838	978.0	7302.0
3839	3113.0	3869.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	1291.0	1621.0
3832	226.0	5382.0
3833	73.0	4319.0
3834	250.0	6.0
3835	1351.0	3594.0
728620	0.0	3.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	267.0	354.0
3848	24.0	8.0
3849	0.0	23.0
222171	401.0	5663.0
728619	2.0	0.0
3840	6017.0	8903.0
3841	1473.0	634.0
3842	7753.0	11493.0
3843	14299.0	11766.0
3844	0.0	0.0
3845	1785.0	5035.0
3846	4.0	13.0
645423	0.0	0.0
3860	7.0	0.0
246126	0.0	0.0
728658	647.0	558.0
728655	2.0	0.0
728657	1.0	0.0
728656	0.0	0.0
3858	758.0	1069.0
3859	5.0	2.0
246135	2.0	6.0
3850	0.0	0.0
3851	8.0	4.0
3852	30485.0	1426.0
645414	0.0	0.0
3853	68.0	10.0
3854	2378.0	171.0
3855	9644.0	57136.0
3856	11445.0	122762.0
3857	4.0	3.0
728640	6.0	1.0
645431	18.0	37.0
728642	167.0	165.0
728641	23.0	1.0
645434	63.0	7.0
645432	3.0	10.0
285704	1292.0	1228.0
728643	6.0	1.0
222194	2142.0	3374.0
285708	0.0	0.0
1204	0.0	0.0
1203	948.0	939.0
1201	869.0	1319.0
1200	7671.0	7656.0
3861	21728.0	840.0
645426	9.0	6.0
645425	0.0	0.0
1209	7022.0	5859.0
3866	13007.0	1144.0
1208	1.0	8.0
1207	3075.0	5506.0
3868	696.0	109.0
285311	0.0	1.0
3880	8341.0	126216.0
3881	1.0	0.0
285313	2610.0	123.0
100128537	1198.0	169.0
3882	12.0	105.0
100128536	0.0	0.0
285314	1.0	1.0
285315	306.0	604.0
1215	150.0	11.0
100141515	5.0	4.0
1213	24289.0	44224.0
1212	2014.0	2518.0
1211	4247.0	4966.0
3872	25399.0	1489.0
3875	8704.0	55475.0
3876	2.0	12.0
3879	1.0	2.0
3890	0.0	0.0
3891	2.0	11.0
3892	92.0	368.0
100128525	4.0	1.0
285326	0.0	0.0
1230	157.0	461.0
285329	2.0	25.0
440097	58.0	1.0
440093	11.0	7.0
3883	3.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	3.0	0.0
3887	899.0	12303.0
3888	0.0	0.0
100631239	0.0	0.0
3889	22.0	20.0
100128516	146.0	82.0
285331	910.0	565.0
100128512	0.0	2.0
285335	23.0	67.0
100128514	0.0	0.0
1241	419.0	578.0
1240	678.0	478.0
1238	166.0	19.0
1237	3.0	44.0
1236	35.0	192.0
1235	7.0	11.0
1234	131.0	467.0
1233	18.0	281.0
1232	6.0	3.0
3895	23209.0	18313.0
100128511	26.0	52.0
100631247	12.0	126.0
3897	199.0	28.0
100631248	0.0	0.0
3898	828.0	5957.0
100631249	0.0	0.0
3899	3880.0	3554.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1938.0	1966.0
100631251	2.0	162.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	145.0	210.0
100631254	10.0	0.0
100128503	0.0	0.0
285349	276.0	122.0
574501	0.0	0.0
574502	0.0	0.0
1244	39.0	172.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7741.0	636.0
1263	941.0	645.0
1262	12.0	11.0
116966	185.0	154.0
100887755	0.0	0.0
1261	16.0	8.0
100887754	1.0	3.0
1260	0.0	0.0
116969	79.0	8.0
1259	329.0	17.0
1258	2.0	2.0
440061	0.0	0.0
100887750	34.0	65.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	1984.0	934.0
1271	4459.0	78.0
100887749	108.0	2.0
1270	39.0	15.0
100887748	0.0	0.0
440044	18.0	39.0
1269	2.0	4.0
440051	0.0	0.0
1268	350.0	21.0
440050	2.0	4.0
1267	4353.0	5938.0
1266	11848.0	10784.0
100887740	0.0	0.0
1265	9680.0	3658.0
1286	130.0	55.0
1285	101.0	13.0
1284	43499.0	26402.0
1282	40357.0	32773.0
1281	34693.0	290340.0
1280	319.0	410.0
440078	135.0	112.0
440077	14.0	14.0
440087	17.0	27.0
1278	37455.0	317572.0
1277	20268.0	355143.0
440081	74.0	255.0
116938	0.0	0.0
1297	12.0	0.0
116931	95.0	27.0
1296	1656.0	5714.0
1295	2231.0	6478.0
116933	0.0	0.0
1294	1381.0	977.0
1293	22385.0	75912.0
116935	20.0	18.0
1292	17503.0	38779.0
440068	0.0	1.0
1291	13149.0	35971.0
116937	3.0	0.0
440067	21.0	15.0
1290	6598.0	41769.0
440073	920.0	32.0
440072	5.0	1.0
1289	2586.0	35498.0
1288	523.0	75.0
1287	1812.0	3645.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2428.0	1940.0
440021	0.0	0.0
442673	8.0	5.0
10018	2101.0	8126.0
126328	1266.0	1343.0
442676	0.0	4.0
126326	672.0	282.0
1299	104.0	9.0
1298	706.0	1581.0
10011	1031.0	1710.0
10010	4641.0	3018.0
10013	2906.0	3281.0
128989	1237.0	1519.0
10015	10552.0	12417.0
10014	5702.0	2334.0
10017	25.0	22.0
10016	3006.0	5131.0
10020	3136.0	3718.0
114335	0.0	0.0
114336	0.0	0.0
126321	812.0	2692.0
10029	0.0	0.0
442668	1.0	0.0
10022	0.0	3.0
10021	5.0	0.0
10024	18.0	963.0
128977	2525.0	1130.0
103021165	0.0	4.0
10023	331.0	453.0
103021164	2.0	3.0
10026	2480.0	2425.0
10025	1814.0	2926.0
116986	281.0	163.0
116985	5180.0	7280.0
116988	3754.0	3989.0
116987	3197.0	7081.0
114327	1164.0	1591.0
440043	0.0	0.0
126308	2683.0	2733.0
440041	0.0	0.0
126306	6.0	16.0
151306	188.0	20.0
100128590	5.0	0.0
100128596	0.0	0.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	13.0	4.0
440026	1442.0	2265.0
440023	0.0	1.0
10008	472.0	540.0
10007	1531.0	3367.0
10009	2770.0	9673.0
116984	720.0	1202.0
116983	887.0	2025.0
151313	621.0	406.0
10000	4115.0	1267.0
128954	0.0	0.0
10002	18.0	22.0
10001	839.0	942.0
10004	263.0	98.0
10003	1176.0	44.0
10006	3451.0	4697.0
10005	549.0	832.0
126370	0.0	0.0
285352	76.0	55.0
100128579	0.0	0.0
285359	77.0	62.0
126375	488.0	537.0
126374	1340.0	342.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2397.0	1544.0
285367	1078.0	1250.0
285368	229.0	3078.0
100128569	54.0	167.0
126364	64.0	203.0
100128560	9.0	15.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	9.0
153932	3.0	2.0
344191	1.0	0.0
126353	93.0	9925.0
751071	171.0	93.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	5.0
106481282	0.0	0.0
285381	1767.0	1561.0
106481283	0.0	0.0
285382	415.0	120.0
106481280	0.0	0.0
165918	1626.0	1623.0
106481281	0.0	0.0
165904	6.0	274.0
285386	874.0	134.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	3.0	0.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	279.0	221.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	22.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	6.0
126299	520.0	1016.0
106481259	0.0	0.0
728716	2.0	0.0
126298	1470.0	2234.0
728710	0.0	0.0
126295	180.0	195.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	0.0
106481269	0.0	0.0
100033603	0.0	2.0
106481266	2.0	0.0
106481267	0.0	0.0
151246	277.0	1608.0
645318	0.0	0.0
645317	27.0	18.0
151242	3.0	10.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	32432.0	32097.0
100287908	0.0	0.0
645332	247.0	259.0
126282	932.0	1741.0
100287902	13.0	82.0
163227	369.0	483.0
100287900	0.0	0.0
163223	152.0	15.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	1.0
106481279	1.0	9.0
106481277	0.0	0.0
151258	59.0	54.0
106481278	0.0	0.0
645328	0.0	3.0
151254	67.0	34.0
645326	5.0	15.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	16.0
163259	365.0	82.0
645345	85.0	119.0
200403	17.0	25.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	413.0	263.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	1.0	0.0
728732	0.0	1.0
728734	2.0	0.0
126272	98.0	72.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	766.0	827.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	2.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	80.0	15.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	3.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	3.0
728723	280.0	83.0
106481253	1.0	0.0
107133522	7.0	6.0
106481254	2.0	0.0
107133524	1.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	10.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	250.0	113.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	986.0	4822.0
106481218	0.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	13.0	44.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	4.0	20.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	1.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	550.0	654.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	278.0	198.0
645382	0.0	0.0
645381	52.0	32.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	4.0	5.0
106481207	3.0	0.0
106481204	1.0	0.0
106481205	0.0	2.0
106481208	0.0	1.0
106481209	2.0	0.0
3902	45.0	250.0
3903	3527.0	1112.0
106481210	0.0	0.0
3904	5.0	6.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	5894.0	2028.0
106481211	0.0	0.0
3909	7983.0	987.0
106481212	0.0	0.0
684959	0.0	0.0
151234	26.0	0.0
151230	649.0	1166.0
728798	1.0	0.0
3913	18041.0	13913.0
3914	7993.0	2455.0
3915	28833.0	23994.0
3916	14817.0	13499.0
3918	6436.0	2290.0
3910	26881.0	5228.0
3911	4941.0	12281.0
3912	20973.0	11703.0
728782	11.0	0.0
728780	44.0	17.0
3924	9.0	19.0
3925	2033.0	11607.0
3927	13600.0	24414.0
3929	177.0	22.0
3920	9441.0	15881.0
3921	18881.0	26649.0
3923	0.0	5.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	3194.0	5952.0
3937	568.0	1209.0
3938	2.0	5.0
3939	23891.0	30983.0
3930	2700.0	1332.0
100873179	0.0	0.0
3931	397.0	119.0
3932	127.0	333.0
3933	0.0	2.0
3934	153.0	108.0
100189512	0.0	0.0
105371027	1.0	2.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	1.0
3947	4.0	0.0
3948	11.0	2.0
3949	2453.0	2722.0
100873169	1.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	33969.0	4247.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	57.0	60.0
3958	21344.0	7119.0
3959	22803.0	14869.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	184.0	297.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	311.0	209.0
3952	16743.0	89.0
3953	3420.0	511.0
3954	3375.0	4458.0
3955	1629.0	12921.0
3956	27988.0	11007.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	76.0	403.0
1303	9759.0	48958.0
107133502	0.0	0.0
1302	107.0	231.0
1301	107.0	22748.0
1300	37.0	13866.0
3960	31.0	3.0
3963	34.0	5.0
3964	5044.0	21082.0
1308	11560.0	1002.0
3965	558.0	4888.0
1307	3464.0	5004.0
151295	8.0	32.0
1306	13247.0	8955.0
100189589	7.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	1280.0	3477.0
100287932	1698.0	3106.0
3981	1026.0	1507.0
728776	10.0	34.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	21489.0	7883.0
1315	7023.0	15090.0
1314	16665.0	52076.0
1312	3171.0	6336.0
1311	27.0	3646.0
100329135	2.0	2.0
1310	9.0	7.0
574537	0.0	0.0
3972	2.0	2.0
3973	29.0	0.0
3975	0.0	4.0
3976	1690.0	160.0
3977	10704.0	1083.0
1318	106.0	65.0
3978	855.0	2765.0
1317	2994.0	4054.0
728763	2.0	1.0
3990	11.0	6.0
645313	56.0	1.0
3991	57291.0	1095.0
645312	0.0	0.0
3992	5619.0	640.0
645311	0.0	0.0
728769	331.0	448.0
1330	0.0	0.0
1327	13319.0	5522.0
1326	1411.0	359.0
1325	7.0	5.0
3982	0.0	0.0
3983	13723.0	12820.0
3984	962.0	2682.0
3985	4099.0	7922.0
3987	5460.0	4923.0
3988	6840.0	4936.0
1329	4247.0	2277.0
116809	0.0	0.0
100128416	18.0	12.0
1340	6627.0	5881.0
1337	3893.0	3034.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1230.0	4620.0
100128410	0.0	0.0
3995	3892.0	181.0
100128412	0.0	0.0
3996	1746.0	2638.0
3998	9179.0	14882.0
1339	1.0	0.0
285440	2500.0	2042.0
285441	2.0	28.0
1352	979.0	791.0
1351	4316.0	2153.0
1350	11164.0	9043.0
1349	4436.0	2944.0
1348	2.0	1.0
1347	4472.0	4493.0
1346	2356.0	148.0
1345	4871.0	5991.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	2.0
100873210	0.0	2.0
285456	21.0	17.0
1363	11654.0	2035.0
1362	11195.0	10795.0
1361	4.0	0.0
1360	483.0	15.0
1359	638.0	250.0
1358	59.0	3.0
1357	258.0	7.0
1356	787.0	190.0
1355	3130.0	2591.0
1353	2043.0	2192.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	72.0	96.0
285464	548.0	455.0
100873200	1.0	0.0
777774	0.0	0.0
1374	4671.0	2731.0
1373	1379.0	716.0
1371	970.0	1504.0
1370	15.0	29.0
1369	0.0	0.0
1368	20616.0	986.0
100873209	0.0	0.0
1366	1172.0	7631.0
1365	821.0	1625.0
1364	9744.0	14664.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	11.0	2.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	34.0	2.0
100873205	2.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3698.0	5648.0
116843	821.0	644.0
1384	4947.0	29973.0
116842	44.0	49.0
1382	3678.0	69465.0
116844	274.0	2473.0
1381	219.0	71.0
1380	10.0	4.0
440176	2.0	4.0
440184	7.0	0.0
1379	0.0	4.0
1378	59.0	37.0
1376	1731.0	1560.0
1375	85.0	178.0
128821	1.0	0.0
100873237	0.0	0.0
128822	27.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	9.0	5.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	2.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	267.0	584.0
1396	56.0	420.0
1395	46.0	16.0
1394	178.0	6.0
1393	1817.0	9.0
1392	2.0	0.0
285407	5.0	65.0
116835	1322.0	275.0
1390	736.0	1014.0
1389	8820.0	3598.0
1388	4427.0	9536.0
1387	8109.0	9622.0
116841	1482.0	2980.0
1386	3864.0	4034.0
116840	1584.0	2626.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	107.0	71.0
100873255	0.0	0.0
100873254	8.0	5.0
100873253	0.0	0.0
285412	3.0	1.0
100873252	0.0	0.0
100287898	106.0	38.0
100287895	0.0	0.0
285419	41.0	135.0
1399	4942.0	7190.0
1398	6088.0	5255.0
1397	3600.0	13303.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	112.0	76.0
285429	11.0	26.0
100287880	0.0	0.0
440193	1572.0	6989.0
100873248	0.0	0.0
100873247	3.0	9.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	5329.0	11002.0
153830	4362.0	1174.0
645280	2.0	0.0
440138	591.0	1425.0
440132	1.0	3.0
440142	1.0	0.0
10139	1329.0	1071.0
126208	531.0	780.0
126206	9.0	37.0
126205	10.0	11.0
107133497	15.0	12.0
126204	7.0	0.0
107133499	0.0	0.0
128866	5737.0	7950.0
10131	3067.0	2456.0
10134	18040.0	10182.0
107133494	0.0	1.0
10133	11853.0	3880.0
128869	751.0	1500.0
10136	0.0	0.0
10135	5406.0	4626.0
100128493	0.0	0.0
103021294	13.0	24.0
10138	762.0	891.0
100128496	0.0	0.0
10137	3995.0	6387.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	8214.0	6776.0
128864	11.0	10.0
440125	2.0	3.0
440131	0.0	1.0
10143	15.0	1170.0
128854	648.0	400.0
10142	8840.0	19018.0
10144	9435.0	2675.0
10147	2256.0	4783.0
100128483	0.0	0.0
10146	8710.0	9423.0
128859	0.0	4.0
10149	858.0	68.0
10148	39.0	93.0
128853	66.0	10.0
440159	4.0	0.0
10117	7.0	0.0
440163	7.0	0.0
10110	1432.0	70.0
10112	34.0	3751.0
10111	5448.0	6833.0
10114	12290.0	7039.0
10113	3529.0	3175.0
128848	0.0	0.0
10116	6986.0	7134.0
165829	41.0	34.0
100128469	12.0	3.0
153842	1.0	0.0
440145	639.0	1241.0
10129	3816.0	4356.0
440153	0.0	0.0
10128	12965.0	12187.0
100033799	0.0	0.0
107133486	10.0	3.0
10121	6414.0	8268.0
100128465	0.0	0.0
10120	3817.0	3551.0
10123	3565.0	1793.0
138234	0.0	1.0
10125	146.0	181.0
10124	2155.0	580.0
10127	1379.0	2153.0
10126	925.0	1552.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	66.0	62.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	4.0	0.0
106481182	0.0	0.0
285489	28.0	92.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	3.0	2.0
10107	0.0	0.0
10106	23860.0	19842.0
106481199	0.0	0.0
10109	9128.0	13829.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1308.0	1945.0
10100	782.0	398.0
10103	200.0	4678.0
106481194	0.0	0.0
10102	1142.0	1733.0
106481195	0.0	0.0
10105	2465.0	2261.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	253.0	85.0
440119	160.0	939.0
126235	1.0	0.0
126231	180.0	284.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	40.0	49.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	55.0	10.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	2.0
440107	2.0	35.0
440104	902.0	652.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	3.0
106481179	1.0	1.0
128876	3.0	2.0
100128420	6.0	3.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	39.0	4.0
10090	766.0	1152.0
10093	3536.0	5679.0
10092	4940.0	13601.0
10095	1825.0	5062.0
645204	3.0	2.0
10094	5729.0	10943.0
645203	2.0	4.0
10097	11241.0	25027.0
10096	6656.0	14454.0
645201	0.0	0.0
163115	185.0	35.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	23.0
106481143	0.0	0.0
114194	0.0	0.0
138162	90.0	275.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	1.0	0.0
106481148	7.0	9.0
106481145	0.0	0.0
151126	70.0	24.0
106481146	0.0	0.0
10099	28674.0	12797.0
10098	1249.0	427.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	570.0	487.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	100.0	29.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	110.0	10.0
415116	4218.0	4515.0
645207	0.0	0.0
645206	37.0	15.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
