id	60cc2580-b21c-4526-ab37-e5dadb4fa9b7	8fd4ceba-6ad2-4726-bf8b-f0316640305c
106481336	0.0	0.0
106481337	3.0	0.0
106481341	0.0	0.0
106481342	12.0	12.0
106481340	0.0	0.0
85458	8842.0	8285.0
106481345	0.0	0.0
85459	2260.0	2412.0
106481346	0.0	0.0
85456	18108.0	18631.0
442910	1.0	0.0
106481343	0.0	0.0
85457	5565.0	12761.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	135.0	150.0
442913	0.0	0.0
85452	3.0	14.0
442914	0.0	0.0
50	5452.0	5238.0
85453	5260.0	2885.0
442915	0.0	0.0
85450	3525.0	1928.0
51	7665.0	11936.0
442916	0.0	0.0
85451	3521.0	2279.0
52	4808.0	9392.0
442917	0.0	0.0
53	2894.0	10254.0
442918	0.0	0.0
54	2179.0	6357.0
442919	0.0	0.0
55	254.0	360.0
442909	2.0	10.0
56	6.0	3.0
58	10.0	8.0
59	49939.0	16867.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	16.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1210.0	772.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	20.0	1.0
106481354	2.0	1.0
85446	403.0	630.0
442900	0.0	0.0
106481355	0.0	0.0
85443	105.0	99.0
442901	0.0	0.0
85444	2147.0	3684.0
442902	0.0	0.0
60	220522.0	313070.0
85441	2901.0	2377.0
442903	13.0	22.0
85442	56.0	4.0
442904	0.0	0.0
442905	0.0	0.0
62	5.0	18.0
85440	5349.0	5439.0
442907	3.0	2.0
442908	0.0	0.0
66	0.0	1.0
67	6.0	7.0
68	1.0	11.0
344595	1171.0	1001.0
69	3.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	8.0	7.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	7.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	255.0	303.0
106481321	1.0	0.0
85479	17.0	28.0
106481322	0.0	0.0
85476	6117.0	13661.0
85477	343.0	446.0
70	57.0	4.0
85474	55.0	72.0
71	145461.0	289943.0
72	5769.0	191.0
73	55.0	67.0
74	1.0	1.0
75	37.0	30.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6150.0	5926.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	4.0
106481334	0.0	0.0
106481335	1.0	0.0
442920	0.0	0.0
106481332	2.0	0.0
106481333	2.0	0.0
85465	5094.0	8269.0
81	37292.0	26832.0
85463	2458.0	686.0
82	2.0	10.0
85464	3283.0	3631.0
83	54.0	11.0
85461	8876.0	4787.0
85462	982.0	4881.0
86	3771.0	5961.0
87	27077.0	16425.0
85460	3138.0	4453.0
88	30.0	3.0
89	15.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4983.0	6399.0
106481300	0.0	0.0
91	5428.0	5823.0
92	2785.0	1848.0
93	3131.0	1636.0
94	5478.0	1680.0
95	206.0	425.0
97	471.0	279.0
98	937.0	1323.0
344561	0.0	3.0
728661	7854.0	9992.0
728664	0.0	0.0
106481305	0.0	5.0
261734	1259.0	1050.0
106481306	0.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	34.0	69.0
106481309	40.0	7.0
246119	0.0	0.0
106481307	1.0	0.0
261735	12.0	3.0
106481308	0.0	0.0
3804	8.0	2.0
3805	10.0	10.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	2.0	1.0
106481310	12.0	2.0
3809	23.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1337.0	773.0
3800	1785.0	9798.0
3801	2023.0	746.0
3802	10.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	4273.0	4443.0
728698	4.0	10.0
3814	1.0	1.0
3815	29294.0	3547.0
3816	51.0	47.0
261729	4930.0	18280.0
3817	0.0	18.0
3818	44.0	46.0
222166	16196.0	3127.0
3811	8.0	1.0
3812	1.0	2.0
285740	2.0	0.0
285741	38.0	17.0
728689	9.0	17.0
3827	0.0	1.0
246100	0.0	0.0
3820	422.0	134.0
3821	85.0	36.0
3822	8.0	6.0
3823	3.0	4.0
3824	438.0	163.0
645402	0.0	0.0
403313	1384.0	3423.0
403314	0.0	1.0
728637	0.0	4.0
728638	76.0	243.0
728633	0.0	0.0
728632	33.0	36.0
728635	31.0	55.0
3836	5237.0	9503.0
222183	400.0	265.0
3837	20486.0	28602.0
3838	2155.0	5373.0
3839	5610.0	7551.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	3748.0	1776.0
3832	377.0	1692.0
3833	183.0	457.0
3834	207.0	5.0
3835	2441.0	7312.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	865.0	1886.0
3848	5.0	5.0
3849	0.0	0.0
222171	913.0	2725.0
728619	14.0	2.0
3840	9979.0	12564.0
3841	2741.0	1635.0
3842	14803.0	20113.0
3843	15271.0	15415.0
3844	0.0	0.0
3845	4944.0	7794.0
3846	15.0	29.0
645423	0.0	0.0
3860	6.0	3.0
246126	0.0	0.0
728658	895.0	826.0
728655	3.0	3.0
728657	4.0	1.0
728656	0.0	3.0
3858	1006.0	2852.0
3859	8.0	1.0
246135	4.0	7.0
3850	1.0	0.0
3851	0.0	5.0
3852	42314.0	3167.0
645414	0.0	0.0
3853	5.0	5.0
3854	374.0	104.0
3855	15049.0	1139.0
3856	17529.0	50816.0
3857	6.0	2.0
728640	17.0	12.0
645431	34.0	58.0
728642	512.0	376.0
728641	26.0	4.0
645434	18.0	24.0
645432	7.0	17.0
285704	1490.0	1443.0
728643	22.0	5.0
222194	5247.0	6330.0
285708	0.0	0.0
1204	0.0	0.0
1203	1568.0	1858.0
1201	1656.0	4684.0
1200	13111.0	23395.0
3861	29535.0	1956.0
645426	15.0	17.0
645425	0.0	0.0
1209	7175.0	10741.0
3866	26620.0	981.0
1208	12.0	29.0
1207	4882.0	8108.0
3868	359.0	79.0
285311	0.0	0.0
3880	22321.0	69195.0
3881	0.0	40.0
285313	6041.0	1180.0
100128537	1857.0	981.0
3882	21.0	6.0
100128536	1.0	1.0
285314	3.0	1.0
285315	547.0	468.0
1215	147.0	64.0
100141515	3.0	2.0
1213	37101.0	72424.0
1212	2581.0	3463.0
1211	6058.0	6569.0
3872	19307.0	1314.0
3875	16285.0	48590.0
3876	6.0	12.0
3879	1.0	1.0
3890	0.0	0.0
3891	2.0	1.0
3892	126.0	17.0
100128525	2.0	7.0
285326	0.0	0.0
1230	663.0	765.0
285329	14.0	22.0
440097	94.0	63.0
440093	17.0	22.0
3883	10.0	2.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	263.0	44.0
3888	0.0	0.0
100631239	0.0	1.0
3889	14.0	1.0
100128516	141.0	132.0
285331	2860.0	3045.0
100128512	1.0	0.0
285335	39.0	103.0
100128514	0.0	0.0
1241	1005.0	773.0
1240	1935.0	1053.0
1238	727.0	198.0
1237	0.0	15.0
1236	96.0	182.0
1235	24.0	224.0
1234	538.0	1089.0
1233	65.0	268.0
1232	1.0	14.0
3895	34054.0	46673.0
100128511	50.0	97.0
100631247	49.0	179.0
3897	180.0	46.0
100631248	0.0	1.0
3898	1482.0	152.0
100631249	0.0	0.0
3899	11967.0	25277.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1915.0	3283.0
100631251	3.0	315.0
100631252	6.0	51.0
100631253	0.0	0.0
285346	420.0	305.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	492.0	362.0
574501	2.0	0.0
574502	0.0	0.0
1244	181.0	84.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7764.0	787.0
1263	2294.0	1202.0
1262	24.0	30.0
116966	470.0	81.0
100887755	0.0	0.0
1261	53.0	29.0
100887754	10.0	2.0
1260	0.0	0.0
116969	110.0	39.0
1259	303.0	25.0
1258	5.0	4.0
440061	0.0	0.0
100887750	159.0	77.0
100887746	0.0	0.0
100887744	3.0	3.0
1272	3536.0	1420.0
1271	1538.0	30.0
100887749	59.0	30.0
1270	68.0	87.0
100887748	2.0	1.0
440044	31.0	42.0
1269	19.0	15.0
440051	0.0	0.0
1268	1119.0	127.0
440050	8.0	3.0
1267	6305.0	8621.0
1266	20914.0	46755.0
100887740	0.0	0.0
1265	8514.0	8830.0
1286	460.0	90.0
1285	376.0	55.0
1284	38367.0	28353.0
1282	34960.0	43938.0
1281	69408.0	546763.0
1280	217.0	9.0
440078	357.0	135.0
440077	3.0	2.0
440087	102.0	101.0
1278	100751.0	532127.0
1277	59865.0	501058.0
440081	213.0	74.0
116938	0.0	0.0
1297	11.0	4.0
116931	232.0	175.0
1296	2549.0	5880.0
1295	4549.0	16444.0
116933	1.0	14.0
1294	3570.0	411.0
1293	64916.0	133023.0
116935	44.0	66.0
1292	40277.0	33971.0
440068	2.0	0.0
1291	30846.0	47556.0
116937	16.0	1.0
440067	30.0	7.0
1290	10170.0	68261.0
440073	880.0	67.0
440072	3.0	4.0
1289	5714.0	36751.0
1288	1454.0	239.0
1287	4764.0	3370.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	6776.0	5319.0
440021	0.0	1.0
442673	8.0	4.0
10018	5155.0	8943.0
126328	1385.0	1210.0
442676	0.0	1.0
126326	665.0	573.0
1299	177.0	165.0
1298	1025.0	697.0
10011	1517.0	2776.0
10010	7606.0	4205.0
10013	5232.0	3877.0
128989	1527.0	980.0
10015	20423.0	31745.0
10014	7488.0	3280.0
10017	32.0	8.0
10016	5007.0	8878.0
10020	5047.0	3614.0
114335	0.0	0.0
114336	0.0	0.0
126321	2032.0	2325.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	6.0
10021	4.0	0.0
10024	38.0	177.0
128977	2913.0	1442.0
103021165	1.0	0.0
10023	632.0	786.0
103021164	11.0	10.0
10026	5181.0	8263.0
10025	3407.0	4006.0
116986	388.0	253.0
116985	8467.0	5913.0
116988	6210.0	3534.0
116987	6671.0	3853.0
114327	2763.0	3178.0
440043	0.0	0.0
126308	4306.0	5842.0
440041	0.0	0.0
126306	20.0	11.0
151306	296.0	30.0
100128590	12.0	8.0
100128596	0.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	19.0	17.0
440026	3124.0	6043.0
440023	0.0	0.0
10008	818.0	416.0
10007	3466.0	4546.0
10009	6668.0	7007.0
116984	2102.0	1685.0
116983	1934.0	2356.0
151313	821.0	2024.0
10000	10649.0	4181.0
128954	0.0	0.0
10002	56.0	50.0
10001	1899.0	2261.0
10004	543.0	129.0
10003	417.0	99.0
10006	7447.0	8049.0
10005	908.0	1560.0
126370	2.0	0.0
285352	113.0	397.0
100128579	0.0	0.0
285359	164.0	174.0
126375	1585.0	1459.0
126374	2241.0	489.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3657.0	6297.0
285367	1457.0	2353.0
285368	413.0	1526.0
100128569	128.0	43.0
126364	312.0	349.0
100128560	34.0	17.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	7.0	2.0
344191	2.0	2.0
126353	277.0	2440.0
751071	182.0	460.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	6.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	12.0
106481282	0.0	0.0
285381	2884.0	3182.0
106481283	0.0	0.0
285382	692.0	344.0
106481280	0.0	1.0
165918	3211.0	2820.0
106481281	0.0	1.0
165904	8.0	33.0
285386	1445.0	6515.0
138307	8.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	16.0	1.0
106481290	2.0	0.0
100128541	0.0	0.0
138311	832.0	204.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	25.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	9.0
126299	864.0	1286.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2562.0	2983.0
728710	0.0	0.0
126295	482.0	505.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	7.0	6.0
106481269	0.0	0.0
100033603	0.0	2.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	706.0	896.0
645318	0.0	0.0
645317	36.0	22.0
151242	3.0	7.0
106481260	0.0	0.0
106481261	1.0	4.0
647979	52498.0	68546.0
100287908	0.0	0.0
645332	391.0	852.0
126282	1981.0	1002.0
100287902	4.0	27.0
163227	1659.0	4461.0
100287900	0.0	0.0
163223	307.0	410.0
106481275	0.0	0.0
106481276	1.0	3.0
106481273	1.0	0.0
106481274	3.0	3.0
106481279	1.0	17.0
106481277	0.0	0.0
151258	90.0	152.0
106481278	0.0	1.0
645328	0.0	1.0
151254	107.0	46.0
645326	4.0	6.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	14.0	21.0
163259	651.0	298.0
645345	72.0	46.0
200403	30.0	13.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	763.0	859.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	6.0	3.0
728732	7.0	1.0
728734	2.0	0.0
126272	193.0	170.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1265.0	2838.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	7.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	2.0
114299	55.0	41.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	3.0	0.0
728724	1.0	1.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	7.0	3.0
728723	174.0	56.0
106481253	0.0	0.0
107133522	8.0	13.0
106481254	10.0	3.0
107133524	25.0	8.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	10.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	3.0	1.0
151276	0.0	3.0
645348	1.0	0.0
106481250	0.0	0.0
645369	395.0	374.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	3141.0	3766.0
106481218	1.0	7.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	63.0	41.0
645360	0.0	0.0
106481219	3.0	2.0
106481220	11.0	33.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1059.0	854.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	1.0
645387	408.0	359.0
645382	0.0	0.0
645381	55.0	26.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	8.0	12.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	3.0
106481207	7.0	5.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	15.0	4.0
106481209	0.0	0.0
3902	224.0	96.0
3903	1537.0	1745.0
106481210	0.0	0.0
3904	12.0	4.0
3906	530.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	13160.0	10349.0
106481211	0.0	0.0
3909	17173.0	1659.0
106481212	0.0	0.0
684959	0.0	0.0
151234	20.0	17.0
151230	1468.0	1453.0
728798	19.0	2.0
3913	38734.0	37406.0
3914	6228.0	1020.0
3915	51494.0	25264.0
3916	27935.0	40430.0
3918	9826.0	2973.0
3910	24343.0	12659.0
3911	14791.0	6354.0
3912	17955.0	23280.0
728782	17.0	18.0
728780	153.0	48.0
3924	18.0	10.0
3925	5037.0	5467.0
3927	20905.0	42482.0
3929	102.0	36.0
3920	22633.0	27498.0
3921	35525.0	39025.0
3923	2.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	6526.0	21416.0
3937	1773.0	2215.0
3938	16.0	3.0
3939	25465.0	53796.0
3930	5317.0	4697.0
100873179	0.0	0.0
3931	958.0	254.0
3932	453.0	420.0
3933	1.0	0.0
3934	612.0	955.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	3.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	3.0
3947	2.0	0.0
3948	9.0	44.0
3949	4888.0	4001.0
100873169	1.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	16574.0	4773.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	2.0	1.0
100873199	0.0	1.0
100873198	2.0	0.0
100873197	0.0	0.0
728758	5.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	96.0	23.0
3958	19506.0	14108.0
3959	22138.0	36165.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	6.0
199223	802.0	643.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	734.0	222.0
3952	18352.0	173.0
3953	10477.0	1705.0
3954	3946.0	8815.0
3955	3887.0	10369.0
3956	18106.0	8537.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	21.0	37.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	2.0	0.0
728747	3.0	0.0
728746	0.0	0.0
728748	3.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	195.0	112.0
1303	18474.0	76616.0
107133502	0.0	0.0
1302	179.0	56.0
1301	179.0	9924.0
1300	43.0	20462.0
3960	108.0	32.0
3963	18.0	10.0
3964	8545.0	12105.0
1308	20272.0	2460.0
3965	2027.0	3601.0
1307	9231.0	7469.0
151295	102.0	55.0
1306	24185.0	14718.0
100189589	6.0	14.0
728774	0.0	0.0
728773	1.0	1.0
3980	2762.0	5941.0
100287932	2341.0	5778.0
3981	1532.0	2086.0
728776	21.0	51.0
85508	0.0	1.0
105601840	0.0	2.0
85509	0.0	0.0
1316	56110.0	13949.0
1315	12634.0	30174.0
1314	21129.0	55871.0
1312	5695.0	4573.0
1311	63.0	2745.0
100329135	1.0	7.0
1310	15.0	12.0
574537	0.0	0.0
3972	9.0	2.0
3973	91.0	1.0
3975	0.0	0.0
3976	1162.0	386.0
3977	36355.0	7492.0
1318	230.0	69.0
3978	2103.0	2493.0
1317	4868.0	8556.0
728763	9.0	0.0
3990	55.0	20.0
645313	1.0	1.0
3991	16320.0	914.0
645312	0.0	0.0
3992	1558.0	855.0
645311	5.0	0.0
728769	474.0	396.0
1330	0.0	0.0
1327	12173.0	7142.0
1326	2982.0	646.0
1325	17.0	26.0
3982	1.0	0.0
3983	40145.0	16633.0
3984	2109.0	3303.0
3985	8625.0	5003.0
3987	7657.0	7504.0
3988	9674.0	9622.0
1329	3174.0	5527.0
116809	0.0	1.0
100128416	43.0	38.0
1340	5319.0	9319.0
1337	3643.0	7763.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2914.0	5785.0
100128410	0.0	0.0
3995	3689.0	422.0
100128412	0.0	0.0
3996	2974.0	2428.0
3998	15316.0	27605.0
1339	4.0	5.0
285440	3697.0	7480.0
285441	4.0	0.0
1352	1065.0	1646.0
1351	3353.0	7673.0
1350	8698.0	19135.0
1349	3819.0	6261.0
1348	1.0	0.0
1347	3873.0	8723.0
1346	1617.0	220.0
1345	4569.0	24975.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	39.0	59.0
1363	14171.0	9679.0
1362	21631.0	36555.0
1361	6.0	0.0
1360	842.0	128899.0
1359	1102.0	2722.0
1358	14.0	3.0
1357	86.0	0.0
1356	1739.0	134.0
1355	4182.0	7622.0
1353	3765.0	4100.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	226.0	71.0
285464	1380.0	824.0
100873200	0.0	0.0
777774	0.0	1.0
1374	14930.0	9901.0
1373	868.0	360.0
1371	1650.0	2058.0
1370	3.0	16.0
1369	0.0	0.0
1368	5003.0	7535.0
100873209	1.0	1.0
1366	2422.0	6947.0
1365	1688.0	1161.0
1364	13267.0	16943.0
100873204	0.0	2.0
100873203	0.0	0.0
100873202	5.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	47.0	2.0
100873205	0.0	1.0
102800316	3.0	0.0
102800314	0.0	4.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	8642.0	8939.0
116843	1763.0	1625.0
1384	3014.0	48945.0
116842	152.0	214.0
1382	6538.0	20644.0
116844	345.0	8662.0
1381	250.0	10.0
1380	40.0	20.0
440176	4.0	3.0
440184	8.0	67.0
1379	5.0	6.0
1378	346.0	34.0
1376	1601.0	6559.0
1375	269.0	111.0
128821	1.0	0.0
100873237	0.0	0.0
128822	44.0	4.0
100873236	0.0	0.0
100873235	2.0	2.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	14.0	97.0
100873239	3.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	345.0	800.0
1396	220.0	372.0
1395	71.0	13.0
1394	76.0	21.0
1393	480.0	71.0
1392	0.0	0.0
285407	29.0	32.0
116835	3114.0	634.0
1390	1317.0	2099.0
1389	11819.0	10446.0
1388	8487.0	13299.0
1387	17666.0	22914.0
116841	2364.0	2732.0
1386	6855.0	7715.0
116840	3362.0	2382.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	2.0	2.0
100873228	0.0	0.0
128817	3.0	0.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	373.0	227.0
100873255	0.0	0.0
100873254	10.0	2.0
100873253	1.0	0.0
285412	5.0	7.0
100873252	0.0	1.0
100287898	126.0	81.0
100287895	0.0	0.0
285419	95.0	29.0
1399	10272.0	7062.0
1398	10685.0	12157.0
1397	7787.0	10431.0
100873259	1.0	0.0
100873258	1.0	2.0
100873257	1.0	3.0
100873256	0.0	0.0
100873240	8.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	272.0	293.0
285429	38.0	27.0
100287880	0.0	0.0
440193	4505.0	6462.0
100873248	0.0	0.0
100873247	16.0	5.0
100873246	0.0	0.0
100873245	4.0	2.0
100873249	0.0	0.0
128872	4.0	0.0
10130	9605.0	18784.0
153830	7131.0	3209.0
645280	2.0	3.0
440138	1232.0	1777.0
440132	3.0	0.0
440142	6.0	4.0
10139	1900.0	1602.0
126208	796.0	669.0
126206	118.0	16.0
126205	115.0	4.0
107133497	0.0	0.0
126204	157.0	0.0
107133499	0.0	0.0
128866	9891.0	18605.0
10131	3613.0	7244.0
10134	12619.0	16701.0
107133494	0.0	14.0
10133	10696.0	3929.0
128869	1329.0	3027.0
10136	0.0	0.0
10135	9088.0	11470.0
100128493	0.0	0.0
103021294	31.0	40.0
10138	1569.0	2221.0
100128496	0.0	1.0
10137	8936.0	12011.0
128861	0.0	0.0
128862	0.0	0.0
10141	8.0	6.0
10140	13950.0	18970.0
128864	18.0	20.0
440125	1.0	3.0
440131	2.0	6.0
10143	0.0	122.0
128854	1255.0	496.0
10142	17617.0	29544.0
10144	7984.0	1664.0
10147	5876.0	5153.0
100128483	1.0	1.0
10146	19330.0	15817.0
128859	0.0	22.0
10149	361.0	109.0
10148	78.0	106.0
128853	149.0	145.0
440159	1.0	0.0
10117	18.0	5.0
440163	9.0	2.0
10110	577.0	54.0
10112	52.0	652.0
10111	9459.0	17256.0
10114	23284.0	17398.0
10113	4007.0	5075.0
128848	0.0	0.0
10116	14917.0	14617.0
165829	97.0	20.0
100128469	16.0	19.0
153842	0.0	3.0
440145	1351.0	2233.0
10129	8956.0	8107.0
440153	1.0	0.0
10128	16259.0	35441.0
100033799	0.0	0.0
107133486	19.0	18.0
10121	8956.0	16175.0
100128465	0.0	0.0
10120	5652.0	5464.0
10123	6818.0	3034.0
138234	1.0	1.0
10125	549.0	4498.0
10124	7320.0	1272.0
10127	3657.0	6391.0
10126	1518.0	1241.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	7.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	123.0	145.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	3.0	0.0
106481184	0.0	0.0
106481181	5.0	8.0
106481182	1.0	1.0
285489	79.0	368.0
100128448	0.0	0.0
126242	3.0	0.0
106481198	1.0	1.0
10107	1.0	1.0
10106	38970.0	19893.0
106481199	0.0	0.0
10109	14286.0	17915.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	20.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1690.0	3075.0
10100	1424.0	772.0
10103	892.0	40015.0
106481194	0.0	0.0
10102	1521.0	2775.0
106481195	0.0	0.0
10105	3115.0	22807.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	311.0	489.0
440119	675.0	183.0
126235	0.0	0.0
126231	407.0	432.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	3.0	6.0
442775	73.0	75.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	54.0	81.0
106481167	0.0	0.0
106481168	0.0	1.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	3.0	1.0
440107	8.0	0.0
440104	2206.0	1643.0
106481176	1.0	2.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	3.0
106481179	0.0	1.0
128876	1.0	0.0
100128420	22.0	7.0
100128423	4.0	0.0
128879	2.0	0.0
106481172	1.0	0.0
106481173	1.0	1.0
106481170	0.0	0.0
106481171	18.0	1.0
10090	1592.0	970.0
10093	6008.0	8298.0
10092	11590.0	15000.0
10095	4386.0	6004.0
645204	5.0	2.0
10094	8509.0	21563.0
645203	3.0	10.0
10097	23488.0	46898.0
10096	14020.0	20294.0
645201	2.0	1.0
163115	431.0	109.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	107.0	2062.0
106481144	0.0	0.0
114195	12.0	12.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	38.0	29.0
106481145	0.0	2.0
151126	526.0	11115.0
106481146	0.0	0.0
10099	13936.0	8246.0
10098	4226.0	655.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1202.0	891.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
