id	7e450615-1252-4b4c-bebb-0f292dec3ceb	3c49cb1a-c0f5-4b74-81f9-aa18d3da1e43
6462	15.0	18.0
6465	0.0	0.0
100421754	0.0	0.0
64146	73.0	89.0
64145	2212.0	2210.0
6464	7808.0	8216.0
162998	3.0	1.0
100421756	9.0	0.0
101928276	0.0	0.0
64147	447.0	285.0
160335	589.0	548.0
6466	0.0	2.0
162993	322.0	330.0
64149	742.0	965.0
147381	5.0	0.0
255403	231.0	692.0
6458	15.0	17.0
6457	18.0	1.0
91734	0.0	0.0
6459	0.0	1.0
6472	3826.0	4808.0
6471	0.0	1.0
6474	413.0	70.0
6473	19.0	0.0
6476	0.0	0.0
6478	2385.0	12626.0
6477	683.0	486.0
101928200	40.0	0.0
100421648	1.0	0.0
6470	4126.0	3983.0
6469	4.0	0.0
6468	6196.0	4893.0
6483	1611.0	745.0
6482	2421.0	3284.0
100421652	0.0	0.0
6484	1419.0	1777.0
6487	1148.0	626.0
196294	572.0	550.0
6489	273.0	51.0
497661	567.0	383.0
100421657	0.0	4.0
6480	5259.0	2368.0
102724386	11.0	4.0
6494	1932.0	2726.0
6493	153.0	29.0
6496	14.0	3.0
6495	675.0	2825.0
6498	909.0	2787.0
101928223	20.0	0.0
6497	8776.0	4195.0
6499	2203.0	5520.0
6490	285.0	400.0
6492	92.0	9.0
6491	139.0	774.0
101928232	0.0	0.0
100124700	24.0	0.0
102724368	6.0	3.0
196264	649.0	524.0
54700	2613.0	7031.0
54707	1771.0	994.0
497634	0.0	0.0
54704	1232.0	1585.0
54708	2327.0	3204.0
160287	4.0	3.0
54714	21.0	1.0
54718	130.0	116.0
100421681	0.0	0.0
54716	4.0	19.0
54715	15.0	0.0
100421695	1.0	3.0
100421697	0.0	0.0
100421698	0.0	1.0
100421699	0.0	5.0
102724349	1.0	2.0
102724341	0.0	0.0
159296	0.0	0.0
54729	0.0	0.0
54726	1531.0	2288.0
100421694	0.0	0.0
255480	214.0	69.0
54732	9063.0	13910.0
54734	1.0	6.0
54733	427.0	222.0
54739	357.0	305.0
54738	3.0	1.0
54737	4081.0	2124.0
160298	2.0	8.0
102724321	0.0	0.0
255488	3310.0	661.0
54742	577.0	25.0
54741	8075.0	7045.0
54749	2107.0	182.0
137902	11.0	61.0
27128	624.0	842.0
27129	4458.0	215.0
29789	4980.0	5947.0
27127	27.0	13.0
27120	26.0	12.0
27121	18.0	0.0
29781	2636.0	1879.0
29780	2071.0	570.0
27124	1799.0	1621.0
27125	3618.0	9911.0
27122	19091.0	2285.0
29785	573.0	325.0
27123	127.0	214.0
125919	329.0	415.0
29799	153.0	148.0
390800	0.0	0.0
27131	5171.0	3919.0
654790	246.0	5.0
27132	15.0	59.0
27130	447.0	279.0
29798	393.0	773.0
27136	6.0	0.0
29797	0.0	0.0
27133	3.0	0.0
29796	4170.0	3099.0
27134	1165.0	3262.0
27106	2139.0	1090.0
27107	709.0	1980.0
29768	0.0	0.0
29767	1219.0	288.0
29766	2262.0	3637.0
27109	1214.0	861.0
29761	2082.0	2239.0
29760	742.0	3236.0
389813	137.0	214.0
389812	1.0	0.0
27102	8640.0	14074.0
29765	0.0	0.0
29763	1728.0	4272.0
27101	2730.0	3180.0
389816	79.0	135.0
27115	475.0	58.0
29778	0.0	0.0
29777	1940.0	2179.0
27113	405.0	734.0
29775	2150.0	965.0
27111	253.0	32.0
29774	24.0	6.0
27112	67.0	162.0
390831	0.0	0.0
390834	3.0	0.0
390836	0.0	0.0
100313938	0.0	0.0
125950	773.0	2041.0
125958	0.0	0.0
377841	72.0	604.0
390843	0.0	0.0
390844	5.0	3.0
389827	0.0	0.0
652170	2.0	0.0
389860	0.0	2.0
390811	0.0	0.0
389857	0.0	0.0
390816	10.0	2.0
389856	519.0	656.0
125931	11.0	0.0
389852	0.0	0.0
100313914	0.0	0.0
389844	0.0	0.0
389840	24.0	0.0
100313923	0.0	0.0
100313921	0.0	1.0
389849	10.0	9.0
91893	152.0	256.0
91894	6.0	11.0
147670	2.0	10.0
147664	0.0	0.0
642721	0.0	0.0
64285	1867.0	4604.0
64284	1837.0	3983.0
64288	768.0	546.0
147685	69.0	87.0
121026	0.0	0.0
123688	419.0	335.0
341568	0.0	0.0
341567	11.0	0.0
642737	1.0	3.0
64283	2418.0	1006.0
64282	396.0	887.0
389541	3934.0	2831.0
147694	848.0	818.0
389537	196.0	99.0
147686	307.0	334.0
147687	337.0	441.0
121014	0.0	0.0
642741	35.0	6.0
159686	52.0	142.0
642746	1.0	1.0
642762	0.0	0.0
390502	0.0	1.0
390501	0.0	0.0
390503	0.0	0.0
121006	24.0	17.0
389524	449.0	192.0
147699	292.0	332.0
133060	0.0	0.0
100313962	0.0	0.0
135644	2.0	0.0
27285	89.0	53.0
27286	1281.0	650.0
27283	0.0	0.0
27284	29.0	28.0
389558	477.0	80.0
27289	228.0	645.0
27287	67.0	16.0
27288	1.0	0.0
135656	7.0	4.0
390561	8.0	5.0
27296	44.0	25.0
389549	3.0	0.0
27297	1631.0	2423.0
27294	41.0	56.0
27295	8210.0	763.0
27299	47.0	94.0
642776	11.0	1.0
27292	1486.0	1319.0
27293	706.0	1344.0
27290	8.0	247.0
642778	14.0	6.0
27291	705.0	531.0
160622	827.0	158.0
390531	12.0	67.0
147650	374.0	197.0
390530	8.0	31.0
390535	0.0	0.0
390539	0.0	0.0
147646	5.0	6.0
390538	0.0	0.0
654783	0.0	0.0
147645	167.0	214.0
341511	1.0	0.0
6500	20200.0	18688.0
133015	509.0	351.0
400410	151.0	60.0
147660	6.0	10.0
121054	1.0	0.0
121053	601.0	525.0
147657	499.0	1918.0
147658	0.0	10.0
400406	10.0	7.0
642799	0.0	0.0
642796	0.0	0.0
133022	196.0	879.0
642797	113.0	116.0
101928165	0.0	0.0
6511	4.0	0.0
390595	431.0	104.0
6510	13493.0	19194.0
390594	9.0	0.0
100421803	0.0	0.0
100421804	5.0	11.0
390598	43.0	24.0
100421805	9.0	9.0
100421806	18.0	25.0
100421807	0.0	0.0
6509	6737.0	6603.0
54870	4768.0	3067.0
54875	472.0	1064.0
54874	3550.0	4907.0
54873	9078.0	1013.0
389599	0.0	2.0
54872	2177.0	2178.0
102724430	0.0	1.0
54879	570.0	1004.0
6502	614.0	359.0
54878	1811.0	2461.0
6504	111.0	119.0
54877	1172.0	580.0
91801	533.0	456.0
6503	657.0	834.0
54876	1902.0	3194.0
6506	391.0	7039.0
6505	400.0	8877.0
91807	18.0	1.0
6508	1457.0	42.0
6507	1893.0	625.0
101928176	41.0	75.0
6520	7529.0	21108.0
6522	3453.0	4627.0
221717	0.0	0.0
6521	25.0	0.0
221718	2.0	0.0
100421813	0.0	1.0
64207	4370.0	5258.0
100421816	17.0	3.0
221711	1.0	9.0
64208	50.0	7.0
221710	430.0	1198.0
54882	165.0	184.0
54881	1300.0	651.0
54880	1738.0	3746.0
54886	176.0	3.0
54885	414.0	558.0
54884	17023.0	9612.0
54883	1931.0	1234.0
6513	4921.0	11560.0
6512	302.0	60.0
54888	3605.0	3878.0
6515	853.0	487.0
54887	816.0	5803.0
6514	1.0	0.0
6517	2321.0	164.0
6519	13.0	1.0
6518	698.0	138.0
221749	4191.0	2787.0
64210	3393.0	3594.0
6531	9.0	16.0
100421820	1.0	0.0
64211	0.0	0.0
6530	50.0	4.0
6533	1796.0	3024.0
6532	19.0	6.0
100421823	0.0	1.0
390572	6.0	4.0
64216	640.0	939.0
64215	2183.0	17316.0
100421825	0.0	0.0
64218	1949.0	3484.0
100421827	0.0	0.0
100421828	0.0	0.0
64219	3218.0	1886.0
100421829	17.0	9.0
54893	1964.0	1296.0
54892	690.0	1576.0
54891	1222.0	1284.0
54890	7817.0	8356.0
54897	1219.0	1209.0
54896	749.0	1363.0
54894	1355.0	3052.0
6524	2.0	15.0
6523	764.0	37.0
170062	0.0	0.0
101928190	0.0	0.0
54899	1188.0	1177.0
6526	1502.0	1714.0
6525	6421.0	1405.0
54898	801.0	7296.0
6528	2.0	1.0
91828	13.0	39.0
170067	0.0	1.0
6527	29.0	9.0
6529	40.0	50.0
6540	0.0	0.0
64221	895.0	64.0
64220	258.0	678.0
6542	2035.0	245.0
64223	2548.0	5406.0
6541	1932.0	765.0
64222	2655.0	4777.0
390581	0.0	1.0
64225	2513.0	2435.0
6543	13.0	4.0
64224	1862.0	1437.0
105376261	2.0	2.0
6535	2658.0	1074.0
6534	0.0	3.0
6536	903.0	2579.0
6539	115.0	44.0
6538	23.0	8.0
64232	0.0	0.0
6551	0.0	0.0
6550	28.0	8.0
64231	2462.0	1528.0
6553	121.0	52.0
91851	7289.0	654.0
64236	1187.0	1202.0
6555	0.0	0.0
101928122	0.0	0.0
6554	2.0	1.0
6546	457.0	509.0
6545	194.0	4.0
6548	3817.0	4006.0
6547	10.0	4.0
6549	124.0	2.0
6560	4884.0	2641.0
64241	4.0	2.0
64240	12.0	15.0
6561	3.0	0.0
6564	27.0	1.0
6563	284.0	47.0
100421854	34.0	8.0
101928136	56.0	3.0
6566	901.0	1065.0
6565	302.0	76.0
100421859	5.0	75.0
101928138	0.0	0.0
221756	157.0	236.0
6557	10.0	0.0
6556	139.0	272.0
6559	5.0	17.0
91833	1552.0	1756.0
6558	2756.0	11889.0
133083	0.0	0.0
6571	23.0	62.0
101928142	0.0	1.0
100421860	2.0	6.0
6570	1.0	9.0
100421861	0.0	0.0
6573	864.0	1435.0
6572	0.0	0.0
101928141	3.0	0.0
91875	592.0	1189.0
6575	3145.0	2332.0
6574	1833.0	8999.0
101928147	0.0	0.0
100421865	7.0	6.0
6576	6465.0	2396.0
221785	1160.0	850.0
245711	16.0	19.0
169044	31.0	72.0
221786	489.0	643.0
6568	0.0	0.0
6567	3415.0	3295.0
91869	1358.0	858.0
6569	1.0	7.0
6582	1.0	3.0
91860	186.0	52.0
101928153	389.0	81.0
6581	416.0	33.0
101928154	969.0	39.0
6584	1562.0	3688.0
101928151	0.0	0.0
6583	99.0	187.0
6586	14038.0	1615.0
6585	170.0	4313.0
101928158	9.0	0.0
91862	1481.0	1947.0
6588	0.0	6.0
6580	14.0	8.0
169026	2.0	11.0
6579	151.0	0.0
6578	2075.0	679.0
6595	11530.0	6914.0
6594	4051.0	359.0
30817	156.0	105.0
6597	5585.0	10680.0
6596	1718.0	6629.0
30816	6.0	5.0
30819	5645.0	140.0
6599	5000.0	5831.0
100421767	0.0	0.0
6598	4006.0	2621.0
30818	300.0	71.0
100421768	0.0	0.0
100421769	7.0	0.0
6591	2482.0	420.0
6590	2734.0	157.0
30820	58.0	33.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	3.0	1.0
282706	0.0	0.0
255104	2016.0	1430.0
255101	26.0	60.0
54802	1316.0	1000.0
30813	7.0	0.0
30812	116.0	19.0
54801	547.0	1099.0
54800	2462.0	3136.0
30815	9250.0	4601.0
30814	0.0	0.0
54806	753.0	929.0
54805	695.0	2558.0
30811	1163.0	41.0
100421771	0.0	0.0
54809	673.0	1927.0
100421784	2.0	8.0
54808	3402.0	2209.0
54807	465.0	964.0
29802	2.0	8.0
29801	2187.0	339.0
29800	1085.0	984.0
101928104	1.0	3.0
29803	4971.0	9001.0
54813	260.0	1298.0
54812	1688.0	3672.0
54811	1111.0	1861.0
54810	513.0	66.0
54816	2302.0	2217.0
54815	3700.0	4026.0
54814	399.0	736.0
100421794	2.0	0.0
54819	585.0	1426.0
100421796	188.0	84.0
100421797	0.0	0.0
101928113	7.0	2.0
100421799	0.0	0.0
54820	1153.0	2931.0
54823	441.0	457.0
54822	1577.0	2347.0
54821	39.0	362.0
54828	2306.0	1833.0
54827	2.0	9.0
54826	346.0	543.0
54825	2.0	11.0
54829	1267.0	1526.0
282756	0.0	0.0
54831	2.0	0.0
54830	85.0	76.0
282754	0.0	0.0
102724473	0.0	0.0
54834	749.0	1363.0
54832	2132.0	5849.0
54839	532.0	1949.0
54838	6815.0	13048.0
54836	1795.0	5260.0
54842	2829.0	607.0
54841	1079.0	441.0
54840	1603.0	2153.0
54845	2532.0	7371.0
54843	2091.0	3628.0
54849	2171.0	464.0
54848	277.0	1980.0
54847	806.0	2743.0
100359394	0.0	0.0
100359397	0.0	0.0
100359396	0.0	2.0
255119	0.0	5.0
54853	1711.0	1871.0
54852	415.0	132.0
54851	689.0	730.0
54850	1096.0	888.0
54857	9.0	15.0
54856	2161.0	2340.0
54855	2759.0	8097.0
54854	247.0	254.0
54859	1600.0	962.0
54858	2199.0	4438.0
255130	14.0	1.0
54860	0.0	1.0
100134015	10.0	6.0
54863	402.0	349.0
54862	3391.0	2843.0
54861	2655.0	1984.0
54868	1050.0	2371.0
54867	6880.0	10625.0
54866	27.0	44.0
54865	2274.0	2346.0
54869	1394.0	2753.0
255180	0.0	0.0
27249	4156.0	6279.0
27247	3137.0	3323.0
27248	3454.0	5753.0
100431168	0.0	0.0
400360	0.0	3.0
107161163	0.0	0.0
27241	1123.0	1310.0
27242	3107.0	6100.0
27240	162.0	62.0
27245	3066.0	1260.0
400359	0.0	0.0
27246	2885.0	3866.0
27243	7933.0	11370.0
27244	2241.0	1600.0
678655	1407.0	612.0
642687	1.0	0.0
282791	1.0	0.0
282790	0.0	0.0
107161154	0.0	5.0
27258	3330.0	3325.0
100431177	0.0	0.0
255193	0.0	0.0
27252	836.0	769.0
27253	119.0	237.0
27250	10817.0	27494.0
100431173	0.0	0.0
27257	1174.0	1110.0
100431172	0.0	0.0
255189	141.0	463.0
27254	154.0	158.0
282786	0.0	0.0
27255	105.0	11.0
123606	629.0	2313.0
107161144	41.0	21.0
29889	3239.0	4260.0
29888	4352.0	4148.0
103344929	0.0	0.0
29887	633.0	3112.0
103344928	6.0	0.0
107161145	0.0	0.0
27229	792.0	1134.0
353500	23.0	32.0
29882	2404.0	2476.0
29881	79.0	6.0
29880	2117.0	1925.0
103344932	27.0	1.0
29886	1713.0	2729.0
282776	0.0	0.0
282775	0.0	0.0
29883	3790.0	4613.0
282770	0.0	0.0
103344930	0.0	0.0
353515	0.0	0.0
27238	1515.0	1906.0
27239	228.0	148.0
29899	858.0	1325.0
27236	1932.0	4550.0
27237	780.0	530.0
353513	0.0	0.0
353514	35.0	41.0
353511	148.0	71.0
27230	7678.0	24982.0
29893	205.0	229.0
27231	0.0	0.0
282769	0.0	0.0
29890	4839.0	3325.0
29896	3766.0	2383.0
27235	396.0	485.0
27232	181.0	933.0
29895	15.0	12.0
255167	32.0	1.0
29894	2891.0	4785.0
27233	176.0	29.0
282763	0.0	0.0
27201	24.0	7.0
27202	577.0	3998.0
27200	0.0	0.0
30849	2064.0	3356.0
30851	1222.0	1243.0
30850	994.0	3357.0
400389	18.0	6.0
29844	953.0	1993.0
29843	869.0	2005.0
400385	11.0	3.0
29842	1683.0	120.0
29841	1570.0	732.0
30846	23940.0	4313.0
30845	2458.0	608.0
30848	0.0	0.0
30847	0.0	0.0
30844	5307.0	5942.0
30827	2675.0	1226.0
29855	3735.0	5848.0
123624	0.0	0.0
29851	6.0	34.0
29850	1.0	0.0
30835	629.0	28.0
30834	965.0	1500.0
30837	1579.0	1316.0
30836	3972.0	4780.0
30833	1565.0	906.0
30832	413.0	451.0
64395	1257.0	2047.0
64397	4898.0	5156.0
64396	0.0	0.0
64399	31.0	10.0
64398	1130.0	1067.0
390634	0.0	1.0
390637	318.0	667.0
389634	7.0	14.0
389633	5.0	4.0
400511	2.0	0.0
389631	0.0	0.0
64393	2778.0	1405.0
389630	0.0	0.0
390643	0.0	0.0
400506	870.0	2051.0
390649	0.0	0.0
390648	0.0	0.0
389626	0.0	0.0
400500	4.0	3.0
642612	0.0	0.0
160518	820.0	1693.0
341689	0.0	0.0
400508	3.0	2.0
642614	0.0	0.0
389662	0.0	5.0
390610	3.0	1.0
377677	286.0	449.0
390612	2.0	0.0
390616	0.0	2.0
389658	0.0	0.0
389655	30.0	7.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	117.0	241.0
642641	50.0	8.0
389652	4.0	0.0
389649	3.0	17.0
390627	98.0	55.0
389644	13.0	2.0
389643	15.0	73.0
642633	0.0	0.0
642631	0.0	0.0
642636	0.0	1.0
101928085	95.0	110.0
642652	0.0	0.0
375035	3613.0	3042.0
221806	114.0	7.0
338017	0.0	2.0
389677	480.0	1369.0
389676	2.0	0.0
101928099	7.0	0.0
642663	0.0	0.0
389674	22.0	8.0
389672	14.0	3.0
338002	0.0	0.0
400550	9.0	0.0
338004	0.0	0.0
390688	0.0	0.0
338005	12.0	0.0
389668	34.0	100.0
375033	1734.0	215.0
341640	125.0	13.0
642659	169.0	121.0
642658	7.0	14.0
221823	0.0	0.0
6610	554.0	513.0
375057	346.0	304.0
390650	0.0	0.0
375056	4494.0	9137.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	1.0
6609	2359.0	3149.0
147525	190.0	69.0
6608	1527.0	292.0
387039	0.0	0.0
387036	9.0	57.0
6601	5694.0	5364.0
6603	8775.0	6672.0
6602	3373.0	3655.0
6605	3917.0	6220.0
6604	2201.0	275.0
375061	1320.0	176.0
6607	118.0	83.0
6606	218.0	196.0
6621	810.0	792.0
6620	15.0	1.0
642683	0.0	0.0
390660	1.0	2.0
390664	0.0	0.0
387032	457.0	464.0
389692	0.0	31.0
390667	0.0	2.0
123591	94.0	58.0
389690	1.0	0.0
6619	1205.0	2771.0
6612	6616.0	6149.0
6611	4513.0	18873.0
6614	728.0	772.0
6613	8315.0	8228.0
6616	47.0	28.0
6615	195.0	115.0
6618	1282.0	2016.0
6617	445.0	227.0
6632	2116.0	1425.0
6631	3397.0	5492.0
387066	8758.0	2254.0
387065	0.0	0.0
64319	4406.0	5916.0
64318	888.0	1189.0
387063	1.0	1.0
245812	1214.0	949.0
54991	465.0	483.0
54996	2309.0	1169.0
54995	553.0	836.0
54994	5803.0	5364.0
54993	684.0	579.0
6623	9670.0	360.0
6622	981.0	156.0
6625	10760.0	6225.0
54998	3856.0	7122.0
6624	3738.0	1885.0
54997	433.0	42.0
6627	1021.0	1212.0
6626	3963.0	2225.0
6629	2895.0	2121.0
6628	5866.0	3590.0
64320	1313.0	1430.0
6641	826.0	2920.0
6640	2601.0	3147.0
64321	386.0	152.0
64324	4075.0	6002.0
6643	4346.0	4285.0
221838	960.0	383.0
6642	10471.0	11084.0
64326	2266.0	2120.0
387055	0.0	0.0
64328	1039.0	944.0
64327	1739.0	2620.0
221833	0.0	0.0
221830	1129.0	860.0
6634	5662.0	4038.0
6633	11485.0	9362.0
6636	2891.0	2819.0
6635	1703.0	3050.0
6638	4725.0	4430.0
6637	1873.0	2272.0
101928062	7.0	4.0
6650	930.0	1486.0
64333	370.0	374.0
6652	1202.0	6738.0
64332	784.0	560.0
6651	11718.0	18901.0
6654	2642.0	2631.0
100421943	0.0	0.0
6653	4803.0	16750.0
387082	4.0	3.0
102724536	103.0	21.0
78987	3958.0	3351.0
78986	23.0	15.0
78989	89.0	9.0
6645	2240.0	1362.0
78988	2587.0	2283.0
6644	0.0	0.0
6647	16329.0	13065.0
6646	1253.0	4200.0
6649	6173.0	1673.0
91949	1915.0	3698.0
6648	10204.0	9167.0
91947	1512.0	673.0
91948	10.0	1.0
64342	2011.0	4455.0
6661	0.0	0.0
6660	202.0	51.0
245806	0.0	0.0
6663	0.0	0.0
64344	546.0	6.0
4000	28182.0	22233.0
4001	436.0	3590.0
6662	4994.0	1644.0
64343	981.0	1179.0
91942	1346.0	979.0
6665	234.0	73.0
6664	255.0	48.0
101928079	149.0	55.0
387074	0.0	0.0
387071	0.0	0.0
245802	0.0	0.0
196549	10.0	5.0
6656	0.0	0.0
6655	2282.0	2937.0
6658	0.0	2.0
6657	142.0	3.0
6659	4015.0	7790.0
196541	3.0	0.0
91937	28.0	8.0
6670	3356.0	7010.0
6672	3779.0	2434.0
6671	208.0	386.0
4010	2704.0	7477.0
6674	397.0	4756.0
4012	3171.0	14475.0
91975	186.0	252.0
6676	99.0	172.0
4013	3494.0	1155.0
101928001	0.0	0.0
6675	3126.0	3836.0
4014	6.0	0.0
64359	3565.0	561.0
221883	18.0	6.0
100271927	23.0	13.0
102724515	762.0	1868.0
196513	1376.0	566.0
4004	6.0	0.0
6667	7776.0	11626.0
4005	2868.0	679.0
6666	1369.0	1492.0
4007	545.0	727.0
6668	2568.0	2198.0
91966	916.0	2325.0
4008	1215.0	1012.0
4009	17.0	1.0
6683	508.0	1172.0
4023	42754.0	2893.0
100421975	0.0	1.0
6687	3940.0	2339.0
4025	8.0	1.0
100271918	0.0	0.0
101928017	48.0	6.0
78990	98.0	278.0
78992	2317.0	4302.0
78991	637.0	894.0
78994	1959.0	3077.0
78996	1282.0	1279.0
78995	189.0	335.0
196527	8851.0	2832.0
78998	66.0	440.0
78997	12.0	4.0
196528	1414.0	4982.0
4015	1835.0	1051.0
6678	125504.0	74261.0
6677	0.0	0.0
4016	1691.0	2489.0
78999	722.0	400.0
4017	3890.0	2066.0
4018	5.0	1.0
6692	7436.0	28782.0
6691	10.0	3.0
101928022	0.0	1.0
6694	0.0	0.0
64375	597.0	638.0
64374	3605.0	10887.0
6693	369.0	480.0
4033	571.0	139.0
6696	3647.0	15664.0
64377	395.0	4.0
4034	438.0	569.0
64376	938.0	1887.0
6695	900.0	2511.0
4035	44644.0	16661.0
6698	192.0	0.0
4036	2396.0	1501.0
6697	2295.0	6663.0
6690	11.0	4.0
4026	9565.0	5572.0
6689	31.0	12.0
6688	899.0	1216.0
4040	2001.0	1346.0
4041	7913.0	3234.0
64386	242.0	1539.0
4043	9262.0	13578.0
64388	273.0	5.0
4045	177.0	57.0
4046	4589.0	3410.0
4047	4562.0	3261.0
221895	1054.0	411.0
4037	2882.0	2657.0
91978	110.0	356.0
4038	891.0	111.0
6699	156.0	0.0
91977	89.0	60.0
196500	119.0	2.0
101928040	0.0	0.0
4051	449.0	5.0
54908	381.0	394.0
4052	4106.0	3976.0
4053	24287.0	8578.0
54906	1220.0	4607.0
4054	10962.0	11653.0
4055	6609.0	4005.0
4056	6.0	5.0
4057	19207.0	3042.0
4058	19.0	19.0
29945	1437.0	1182.0
255220	0.0	0.0
29944	30.0	7.0
29943	21.0	1.0
29942	19.0	5.0
29949	0.0	1.0
29948	1640.0	313.0
29947	0.0	0.0
29946	2308.0	3127.0
4050	203.0	132.0
29941	1065.0	554.0
29940	1896.0	1099.0
4048	9025.0	8417.0
4049	16.0	20.0
54910	3140.0	3480.0
54916	1093.0	767.0
54915	3215.0	3640.0
54914	2904.0	3056.0
54913	778.0	2021.0
4062	18.0	42.0
4063	77.0	160.0
54919	1570.0	1966.0
54918	5747.0	10962.0
4064	318.0	354.0
4065	713.0	152.0
4066	339.0	201.0
4067	1479.0	1336.0
4068	78.0	54.0
4069	1159.0	1584.0
29956	7523.0	19400.0
255231	47.0	95.0
29954	1393.0	1559.0
29953	151.0	58.0
29959	6563.0	5633.0
29958	247.0	47.0
4060	22387.0	37136.0
29957	1513.0	7083.0
4061	15500.0	11816.0
29952	6888.0	9181.0
29951	80.0	11.0
29950	1701.0	1767.0
4059	25299.0	51318.0
54923	127.0	65.0
54922	2265.0	423.0
54921	7055.0	5597.0
54920	592.0	466.0
54927	2746.0	2600.0
54926	5254.0	5639.0
54925	65.0	187.0
4074	3367.0	3271.0
54929	1340.0	1816.0
29929	525.0	2340.0
54928	5119.0	8642.0
4076	10958.0	20515.0
29928	1743.0	1600.0
4077	10568.0	12983.0
29923	1630.0	4159.0
29922	811.0	1162.0
29920	2999.0	3373.0
29927	17772.0	27285.0
29926	1967.0	3475.0
4070	34549.0	34821.0
4071	18562.0	16109.0
29925	1496.0	2831.0
29924	5595.0	8202.0
4072	5280.0	19370.0
54930	1518.0	1523.0
54934	1382.0	1488.0
54933	146.0	94.0
54932	699.0	489.0
54931	1297.0	1452.0
54938	267.0	236.0
54937	9.0	1.0
54936	1938.0	2433.0
54935	1730.0	1564.0
4084	907.0	2140.0
4085	271.0	968.0
4086	1400.0	1075.0
54939	2444.0	4859.0
4087	4780.0	3423.0
4088	4406.0	3875.0
4089	4027.0	2645.0
29934	4624.0	5060.0
29933	111.0	160.0
282809	686.0	1583.0
282808	0.0	1.0
29937	5340.0	4310.0
4081	477.0	15.0
4082	10918.0	14639.0
29935	1.0	0.0
282801	0.0	0.0
54941	664.0	294.0
29930	8.0	1.0
54940	6447.0	7858.0
54944	33.0	167.0
54943	110.0	155.0
54942	1078.0	1303.0
54949	737.0	1070.0
54948	2672.0	2087.0
54947	2894.0	934.0
255208	0.0	0.0
54946	4004.0	1588.0
29909	26.0	21.0
29907	49.0	30.0
4097	1851.0	1112.0
29906	17.0	6.0
4099	8.0	146.0
29901	494.0	1057.0
4090	2762.0	3296.0
4091	803.0	339.0
4092	1690.0	1013.0
29904	4224.0	4335.0
4093	329.0	76.0
29903	912.0	810.0
4094	2632.0	937.0
29902	316.0	166.0
54952	1294.0	959.0
54951	390.0	410.0
102724594	38.0	31.0
54956	892.0	944.0
54955	1026.0	1002.0
54954	662.0	2165.0
100271893	0.0	1.0
54953	1584.0	2170.0
196472	0.0	0.0
196477	0.0	0.0
54959	44.0	2.0
54958	218.0	582.0
196475	9.0	1.0
54957	591.0	374.0
29919	1422.0	876.0
255275	5.0	6.0
29911	4796.0	2364.0
29916	1741.0	2014.0
29915	650.0	859.0
29914	1783.0	1159.0
54963	1610.0	930.0
100271884	0.0	1.0
54962	299.0	424.0
54961	3042.0	5636.0
54960	1322.0	1257.0
54967	4.0	0.0
54965	1527.0	4006.0
196483	554.0	1183.0
54964	555.0	1105.0
54969	1446.0	811.0
54968	1132.0	1513.0
54970	1180.0	900.0
255239	130.0	22.0
54974	1036.0	705.0
100271873	1.0	2.0
54973	4458.0	4745.0
54972	984.0	4572.0
54971	799.0	652.0
100271874	7.0	26.0
54978	3751.0	16137.0
54977	2584.0	1683.0
54976	2036.0	1499.0
100271871	36.0	5.0
100271870	0.0	0.0
54979	130.0	192.0
255252	1123.0	1463.0
54981	2140.0	1018.0
54980	797.0	1116.0
54985	3541.0	7304.0
54984	547.0	401.0
102724560	5.0	3.0
54982	1905.0	3489.0
54989	615.0	1490.0
196463	4814.0	5195.0
54988	816.0	100.0
54987	3486.0	1570.0
54986	232.0	167.0
642569	0.0	0.0
642580	0.0	1.0
642585	2.0	3.0
642592	2.0	6.0
642597	2.0	0.0
27348	1599.0	2542.0
27349	1002.0	648.0
27346	633.0	1968.0
27347	1568.0	1320.0
27340	1360.0	1949.0
27341	2751.0	1955.0
27344	49.0	46.0
27345	389.0	99.0
27342	439.0	382.0
400456	175.0	24.0
27343	1776.0	1815.0
642587	10797.0	483.0
282890	215.0	638.0
100124541	0.0	0.0
400451	2599.0	6593.0
27351	1994.0	1005.0
27352	2910.0	2646.0
27350	4123.0	1415.0
100124540	0.0	0.0
338091	0.0	0.0
338094	9.0	3.0
100124537	0.0	0.0
100124536	1.0	1.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	108.0	2.0
338099	27.0	75.0
27327	3268.0	2745.0
29988	1012.0	1717.0
27324	368.0	235.0
100124539	0.0	0.0
29986	67.0	7.0
100124538	0.0	0.0
27328	38.0	5.0
27329	2.0	4.0
29980	278.0	935.0
29985	985.0	1615.0
29984	863.0	2554.0
27320	1.0	1.0
29982	1285.0	869.0
29999	4.0	0.0
27338	330.0	1023.0
29998	859.0	953.0
27335	18540.0	8887.0
27336	6409.0	3878.0
29997	36100.0	14219.0
390601	8.0	16.0
27339	8544.0	12128.0
29992	195.0	268.0
27330	330.0	139.0
29991	56.0	4.0
29990	170.0	87.0
27333	2346.0	2081.0
29995	4706.0	4833.0
27334	28.0	60.0
29994	1408.0	2010.0
27332	6016.0	7031.0
29993	71.0	1686.0
27304	669.0	1035.0
29967	574.0	217.0
377630	0.0	0.0
